1-28801,http://tshop.r10s.jp/akibamac/cabinet/05066154/6902545426953.jpg?fitin=700:700,1264.0000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,ヘンケルジャパン高機能瞬間接着剤 408 20g 40820N,,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">■低粘度、低臭気、低白化タイプの高性能瞬間接着剤です。<br><br>■低粘度なので後浸透可能です。<br><br>【用途】<br>・金属・プラスチック・エラストマー材質に、電化製品のハウジング部品・透明なプラスチックディスプレイに。<br><br>【仕様】<br>色：透明、容量(g)：20、質量(g)：30<br>固着時間（22℃）：30～120秒、低粘度型、粘度7mPa・s、使用温度範囲：-55～70℃、固着時間：50秒、<br>最大すき間：0.05mm<br><br>【材質/仕上】<br>■主成分：シアノアクリレート系<br><br>【原産国】<br>中国<br><br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",ヘンケルジャパン高機能瞬間接着剤 408 20g 40820N：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンヘンケルジャパン高機能瞬間接着剤 408 20g 40820N,ヘンケルジャパン高機能瞬間接着剤 408 20g 40820N[rn]
1-28802,http://tshop.r10s.jp/akibamac/cabinet/05014328/4901490051441.jpg?fitin=700:700,478.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,コニシボンドウルトラ多用途SUプレミアムハード 25ml クリアー 透明 05144,,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">■金属、コンクリートなど、硬い素材の接着に最適です。<br><br>■新ポリマー（シリル化ウレタン樹脂）を採用し、固着スピードと透明性を飛躍的に向上させました。<br><br>■超速硬化・強力・耐久性に優れています。<br><br>■無溶剤タイプです。<br><br>■ポリエチレン、ポリプロピレンには、接着しません。<br><br>【用途】<br>・金属、木材、コンクリート、ステンレス同士の接着。<br>・硬質プラスチック同士の接着。<br><br>【仕様】<br>色：クリヤー、容量(ml)：25、質量(g)：48<br><br>【材質/仕上】<br>■主成分：シリル化ウレタン樹脂<br><br>【原産国】<br>日本<br><br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",コニシボンドウルトラ多用途SUプレミアムハード 25ml クリアー 透明 05144：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンコニシボンドウルトラ多用途SUプレミアムハード 25ml クリアー 透明 05144,コニシボンドウルトラ多用途SUプレミアムハード 25ml クリアー 透明 05144[rn]
1-28803,http://tshop.r10s.jp/akibamac/cabinet/05014328/4901490560882.jpg?fitin=700:700,614.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,コニシボンド ウレタンコーク 320ml アイボリー 56088,,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">■表面塗装可能です。<br><br>■低モジュラスで伸び率が高く、伸縮に対して優れた追従性です。<br><br>■接着性や耐寒・耐水性に優れています。<br><br>■日本シーリング材工業会 JSIA F☆☆☆☆規格品です。<br><br>【用途】<br>・サッシまわり、ジョイント部用。<br><br>【仕様】<br>色：アイボリー、容量(ml)：320、質量(g)：466<br>使用温度範囲：-20～70℃<br><br>【材質/仕上】<br>■主成分：ポリウレタン樹脂系<br><br>【原産国】<br>日本<br><br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",コニシボンド ウレタンコーク 320ml アイボリー 56088：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンコニシボンド ウレタンコーク 320ml アイボリー 56088,コニシボンド ウレタンコーク 320ml アイボリー 56088[rn]
1-28804,http://tshop.r10s.jp/akibamac/cabinet/04992409/4904140773908.jpg?fitin=700:700,1128.0000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,ニトムズJ1390 ニトムズ 再はく離一般両面テープNO5000NS 50×19,,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">●基材の強度に優れ、はがす時にテープがちぎれずにはがせます。<br>●強力な粘着剤を使用していますが、はがす時ほとんどのり残りがしません。<br>●ポリプロピレンやポリスチレンなどのプラスチック素材にも優れた接着性を発揮します。<br>●この商品は、プリンター用トナーカートリッジなどのリサイクルを目的として開発され、工業用途としてさまざまな分野で使用されています。<br>●接着剤やくぎなどが使えない金属や硬質プラスチック、ガラス面へのポスターやカレンダー、各種プレートの接着に。<br>●紙工作や木工作の仮止め、接着に。<br>●OA機器や、家電機器のクッション材、シール材の接着に。<br>●色:クリア<br>●幅(mm):50<br>●長さ(m):20<br>●厚み(mm):0.16<br>●粘着力:8.55N/10mm<br>●切断にはカッターが必要<br>●材質／仕上：○基材:不織布○粘着剤:アクリル系<br><br>●ご注意：※塩化ビニル・ポリカーボネットは、はがす時にのり残りする場合があります。※紙などの柔らかい素材やはがれやすい塗装面などは、はがす時に破損する場合があります。<br><br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",ニトムズJ1390 ニトムズ 再はく離一般両面テープNO5000NS 50&times;19：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンニトムズJ1390 ニトムズ 再はく離一般両面テープNO5000NS 50&times;19,ニトムズJ1390 ニトムズ 再はく離一般両面テープNO5000NS 50&times;19[rn]
1-28805,http://tshop.r10s.jp/akibamac/cabinet/05014328/4901490510122.jpg?fitin=700:700,582.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,コニシボンドコーキング グレー 500g（箱） ＃51012 BC500,,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">■一般建築物の雨漏れ防止・気密保持用の油性系すき間充填剤です。<br><br>【用途】<br>・屋根、壁面の雨漏れと気密対策。<br>・スレートの合わせ目、モルタル目地のひび割れ。<br>・ダクト、窓まわりのすき間に。<br><br>【仕様】<br>色：グレー、容量(g)：500、質量(g)：570<br>使用温度範囲：-20～40℃<br><br>【材質/仕上】<br>■主成分：油性系<br><br>【原産国】<br>日本<br><br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",コニシボンドコーキング グレー 500g（箱） ＃51012 BC500：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンコニシボンドコーキング グレー 500g（箱） ＃51012 BC500,コニシボンドコーキング グレー 500g（箱） ＃51012 BC500[rn]
1-28806,http://tshop.r10s.jp/akibamac/cabinet/04992409/4904140230302.jpg?fitin=700:700,137.6000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,ニトムズ新ソフトテープ（5×15mm） E003,,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">■クッション性で優れたテープ！<br>■貼るだけで、すき間やホコリの侵入を防ぐ！<br>■ポリエステルフィルムに粘着加工してあるので、のり残りしにくく、はがすのも簡単！<br><br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",ニトムズ新ソフトテープ（5&times;15mm） E003：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンニトムズ新ソフトテープ（5&times;15mm） E003,ニトムズ新ソフトテープ（5&times;15mm） E003[rn]
1-28807,http://tshop.r10s.jp/akibamac/cabinet/04992409/4904140766900.jpg?fitin=700:700,182.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,ニトムズ一般用両面テープS（15mm幅） JO690 (J0690),,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">■紙工・木工時の仮止め、接着に。<br>■写真やスクラップの貼り付けに。<br>■小型プレート類の接着に。<br>■カレンダー・ポスターの貼り付けに。<br><br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",ニトムズ一般用両面テープS（15mm幅） JO690 (J0690)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンニトムズ一般用両面テープS（15mm幅） JO690 (J0690),ニトムズ一般用両面テープS（15mm幅） JO690 (J0690)[rn]
1-28808,http://tshop.r10s.jp/akibamac/cabinet/05064980/4975160100050.jpg?fitin=700:700,430.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,トーヨーマテランインスタントセメント灰 4kg NO5105,,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">■水を加えるだけで作業できます。<br><br>【用途】<br>・土間打ち、ブロック積みなど。<br><br>【仕様】<br>色：灰、容量(kg)：4.0、質量(kg)：4<br>硬化時間：24時間、可使時間：20分、施工面積(cm×cm)：45×45(1cm厚)<br><br>【材質/仕上】<br>■ポルトランドセメント、シリカサンド<br><br>【原産国】<br>日本<br><br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",トーヨーマテランインスタントセメント灰 4kg NO5105：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコントーヨーマテランインスタントセメント灰 4kg NO5105,トーヨーマテランインスタントセメント灰 4kg NO5105[rn]
1-28809,http://tshop.r10s.jp/akibamac/cabinet/05014328/4901490045938.jpg?fitin=700:700,766.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,コニシボンドウルトラ多用途SU 120ml（箱） クリアー 04593,,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">■新ポリマー（シリル化ウレタン樹脂）を採用し、固着スピードと透明性を飛躍的に向上させました。<br><br>■超速硬化・強力・耐久性に優れています。<br><br>■無溶剤タイプです。<br><br>■日本接着剤工業会 JAIA F☆☆☆☆認定です。<br><br>■日本接着剤工業会 JAIA 4VOC基準適合品です。<br><br>【用途】<br>・金属、木材、コンクリート、ステンレス同士の接着。<br>・硬質プラスチック同士の接着。<br><br>【仕様】<br>色：クリヤー、容量(ml)：120、質量(g)：194<br>硬化時間(23℃)：4分<br><br>【材質/仕上】<br>■主成分：シリル化ウレタン樹脂<br><br>【原産国】<br>日本<br><br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",コニシボンドウルトラ多用途SU 120ml（箱） クリアー 04593：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンコニシボンドウルトラ多用途SU 120ml（箱） クリアー 04593,コニシボンドウルトラ多用途SU 120ml（箱） クリアー 04593[rn]
1-28810,http://tshop.r10s.jp/akibamac/cabinet/05010337/4548211015421.jpg?fitin=700:700,1104.0000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,積水フーラーセキスイボンド鏡用 ＃75－M 330ml SB75M330,,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">■無可塑剤タイプですので、鏡面への耐汚染性に優れています。<br><br>■「両面テープ併用工法」（セキスイダブルタックテープ#532ETF）による施工で、現場での作業工程が短縮されます。<br><br>■JAIA F☆☆☆☆、4VOC基準適合品です。<br><br>【用途】<br>・鏡と合板の接着。<br><br>【仕様】<br>色：ホワイト、容量(ml)：330、質量(g)：570<br>使用温度範囲：-30～90℃<br><br>【材質/仕上】<br>■主成分：変成シリコーンポリマー<br><br>【原産国】<br>日本<br><br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",積水フーラーセキスイボンド鏡用 ＃75&minus;M 330ml SB75M330：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン積水フーラーセキスイボンド鏡用 ＃75&minus;M 330ml SB75M330,積水フーラーセキスイボンド鏡用 ＃75&minus;M 330ml SB75M330[rn]
1-28811,http://tshop.r10s.jp/akibamac/cabinet/04999998/0079340293144.jpg?fitin=700:700,2464.0000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,ヘンケルジャパンエポキシ接着剤 Hysol E－20HP 50ml E20HP50,,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">■2液室温硬化型エポキシ接着剤です。<br><br>■速硬化性、流動性、低臭気タイプです。<br><br>■硬化すると広範囲の化学薬品や溶剤に優れた耐性と電気絶縁性があります。<br><br>【用途】<br>・構造用接着、充填封止用。<br>・各種接着。<br><br>【仕様】<br>色：オフホワイト、容量(ml)：50、硬化時間(分)：20.0、粘度：中粘度、用途：高いせん断はく離強度、<br>高負荷部品の接着に、質量(g)：76<br>2液混合型<br><br>【材質/仕上】<br>■主成分：エポキシ樹脂<br><br>【原産国】<br>アメリカ<br><br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",ヘンケルジャパンエポキシ接着剤 Hysol E&minus;20HP 50ml E20HP50：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンヘンケルジャパンエポキシ接着剤 Hysol E&minus;20HP 50ml E20HP50,ヘンケルジャパンエポキシ接着剤 Hysol E&minus;20HP 50ml E20HP50[rn]
