31-49686,http://tshop.r10s.jp/kinokokinoko/cabinet/partykan/gt/gt0015/gt0015_thum01a.jpg?fitin=700:700,1728.0000,,おもちゃ・ホビー・ゲーム > パーティー・イベント用品・販促品 > パーティー・イベント用品 > 発光体ライト,ELワイヤー ACアダプター コンバーター セット 【 EL 家庭用 電源 コンセント ELチューブ ELファイバー EL照明 光るグッズ 光る 衣装 パーティーグッズ 】,衣装 コスチューム コスプレ 制作に！,"<div id=""main""><center>
      <img src=""https://image.rakuten.co.jp/kinokokinoko/cabinet/partykan/gt/gt0015/gt0015_thum01a.jpg"" alt="""" width=""600px"" ><br><br>

      <img src=""https://image.rakuten.co.jp/kinokokinoko/cabinet/partykan/gt/gt0015/gt0015_dt01a.jpg"" alt="""" width=""600px"" ><br><br>

      <img src=""https://image.rakuten.co.jp/kinokokinoko/cabinet/partykan/gt/gt0015/gt0015_dt02.jpg"" alt="""" width=""600px"" ><br><br>

            <img src=""https://image.rakuten.co.jp/kinokokinoko/cabinet/led/led02/gt0015_dt03.jpg"" alt="""" width=""600px"" ><br><br>




<!--詳細-->
    <img class=""pt10"" src=""https://image.rakuten.co.jp/kinokokinoko/cabinet/sozai/size_bar.gif"" alt=""アイテムインフォ"">
    <table cellpadding=""0"" cellspacing=""1"" border=""0"" class=""size"">
    <tr><th>商品名</th><td>ACアダプター コンバーターセット【家庭用電源12Vタイプ】</td></tr>
    <tr><th>光り方</th><td>点灯のみ</td></tr>
    <tr><th>寸法</th><td>ACアダプター：72cm　コンバーター：黒コード48cm ／ 赤黒コード48cm<br></td></tr>
    <tr><th>重量</th><td>ACアダプター：30g　コンバーター：40g</td></tr>
    <tr><th>注意</th><td>電源スイッチはなく、ACアダプターをコンセントに差すと電気が流れてELワイヤーが発光します。</td></tr>
    <tr><th>スタッフ<br>ヒダシンより</th>
    <td>　当店で販売しているELワイヤーシリーズで使用できる専用の「ACアダプター」と「コンバーター」のセット商品です。<br>
    電池タイプと違ってELワイヤーを長時間に渡って明るく光らせる場合におすすめの商品です。<br>容量の目安として４股分岐コードに全て5ｍのELワイヤーを接続しても全てしっかり明るく光ります。一般家庭にあるコンセントに差して利用するタイプなので電池タイプのように持ち運びはできませんのでご了承の上お求めくださいませ。PSEマーク取得している安全な商品です。
    </td></tr>
    </table>


<br><br>
<img src=""https://image.rakuten.co.jp/kinokokinoko/cabinet/led/led02/elwire_all_head.gif"">
<iframe src=""https://www.rakuten.ne.jp/gold/kinokokinoko/el_wire/el_summary.html"" name=""recommend"" width=""600"" height=""600"" frameborder=""0"" scrolling=""no""></iframe>
<br><br>

<!--PC期間導線ここから-->
<iframe src=""https://www.rakuten.ne.jp/gold/kinokokinoko/banner/2016sl.html"" scrolling=""no"" frameborder=""0"" width=""600"" height=""230""></iframe>
<br><br>


<!--PCオールアイテム導線はここから-->
<iframe src=""https://www.rakuten.ne.jp/gold/kinokokinoko/banner/allitem.html"" scrolling=""no"" frameborder=""0"" width=""600"" height=""230""></iframe>
<br><br>

    </center>


</div><!--/103380106/-->


<br>
<hr class=""itemLine"">

■商品名　ACアダプター コンバーターセット【家庭用電源12Vタイプ】
<hr class=""itemLine"">

■光り方　点灯のみ
<hr class=""itemLine"">

■寸法　ACアダプター：72cm　コンバーター：黒コード48cm ／ 赤黒コード48cm
<hr class=""itemLine"">

■重量　ACアダプター：30g　コンバーター：40g
<hr class=""itemLine"">

■注意　電源スイッチはなく、ACアダプターをコンセントに差すと電気が流れてELワイヤーが発光します。
<hr class=""itemLine"">

■スタッフヒダシンより　当店で販売しているELワイヤーシリーズで使用できる専用の「ACアダプター」と「コンバーター」のセット商品です。<br>
電池タイプと違ってELワイヤーを長時間に渡って明るく光らせる場合におすすめの商品です。一般家庭にあるコンセントに差して利用するタイプなので電池タイプのように持ち運びはできませんのでご了承の上お求めくださいませ。<br>PSEマーク取得した安全な商品です。
<hr class=""itemLine"">

<!--о1--><div style=""color:#999; padding:5pt; border:solid 1px #999;"">〇商品概要：<br>光る衣装の制作におすすめ!  ELワイヤー ACアダプター コンバーター セット 【EL 家庭用 電源 コンセント ELチューブ ELファイバー EL照明 光るグッズ  光る 衣装 パーティーグッズ】 お花見、二次会、祝賀会、忘年会、出し物、催し、余興、など各種イベントやパーティーにぴったりの雑貨・プレゼント、パーティーの仮装・衣装など、取り扱い中！<br></div><!--о2--><table cellpadding=""0"" cellspacing=""0"" border=""0"" width=""760"" style=""margin: 0 auto;"">
<tr><td>
</td>
</tr>
</table>",ELワイヤー ACアダプター コンバーター セット 【 EL 家庭用 電源 コンセント ELチューブ ELファイバー EL照明 光るグッズ 光る 衣装 パーティーグッズ 】：HAPPYJOINT（ハッピージョイント）,パーティーグッズベリーダンスベリーダンス　衣装ヒップスカーフサイリウムペンライトハロウィン　コスチュームハロウィン　衣装サングラスベリーダンス　パンツフレアパンツ光るルミカLEDキャンドル材料パラフィンワックスジェルワックスELワイヤーELルミエースELワイヤー ACアダプター コンバーター セット 【 EL 家庭用 電源 コンセント ELチューブ ELファイバー EL照明 光るグッズ 光る 衣装 パーティーグッズ 】,衣装 コスチューム コスプレ 制作に！。ELワイヤー ACアダプター コンバーター セット 【 EL 家庭用 電源 コンセント ELチューブ ELファイバー EL照明 光るグッズ 光る 衣装 パーティーグッズ 】[rn]
31-49687,http://tshop.r10s.jp/choiyaru/cabinet/penlight/imgrc0064923125.jpg?fitin=700:700,1318.4000,,おもちゃ・ホビー・ゲーム > パーティー・イベント用品・販促品 > パーティー・イベント用品 > 発光体ライト,【送料無料】ペンライト 12色切替 LED コンサートライト【カラーチェンジ フェス led LED アイドル 声優 ももクロ AKB48 乃木坂46 ハロプロ 応援上映 ラブライブ アクア サンシャイン ミューズ ルミカ チアライト キングブレード】,ライブビューイング 応援上映 KING OF PRISM,"<div class=""item-details"" style=""margin: 20px; font-size: 13px;"">
<!-- 商品画像ここから -->
<div class=""photo"" style=""margin-bottom: 20px;"">
<img src=""http://image.rakuten.co.jp/choiyaru/cabinet/penlight/imgrc0064923125.jpg"" alt=""【送料無料】ペンライト 12色切替 LED コンサートライト【カラーチェンジ フェス led LED アイドル 声優 ももクロ AKB48 乃木坂46 ハロプロ 応援上映 ラブライブ アクア サンシャイン ミューズ】"" style=""vertical-align: bottom; display: block"" width=""100%""; />
<img src=""http://image.rakuten.co.jp/choiyaru/cabinet/penlight/imgrc0064923126.gif"" alt="""" style=""vertical-align: bottom; display: block"" width=""100%""; />
<img src=""http://image.rakuten.co.jp/choiyaru/cabinet/penlight/imgrc0064923127.jpg"" alt="""" style=""vertical-align: bottom; display: block"" width=""100%""; />
<img src=""http://image.rakuten.co.jp/choiyaru/cabinet/penlight/imgrc0065309258.jpg"" alt="""" style=""vertical-align: bottom; display: block"" width=""100%""; />

</div>
<!-- 商品画像ここまで -->
<!-- 商品詳細ここから -->
<div class=""details"">
<table style=""border-collapse: collapse; width: 100%; font-size: 13px;"">
<tr>
<th style=""padding: .5em 1em; width: 30%; background: #eee; text-align: left; text-align: left; vertical-align: top; border: 1px solid #ccc;"">
商品名
</th>
<td style=""padding: .5em 1em; vertical-align: top; border: 1px solid #ccc;"">
【送料無料】ペンライト 12色切替 LED コンサートライト
</td>
</tr>
<tr>
<th style=""padding: .5em 1em; width: 30%; background: #eee; text-align: left; vertical-align: top; border: 1px solid #ccc;"">
商品説明
</th>
<td style=""padding: .5em 1em; vertical-align: top; border: 1px solid #ccc;"">

ペンライト 12色切替 LED コンサートライト<br>
カラー切替はボタンを押すごとに<br>
赤→青→水色→黄→橙→緑→エメラルド→桃→薄桃→ファントムパープル→ピンク→白<br>
と切り替わります。<br><br>

電源のON/OFFは底面のボタンを押下して下さい。
</td>
</tr>
<tr>
<th style=""padding: .5em 1em; width: 30%; background: #eee; text-align: left; vertical-align: top; border: 1px solid #ccc;"">
サイズ：
</th>
<td style=""padding: .5em 1em; vertical-align: top; border: 1px solid #ccc;"">
全長25.2cm ｘ3.7cm</td>
</tr>
<tr>
<th style=""padding: .5em 1em; width: 30%; background: #eee; text-align: left; vertical-align: top; border: 1px solid #ccc;"">
重量：
</th>
<td style=""padding: .5em 1em; vertical-align: top; border: 1px solid #ccc;"">
103g（単4電池3本含む)
</td>
</tr>
<tr>
<th style=""padding: .5em 1em; width: 30%; background: #eee; text-align: left; vertical-align: top; border: 1px solid #ccc;"">
連続発光：
</th>
<td style=""padding: .5em 1em; vertical-align: top; border: 1px solid #ccc;"">
約3時間～8時間<br>
(使用状況により異なります)
</td>
</tr>
<tr>
<th style=""padding: .5em 1em; width: 30%; background: #eee; text-align: left; vertical-align: top; border: 1px solid #ccc;"">
使用電池：
</th>
<td style=""padding: .5em 1em; vertical-align: top; border: 1px solid #ccc;"">
単4電池 3本
</td>
</tr>
<tr>
<th style=""padding: .5em 1em; width: 30%; background: #eee; text-align: left; vertical-align: top; border: 1px solid #ccc;"">
付属品：
</th>
<td style=""padding: .5em 1em; vertical-align: top; border: 1px solid #ccc;"">
テスト用電池<br>
ストラップ
</td>
</tr>
<tr>
<th style=""padding: .5em 1em; width: 30%; background: #eee; text-align: left; vertical-align: top; border: 1px solid #ccc;"">
発送方法
</th>
<td style=""padding: .5em 1em; vertical-align: top; border: 1px solid #ccc;"">
送料無料をお選び頂いた商品につきましては定形外郵便orクリックポストorエコ配にて発送いたします。お買い上げ明細書は同封及び送付しておりません。
詳しくは会社概要<a href=""http://www.rakuten.co.jp/choiyaru/info.html"" target=""blank"">「お買い上げ明細書＆領収書」</a>についてお読みください。
<br><a href=""http://item.rakuten.co.jp/choiyaru/c/0000000184/"" target=""blank"">お届け日数の目安はこちら
</td>
</tr>
</table>
</div>
<!-- 商品詳細ここまで -->
</div><!--GoQSystemレジよこメーカー-->

<!--GoQSystemレジよこメーカー--><!--GoQSystemレジよこメーカー-->

<!--GoQSystemレジよこメーカー-->

<!--GoQSystemランキング自動更新ツールワイド-->
<table align=""center"" width=""600"" border=""0"" cellpadding=""0"" cellspacing=""0"" bgcolor=""#FFFFFF"">
<tr>
<td>
<table align=""center"" width=""600"" border=""0"" cellpadding=""0"" cellspacing=""0"" bgcolor=""#FFFFFF"">
<tr>
<td align=""center"" valign=""bottom"" bgcolor=""#cccccc""><img src=""http://www.rakuten.ne.jp/gold/choiyaru/goqsystem/600rankingtitel.gif"" width=""600"" /></td>
</tr>
</table>
<table align=""center"" width=""596"" border=""0"" cellpadding=""0"" cellspacing=""0"" bgcolor=""#CCCCCC"" style=""border-left:solid;border-left-width:1px;border-right:solid;border-right-width:1px;border-bottom:solid;border-bottom-width:1px;border-color:#CCCCCC;"">
<tr>
<td align=""center"" bgcolor=""#FFFFFF"">
<div class=""ifrm-container"" style=""width:598px;height:460px;overflow:auto;-webkit-overflow-scrolling:touch;"">

</div>
</td>
</tr>
<tr>
<td align=""right"" bgcolor=""#FFFFFF"" style=""padding:2px;"">
<img src=""http://www.rakuten.ne.jp/gold/choiyaru/goqsystem/powered_by_banner.gif"" width=""125"" />
</td>
</tr>
</table>
</td>
</tr>
</table>
<!--GoQSystemランキング自動更新ツールワイド-->",【送料無料】ペンライト 12色切替 LED コンサートライト【カラーチェンジ フェス led LED アイドル 声優 ももクロ AKB48 乃木坂46 ハロプロ 応援上映 ラブライブ アクア サンシャイン ミューズ ルミカ チアライト キングブレード】：Positive effect,【送料無料】ペンライト 12色切替 LED コンサートライト【カラーチェンジ フェス led LED アイドル 声優 ももクロ AKB48 乃木坂46 ハロプロ 応援上映 ラブライブ アクア サンシャイン ミューズ ルミカ チアライト キングブレード】,ライブビューイング 応援上映 KING OF PRISM。【送料無料】ペンライト 12色切替 LED コンサートライト【カラーチェンジ フェス led LED アイドル 声優 ももクロ AKB48 乃木坂46 ハロプロ 応援上映 ラブライブ アクア サンシャイン ミューズ ルミカ チアライト キングブレード】[rn]
31-49688,http://tshop.r10s.jp/choiyaru/cabinet/penlight/ruifan/imgrc0064195250.jpg?fitin=700:700,2358.4000,,おもちゃ・ホビー・ゲーム > パーティー・イベント用品・販促品 > パーティー・イベント用品 > 発光体ライト,【送料無料】キングブレードX10 III ネオ (シャイニング / スモーク / スーパーチューブ) ペンライト ルイファン・ジャパン KING BLADE X10 III Neo RUIFAN JAPAN コンサート応援グッズ LED ペンライト ルミカ カラーチェンジ ももクロ AKB48 乃木坂46 ハロプロ,,"<div class=""item-details"" style=""margin: 20px; font-size: 13px;"">
<!-- 商品画像ここから -->
<div class=""photo"" style=""margin-bottom: 20px;"">
<img src=""http://image.rakuten.co.jp/choiyaru/cabinet/penlight/ruifan/imgrc0064195250.jpg"" alt=""ルイファン・ジャパン キングブレードX10III(シャイニング/スモーク/スーパーチューブ)"" style=""vertical-align: bottom; display: block"" width=""100%""; />
<img src=""http://image.rakuten.co.jp/choiyaru/cabinet/penlight/ruifan/imgrc0063293792.jpg"" alt="""" style=""vertical-align: bottom; display: block"" width=""100%""; />
<img src=""http://image.rakuten.co.jp/choiyaru/cabinet/penlight/ruifan/imgrc0063293793.jpg"" alt="""" style=""vertical-align: bottom; display: block"" width=""100%""; />
</div>
<!-- 商品画像ここまで -->
<!-- 商品詳細ここから -->
<div class=""details"">
<table style=""border-collapse: collapse; width: 100%; font-size: 13px;"">
<tr>
<th style=""padding: .5em 1em; width: 30%; background: #eee; text-align: left; text-align: left; vertical-align: top; border: 1px solid #ccc;"">
商品名
</th>
<td style=""padding: .5em 1em; vertical-align: top; border: 1px solid #ccc;"">
<strong>【送料無料】ルイファン・ジャパン キングブレードX10III(シャイニング/スモーク/スーパーチューブ)
</td>
</tr>
<tr>
<th style=""padding: .5em 1em; width: 30%; background: #eee; text-align: left; vertical-align: top; border: 1px solid #ccc;"">
説明
</th>
<td style=""padding: .5em 1em; vertical-align: top; border: 1px solid #ccc;"">
<strong>発光色/明るさ/配色順を自在にカスタマイズ。RGBWの組み合わせでカスタムパターンは無限パターンリストの共有でシンクロライティング
</td>
</tr>
<tr>
<th style=""padding: .5em 1em; width: 30%; background: #eee; text-align: left; text-align: left; vertical-align: top; border: 1px solid #ccc;"">
全長(本体)
</th>
<td style=""padding: .5em 1em; vertical-align: top; border: 1px solid #ccc;"">
<strong>約250mm(シャイニング/スモーク), 約200mm(スーパーチューブ)
</td>
</tr>
<tr>
<th style=""padding: .5em 1em; width: 30%; background: #eee; text-align: left; text-align: left; vertical-align: top; border: 1px solid #ccc;"">
発光部
</th>
<td style=""padding: .5em 1em; vertical-align: top; border: 1px solid #ccc;"">
<strong>φ30mm×H:150mm(シャイニング/スモーク), φ30mm×H:150mm(スーパーチューブ)
</td>
</tr>
<tr>
<th style=""padding: .5em 1em; width: 30%; background: #eee; text-align: left; text-align: left; vertical-align: top; border: 1px solid #ccc;"">
付属品
</th>
<td style=""padding: .5em 1em; vertical-align: top; border: 1px solid #ccc;"">
<strong>チューニングケーブル、ストラップ、取扱説明書
</td>
</tr>
<tr>
<th style=""padding: .5em 1em; width: 30%; background: #eee; text-align: left; text-align: left; vertical-align: top; border: 1px solid #ccc;"">
発光時間
</th>
<td style=""padding: .5em 1em; vertical-align: top; border: 1px solid #ccc;"">
<strong>色により発光時間は異なります。
</td>
</tr>
<tr>
<th style=""padding: .5em 1em; width: 30%; background: #eee; text-align: left; text-align: left; vertical-align: top; border: 1px solid #ccc;"">
電池
</th>
<td style=""padding: .5em 1em; vertical-align: top; border: 1px solid #ccc;"">
<strong>単4電池×3本(テスト用電池付属)
</td>
</tr>
<tr>
<th style=""padding: .5em 1em; width: 30%; background: #eee; text-align: left; text-align: left; vertical-align: top; border: 1px solid #ccc;"">
発売元
</th>
<td style=""padding: .5em 1em; vertical-align: top; border: 1px solid #ccc;"">
<strong>株式会社ルイファン・ジャパン
</td>
</tr>
<tr>
<th style=""padding: .5em 1em; width: 30%; background: #eee; text-align: left; vertical-align: top; border: 1px solid #ccc;"">
発送方法
</th>
<td style=""padding: .5em 1em; vertical-align: top; border: 1px solid #ccc;"">
<strong>送料無料をお選び頂いた商品につきましては定形外郵便orクロネコDM便orエコ配にて発送いたします。お買い上げ明細書は同封及び送付しておりません。<br><a href=""http://item.rakuten.co.jp/choiyaru/c/0000000184/"" target=""blank"">お届け日数の目安はこちら
</td>
</tr>
</table>
</div>
<!-- 商品詳細ここまで -->
</div><!--GoQSystemレジよこメーカー-->

<!--GoQSystemレジよこメーカー--><!--GoQSystemレジよこメーカー-->

<!--GoQSystemレジよこメーカー-->

<!--GoQSystemランキング自動更新ツールワイド-->
<table align=""center"" width=""600"" border=""0"" cellpadding=""0"" cellspacing=""0"" bgcolor=""#FFFFFF"">
<tr>
<td>
<table align=""center"" width=""600"" border=""0"" cellpadding=""0"" cellspacing=""0"" bgcolor=""#FFFFFF"">
<tr>
<td align=""center"" valign=""bottom"" bgcolor=""#cccccc""><img src=""http://www.rakuten.ne.jp/gold/choiyaru/goqsystem/600rankingtitel.gif"" width=""600"" /></td>
</tr>
</table>
<table align=""center"" width=""596"" border=""0"" cellpadding=""0"" cellspacing=""0"" bgcolor=""#CCCCCC"" style=""border-left:solid;border-left-width:1px;border-right:solid;border-right-width:1px;border-bottom:solid;border-bottom-width:1px;border-color:#CCCCCC;"">
<tr>
<td align=""center"" bgcolor=""#FFFFFF"">
<div class=""ifrm-container"" style=""width:598px;height:460px;overflow:auto;-webkit-overflow-scrolling:touch;"">

</div>
</td>
</tr>
<tr>
<td align=""right"" bgcolor=""#FFFFFF"" style=""padding:2px;"">
<img src=""http://www.rakuten.ne.jp/gold/choiyaru/goqsystem/powered_by_banner.gif"" width=""125"" />
</td>
</tr>
</table>
</td>
</tr>
</table>
<!--GoQSystemランキング自動更新ツールワイド-->",【送料無料】キングブレードX10 III ネオ (シャイニング / スモーク / スーパーチューブ) ペンライト ルイファン・ジャパン KING BLADE X10 III Neo RUIFAN JAPAN コンサート応援グッズ LED ペンライト ルミカ カラーチェンジ ももクロ AKB48 乃木坂46 ハロプロ：Positive effect,【送料無料】キングブレードX10 III ネオ (シャイニング / スモーク / スーパーチューブ) ペンライト ルイファン・ジャパン KING BLADE X10 III Neo RUIFAN JAPAN コンサート応援グッズ LED ペンライト ルミカ カラーチェンジ ももクロ AKB48 乃木坂46 ハロプロ,【送料無料】キングブレードX10 III ネオ (シャイニング / スモーク / スーパーチューブ) ペンライト ルイファン・ジャパン KING BLADE X10 III Neo RUIFAN JAPAN コンサート応援グッズ LED ペンライト ルミカ カラーチェンジ ももクロ AKB48 乃木坂46 ハロプロ[rn]
31-49689,http://tshop.r10s.jp/choiyaru/cabinet/penlight/ruifan/imgrc0065149663.jpg?fitin=700:700,2118.4000,,おもちゃ・ホビー・ゲーム > パーティー・イベント用品・販促品 > パーティー・イベント用品 > 発光体ライト,【コンサート ペンライト】KING BLADE X10 II NEO キングブレードテンツー・ネオ(シャイニング/スモーク/スーパーチューブ)【RUIFAN JAPAN LED カラーチェンジ  ももクロ AKB48 乃木坂46 ハロプロ ルイファン・ジャパン】,,"<div class=""item-details"" style=""margin: 20px; font-size: 13px;"">
<!-- 商品画像ここから -->
<div class=""photo"" style=""margin-bottom: 20px;"">
<img src=""http://image.rakuten.co.jp/choiyaru/cabinet/penlight/ruifan/imgrc0065149663.jpg"" alt=""【コンサート ペンライト】KING BLADE X10 II NEO キングブレードテンツー・ネオ(シャイニング/スモーク/スーパーチューブ)【RUIFAN JAPAN LED カラーチェンジ  ももクロ AKB48 乃木坂46 ハロプロ】"" style=""vertical-align: bottom; display: block"" width=""100%""; />
<br /><br />
<img src=""http://image.rakuten.co.jp/choiyaru/cabinet/penlight/ruifan/imgrc0065162767.jpg"" alt="""" style=""vertical-align: bottom; display: block"" width=""100%""; />
<img src=""http://image.rakuten.co.jp/choiyaru/cabinet/penlight/ruifan/imgrc0065162768.jpg"" alt="""" style=""vertical-align: bottom; display: block"" width=""100%""; />
<img src=""http://image.rakuten.co.jp/choiyaru/cabinet/penlight/ruifan/imgrc0065162769.jpg"" alt="""" style=""vertical-align: bottom; display: block"" width=""100%""; />
<img src=""http://image.rakuten.co.jp/choiyaru/cabinet/penlight/ruifan/imgrc0065162770.jpg"" alt="""" style=""vertical-align: bottom; display: block"" width=""100%""; />
<img src=""http://image.rakuten.co.jp/choiyaru/cabinet/penlight/ruifan/imgrc0065162771.jpg"" alt="""" style=""vertical-align: bottom; display: block"" width=""100%""; />

</div>
<!-- 商品画像ここまで -->
<!-- 商品詳細ここから -->
<div class=""details"">
<table style=""border-collapse: collapse; width: 100%; font-size: 13px;"">
<tr>
<th style=""padding: .5em 1em; width: 30%; background: #eee; text-align: left; text-align: left; vertical-align: top; border: 1px solid #ccc;"">
商品名
</th>
<td style=""padding: .5em 1em; vertical-align: top; border: 1px solid #ccc;"">
KING BLADE X10 II NEO キングブレードテンツー・ネオ(シャイニング/スモーク/スーパーチューブ)
</td>
</tr>
<tr>
<th style=""padding: .5em 1em; width: 30%; background: #eee; text-align: left; vertical-align: top; border: 1px solid #ccc;"">
商品説明
</th>
<td style=""padding: .5em 1em; vertical-align: top; border: 1px solid #ccc;"">
KING BLADE X10 II が更にバージョンアップ!!

Hot Button追加！
いつでも好きな色(推し色)にジャンプすることができます

RGBW-LED搭載
旧バージョンには無かった白LEDにより鮮明な白色発光が可能

デュアルメモリーセッティング
２種のカスタムパターン(＋デフォルト)を保存可能！

</td>
</tr>
<tr>
<th style=""padding: .5em 1em; width: 30%; background: #eee; text-align: left; vertical-align: top; border: 1px solid #ccc;"">
デフォルトパターン：
</th>
<td style=""padding: .5em 1em; vertical-align: top; border: 1px solid #ccc;"">
1.RED→2.BLUE→3.WHITE→4.ORANGE→5.GREEN→6.PURPLE→7.PINK→8.YELLOW→9.LIGHT GREEN
→10.LIGHT BLUE→11.LIGHT PINK→12.VIOLET→13.LIME→14.TURQOISE→15.HOT PINK</td>
</tr>
<tr>
<th style=""padding: .5em 1em; width: 30%; background: #eee; text-align: left; vertical-align: top; border: 1px solid #ccc;"">
全長(本体)：
</th>
<td style=""padding: .5em 1em; vertical-align: top; border: 1px solid #ccc;"">
約250mm(シャイニング/スモーク), 約200mm(スーパーチューブ)
</td>
</tr>
<tr>
<th style=""padding: .5em 1em; width: 30%; background: #eee; text-align: left; vertical-align: top; border: 1px solid #ccc;"">
発光部サイズ：
</th>
<td style=""padding: .5em 1em; vertical-align: top; border: 1px solid #ccc;"">
φ30mm×H:150mm(シャイニング/スモーク), φ30mm×H:150mm(スーパーチューブ)
</td>
</tr>
<tr>
<th style=""padding: .5em 1em; width: 30%; background: #eee; text-align: left; vertical-align: top; border: 1px solid #ccc;"">
重さ：
</th>
<td style=""padding: .5em 1em; vertical-align: top; border: 1px solid #ccc;"">
約90g(電池込)
</td>
</tr>
<tr>
<th style=""padding: .5em 1em; width: 30%; background: #eee; text-align: left; vertical-align: top; border: 1px solid #ccc;"">
電池：
</th>
<td style=""padding: .5em 1em; vertical-align: top; border: 1px solid #ccc;"">
単4電池×3本
(テスト用電池付属)
</td>
</tr>
<tr>
<th style=""padding: .5em 1em; width: 30%; background: #eee; text-align: left; vertical-align: top; border: 1px solid #ccc;"">
販売元：
</th>
<td style=""padding: .5em 1em; vertical-align: top; border: 1px solid #ccc;"">
ルイファン・ジャパン
</td>
</tr>
<tr>
<th style=""padding: .5em 1em; width: 30%; background: #eee; text-align: left; vertical-align: top; border: 1px solid #ccc;"">
JAN：
</th>
<td style=""padding: .5em 1em; vertical-align: top; border: 1px solid #ccc;"">
King Blade X10 II neo Shining：4562342920546
King Blade X10 II neo Smoke：4562342920553
King Blade X10 II neo Super Tube：4562342920539
</td>
</tr>
<tr>
<th style=""padding: .5em 1em; width: 30%; background: #eee; text-align: left; vertical-align: top; border: 1px solid #ccc;"">
発送方法
</th>
<td style=""padding: .5em 1em; vertical-align: top; border: 1px solid #ccc;"">
宅配便
</td>
</tr>
</table>
</div>
<!-- 商品詳細ここまで -->
</div><!--GoQSystemレジよこメーカー-->

<!--GoQSystemレジよこメーカー--><!--GoQSystemレジよこメーカー-->

<!--GoQSystemレジよこメーカー-->

<!--GoQSystemランキング自動更新ツールワイド-->
<table align=""center"" width=""600"" border=""0"" cellpadding=""0"" cellspacing=""0"" bgcolor=""#FFFFFF"">
<tr>
<td>
<table align=""center"" width=""600"" border=""0"" cellpadding=""0"" cellspacing=""0"" bgcolor=""#FFFFFF"">
<tr>
<td align=""center"" valign=""bottom"" bgcolor=""#cccccc""><img src=""http://www.rakuten.ne.jp/gold/choiyaru/goqsystem/600rankingtitel.gif"" width=""600"" /></td>
</tr>
</table>
<table align=""center"" width=""596"" border=""0"" cellpadding=""0"" cellspacing=""0"" bgcolor=""#CCCCCC"" style=""border-left:solid;border-left-width:1px;border-right:solid;border-right-width:1px;border-bottom:solid;border-bottom-width:1px;border-color:#CCCCCC;"">
<tr>
<td align=""center"" bgcolor=""#FFFFFF"">
<div class=""ifrm-container"" style=""width:598px;height:460px;overflow:auto;-webkit-overflow-scrolling:touch;"">

</div>
</td>
</tr>
<tr>
<td align=""right"" bgcolor=""#FFFFFF"" style=""padding:2px;"">
<img src=""http://www.rakuten.ne.jp/gold/choiyaru/goqsystem/powered_by_banner.gif"" width=""125"" />
</td>
</tr>
</table>
</td>
</tr>
</table>
<!--GoQSystemランキング自動更新ツールワイド-->",【コンサート ペンライト】KING BLADE X10 II NEO キングブレードテンツー・ネオ(シャイニング/スモーク/スーパーチューブ)【RUIFAN JAPAN LED カラーチェンジ  ももクロ AKB48 乃木坂46 ハロプロ ルイファン・ジャパン】：Positive effect,【コンサート ペンライト】KING BLADE X10 II NEO キングブレードテンツー・ネオ(シャイニング/スモーク/スーパーチューブ)【RUIFAN JAPAN LED カラーチェンジ  ももクロ AKB48 乃木坂46 ハロプロ ルイファン・ジャパン】,【コンサート ペンライト】KING BLADE X10 II NEO キングブレードテンツー・ネオ(シャイニング/スモーク/スーパーチューブ)【RUIFAN JAPAN LED カラーチェンジ  ももクロ AKB48 乃木坂46 ハロプロ ルイファン・ジャパン】[rn]
