31-8401,http://tshop.r10s.jp/wagato/cabinet/toukouki/swgl050ed_ma.jpg?fitin=700:700,15512.8000,,インテリア・寝具・収納 > ライト・照明 > その他,◎サンウェイ　ＬＥＤマルチライト・プロ５０　屋外対応ＬＥＤ投光器（作業灯）　９０Ｖ～２４０Ｖ対応　４８Ｗ　４４００ｌｍ　屋外用レフランプ４８０Ｗ相当　昼光色（６５００Ｋ）　照射角度６０°　防塵 防雨（ＩＰ６５）　電源ケーブル５ｍ　SW-GL-050ED,【送料無料】,"こちらの商品は外箱を開封された場合、返品交換を承ることは出来かねます。<br>(不良商品の場合は除く)<br>
商品の品番・仕様等を充分にご確認頂いた上でご注文ください。<br>
<br>
メーカー：     SUNWAY / サンウェイ　　　   <br>
シリーズ名：LEDマルチライ・プロ50　LED multilight PRO50<br>
<br>
入力電圧：AC90～240V（付属のプラグは100V専用）<br>
材質：アルミニウム、ポリカーボネート<br>
防雨仕様：IP65<br>
寸法：本体 直径160mm×厚さ105mm、クランプ 長さ170mm×幅70mm<br>
質量：1kg（本体）<br>
周波数：50Hz/60Hz<br>
演色：Ra70-75<br>
照射角度：60°（光の広がりは120°以上）<br>
LED寿命：約40,000時間（使用環境25℃）<br>
保証期間：1年<br>


<br>
関連キーワード<br>
照明 ライト 投光器 仮設現場 ハウス<table width=""460"" BGCOLOR=""#ffffff"" cellspacing=""1"" cellpadding=""3"">
<tr><td bgcolor=""efefef"">
<font size=""-1"" color=""red""><b>商品在庫はございますが、実店舗でも販売しておりますため、在庫は常時変動しております。購入数量によってはお取り寄せの場合がございますので、その場合は別途納期のご連絡をいたします。ご了承くださいませ。</b><br>
</font>
</td>
  </tr>
</table>
<br>

<TABLE BORDER=""0"" CELLSPACING=""1"" CELLPADDING=""5"" BGCOLOR=""#000000"">
<TR><TD bgcolor=""white""><FONT SIZE=""-1"">
メーカー：     SUNWAY / サンウェイ　　　   <br>
シリーズ名：LEDマルチライ・プロ50　LED multilight PRO50<br>
<br>
入力電圧：AC90～240V（付属のプラグは100V専用）<br>
材質：アルミニウム、ポリカーボネート<br>
防雨仕様：IP65<br>
寸法：本体 直径160mm×厚さ105mm、クランプ 長さ170mm×幅70mm<br>
質量：1kg（本体）<br>
総重量：約1.9kg<br>
周波数：50Hz/60Hz<br>
演色：Ra70-75<br>
照射角度：60°（光の広がりは120°以上）<br>
LED寿命：約40,000時間（使用環境25℃）<br>
保証期間：1年<br>


<br>
関連キーワード<br>
照明 ライト 投光器 仮設現場 ハウス
</FONT></TD>
</TR>
</TABLE>",◎サンウェイ　ＬＥＤマルチライト・プロ５０　屋外対応ＬＥＤ投光器（作業灯）　９０Ｖ～２４０Ｖ対応　４８Ｗ　４４００ｌｍ　屋外用レフランプ４８０Ｗ相当　昼光色（６５００Ｋ）　照射角度６０&deg;　防塵 防雨（ＩＰ６５）　電源ケーブル５ｍ　SW-GL-050ED：わがと照明,電球LED蛍光灯水銀灯ランプライト照明器具lampHIDメタハラIncandescentFluorescentスポット間接照明コンパクト蛍光灯DULUXZライト東芝パナソニックインバーター◎サンウェイ　ＬＥＤマルチライト・プロ５０　屋外対応ＬＥＤ投光器（作業灯）　９０Ｖ～２４０Ｖ対応　４８Ｗ　４４００ｌｍ　屋外用レフランプ４８０Ｗ相当　昼光色（６５００Ｋ）　照射角度６０&deg;　防塵 防雨（ＩＰ６５）　電源ケーブル５ｍ　SW-GL-050ED,【送料無料】。◎サンウェイ　ＬＥＤマルチライト・プロ５０　屋外対応ＬＥＤ投光器（作業灯）　９０Ｖ～２４０Ｖ対応　４８Ｗ　４４００ｌｍ　屋外用レフランプ４８０Ｗ相当　昼光色（６５００Ｋ）　照射角度６０&deg;　防塵 防雨（ＩＰ６５）　電源ケーブル５ｍ　SW-GL-050ED[rn]
31-8402,http://tshop.r10s.jp/wagato/cabinet/syoumei/pds0112s_300.jpg?fitin=700:700,17925.6000,,インテリア・寝具・収納 > ライト・照明 > その他,◎ジェフコム　投光器型作業灯　LED投光器　スタンド型　１２Ｗタイプ　完全防雨・防湿・防塵　屋外用（IP65）　７６０ｌｍ　白熱電球６０Ｗ相当　昼光色　PDS-0112S,【送料無料】,"■特徴<br>
省電力！白熱電球と比べて電気代約1/5<br>
長寿命！白熱電球と比べて5倍長持ち<br>
完全防雨・防湿・防塵　屋外用（IP65）<br>
電圧フリー（85V-250V）100V系、200V系のどちらの電源でも切替なしでOK<br>
<br>
■用途<br>
工事現場照明、屋外建物のライトアップ、屋外各種照明、配管・電気工事、坑内現場、<br>
自動車整備工場、修理工場、養鶏養豚場、車庫、倉庫、物置、家畜飼育作業等の照明に<br>
<br>メーカー：     JEFCOM / ジェフコム　　  <br>
シリーズ名：投光器型作業灯　LED投光器スタンド型　　　　<br>
<br>
□仕様□<br>
定格入力電圧：AC100/200V（50/60Hz）<br>
使用電圧範囲：85-250V<br>
製品寿命：10000時間<br>
ケーブル長：5m（アース付3Pプラグ）<br>
光色：6500-6800K<br>
ビーム角：70度<br>
演色評価数：Ra78<br>
使用周囲温度：-10-40℃<br>
LED数：12個<br>
定格消費電力：13.0W<br>
定格入力電流：0.15/0.08A<br>
サイズ：幅195×奥行155×高さ255mm<br>
質量：1.7kg<br><table width=""460"">
<tr>
<td><font size=""-1"" color=""red""><b>こちらの商品は外箱を開封された場合、返品交換を承ることは出来かねます。<br>(不良商品の場合は除く)<br>
商品の品番・仕様等を充分にご確認頂いた上でご注文ください。<br>その他条件に付きましては<font color=""blue"">支払・配送方法</font>をご確認ください。</b></font></td>
</tr>
</table>
<br>

<TABLE BORDER=""0"" CELLSPACING=""1"" CELLPADDING=""3"" BGCOLOR=""#000000"">
<TR><TD colspan=""2"" bgcolor=""white""><FONT SIZE=""-1"">

メーカー：     JEFCOM / ジェフコム　　  <br>
シリーズ名：投光器型作業灯　LED投光器スタンド型　　　　<br>
<br>
□仕様□<br>
定格入力電圧：AC100/200V（50/60Hz）<br>
使用電圧範囲：85-250V<br>
製品寿命：10000時間<br>
ケーブル長：5m（アース付3Pプラグ）<br>
光色：6500-6800K<br>
ビーム角：70度<br>
演色評価数：Ra78<br>
使用周囲温度：-10-40℃<br>
LED数：12個<br>
定格消費電力：13.0W<br>
定格入力電流：0.15/0.08A<br>
サイズ：幅195×奥行155×高さ255mm<br>
質量：1.7kg<br>
<br>
関連キーワード<br>
電気スタンド LED 照明 ライト 床 スタンドタイプ

</FONT></TD></TR>
</TABLE>",◎ジェフコム　投光器型作業灯　LED投光器　スタンド型　１２Ｗタイプ　完全防雨・防湿・防塵　屋外用（IP65）　７６０ｌｍ　白熱電球６０Ｗ相当　昼光色　PDS-0112S：わがと照明,電球LED蛍光灯水銀灯ランプライト照明器具lampHIDメタハラIncandescentFluorescentスポット間接照明コンパクト蛍光灯DULUXZライト東芝パナソニックインバーター◎ジェフコム　投光器型作業灯　LED投光器　スタンド型　１２Ｗタイプ　完全防雨・防湿・防塵　屋外用（IP65）　７６０ｌｍ　白熱電球６０Ｗ相当　昼光色　PDS-0112S,【送料無料】。◎ジェフコム　投光器型作業灯　LED投光器　スタンド型　１２Ｗタイプ　完全防雨・防湿・防塵　屋外用（IP65）　７６０ｌｍ　白熱電球６０Ｗ相当　昼光色　PDS-0112S[rn]
31-8403,http://tshop.r10s.jp/wagato/cabinet/toukouki/swgl030el_ma.jpg?fitin=700:700,11064.0000,,インテリア・寝具・収納 > ライト・照明 > その他,◎サンウェイ　ＬＥＤマルチライト・プロ　屋外対応ＬＥＤ投光器（作業灯）　９０Ｖ～２４０Ｖ対応　３５Ｗ　３０００ｌｍ　屋外用レフランプ３５０Ｗ相当　電球色（３０００Ｋ）　照射角度６０°　防塵 防雨（ＩＰ６５）　電源ケーブル５ｍ　SW-GL-030EL,【送料無料】,"こちらの商品は外箱を開封された場合、返品交換を承ることは出来かねます。<br>(不良商品の場合は除く)<br>
商品の品番・仕様等を充分にご確認頂いた上でご注文ください。<br>
<br>
メーカー：     SUNWAY / サンウェイ　　　   <br>
シリーズ名：LEDマルチライ・プロ　LED multilight PRO<br>
<br>
入力電圧：AC90～240V（付属のプラグは100V専用）<br>
材質：アルミニウム、ポリカーボネート<br>
防雨仕様：IP65<br>
寸法：本体 直径160mm×厚さ105mm、クランプ 長さ170mm×幅70mm<br>
質量：1kg（本体）<br>
周波数：50Hz/60Hz<br>
演色：Ra70-75<br>
照射角度：60°（光の広がりは120°以上）<br>
LED寿命：約40,000時間（使用環境25℃）<br>
保証期間：1年<br>


<br>
関連キーワード<br>
照明 ライト 投光器 仮設現場 ハウス<table width=""460"" BGCOLOR=""#ffffff"" cellspacing=""1"" cellpadding=""3"">
<tr><td bgcolor=""efefef"">
<font size=""-1"" color=""red""><b>商品在庫はございますが、実店舗でも販売しておりますため、在庫は常時変動しております。購入数量によってはお取り寄せの場合がございますので、その場合は別途納期のご連絡をいたします。ご了承くださいませ。</b><br>
</font>
</td>
  </tr>
</table>
<br>

<TABLE BORDER=""0"" CELLSPACING=""1"" CELLPADDING=""5"" BGCOLOR=""#000000"">
<TR><TD bgcolor=""white""><FONT SIZE=""-1"">
メーカー：     SUNWAY / サンウェイ　　　   <br>
シリーズ名：LEDマルチライ・プロ　LED multilight PRO<br>
<br>
入力電圧：AC90～240V（付属のプラグは100V専用）<br>
材質：アルミニウム、ポリカーボネート<br>
防雨仕様：IP65<br>
寸法：本体 直径160mm×厚さ105mm、クランプ 長さ170mm×幅70mm<br>
質量：1kg（本体）<br>
総重量：約1.9kg<br>
周波数：50Hz/60Hz<br>
演色：Ra70-75<br>
照射角度：60°（光の広がりは120°以上）<br>
LED寿命：約40,000時間（使用環境25℃）<br>
保証期間：1年<br>


<br>
関連キーワード<br>
照明 ライト 投光器 仮設現場 ハウス
</FONT></TD>
</TR>
</TABLE>",◎サンウェイ　ＬＥＤマルチライト・プロ　屋外対応ＬＥＤ投光器（作業灯）　９０Ｖ～２４０Ｖ対応　３５Ｗ　３０００ｌｍ　屋外用レフランプ３５０Ｗ相当　電球色（３０００Ｋ）　照射角度６０&deg;　防塵 防雨（ＩＰ６５）　電源ケーブル５ｍ　SW-GL-030EL：わがと照明,電球LED蛍光灯水銀灯ランプライト照明器具lampHIDメタハラIncandescentFluorescentスポット間接照明コンパクト蛍光灯DULUXZライト東芝パナソニックインバーター◎サンウェイ　ＬＥＤマルチライト・プロ　屋外対応ＬＥＤ投光器（作業灯）　９０Ｖ～２４０Ｖ対応　３５Ｗ　３０００ｌｍ　屋外用レフランプ３５０Ｗ相当　電球色（３０００Ｋ）　照射角度６０&deg;　防塵 防雨（ＩＰ６５）　電源ケーブル５ｍ　SW-GL-030EL,【送料無料】。◎サンウェイ　ＬＥＤマルチライト・プロ　屋外対応ＬＥＤ投光器（作業灯）　９０Ｖ～２４０Ｖ対応　３５Ｗ　３０００ｌｍ　屋外用レフランプ３５０Ｗ相当　電球色（３０００Ｋ）　照射角度６０&deg;　防塵 防雨（ＩＰ６５）　電源ケーブル５ｍ　SW-GL-030EL[rn]
31-8404,http://tshop.r10s.jp/wagato/cabinet/toukouki/swgl020ed_ma.jpg?fitin=700:700,7797.6000,,インテリア・寝具・収納 > ライト・照明 > その他,◎サンウェイ　ＬＥＤマルチライトＥＸ　屋外対応ＬＥＤ投光器（作業灯）　９０Ｖ～２４０Ｖ対応　２４Ｗ　２４００ｌｍ　屋外用レフランプ３００Ｗ相当　昼光色（６５００Ｋ）　照射角度６０°　防塵 防雨（ＩＰ６５）　電源ケーブル５ｍ　SW-GL-020ED,【10800円以上で送料無料】,"こちらの商品は外箱を開封された場合、返品交換を承ることは出来かねます。<br>(不良商品の場合は除く)<br>
商品の品番・仕様等を充分にご確認頂いた上でご注文ください。<br>
<br>
メーカー：     SUNWAY / サンウェイ　　　   <br>
シリーズ名：LEDマルチライトEX　LED multilight EX<br>
<br>
入力電圧：AC90～240V（付属のプラグは100V専用）<br>
材質：アルミニウム、ポリカーボネート<br>
防雨仕様：IP65<br>
寸法：本体 直径160mm×厚さ105mm、クランプ 長さ170mm×幅70mm<br>
質量：1kg（本体）<br>
周波数：50Hz/60Hz<br>
演色：Ra70-75<br>
照射角度：60°（光の広がりは120°以上）<br>
LED寿命：約40,000時間（使用環境25℃）<br>
保証期間：1年<br>


<br>
関連キーワード<br>
照明 ライト 投光器 仮設現場 ハウス<table width=""460"" BGCOLOR=""#ffffff"" cellspacing=""1"" cellpadding=""3"">
<tr><td bgcolor=""efefef"">
<font size=""-1"" color=""red""><b>商品在庫はございますが、実店舗でも販売しておりますため、在庫は常時変動しております。購入数量によってはお取り寄せの場合がございますので、その場合は別途納期のご連絡をいたします。ご了承くださいませ。</b><br>
</font>
</td>
  </tr>
</table>
<br>

<TABLE BORDER=""0"" CELLSPACING=""1"" CELLPADDING=""5"" BGCOLOR=""#000000"">
<TR><TD bgcolor=""white""><FONT SIZE=""-1"">
メーカー：     SUNWAY / サンウェイ　　　   <br>
シリーズ名：LEDマルチライトEX　LED multilight EX<br>
<br>
入力電圧：AC90～240V（付属のプラグは100V専用）<br>
材質：アルミニウム、ポリカーボネート<br>
防雨仕様：IP65<br>
寸法：本体 直径160mm×厚さ105mm、クランプ 長さ170mm×幅70mm<br>
質量：1kg（本体）<br>
総重量：約1.9kg<br>
周波数：50Hz/60Hz<br>
演色：Ra70-75<br>
照射角度：60°（光の広がりは120°以上）<br>
LED寿命：約40,000時間（使用環境25℃）<br>
保証期間：1年<br>


<br>
関連キーワード<br>
照明 ライト 投光器 仮設現場 ハウス
</FONT></TD>
</TR>
</TABLE>",◎サンウェイ　ＬＥＤマルチライトＥＸ　屋外対応ＬＥＤ投光器（作業灯）　９０Ｖ～２４０Ｖ対応　２４Ｗ　２４００ｌｍ　屋外用レフランプ３００Ｗ相当　昼光色（６５００Ｋ）　照射角度６０&deg;　防塵 防雨（ＩＰ６５）　電源ケーブル５ｍ　SW-GL-020ED：わがと照明,電球LED蛍光灯水銀灯ランプライト照明器具lampHIDメタハラIncandescentFluorescentスポット間接照明コンパクト蛍光灯DULUXZライト東芝パナソニックインバーター◎サンウェイ　ＬＥＤマルチライトＥＸ　屋外対応ＬＥＤ投光器（作業灯）　９０Ｖ～２４０Ｖ対応　２４Ｗ　２４００ｌｍ　屋外用レフランプ３００Ｗ相当　昼光色（６５００Ｋ）　照射角度６０&deg;　防塵 防雨（ＩＰ６５）　電源ケーブル５ｍ　SW-GL-020ED,【10800円以上で送料無料】。◎サンウェイ　ＬＥＤマルチライトＥＸ　屋外対応ＬＥＤ投光器（作業灯）　９０Ｖ～２４０Ｖ対応　２４Ｗ　２４００ｌｍ　屋外用レフランプ３００Ｗ相当　昼光色（６５００Ｋ）　照射角度６０&deg;　防塵 防雨（ＩＰ６５）　電源ケーブル５ｍ　SW-GL-020ED[rn]
31-8405,http://tshop.r10s.jp/wagato/cabinet/syoumei/pds0124s_300.jpg?fitin=700:700,27316.0000,,インテリア・寝具・収納 > ライト・照明 > その他,◎ジェフコム　投光器型作業灯　LED投光器　スタンド型　２４Ｗタイプ　完全防雨・防湿・防塵　屋外用（IP65）　１５４０ｌｍ　白熱電球１００Ｗ相当　昼光色　PDS-0124S,【送料無料】,"■特徴<br>
省電力！白熱電球と比べて電気代約1/5<br>
長寿命！白熱電球と比べて5倍長持ち<br>
完全防雨・防湿・防塵　屋外用（IP65）<br>
電圧フリー（85V-250V）100V系、200V系のどちらの電源でも切替なしでOK<br>
<br>
■用途<br>
工事現場照明、屋外建物のライトアップ、屋外各種照明、配管・電気工事、坑内現場、<br>
自動車整備工場、修理工場、養鶏養豚場、車庫、倉庫、物置、家畜飼育作業等の照明に<br>
<br>メーカー：     JEFCOM / ジェフコム　　  <br>
シリーズ名：投光器型作業灯　LED投光器スタンド型　　　　<br>
<br>
□仕様□<br>
定格入力電圧：AC100/200V（50/60Hz）<br>
使用電圧範囲：85-250V<br>
製品寿命：10000時間<br>
ケーブル長：5m（アース付3Pプラグ）<br>
光色：6500-6800K<br>
ビーム角：70度<br>
演色評価数：Ra78<br>
使用周囲温度：-10-40℃<br>
LED数：24個<br>
定格消費電力：24.0W<br>
定格入力電流：0.25/0.14A<br>
サイズ：幅220×奥行200×高さ315mm<br>
質量：2.2kg<br><table width=""460"">
<tr>
<td><font size=""-1"" color=""red""><b>こちらの商品は外箱を開封された場合、返品交換を承ることは出来かねます。<br>(不良商品の場合は除く)<br>
商品の品番・仕様等を充分にご確認頂いた上でご注文ください。<br>その他条件に付きましては<font color=""blue"">支払・配送方法</font>をご確認ください。</b></font></td>
</tr>
</table>
<br>

<TABLE BORDER=""0"" CELLSPACING=""1"" CELLPADDING=""3"" BGCOLOR=""#000000"">
<TR><TD colspan=""2"" bgcolor=""white""><FONT SIZE=""-1"">

メーカー：     JEFCOM / ジェフコム　　  <br>
シリーズ名：投光器型作業灯　LED投光器スタンド型　　　　<br>
<br>
□仕様□<br>
定格入力電圧：AC100/200V（50/60Hz）<br>
使用電圧範囲：85-250V<br>
製品寿命：10000時間<br>
ケーブル長：5m（アース付3Pプラグ）<br>
光色：6500-6800K<br>
ビーム角：70度<br>
演色評価数：Ra78<br>
使用周囲温度：-10-40℃<br>
LED数：24個<br>
定格消費電力：24.0W<br>
定格入力電流：0.25/0.14A<br>
サイズ：幅220×奥行200×高さ315mm<br>
質量：2.2kg<br>
<br>
関連キーワード<br>
電気スタンド LED 照明 ライト 床 スタンドタイプ

</FONT></TD></TR>
</TABLE>",◎ジェフコム　投光器型作業灯　LED投光器　スタンド型　２４Ｗタイプ　完全防雨・防湿・防塵　屋外用（IP65）　１５４０ｌｍ　白熱電球１００Ｗ相当　昼光色　PDS-0124S：わがと照明,電球LED蛍光灯水銀灯ランプライト照明器具lampHIDメタハラIncandescentFluorescentスポット間接照明コンパクト蛍光灯DULUXZライト東芝パナソニックインバーター◎ジェフコム　投光器型作業灯　LED投光器　スタンド型　２４Ｗタイプ　完全防雨・防湿・防塵　屋外用（IP65）　１５４０ｌｍ　白熱電球１００Ｗ相当　昼光色　PDS-0124S,【送料無料】。◎ジェフコム　投光器型作業灯　LED投光器　スタンド型　２４Ｗタイプ　完全防雨・防湿・防塵　屋外用（IP65）　１５４０ｌｍ　白熱電球１００Ｗ相当　昼光色　PDS-0124S[rn]
31-8406,http://tshop.r10s.jp/wagato/cabinet/toukouki/swopbs01_ma.jpg?fitin=700:700,1156.8000,,インテリア・寝具・収納 > ライト・照明 > その他,◎サンウェイ　ＬＥＤマルチライト専用置型用スタンド　SW-OP-BS01,【10800円以上で送料無料】,"こちらの商品は外箱を開封された場合、返品交換を承ることは出来かねます。<br>(不良商品の場合は除く)<br>
商品の品番・仕様等を充分にご確認頂いた上でご注文ください。<br>
<br>
メーカー：     SUNWAY / サンウェイ　　　   <br>
シリーズ名：LEDマルチライト専用置型用スタンド LED multilight<br>
<br>
材質：スチール、プラスチック<br>
寸法（組立状態）：幅170mm 奥行110mm 高52mm<br>
重量：215g<br>

<br>
関連キーワード<br>
照明 ライト 投光器 仮設現場 ハウス<table width=""460"" BGCOLOR=""#ffffff"" cellspacing=""1"" cellpadding=""3"">
<tr><td bgcolor=""efefef"">
<font size=""-1"" color=""red""><b>商品在庫はございますが、実店舗でも販売しておりますため、在庫は常時変動しております。購入数量によってはお取り寄せの場合がございますので、その場合は別途納期のご連絡をいたします。ご了承くださいませ。</b><br>
</font>
</td>
  </tr>
</table>
<br>

<TABLE BORDER=""0"" CELLSPACING=""1"" CELLPADDING=""5"" BGCOLOR=""#000000"">
<TR><TD bgcolor=""white""><FONT SIZE=""-1"">
メーカー：     SUNWAY / サンウェイ　　　   <br>
シリーズ名：LEDマルチライト専用置型用スタンド LED multilight<br>
<br>
材質：スチール、プラスチック<br>
寸法（組立状態）：幅170mm 奥行110mm 高52mm<br>
重量：215g<br>

<br>
関連キーワード<br>
照明 ライト 投光器 仮設現場 ハウス
</FONT></TD>
</TR>
</TABLE>",◎サンウェイ　ＬＥＤマルチライト専用置型用スタンド　SW-OP-BS01：わがと照明,電球LED蛍光灯水銀灯ランプライト照明器具lampHIDメタハラIncandescentFluorescentスポット間接照明コンパクト蛍光灯DULUXZライト東芝パナソニックインバーター◎サンウェイ　ＬＥＤマルチライト専用置型用スタンド　SW-OP-BS01,【10800円以上で送料無料】。◎サンウェイ　ＬＥＤマルチライト専用置型用スタンド　SW-OP-BS01[rn]
31-8407,http://tshop.r10s.jp/wagato/cabinet/toukouki/swgl030ed_ma.jpg?fitin=700:700,11064.0000,,インテリア・寝具・収納 > ライト・照明 > その他,◎サンウェイ　ＬＥＤマルチライト・プロ　屋外対応ＬＥＤ投光器（作業灯）　９０Ｖ～２４０Ｖ対応　３５Ｗ　３３００ｌｍ　屋外用レフランプ４００Ｗ相当　昼光色（６５００Ｋ）　照射角度６０°　防塵 防雨（ＩＰ６５）　電源ケーブル５ｍ　SW-GL-030ED,【送料無料】,"こちらの商品は外箱を開封された場合、返品交換を承ることは出来かねます。<br>(不良商品の場合は除く)<br>
商品の品番・仕様等を充分にご確認頂いた上でご注文ください。<br>
<br>
メーカー：     SUNWAY / サンウェイ　　　   <br>
シリーズ名：LEDマルチライ・プロ　LED multilight PRO<br>
<br>
入力電圧：AC90～240V（付属のプラグは100V専用）<br>
材質：アルミニウム、ポリカーボネート<br>
防雨仕様：IP65<br>
寸法：本体 直径160mm×厚さ105mm、クランプ 長さ170mm×幅70mm<br>
質量：1kg（本体）<br>
周波数：50Hz/60Hz<br>
演色：Ra70-75<br>
照射角度：60°（光の広がりは120°以上）<br>
LED寿命：約40,000時間（使用環境25℃）<br>
保証期間：1年<br>


<br>
関連キーワード<br>
照明 ライト 投光器 仮設現場 ハウス<table width=""460"" BGCOLOR=""#ffffff"" cellspacing=""1"" cellpadding=""3"">
<tr><td bgcolor=""efefef"">
<font size=""-1"" color=""red""><b>商品在庫はございますが、実店舗でも販売しておりますため、在庫は常時変動しております。購入数量によってはお取り寄せの場合がございますので、その場合は別途納期のご連絡をいたします。ご了承くださいませ。</b><br>
</font>
</td>
  </tr>
</table>
<br>

<TABLE BORDER=""0"" CELLSPACING=""1"" CELLPADDING=""5"" BGCOLOR=""#000000"">
<TR><TD bgcolor=""white""><FONT SIZE=""-1"">
メーカー：     SUNWAY / サンウェイ　　　   <br>
シリーズ名：LEDマルチライ・プロ　LED multilight PRO<br>
<br>
入力電圧：AC90～240V（付属のプラグは100V専用）<br>
材質：アルミニウム、ポリカーボネート<br>
防雨仕様：IP65<br>
寸法：本体 直径160mm×厚さ105mm、クランプ 長さ170mm×幅70mm<br>
質量：1kg（本体）<br>
総重量：約1.9kg<br>
周波数：50Hz/60Hz<br>
演色：Ra70-75<br>
照射角度：60°（光の広がりは120°以上）<br>
LED寿命：約40,000時間（使用環境25℃）<br>
保証期間：1年<br>


<br>
関連キーワード<br>
照明 ライト 投光器 仮設現場 ハウス
</FONT></TD>
</TR>
</TABLE>",◎サンウェイ　ＬＥＤマルチライト・プロ　屋外対応ＬＥＤ投光器（作業灯）　９０Ｖ～２４０Ｖ対応　３５Ｗ　３３００ｌｍ　屋外用レフランプ４００Ｗ相当　昼光色（６５００Ｋ）　照射角度６０&deg;　防塵 防雨（ＩＰ６５）　電源ケーブル５ｍ　SW-GL-030ED：わがと照明,電球LED蛍光灯水銀灯ランプライト照明器具lampHIDメタハラIncandescentFluorescentスポット間接照明コンパクト蛍光灯DULUXZライト東芝パナソニックインバーター◎サンウェイ　ＬＥＤマルチライト・プロ　屋外対応ＬＥＤ投光器（作業灯）　９０Ｖ～２４０Ｖ対応　３５Ｗ　３３００ｌｍ　屋外用レフランプ４００Ｗ相当　昼光色（６５００Ｋ）　照射角度６０&deg;　防塵 防雨（ＩＰ６５）　電源ケーブル５ｍ　SW-GL-030ED,【送料無料】。◎サンウェイ　ＬＥＤマルチライト・プロ　屋外対応ＬＥＤ投光器（作業灯）　９０Ｖ～２４０Ｖ対応　３５Ｗ　３３００ｌｍ　屋外用レフランプ４００Ｗ相当　昼光色（６５００Ｋ）　照射角度６０&deg;　防塵 防雨（ＩＰ６５）　電源ケーブル５ｍ　SW-GL-030ED[rn]
