15-25101,,1338.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ニチバン【4302T-12】(3302911) 着色セロテ－プ黄１２ｍｍＸ３５ｍ 受注単位10,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●天然素材を生かしたセロテープ[[（R）]]です。<br>●６色の規格色があります。<br><br>●色ごとによる識別。<br>●軽い封かん、包装シール止め、マーキングなど。<br><br>●色：イエロー<br>●幅(mm)：12<br>●長さ(m)：35<br>●厚み(mm)：0.051<br><br>●粘着力：3.62N/10mm<br>●引張強度：41.4N/10mm<br>●手で切断可能<br>●芯径：3インチ(76mm)<br><br>●基材：セロハン<br>●粘着剤：ゴム系<br>●巻芯：再生紙100%<br>",『カード対応OK！』■〒ニチバン【4302T-12】(3302911) 着色セロテ&minus;プ黄１２ｍｍＸ３５ｍ 受注単位10：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ニチバン【4302T-12】(3302911) 着色セロテ&minus;プ黄１２ｍｍＸ３５ｍ 受注単位10,環境安全用品\テープ用品\事務用テープ。『カード対応OK！』■〒ニチバン【4302T-12】(3302911) 着色セロテ&minus;プ黄１２ｍｍＸ３５ｍ 受注単位10[rn]
15-25102,,1666.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ニチバン【4302T-15】(3302920) 着色セロテ－プ黄１５ｍｍＸ３５ｍ 受注単位10,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●天然素材を生かしたセロテープ[[（R）]]です。<br>●６色の規格色があります。<br><br>●色ごとによる識別。<br>●軽い封かん、包装シール止め、マーキングなど。<br><br>●色：イエロー<br>●幅(mm)：15<br>●長さ(m)：35<br>●厚み(mm)：0.051<br><br>●粘着力：3.62N/10mm<br>●引張強度：41.4N/10mm<br>●手で切断可能<br>●芯径：3インチ(76mm)<br><br>●基材：セロハン<br>●粘着剤：ゴム系<br>●巻芯：再生紙100%<br>",『カード対応OK！』■〒ニチバン【4302T-15】(3302920) 着色セロテ&minus;プ黄１５ｍｍＸ３５ｍ 受注単位10：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ニチバン【4302T-15】(3302920) 着色セロテ&minus;プ黄１５ｍｍＸ３５ｍ 受注単位10,環境安全用品\テープ用品\事務用テープ。『カード対応OK！』■〒ニチバン【4302T-15】(3302920) 着色セロテ&minus;プ黄１５ｍｍＸ３５ｍ 受注単位10[rn]
15-25103,,345.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ニチバン/ニチバン　セロテープイージーオープン　フードパック赤【CTEZ-FR】(3645801) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●セロテープ[[（R）]]の両サイドに粘着剤がついていないので、『つまみやすく・はがしやすい』ようになっています。",『カード対応OK！』■〒ニチバン/ニチバン　セロテープイージーオープン　フードパック赤【CTEZ-FR】(3645801) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ニチバン/ニチバン　セロテープイージーオープン　フードパック赤【CTEZ-FR】(3645801) 受注単位1,環境安全用品\テープ用品\事務用テープ。『カード対応OK！』■〒ニチバン/ニチバン　セロテープイージーオープン　フードパック赤【CTEZ-FR】(3645801) 受注単位1[rn]
15-25104,,1338.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ニチバン【4304T-12】(3302997) 着色セロテ－プ青１２ｍｍＸ３５ｍ 受注単位10,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●天然素材を生かしたセロテープ[[（R）]]です。<br>●６色の規格色があります。<br><br>●色ごとによる識別。<br>●軽い封かん、包装シール止め、マーキングなど。<br><br>●色：ブルー<br>●幅(mm)：12<br>●長さ(m)：35<br>●厚み(mm)：0.051<br><br>●粘着力：3.62N/10mm<br>●引張強度：41.4N/10mm<br>●手で切断可能<br>●芯径：3インチ(76mm)<br><br>●基材：セロハン<br>●粘着剤：ゴム系<br>●巻芯：再生紙100%<br>",『カード対応OK！』■〒ニチバン【4304T-12】(3302997) 着色セロテ&minus;プ青１２ｍｍＸ３５ｍ 受注単位10：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ニチバン【4304T-12】(3302997) 着色セロテ&minus;プ青１２ｍｍＸ３５ｍ 受注単位10,環境安全用品\テープ用品\事務用テープ。『カード対応OK！』■〒ニチバン【4304T-12】(3302997) 着色セロテ&minus;プ青１２ｍｍＸ３５ｍ 受注単位10[rn]
15-25105,,1666.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ニチバン【4301T-15】(3302881) 着色セロテ－プ赤１５ｍｍＸ３５ｍ 受注単位10,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●天然素材を生かしたセロテープ[[（R）]]です。<br>●６色の規格色があります。<br><br>●色ごとによる識別。<br>●軽い封かん、包装シール止め、マーキングなど。<br><br>●色：レッド<br>●幅(mm)：15<br>●長さ(m)：35<br>●厚み(mm)：0.051<br><br>●粘着力：3.62N/10mm<br>●引張強度：41.4N/10mm<br>●手で切断可能<br>●芯径：3インチ(76mm)<br><br>●基材：セロハン<br>●粘着剤：ゴム系<br>●巻芯：再生紙100%<br>",『カード対応OK！』■〒ニチバン【4301T-15】(3302881) 着色セロテ&minus;プ赤１５ｍｍＸ３５ｍ 受注単位10：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ニチバン【4301T-15】(3302881) 着色セロテ&minus;プ赤１５ｍｍＸ３５ｍ 受注単位10,環境安全用品\テープ用品\事務用テープ。『カード対応OK！』■〒ニチバン【4301T-15】(3302881) 着色セロテ&minus;プ赤１５ｍｍＸ３５ｍ 受注単位10[rn]
15-25106,,1332.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ニチバン【4306T-24】(3303250) 着色セロテ－プ黒２４ｍｍＸ３５ｍ 受注単位5,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●天然素材を生かしたセロテープ[[（R）]]です。<br>●６色の規格色があります。<br><br>●色ごとによる識別。<br>●軽い封かん、包装シール止め、マーキングなど。<br><br>●色：ブラック<br>●幅(mm)：24<br>●長さ(m)：35<br>●厚み(mm)：0.051<br><br>●粘着力：3.62N/10mm<br>●引張強度：41.4N/10mm<br>●手で切断可能<br>●芯径：3インチ(76mm)<br><br>●基材：セロハン<br>●粘着剤：ゴム系<br>●巻芯：再生紙100%<br>",『カード対応OK！』■〒ニチバン【4306T-24】(3303250) 着色セロテ&minus;プ黒２４ｍｍＸ３５ｍ 受注単位5：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ニチバン【4306T-24】(3303250) 着色セロテ&minus;プ黒２４ｍｍＸ３５ｍ 受注単位5,環境安全用品\テープ用品\事務用テープ。『カード対応OK！』■〒ニチバン【4306T-24】(3303250) 着色セロテ&minus;プ黒２４ｍｍＸ３５ｍ 受注単位5[rn]
15-25107,,475.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ニチバン/ニチバン　セロテ－プ業務用ＣＴ４０５ＡＰ－１２Ｘ３５【CT405AP-12  (CT405A-12-10P)】(60348) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●セロテープ[[（R）]]は天然素材が主体でつくられた植物系の製品です。<br>●巻芯は古紙配合率100%の再生紙を使用しています。<br>●焼却された場合、有毒ガスの発生もなく、低カロリーで燃焼します。",『カード対応OK！』■〒ニチバン/ニチバン　セロテ&minus;プ業務用ＣＴ４０５ＡＰ&minus;１２Ｘ３５【CT405AP-12  (CT405A-12-10P)】(60348) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ニチバン/ニチバン　セロテ&minus;プ業務用ＣＴ４０５ＡＰ&minus;１２Ｘ３５【CT405AP-12  (CT405A-12-10P)】(60348) 受注単位1,環境安全用品\テープ用品\事務用テープ。『カード対応OK！』■〒ニチバン/ニチバン　セロテ&minus;プ業務用ＣＴ４０５ＡＰ&minus;１２Ｘ３５【CT405AP-12  (CT405A-12-10P)】(60348) 受注単位1[rn]
15-25108,,475.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ニチバン/ニチバン　セロテ－プ業務用ＣＴ４０５ＡＰ－２４Ｘ３５【CT405AP-24  (CT405A-24-5P)】(60399) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●セロテープ[[（R）]]は天然素材が主体でつくられた植物系の製品です。<br>●巻芯は古紙配合率100%の再生紙を使用しています。<br>●焼却された場合、有毒ガスの発生もなく、低カロリーで燃焼します。",『カード対応OK！』■〒ニチバン/ニチバン　セロテ&minus;プ業務用ＣＴ４０５ＡＰ&minus;２４Ｘ３５【CT405AP-24  (CT405A-24-5P)】(60399) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ニチバン/ニチバン　セロテ&minus;プ業務用ＣＴ４０５ＡＰ&minus;２４Ｘ３５【CT405AP-24  (CT405A-24-5P)】(60399) 受注単位1,環境安全用品\テープ用品\事務用テープ。『カード対応OK！』■〒ニチバン/ニチバン　セロテ&minus;プ業務用ＣＴ４０５ＡＰ&minus;２４Ｘ３５【CT405AP-24  (CT405A-24-5P)】(60399) 受注単位1[rn]
15-25109,,8964.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒積水化学工業/積水【C252X65】(7712928) セロテープ＃２５２　２４ｘ３５　５巻入り 受注単位15,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●パルプから生まれた天然素材を使った環境にやさしいテープです。<br>●焼却された場合でも有毒ガスの発生がなく、埋設処理をしても自然分解します。<br><br><br>●色：クリア<br>●幅(mm)：24<br>●長さ(m)：35<br>●厚み(mm)：0.05<br><br>●シュリンク包装タイプ<br><br>●基材：セロハン<br>●粘着剤：ゴム系<br>",『カード対応OK！』■〒積水化学工業/積水【C252X65】(7712928) セロテープ＃２５２　２４ｘ３５　５巻入り 受注単位15：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒積水化学工業/積水【C252X65】(7712928) セロテープ＃２５２　２４ｘ３５　５巻入り 受注単位15,環境安全用品\テープ用品\事務用テープ。『カード対応OK！』■〒積水化学工業/積水【C252X65】(7712928) セロテープ＃２５２　２４ｘ３５　５巻入り 受注単位15[rn]
15-25110,,1332.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ニチバン【4305T-24】(3303063) 着色セロテ－プ白２４ｍｍＸ３５ｍ 受注単位5,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●天然素材を生かしたセロテープ[[（R）]]です。<br>●６色の規格色があります。<br><br>●色ごとによる識別。<br>●軽い封かん、包装シール止め、マーキングなど。<br><br>●色：ホワイト<br>●幅(mm)：24<br>●長さ(m)：35<br>●厚み(mm)：0.051<br><br>●粘着力：3.62N/10mm<br>●引張強度：41.4N/10mm<br>●手で切断可能<br>●芯径：3インチ(76mm)<br><br>●基材：セロハン<br>●粘着剤：ゴム系<br>●巻芯：再生紙100%<br>",『カード対応OK！』■〒ニチバン【4305T-24】(3303063) 着色セロテ&minus;プ白２４ｍｍＸ３５ｍ 受注単位5：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ニチバン【4305T-24】(3303063) 着色セロテ&minus;プ白２４ｍｍＸ３５ｍ 受注単位5,環境安全用品\テープ用品\事務用テープ。『カード対応OK！』■〒ニチバン【4305T-24】(3303063) 着色セロテ&minus;プ白２４ｍｍＸ３５ｍ 受注単位5[rn]
15-25111,,345.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ニチバン/ニチバン　セロテープイージーオープン　フードパック緑【CTEZ-FG】(3645797) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●セロテープ[[（R）]]の両サイドに粘着剤がついていないので、『つまみやすく・はがしやすい』ようになっています。",『カード対応OK！』■〒ニチバン/ニチバン　セロテープイージーオープン　フードパック緑【CTEZ-FG】(3645797) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ニチバン/ニチバン　セロテープイージーオープン　フードパック緑【CTEZ-FG】(3645797) 受注単位1,環境安全用品\テープ用品\事務用テープ。『カード対応OK！』■〒ニチバン/ニチバン　セロテープイージーオープン　フードパック緑【CTEZ-FG】(3645797) 受注単位1[rn]
15-25112,,230.4000,,花・ガーデン・DIY > DIY・工具 > その他,【カード対応OK！】■〒ユタカメイク/ユタカ【M161-5】(7540931) 荷造り紐　ＰＰテープ玉巻　６５ｍｍ×３００Ｍ　グリーン 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●柔軟性があり、結びやすいテープタイプです。<br><br>●一般荷造り、結束など。<br><br>●色：グリーン<br>●標準幅(mm)：65<br>●長さ(m)：300<br>●質量(g)：300<br><br>●玉巻タイプ<br><br>●ポリプロピレン<br>",【カード対応OK！】■〒ユタカメイク/ユタカ【M161-5】(7540931) 荷造り紐　ＰＰテープ玉巻　６５ｍｍ&times;３００Ｍ　グリーン 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得【カード対応OK！】■〒ユタカメイク/ユタカ【M161-5】(7540931) 荷造り紐　ＰＰテープ玉巻　６５ｍｍ&times;３００Ｍ　グリーン 受注単位1,環境安全用品\梱包結束用品\ひも。【カード対応OK！】■〒ユタカメイク/ユタカ【M161-5】(7540931) 荷造り紐　ＰＰテープ玉巻　６５ｍｍ&times;３００Ｍ　グリーン 受注単位1[rn]
