15-26301,,4649.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ジーベック【85110-40-230】(7527438) めちゃ軽セフティシューズ　８５１１０　ブルー　２３．０ＣＭ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●超軽量タイプです。<br>●耐油性ゴム底です。<br>●踵部分に安定性とフィット感のあるスタビライザーを採用しています。<br><br>●一般作業。<br><br>●寸法(cm)：23.0<br>●足幅サイズ：EEEE<br>●色：ブルー<br>●耐圧迫荷重(kN)：10<br>●質量(g)：540<br><br>●耐圧迫性荷重：10kN<br><br>●甲被：合成皮革+メッシュ<br>●先芯：樹脂先芯<br>●靴底：エチレン酢酸ビニールアセテート（EVA）+ラバー<br>",『カード対応OK！』■〒ジーベック【85110-40-230】(7527438) めちゃ軽セフティシューズ　８５１１０　ブルー　２３．０ＣＭ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ジーベック【85110-40-230】(7527438) めちゃ軽セフティシューズ　８５１１０　ブルー　２３．０ＣＭ 受注単位1,環境安全用品\安全靴・作業靴\作業靴。『カード対応OK！』■〒ジーベック【85110-40-230】(7527438) めちゃ軽セフティシューズ　８５１１０　ブルー　２３．０ＣＭ 受注単位1[rn]
15-26302,,5728.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒アシックスジャパン/アシックス【FIS36S.9084-28.0】(4956605) 作業用靴　ウィンジョブ３６Ｓ　ブラックＸグリーン　２８．０ｃｍ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●脱ぎ履きし易さを配慮したスリッポンタイプです。<br><br>●建築、大工作業に。<br><br>●寸法(cm)：28.0<br>●足幅サイズ：EEE<br>●色：ブラック<br><br>●JPSA A種認定<br>●耐圧迫性荷重：10±0.1kN<br>●参考質量：約646ｇ(26.5cm計測)<br><br>●甲被：合成繊維、補強：人工皮革<br>●先芯：ガラス繊維強化樹脂<br>●靴底：EVA+合成ゴム<br>",■〒アシックスジャパン/アシックス【FIS36S.9084-28.0】(4956605) 作業用靴　ウィンジョブ３６Ｓ　ブラックＸグリーン　２８．０ｃｍ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得■〒アシックスジャパン/アシックス【FIS36S.9084-28.0】(4956605) 作業用靴　ウィンジョブ３６Ｓ　ブラックＸグリーン　２８．０ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\作業靴。■〒アシックスジャパン/アシックス【FIS36S.9084-28.0】(4956605) 作業用靴　ウィンジョブ３６Ｓ　ブラックＸグリーン　２８．０ｃｍ 受注単位1[rn]
15-26303,,1043.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ショーワグローブ/ショーワ【S-TEX 376-XL】(7639813) Ｓ－ＴＥＸ　３７６　ＸＬサイズ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●水や油に付着するような作業でも、グリップ力を発揮します。<br>●ステンレススティールを編み込んでおり、ガラスや鉄板などを扱う作業に適しています。<br><br>●板金・ガラス加工・鉄板の運搬。<br>●カッターなど刃物の取り扱い。<br><br>●サイズ：XL<br>●全長(cm)：26.0<br>●手のひら周り(cm)：24.0<br>●中指長さ(cm)：8.1<br>●色：ブルー<br>●質量(g)：85<br><br>●厚み：約1.5mm<br>●13ゲージ編<br><br>●繊維部：ナイロン、ポリエステル、ステンレススティール、その他<br>●すべり止め部：ニトリルゴム<br>",『カード対応OK！』■〒ショーワグローブ/ショーワ【S-TEX 376-XL】(7639813) Ｓ&minus;ＴＥＸ　３７６　ＸＬサイズ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ショーワグローブ/ショーワ【S-TEX 376-XL】(7639813) Ｓ&minus;ＴＥＸ　３７６　ＸＬサイズ 受注単位1,環境安全用品\作業手袋\耐切創手袋。『カード対応OK！』■〒ショーワグローブ/ショーワ【S-TEX 376-XL】(7639813) Ｓ&minus;ＴＥＸ　３７６　ＸＬサイズ 受注単位1[rn]
15-26304,,5728.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒アシックスジャパン/アシックス【FIS36S.0190-22.5】(4956354) 作業用靴　ウィンジョブ３６Ｓ　ホワイトＸブラック　２２．５ｃｍ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●脱ぎ履きし易さを配慮したスリッポンタイプです。<br><br>●建築、大工作業に。<br><br>●寸法(cm)：22.5<br>●足幅サイズ：EEE<br>●色：ブラック<br><br>●JPSA A種認定<br>●耐圧迫性荷重：10±0.1kN<br>●参考質量：約646ｇ(26.5cm計測)<br><br>●甲被：合成繊維、補強：人工皮革<br>●先芯：ガラス繊維強化樹脂<br>●靴底：EVA+合成ゴム<br>",■〒アシックスジャパン/アシックス【FIS36S.0190-22.5】(4956354) 作業用靴　ウィンジョブ３６Ｓ　ホワイトＸブラック　２２．５ｃｍ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得■〒アシックスジャパン/アシックス【FIS36S.0190-22.5】(4956354) 作業用靴　ウィンジョブ３６Ｓ　ホワイトＸブラック　２２．５ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\作業靴。■〒アシックスジャパン/アシックス【FIS36S.0190-22.5】(4956354) 作業用靴　ウィンジョブ３６Ｓ　ホワイトＸブラック　２２．５ｃｍ 受注単位1[rn]
15-26305,,6220.8000,,花・ガーデン・DIY > DIY・工具 > その他,■〒アシックスジャパン/アシックス【FMC701.9201-27.5】(7519702) ウインジヨブＭＤ　シャンパンＸホワイト　２７．５ｃｍ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ドクターを含め、医療現場・介護施設現場で幅広く使えるモデルです。<br><br><br>●寸法(cm)：27.5<br>●足幅サイズ：EE<br>●質量(g)：<br><br>●参考質量：約480ｇ(26.5cm計測)<br>●色：シャンパン×ホワイト<br><br>●甲被：本体/人工皮革＋合成繊維<br>●靴底：合成ゴム<br>",■〒アシックスジャパン/アシックス【FMC701.9201-27.5】(7519702) ウインジヨブＭＤ　シャンパンＸホワイト　２７．５ｃｍ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得■〒アシックスジャパン/アシックス【FMC701.9201-27.5】(7519702) ウインジヨブＭＤ　シャンパンＸホワイト　２７．５ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\作業靴。■〒アシックスジャパン/アシックス【FMC701.9201-27.5】(7519702) ウインジヨブＭＤ　シャンパンＸホワイト　２７．５ｃｍ 受注単位1[rn]
15-26306,,623.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒アトム【HG-20-S】(7585934) ケブラー７Ｇ滑り止め　Ｓ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●スタンダードなケブラー手袋にすべり止め加工を施した手袋です。<br>●フィット感を重視しています。<br><br>●廃棄物処理。<br>●鉄鋼作業。<br>●機械加工。<br>●農漁業。<br><br>●サイズ：Ｓ<br>●全長(cm)：22<br>●手のひら周り(cm)：19<br>●中指長さ(cm)：7.5<br>●色：黄<br>●質量(g)：57.8<br><br>●厚み：1.8mm<br>●7ゲージ編<br>●耐切創レベル４<br><br>●手袋：ケブラー[[(R)]]紡績糸１００％<br>●すべり止め部：ポリ塩化ビニール（ＰＶＣ）<br>",『カード対応OK！』■〒アトム【HG-20-S】(7585934) ケブラー７Ｇ滑り止め　Ｓ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒アトム【HG-20-S】(7585934) ケブラー７Ｇ滑り止め　Ｓ 受注単位1,環境安全用品\作業手袋\耐切創手袋。『カード対応OK！』■〒アトム【HG-20-S】(7585934) ケブラー７Ｇ滑り止め　Ｓ 受注単位1[rn]
15-26307,,1351.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ショーワグローブ/ショーワ【S-TEX KV3-S】(7639848) Ｓ－ＴＥＸ　ＫＶ３　Ｓサイズ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ステンレススティールとアラミド繊維を使用しているため、金属やガラスに対する耐切創性に優れています。<br>●これまでのラインナップになかった、耐切創レベル５のアラミド繊維スベリ止め付手袋です。<br><br>●板金・ガラス加工・鉄板の運搬。<br>●カッターなど刃物の取り扱い。<br><br>●サイズ：S<br>●全長(cm)：24.0<br>●手のひら周り(cm)：19.5<br>●中指長さ(cm)：7.4<br>●色：ブラック<br>●質量(g)：92<br><br>●厚み：約1.6mm<br>●10ゲージ編<br><br>●繊維部：ポリエステル、アラミド、ステンレススティール、その他<br>●すべり止め部：天然ゴム<br>",『カード対応OK！』■〒ショーワグローブ/ショーワ【S-TEX KV3-S】(7639848) Ｓ&minus;ＴＥＸ　ＫＶ３　Ｓサイズ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ショーワグローブ/ショーワ【S-TEX KV3-S】(7639848) Ｓ&minus;ＴＥＸ　ＫＶ３　Ｓサイズ 受注単位1,環境安全用品\作業手袋\耐切創手袋。『カード対応OK！』■〒ショーワグローブ/ショーワ【S-TEX KV3-S】(7639848) Ｓ&minus;ＴＥＸ　ＫＶ３　Ｓサイズ 受注単位1[rn]
15-26308,,3912.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ジーベック【85128-90-270】(7529813) セフティシューズ　８５１２８　ブラック　２７．０ＣＭ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●超軽量タイプです。<br>●屈曲性に優れたゴム底です。<br>●かかとを踏める早履きスリッポンタイプです。<br>●靴底はホワイト仕様で床が汚れにくいです。<br><br>●一般作業。<br>●内装業など着脱が多い現場。<br><br>●寸法(cm)：27.0<br>●足幅サイズ：EEE<br>●色：ブラック<br>●質量(g)：680<br><br>●耐圧迫性荷重：4.5kN<br><br>●甲被：合成皮革<br>●先芯：樹脂先芯<br>●靴底：エチレン酢酸ビニールアセテート（EVA）+ラバー<br>",『カード対応OK！』■〒ジーベック【85128-90-270】(7529813) セフティシューズ　８５１２８　ブラック　２７．０ＣＭ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ジーベック【85128-90-270】(7529813) セフティシューズ　８５１２８　ブラック　２７．０ＣＭ 受注単位1,環境安全用品\安全靴・作業靴\作業靴。『カード対応OK！』■〒ジーベック【85128-90-270】(7529813) セフティシューズ　８５１２８　ブラック　２７．０ＣＭ 受注単位1[rn]
15-26309,,5728.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒アシックスジャパン/アシックス【FIS36S.9084-24.5】(4956532) 作業用靴　ウィンジョブ３６Ｓ　ブラックＸグリーン　２４．５ｃｍ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●脱ぎ履きし易さを配慮したスリッポンタイプです。<br><br>●建築、大工作業に。<br><br>●寸法(cm)：24.5<br>●足幅サイズ：EEE<br>●色：ブラック<br><br>●JPSA A種認定<br>●耐圧迫性荷重：10±0.1kN<br>●参考質量：約646ｇ(26.5cm計測)<br><br>●甲被：合成繊維、補強：人工皮革<br>●先芯：ガラス繊維強化樹脂<br>●靴底：EVA+合成ゴム<br>",■〒アシックスジャパン/アシックス【FIS36S.9084-24.5】(4956532) 作業用靴　ウィンジョブ３６Ｓ　ブラックＸグリーン　２４．５ｃｍ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得■〒アシックスジャパン/アシックス【FIS36S.9084-24.5】(4956532) 作業用靴　ウィンジョブ３６Ｓ　ブラックＸグリーン　２４．５ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\作業靴。■〒アシックスジャパン/アシックス【FIS36S.9084-24.5】(4956532) 作業用靴　ウィンジョブ３６Ｓ　ブラックＸグリーン　２４．５ｃｍ 受注単位1[rn]
15-26310,,5356.8000,,花・ガーデン・DIY > DIY・工具 > その他,■〒アシックスジャパン/アシックス【FMN201.0113-26.0】(7519826) ＮＵＲＳＥＷＡＬＫＥＲ２０１　ホワイトＸライトグレー　２６．０ｃｍ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●パンツスタイルに適したアシックスストライプをあしらったスポーティタイプです。<br><br><br>●寸法(cm)：26.0<br>●足幅サイズ：EEE<br>●質量(g)：<br><br>●参考質量：約450ｇ(26.5cm計測)<br>●色：ホワイト×ライトグレー<br><br>●甲被：本体/人工皮革＋合成繊維<br>●靴底：合成ゴム<br>",■〒アシックスジャパン/アシックス【FMN201.0113-26.0】(7519826) ＮＵＲＳＥＷＡＬＫＥＲ２０１　ホワイトＸライトグレー　２６．０ｃｍ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得■〒アシックスジャパン/アシックス【FMN201.0113-26.0】(7519826) ＮＵＲＳＥＷＡＬＫＥＲ２０１　ホワイトＸライトグレー　２６．０ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\作業靴。■〒アシックスジャパン/アシックス【FMN201.0113-26.0】(7519826) ＮＵＲＳＥＷＡＬＫＥＲ２０１　ホワイトＸライトグレー　２６．０ｃｍ 受注単位1[rn]
15-26311,,4649.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ジーベック【85110-90-220】(7527675) めちゃ軽セフティシューズ　８５１１０　ブラック　２２．０ＣＭ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●超軽量タイプです。<br>●耐油性ゴム底です。<br>●踵部分に安定性とフィット感のあるスタビライザーを採用しています。<br><br>●一般作業。<br><br>●寸法(cm)：22.0<br>●足幅サイズ：EEEE<br>●色：ブラック<br>●耐圧迫荷重(kN)：10<br>●質量(g)：510<br><br>●耐圧迫性荷重：10kN<br><br>●甲被：合成皮革+メッシュ<br>●先芯：樹脂先芯<br>●靴底：エチレン酢酸ビニールアセテート（EVA）+ラバー<br>",『カード対応OK！』■〒ジーベック【85110-90-220】(7527675) めちゃ軽セフティシューズ　８５１１０　ブラック　２２．０ＣＭ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ジーベック【85110-90-220】(7527675) めちゃ軽セフティシューズ　８５１１０　ブラック　２２．０ＣＭ 受注単位1,環境安全用品\安全靴・作業靴\作業靴。『カード対応OK！』■〒ジーベック【85110-90-220】(7527675) めちゃ軽セフティシューズ　８５１１０　ブラック　２２．０ＣＭ 受注単位1[rn]
