15-137601,,24335.2000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-4C-IV】(4540328)ハイテナー ９５０Ｘ８００Ｘ１７００ 旋回仕様 ＩＶ色 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●優れた防錆力と汚れが付きにくい粉体塗装仕上げです。<br>●折りたたんで収納できます。<br>●商品の積み替え作業を大幅に省力化できます。<br>●商店・工場・物流・倉庫・オフィスでの商品、荷物の配送に最適。<br>●均等荷重(kg):500<br>●外形寸法(mm)長さ×幅×高さ:800×950×261<br>●有効内寸(mm)長さ×幅×高さ:740×890×1440<br>●全高(mm):1708<br>●キャスター径(mm):150<br>●色:アイボリー<br>●質量(kg):59<br>●自在ストッパー付キャスター、自在キャスター各2個<br>●棚板取付可能枚数:2枚<br>●本体:スチール<br>●本体表面処理:粉体塗装<br>●床板:スチール<br>●床板表面処理:粉体塗装<br>●キャスター金具:スチール<br>●車輪:ゴム<br>●ゴムベルト、棚板、黒板はオプションです。<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-4C-IV】(4540328)ハイテナー ９５０Ｘ８００Ｘ１７００ 旋回仕様 ＩＶ色 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-4C-IV】(4540328)ハイテナー ９５０Ｘ８００Ｘ１７００ 旋回仕様 ＩＶ色 受注単位1,物流保管用品\運搬台車\カゴ車。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-4C-IV】(4540328)ハイテナー ９５０Ｘ８００Ｘ１７００ 旋回仕様 ＩＶ色 受注単位1[rn]
15-137602,,5566.4000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-4T-GN】(4540336)ハイテナー用中間棚板 ９５０Ｘ８００ 緑 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●小物関係の区分けに。<br>●幅(mm):870<br>●奥行(mm):760<br>●適合機種:THT-4(A・C)<br>●色:緑<br>●質量(kg):14.0<br>●耐荷重100kg/段<br>●スチール<br>●表面処理:粉体塗装<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-4T-GN】(4540336)ハイテナー用中間棚板 ９５０Ｘ８００ 緑 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-4T-GN】(4540336)ハイテナー用中間棚板 ９５０Ｘ８００ 緑 受注単位1,物流保管用品\運搬台車\カゴ車。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-4T-GN】(4540336)ハイテナー用中間棚板 ９５０Ｘ８００ 緑 受注単位1[rn]
15-137603,,26528.0000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒ヤマト・インダストリー（株）/ヤマト 【RS60】(4924789)静Ｋａｇｏ車 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●静音タイプキャスターとプラスチックジョイントで「静か」で「動きが軽く」なりました。<br>●早朝、夜間配送の走行に伴う騒音問題を解決します。（騒音環境基準値Ａ地区（夜間45ｄｂ以下）対応品です。）<br>●グレーゴム車輪採用で床へのマーキング対策済です。<br>●樹脂面材プレートのため、荷当りが軽減されました。<br>●流通業界全般。<br>●医療・介護・教育関係など。<br>●騒音など、回りの環境に配慮が必要な場所。<br>●均等荷重(kg):300<br>●外形寸法(mm)長さ×幅×高さ:650×850×245<br>●有効内寸(mm)長さ×幅×高さ:595×780×1457<br>●全高(mm):1700<br>●キャスター径(mm):150<br>●質量(kg):38.5<br>●自在ストッパー付キャスター、自在キャスター各2個<br>●樹脂パネル仕様型<br>●旋回仕様<br>●外寸：W850×D650×H1700ｍｍ<br>●塗装色：アイボリー色<br>●キャスター：φ１５０、4輪自在（2ヵ所ストッパー付、グレーゴム車輪<br>●本体:スチール<br>●本体表面処理:粉体塗装<br>●床板:樹脂<br>●面材:樹脂<br>●キャスター金具:スチール<br>●車輪:グレーゴム<br>●運賃込み（ただし、本州以外は別途運賃が必要です）<br>",『カード対応OK！』##■〒ヤマト・インダストリー（株）/ヤマト 【RS60】(4924789)静Ｋａｇｏ車 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##■〒ヤマト・インダストリー（株）/ヤマト 【RS60】(4924789)静Ｋａｇｏ車 受注単位1,物流保管用品\運搬台車\カゴ車。『カード対応OK！』##■〒ヤマト・インダストリー（株）/ヤマト 【RS60】(4924789)静Ｋａｇｏ車 受注単位1[rn]
15-137604,,2120.0000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THTN-5-GY】(4429851)ハイテナー用不織布カバー グレー １１２０×８２０×１５５０ｍｍ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●丈夫で軽いハイテナー用不織布カバーです。<br>●不織布にコーティング加工を施してあり多少の水や汚れなどをはじきます。（防水加工ではありません）<br>●カゴ車内の荷物の保護に。<br>●適用サイズ(mm):1100×800×1700用<br>●質量(g):580<br>●ポリプロピレン不織布（ポリエチレンコート）<br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THTN-5-GY】(4429851)ハイテナー用不織布カバー グレー １１２０&times;８２０&times;１５５０ｍｍ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THTN-5-GY】(4429851)ハイテナー用不織布カバー グレー １１２０&times;８２０&times;１５５０ｍｍ 受注単位1,物流保管用品\運搬台車\カゴ車。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THTN-5-GY】(4429851)ハイテナー用不織布カバー グレー １１２０&times;８２０&times;１５５０ｍｍ 受注単位1[rn]
15-137605,,28615.2000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒ヤマト・インダストリー（株）/ヤマト 【RS80】(4924801)静Ｋａｇｏ車 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●静音タイプキャスターとプラスチックジョイントで「静か」で「動きが軽く」なりました。<br>●早朝、夜間配送の走行に伴う騒音問題を解決します。（騒音環境基準値Ａ地区（夜間45ｄｂ以下）対応品です。）<br>●グレーゴム車輪採用で床へのマーキング対策済です。<br>●樹脂面材プレートのため、荷当りが軽減されました。<br>●流通業界全般。<br>●医療・介護・教育関係など。<br>●騒音など、回りの環境に配慮が必要な場所。<br>●均等荷重(kg):300<br>●外形寸法(mm)長さ×幅×高さ:800×1100×253<br>●有効内寸(mm)長さ×幅×高さ:745×1030×1449<br>●全高(mm):1700<br>●キャスター径(mm):150<br>●質量(kg):45.5<br>●自在ストッパー付キャスター、自在キャスター各2個<br>●樹脂パネル仕様型<br>●旋回仕様<br>●外寸：W1100×D800×H1700ｍｍ<br>●塗装色：アイボリー色<br>●キャスター：φ１５０、4輪自在（2ヵ所ストッパー付、グレーゴム車輪<br>●本体:スチール<br>●本体表面処理:粉体塗装<br>●床板:樹脂<br>●面材:樹脂<br>●キャスター金具:スチール<br>●車輪:グレーゴム<br>●運賃込み（ただし、本州以外は別途運賃が必要です）<br>",『カード対応OK！』##■〒ヤマト・インダストリー（株）/ヤマト 【RS80】(4924801)静Ｋａｇｏ車 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##■〒ヤマト・インダストリー（株）/ヤマト 【RS80】(4924801)静Ｋａｇｏ車 受注単位1,物流保管用品\運搬台車\カゴ車。『カード対応OK！』##■〒ヤマト・インダストリー（株）/ヤマト 【RS80】(4924801)静Ｋａｇｏ車 受注単位1[rn]
15-137606,,24281.6000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-13C-IV】(4540247)ハイテナー １１００Ｘ８００Ｘ１４５０ 旋回仕様 ＩＶ色 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●優れた防錆力と汚れが付きにくい粉体塗装仕上げです。<br>●折りたたんで収納できます。<br>●商品の積み替え作業を大幅に省力化できます。<br>●商店・工場・物流・倉庫・オフィスでの商品、荷物の配送に最適。<br>●均等荷重(kg):500<br>●外形寸法(mm)長さ×幅×高さ:800×1100×261<br>●有効内寸(mm)長さ×幅×高さ:740×1040×1190<br>●全高(mm):1458<br>●キャスター径(mm):150<br>●色:アイボリー<br>●質量(kg):58<br>●自在ストッパー付キャスター、自在キャスター各2個<br>●棚板取付可能枚数:2枚<br>●本体:スチール<br>●本体表面処理:粉体塗装<br>●床板:スチール<br>●床板表面処理:粉体塗装<br>●キャスター金具:スチール<br>●車輪:ゴム<br>●ゴムベルト、棚板、黒板はオプションです。<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-13C-IV】(4540247)ハイテナー １１００Ｘ８００Ｘ１４５０ 旋回仕様 ＩＶ色 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-13C-IV】(4540247)ハイテナー １１００Ｘ８００Ｘ１４５０ 旋回仕様 ＩＶ色 受注単位1,物流保管用品\運搬台車\カゴ車。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-13C-IV】(4540247)ハイテナー １１００Ｘ８００Ｘ１４５０ 旋回仕様 ＩＶ色 受注単位1[rn]
15-137607,,6361.6000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-5T-IV】(4540387)ハイテナー用中間棚板 １１００Ｘ８００ アイボリー 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●小物関係の区分けに。<br>●幅(mm):1020<br>●奥行(mm):760<br>●適合機種:THT-5(A・C)、THT-13(A・C)、THT-XJ5(A・C)、THT-XJ13(A・C)<br>●色:アイボリー<br>●質量(kg):16.0<br>●耐荷重100kg/段<br>●スチール<br>●表面処理:粉体塗装<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-5T-IV】(4540387)ハイテナー用中間棚板 １１００Ｘ８００ アイボリー 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-5T-IV】(4540387)ハイテナー用中間棚板 １１００Ｘ８００ アイボリー 受注単位1,物流保管用品\運搬台車\カゴ車。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-5T-IV】(4540387)ハイテナー用中間棚板 １１００Ｘ８００ アイボリー 受注単位1[rn]
15-137608,,22850.4000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-XJ17A】(4540395)ハイテナー省音型 ６００Ｘ８００Ｘ１４５０ 直進仕様 樹脂底板 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●樹脂製の底板と省音キャスターで、スチール底製に比べて騒音を軽減します。<br>●折りたたんで収納できます。<br>●商品の積み替え作業を大幅に省力化できます。<br>●商店・工場・物流・倉庫・オフィスでの商品、荷物の配送に最適。<br>●均等荷重(kg):500<br>●外形寸法(mm)長さ×幅×高さ:600×800×253<br>●有効内寸(mm)長さ×幅×高さ:540×740×1190<br>●全高(mm):1450<br>●キャスター径(mm):150<br>●色:緑<br>●質量(kg):40<br>●自在ストッパー付キャスター、固定キャスター各2個<br>●棚板取付可能枚数:2枚<br>●本体:スチール<br>●本体表面処理:粉体塗装<br>●床板:ポリプロピレン（PP）<br>●キャスター金具:スチール<br>●車輪:ゴム<br>●ゴムベルト、棚板、黒板はオプションです。<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-XJ17A】(4540395)ハイテナー省音型 ６００Ｘ８００Ｘ１４５０ 直進仕様 樹脂底板 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-XJ17A】(4540395)ハイテナー省音型 ６００Ｘ８００Ｘ１４５０ 直進仕様 樹脂底板 受注単位1,物流保管用品\運搬台車\カゴ車。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-XJ17A】(4540395)ハイテナー省音型 ６００Ｘ８００Ｘ１４５０ 直進仕様 樹脂底板 受注単位1[rn]
15-137609,,5290.4000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-16T-GN】(4540263)ハイテナー用中間棚板 ８５０Ｘ６５０ 緑 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●小物関係の区分けに。<br>●幅(mm):770<br>●奥行(mm):610<br>●適合機種:THT-XJ16(A・C)、THT-XJ6(A・C)<br>●色:緑<br>●質量(kg):10.5<br>●耐荷重100kg/段<br>●スチール<br>●表面処理:粉体塗装<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-16T-GN】(4540263)ハイテナー用中間棚板 ８５０Ｘ６５０ 緑 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-16T-GN】(4540263)ハイテナー用中間棚板 ８５０Ｘ６５０ 緑 受注単位1,物流保管用品\運搬台車\カゴ車。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-16T-GN】(4540263)ハイテナー用中間棚板 ８５０Ｘ６５０ 緑 受注単位1[rn]
15-137610,,26137.6000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-5C-IV】(4540352)ハイテナー １１００Ｘ８００Ｘ１７００ 旋回仕様 ＩＶ色 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●優れた防錆力と汚れが付きにくい粉体塗装仕上げです。<br>●折りたたんで収納できます。<br>●商品の積み替え作業を大幅に省力化できます。<br>●商店・工場・物流・倉庫・オフィスでの商品、荷物の配送に最適。<br>●均等荷重(kg):500<br>●外形寸法(mm)長さ×幅×高さ:800×1100×261<br>●有効内寸(mm)長さ×幅×高さ:740×1040×1440<br>●全高(mm):1708<br>●キャスター径(mm):150<br>●色:アイボリー<br>●質量(kg):63<br>●自在ストッパー付キャスター、自在キャスター各2個<br>●棚板取付可能枚数:2枚<br>●本体:スチール<br>●本体表面処理:粉体塗装<br>●床板:スチール<br>●床板表面処理:粉体塗装<br>●キャスター金具:スチール<br>●車輪:ゴム<br>●ゴムベルト、棚板、黒板はオプションです。<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-5C-IV】(4540352)ハイテナー １１００Ｘ８００Ｘ１７００ 旋回仕様 ＩＶ色 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-5C-IV】(4540352)ハイテナー １１００Ｘ８００Ｘ１７００ 旋回仕様 ＩＶ色 受注単位1,物流保管用品\運搬台車\カゴ車。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-5C-IV】(4540352)ハイテナー １１００Ｘ８００Ｘ１７００ 旋回仕様 ＩＶ色 受注単位1[rn]
15-137611,,1250.4000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THTC-1PP】(4473574)ハイテナーＰＰカバー８００×６００透明（５枚入） 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ポリ袋素材で簡易カバー用としてお使いください。<br>●透明なので中身の確認もスッキリ<br>●急な雨にもワンタッチで装着で便利<br>●ハイテナーに積まれた商品保護。（ホコリ防止）<br>●雨天時用カバー。<br>●輸送時の簡易カバーとして。<br>●適用サイズ(mm):800×600×1700用<br>●質量(g):828<br>●ポリエチレン（ＰＥ）<br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THTC-1PP】(4473574)ハイテナーＰＰカバー８００&times;６００透明（５枚入） 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THTC-1PP】(4473574)ハイテナーＰＰカバー８００&times;６００透明（５枚入） 受注単位1,物流保管用品\運搬台車\カゴ車。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THTC-1PP】(4473574)ハイテナーＰＰカバー８００&times;６００透明（５枚入） 受注単位1[rn]
