15-72601,http://tshop.r10s.jp/e-earphone/cabinet/05065235/imgrc0071010116.jpg?fitin=700:700,11840.0000,,TV・オーディオ・カメラ > オーディオ > ポータブルオーディオプレーヤー > デジタルオーディオプレーヤー,SHANLING M1 BK ブラック 高音質デジタルオーディオプレーヤー【送料無料】,シャンリンのaptX対応高音質デジタルオーディオプレーヤー,"<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/detail/SHANLING/m1_1.jpg"" width=""100%"">


<img src=""http://image.rakuten.co.jp/e-earphone/cabinet/05065235/imgrc0071010158.jpg"" width=""100%"" alt=""shanling_m1 トップ ブラック"">


<!-- 小ささ -->

<b>
想像以上の小ささ
</b>

<p>
ハイレゾ音源の再生をサポートした小型プレイヤーによって、全ての人がハイレゾ音源を持ち歩きそれを楽しめるようになりました。
</p>


<!-- スペック -->

<b>
驚くべき性能
</b>

<p>
精細な画面表示<br>
TFTカラーディスプレイHD<br>
優れたコントラストにより、色彩はより鮮やかに<br>
</p>

<b>
画面サイズ
</b>

<p>
2.35インチ
</p>

<b>
カバーガラス形状
</b>

<p>
2.5D
</p>

<b>
解像度
</b>

<p>
360×400
</p>

<!-- Bluetooth -->
<b>
Bluetooth4.0を搭載
</b>

<p>
aptxのサポートにより、高品質なハイファイサウンドを約束します。
</p>

<b>
双方向伝送をサポート
</b>

<p>
Bluetoothは、携帯電話やコンピュータのワイヤレスレシーバーとして使用することができ、再生用のワイヤレスヘッドセット、ワイヤレススピーカーを接続することもできます。
</p>

<!-- 対応フォーマット -->
<b>
DSD64に対応<br>
手のひらサイズの至高の<br>
音楽プレイヤー
</b>

<p>
従来のMP3プレイヤーと同等の大きさでありながら、<br>
それを遥かに超える高い互換性<br>
業界最小クラスのDSD再生対応プレイヤー<BR>
※DSD64 ：有線再生対応、無線での再生は非推奨<BR>
(無線再生時において稀に動作が不安定になる可能性がございます)<BR>
DSD128：有線・無線再生時ともに非対応
</p>

<!-- デジタルインプット/アウトプット -->
<b>
デジタルアウトプット/インプット
</b>

<p>
USBコネクタを経由し、外部アンプへ出力可能。<br>
また、本体をUSBDACとしてMacやAndroid端末と接続することが可能。
</p>

<p>
1：リターンキー<br>
2：曲戻し<br>
3：曲送り<br>
4：電源ボタン<br>
5：コントロールダイヤル<br>
6：再生・停止/ロック解除/決定<br>
7：microSDカードスロット<br>
8：microCソケット<br>
9：イヤホンジャック<br>
10：Bluetoothアンテナ<br>
<br>
</p>
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/review/review_head.jpg"" width=""100%"">
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/review/review_shanling-m1_001.jpg"" width=""100%"">",SHANLING M1 BK ブラック 高音質デジタルオーディオプレーヤー【送料無料】：ｅイヤホン楽天市場店,イヤホンBeats by Dr.DreスマートフォンLightningiPhone高音質Bluetoothヘッドホンおすすめヘッドフォンスタンドおしゃれスピーカー楽天デジタルオーディオプレーヤーヘッドフォンアンプイヤーパッドオーディオパーツワイヤレスBoseノイズキャンセルSHANLING M1 BK ブラック 高音質デジタルオーディオプレーヤー【送料無料】,シャンリンのaptX対応高音質デジタルオーディオプレーヤー。SHANLING M1 BK ブラック 高音質デジタルオーディオプレーヤー【送料無料】[rn]
15-72602,http://tshop.r10s.jp/e-earphone/cabinet/04029675/imgrc0067961858.jpg?fitin=700:700,3432.0000,,TV・オーディオ・カメラ > オーディオ > ポータブルオーディオプレーヤー > デジタルオーディオプレーヤー,ONKYO DPA-PUX1(B) (DP-X1専用SLIM LEATHER CASE ブラック),3000円以上お買い上げで送料無料！,汚れと水分に強い合皮革を採用したオンキヨー Digital Audio Player DP-X1専用のSLIM LEATHER CASE　(ブラック）,ONKYO DPA-PUX1(B) (DP-X1専用SLIM LEATHER CASE ブラック)：ｅイヤホン楽天市場店,イヤホンBeats by Dr.DreスマートフォンLightningiPhone高音質Bluetoothヘッドホンおすすめヘッドフォンスタンドおしゃれスピーカー楽天デジタルオーディオプレーヤーヘッドフォンアンプイヤーパッドオーディオパーツワイヤレスBoseノイズキャンセルONKYO DPA-PUX1(B) (DP-X1専用SLIM LEATHER CASE ブラック),3000円以上お買い上げで送料無料！。ONKYO DPA-PUX1(B) (DP-X1専用SLIM LEATHER CASE ブラック)[rn]
15-72603,http://tshop.r10s.jp/e-earphone/cabinet/04029675/imgrc0067961834.jpg?fitin=700:700,3664.0000,,TV・オーディオ・カメラ > オーディオ > ポータブルオーディオプレーヤー > デジタルオーディオプレーヤー,COWON(コウォン) PLENUE D LEATHER CASE【PLENUE D用レザーケース】【送料無料】,3000円以上お買い上げで送料無料！,COWON　PLENUE D用のレザーケースです。,COWON(コウォン) PLENUE D LEATHER CASE【PLENUE D用レザーケース】【送料無料】：ｅイヤホン楽天市場店,イヤホンBeats by Dr.DreスマートフォンLightningiPhone高音質Bluetoothヘッドホンおすすめヘッドフォンスタンドおしゃれスピーカー楽天デジタルオーディオプレーヤーヘッドフォンアンプイヤーパッドオーディオパーツワイヤレスBoseノイズキャンセルCOWON(コウォン) PLENUE D LEATHER CASE【PLENUE D用レザーケース】【送料無料】,3000円以上お買い上げで送料無料！。COWON(コウォン) PLENUE D LEATHER CASE【PLENUE D用レザーケース】【送料無料】[rn]
15-72604,http://tshop.r10s.jp/e-earphone/cabinet/01265746/imgrc0066050146.jpg?fitin=700:700,25308.8000,,TV・オーディオ・カメラ > オーディオ > ポータブルオーディオプレーヤー > デジタルオーディオプレーヤー,FiiO X3 2nd generation【ポータブル・ハイレゾ対応デジタルオーディオプレイヤー/FiiO Xシリーズ第二世代モデル】【送料無料】,ハイレゾ対応デジタルオーディオプレーヤー,"2013年9月に発売された「FiiO X3」は、FiiOのハイレゾプレイヤー「Xシリーズ」の記念すべきファーストモデルであり、そのコストパフォーマンスの高さと時代のニーズに即した機能により、多くのユーザーに受け入れられ、その後登場したX5、そしてX1の開発におけるベースとなりました。<BR><BR>そして2015年5月、前年末に発売し好評を得たX1のユーザーインターフェイスを継承しつつ、ファーストモデルの機能をよりグレードアップさせた第二世代モデルとして、「FiiO X3 2nd generation」がここに登場します。<BR><BR><BR><BR>X1 のGUI を継承。より洗練されたインターフェイス。<BR><BR>X型に配置されたボタンレイアウトとグラフィック・ユーザー・インターフェイスは、そのシンプルさで好評を得ているX1を踏襲。さらにメモリー再生、ギャップレス再生、キーロック、自動シャットダウン、スリープタイマーなど、すべての機能は前期モデルのX3と上位モデルX5から継承しています。本体テーマはシックなブラックベースのテーマに加え、ユニークなテーマを全6種類から選択できます。<BR><BR>ハイエンドグレードのIC アーキテクチャー<BR>シーラスロジック製トップグレードIC「CS4398」をDACに使用、また慎重にチューニングしたTI製OPA1642をローパスフィルターとヴォルテージアンプに使用したアーキテクチャはノイズと位相の歪みを極限まで減少します。またアナログ回路へのタンタル・コンデンサの導入により、内部抵抗を最小限にし、色付けの少ないベストなサウンドを引き出します。<BR><BR>DSD ネイティブ再生機能とデュアル・クリスタルオシレーター<BR>新規搭載のデュアル・クリスタルオシレーターは、デジタルオーディオクロックのことで、音声転送におけるジッターロスを減少し、オーディオ再生における正確性を向上させます。また新規に構築したJZ4760B+SA2000+CS4368のデジタル・オーディオ・アーキテクチャは、5.6MHzまでのDSDネイティブ再生に対応し、またWAVやFLACなど、ほとんどのハイレゾ・オーディオフォーマットに対しても非常に高品位な再生能力を誇ります。<BR><BR>ドラッグ＆ドロップによるファイル転送とUSB DAC 機能<BR>X3は内蔵メモリは搭載しておりませんが、市販のmicroSDカード(最大128GB)対応のカードスロットを１基搭載しています。 音楽ファイルは、カードをX3に挿入しUSBケーブルでパソコンに接続すると、外部メモリとして認識されますので、音楽ファイルをフォルダにドラッグ＆ドロップすれば移動完了です。また、USB DACモードでパソコンに接続すれば、外部サウンドデバイスとして認識され、iTunesなどパソコンに入っている音楽ソフトや、youtubeなどのネットストリーミングコンテンツもX3の上質なDAコンバーターを使用して再生することが可能となります。

<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/review/review_head.jpg"" width=""100%"">
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/review/review_x3-2nd_001.jpg"" width=""100%"">
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/sen.png"">
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/review/review_x3-2nd_002.jpg"" width=""100%"">",FiiO X3 2nd generation【ポータブル・ハイレゾ対応デジタルオーディオプレイヤー/FiiO Xシリーズ第二世代モデル】【送料無料】：ｅイヤホン楽天市場店,イヤホンBeats by Dr.DreスマートフォンLightningiPhone高音質Bluetoothヘッドホンおすすめヘッドフォンスタンドおしゃれスピーカー楽天デジタルオーディオプレーヤーヘッドフォンアンプイヤーパッドオーディオパーツワイヤレスBoseノイズキャンセルFiiO X3 2nd generation【ポータブル・ハイレゾ対応デジタルオーディオプレイヤー/FiiO Xシリーズ第二世代モデル】【送料無料】,ハイレゾ対応デジタルオーディオプレーヤー。FiiO X3 2nd generation【ポータブル・ハイレゾ対応デジタルオーディオプレイヤー/FiiO Xシリーズ第二世代モデル】【送料無料】[rn]
15-72605,http://tshop.r10s.jp/e-earphone/cabinet/00749087/imgrc0070081680.jpg?fitin=700:700,103576.0000,,TV・オーディオ・カメラ > オーディオ > ポータブルオーディオプレーヤー > デジタルオーディオプレーヤー,SONY(ソニー) NW-WM1A BM【ハイレゾ対応】【ウォークマン】【送料無料】,ハイレゾ対応ウォークマンWM1シリーズ！,"<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/detail/SONY/original_NW-WM1A_001.jpg"" width=""100%""><BR>■ウォークマンが長年培ってきたフルデジタルアンプの技術を結集。真の高音質を徹底的に追求したWM1シリーズ<BR><BR>オーケストラの荘厳な響きからライブでのほとばしる熱量まで、音楽にはアーティストがそれぞれ伝えたい想いと共有したい空間があります。演奏が始まる瞬間、歌い出しの気配から最後の音が消え入り完璧な静寂に至るまでが音楽。その空気、温度や湿度が感じられるほどの表現力、音の消え際の微小音までも再現できる音質を追求しました。そして、微小音の再現性を追求するとともに大音量時のスケール感や躍動感を高めることで、音のコントラストが一層際立ち、音楽のダイナミズムを感じられるようになります。WM1シリーズは、ヘッドホンによる今考えうる最高の音楽体験を、そして音楽の感動を余すところなく届けることを目指しました。<BR><img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/detail/SONY/y_NW-WM1A_001.jpg"" width=""100%""><BR><BR>■大幅に進化したフルデジタルアンプ「S-Master HX」（＊1）<BR><BR>WM1シリーズ用に新たに設計し、DSDネイティブ再生（最大11.2MHz）（＊2）や高出力に対応<BR><BR>ハイレゾ再生対応の高性能フルデジタルアンプ「S-Master HX」（＊1）が大幅に進化。DSDネイティブ再生（最大11.2MHz）およびリニアPCM再生（最大384kHz/32bit）性能が大幅に向上しました。また、アンバランス接続時は従来比約4倍（＊3）の60mW＋60mW（16Ω）、バランス接続時には250mW＋250mW（16Ω）の実用最大出力を実現しました。<BR>＊1 ワイヤレスリスニング（Bluetooth（R）接続時）には無効です<BR>＊2 DSDネイティブ再生はバランス接続時のみ対応。アンバランス接続時はリニアPCMへの変換再生になります<BR>＊3 当社従来品NW-ZX2 15mW＋15mW（16Ω）との比較<BR><img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/detail/SONY/original_NW-WM1A_002.jpg"" width=""100%""><BR><BR>■バランス接続に対応。接続安定性の高いΦ4.4mm（JEITA統一規格）を採用<BR><BR>日本ディックス製の高性能ヘッドホンジャック「Pentaconn」を採用<BR><BR>ヘッドホンプラグ1本でバランス接続でき、接続安定性にも優れたφ4.4mmのヘッドホンジャック（5極）を採用。φ3.5mmよりも各チャンネルの抵抗値が近く、接触抵抗も低いので、音の解像度・広がり・奥行きを余すところなく表現できます。<BR><img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/detail/SONY/original_NW-WM1A_003.jpg"" width=""100%""><BR><BR>■高音質を追求したこだわりの厳選パーツ<BR><BR>アルミ切削筐体と無酸素銅プレートの組み合せにより、クリアで力強い低音を実現。またアンプからヘッドホンジャックへの線材に、スムーズに信号を伝達する低抵抗の無酸素銅ケーブルを採用。音の歪みを抑え、ステレオ感が増したサウンドを再現します。<BR><img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/detail/SONY/original_NW-WM1A_004.jpg"" width=""100%""><BR><BR>■音楽再生に特化した新操作画面とハードウェアボタンでスムーズに操作<BR><BR>さらなる操作性の向上のために新たなUIを採用し、4.0型タッチパネル液晶を搭載。音楽再生画面を中心に上下左右にスライドすることで、各メニュー（ライブラリートップ/各種音質設定/再生リスト/ブックマークリスト）に素早くアクセスできます。さらに本体側面のハードウェアボタンにより、バッグなどに入れたままでも、液晶を見ずに楽曲の再生や曲送り/曲戻しが可能。また、本体上部の両端に2つのヘッドホンジャックがレイアウトされた、音質を最優先したがゆえに生まれたデザインは、握りやすさにもつながっています。<BR><img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/detail/SONY/original_NW-WM1A_005.jpg"" width=""100%"">


<BR><BR>
<b>------------スタッフレビュー1------------</b>
<BR><BR>
待望の新作ウォークマンNW-WM1Aのご紹介です。<BR>まずは外観。アルミの筐体は素材感こそZX2と同じ感覚ですが、<BR>本体は厚みが増し、全面はタッチパネル、背面はレザー調の滑り止めになっています。<BR>イヤホンジャックは上部左右にバランス・アンバランスと位置しておりその部分が出っ張る特殊なデザインになっていますが、持ってみるとこれが良い感じに手にフィットします。<BR>本体側面のボタンは再生・停止、音量調整のボタンの縁取りが大きくなっている為、<BR>バッグやポケットに入れていたりしても直感的に操作することができます。<BR><BR>画面UIは今までのウォークマンとは違う新型のものを採用しています。<BR>基本的に再生画面から上下左右にスライドすることによってイコライザーやDSEEの切り替え画面に移ります。この操作感には慣れるまで少し時間がかかるかな？と感じました。<BR><BR>肝心の音はというと、これで本当にプレーヤー単体なのだろうかと思うような重厚感と情報量に圧倒されます。基本のキャラクターはZX2と同じ方向性で、リスニング寄りに感じました。<BR>ハイレゾ音源における空気感や音の消え方のリアルさは申し分なしですね。試聴はクラシックの大編成のものを聴いたのですが、大ホールの中心で生演奏を聴いているような感覚に浸ることができました。<BR>また、Mp3音源をDSEEにてアップスケーリングして聴いてみたのですが、WM1AではDSEEも補正モードが5パターンから選べるようになっており、これらを調整することによって音の伸びや音場感が変わり、特に高域の圧縮音源特有のシャリつきもうまくカバーされていたのが印象的でした。<BR>その他、ハイレゾではない既存の音源や、アナログアンプへの再現といった補正のアプローチもかなり本格的になっているので、カスタムすることによって、色んな楽しみ方ができそうです！<BR>【レビュー日：2016/10/06】

<BR><BR>
<b>------------スタッフレビュー2------------</b>
<BR><BR>
NW-WM1A....見た目すごく強そうで重そう、と思っていました。<BR>いざ手に取ってみると思ったより重くなく、意外と持ちやすいのに驚きました。<BR>サイドボタンも便利で直観的な操作ができます。ただ、タッチパネルの反応がもう少し早いとスマホ等と同じ感覚で使用できるのになぁ、と思いました。<BR>気になる音質ですが、意外と大人しく、落ち着いたキャラクターで、聴いて一発目におしゃれな音だなぁと感じました。繊細で高解像度、加えて一音一音ストレスなくはっきり聴き取る事が出来ます。<BR>クラシックやオーケストラ、女性ボーカルでスッキリしたものを好む方にピッタリな製品です。<BR>【レビュー日：2016/10/07】


<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/review/review_head.jpg"" width=""100%"">
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/review/review_nw-wm1a_001.jpg"" width=""100%"">
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/review/review_nw-wm1a_002.jpg"" width=""100%"">
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/review/review_nw-wm1a_003.jpg"" width=""100%"">",SONY(ソニー) NW-WM1A BM【ハイレゾ対応】【ウォークマン】【送料無料】：ｅイヤホン楽天市場店,イヤホンBeats by Dr.DreスマートフォンLightningiPhone高音質Bluetoothヘッドホンおすすめヘッドフォンスタンドおしゃれスピーカー楽天デジタルオーディオプレーヤーヘッドフォンアンプイヤーパッドオーディオパーツワイヤレスBoseノイズキャンセルSONY(ソニー) NW-WM1A BM【ハイレゾ対応】【ウォークマン】【送料無料】,ハイレゾ対応ウォークマンWM1シリーズ！。SONY(ソニー) NW-WM1A BM【ハイレゾ対応】【ウォークマン】【送料無料】[rn]
15-72606,http://tshop.r10s.jp/e-earphone/cabinet/04029675/imgrc0065920126.jpg?fitin=700:700,7840.0000,,TV・オーディオ・カメラ > オーディオ > ポータブルオーディオプレーヤー > デジタルオーディオプレーヤー,xDuoo (エックスデュオ) X2 High Performance Digital Audio Player【送料無料】高音質デジタルオーディオプレイヤー,32GBまでのSDカード対応！超小型のプレーヤー,"コンパクトなデジタルオーディオプレイヤー！<BR>日本語のマニュアルは付属していませんが、<BR>シンプルな操作性と、確かな音質です！<BR>見た目から想像できない奥深く安定感がある音質！<BR><BR>本体に記憶容量はございません、<BR>microSDカードが必要です。<BR><BR>ファイル形式 ：MP3,WMA,APE,FLAC,WAV<BR>S/N比：107dB<BR>対応ヘッドホンインピーダンス：8Ω～300Ω<BR>microSDカードスロット×1スロット （32GBまで）<BR>再生時間：約10時間<BR>充電時間：約2時間<BR><BR><img src=""http://image.rakuten.co.jp/e-earphone/cabinet/02576543/imgrc0065668034.jpg"" width=""100%""><BR><img src=""http://image.rakuten.co.jp/e-earphone/cabinet/02576543/imgrc0065668035.jpg"" width=""100%""><BR><img src=""http://image.rakuten.co.jp/e-earphone/cabinet/02576543/imgrc0065668036.jpg"" width=""100%""><BR>",xDuoo (エックスデュオ) X2 High Performance Digital Audio Player【送料無料】高音質デジタルオーディオプレイヤー：ｅイヤホン楽天市場店,イヤホンBeats by Dr.DreスマートフォンLightningiPhone高音質Bluetoothヘッドホンおすすめヘッドフォンスタンドおしゃれスピーカー楽天デジタルオーディオプレーヤーヘッドフォンアンプイヤーパッドオーディオパーツワイヤレスBoseノイズキャンセルxDuoo (エックスデュオ) X2 High Performance Digital Audio Player【送料無料】高音質デジタルオーディオプレイヤー,32GBまでのSDカード対応！超小型のプレーヤー。xDuoo (エックスデュオ) X2 High Performance Digital Audio Player【送料無料】高音質デジタルオーディオプレイヤー[rn]
15-72607,http://tshop.r10s.jp/e-earphone/cabinet/01879365/imgrc0067432437.jpg?fitin=700:700,28000.0000,,TV・オーディオ・カメラ > オーディオ > ポータブルオーディオプレーヤー > デジタルオーディオプレーヤー,【セール対象品】Pioneer(パイオニア) XDP-100R-K ブラック ハイレゾ対応デジタルオーディオプレーヤー【送料無料】,3000円以上お買い上げで送料無料！,"<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/detail/pioneer/PIONEER_DAP_BK_1105.jpg"" width=""100%"">



<b>クラス最高レベルの高音質設計でハイレゾ音源や音楽ストリーミングを楽しめる<BR>業界最大クラス 4.7 インチディスプレイを搭載したポータブルデジタルオーディオプレーヤー<BR>DSD11.2MHz および 384ｋHｚ/24bit までの FLAC・WAV などのハイレゾ音源再生に対応</b><BR><BR>■ 様々なアプリを楽しめる Google Play&#8482;に対応<BR>Google Play&#8482;にアクセスして音楽・動画ストリーミング、ゲーム、ラジオなど様々なアプリをインストール*4すること<BR>で、エンターテインメントプレーヤーとしてお楽しみいただけます。内蔵のスピーカーでもサウンドを楽しめます。<BR><BR>■ 高音質な出力端子とワイヤレス機能を搭載し多彩なコネクティビティを実現<BR>・ 高音質出力を実現する Micro USB/OTG デジタル出力*5 を搭載し、様々なヘッドホンや周辺機器に対応しました。DSD ネイティブ 11.2MHz（DoP/Direct Transfer*6）、PCM384kHz/24bit までの出力が可能です。<BR>・ 3.5mm ステレオミニ出力（Line out モードに対応）搭載。<BR>・ ワイヤレス再生でも高音質を実現しました。<BR>- Play Thru 機能*7により Wi-Fi、Wi-Fi Direct によるワイヤレス接続で DAP 内の 192kHz/24bit ハイレゾ音源を対応のオーディオ機器へ転送して再生が可能*8。<BR>- 高音質再生が可能な aptX に対応した Bluetooth&#174; 機能を搭載。<BR><BR>■ これまで培ってきたオーディオ技術を結集し、あらゆる音源を高音質再生<BR>最大 DSD11.2MHz および 384ｋHｚ/24bit のハイレゾ音源のパフォーマンスを最大に引き出すため、オーディオ技術で培ったノウハウを集結し、徹底した高音質設計を行いました。<BR>・ オーディオ回路には、ESS 社製 SABRE DACの最上位である”ES9018K2M“、アンプ部にはDAC からの伝送をスムーズに行える SABRE“9601K”を採用。音声信号の処理を最適化しました。<BR>・ Android CPU 基板とオーディオ（DAC/アンプ）基板を別基板にすることでオーディオ回路へのデジタルノイズの影響を排除した「筐体内基板セパレーション構造」を採用。<BR>・ オーディオ技術で培った独自のノウハウを投入し、パフォーマンスを最大に引き出す基板レイアウトを採用しました。ヘッドホンジャック周りにアナログ回路のみを集約するとともに、スイッチング電源を可能な限り離して配置することでノイズ混入を防止しました。<BR>・ デバイスの各々の機能ブロックに応答性に優れた独立したローカル電源を配置し、動作に伴うブロック間の干渉を抑制するとともに、ミクロン単位での配線パターンチューニングを実施しグランド電位変動を極限まで抑え込み、音楽信号へのノイズの混入を排除しました。<BR><BR>■ 業界初*9 となる“MQA”ロスレスフォーマット再生にアップデートで対応<BR><BR>■ 最大 288GB まで拡張可能な“トリプルストレージ設計”（内蔵ストレージ 32GB + micro SD slot×2 搭載）<BR><BR>■ ハイレゾ音源配信サイト“e-onkyo music”の専用ダウンローダー機能を搭載していますので、PC を介さずに購<BR>入した楽曲をダイレクトに本体へダウンロード可能<BR><BR>■ 6種類のサウンドアレンジ機能によりお好みに合わせて調整が可能<BR>（Lock Range Adjust、Digital Filter、Up-Sampling、リアルタイム DSD 変換、High Precision EQ、Club Sound Boost）<BR><BR>■ 新開発の縦スクロール GUI を採用。使用頻度の高い CUE リストおよび EQ 設定画面を再生画面の上下に配置<BR>した縦スクロールにより高速アクセスを実現<BR><BR>■ 画面を見ずに操作ができるよう本体側面に操作ボタンを配置（電源 ONOFF/再生/曲送り/曲戻し）<BR><BR>■ PC アプリ“X-DAP Link（クロスダップリンク）” *10により、PC 内の音楽ファイルを簡単に本体へ転送可能<BR><BR>■ 161 ステップのボリュームノブによる細かな音量調整が可能<BR><BR>■ ヘッドホンなしでも楽しめるオンキヨー製フルレンジスピーカー搭載<BR><BR>■ 剛性の高いアルミ削り出し筐体を採用し、トップとボトムに取り外し可能なバンパーを装備することでケーブル/端子への負荷を抑止<BR><BR>*1 ヘッドホン出力は最大で PCM192kHz/24bit の出力に対応。Micro USB/OTG デジタル出力は DSD Native 11.2MHz、<BR>384kHz/24bit までの出力が可能です。<BR>*2 Google PlayTM認証取得予定。<BR>*3 GPS やカメラ、Gyro-Sensor を利用したアプリは一部機能しません。<BR>*4 Wi-Fi 環境下でネットワークに接続している必要があります。<BR>*5 Oｎ-The-Go 機能（Host 切替機能）をもったケーブルが別途必要です。<BR>*6 DSD5.6MHz/2.8MHz は DoP/Direct Transfer/PCM 変換に対応しております。<BR>*7 アップデートにより対応可能。<BR>*8 機器が対応している必要があります。Wi-Fi の環境によってはハイレゾ再生で音途切れが発生する場合があります。<BR>*9 2015 年 10 月当社調べ。<BR>*10 Pioneer WEB サイトよりダウンロードすることでご利用いただけます（Windows 対応）。<BR>
<BR><BR>
<b>------------スタッフレビュー------------</b>
<BR><BR>

まず感想としてはイヤホン・ヘッドホンに忠実なプレイヤーということです。低音・中音・高音。全てにおいてバランスが取れており、高音の伸びや低音の沈み方、文句なしのひとつです。DP-X1と比較すると高音の伸びは足りない感じがしましたが、低音が好きな方且つ、その音が出るイヤホン・ヘッドホンをお持ちの方はXDP-100Rの方が相性がいいと思います。重さ・厚さは２つとも同じなのですが、バンパーがついているのでXDP-100Rの方が大きく感じてしまうかもしれませんが・・・取り外し可能ですのでご安心ください。プレイヤーそれぞれに特徴がありますが、このXDP-100R-Kは「使うものによって音の変化が楽しめるプレイヤー」です。またプレイヤーとしての性能もいいですが様々なアプリを楽しめるGoogle Play対応なのです。プレイヤーとしてでも無限の可能性を秘めたプレイヤーだと思います！<BR>【レビュー日：2016/03/10】
<BR>
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/review/review_head.jpg"" width=""100%"">
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/review/review_xdp-100_001.jpg"" width=""100%"">
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/review/review_xdp-100_002.jpg"" width=""100%"">
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/review/review_xdp-100_003.jpg"" width=""100%"">",【セール対象品】Pioneer(パイオニア) XDP-100R-K ブラック ハイレゾ対応デジタルオーディオプレーヤー【送料無料】：ｅイヤホン楽天市場店,イヤホンBeats by Dr.DreスマートフォンLightningiPhone高音質Bluetoothヘッドホンおすすめヘッドフォンスタンドおしゃれスピーカー楽天デジタルオーディオプレーヤーヘッドフォンアンプイヤーパッドオーディオパーツワイヤレスBoseノイズキャンセル【セール対象品】Pioneer(パイオニア) XDP-100R-K ブラック ハイレゾ対応デジタルオーディオプレーヤー【送料無料】,3000円以上お買い上げで送料無料！。【セール対象品】Pioneer(パイオニア) XDP-100R-K ブラック ハイレゾ対応デジタルオーディオプレーヤー【送料無料】[rn]
15-72608,http://tshop.r10s.jp/e-earphone/cabinet/04029675/imgrc0067961844.jpg?fitin=700:700,1264.0000,,TV・オーディオ・カメラ > オーディオ > ポータブルオーディオプレーヤー > デジタルオーディオプレーヤー,COWON(コウォン) PLENUE D 液晶保護フィルム,3000円以上お買い上げで送料無料,,COWON(コウォン) PLENUE D 液晶保護フィルム：ｅイヤホン楽天市場店,イヤホンBeats by Dr.DreスマートフォンLightningiPhone高音質Bluetoothヘッドホンおすすめヘッドフォンスタンドおしゃれスピーカー楽天デジタルオーディオプレーヤーヘッドフォンアンプイヤーパッドオーディオパーツワイヤレスBoseノイズキャンセルCOWON(コウォン) PLENUE D 液晶保護フィルム,3000円以上お買い上げで送料無料。COWON(コウォン) PLENUE D 液晶保護フィルム[rn]
15-72609,http://tshop.r10s.jp/e-earphone/cabinet/05024641/imgrc0071744087.jpg?fitin=700:700,1536.0000,,TV・オーディオ・カメラ > オーディオ > ポータブルオーディオプレーヤー > デジタルオーディオプレーヤー,musashino LABEL GRANBEAT DP-CMX1用液晶保護ガラス 【CP-OCMX1GF】,DP-CMX1用液晶保護ガラス,液晶画面を傷から守り、美しさを保つ艶のある高光沢ガラスです。表面硬度9Hの高品質なガラスによって、液晶画面を傷から守ります。高い透過率を持ち、指紋が残りにくい加工を施し、指のひっかかりが少ない角がないラウンドエッジガラスです。,musashino LABEL GRANBEAT DP-CMX1用液晶保護ガラス 【CP-OCMX1GF】：ｅイヤホン楽天市場店,イヤホンBeats by Dr.DreスマートフォンLightningiPhone高音質Bluetoothヘッドホンおすすめヘッドフォンスタンドおしゃれスピーカー楽天デジタルオーディオプレーヤーヘッドフォンアンプイヤーパッドオーディオパーツワイヤレスBoseノイズキャンセルmusashino LABEL GRANBEAT DP-CMX1用液晶保護ガラス 【CP-OCMX1GF】,DP-CMX1用液晶保護ガラス。musashino LABEL GRANBEAT DP-CMX1用液晶保護ガラス 【CP-OCMX1GF】[rn]
