15-13601,http://tshop.r10s.jp/dtc/cabinet/20140308a/4549032006940.jpg?fitin=700:700,1289.6000,,パソコン・周辺機器 > PCパーツ > その他,"CenturyMOBILE BOX USB3.0接続 SATA6G 2.5""HDD/SSDケース ブラック＆グレー (CMB25U3BK6G)",　,携帯に便利なUSBケーブル収納式 2.5インチHDDケースが新登場！,"CenturyMOBILE BOX USB3.0接続 SATA6G 2.5""HDD/SSDケース ブラック＆グレー (CMB25U3BK6G)：ソフマップ楽天市場店",ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneCenturyMOBILE BOX USB3.0接続 SATA6G 2.5&quot;HDD/SSDケース ブラック＆グレー (CMB25U3BK6G),　。CenturyMOBILE BOX USB3.0接続 SATA6G 2.5&quot;HDD/SSDケース ブラック＆グレー (CMB25U3BK6G)[rn]
15-13602,http://tshop.r10s.jp/dtc/cabinet/201300529/4988755006873.jpg?fitin=700:700,5370.4000,,パソコン・周辺機器 > PCパーツ > その他,玄人志向 KRPW-AC120W (ACアダプター/120W),　,静音ファンレスACアダプター/ATXブラケット、SFXブラケット（タイプC）DC-DCコンバーターボード付属/最小負荷0A対応の安定動作電源/ALL105℃日本メーカー製 電解コンデンサー搭載/120W電源,玄人志向 KRPW-AC120W (ACアダプター/120W)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone玄人志向 KRPW-AC120W (ACアダプター/120W),　。玄人志向 KRPW-AC120W (ACアダプター/120W)[rn]
15-13603,http://tshop.r10s.jp/dtc/cabinet/20170112n/4571225056111.jpg?fitin=700:700,4784.0000,,パソコン・周辺機器 > PCパーツ > その他,ScytheCOREPOWER S PLUG-IN (コアパワーS プラグイン) CORES-600P (600W),,■80PLUS ホワイト認証取得、静音ATX電源ユニット。<br>ファンガードやケーブルのメッシュ加工などは省略しながらも、プラグイン仕様やPCI-Expressコネクタを備えた妥協のないモデル。<br><br>■ATX12Vバージョン2.4 / EPS12V 2.93準拠<br><br>■プラグイン方式のケーブルマネージメントを採用<br>ATXメイン、ATX/EPS12V以外のケーブルコネクタを必要数に応じて加減出来るプラグイン方式のケーブルマネージメントを採用。PCケース内のエアフロー確保が容易になります。<br><br>■+12Vシングルレーン仕様<br>大容量の12Vを1レーンに統合することで、より柔軟で無駄の無い各機器への電力供給を可能にしました。<br><br>■120mmファンによる「大風量」と「静音」仕様<br>サイズオリジナルのファンコントロールサーキットにより、ハイレベルの静音性を実現しました。<br><br>■奥行き140mmのコンパクト仕様。<br><br>■力率改善回路・アクティブPFC搭載<br><br>■全コンデンサに長寿命な105℃品を採用。<br><br>■ヨーロッパの待機電力基準ErP(Energy related Products)<br>指令 Lot6(待機およびoffモード)に準拠<br>待機および電源off時の消費電力を1W以下に抑えます。<br><br>■商品の仕様・デザイン・付属品・マニュアル言語（ベース英語）等は予告なく変更になる場合がございます。※詳細につきましてはメーカー及び代理店ページをご確認ください。尚、変更に伴うご返品、ご返金につきましてはお受けできません。<br>■リビジョン等の指定でのご発送はできません。,ScytheCOREPOWER S PLUG-IN (コアパワーS プラグイン) CORES-600P (600W)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneScytheCOREPOWER S PLUG-IN (コアパワーS プラグイン) CORES-600P (600W),ScytheCOREPOWER S PLUG-IN (コアパワーS プラグイン) CORES-600P (600W)[rn]
15-13604,http://tshop.r10s.jp/dtc/cabinet/20170207n26/4529327926467.jpg?fitin=700:700,3904.0000,,パソコン・周辺機器 > PCパーツ > その他,ZALMANZM600-LE (600W),,"■2系統600W電源ユニット：ZM600-LEは、ATX12V ver2.3準拠、2系統600Wの電源ユニットです。スリーブベアリング仕様の120mm静音ファンを搭載、ErP Lot 6に対応しています。<br>■奥行140mmのコンパクト設計を採用：奥行140mmのコンパクト設計を採用しています。Micro-ATXケースなど、限られたスペースにも無理なく簡単に組み込むことが可能です。<br>■ユニバーサル入力に対応：ユニバーサルAC入力（115-230VAC）機能により、切り替えスイッチを操作する手間が解消されています。<br>■出力：600W<br>■規格：ATX12V v2.3<br>■電源コネクタ<br>◇ATX 24(20+4)ピン電源コネクタ：1<br>◇EPS/ATX12V 8(4+4)ピン電源コネクタ：1<br>◇PCIe 8(6+2)ピン電源コネクタ：2<br>◇SATA電源コネクタ：6<br>◇ペリフェラル電源コネクタ：3<br>◇FDD電源コネクタ：1<br>■搭載ファン：120mmファン<br>■保護回路：過電圧保護(OVP)、低電圧保護(UVP)、ショート回路保護(SCP)、過負荷保護(OPP)<br>■PFC：-<br>■80PLUS：-<br>■保証：1年<br>■本体サイズ：W150mm×D140mm×H85mm<br>■本体重量：約1,850g<br><br>■商品の仕様・デザイン・付属品・マニュアル言語（ベース英語）等は予告なく変更になる場合がございます。※詳細につきましてはメーカー及び代理店ページをご確認ください。尚、変更に伴うご返品、ご返金につきましてはお受けできません。<br>■リビジョン等の指定でのご発送はできません。",ZALMANZM600-LE (600W)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneZALMANZM600-LE (600W),ZALMANZM600-LE (600W)[rn]
15-13605,http://tshop.r10s.jp/dtc/cabinet/20170112n/4988755036252.jpg?fitin=700:700,1319.2000,,パソコン・周辺機器 > PCパーツ > その他,玄人志向GW2.5CASSETTE-U3 (USB3.0接続 2.5型 SATA HDD/SSD ケース),,■ドライブの取り付け方法 － 2ステップの簡単組み立て<br>「ケースを開けて」→「ドライブを入れて蓋を閉じる」だけの簡単2ステップで組み立てOK！<br>組み立てにはネジも必要ありません。<br><br>■インターフェース：USB 3.0/2.0 (タイプmicroBソケット、UASP対応)<br>■対応ドライブ：2.5型 SATA 3.0(6Gbps)/2.0/1.0 SSD・HDD (厚さ 7mm、9.5mm、12.5mm)<br>■データ転送速度：USB3.0接続時 最大5Gbps(理論値)<br>■本体寸法：129 x 87 x 21 mm<br>■対応OS：Windows 10 / 8.1 / 7<br>■保証期間：1年<br>■付属品：USBケーブル(タイプA-タイプmicroB)、ドライブ用スペーサー(7mm厚用、9.5mm厚用)<br><br>※接続機器の電源状態に連動して省電力状態(HDDの回転停止)になります。接続機器がスリープや休止状態の時に接続を外さないでください。接続機器によっては連動しない場合があります。<br>※接続するUSBポートが供給可能な電力、取付するSSD/HDDの消費電力にご注意ください。電力が不足する場合は正常動作しません。<br>※新規SSD/HDD取付の際は、接続後にOSから初期化を行う必要があります。<br>※PCから取り外す前に、OSからドライブの取り外し処理を行ってください。<br>※実際の商品は写真とは細部が異なることがあります。<br>※SSD/HDDは付属しておりません。<br><br>■玄人志向商品につきましては電話・FAX・メールでのサポートは一切ございません。詳細につきましてはメーカーホームページをご確認頂きます様お願いします。<br><br>■商品の仕様・デザイン・付属品・マニュアル言語（ベース英語）等は予告なく変更になる場合がございます。※詳細につきましてはメーカー及び代理店ページをご確認ください。尚、変更に伴うご返品、ご返金につきましてはお受けできません。<br>■リビジョン等の指定でのご発送はできません。,玄人志向GW2.5CASSETTE-U3 (USB3.0接続 2.5型 SATA HDD/SSD ケース)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone玄人志向GW2.5CASSETTE-U3 (USB3.0接続 2.5型 SATA HDD/SSD ケース),玄人志向GW2.5CASSETTE-U3 (USB3.0接続 2.5型 SATA HDD/SSD ケース)[rn]
15-13606,http://tshop.r10s.jp/dtc/cabinet/20140308a/4549032006964.jpg?fitin=700:700,1184.0000,,パソコン・周辺機器 > PCパーツ > その他,"CenturyMOBILE BOX USB3.0接続 SATA6G 2.5""HDD/SSDケース マゼンタ＆ブラック (CMB25U3RD6G)",　,携帯に便利なUSBケーブル収納式 2.5インチHDDケースが新登場！,"CenturyMOBILE BOX USB3.0接続 SATA6G 2.5""HDD/SSDケース マゼンタ＆ブラック (CMB25U3RD6G)：ソフマップ楽天市場店",ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneCenturyMOBILE BOX USB3.0接続 SATA6G 2.5&quot;HDD/SSDケース マゼンタ＆ブラック (CMB25U3RD6G),　。CenturyMOBILE BOX USB3.0接続 SATA6G 2.5&quot;HDD/SSDケース マゼンタ＆ブラック (CMB25U3RD6G)[rn]
15-13607,http://tshop.r10s.jp/dtc/cabinet/130203/4988755006989.jpg?fitin=700:700,2111.2000,,パソコン・周辺機器 > PCパーツ > その他,玄人志向GW3.5IDE+SATA/U3P/MB  マットブラック,　,■SATA＆IDEの両方のHDDに対応<br>付属の変換基板を交換することで、SATAとIDEの両方のHDDに対応します。<br><br>■電源連動機能搭載<br>本製品主電源ONの場合、接続機器の電源に連動し、省電力モードに移行します。 <br><br>■インターフェース：USB3.0/2.0（タイプBソケット）<br>■対応ドライブ：3.5型SATA/IDEハードディスク<br>■対応OS：Windows8（32bit/64bit）/7（32bit/64bit）/Vista（32bit/64bit）/XP<br>■データ転送速度：USB3.0接続時 最大5Gbps（理論値）<br>■寸法：196x113x31mm（突起部を含まず）<br>■重量：約360g（SATA変換基板取付時/HDD含まず）<br><br>※内蔵HDDは付属しておりません。<br>※重要なデータは二重にバックアップをとる習慣をつけましょう。<br>※重要なデータの含むＨＤＤを取り付ける場合は、データを書き込んだ元のシステムで事前にバックアップをとってください。<br><br>■商品の仕様・デザイン・付属品・マニュアル言語（ベース英語）等は予告なく変更になる場合がございます。※詳細につきましてはメーカー及び代理店ページをご確認ください。尚、変更に伴うご返品、ご返金につきましてはお受けできません。<br>■リビジョン等の指定でのご発送はできません。,玄人志向GW3.5IDE+SATA/U3P/MB  マットブラック：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone玄人志向GW3.5IDE+SATA/U3P/MB  マットブラック,　。玄人志向GW3.5IDE+SATA/U3P/MB  マットブラック[rn]
15-13608,http://tshop.r10s.jp/dtc/cabinet/201605_09/4988755020794.jpg?fitin=700:700,8368.8000,,パソコン・周辺機器 > PCパーツ > その他,【送料無料】玄人志向 KRPW-GT700W/90+ (80PLUS GOLD取得/プラグイン/700W),　,80PLUS Gold電源/+12V重視の合計58A シングルレーン出力/ケースファン用電源端子装備/すっきり配線プラグイン仕様/ショート筐体・大径12cm静音ファン搭載/Haswell対応/700W電源,【送料無料】玄人志向 KRPW-GT700W/90+ (80PLUS GOLD取得/プラグイン/700W)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone【送料無料】玄人志向 KRPW-GT700W/90+ (80PLUS GOLD取得/プラグイン/700W),　。【送料無料】玄人志向 KRPW-GT700W/90+ (80PLUS GOLD取得/プラグイン/700W)[rn]
15-13609,http://tshop.r10s.jp/dtc/cabinet/20160729a/4571225055961.jpg?fitin=700:700,6322.4000,,パソコン・周辺機器 > PCパーツ > その他,Scythe剛短3 プラグイン SPGT3-700P (80PLUS ブロンズ認証取得/700W),,■80PLUSブロンズ認証取得、奥行123mmの超ショートタイプのATX電源<br>■プラグイン方式による容易なケーブルの着脱：セミプラグイン方式の採用により筐体内のスペースを確保。メンテナンス性やPCケース内のエアフロー向上に貢献します。<br>■シンプルS-ATAケーブル同梱：5インチベイ光学ドライブやSSD1台の接続に便利な1コネクタ仕様のS-ATAケーブルを1本同梱。 　（400Wモデル除く）<br>■全コンデンサに耐熱105℃品を採用<br>■ATX12Vバージョン2.4 / EPS12V 2.91準拠<br>■+12Vシングルレーン仕様：大容量の12Vを1レーンに統合することで、より柔軟で無駄の無い各機器への電力供給を可能としました。(400Wで30A、500Wで37.5A、600Wで45A、700Wで52.5A）<br>■静音仕様：奥行123mmの超ショートタイプ筐体と、小口径ながら大風量と静音性を両立する100mm径ファンを搭載。　ファンコントロールセッティングにより、ハイレベルの静音性を実現しました。<br>■各種安全回路搭載：過電流保護回路（OCP）、過電圧保護回路（OVP）、過負荷保護（OPP）、短絡防止回路（SCP）等の各種安全回路を搭載。<br>■力率改善回路・アクティブPFC搭載<br>■ヨーロッパの待機電力基準ErP指令(Energy related Products)、Lot6(待機およびoffモード)に準拠<br>■低電圧環境(90V)起動対応<br>■RoHS対応の環境配慮型プロダクト<br>■外形寸法：幅150×奥行123×高さ86mm（ケーブル除く）、100×100×厚さ25mm（搭載ファン）<br>■対応規格：ATX12Vバージョン2.4 / EPS12V 2.91準拠<br>■対応CPU：SkylakeやHaswellを始めとする最新のマルチコアCPU、統合型APU、省電力系CPUに完全対応<br>■ノイズ・回転数：600～2000rpm / 8.80～29.34dBA<br>■コネクタ数<br>◇ATXメイン 20+4pin×1本<br>◇ATX12V 4+4pin×1本<br>◇PCI-EXPRESS 6+2pin×4本<br>◇FDD用 4pin×1本<br>◇HDD用 4pin×3本<br>◇S-ATA 15pin×9本<br>■本体重量（プラグインケーブル除く）：1.53 kg<br>■保証期間：1年間<br>■重量：2.4Kg<br><br>■商品の仕様・デザイン・付属品・マニュアル言語（ベース英語）等は予告なく変更になる場合がございます。※詳細につきましてはメーカー及び代理店ページをご確認ください。尚、変更に伴うご返品、ご返金につきましてはお受けできません。<br>■リビジョン等の指定でのご発送はできません。,Scythe剛短3 プラグイン SPGT3-700P (80PLUS ブロンズ認証取得/700W)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneScythe剛短3 プラグイン SPGT3-700P (80PLUS ブロンズ認証取得/700W),Scythe剛短3 プラグイン SPGT3-700P (80PLUS ブロンズ認証取得/700W)[rn]
15-13610,http://tshop.r10s.jp/dtc/cabinet/20160401n/4943508073458.jpg?fitin=700:700,1268.8000,,パソコン・周辺機器 > PCパーツ > その他,タイムリーECO-CASE3.5-U2-SL (シルバー/USB2.0接続HDDケース),　,■エコルはUSBケーブルを接続したあとはつないだ機器の電源ON/OFFに併せて自動で電源がON/OFFし、電源ON時もハードディスクを使用していない時には自動でお休みする「エコモード」を搭載したかしこいハードディスクケースです。■USB接続のハードディスクをご使用頂ける東芝社TVシリーズ「レグザ」、ソニー（SCE）社のPS3とトルネ、Windows7/VISTA/XPを搭載したパソコン、Mac OSX10.50以降を搭載したMacなどでご使用頂けます。 ■商品の仕様・デザイン・付属品・マニュアル言語（ベース英語）等は予告なく変更になる場合がございます。※詳細につきましてはメーカー及び代理店ページをご確認ください。尚、変更に伴うご返品、ご返金につきましてはお受けできません。■リビジョン等の指定でのご発送はできません。,タイムリーECO-CASE3.5-U2-SL (シルバー/USB2.0接続HDDケース)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneタイムリーECO-CASE3.5-U2-SL (シルバー/USB2.0接続HDDケース),　。タイムリーECO-CASE3.5-U2-SL (シルバー/USB2.0接続HDDケース)[rn]
15-13611,http://tshop.r10s.jp/dtc/cabinet/20150627r/4988755020206.jpg?fitin=700:700,2815.2000,,パソコン・周辺機器 > PCパーツ > その他,玄人志向GW3.5FST-SU3.1 (USB3.1接続 3.5型 SATA HDDケース),　,最新インターフェース規格「USB3.1 Gen.2」に対応した3.5型HDDケース,玄人志向GW3.5FST-SU3.1 (USB3.1接続 3.5型 SATA HDDケース)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone玄人志向GW3.5FST-SU3.1 (USB3.1接続 3.5型 SATA HDDケース),　。玄人志向GW3.5FST-SU3.1 (USB3.1接続 3.5型 SATA HDDケース)[rn]
