15-117001,,7422.4000,,花・ガーデン・DIY > DIY・工具 > 作業灯,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【RTL-20W】(4886470)ＬＥＤ投光器用 ２０Ｗ ＬＥＤ球 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ＲＴＬ－２０５用の交換球です。<br>●全光束(lm):1800<br>●消費電力(W):20<br>●電源(V):110<br>●球寿命(時間):40000<br>●質量(kg):0.5<br>●色温度:6500K<br>●消費電力:20W<br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【RTL-20W】(4886470)ＬＥＤ投光器用 ２０Ｗ ＬＥＤ球 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【RTL-20W】(4886470)ＬＥＤ投光器用 ２０Ｗ ＬＥＤ球 受注単位1,工事用品\作業灯・照明用品\投光器。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【RTL-20W】(4886470)ＬＥＤ投光器用 ２０Ｗ ＬＥＤ球 受注単位1[rn]
15-117002,,9979.2000,,花・ガーデン・DIY > DIY・工具 > 作業灯,『カード対応OK！』■〒日動工業（株）/日動【ATL-1405-5000K】(4728068)エコビックＬＥＤ投光器１４Ｗ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●14Wで白熱球（レフ球）200W以上の明るさです。<br>●頑丈なU字フレーム採用です。<br>●電気代が1時間あたり約0.32円、24時間点灯で約7.76円です。<br>●簡易・仮設照明<br>●工事現場・作業照明<br>●屋外・屋内の照明<br>●各種屋外工事の照明<br>●全光束(lm):1470<br>●消費電力(W):14.7<br>●標準消費電力料金:0.4円/ｈ<br>●コード長さ(m):5<br>●電源(V):100<br>●明るさ(lm):1470<br>●サイズ:W150×D264×H342mm(バイス含む)<br>●定格電圧:AC100V(50/60Hz)<br>●口金:E26<br>●保護等級:IP65<br>●質量(kg):1.6<br>●電線種:VCT0.75m[[平米]]<br>●バイス付（V-60）<br>●屋外用<br>●プラグ形状:防雨2Pプラグ<br>●アースなし<br>●口金E26<br>●保護等級：IP65<br>●色温度:5000K<br>●使用電球:L14W-E26-W-5000K(付属）<br>●入力電圧範囲:90～264V<br>●入力プラグ:防雨2Pプラグ<br>●使用電球:LED<br>●1m照度(Lx):512<br>●色温度:5000K<br>●光色:昼白色<br>●球寿命:40000時間<br>●灯具本体<br>●バイス(V-60)<br>●200Vでご使用の場合はプラグを交換してください。<br>●電球が灯具本体のパッキンにしっかりと当たるまでしめつけてください。<br>",『カード対応OK！』■〒日動工業（株）/日動【ATL-1405-5000K】(4728068)エコビックＬＥＤ投光器１４Ｗ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒日動工業（株）/日動【ATL-1405-5000K】(4728068)エコビックＬＥＤ投光器１４Ｗ 受注単位1,工事用品\作業灯・照明用品\投光器。『カード対応OK！』■〒日動工業（株）/日動【ATL-1405-5000K】(4728068)エコビックＬＥＤ投光器１４Ｗ 受注単位1[rn]
15-117003,,124980.0000,,花・ガーデン・DIY > DIY・工具 > 作業灯,『カード対応OK！』### ■〒デンヨー（株）/デンヨー 【PELICAN9430C】(4932480)携帯型バッテリー式ＬＥＤライト 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●防水対応なので屋外作業でも使用可能です。<br>●バッテリー残量警報付です。<br>●持ち運びしやすいポータブル構造です。<br>●最長約15時間の連続照明が可能です。<br>●伸縮自在ロッド固定装置付です。<br>●防水ゴム製スイッチを採用しています。<br>●夜間工事・災害時・レジャー・イベントなどに。<br>●消費電力(W):24<br>●標準消費電力料金:0.65円/h<br>●明るさ(lm):1000(低輝度)2000(高輝度)<br>●最大点灯時間:8時間(High)15時間(Low)<br>●電源:充電密閉型バッテリ－<br>●質量(kg):10<br>●防水対応<br>●充電時間:7時間<br>",『カード対応OK！』### ■〒デンヨー（株）/デンヨー 【PELICAN9430C】(4932480)携帯型バッテリー式ＬＥＤライト 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』### ■〒デンヨー（株）/デンヨー 【PELICAN9430C】(4932480)携帯型バッテリー式ＬＥＤライト 受注単位1,工事用品\作業灯・照明用品\投光器。『カード対応OK！』### ■〒デンヨー（株）/デンヨー 【PELICAN9430C】(4932480)携帯型バッテリー式ＬＥＤライト 受注単位1[rn]
15-117004,,21137.6000,,花・ガーデン・DIY > DIY・工具 > 作業灯,『カード対応OK！』■〒日機（株）/日機【NLSL15P-AC(4000K)】(4727932)防水型ＬＥＤスポット１２Ｗ ＡＣ１００～２４０Ｖ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●切りくずやクーラント液、切り粉などが飛び交う環境下でも使用できます。<br>●定電流電源装置内蔵により、入力電圧の変動があっても照度は変わりません。<br>●発光色が暖白色ですので、照射面の光の照り返しが軽減されています。<br>●全光束(lm):900<br>●消費電力(W):12<br>●標準消費電力料金:0.32円/h<br>●コード長さ(m):2<br>●高さ(mm):460<br>●明るさ(lm):900<br>●幅(mm):100<br>●電線種:VCTF<br>●奥行(mm):525<br>●アーム長さ(mm):400×400<br>●ライト部径(mm):100<br>●定格寿命:40000時間<br>●質量(kg):2.1<br>●アーム長さ(mm):400×400<br>●電源：AC100～240V<br>●保護等級：IP65<br>●定格寿命：40000時間<br>●電源コード長さ：2m（コンセントプラグ付）<br>●色温度:4000K<br>●品番にPがつくものは（金属台座/丸パイプ）、つかないものは（樹脂台座/角柱）です。<br>",『カード対応OK！』■〒日機（株）/日機【NLSL15P-AC(4000K)】(4727932)防水型ＬＥＤスポット１２Ｗ ＡＣ１００～２４０Ｖ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒日機（株）/日機【NLSL15P-AC(4000K)】(4727932)防水型ＬＥＤスポット１２Ｗ ＡＣ１００～２４０Ｖ 受注単位1,工事用品\作業灯・照明用品\投光器。『カード対応OK！』■〒日機（株）/日機【NLSL15P-AC(4000K)】(4727932)防水型ＬＥＤスポット１２Ｗ ＡＣ１００～２４０Ｖ 受注単位1[rn]
15-117005,,26120.8000,,花・ガーデン・DIY > DIY・工具 > 作業灯,『カード対応OK！』■〒日機（株）/日機【NLSM20P-AC(4000K)】(4727975)防水型ＬＥＤスポット１１Ｗ ＡＣ１００～１２０Ｖ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●切りくずやクーラント液、切り粉などが飛び交う環境下でも使用できます。<br>●定電流電源装置内蔵により、入力電圧の変動があっても照度は変わりません。<br>●発光色が暖白色ですので、照射面の光の照り返しが軽減されています。<br>●発光面が130mmですので工作機械の大型機に最適です。<br>●全光束(lm):900<br>●消費電力(W):11<br>●標準消費電力料金:0.3円/h<br>●コード長さ(m):2<br>●高さ(mm):360<br>●明るさ(lm):900<br>●幅(mm):130<br>●電線種:VCTF<br>●奥行(mm):495<br>●アーム長さ(mm):220×220<br>●ライト部径(mm):130<br>●定格寿命:40000時間<br>●質量(kg):2.8<br>●アーム長さ(mm):220×220<br>●電源：AC100～240V<br>●保護等級：IP65<br>●定格寿命：40000時間<br>●電源コード長さ：2m（コンセントプラグ付）<br>●色温度:4000K<br>●品番にPがつくものは（金属台座/丸パイプ）、つかないものは（樹脂台座/角柱）です。<br>",『カード対応OK！』■〒日機（株）/日機【NLSM20P-AC(4000K)】(4727975)防水型ＬＥＤスポット１１Ｗ ＡＣ１００～１２０Ｖ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒日機（株）/日機【NLSM20P-AC(4000K)】(4727975)防水型ＬＥＤスポット１１Ｗ ＡＣ１００～１２０Ｖ 受注単位1,工事用品\作業灯・照明用品\投光器。『カード対応OK！』■〒日機（株）/日機【NLSM20P-AC(4000K)】(4727975)防水型ＬＥＤスポット１１Ｗ ＡＣ１００～１２０Ｖ 受注単位1[rn]
15-117006,,17806.4000,,花・ガーデン・DIY > DIY・工具 > 作業灯,『カード対応OK！』■〒日機（株）/日機【NLSS20-AC1R】(4425855)防水型ＬＥＤスポット１１Ｗ ＡＣ１００～１２０Ｖ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●スポット型LED照明です。<br>●防水仕様となっており保護等級IP65です。<br>●全光束(lm):900<br>●消費電力(W):11<br>●標準消費電力料金:0.3円/h<br>●コード長さ(m):2<br>●高さ(mm):270<br>●明るさ(lm):900<br>●幅(mm):130<br>●電線種:VCTF<br>●奥行(mm):125<br>●アーム長さ(mm):-<br>●ライト部径(mm):130<br>●定格寿命:40000時間<br>●質量(kg):2.4<br>●アーム長さ(mm):-<br>●電源：AC100～240V<br>●保護等級：IP65<br>●定格寿命：40000時間<br>●電源コード長さ：2m（コンセントプラグ付）<br>●色温度:6500K(昼光色）<br>●2Mプラグコード付属<br>●品番にPがつくものは（金属台座/丸パイプ）、つかないものは（樹脂台座/角柱）です。<br>",『カード対応OK！』■〒日機（株）/日機【NLSS20-AC1R】(4425855)防水型ＬＥＤスポット１１Ｗ ＡＣ１００～１２０Ｖ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒日機（株）/日機【NLSS20-AC1R】(4425855)防水型ＬＥＤスポット１１Ｗ ＡＣ１００～１２０Ｖ 受注単位1,工事用品\作業灯・照明用品\投光器。『カード対応OK！』■〒日機（株）/日機【NLSS20-AC1R】(4425855)防水型ＬＥＤスポット１１Ｗ ＡＣ１００～１２０Ｖ 受注単位1[rn]
15-117007,,24203.2000,,花・ガーデン・DIY > DIY・工具 > 作業灯,『カード対応OK！』■〒（株）ハタヤリミテッド/ハタヤ 【PHCX-305KN】(4538579)防雨型スタンド付ハロゲン３００Ｗ×２灯 １００Ｖ接地付電線５ｍ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●多光量設計により明るく長寿命です。<br>●大型反射板がより効率のよい投光性を確保します。<br>●アルミダイキャスト製で放熱効果の高いデザインです。<br>●完全防雨型です。<br>●センター3段スライドパイプで無段階に上下の高さ調節可能です。<br>●脚が折りたためて持ち運び設置もラクにできます。<br>●消費電力(W):600<br>●標準消費電力料金:16.2円/h<br>●コード長さ(m):5<br>●電源(V):100<br>●明るさ(lm):5950×2灯<br>●アース:○<br>●質量(kg):10.95<br>",『カード対応OK！』■〒（株）ハタヤリミテッド/ハタヤ 【PHCX-305KN】(4538579)防雨型スタンド付ハロゲン３００Ｗ&times;２灯 １００Ｖ接地付電線５ｍ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒（株）ハタヤリミテッド/ハタヤ 【PHCX-305KN】(4538579)防雨型スタンド付ハロゲン３００Ｗ&times;２灯 １００Ｖ接地付電線５ｍ 受注単位1,工事用品\作業灯・照明用品\投光器。『カード対応OK！』■〒（株）ハタヤリミテッド/ハタヤ 【PHCX-305KN】(4538579)防雨型スタンド付ハロゲン３００Ｗ&times;２灯 １００Ｖ接地付電線５ｍ 受注単位1[rn]
15-117008,,50349.6000,,花・ガーデン・DIY > DIY・工具 > 作業灯,『カード対応OK！』■〒デンヨー（株）/デンヨー 【PELICAN9410L】(4932471)携帯型バッテリー式ＬＥＤライト 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●防水対応なので屋外作業でも使用可能です。<br>●バッテリー残量警報付です。<br>●持ち運びしやすいポータブル構造です。<br>●手軽に持運びできるハンディサイズの強力LEDライトです。<br>●ヘッド部分の角度調節が可能です。<br>●夜間工事・災害時・レジャー・イベントなどに。<br>●消費電力(W):16<br>●標準消費電力料金:0.43円/h<br>●明るさ(lm):300(低輝度)710(高輝度)<br>●最大点灯時間:1.75時間(High)4.75時間(Low)<br>●電源:充電式NiMH電池<br>●質量(kg):1.4<br>●防水対応<br>●充電時間:5時間<br>",『カード対応OK！』■〒デンヨー（株）/デンヨー 【PELICAN9410L】(4932471)携帯型バッテリー式ＬＥＤライト 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒デンヨー（株）/デンヨー 【PELICAN9410L】(4932471)携帯型バッテリー式ＬＥＤライト 受注単位1,工事用品\作業灯・照明用品\投光器。『カード対応OK！』■〒デンヨー（株）/デンヨー 【PELICAN9410L】(4932471)携帯型バッテリー式ＬＥＤライト 受注単位1[rn]
15-117009,,23522.4000,,花・ガーデン・DIY > DIY・工具 > 作業灯,『カード対応OK！』■〒（株）ハタヤリミテッド/ハタヤ 【PHCX-505N】(4538633)防雨型スタンド付ハロゲン５００Ｗ×２灯 １００Ｖ電線５ｍ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●多光量設計により明るく長寿命です。<br>●大型反射板がより効率のよい投光性を確保します。<br>●アルミダイキャスト製で放熱効果の高いデザインです。<br>●完全防雨型です。<br>●センター3段スライドパイプで無段階に上下の高さ調節可能です。<br>●脚が折りたためて持ち運び設置もラクにできます。<br>●消費電力(W):1000<br>●標準消費電力料金:27円/h<br>●コード長さ(m):5<br>●電源(V):100<br>●明るさ(lm):10500×2灯<br>●アース:-<br>●質量(kg):10.8<br>",『カード対応OK！』■〒（株）ハタヤリミテッド/ハタヤ 【PHCX-505N】(4538633)防雨型スタンド付ハロゲン５００Ｗ&times;２灯 １００Ｖ電線５ｍ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒（株）ハタヤリミテッド/ハタヤ 【PHCX-505N】(4538633)防雨型スタンド付ハロゲン５００Ｗ&times;２灯 １００Ｖ電線５ｍ 受注単位1,工事用品\作業灯・照明用品\投光器。『カード対応OK！』■〒（株）ハタヤリミテッド/ハタヤ 【PHCX-505N】(4538633)防雨型スタンド付ハロゲン５００Ｗ&times;２灯 １００Ｖ電線５ｍ 受注単位1[rn]
15-117010,,24268.0000,,花・ガーデン・DIY > DIY・工具 > 作業灯,『カード対応OK！』■〒日動工業（株）/日動【ATL-E5005】(4375793)ＬＥＤ安全投光器５０Ｗ 昼白色Ｅ付５Ｍ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●バラストレス水銀灯500Wと同等の明るさを実現します。<br>●均一な配光特性で広範囲をムラなく照らします。<br>●工事現場<br>●簡易照明<br>●コード長さ(m):5<br>●電源(V):100/200<br>●定格寿命(時間):40000<br>●全長(mm):419<br>●口金:E39<br>●光源色:昼白色<br>●タイプ:ポッキンプラグ(2芯3芯兼用)<br>●電線種:VCT0.75<br>●外径(mm):198<br>●明るさ(lm):4400<br>●質量(kg):2.7<br>●消費電力(W)100V：53<br>●消費電力(W)200V：52<br>●標準消費電力料金(100V):1.43円/h<br>●標準消費電力料金(200V):1.4円/h<br>●電線種:VCT0.75mm[[の2乗]]<br>●バイス付<br>●口金：E39<br>●屋外型<br>●色温度：5000K<br>●電源：100/200V<br>●照射角:120°<br>●使用環境温度:-30～40°<br>●色温度:5000K<br>●プラグ形状:ポッキンプラグ(2芯3芯兼用)<br>●LED50W電球<br>●灯具本体<br>●バイス(60mm)<br>●プラグは100V専用です。<br>●200Vでご使用の場合はプラグを交換してください。<br>●電球が灯具本体のパッキンに当たるまでしっかりと締めつけてください。<br>",『カード対応OK！』■〒日動工業（株）/日動【ATL-E5005】(4375793)ＬＥＤ安全投光器５０Ｗ 昼白色Ｅ付５Ｍ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒日動工業（株）/日動【ATL-E5005】(4375793)ＬＥＤ安全投光器５０Ｗ 昼白色Ｅ付５Ｍ 受注単位1,工事用品\作業灯・照明用品\投光器。『カード対応OK！』■〒日動工業（株）/日動【ATL-E5005】(4375793)ＬＥＤ安全投光器５０Ｗ 昼白色Ｅ付５Ｍ 受注単位1[rn]
15-117011,,8245.6000,,花・ガーデン・DIY > DIY・工具 > 作業灯,『カード対応OK！』■〒アイリスオーヤマ（株）/ＩＲＩＳ 【ILT-14AC】(4716507)ＬＥＤ置き型投光器ＡＣタイプ １４００ｌｍ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●両手がふさがっている際も、置いたまま使えるので、作業効率が上がります。<br>●防塵・防雨型のため、屋外でも使用可能です。<br>●LED電球を使用しているため、虫が集まりにくいです。<br>●角度を自由に変更できます。<br>●屋外でも使用可能な置き型投光機です。<br>●全光束(lm):1400<br>●消費電力(W):20<br>●標準消費電力料金:0.54円/h<br>●コード長さ(m):1.5<br>●電源(V):100<br>●サイズ(mm):W210×D230×H315<br>●色:黒<br>●LED個数:1<br>●明るさ(lm):1400<br>●質量(kg):1.8<br>●保護等級:IP65<br>●屋外型<br>●器具光束:約1400lx<br>●色温度:5000K <br>●使用適応温度:-5℃～40℃<br>●上方角度調整範囲:0(度)～約45(度)<br>●鉄<br>",『カード対応OK！』■〒アイリスオーヤマ（株）/ＩＲＩＳ 【ILT-14AC】(4716507)ＬＥＤ置き型投光器ＡＣタイプ １４００ｌｍ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒アイリスオーヤマ（株）/ＩＲＩＳ 【ILT-14AC】(4716507)ＬＥＤ置き型投光器ＡＣタイプ １４００ｌｍ 受注単位1,工事用品\作業灯・照明用品\投光器。『カード対応OK！』■〒アイリスオーヤマ（株）/ＩＲＩＳ 【ILT-14AC】(4716507)ＬＥＤ置き型投光器ＡＣタイプ １４００ｌｍ 受注単位1[rn]
