15-150301,http://tshop.r10s.jp/wagato/cabinet/halogen/jdr50_2_toshiba.jpg?fitin=700:700,5168.0000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > ハロゲン電球,◎東芝　ダイクロハロゲン　ネオハロビーム　ＪＤＲφ５０　１００Ｗ形　中角　Ｅ１１口金　【１０個り】　JDR110V60W/K5M/N,,"<font size=""-1"" color=""red""><b>商品在庫はございますが、実店舗でも販売しておりますため、在庫は常時変動しております。購入数量によってはお取り寄せの場合がございますので、その場合は別途納期のご連絡をいたします。ご了承くださいませ。</b><br><br>
</font>■特徴<br>
外径５０ｍｍの高性能ダイクロイックミラーを使用したハロゲン電球です。<br>
ワット区分：100W形<br>
ミラー角度：中角<br>
ミラー径：50mm<br>
全長：62mm<br>
口金：E11<br>
全光束：780lm<br>
色温度：3000k<br>
定格寿命:3000h<br>
メーカー：TOSHIBA/東芝<br>
以下の代替品としても使えます。<br>
JDR110V75W/K5M(中角)（東芝：ネオハロビームＥ） <br>
<br><br>

<img src=""http://image.rakuten.co.jp/wagato/cabinet/halogen/e11.gif""><br>
※口金のサイズはE11になります。 

<br><br>
≪東芝　ダイクロハロゲン　ネオハロビーム　ＪＤＲφ５０≫<br>
<table width=""310"" cellspacing=""1"" cellpadding=""3"" bgcolor=""#808080"">
<tr bgcolor=""#8c5c46"">
<td>ワット<br>区分</td>
<td>角度</td>
<td>品番</td>
<td>梱包</td>
</tr>
<tr bgcolor=""#ffffff"">
<td rowspan=""6"">60W形</td>
<td rowspan=""2"">狭角</td>
<td rowspan=""2"">JDR110V40W/<br>K5S/N</td>
<td>単品</td>
</tr>
<tr bgcolor=""#ffffff"">
<td>10個入</td>
</tr>
<tr bgcolor=""#ffffff"">
<td rowspan=""2"">中角</td>
<td rowspan=""2"">JDR110V40W/<br>K5M/N</td>
<td>単品</td>
</tr>
<tr bgcolor=""#ffffff"">
<td>10個入</td>
</tr>
<tr bgcolor=""#ffffff"">
<td rowspan=""2"">広角</td>
<td rowspan=""2"">JDR110V40W/<br>K5F/N</td>
<td>単品</td>
</tr>
<tr bgcolor=""#ffffff"">
<td>10個入</td>
</tr>

<tr bgcolor=""#ffffff"">
<td rowspan=""6"">100W形</td>
<td rowspan=""2"">狭角</td>
<td rowspan=""2"">JDR110V60W/<br>K5S</td>
<td>単品</td>
</tr>
<tr bgcolor=""#ffffff"">
<td>10個入</td>
</tr>
<tr bgcolor=""#ffffff"">
<td rowspan=""2"">中角</td>
<td rowspan=""2"">JDR110V60W/<br>K5M/N</td>
<td>単品</td>
</tr>
<tr bgcolor=""#ffffff"">
<td>10個入</td>
</tr>
<tr bgcolor=""#ffffff"">
<td rowspan=""2"">広角</td>
<td rowspan=""2"">JDR110V60W/<br>K5F/N</td>
<td>単品</td>
</tr>
<tr bgcolor=""#ffffff"">
<td>10個入</td>
</tr>

</table>

<br><br>


<br><br>",◎東芝　ダイクロハロゲン　ネオハロビーム　ＪＤＲφ５０　１００Ｗ形　中角　Ｅ１１口金　【１０個入り】　JDR110V60W/K5M/N：わがと照明,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得電球LED蛍光灯水銀灯ランプライト照明器具lampHIDメタハラIncandescentFluorescentスポット間接照明コンパクト蛍光灯DULUXZライト東芝パナソニックインバーター◎東芝　ダイクロハロゲン　ネオハロビーム　ＪＤＲφ５０　１００Ｗ形　中角　Ｅ１１口金　【１０個入り】　JDR110V60W/K5M/N,【10800円以上で送料無料】。◎東芝　ダイクロハロゲン　ネオハロビーム　ＪＤＲφ５０　１００Ｗ形　中角　Ｅ１１口金　【１０個入り】　JDR110V60W/K5M/N[rn]
15-150302,http://tshop.r10s.jp/wagato/cabinet/halogen/jdr110v55pm_h.jpg?fitin=700:700,1048.8000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > ハロゲン電球,◎パナソニック　ダイクロプレミア　ネオジウムタイプ　省電力タイプ　ＪＤＲφ５０　７５形　中角　【単品】　JDR110V55WKPM/5E11-H,,"■特徴<br>
本製品は、焦点付近にフィラメントを集積するため、一般に使用されているダブルコイルに代わり、
フィラメントの長さが約45％減（松下社現行品比）のコンパクトなV字形フラットコイルを開発し、高効率化を実現しました。
<br>
ワット区分：75形<br>
角度：中角<br>
口金：E11<br>
全長：61mm<br>
ミラー径：50mm<br>
全光束：570lm<br>
定格寿命：3,000時間<br>
メーカー： National (ナショナル) /松下電器<br>",◎パナソニック　ダイクロプレミア　ネオジウムタイプ　省電力タイプ　ＪＤＲφ５０　７５形　中角　【単品】　JDR110V55WKPM/5E11-H：わがと照明,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得電球LED蛍光灯水銀灯ランプライト照明器具lampHIDメタハラIncandescentFluorescentスポット間接照明コンパクト蛍光灯DULUXZライト東芝パナソニックインバーター◎パナソニック　ダイクロプレミア　ネオジウムタイプ　省電力タイプ　ＪＤＲφ５０　７５形　中角　【単品】　JDR110V55WKPM/5E11-H,【10800円以上で送料無料】【生産完了品】。◎パナソニック　ダイクロプレミア　ネオジウムタイプ　省電力タイプ　ＪＤＲφ５０　７５形　中角　【単品】　JDR110V55WKPM/5E11-H[rn]
15-150303,http://tshop.r10s.jp/wagato/cabinet/halogen/jdr50_2_toshiba.jpg?fitin=700:700,562.4000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > ハロゲン電球,◎東芝　ダイクロハロゲン　ネオハロビーム　ＪＤＲφ５０　１００Ｗ形　中角　Ｅ１１口金　【単品】　JDR110V60W/K5M/N,,"<font size=""-1"" color=""red""><b>商品在庫はございますが、実店舗でも販売しておりますため、在庫は常時変動しております。購入数量によってはお取り寄せの場合がございますので、その場合は別途納期のご連絡をいたします。ご了承くださいませ。</b><br><br>
</font>■特徴<br>
外径５０ｍｍの高性能ダイクロイックミラーを使用したハロゲン電球です。<br>
ワット区分：100W形<br>
ミラー角度：中角<br>
ミラー径：50mm<br>
全長：62mm<br>
口金：E11<br>
全光束：780lm<br>
色温度：3000k<br>
定格寿命:3000h<br>
メーカー：TOSHIBA/東芝<br>
以下の代替品としても使えます。<br>
JDR110V75W/K5M(中角)（東芝：ネオハロビームＥ） <br>
<br><br>

<img src=""http://image.rakuten.co.jp/wagato/cabinet/halogen/e11.gif""><br>
※口金のサイズはE11になります。 

<br><br>
≪東芝　ダイクロハロゲン　ネオハロビーム　ＪＤＲφ５０≫<br>
<table width=""310"" cellspacing=""1"" cellpadding=""3"" bgcolor=""#808080"">
<tr bgcolor=""#8c5c46"">
<td>ワット<br>区分</td>
<td>角度</td>
<td>品番</td>
<td>梱包</td>
</tr>
<tr bgcolor=""#ffffff"">
<td rowspan=""6"">60W形</td>
<td rowspan=""2"">狭角</td>
<td rowspan=""2"">JDR110V40W/<br>K5S/N</td>
<td>単品</td>
</tr>
<tr bgcolor=""#ffffff"">
<td>10個入</td>
</tr>
<tr bgcolor=""#ffffff"">
<td rowspan=""2"">中角</td>
<td rowspan=""2"">JDR110V40W/<br>K5M/N</td>
<td>単品</td>
</tr>
<tr bgcolor=""#ffffff"">
<td>10個入</td>
</tr>
<tr bgcolor=""#ffffff"">
<td rowspan=""2"">広角</td>
<td rowspan=""2"">JDR110V40W/<br>K5F/N</td>
<td>単品</td>
</tr>
<tr bgcolor=""#ffffff"">
<td>10個入</td>
</tr>

<tr bgcolor=""#ffffff"">
<td rowspan=""6"">100W形</td>
<td rowspan=""2"">狭角</td>
<td rowspan=""2"">JDR110V60W/<br>K5S</td>
<td>単品</td>
</tr>
<tr bgcolor=""#ffffff"">
<td>10個入</td>
</tr>
<tr bgcolor=""#ffffff"">
<td rowspan=""2"">中角</td>
<td rowspan=""2"">JDR110V60W/<br>K5M/N</td>
<td>単品</td>
</tr>
<tr bgcolor=""#ffffff"">
<td>10個入</td>
</tr>
<tr bgcolor=""#ffffff"">
<td rowspan=""2"">広角</td>
<td rowspan=""2"">JDR110V60W/<br>K5F/N</td>
<td>単品</td>
</tr>
<tr bgcolor=""#ffffff"">
<td>10個入</td>
</tr>

</table>

<br><br>


<br><br>",◎東芝　ダイクロハロゲン　ネオハロビーム　ＪＤＲφ５０　１００Ｗ形　中角　Ｅ１１口金　【単品】　JDR110V60W/K5M/N：わがと照明,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得電球LED蛍光灯水銀灯ランプライト照明器具lampHIDメタハラIncandescentFluorescentスポット間接照明コンパクト蛍光灯DULUXZライト東芝パナソニックインバーター◎東芝　ダイクロハロゲン　ネオハロビーム　ＪＤＲφ５０　１００Ｗ形　中角　Ｅ１１口金　【単品】　JDR110V60W/K5M/N,【10800円以上で送料無料】。◎東芝　ダイクロハロゲン　ネオハロビーム　ＪＤＲφ５０　１００Ｗ形　中角　Ｅ１１口金　【単品】　JDR110V60W/K5M/N[rn]
15-150304,http://tshop.r10s.jp/wagato/cabinet/halogen/sp001_florex_200.jpg?fitin=700:700,532.0000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > ハロゲン電球,◎フローレックス　ファイバーツリー（クリスマスツリー）用ハロゲンランプ　φ３５　１２Ｖ　５Ｗ　ＧＺ４口金　前面ガラス無し　SP-001　≪あす楽対応商品≫,,"<img src=""http://image.rakuten.co.jp/com/img/rms/cabinet/recommend_new/img00000402.jpg"" alt="""" width=""100%"" border=""0"">
<br><br>
■特徴<br>
フローレックス製ファイバーツリー（クリスマスツリー）用の交換電球です。<br>
前面ガラスはありません。<br>
※必ず適合器具でご使用ください。 <br><br>
定格電圧：12V<br>
定格電力：5W<br>
口金：GZ4<br>
全長：35mm<br>
ミラー径：35mm<br>
メーカー：     FLOREX     /  フローレックス　　　　   <br>
<br>
<br>
≪フローレックス　ダイクロハロゲンランプ　ファイバーツリー（クリスマスツリー）用≫
<br>
<table width=""310"" cellspacing=""1"" cellpadding=""3"" bgcolor=""#808080"">
<tr bgcolor=""#8c5c46"">
<td>定格<br>電圧(V)</td>
<td>定格<br>電力(W)</td>
<td>品番</td>
<td>口金</td>
</tr>

<tr bgcolor=""#ffffff"">
<td rowspan=""4"">12V</td>
<td>5W</td>
<td>SP-001</td>
<td rowspan=""2"">GZ4</td>
</tr>


<tr bgcolor=""#ffffff"">
<td>10W</td>
<td>SP-003</td>
</tr>

<tr bgcolor=""#ffffff"">
<td>20W</td>
<td>SP-004</td>
<td rowspan=""2"">GX5.3</td>
</tr>

<tr bgcolor=""#ffffff"">
<td>45W</td>
<td>SP-005</td>
</tr>



</table>",◎フローレックス　ファイバーツリー（クリスマスツリー）用ハロゲンランプ　φ３５　１２Ｖ　５Ｗ　ＧＺ４口金　前面ガラス無し　SP-001　≪あす楽対応商品≫：わがと照明,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得電球LED蛍光灯水銀灯ランプライト照明器具lampHIDメタハラIncandescentFluorescentスポット間接照明コンパクト蛍光灯DULUXZライト東芝パナソニックインバーター◎フローレックス　ファイバーツリー（クリスマスツリー）用ハロゲンランプ　φ３５　１２Ｖ　５Ｗ　ＧＺ４口金　前面ガラス無し　SP-001　≪あす楽対応商品≫,【10800円以上で送料無料】。◎フローレックス　ファイバーツリー（クリスマスツリー）用ハロゲンランプ　φ３５　１２Ｖ　５Ｗ　ＧＺ４口金　前面ガラス無し　SP-001　≪あす楽対応商品≫[rn]
15-150305,http://tshop.r10s.jp/wagato/cabinet/tokusyu/jcr12v20wa20h3_120.jpg?fitin=700:700,2971.2000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > ハロゲン電球,◎ＫＬＳ　ダイクロイック リフレクター　ローボルトダイクロハロゲン　Φ３５　１２Ｖ　２２Ｗ　ＧＺ４口金　JCR12V22WA/3,,"<font size=""-1"" color=""red""><b>品切れ中、生産完了品以外の販売中の商品は、実店舗でも販売しておりますため、在庫は常時変動しております。購入数量によってはお取り寄せの場合がございますので、その場合は別途納期のご連絡をいたします。ご了承くださいませ。</b><br><br>
</font>
■特徴<br>
効率的な集光レンズシステムを備えたリフレクタータイプの石英ハロゲンランプです。<br>
ダイクロイックコーティングを施した反射鏡は熱放射の75％を反射鏡後方へと反射し、放熱効果を高めています。<br>
また発光管は光学システムを用い光軸合わせされているのでランプ交換の際に軸調整の必要がありません。<br>
高効率の光は省エネの観点からもメリットをもたらします。 <br><br>

■用途<br>
工業検査用ファイバー光源等 <br><br>

※ガラス球やダイクロイックミラー内面に直接素手で触れないでください。<br>
※点灯方向に指定のある電球は、必ず指定方向で使用してください。 <br>

<br>

<table>
<tr>
<td align=""center""><img src=""http://image.rakuten.co.jp/wagato/cabinet/halogen/gz4.gif"" alt=""""><br>
GZ4<br>
</td>
</tr>
</table>

<br><br>
ワット区分：22W<br>
口金：GZ4<br>
全長：36mm<br>
ミラー径：34.7mm<br>
色温度：3,350K<br>
定格寿命：50時間<br>
メーカー： KLS/河北ライティングソリューションズ　

<br><br>

≪ＫＬＳ　ダイクロイック リフレクター　ローボルトダイクロハロゲンランプ　Φ３５　ＧＺ４口金≫<br>
<table cellspacing=""1"" cellpadding=""2"" bgcolor=""#808080"">
<tr bgcolor=""#8c5c46"">
<td>定格<br>電圧(V)</td>
<td>定格<br>電力(W)</td>
<td>品番</td>
<td>口金</td>
</tr>
<tr bgcolor=""#ffffff"">
<td rowspan=""3"">12V</td>
<td>20W</td>
<td>JCR12V20WA20H/3</td>
<td rowspan=""2"">G4</td>
</tr>
<tr bgcolor=""#ffffff"">
<td>22W</td>
<td>JCR12V22WA/3</td>
</tr>
</table>

<br><br>

≪ＫＬＳ　ダイクロイック リフレクター　ローボルトダイクロハロゲンランプ　Φ５０　ＧＺ６．３５口金≫<br>
<table cellspacing=""1"" cellpadding=""2"" bgcolor=""#808080"">
<tr bgcolor=""#8c5c46"">
<td>定格<br>電圧(V)</td>
<td>定格<br>電力(W)</td>
<td>品番</td>
<td>口金</td>
</tr>
<tr bgcolor=""#ffffff"">
<td rowspan=""3"">12V</td>
<td>100W</td>
<td>JCR12V100WH10/5</td>
<td rowspan=""2"">GZ6.35</td>
</tr>
<tr bgcolor=""#ffffff"">
<td>150W</td>
<td>JCR15V150W/H5</td>
</tr>
</table>

<br><br>",◎ＫＬＳ　ダイクロイック リフレクター　ローボルトダイクロハロゲン　Φ３５　１２Ｖ　２２Ｗ　ＧＺ４口金　JCR12V22WA/3：わがと照明,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得電球LED蛍光灯水銀灯ランプライト照明器具lampHIDメタハラIncandescentFluorescentスポット間接照明コンパクト蛍光灯DULUXZライト東芝パナソニックインバーター◎ＫＬＳ　ダイクロイック リフレクター　ローボルトダイクロハロゲン　Φ３５　１２Ｖ　２２Ｗ　ＧＺ４口金　JCR12V22WA/3,【10800円以上で送料無料】。◎ＫＬＳ　ダイクロイック リフレクター　ローボルトダイクロハロゲン　Φ３５　１２Ｖ　２２Ｗ　ＧＺ４口金　JCR12V22WA/3[rn]
15-150306,http://tshop.r10s.jp/wagato/cabinet/halogen/bvm120v300w_120_2.jpg?fitin=700:700,1292.0000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > ハロゲン電球,◎ＸＥＮＰＯＷ　　ハロゲンランプ　ＧＸ６．３５口金　３００Ｗ　BVM120V300W（AB-BVM-1）,,"<font size=""-1"" color=""red""><b>商品在庫はございますが、実店舗でも販売しておりますため、在庫は常時変動しております。購入数量によってはお取り寄せの場合がございますので、その場合は別途納期のご連絡をいたします。ご了承くださいませ。</b><br><br>
</font>■特徴<br>
MAXRAY TWO BALLS II（TWO BALLS 2 MH-258）用交換電球。
1台につき2個使用<br>
ワット区分:300W<br>
口金：GX6.35<br>
全長：52mm<br>
色温度：3200K<br>
全光束：6300lm<br>
定格寿命：75時間<br>
メーカー： XENPOW<br>",◎ＸＥＮＰＯＷ　　ハロゲンランプ　ＧＸ６．３５口金　３００Ｗ　BVM120V300W（AB-BVM-1）：わがと照明,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得電球LED蛍光灯水銀灯ランプライト照明器具lampHIDメタハラIncandescentFluorescentスポット間接照明コンパクト蛍光灯DULUXZライト東芝パナソニックインバーター◎ＸＥＮＰＯＷ　　ハロゲンランプ　ＧＸ６．３５口金　３００Ｗ　BVM120V300W（AB-BVM-1）,【10800円以上で送料無料】。◎ＸＥＮＰＯＷ　　ハロゲンランプ　ＧＸ６．３５口金　３００Ｗ　BVM120V300W（AB-BVM-1）[rn]
15-150307,http://tshop.r10s.jp/wagato/cabinet/tokusyu/jpd100v_part2.jpg?fitin=700:700,4764.8000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > ハロゲン電球,◎ナショナル　スタジオ用ハロゲン電球　ＧＹＸ９．５口金　１０００Ｗ　JPD100V1000WC/G,,"■特長<br>照明効果を高めるため色温度が高く高効率のランプが要求されます。<br>
このニーズを満足するように設計されたスタジオ用ハロゲン電球は色温度が2900K～3400Kと高く、寿命末期まで色温度や光束減退がほとんどありません。
<br><br>
ワット区分：1000W<br>
口金：GYX9.5<br>
全長：130mm<br>
バルブ径：22mm<br>
全光束：27000lm<br>
色温度：3200K<br>
定格寿命：200h<br>
※バイポスト形(片口金形)<br>
※密閉型器具でご使用ください。<br>
メーカー： National/ナショナル<br>

<br>
<font color=""red"">※受注生産品のため、納期はお問い合わせください。</font><br>
<br>
<br><br>
※口金のサイズはGYX9.5です。<br>

<table>
<tr>
<td><center><img src=""http://image.rakuten.co.jp/wagato/cabinet/tokusyu/gyx95.jpg""><br>GYX9.5</center></td>
</tr>
</table>

<br>

<br>
≪パナソニック　スタジオ用ハロゲン電球　ＧＹＸ９．５口金≫
<br>
<table width=""310"" cellspacing=""1"" cellpadding=""3"" bgcolor=""#808080"">
<tr bgcolor=""#8c5c46"">
<td>ワット<br>区分</td>
<td>品番</td>
<td>口金</td>
</tr>
<tr bgcolor=""#ffffff"">
<td>250W</td>
<td>JP24V250WS/G</td>
<td rowspan=""6"">GYX9.5</td>
</tr>
<tr bgcolor=""#ffffff"">
<td rowspan=""5"">500W</td>
<td>JP100V500WB/G-2</td>
</tr>
<tr bgcolor=""#ffffff"">
<td>JP100V500WC/G-2</td>
</tr>
<tr bgcolor=""#ffffff"">
<td>JP100V500WC/G-4</td>
</tr>
<tr bgcolor=""#ffffff"">
<td>JP100V500WC/G-5</td>
</tr>
<tr bgcolor=""#ffffff"">
<td>JP100V500WB/G</td>
</tr>

</table>

<br><br>

≪パナソニック　スタジオ用ハロゲン電球　ＧＹＸ９．５口金　２重コイルタイプ≫
<br>
<table width=""310"" cellspacing=""1"" cellpadding=""3"" bgcolor=""#808080"">
<tr bgcolor=""#8c5c46"">
<td>ワット<br>区分</td>
<td>品番</td>
<td>口金</td>
</tr>
<tr bgcolor=""#ffffff"">
<td rowspan=""2"">300W</td>
<td>JPD100V300WB・T/G</td>
<td rowspan=""8"">GYX9.5</td>
</tr>
<tr bgcolor=""#ffffff"">
<td>JPD100V300WC・T/G</td>
</tr>
<tr bgcolor=""#ffffff"">
<td rowspan=""2"">500W</td>
<td>JPD100V500WB・T/G</td>
</tr>
<tr bgcolor=""#ffffff"">
<td>JPD100V500WC・T/G</td>
</tr>
<tr bgcolor=""#ffffff"">
<td>650W</td>
<td>JPD100V650WC・T/G</td>
</tr>
<tr bgcolor=""#ffffff"">
<td rowspan=""3"">1000W</td>
<td>JPD100V1000WB/G</td>
</tr>
<tr bgcolor=""#ffffff"">
<td>JPD100V1000WC/G</td>
</tr>
<tr bgcolor=""#ffffff"">
<td>JPD100V1000WC/G-3</td>
</tr>

</table>


<br><br>



<br><br>",◎ナショナル　スタジオ用ハロゲン電球　ＧＹＸ９．５口金　１０００Ｗ　JPD100V1000WC/G：わがと照明,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得電球LED蛍光灯水銀灯ランプライト照明器具lampHIDメタハラIncandescentFluorescentスポット間接照明コンパクト蛍光灯DULUXZライト東芝パナソニックインバーター◎ナショナル　スタジオ用ハロゲン電球　ＧＹＸ９．５口金　１０００Ｗ　JPD100V1000WC/G,【10800円以上で送料無料】。◎ナショナル　スタジオ用ハロゲン電球　ＧＹＸ９．５口金　１０００Ｗ　JPD100V1000WC/G[rn]
15-150308,http://tshop.r10s.jp/wagato/cabinet/halogen/efr15v150w_main.jpg?fitin=700:700,2918.4000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > ハロゲン電球,◎フィリップス　ダイクロイック リフレクター　ローボルトダイクロハロゲン　１２Ｖ　１００Ｗ　φ５０（ＭＲ１６）　ＧＺ６．３５口金　EFP12V100W(6834FO),,"<font size=""-1"" color=""red""><b>商品在庫はございますが、実店舗でも販売しておりますため、在庫は常時変動しております。購入数量によってはお取り寄せの場合がございますので、その場合は別途納期のご連絡をいたします。ご了承くださいませ。</b><br><br>
</font>
■特徴<br>
 効率的な集光レンズシステムを備えたリフレクタータイプの石英ハロゲンランプです。<br>
ダイクロイックコーティングを施した反射鏡は熱放射の75％を反射鏡後方へと反射し、 放熱効果を高めています。<br>
また発光管は光学システムを用い光軸合わせされているのでランプ交換の際に軸調整の必要がありません。<br>
 高効率の光は省エネの観点からもメリットをもたらします。 <br>
 
<br>
<table>
<tr>
<td align=""center""><img src=""http://image.rakuten.co.jp/wagato/cabinet/halogen/efr15v150w_sub02.jpg"" alt=""""><br>※写真はEFR15V150W(6423FO)のものです。<br><br><br></td>
</tr>

<tr>
<td align=""center""><img src=""http://image.rakuten.co.jp/wagato/cabinet/halogen/gz6_35.gif"" alt=""""></td>
</tr>
<tr><td align=""center"">※口金のサイズはGZ6.35です。 </td></tr>
</table>
<br>

定格電圧：12V<br>
定格電力：100W<br>
口金：GZ6.35<br>
全長：42mm<br>
ミラー径：50mm<br>
色温度：3,400K<br>
定格寿命：50時間<br>
PHILIPS Type：6834FO<br>
ANSI Code：EFP<br>
メーカー： PHILIPS/フィリップス　<br><br>

≪フィリップス　ダイクロイック リフレクター　ローボルトダイクロハロゲンランプ　φ５０　ＧＺ６．３５口金≫ <br>
<table cellspacing=""1"" cellpadding=""2"" bgcolor=""#808080"">
<tr bgcolor=""#8c5c46"">
<td>定格<br>電圧(V)</td>
<td>定格<br>電力(W)</td>
<td>品番</td>
<td>フィリップス<br>コード</td>
</tr>
<tr bgcolor=""#ffffff"">
<td>12V</td>
<td>100W</td>
<td>EFP12V100W</td>
<td>6834FO</td>
</tr>
<tr bgcolor=""#ffffff"">
<td>15V</td>
<td>150W</td>
<td>EFR15V150W</td>
<td>6423FO</td>
</tr>

</table>
<br>",◎フィリップス　ダイクロイック リフレクター　ローボルトダイクロハロゲン　１２Ｖ　１００Ｗ　φ５０（ＭＲ１６）　ＧＺ６．３５口金　EFP12V100W(6834FO)：わがと照明,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得電球LED蛍光灯水銀灯ランプライト照明器具lampHIDメタハラIncandescentFluorescentスポット間接照明コンパクト蛍光灯DULUXZライト東芝パナソニックインバーター◎フィリップス　ダイクロイック リフレクター　ローボルトダイクロハロゲン　１２Ｖ　１００Ｗ　φ５０（ＭＲ１６）　ＧＺ６．３５口金　EFP12V100W(6834FO),【10800円以上で送料無料】。◎フィリップス　ダイクロイック リフレクター　ローボルトダイクロハロゲン　１２Ｖ　１００Ｗ　φ５０（ＭＲ１６）　ＧＺ６．３５口金　EFP12V100W(6834FO)[rn]
15-150309,http://tshop.r10s.jp/wagato/cabinet/tokusyu/jrs6v35w_ss_gs.jpg?fitin=700:700,1504.8000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > ハロゲン電球,◎ＯＳＲＡＭ　ＨＡＬＯＳＰＯＴ１１１　メタルリフレクター付スーパースポット　５０Ｗ　２４°　41835FL (JRS12V50W-FL/GS),,"特徴<br>
・ビームの開きのバリエーションが豊富なタイプです。<br>
・寿命末期まで一定した光束(明るさ)です。<br>
・光学系の調節が不要なミラー付構造です。<br>
ワット区分:50W<br>
形名：41835FL <br>
口金：G53<br>
ミラー径：111mm<br>
最大光度：3500cd<br>
ビーム角：24°<br>
有効寿命：2000時間<br>
メーカー： OSRAM / オスラム<br>

<br><br>

※口金のサイズはG53です。(平板接続子にて接続) <br>
<img src=""http://image.rakuten.co.jp/wagato/cabinet/tokusyu/g530.jpg"" alt=""""><br>

<br>
≪OSRAM　HALOSPOT111　メタルリフレクター付スーパースポット≫
<br>
<table width=""310"" cellspacing=""1"" cellpadding=""3"" bgcolor=""#808080"">
<tr bgcolor=""#8c5c46"">
<td>ワット区分</td>
<td>品番</td>
</tr>



<tr bgcolor=""#ffffff"">
<td>50W</td>
<td>41835FL</td>
</tr>


</table>


<br>
≪MITSUBISHI / 三菱電機照明<br>(旧 三菱電機オスラム OSRAM)　HALOSPOT111　メタルリフレクター付スーパースポット≫ 
<br>
<table width=""310"" cellspacing=""1"" cellpadding=""3"" bgcolor=""#808080"">
<tr bgcolor=""#8c5c46"">
<td>ワット<br>区分</td>
<td>品番</td>
<td>参考形名</td>
</tr>

<tr bgcolor=""#ffffff"">
<td>35W</td>
<td>JRS6V35W-SS/GS</td>
<td>41830SSP</td>
</tr>

<tr bgcolor=""#ffffff"">
<td rowspan=""3"">50W</td>
<td>JRS12V50W-SS/GS</td>
<td>41830SSP</td>
</tr>

<tr bgcolor=""#ffffff"">
<td>JRS12V50W-SP/GS</td>
<td>41835SP</td>
</tr>

<tr bgcolor=""#ffffff"">
<td>JRS12V50W-FL/GS</td>
<td>41835FL</td>
</tr>

<tr bgcolor=""#ffffff"">
<td rowspan=""3"">75W</td>
<td>JRS12V75W-SP/GS</td>
<td>41840SP</td>
</tr>

<tr bgcolor=""#ffffff"">
<td>JRS12V75W-FL/GS</td>
<td>41840FL</td>
</tr>

<tr bgcolor=""#ffffff"">
<td>JRS12V75W-WF/GS</td>
<td>41840WFL</td>
</tr>

<tr bgcolor=""#ffffff"">
<td rowspan=""3"">100W</td>
<td>JRS12V100W-SP/GS</td>
<td>41850SP</td>
</tr>

<tr bgcolor=""#ffffff"">
<td>JRS12V100W-FL/GS</td>
<td>41850FL</td>
</tr>

<tr bgcolor=""#ffffff"">
<td>JRS12V100W-WF/GS</td>
<td>41850WFL</td>
</tr>

</table>",◎ＯＳＲＡＭ　ＨＡＬＯＳＰＯＴ１１１　メタルリフレクター付スーパースポット　５０Ｗ　２４&deg;　41835FL (JRS12V50W-FL/GS)：わがと照明,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得電球LED蛍光灯水銀灯ランプライト照明器具lampHIDメタハラIncandescentFluorescentスポット間接照明コンパクト蛍光灯DULUXZライト東芝パナソニックインバーター◎ＯＳＲＡＭ　ＨＡＬＯＳＰＯＴ１１１　メタルリフレクター付スーパースポット　５０Ｗ　２４&deg;　41835FL (JRS12V50W-FL/GS),【10800円以上で送料無料】。◎ＯＳＲＡＭ　ＨＡＬＯＳＰＯＴ１１１　メタルリフレクター付スーパースポット　５０Ｗ　２４&deg;　41835FL (JRS12V50W-FL/GS)[rn]
