24-11201,http://tshop.r10s.jp/plus1tools/cabinet/ts-52/t010006300469.jpg?fitin=700:700,22091.2000,,花・ガーデン・DIY > DIY・工具 > その他,SECO 折畳カート 「RUXXAC」クロス 75kg 2234-41,,"<p>オレンジブックカタログ2017年の【5 0801ページ】をご参考下さい。</p>
<p>※オレンジブックカタログには、他メーカー製品の取扱いもございます。店内で同等品でも価格が異なって販売されている場合がございますので、あらかじめご了承ください。</p><p>【メーカー】<br>
●ＳＩＭＯＮＥＶＥＲＳ社<br>
<br>
【特長】<br>
●ハンドル背部分に丈夫な網が備わっており、荷物を安定させて運ぶことが可能です。<br>
<br>
【用途】<br>
●工場内外での商品などの運搬に。<br>
●車に積載して、配達作業に。<br>
<br>
【仕様】<br>
●均等荷重(kg):75<br>
●全長(mm):1110<br>
●すくい板(mm)長さ×幅:410×480<br>
●折りたたみ時サイズ(mm)幅×奥行×高さ:480×120×720<br>
●完成品<br>
●折りたたみサイズ(幅×奥行×高さ):480×120×720mm<br>
<br>
【材質・仕上げ】<br>
●本体:スチール、プラスチック<br>
●すくい板:アルミニウム<br>
<br>
【質量】<br>
●6.3KG</p><!-- <p><img src=""http://image.rakuten.co.jp/plus1tools/cabinet/layout_img/notice_banner.jpg"" border=""0"" alt=""通知"" style=""margin-bottom:3px;""></p> -->

<!-- ▼▼　熊本地震注意書き　▼▼ -->

<!-- <div>

<hr />

<h4 class=""tt_sdtext"">熊本県を中心とする地震による配送への影響について。</h4>
<p class=""sdtext_txt"">各配送業者にて九州地方への配達不可地域が発生しております。地域の詳細は各配送業者のサイトにてご確認ください。<br>
<span class=""red"">配達不可に該当する地域は、ご注文頂きましてもお届けできませんのでご遠慮下さい。万が一、商品発送後に不可地域と判明した場合はすべての手数料をお客様にご負担頂きます。</span></p>

<hr />

</div> -->

<!-- ▲▲　熊本地震注意書き　▲▲ -->",SECO 折畳カート 「RUXXAC」クロス 75kg 2234-41：プラスワンツールズ,SECO 折畳カート 「RUXXAC」クロス 75kg 2234-41,SECO 折畳カート 「RUXXAC」クロス 75kg 2234-41[rn]
24-11202,http://tshop.r10s.jp/plus1tools/cabinet/ts-52/t010006306201.jpg?fitin=700:700,222584.0000,,花・ガーデン・DIY > DIY・工具 > その他,運賃見積り 直送品 佐野車輌 超重量級キャスター シングル固定車 荷重2500kgタイプ LPHK-2500,【代表画像 色/サイズ等注意】,"<p>オレンジブックカタログ2017年の【5 0799ページ】をご参考下さい。</p>
<p>※オレンジブックカタログには、他メーカー製品の取扱いもございます。店内で同等品でも価格が異なって販売されている場合がございますので、あらかじめご了承ください。</p><p>【メーカー】<br>
●（株）佐野車輛製作所<br>
<br>
【特長】<br>
●車輪外径が大きいため、ゴム車輪の中では、走行抵抗が小さいです。<br>
●多少の段差は問題ありません。<br>
<br>
【用途】<br>
●荷台を製作すればキャスター式トレーラに使用可。<br>
<br>
【仕様】<br>
●タイプ:シングル固定<br>
●許容荷重(kgf):2500<br>
●車輪径D(mm):665<br>
●車輪幅W(mm):185<br>
●取付高H(mm):830<br>
●取付座A×B(mm):450×400<br>
●取付ピッチX×Y(mm):390×340<br>
●取付穴径P(mm):22<br>
●許容荷重(daＮ):2450<br>
●ノーパンクタイヤ使用<br>
<br>
【材質・仕上げ】<br>
●タイヤ部分:天然ゴム<br>
●金具部分:SS400<br>
<br>
【注意】<br>
●納期は約４５日程度ですが都度お問い合わせ下さい。<br>
●タイヤ寸法はバラつきがありますので、取付高さは約寸法となります。<br>
<br>
【質量】<br>
●190KG</p><!-- <p><img src=""http://image.rakuten.co.jp/plus1tools/cabinet/layout_img/notice_banner.jpg"" border=""0"" alt=""通知"" style=""margin-bottom:3px;""></p> -->

<!-- ▼▼　直送品注意書き　▼▼ -->

<div>

<hr />

<h4 class=""tt_sdtext"">※※※ 注意 ※※※ こちらの商品は、ご購入前に以下の点をご確認下さい。</h4>
<p class=""sdtext_txt"">■<span class=""red"">代引不可</span>となりますので、決済方法にてご選択なさいませんようお願いいたします。<br>
■商品到着の<span class=""red"">日時指定不可</span>（ 平日の到着のみとなります。）<br>
■商品の<span class=""red"">同梱不可</span><br>
■北海道・沖縄県・離島 <span class=""red"">別途追加送料</span>（実費）<br>
■ご注文後の<span class=""red"">キャンセル不可</span><br>
■<span class=""red"">個人宅配送不可</span>(宛先は法人様名義のみ配送可)<br>
<span class=""red"">※送付先の氏名欄は会社名を記入して下さい。個人名が入っていますとキャンセルとさせて頂きます。</span><br>
■大型商品は<span class=""red"">車上渡し</span>となる場合がございます。</p>

<hr />

</div>

<!-- ▲▲　直送品注意書き　▲▲ -->

<!-- ▼▼　熊本地震注意書き　▼▼ -->

<!-- <div>

<h4 class=""tt_sdtext"">熊本県を中心とする地震による配送への影響について。</h4>
<p class=""sdtext_txt"">各配送業者にて九州地方への配達不可地域が発生しております。地域の詳細は各配送業者のサイトにてご確認ください。<br>
<span class=""red"">配達不可に該当する地域は、ご注文頂きましてもお届けできませんのでご遠慮下さい。万が一、商品発送後に不可地域と判明した場合はすべての手数料をお客様にご負担頂きます。</span></p>

<hr />

</div> -->

<!-- ▲▲　熊本地震注意書き　▲▲ -->",運賃見積り 直送品 佐野車輌 超重量級キャスター シングル固定車 荷重2500kgタイプ LPHK-2500：プラスワンツールズ,運賃見積り 直送品 佐野車輌 超重量級キャスター シングル固定車 荷重2500kgタイプ LPHK-2500,【代表画像 色/サイズ等注意】。運賃見積り 直送品 佐野車輌 超重量級キャスター シングル固定車 荷重2500kgタイプ LPHK-2500[rn]
24-11203,http://tshop.r10s.jp/plus1tools/cabinet/ts-59/t010006427766.jpg?fitin=700:700,26953.6000,,花・ガーデン・DIY > DIY・工具 > その他,HARAX タフボーイ TB-R400,,"<p>オレンジブックカタログ2017年の【5 0802ページ】をご参考下さい。</p>
<p>※オレンジブックカタログには、他メーカー製品の取扱いもございます。店内で同等品でも価格が異なって販売されている場合がございますので、あらかじめご了承ください。</p><p>【メーカー】<br>
●ハラックス（株）<br>
<br>
【特長】<br>
●アルミ製重量物運搬台車です。<br>
<br>
<br>
<br>
【仕様】<br>
●均等荷重(kg):150<br>
●すくい板(mm)長さ×幅:510×390<br>
●長さ(mm):590<br>
●幅(mm):530<br>
●高さ(mm):1080<br>
●積載面寸法(長さ×幅)(mm):510×390<br>
●タイヤタイプ:250-4Aエアー入タイヤ<br>
●完成品<br>
●タイヤタイプ:250-4Aエアー入タイヤ<br>
●フォーク板 縦×横:390×510mm<br>
●荷台ワイドアタッチメント付<br>
<br>
【材質・仕上げ】<br>
●本体:アルミ合金<br>
<br>
【質量】<br>
●8.1KG</p><!-- <p><img src=""http://image.rakuten.co.jp/plus1tools/cabinet/layout_img/notice_banner.jpg"" border=""0"" alt=""通知"" style=""margin-bottom:3px;""></p> -->

<!-- ▼▼　熊本地震注意書き　▼▼ -->

<!-- <div>

<hr />

<h4 class=""tt_sdtext"">熊本県を中心とする地震による配送への影響について。</h4>
<p class=""sdtext_txt"">各配送業者にて九州地方への配達不可地域が発生しております。地域の詳細は各配送業者のサイトにてご確認ください。<br>
<span class=""red"">配達不可に該当する地域は、ご注文頂きましてもお届けできませんのでご遠慮下さい。万が一、商品発送後に不可地域と判明した場合はすべての手数料をお客様にご負担頂きます。</span></p>

<hr />

</div> -->

<!-- ▲▲　熊本地震注意書き　▲▲ -->",HARAX タフボーイ TB-R400：プラスワンツールズ,HARAX タフボーイ TB-R400,HARAX タフボーイ TB-R400[rn]
24-11204,http://tshop.r10s.jp/plus1tools/cabinet/ts-58/t010006410311.jpg?fitin=700:700,14527.2000,,花・ガーデン・DIY > DIY・工具 > その他,HARAX キャリボーイ DC-100A,,"<p>オレンジブックカタログ2017年の【5 0802ページ】をご参考下さい。</p>
<p>※オレンジブックカタログには、他メーカー製品の取扱いもございます。店内で同等品でも価格が異なって販売されている場合がございますので、あらかじめご了承ください。</p><p>【メーカー】<br>
●ハラックス（株）<br>
<br>
【特長】<br>
●背負動噴用運搬台車です。<br>
<br>
<br>
<br>
【仕様】<br>
●均等荷重(kg):50<br>
●長さ(mm):432<br>
●幅(mm):483<br>
●高さ(mm):950<br>
●タイヤタイプ:250-4Tエアー入タイヤ<br>
●完成品<br>
●タイヤタイプ:250-4Tエアー入タイヤ<br>
●荷台(幅×奥行×高さ)：288×240×250mm<br>
<br>
【材質・仕上げ】<br>
●本体:アルミ合金<br>
<br>
【質量】<br>
●4.3KG</p><!-- <p><img src=""http://image.rakuten.co.jp/plus1tools/cabinet/layout_img/notice_banner.jpg"" border=""0"" alt=""通知"" style=""margin-bottom:3px;""></p> -->

<!-- ▼▼　熊本地震注意書き　▼▼ -->

<!-- <div>

<hr />

<h4 class=""tt_sdtext"">熊本県を中心とする地震による配送への影響について。</h4>
<p class=""sdtext_txt"">各配送業者にて九州地方への配達不可地域が発生しております。地域の詳細は各配送業者のサイトにてご確認ください。<br>
<span class=""red"">配達不可に該当する地域は、ご注文頂きましてもお届けできませんのでご遠慮下さい。万が一、商品発送後に不可地域と判明した場合はすべての手数料をお客様にご負担頂きます。</span></p>

<hr />

</div> -->

<!-- ▲▲　熊本地震注意書き　▲▲ -->",HARAX キャリボーイ DC-100A：プラスワンツールズ,HARAX キャリボーイ DC-100A,HARAX キャリボーイ DC-100A[rn]
24-11205,http://tshop.r10s.jp/plus1tools/cabinet/ts-58/t010006410312.jpg?fitin=700:700,20061.6000,,花・ガーデン・DIY > DIY・工具 > その他,HARAX タフボーイ TB-R,,"<p>オレンジブックカタログ2017年の【5 0802ページ】をご参考下さい。</p>
<p>※オレンジブックカタログには、他メーカー製品の取扱いもございます。店内で同等品でも価格が異なって販売されている場合がございますので、あらかじめご了承ください。</p><p>【メーカー】<br>
●ハラックス（株）<br>
<br>
【特長】<br>
●アルミ製重量物運搬台車です。<br>
<br>
<br>
<br>
【仕様】<br>
●均等荷重(kg):150<br>
●すくい板(mm)長さ×幅:350×260<br>
●長さ(mm):460<br>
●幅(mm):530<br>
●高さ(mm):1080<br>
●積載面寸法(長さ×幅)(mm):350×260<br>
●タイヤタイプ:250-4Aエアー入タイヤ<br>
●完成品<br>
●タイヤタイプ:250-4Aエアー入タイヤ<br>
●フォーク板 縦×横:260×350mm<br>
<br>
【材質・仕上げ】<br>
●本体:アルミ合金<br>
<br>
【質量】<br>
●6.2KG</p><!-- <p><img src=""http://image.rakuten.co.jp/plus1tools/cabinet/layout_img/notice_banner.jpg"" border=""0"" alt=""通知"" style=""margin-bottom:3px;""></p> -->

<!-- ▼▼　熊本地震注意書き　▼▼ -->

<!-- <div>

<hr />

<h4 class=""tt_sdtext"">熊本県を中心とする地震による配送への影響について。</h4>
<p class=""sdtext_txt"">各配送業者にて九州地方への配達不可地域が発生しております。地域の詳細は各配送業者のサイトにてご確認ください。<br>
<span class=""red"">配達不可に該当する地域は、ご注文頂きましてもお届けできませんのでご遠慮下さい。万が一、商品発送後に不可地域と判明した場合はすべての手数料をお客様にご負担頂きます。</span></p>

<hr />

</div> -->

<!-- ▲▲　熊本地震注意書き　▲▲ -->",HARAX タフボーイ TB-R：プラスワンツールズ,HARAX タフボーイ TB-R,HARAX タフボーイ TB-R[rn]
24-11206,http://tshop.r10s.jp/plus1tools/cabinet/ts-52/t010006300471.jpg?fitin=700:700,14959.2000,,花・ガーデン・DIY > DIY・工具 > その他,SECO 折畳カート 「RUXXAC」ビジネスXL 125kg 2234-71,,"<p>オレンジブックカタログ2017年の【5 0800ページ】をご参考下さい。</p>
<p>※オレンジブックカタログには、他メーカー製品の取扱いもございます。店内で同等品でも価格が異なって販売されている場合がございますので、あらかじめご了承ください。</p><p>【メーカー】<br>
●ＳＩＭＯＮＥＶＥＲＳ社<br>
<br>
【特長】<br>
●特許取得済のスピーディーかつ、確実な折りたたみ方式を採用しました。<br>
●ハンドルはワンプッシュで伸ばすことができます。<br>
●荷物を固定するゴムベルト付です。<br>
●非常にコンパクトに折りたたむことができる、２輪カートです。<br>
<br>
【用途】<br>
●工場内外での商品などの運搬に。<br>
●車に積載して、配達作業に。<br>
<br>
【仕様】<br>
●均等荷重(kg):125<br>
●全長(mm):1130<br>
●すくい板(mm)長さ×幅:410×490<br>
●折りたたみサイズ(mm)幅×奥行×高さ:490×55×735<br>
●完成品<br>
<br>
【材質・仕上げ】<br>
●本体:スチール、プラスチック<br>
●すくい板:アルミニウム<br>
<br>
【質量】<br>
●6KG</p><!-- <p><img src=""http://image.rakuten.co.jp/plus1tools/cabinet/layout_img/notice_banner.jpg"" border=""0"" alt=""通知"" style=""margin-bottom:3px;""></p> -->

<!-- ▼▼　熊本地震注意書き　▼▼ -->

<!-- <div>

<hr />

<h4 class=""tt_sdtext"">熊本県を中心とする地震による配送への影響について。</h4>
<p class=""sdtext_txt"">各配送業者にて九州地方への配達不可地域が発生しております。地域の詳細は各配送業者のサイトにてご確認ください。<br>
<span class=""red"">配達不可に該当する地域は、ご注文頂きましてもお届けできませんのでご遠慮下さい。万が一、商品発送後に不可地域と判明した場合はすべての手数料をお客様にご負担頂きます。</span></p>

<hr />

</div> -->

<!-- ▲▲　熊本地震注意書き　▲▲ -->",SECO 折畳カート 「RUXXAC」ビジネスXL 125kg 2234-71：プラスワンツールズ,SECO 折畳カート 「RUXXAC」ビジネスXL 125kg 2234-71,SECO 折畳カート 「RUXXAC」ビジネスXL 125kg 2234-71[rn]
24-11207,http://tshop.r10s.jp/plus1tools/cabinet/ts-58/t010006411277.jpg?fitin=700:700,7061.6000,,花・ガーデン・DIY > DIY・工具 > その他,KAISER 階段昇降機用取り替え車輪 160パイ 32008-21034,,"<p>オレンジブックカタログ2017年の【5 0803ページ】をご参考下さい。</p>
<p>※オレンジブックカタログには、他メーカー製品の取扱いもございます。店内で同等品でも価格が異なって販売されている場合がございますので、あらかじめご了承ください。</p><p>【メーカー】<br>
●カイザークラフト社<br>
<br>
<br>
<br>
【仕様】<br>
●タイプ:-<br>
●車輪径D(mm):160<br>
●適合本体:155330、724298、921129、716245、910959<br>
<br>
【材質・仕上げ】<br>
●金具:スチール<br>
●車輪:スチールホイールゴム<br>
<br>
【質量】<br>
●3.2KG</p><!-- <p><img src=""http://image.rakuten.co.jp/plus1tools/cabinet/layout_img/notice_banner.jpg"" border=""0"" alt=""通知"" style=""margin-bottom:3px;""></p> -->

<!-- ▼▼　熊本地震注意書き　▼▼ -->

<!-- <div>

<hr />

<h4 class=""tt_sdtext"">熊本県を中心とする地震による配送への影響について。</h4>
<p class=""sdtext_txt"">各配送業者にて九州地方への配達不可地域が発生しております。地域の詳細は各配送業者のサイトにてご確認ください。<br>
<span class=""red"">配達不可に該当する地域は、ご注文頂きましてもお届けできませんのでご遠慮下さい。万が一、商品発送後に不可地域と判明した場合はすべての手数料をお客様にご負担頂きます。</span></p>

<hr />

</div> -->

<!-- ▲▲　熊本地震注意書き　▲▲ -->",KAISER 階段昇降機用取り替え車輪 160パイ 32008-21034：プラスワンツールズ,KAISER 階段昇降機用取り替え車輪 160パイ 32008-21034,KAISER 階段昇降機用取り替え車輪 160パイ 32008-21034[rn]
24-11208,http://tshop.r10s.jp/plus1tools/cabinet/ts-32/t010005436632.jpg?fitin=700:700,79292.8000,,花・ガーデン・DIY > DIY・工具 > その他,運賃見積り 直送品 TRUSCO オールSUSボンベ台車7000LX2用 ASUB-70-2,【代表画像 色/サイズ等注意】,"<p>オレンジブックカタログ2017年の【5 0805ページ】をご参考下さい。</p>
<p>※オレンジブックカタログには、他メーカー製品の取扱いもございます。店内で同等品でも価格が異なって販売されている場合がございますので、あらかじめご了承ください。</p><p>【メーカー】<br>
●トラスコ中山（株）<br>
<br>
【特長】<br>
●オールステンレス製のボンベ台車です。<br>
●本体、およびキャスター金具までＳＵＳ304製ですので、さびにくく、クリーンルームでの使用もできます。<br>
●走行時は４輪になるので、安定しています。<br>
●ウレタン車輪なので、床を汚しません。<br>
<br>
【用途】<br>
●研究施設、クリーンルームなど。<br>
●ボンベの運搬。<br>
<br>
【仕様】<br>
●均等荷重(kg):100<br>
●全長(mm):1265<br>
●すくい板(mm)長さ×幅:260×618<br>
●タイプ:7000L×2本用<br>
●色:シルバー<br>
●完成品<br>
●車輪：前輪150φ、後輪75φ<br>
<br>
【材質・仕上げ】<br>
●ステンレス（ＳＵＳ３０４）<br>
<br>
【特記事項】<br>
●北海道・沖縄・離島は除く<br>
<br>
【質量】<br>
●13.6KG</p><!-- <p><img src=""http://image.rakuten.co.jp/plus1tools/cabinet/layout_img/notice_banner.jpg"" border=""0"" alt=""通知"" style=""margin-bottom:3px;""></p> -->

<!-- ▼▼　直送品注意書き　▼▼ -->

<div>

<hr />

<h4 class=""tt_sdtext"">※※※ 注意 ※※※ こちらの商品は、ご購入前に以下の点をご確認下さい。</h4>
<p class=""sdtext_txt"">■<span class=""red"">代引不可</span>となりますので、決済方法にてご選択なさいませんようお願いいたします。<br>
■商品到着の<span class=""red"">日時指定不可</span>（ 平日の到着のみとなります。）<br>
■商品の<span class=""red"">同梱不可</span><br>
■北海道・沖縄県・離島 <span class=""red"">別途追加送料</span>（実費）<br>
■ご注文後の<span class=""red"">キャンセル不可</span><br>
■<span class=""red"">個人宅配送不可</span>(宛先は法人様名義のみ配送可)<br>
<span class=""red"">※送付先の氏名欄は会社名を記入して下さい。個人名が入っていますとキャンセルとさせて頂きます。</span><br>
■大型商品は<span class=""red"">車上渡し</span>となる場合がございます。</p>

<hr />

</div>

<!-- ▲▲　直送品注意書き　▲▲ -->

<!-- ▼▼　熊本地震注意書き　▼▼ -->

<!-- <div>

<h4 class=""tt_sdtext"">熊本県を中心とする地震による配送への影響について。</h4>
<p class=""sdtext_txt"">各配送業者にて九州地方への配達不可地域が発生しております。地域の詳細は各配送業者のサイトにてご確認ください。<br>
<span class=""red"">配達不可に該当する地域は、ご注文頂きましてもお届けできませんのでご遠慮下さい。万が一、商品発送後に不可地域と判明した場合はすべての手数料をお客様にご負担頂きます。</span></p>

<hr />

</div> -->

<!-- ▲▲　熊本地震注意書き　▲▲ -->",運賃見積り 直送品 TRUSCO オールSUSボンベ台車7000LX2用 ASUB-70-2：プラスワンツールズ,運賃見積り 直送品 TRUSCO オールSUSボンベ台車7000LX2用 ASUB-70-2,【代表画像 色/サイズ等注意】。運賃見積り 直送品 TRUSCO オールSUSボンベ台車7000LX2用 ASUB-70-2[rn]
24-11209,http://tshop.r10s.jp/plus1tools/cabinet/ts-31/t010005395246.jpg?fitin=700:700,1266.4000,,花・ガーデン・DIY > DIY・工具 > その他,IRIS 密閉RVBOX 28 グレー/ダークグリーン RV28,,"<p>オレンジブックカタログ2017年の【5 1141ページ】をご参考下さい。</p>
<p>※オレンジブックカタログには、他メーカー製品の取扱いもございます。店内で同等品でも価格が異なって販売されている場合がございますので、あらかじめご了承ください。</p><p>【メーカー】<br>
●アイリスオーヤマ（株）<br>
<br>
【特長】<br>
●バックル・パッキン付の密閉型ＲＶボックスです。<br>
●４箇所のバックルとパッキンでしっかり密閉できるので、水やホコリの侵入を防止します。<br>
<br>
<br>
<br>
【仕様】<br>
●容量(L):28<br>
●色:グレー/ダークグリーン<br>
●外寸(mm)間口×奥行×高さ:530×375×205<br>
●有効内寸(mm)間口×奥行×高さ:460×310×180<br>
<br>
【材質・仕上げ】<br>
●本体・フタ・バックル：ポリプロピレン(PP)<br>
●パッキン：ＥＶＡ樹脂<br>
<br>
【質量】<br>
●1.42KG</p><!-- <p><img src=""http://image.rakuten.co.jp/plus1tools/cabinet/layout_img/notice_banner.jpg"" border=""0"" alt=""通知"" style=""margin-bottom:3px;""></p> -->

<!-- ▼▼　熊本地震注意書き　▼▼ -->

<!-- <div>

<hr />

<h4 class=""tt_sdtext"">熊本県を中心とする地震による配送への影響について。</h4>
<p class=""sdtext_txt"">各配送業者にて九州地方への配達不可地域が発生しております。地域の詳細は各配送業者のサイトにてご確認ください。<br>
<span class=""red"">配達不可に該当する地域は、ご注文頂きましてもお届けできませんのでご遠慮下さい。万が一、商品発送後に不可地域と判明した場合はすべての手数料をお客様にご負担頂きます。</span></p>

<hr />

</div> -->

<!-- ▲▲　熊本地震注意書き　▲▲ -->",IRIS 密閉RVBOX 28 グレー/ダークグリーン RV28：プラスワンツールズ,IRIS 密閉RVBOX 28 グレー/ダークグリーン RV28,IRIS 密閉RVBOX 28 グレー/ダークグリーン RV28[rn]
24-11210,http://tshop.r10s.jp/plus1tools/cabinet/ts-39/t010005841117.jpg?fitin=700:700,2809.6000,,花・ガーデン・DIY > DIY・工具 > その他,IRIS RVBOXスリム 900 グレー/ダークグリーン RV900S,,"<p>オレンジブックカタログ2017年の【5 1141ページ】をご参考下さい。</p>
<p>※オレンジブックカタログには、他メーカー製品の取扱いもございます。店内で同等品でも価格が異なって販売されている場合がございますので、あらかじめご了承ください。</p><p>【メーカー】<br>
●アイリスオーヤマ（株）<br>
<br>
【特長】<br>
●運転中の転倒防止に役立つ収納式の回転スタンド（ゴム脚付）が2個付いたRV　BOXです。<br>
●車のリアシートの足元の部分や、トランクのヘリ部分など、車の空きスペースの有効活用に便利です。<br>
<br>
<br>
<br>
【仕様】<br>
●容量(L):67<br>
●色:グレー/ダークグリーン<br>
●外寸(mm)間口×奥行×高さ:900×245×300<br>
●有効内寸(mm)間口×奥行×高さ:820×130×270<br>
●天板耐荷重：30kg<br>
<br>
【材質・仕上げ】<br>
●ポリプロピレン(PP)<br>
<br>
【質量】<br>
●2.38KG</p><!-- <p><img src=""http://image.rakuten.co.jp/plus1tools/cabinet/layout_img/notice_banner.jpg"" border=""0"" alt=""通知"" style=""margin-bottom:3px;""></p> -->

<!-- ▼▼　熊本地震注意書き　▼▼ -->

<!-- <div>

<hr />

<h4 class=""tt_sdtext"">熊本県を中心とする地震による配送への影響について。</h4>
<p class=""sdtext_txt"">各配送業者にて九州地方への配達不可地域が発生しております。地域の詳細は各配送業者のサイトにてご確認ください。<br>
<span class=""red"">配達不可に該当する地域は、ご注文頂きましてもお届けできませんのでご遠慮下さい。万が一、商品発送後に不可地域と判明した場合はすべての手数料をお客様にご負担頂きます。</span></p>

<hr />

</div> -->

<!-- ▲▲　熊本地震注意書き　▲▲ -->",IRIS RVBOXスリム 900 グレー/ダークグリーン RV900S：プラスワンツールズ,IRIS RVBOXスリム 900 グレー/ダークグリーン RV900S,IRIS RVBOXスリム 900 グレー/ダークグリーン RV900S[rn]
24-11211,http://tshop.r10s.jp/plus1tools/cabinet/ts-31/t010005395254.jpg?fitin=700:700,2809.6000,,花・ガーデン・DIY > DIY・工具 > その他,IRIS RVBO×(浅型) 1150×350×155 グレー/ダークグリーン RV1150F,,"<p>オレンジブックカタログ2017年の【5 1141ページ】をご参考下さい。</p>
<p>※オレンジブックカタログには、他メーカー製品の取扱いもございます。店内で同等品でも価格が異なって販売されている場合がございますので、あらかじめご了承ください。</p><p>【メーカー】<br>
●アイリスオーヤマ（株）<br>
<br>
【特長】<br>
●車のラゲッジスペースでサブトランクとして使用するのに最適です。<br>
●ヒンジ付で開閉しやすくなっています。<br>
●ＲＶ770Ｆ、ＲＶ900Ｆ、ＲＶ1150Ｆは移動可能な仕切り板付です。<br>
<br>
<br>
<br>
【仕様】<br>
●容量(L):80<br>
●色:グレー/ダークグリーン<br>
●外寸(mm)間口×奥行×高さ:1150×350×155<br>
●有効内寸(mm)間口×奥行×高さ:1090×260×125<br>
●天板耐荷重:30kg<br>
<br>
【材質・仕上げ】<br>
●ポリプロピレン(PP)<br>
<br>
【質量】<br>
●3.13KG</p><!-- <p><img src=""http://image.rakuten.co.jp/plus1tools/cabinet/layout_img/notice_banner.jpg"" border=""0"" alt=""通知"" style=""margin-bottom:3px;""></p> -->

<!-- ▼▼　熊本地震注意書き　▼▼ -->

<!-- <div>

<hr />

<h4 class=""tt_sdtext"">熊本県を中心とする地震による配送への影響について。</h4>
<p class=""sdtext_txt"">各配送業者にて九州地方への配達不可地域が発生しております。地域の詳細は各配送業者のサイトにてご確認ください。<br>
<span class=""red"">配達不可に該当する地域は、ご注文頂きましてもお届けできませんのでご遠慮下さい。万が一、商品発送後に不可地域と判明した場合はすべての手数料をお客様にご負担頂きます。</span></p>

<hr />

</div> -->

<!-- ▲▲　熊本地震注意書き　▲▲ -->",IRIS RVBO&times;(浅型) 1150&times;350&times;155 グレー/ダークグリーン RV1150F：プラスワンツールズ,IRIS RVBO&times;(浅型) 1150&times;350&times;155 グレー/ダークグリーン RV1150F,IRIS RVBO&times;(浅型) 1150&times;350&times;155 グレー/ダークグリーン RV1150F[rn]
