24-64941,http://tshop.r10s.jp/yuzawaya-2/cabinet/01/313-20-037-c_1.jpg?fitin=700:700,504.8000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 毛糸,【店内全品ポイント5倍】■秋冬毛糸 パピー クイーンアニー c [編み物/手編み],2160円以上で送料無料！,"ソフトな風合いと内から反発するようなキメ細かな弾力性に富み、編みやすく底艶のある光沢が特色の並太糸。
<br><br>

◆1玉50g巻（約97m）
<br>
◆構成：ウール100％
<br>
◆使用針：棒針6～7号、かぎ針6～8号
<br><br>

<font color=""red"">※見本画像と現物の色が多少異なる場合がございます。<br>
※人気色は、シーズン終盤に売切れが予想されます。<br>
※ご注文が確定しても、タイミングにより売切れてしまう場合がございますのでご了承下さい。</font><br>
※全50色あります、このページにない毛糸色番は→こちらまたは、→こちら<br><br>

【特典】<br>
こちらの毛糸をご購入のお客様限定編み図をプレゼント！<br>
ご希望のお客様は、ご注文の際「ご要望欄」へ編み図番号「40344112」希望の旨ご記入下さい。<br><br>

メーカー希望小売価格はメーカーカタログに基づいて掲載しています<br>
<img src=""http://image.rakuten.co.jp/yuzawaya-2/cabinet/puppy/313-20-037_evidence.jpg"" width=""350""><style type=""text/css"">
<!--

body {


background-color:#fff;

/* フォント指定 */
font-family:メイリオ,Meiryo,ヒラギノ角ゴ Pro W3,Hiragino Kaku Gothic Pro,ＭＳ Ｐゴシック,MS PGothic,Osaka,sans-serif;
}

/* 個数入力欄の大きさ */
input#units {
padding: 1px 0px;
}

/* 「納期情報」欄の指定*/
td.inventory font{font-size:10px;color:#666666;}
td.inventory{word-wrap:break-word;width:80px;}

/*「買い物かごに入れる」ボタン上に画像を表示 */
span.unit { background: url(http://image.rakuten.co.jp/yuzawaya-2/cabinet/top/information-pc.jpg) no-repeat left top; text-indent:
-9999; display: block; width: 350; height: 70; margin:10px 0; }

/*「買い物かごに入れる」ボタンの大きさ(1ページ複数商品の場合のみ適用) */
td > input{
font-size: 15px;
padding:20px 50px;
width: auto;
}

/* 商品名下に境界線が入る */
span.item_name {
    display: block;
    border-bottom: 2px dotted #ddd;
    padding-bottom: 8px;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

/* カテゴリページの価格表示 */
span.category_itemtaxpostage {font-size:10px;} /* 送料・税込の非表示 */
span.category_itemprice {color:#e60033;font-size:20px;font-weight:bold; display:block;} /* 価格 */
table{z-index:0;} 
span.shippingCost_free {font-size:14px;display:block;} /* 送料無料 */

-->
</style>

<!--リンクつき左縦バナー-->
<!--<div id=""hidari-obi"">

<style>
#hidari-obi {
position: absolute;
top:80px;
left:0px;
background: url(""http://image.rakuten.co.jp/yuzawaya/cabinet/promo/interior_open_p10.gif"") repeat-y left top ;
}
#hidari-obi a {
display: block;
height:2238px; /*ページ全体の高さ*/
width: 100px; /*帯の幅*/
}
</style>

</div>-->

<!-- 縦バナー　※ body { の下に貼り付ける
background-image:url(http://image.rakuten.co.jp/yuzawaya-2/cabinet/top/bana/20150301_100x600.gif);
background-repeat:repeat-y;
background-position: left;
-->

</div>",【店内全品ポイント5倍】■秋冬毛糸 パピー クイーンアニー c [編み物/手編み]：手芸と生地のユザワヤ２号館,ユザワヤ洋裁和裁ミシン毛糸パッチワーク刺しゅうビーズプリザーブドフラワートールペイントちりめんフェルト粘土テディベア羊毛フェルト手芸生地節句人形五月人形ひな人形UVレジン【店内全品ポイント5倍】■秋冬毛糸 パピー クイーンアニー c [編み物/手編み],2160円以上で送料無料！。【店内全品ポイント5倍】■秋冬毛糸 パピー クイーンアニー c [編み物/手編み][rn]
24-64942,http://tshop.r10s.jp/yuzawaya-2/cabinet/29/312-22-129_1.jpg?fitin=700:700,761.6000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 毛糸,【店内全品ポイント5倍】■秋冬毛糸 スキー ワールドセレクション コモ[編物/手編み/SKI],2160円以上で送料無料！,"木の実のように見えるランダムなドット模様が可愛い、リリヤーンタイプの超極太糸です。<br>
編物初心者の方にも編みやすい糸形状で、さらりとした肌触りが心地よく、糸そのものの可愛さを活かしたシンプルな作品作りをおすすめします。<br><br>

◆仕立：1玉40g巻（約36m）
<br>
◆構成：アクリル60％、ウール40％
<br>
◆使用針：棒針15号～8mm、かぎ針 10号～8mm<br><br>

※マフラー：4玉<br>
　 婦人用セーター：18玉<br><br>

※見本画像と現物の色は多少異なる場合がございます。パソコンモニタによっても差異がございますのでご了承下さい。<br>
※人気商品、人気色、シーズンの終盤は売り切れが予想されます。ご注文が確定しても、タイミングにより売り切れてしまう場合がございますのでご了承下さい。<br><p>※メーカー希望小売価格はメーカーカタログに基づいて掲載しています。<br><img src=""http://image.rakuten.co.jp/yuzawaya-2/cabinet/evidence/312-22-128_evide.jpg"" border=""0""></p><style type=""text/css"">
<!--

body {


background-color:#fff;

/* フォント指定 */
font-family:メイリオ,Meiryo,ヒラギノ角ゴ Pro W3,Hiragino Kaku Gothic Pro,ＭＳ Ｐゴシック,MS PGothic,Osaka,sans-serif;
}

/* 個数入力欄の大きさ */
input#units {
padding: 1px 0px;
}

/* 「納期情報」欄の指定*/
td.inventory font{font-size:10px;color:#666666;}
td.inventory{word-wrap:break-word;width:80px;}

/*「買い物かごに入れる」ボタン上に画像を表示 */
span.unit { background: url(http://image.rakuten.co.jp/yuzawaya-2/cabinet/top/information-pc.jpg) no-repeat left top; text-indent:
-9999; display: block; width: 350; height: 70; margin:10px 0; }

/*「買い物かごに入れる」ボタンの大きさ(1ページ複数商品の場合のみ適用) */
td > input{
font-size: 15px;
padding:20px 50px;
width: auto;
}

/* 商品名下に境界線が入る */
span.item_name {
    display: block;
    border-bottom: 2px dotted #ddd;
    padding-bottom: 8px;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

/* カテゴリページの価格表示 */
span.category_itemtaxpostage {font-size:10px;} /* 送料・税込の非表示 */
span.category_itemprice {color:#e60033;font-size:20px;font-weight:bold; display:block;} /* 価格 */
table{z-index:0;} 
span.shippingCost_free {font-size:14px;display:block;} /* 送料無料 */

-->
</style>

<!--リンクつき左縦バナー-->
<!--<div id=""hidari-obi"">

<style>
#hidari-obi {
position: absolute;
top:80px;
left:0px;
background: url(""http://image.rakuten.co.jp/yuzawaya/cabinet/promo/interior_open_p10.gif"") repeat-y left top ;
}
#hidari-obi a {
display: block;
height:2238px; /*ページ全体の高さ*/
width: 100px; /*帯の幅*/
}
</style>

</div>-->

<!-- 縦バナー　※ body { の下に貼り付ける
background-image:url(http://image.rakuten.co.jp/yuzawaya-2/cabinet/top/bana/20150301_100x600.gif);
background-repeat:repeat-y;
background-position: left;
-->

</div>",【店内全品ポイント5倍】■秋冬毛糸 スキー ワールドセレクション コモ[編物/手編み/SKI]：手芸と生地のユザワヤ２号館,ユザワヤ洋裁和裁ミシン毛糸パッチワーク刺しゅうビーズプリザーブドフラワートールペイントちりめんフェルト粘土テディベア羊毛フェルト手芸生地節句人形五月人形ひな人形UVレジン【店内全品ポイント5倍】■秋冬毛糸 スキー ワールドセレクション コモ[編物/手編み/SKI],2160円以上で送料無料！。【店内全品ポイント5倍】■秋冬毛糸 スキー ワールドセレクション コモ[編物/手編み/SKI][rn]
24-64943,http://tshop.r10s.jp/yuzawaya-2/cabinet/keito2/311-21-004-001.jpg?fitin=700:700,170.4000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 毛糸,■秋冬毛糸 アルパカブレンド 23394[手編み/編物/毛糸],2160円以上で送料無料！,"ワールドセレクション「アルパカブレンド」<br><br>◆仕立：1玉40g（糸長約76m）<br>◆構成：アルパカ10％、アクリル90％<br>◆使用針：棒針10～12号、かぎ針7/0～8/0号<br>◆標準ゲージ：14～15目　19～21段<br>◆トルコ製<br><br>※モニターによって実際の商品のお色と若干異なる場合がございます。<style type=""text/css"">
<!--

body {


background-color:#fff;

/* フォント指定 */
font-family:メイリオ,Meiryo,ヒラギノ角ゴ Pro W3,Hiragino Kaku Gothic Pro,ＭＳ Ｐゴシック,MS PGothic,Osaka,sans-serif;
}

/* 個数入力欄の大きさ */
input#units {
padding: 1px 0px;
}

/* 「納期情報」欄の指定*/
td.inventory font{font-size:10px;color:#666666;}
td.inventory{word-wrap:break-word;width:80px;}

/*「買い物かごに入れる」ボタン上に画像を表示 */
span.unit { background: url(http://image.rakuten.co.jp/yuzawaya-2/cabinet/top/information-pc.jpg) no-repeat left top; text-indent:
-9999; display: block; width: 350; height: 70; margin:10px 0; }

/*「買い物かごに入れる」ボタンの大きさ(1ページ複数商品の場合のみ適用) */
td > input{
font-size: 15px;
padding:20px 50px;
width: auto;
}

/* 商品名下に境界線が入る */
span.item_name {
    display: block;
    border-bottom: 2px dotted #ddd;
    padding-bottom: 8px;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

/* カテゴリページの価格表示 */
span.category_itemtaxpostage {font-size:10px;} /* 送料・税込の非表示 */
span.category_itemprice {color:#e60033;font-size:20px;font-weight:bold; display:block;} /* 価格 */
table{z-index:0;} 
span.shippingCost_free {font-size:14px;display:block;} /* 送料無料 */

-->
</style>

<!--リンクつき左縦バナー-->
<!--<div id=""hidari-obi"">

<style>
#hidari-obi {
position: absolute;
top:80px;
left:0px;
background: url(""http://image.rakuten.co.jp/yuzawaya/cabinet/promo/interior_open_p10.gif"") repeat-y left top ;
}
#hidari-obi a {
display: block;
height:2238px; /*ページ全体の高さ*/
width: 100px; /*帯の幅*/
}
</style>

</div>-->

<!-- 縦バナー　※ body { の下に貼り付ける
background-image:url(http://image.rakuten.co.jp/yuzawaya-2/cabinet/top/bana/20150301_100x600.gif);
background-repeat:repeat-y;
background-position: left;
-->

</div>",■秋冬毛糸 アルパカブレンド 23394[手編み/編物/毛糸]：手芸と生地のユザワヤ２号館,ユザワヤ洋裁和裁ミシン毛糸パッチワーク刺しゅうビーズプリザーブドフラワートールペイントちりめんフェルト粘土テディベア羊毛フェルト手芸生地節句人形五月人形ひな人形UVレジン■秋冬毛糸 アルパカブレンド 23394[手編み/編物/毛糸],2160円以上で送料無料！。■秋冬毛糸 アルパカブレンド 23394[手編み/編物/毛糸][rn]
24-64944,http://tshop.r10s.jp/yuzawaya-2/cabinet/puppy/313-20-041.jpg?fitin=700:700,349.6000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 毛糸,【店内全品ポイント5倍】■秋冬毛糸 パピー ニュー２ＰＬＹ[編み物/手編み],2160円以上で送料無料！,"豊富なカラーが嬉しいパピー2PLYを防縮加工した極細タイプ。
<br>
機能性抜群のおススメ糸。
<br><br>

◆1玉25g巻（約215m）
<br>
◆構成：ウール100％（防縮加工）
<br>
◆使用針：棒針0～2号、かぎ針0～2号<br><br>

<font color=""red"">※見本画像と現物の色が多少異なる場合がございます。<br>
※人気色は、シーズン終盤に売切れが予想されます。<br>
※ご注文が確定しても、タイミングにより売切れてしまう場合がございますのでご了承下さい。</font><br><br>

メーカー希望小売価格はメーカーカタログに基づいて掲載しています<br>
<img src=""http://image.rakuten.co.jp/yuzawaya-2/cabinet/puppy/313-20-041_evidence.jpg"" width=""350""><style type=""text/css"">
<!--

body {


background-color:#fff;

/* フォント指定 */
font-family:メイリオ,Meiryo,ヒラギノ角ゴ Pro W3,Hiragino Kaku Gothic Pro,ＭＳ Ｐゴシック,MS PGothic,Osaka,sans-serif;
}

/* 個数入力欄の大きさ */
input#units {
padding: 1px 0px;
}

/* 「納期情報」欄の指定*/
td.inventory font{font-size:10px;color:#666666;}
td.inventory{word-wrap:break-word;width:80px;}

/*「買い物かごに入れる」ボタン上に画像を表示 */
span.unit { background: url(http://image.rakuten.co.jp/yuzawaya-2/cabinet/top/information-pc.jpg) no-repeat left top; text-indent:
-9999; display: block; width: 350; height: 70; margin:10px 0; }

/*「買い物かごに入れる」ボタンの大きさ(1ページ複数商品の場合のみ適用) */
td > input{
font-size: 15px;
padding:20px 50px;
width: auto;
}

/* 商品名下に境界線が入る */
span.item_name {
    display: block;
    border-bottom: 2px dotted #ddd;
    padding-bottom: 8px;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

/* カテゴリページの価格表示 */
span.category_itemtaxpostage {font-size:10px;} /* 送料・税込の非表示 */
span.category_itemprice {color:#e60033;font-size:20px;font-weight:bold; display:block;} /* 価格 */
table{z-index:0;} 
span.shippingCost_free {font-size:14px;display:block;} /* 送料無料 */

-->
</style>

<!--リンクつき左縦バナー-->
<!--<div id=""hidari-obi"">

<style>
#hidari-obi {
position: absolute;
top:80px;
left:0px;
background: url(""http://image.rakuten.co.jp/yuzawaya/cabinet/promo/interior_open_p10.gif"") repeat-y left top ;
}
#hidari-obi a {
display: block;
height:2238px; /*ページ全体の高さ*/
width: 100px; /*帯の幅*/
}
</style>

</div>-->

<!-- 縦バナー　※ body { の下に貼り付ける
background-image:url(http://image.rakuten.co.jp/yuzawaya-2/cabinet/top/bana/20150301_100x600.gif);
background-repeat:repeat-y;
background-position: left;
-->

</div>",【店内全品ポイント5倍】■秋冬毛糸 パピー ニュー２ＰＬＹ[編み物/手編み]：手芸と生地のユザワヤ２号館,ユザワヤ洋裁和裁ミシン毛糸パッチワーク刺しゅうビーズプリザーブドフラワートールペイントちりめんフェルト粘土テディベア羊毛フェルト手芸生地節句人形五月人形ひな人形UVレジン【店内全品ポイント5倍】■秋冬毛糸 パピー ニュー２ＰＬＹ[編み物/手編み],2160円以上で送料無料！。【店内全品ポイント5倍】■秋冬毛糸 パピー ニュー２ＰＬＹ[編み物/手編み][rn]
24-64945,http://tshop.r10s.jp/yuzawaya-2/cabinet/keito2/311-20-006.jpg?fitin=700:700,248.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 毛糸,【店内全品ポイント5倍】■マンセル毛糸 ファインモヘヤ[ユザワヤオリジナル],2160円以上で送料無料！,"<ul><li>安心価格で確かな品質。全ての編物ファンに贈るマンセル毛糸！<li>アクリルとモヘアをミックスした、細タイプモヘアの起毛糸です。<li>構成：アクリル60％、モヘア40％<li>使用針：棒針5～6号、かぎ針4/0～5/0号   <li>1玉25g（約100m）<p style=""color:red;"">※見本画像と現物の色が多少異なる場合がございます。</p></ul><style type=""text/css"">
<!--

body {


background-color:#fff;

/* フォント指定 */
font-family:メイリオ,Meiryo,ヒラギノ角ゴ Pro W3,Hiragino Kaku Gothic Pro,ＭＳ Ｐゴシック,MS PGothic,Osaka,sans-serif;
}

/* 個数入力欄の大きさ */
input#units {
padding: 1px 0px;
}

/* 「納期情報」欄の指定*/
td.inventory font{font-size:10px;color:#666666;}
td.inventory{word-wrap:break-word;width:80px;}

/*「買い物かごに入れる」ボタン上に画像を表示 */
span.unit { background: url(http://image.rakuten.co.jp/yuzawaya-2/cabinet/top/information-pc.jpg) no-repeat left top; text-indent:
-9999; display: block; width: 350; height: 70; margin:10px 0; }

/*「買い物かごに入れる」ボタンの大きさ(1ページ複数商品の場合のみ適用) */
td > input{
font-size: 15px;
padding:20px 50px;
width: auto;
}

/* 商品名下に境界線が入る */
span.item_name {
    display: block;
    border-bottom: 2px dotted #ddd;
    padding-bottom: 8px;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

/* カテゴリページの価格表示 */
span.category_itemtaxpostage {font-size:10px;} /* 送料・税込の非表示 */
span.category_itemprice {color:#e60033;font-size:20px;font-weight:bold; display:block;} /* 価格 */
table{z-index:0;} 
span.shippingCost_free {font-size:14px;display:block;} /* 送料無料 */

-->
</style>

<!--リンクつき左縦バナー-->
<!--<div id=""hidari-obi"">

<style>
#hidari-obi {
position: absolute;
top:80px;
left:0px;
background: url(""http://image.rakuten.co.jp/yuzawaya/cabinet/promo/interior_open_p10.gif"") repeat-y left top ;
}
#hidari-obi a {
display: block;
height:2238px; /*ページ全体の高さ*/
width: 100px; /*帯の幅*/
}
</style>

</div>-->

<!-- 縦バナー　※ body { の下に貼り付ける
background-image:url(http://image.rakuten.co.jp/yuzawaya-2/cabinet/top/bana/20150301_100x600.gif);
background-repeat:repeat-y;
background-position: left;
-->

</div>",【店内全品ポイント5倍】■マンセル毛糸 ファインモヘヤ[ユザワヤオリジナル]：手芸と生地のユザワヤ２号館,ユザワヤ洋裁和裁ミシン毛糸パッチワーク刺しゅうビーズプリザーブドフラワートールペイントちりめんフェルト粘土テディベア羊毛フェルト手芸生地節句人形五月人形ひな人形UVレジン【店内全品ポイント5倍】■マンセル毛糸 ファインモヘヤ[ユザワヤオリジナル],2160円以上で送料無料！。【店内全品ポイント5倍】■マンセル毛糸 ファインモヘヤ[ユザワヤオリジナル][rn]
24-64946,http://tshop.r10s.jp/yuzawaya-2/cabinet/ski/312-22-112.jpg?fitin=700:700,660.8000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 毛糸,【店内全品ポイント5倍】■秋冬毛糸 SKI スキー グレイス アルパカ段染 [編み物/手編み/MOTOHIRO],2160円以上で送料無料！,"100％スーパーファインアルパカを使用したペルー製の段染ストレートヤーン。<br>
合太タイプです。<br>
糸にはアルパカ独特の張りと密度があり、かぎ針でも棒針でも編み易い糸です。<br>
上質のアルパカで、暖かく、お洒落なニットウェアを作ってみましょう。<br><br>

◆仕立：1玉30g巻（約114m）<br>
◆構成：ウール80％、モヘヤ10％、ナイロン10％<br>
◆使用針：棒針5～6号　かぎ針5/0～6/0号<br><br>

※見本画像と現物の色が多少異なる場合がございます。<br>
※人気商品、人気色、シーズンの終盤は売り切れが予想されます。<br>
※ご注文が確定しても、タイミングにより売り切れてしまう場合がございますのでご了承下さい。<br>
※メーカー希望小売価格はメーカーサイトに基づいて掲載しています。<br>
<img src=""http://image.rakuten.co.jp/yuzawaya-2/cabinet/evidence/312-22-112_evidence.jpg"" width=400""><style type=""text/css"">
<!--

body {


background-color:#fff;

/* フォント指定 */
font-family:メイリオ,Meiryo,ヒラギノ角ゴ Pro W3,Hiragino Kaku Gothic Pro,ＭＳ Ｐゴシック,MS PGothic,Osaka,sans-serif;
}

/* 個数入力欄の大きさ */
input#units {
padding: 1px 0px;
}

/* 「納期情報」欄の指定*/
td.inventory font{font-size:10px;color:#666666;}
td.inventory{word-wrap:break-word;width:80px;}

/*「買い物かごに入れる」ボタン上に画像を表示 */
span.unit { background: url(http://image.rakuten.co.jp/yuzawaya-2/cabinet/top/information-pc.jpg) no-repeat left top; text-indent:
-9999; display: block; width: 350; height: 70; margin:10px 0; }

/*「買い物かごに入れる」ボタンの大きさ(1ページ複数商品の場合のみ適用) */
td > input{
font-size: 15px;
padding:20px 50px;
width: auto;
}

/* 商品名下に境界線が入る */
span.item_name {
    display: block;
    border-bottom: 2px dotted #ddd;
    padding-bottom: 8px;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

/* カテゴリページの価格表示 */
span.category_itemtaxpostage {font-size:10px;} /* 送料・税込の非表示 */
span.category_itemprice {color:#e60033;font-size:20px;font-weight:bold; display:block;} /* 価格 */
table{z-index:0;} 
span.shippingCost_free {font-size:14px;display:block;} /* 送料無料 */

-->
</style>

<!--リンクつき左縦バナー-->
<!--<div id=""hidari-obi"">

<style>
#hidari-obi {
position: absolute;
top:80px;
left:0px;
background: url(""http://image.rakuten.co.jp/yuzawaya/cabinet/promo/interior_open_p10.gif"") repeat-y left top ;
}
#hidari-obi a {
display: block;
height:2238px; /*ページ全体の高さ*/
width: 100px; /*帯の幅*/
}
</style>

</div>-->

<!-- 縦バナー　※ body { の下に貼り付ける
background-image:url(http://image.rakuten.co.jp/yuzawaya-2/cabinet/top/bana/20150301_100x600.gif);
background-repeat:repeat-y;
background-position: left;
-->

</div>",【店内全品ポイント5倍】■秋冬毛糸 SKI スキー グレイス アルパカ段染 [編み物/手編み/MOTOHIRO]：手芸と生地のユザワヤ２号館,ユザワヤ洋裁和裁ミシン毛糸パッチワーク刺しゅうビーズプリザーブドフラワートールペイントちりめんフェルト粘土テディベア羊毛フェルト手芸生地節句人形五月人形ひな人形UVレジン【店内全品ポイント5倍】■秋冬毛糸 SKI スキー グレイス アルパカ段染 [編み物/手編み/MOTOHIRO],2160円以上で送料無料！。【店内全品ポイント5倍】■秋冬毛糸 SKI スキー グレイス アルパカ段染 [編み物/手編み/MOTOHIRO][rn]
24-64947,http://tshop.r10s.jp/yuzawaya-2/cabinet/puppy/313-20-098.jpg?fitin=700:700,855.2000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 毛糸,【店内全品ポイント5倍】■秋冬毛糸 パピー シルクモヘアラメ[編み物/手編み],2160円以上で送料無料！,"しるくのブークレ糸にモヘヤウールとラメを撚り合わせたおしゃれ糸。<br>
シルク本来の持つ光沢とラメの光沢がやわらかく混ざり合い、高級感を醸し出します。<br>
棒針・かぎ針共に扱いやすい太さの合太糸。<br><br>

◆仕立：1玉40g巻（約105m）<br>
◆構成：シルク36％、ウール25％、ナイロン23％、モヘヤ15％、ポリエステル1％<br>
◆使用針：棒針5～7号　かぎ針5/0～6/0号<br><br>

<font color=""red"">※見本画像と現物の色が多少異なる場合がございます。<br>
※人気色は、シーズン終盤に売切れが予想されます。<br>
※ご注文が確定しても、タイミングにより売切れてしまう場合がございますのでご了承下さい。</font><br><br>

メーカー希望小売価格はメーカーカタログに基づいて掲載しています<br>
<img src=""http://image.rakuten.co.jp/yuzawaya-2/cabinet/puppy/313-20-098_evidence.jpg"" width=""350""><style type=""text/css"">
<!--

body {


background-color:#fff;

/* フォント指定 */
font-family:メイリオ,Meiryo,ヒラギノ角ゴ Pro W3,Hiragino Kaku Gothic Pro,ＭＳ Ｐゴシック,MS PGothic,Osaka,sans-serif;
}

/* 個数入力欄の大きさ */
input#units {
padding: 1px 0px;
}

/* 「納期情報」欄の指定*/
td.inventory font{font-size:10px;color:#666666;}
td.inventory{word-wrap:break-word;width:80px;}

/*「買い物かごに入れる」ボタン上に画像を表示 */
span.unit { background: url(http://image.rakuten.co.jp/yuzawaya-2/cabinet/top/information-pc.jpg) no-repeat left top; text-indent:
-9999; display: block; width: 350; height: 70; margin:10px 0; }

/*「買い物かごに入れる」ボタンの大きさ(1ページ複数商品の場合のみ適用) */
td > input{
font-size: 15px;
padding:20px 50px;
width: auto;
}

/* 商品名下に境界線が入る */
span.item_name {
    display: block;
    border-bottom: 2px dotted #ddd;
    padding-bottom: 8px;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

/* カテゴリページの価格表示 */
span.category_itemtaxpostage {font-size:10px;} /* 送料・税込の非表示 */
span.category_itemprice {color:#e60033;font-size:20px;font-weight:bold; display:block;} /* 価格 */
table{z-index:0;} 
span.shippingCost_free {font-size:14px;display:block;} /* 送料無料 */

-->
</style>

<!--リンクつき左縦バナー-->
<!--<div id=""hidari-obi"">

<style>
#hidari-obi {
position: absolute;
top:80px;
left:0px;
background: url(""http://image.rakuten.co.jp/yuzawaya/cabinet/promo/interior_open_p10.gif"") repeat-y left top ;
}
#hidari-obi a {
display: block;
height:2238px; /*ページ全体の高さ*/
width: 100px; /*帯の幅*/
}
</style>

</div>-->

<!-- 縦バナー　※ body { の下に貼り付ける
background-image:url(http://image.rakuten.co.jp/yuzawaya-2/cabinet/top/bana/20150301_100x600.gif);
background-repeat:repeat-y;
background-position: left;
-->

</div>",【店内全品ポイント5倍】■秋冬毛糸 パピー シルクモヘアラメ[編み物/手編み]：手芸と生地のユザワヤ２号館,ユザワヤ洋裁和裁ミシン毛糸パッチワーク刺しゅうビーズプリザーブドフラワートールペイントちりめんフェルト粘土テディベア羊毛フェルト手芸生地節句人形五月人形ひな人形UVレジン【店内全品ポイント5倍】■秋冬毛糸 パピー シルクモヘアラメ[編み物/手編み],2160円以上で送料無料！。【店内全品ポイント5倍】■秋冬毛糸 パピー シルクモヘアラメ[編み物/手編み][rn]
