35-30986,http://tshop.r10s.jp/biccamera/cabinet/product/1808/00000003238782_a01.jpg?fitin=700:700,11128.0000,,家電 > キッチン家電 > 炊飯器,【送料無料】 象印マホービン マイコン炊飯ジャー 「極め炊き」（1升）　NL-CS18-WA ホワイト[NLCS18],,<!-- -->■<b>ふたと底からごはんがおいしく炊けるように、火加減を2つのセンサーで見張る 「ダブルセンサー」</b><BR>　底とふたについている2つのセンサーで釜内の温度を見張ります。沸とうを正確に検知するので、ごはんのアルファ化を促進し、ふっくら炊き上げます。<BR><BR>■<b>ふっくらおいしい 「黒厚釜」</b><BR>　熱効率の良い黒厚釜で釜内までしっかり熱を伝え、おいしく炊き上げます。<BR><BR>■<b>お米の栄養素を引き出す 「熟成炊き（白米）」</b><BR>　お米は炊飯前にしっかり吸水させることでおいしくなります。熟成炊きは時間をかけ水に浸し、芯までじっくり吸水させます。芯まで行き渡った水は、お米の芯からアルファ化を促進し、ふっくらおいしくなります。熟成炊きの白米はお米の甘み成分の一つである溶出還元糖量が白米ふつうメニューより、約2.3倍になります。<BR><BR>■<b>サッときれいにできる 「洗える内ぶた」</b><BR>　内ぶたがはずして洗えるのでいつも清潔。<BR><BR>■<b>炊き上がりが時刻で予約できる 「時計式2メモリータイマー」</b><BR><BR>■<b>強い火力で炊き続けられる 「大型蒸気口」</b><BR>　蒸気口が大きいので強火で炊き続けることができ、ごはんのうまみを引き出します。<BR><BR>■<b>ふっくらおいしく焼ける 「ケーキメニュー」</b><BR>　材料を入れてキーを押すだけ。マイコンが正確に温度コントロールするので、焦げつきのないふっくら焼けます。<div style='text-align:center;'>      <img alt='関連商品はこちら' border='0' src='http://image.rakuten.co.jp/biccamera/cabinet/ns/common/kanren.gif' />  </div><div id='sp15'><table bgcolor='#FFFFFF' border='0' cellpadding='0' cellspacing='2'><tr><td class='subtitle' colspan='2'>機能項目</td></tr><tr><td class='stitle'>色</td><td class='sdata'>（WA）ホワイト</td></tr><tr><td class='stitle'>本体サイズ（高さ×幅×奥行）</td><td class='sdata'>250×280×365mm</td></tr><tr><td class='stitle'>電源コード長さ</td><td class='sdata'>1.4m （マグネットプラグ）</td></tr><tr><td class='stitle'>本体重量</td><td class='sdata'>約3.8kg</td></tr><tr><td class='stitle'>付属品</td><td class='sdata'>しゃもじ×1個、しゃもじ受け×1個、白米用計量カップ（約180ｍL）×1個、無洗米専用計量カップ（約171mL）×1個</td></tr><tr><td class='stitle'>消費電力</td><td class='sdata'>814W</td></tr><tr><td class='stitle'>年間消費電力量</td><td class='sdata'>130.8kWh/年</td></tr><tr><td class='stitle'>消費電力量（炊飯時）</td><td class='sdata'>211Wh/回</td></tr><tr><td class='stitle'>消費電力量（保温時）</td><td class='sdata'>23.0Wh/h</td></tr><tr><td class='stitle'>消費電力量（予約時）</td><td class='sdata'>0.45Wh/h</td></tr><tr><td class='stitle'>消費電力量（待機時）</td><td class='sdata'>0.38Wh/h</td></tr><tr><td class='stitle'>省エネ基準達成率</td><td class='sdata'>102％</td></tr><tr><td class='stitle'>年間電気代目安</td><td class='sdata'>約3530円</td></tr><tr><td class='stitle'>炊飯容量</td><td class='sdata'>1升 （0.36～1.8L）</td></tr><tr><td class='stitle'>炊き分けメニュー</td><td class='sdata'>白米、熟成炊き（白米）、白米急速、極め炊きこみ、すしめし、おかゆ、おこわ（取説対応）、玄米、ケーキ、無洗米</td></tr><tr><td class='stitle'>調理コース</td><td class='sdata'>有（ケーキメニュー）</td></tr><tr><td class='stitle'>無洗米対応</td><td class='sdata'>対応</td></tr><tr><td class='stitle'>内釜仕様</td><td class='sdata'>黒厚釜 （釜厚1.7mm）</td></tr><tr><td class='stitle'>内釜保証</td><td class='sdata'>-</td></tr><tr><td class='stitle'>内釜洗米</td><td class='sdata'>-</td></tr><tr><td class='stitle'>主な仕様・特長（おいしさ）</td><td class='sdata'>ダブルセンサー、黒厚釜、熟成炊き（白米）、あったか再加熱、大型蒸気口</td></tr><tr><td class='stitle'>主な仕様・特長（便利）</td><td class='sdata'>お知らせメロディ、親切目盛、時計式2メモリータイマー</td></tr><tr><td class='stitle'>主な仕様・特長（清潔・お手入れ）</td><td class='sdata'>洗える内ぶた</td></tr><tr><td class='stitle'>主な仕様・特長</td><td class='sdata'>大型蒸気口、内ぶた（アルミ）、あったか再加熱、液晶、時計式2メモリータイマー、お知らせメロディー、親切目盛（0.5カップごと）、洗える内ぶた</td></tr><tr><td class='stitle'>その他</td><td class='sdata'>生産国：中国</td></tr></table></div>,【送料無料】 象印マホービン マイコン炊飯ジャー 「極め炊き」（1升）　NL-CS18-WA ホワイト[NLCS18]：ビックカメラ楽天市場店,【送料無料】 象印マホービン マイコン炊飯ジャー 「極め炊き」（1升）　NL-CS18-WA ホワイト[NLCS18],【送料無料】 象印マホービン マイコン炊飯ジャー 「極め炊き」（1升）　NL-CS18-WA ホワイト[NLCS18][rn]
35-30987,http://tshop.r10s.jp/biccamera/cabinet/product/2125/00000003347540_a01.jpg?fitin=700:700,33624.0000,,家電 > キッチン家電 > 炊飯器,【送料無料】 日立 圧力スチームIH炊飯ジャー 「圧力スチーム炊き ふっくら御膳」（1升）　RZ-YV180M-R メタリックレッド[RZYV180M],,<!-- --><b>ふっくら甘く炊き上げる日立独自の 「圧力スチーム炊き」 を搭載した、IHジャー炊飯器 「ふっくら御膳」。</b><BR><BR>■ふっくら甘く炊き上げる日立独自の 「圧力スチーム炊き」 を搭載<BR>■炊飯時の蒸気をカットし、置き場所に困らずキッチン快適<BR>■麦ごはんがおいしく炊ける 「麦ごはん・極上」 コースを新たに採用<BR>■軽くて扱いやすい 「高伝熱 打込鉄釜」 を採用<div style='text-align:center;'>      <img alt='関連商品はこちら' border='0' src='http://image.rakuten.co.jp/biccamera/cabinet/ns/common/kanren.gif' />  </div><div style='text-align:center;margin-top:10px;'>      <img alt='カラーバリエーション・同一規格などはこちら' border='0' src='http://image.rakuten.co.jp/biccamera/cabinet/ns/common/color.gif' />  </div>,【送料無料】 日立 圧力スチームIH炊飯ジャー 「圧力スチーム炊き ふっくら御膳」（1升）　RZ-YV180M-R メタリックレッド[RZYV180M]：ビックカメラ楽天市場店,【送料無料】 日立 圧力スチームIH炊飯ジャー 「圧力スチーム炊き ふっくら御膳」（1升）　RZ-YV180M-R メタリックレッド[RZYV180M],【送料無料】 日立 圧力スチームIH炊飯ジャー 「圧力スチーム炊き ふっくら御膳」（1升）　RZ-YV180M-R メタリックレッド[RZYV180M][rn]
35-30988,http://tshop.r10s.jp/biccamera/cabinet/product/2379/00000003462872_a01.jpg?fitin=700:700,33557.6000,,家電 > キッチン家電 > 炊飯器,【送料無料】 タイガー 圧力IH炊飯ジャー 「炊きたて」（5.5合）　JPC-A100WH ホワイトグレー,,<!-- --><b>9層遠赤特厚釜で火力・蓄熱性を高めてふっくらもちもち。スッキリ360度デザイン。</b><br><br><B>■もっちり、しっかり食感 可変W圧力炊き</B><BR>　・1.25気圧の圧力で炊飯、炊き上げ直後に1.05気圧まで減圧。<BR><B>■後部のでっぱりをなくした360度デザイン</B><BR>　・一枚のお皿が食卓のイメージを変えるように、美しい食卓には美しい炊飯ジャーを置きたい。<br>　・そんな思いにお応えできる、どこから見ても美しい360度デザインの炊飯ジャーです。<br>　・スタイリッシュな対面型やアイランド型のキッチンにおすすめ。<BR><B>■麦めしのおいしさ新発見</B><BR>　・毎日のごはんに大麦を加えた新しい主食「麦めし」生活をご提案。<br>　・タイガー独自の炊飯プログラムで水溶性食物繊維が豊富な大麦を白米と炊きあげる「麦めし」専用メニューを搭載。<br><div style='text-align:center;'>      <img alt='関連商品はこちら' border='0' src='http://image.rakuten.co.jp/biccamera/cabinet/ns/common/kanren.gif' />  </div><div style='text-align:center;margin-top:10px;'>      <img alt='カラーバリエーション・同一規格などはこちら' border='0' src='http://image.rakuten.co.jp/biccamera/cabinet/ns/common/color.gif' />  </div><div id='sp15'><table bgcolor='#FFFFFF' border='0' cellpadding='0' cellspacing='2'><tr><td class='subtitle' colspan='2'>機能項目</td></tr><tr><td class='stitle'>仕様</td><td class='sdata'>■本体サイズ（幅×奥行×高さ）： 25.2×30.2×21.1cm <BR>■釜の厚さ： 3mm<BR>■本体重量： 5.4kg<BR>■消費電力： 1200W<BR>■付属品： 計量カップ、しゃもじ、しゃもじ立て、麦めしカップ（1割用、3割用）、クックブック<br></td></tr></table></div>,【送料無料】 タイガー 圧力IH炊飯ジャー 「炊きたて」（5.5合）　JPC-A100WH ホワイトグレー：ビックカメラ楽天市場店,【送料無料】 タイガー 圧力IH炊飯ジャー 「炊きたて」（5.5合）　JPC-A100WH ホワイトグレー,【送料無料】 タイガー 圧力IH炊飯ジャー 「炊きたて」（5.5合）　JPC-A100WH ホワイトグレー[rn]
35-30989,http://tshop.r10s.jp/biccamera/cabinet/product/1691/00000003214244_a01.jpg?fitin=700:700,35008.0000,,家電 > キッチン家電 > 炊飯器,【送料無料】 東芝 IH炊飯ジャー 「備長炭 かまど本羽釜」（2.5合）　RC-4ZPJ-W グランホワイト[RC4ZPJ],,<!-- --><b>備長炭かまど本羽釜の少量炊き高級モデル。</b><BR><BR>■<b>昔ながらの羽釜の形にならった 「備長炭かまど本羽釜」</b><BR>　羽釜同様に羽から上の空間を広く取ることで、沸騰初期の加熱量を高めて、連続加熱・連続沸騰を可能にしています。この連続沸騰の間に、たっぷり引き出されたうまみ成分（おねば）が、お米一粒一粒を包み、バランスの良いかたさと粘りで炊き上がるため、ごはんの甘みは従来比で約12％向上しました。また、内釜の周囲に設けた羽は、「羽釜」の羽本来の役割の通り、熱を閉じ込め羽から下の空間を高温に保ちます。<BR><BR>■<b>消費電力1000W、3.5合以下の小容量釜で最高火力</b><BR>　小容量でもおいしくご飯を炊き上げられるように、3.5合以下の小容量クラスで最高の消費電力1000Wの高火力注3を採用し、かまど炊きのようにお米一粒一粒にしっかりと熱を届けて炊き上げます。<BR><BR>■<b>4通りに炊き分ける 「かまど名人」 コース</b><BR>　しっかりとひたして大火力でおいしく炊き上げる「かまど名人」コースは、「おすすめ」コースの他、「しゃっきり」「もちもち」「やわらか」、と4通りの炊き分けができます。お米の特性、お好みに合わせた炊き上がりが選べます。<BR><BR>■<b>「麦ご飯」 も手軽に炊ける新コース</b><BR>　食物繊維が豊富な「麦ご飯」を手軽に炊けるよう、専用の「麦ご飯」コースを搭載、内釜に白米とは別に麦専用の水位線も設けました。溶湯鍛造製法による内釜の「丸さ」が生み出す強い熱対流で、白米より軽いため上に集まりやすい麦にもしっかりと熱を伝えて炊き上げます。麦も白米も炊きムラを抑えて、しっかりと膨らんだ炊き上がりになります。また麦ご飯を12時間まで保温できます。<div style='text-align:center;'>      <img alt='関連商品はこちら' border='0' src='http://image.rakuten.co.jp/biccamera/cabinet/ns/common/kanren.gif' />  </div><div style='text-align:center;margin-top:10px;'>      <img alt='カラーバリエーション・同一規格などはこちら' border='0' src='http://image.rakuten.co.jp/biccamera/cabinet/ns/common/color.gif' />  </div><div id='sp15'><table bgcolor='#FFFFFF' border='0' cellpadding='0' cellspacing='2'><tr><td class='subtitle' colspan='2'>機能項目</td></tr><tr><td class='stitle'>色</td><td class='sdata'>（W）グランホワイト</td></tr><tr><td class='stitle'>本体サイズ（高さ×幅×奥行）</td><td class='sdata'>180×220×289mm （ふたを開けた時　383×220×297mm）</td></tr><tr><td class='stitle'>電源コード長さ</td><td class='sdata'>1.2m （マグネットプラグ式）</td></tr><tr><td class='stitle'>本体重量</td><td class='sdata'>約3.8kg</td></tr><tr><td class='stitle'>付属品</td><td class='sdata'>しゃもじ、しゃもじ立て、計量カップ（約1合用・約0.5合用）</td></tr><tr><td class='stitle'>消費電力</td><td class='sdata'>1000W</td></tr><tr><td class='stitle'>年間消費電力量</td><td class='sdata'>-</td></tr><tr><td class='stitle'>消費電力量（炊飯時）</td><td class='sdata'>158Wh/回</td></tr><tr><td class='stitle'>消費電力量（保温時）</td><td class='sdata'>20Wh/h</td></tr><tr><td class='stitle'>消費電力量（予約時）</td><td class='sdata'>0.85Wh/h</td></tr><tr><td class='stitle'>消費電力量（待機時）</td><td class='sdata'>0.70Wh/h</td></tr><tr><td class='stitle'>省エネ基準達成率</td><td class='sdata'>-</td></tr><tr><td class='stitle'>年間電気代目安</td><td class='sdata'>-</td></tr><tr><td class='stitle'>炊飯容量</td><td class='sdata'>約0.5～2.5合 （0.45L）</td></tr><tr><td class='stitle'>炊き分けメニュー</td><td class='sdata'>［白米・無洗米］ かまど名人、早炊き、炊込み、炊込みおこげ、おこげ、おかゆ　［その他］ 玄米（かまど名人・おかゆ）、麦ご飯、雑穀米　［炊き分け（白米・無洗米）］ かまど名人しゃっきり、かまど名人おすすめ、かまど名人もちもち、かまど名人やわらか</td></tr><tr><td class='stitle'>調理コース</td><td class='sdata'>-</td></tr><tr><td class='stitle'>無洗米対応</td><td class='sdata'>対応</td></tr><tr><td class='stitle'>内釜仕様</td><td class='sdata'>備長炭かまど本羽釜 （外面コーティング：備長炭入り遠赤外線コート、内面コーティング：ダイヤモンドチタンコート、厚さ（釜底）5mm、WAVE加工6本）</td></tr><tr><td class='stitle'>内釜保証</td><td class='sdata'>3年</td></tr><tr><td class='stitle'>内釜洗米</td><td class='sdata'>対応</td></tr><tr><td class='stitle'>主な仕様・特長（おいしさ）</td><td class='sdata'>備長炭入り遠赤外線コート、保温機能（白米最大保温時間）24時間</td></tr><tr><td class='stitle'>主な仕様・特長（便利）</td><td class='sdata'>［表示部］ オレンジ液晶</td></tr><tr><td class='stitle'>主な仕様・特長（清潔・お手入れ）</td><td class='sdata'>着脱丸洗い内釜、着脱丸洗い蒸気</td></tr></table></div>,【送料無料】 東芝 IH炊飯ジャー 「備長炭 かまど本羽釜」（2.5合）　RC-4ZPJ-W グランホワイト[RC4ZPJ]：ビックカメラ楽天市場店,【送料無料】 東芝 IH炊飯ジャー 「備長炭 かまど本羽釜」（2.5合）　RC-4ZPJ-W グランホワイト[RC4ZPJ],【送料無料】 東芝 IH炊飯ジャー 「備長炭 かまど本羽釜」（2.5合）　RC-4ZPJ-W グランホワイト[RC4ZPJ][rn]
35-30990,http://tshop.r10s.jp/biccamera/cabinet/product/1237/00000002087396_a01.jpg?fitin=700:700,49040.0000,,家電 > キッチン家電 > 炊飯器,【送料無料】 ジーエムピージャパン 炊飯ジャー 「なでしこ健康生活」（6合）　NHL2,,<!-- -->■<b>コンパクト設計で1台4役の機能</b><br>  　全自動発芽玄米炊飯、電子圧力調理、電子炊飯ジャー、パン発酵焼き。<br>  ■<b>業界最大の1.8気圧・沸騰加熱</b><br>  　118℃の超高圧力・高温調理だからご飯の旨みが違います。<br>  ■<b>簡単に玄米から発芽玄米</b><br>  　全自動で作って、そのまま炊飯できるのでとても経済的。<br>  圧力炊飯だから、玄米・発芽玄米も短時間に美味しく炊けます。<br>  ■<b>16通りの「お好みの味機能」</b><br>  　ご飯の”柔らかさ”、”香ばしさ”を自分の好みに合わせて16通りの選択・炊飯できます。<br>  ■<b>選べる保温温度</b><br>  　69℃～80℃まで設定が可能。酵素玄米ご飯の保温・熟成にも最適です。<br>  ■<b>多彩な圧力調理機能</b><br>  　豆、煮物、蒸し物などがレシピに合わせてボタンひとつで簡単にできます。さらに高圧力だから野菜の皮や魚の骨をまるごと調理！<br>  ■<b>パン発酵焼き機能<br>  ■音声ガイド機能<br>  ■自動洗浄機能<br>  ■ダブルパッキン採用<br>  ■お手入れ簡単、取外しカバー</b><div style='text-align:center;'>      <img alt='関連商品はこちら' border='0' src='http://image.rakuten.co.jp/biccamera/cabinet/ns/common/kanren.gif' />  </div><div id='sp15'><table bgcolor='#FFFFFF' border='0' cellpadding='0' cellspacing='2'><tr><td class='subtitle' colspan='2'>機能項目</td></tr><tr><td class='stitle'>本体サイズ（高さ×幅×奥行）</td><td class='sdata'>257×260×370mm</td></tr><tr><td class='stitle'>電源コード長さ</td><td class='sdata'>1.63m</td></tr><tr><td class='stitle'>本体重量</td><td class='sdata'>5.4kg</td></tr><tr><td class='stitle'>付属品</td><td class='sdata'>計量カップ（一合用）、しゃもじ、掃除用ピン、蒸し器、レシピブック</td></tr><tr><td class='stitle'>消費電力</td><td class='sdata'>［調理］890W　［保温］105W</td></tr><tr><td class='stitle'>炊飯容量</td><td class='sdata'>6合（5.5合（0.18～1.8L））</td></tr><tr><td class='stitle'>炊き分けメニュー</td><td class='sdata'>玄米/発芽玄米・もちもち白米、白米早炊き、雑穀、雑穀早炊き、白米、赤飯、おこげ、炊込み、お粥（中華粥）</td></tr><tr><td class='stitle'>内釜仕様</td><td class='sdata'>ダイヤモンドコーティング</td></tr><tr><td class='stitle'>その他</td><td class='sdata'>タイマ予約：10～13時間（玄米・発芽メニューの場合0H炊飯のみ）　調整装置圧力：78.4kpa（1.8気圧）、安全装置圧力：117.6kpa、温度ヒューズ：184℃</td></tr></table></div>,【送料無料】 ジーエムピージャパン 炊飯ジャー 「なでしこ健康生活」（6合）　NHL2：ビックカメラ楽天市場店,【送料無料】 ジーエムピージャパン 炊飯ジャー 「なでしこ健康生活」（6合）　NHL2,【送料無料】 ジーエムピージャパン 炊飯ジャー 「なでしこ健康生活」（6合）　NHL2[rn]
35-30991,http://tshop.r10s.jp/biccamera/cabinet/product/1896/00000003276558_a01.jpg?fitin=700:700,6352.0000,,家電 > キッチン家電 > 炊飯器,【送料無料】 ハイアール マイコン炊飯ジャー （5.5合）　JJ-M55B-W ホワイト[JJM55B],,<!-- -->■<b>より多くの人に、旨いご飯を食べてもらいたい！だから生まれました</b><br>　炊きたても冷凍も旨い。プレミアムマイコンジャーあつ旨炊釜使用。<br><br>■<b>旨みを引き出す「ツイン温度センサー」搭載</b><br>　ふた裏と釜の下にある2つの温度センサーで、さらに旨みを引き出します。<br><br>■<b>本格派極厚釜　大火力650Wの全面加熱</b><br>　熱伝導ロスが少ない単層構造で早く暖まる銅コートと3mm厚釜で高い蓄熱性。<br><br>■<b>見やすく使いやすい「天面操作パネル」</b><br>　時間がないときは簡単便利「高速炊飯」、予約が便利「時計式タイマー」搭載。<br><br>■<b>便利で多彩な10種類の炊飯コースを搭載！</b><br>　内食・健康ブームに合わせた「玄米・分づき米・雑穀米」コースを搭載。こだわり派には、ツヤ・ハリ・旨みを引き出す「じっくり炊飯」コースで。<div style='text-align:center;'>      <img alt='関連商品はこちら' border='0' src='http://image.rakuten.co.jp/biccamera/cabinet/ns/common/kanren.gif' />  </div><div id='sp15'><table bgcolor='#FFFFFF' border='0' cellpadding='0' cellspacing='2'><tr><td class='subtitle' colspan='2'>機能項目</td></tr><tr><td class='stitle'>色</td><td class='sdata'>（W）ホワイト</td></tr><tr><td class='stitle'>本体サイズ（高さ×幅×奥行）</td><td class='sdata'>227×265×323mm</td></tr><tr><td class='stitle'>電源コード長さ</td><td class='sdata'>1.0m（リール式）</td></tr><tr><td class='stitle'>本体重量</td><td class='sdata'>3.8kg</td></tr><tr><td class='stitle'>付属品</td><td class='sdata'>計量カップ（約180ｍL）×1個、しゃもじ×1個</td></tr><tr><td class='stitle'>消費電力</td><td class='sdata'>650W</td></tr><tr><td class='stitle'>年間消費電力量</td><td class='sdata'>81.1kWh/年</td></tr><tr><td class='stitle'>消費電力量（炊飯時）</td><td class='sdata'>164.6Wh（1時間当たり）</td></tr><tr><td class='stitle'>消費電力量（保温時）</td><td class='sdata'>15.7Wh（1時間当たり）</td></tr><tr><td class='stitle'>省エネ基準達成率</td><td class='sdata'>105％（2008年）</td></tr><tr><td class='stitle'>年間電気代目安</td><td class='sdata'>約2190円</td></tr><tr><td class='stitle'>炊飯容量</td><td class='sdata'>1.0～5.5合</td></tr><tr><td class='stitle'>炊き分けメニュー</td><td class='sdata'>白米／無洗米、玄米、分づき米、雑穀米、じっくり、カレー用、冷凍用、おこわ、おかゆ、ワンタッチ高速炊飯</td></tr><tr><td class='stitle'>無洗米対応</td><td class='sdata'>対応</td></tr><tr><td class='stitle'>内釜仕様</td><td class='sdata'>銅コート 3mm極厚釜（内面フッ素加工）</td></tr><tr><td class='stitle'>主な仕様・特長（おいしさ）</td><td class='sdata'>予約炊飯タイマー、ひたし炊きタイマー、洗える内ぶた、ワンタッチ高速炊飯</td></tr></table></div>,【送料無料】 ハイアール マイコン炊飯ジャー （5.5合）　JJ-M55B-W ホワイト[JJM55B]：ビックカメラ楽天市場店,【送料無料】 ハイアール マイコン炊飯ジャー （5.5合）　JJ-M55B-W ホワイト[JJM55B],【送料無料】 ハイアール マイコン炊飯ジャー （5.5合）　JJ-M55B-W ホワイト[JJM55B][rn]
35-30992,http://tshop.r10s.jp/biccamera/cabinet/product/2172/00000003384822_a01.jpg?fitin=700:700,21160.0000,,家電 > キッチン家電 > 炊飯器,【送料無料】 パナソニック 可変圧力IH炊飯ジャー 「可変圧力おどり炊き」（5.5合）　SR-PB106-W ホワイト[SRPB106],,<!-- --><b>「おどり炊き」がさらにおいしく、使いやすく。</b><BR><BR>■<b>可変圧力の進化でおどりパワーが約2倍に！さらにふっくら炊き上げ、甘み約8%アップ</b><BR>　加圧・減圧をくりかえし、お米をしっかりおどらせて、芯から加熱します。<BR><BR>■<b>「全面発熱5段IH」＆「ダイヤモンド竈釜」 で熱を逃がさずごはんに伝える</b><BR>　「側面」や「底」だけではなく、「ふた」にもIHを搭載。全面から大火力で釜を包み込むように加熱。発熱性と蓄熱性に優れた釜は、IHとの相性が良いので、熱を逃がしません。<BR><BR>■<b>「ステンレスクリアフレーム」「天面操作」「静音化設計」 でより使いやすく</b><BR>　・ステンレスクリアフレーム： 汚れを拭き取りやすいステンレス製です。<BR>　・天面操作： 操作部を天面に設け、より使いやすくしました。<BR>　・静音化設計： モーターによる新圧力方式採用で、動作音の静音化を実現しました。<div style='text-align:center;'>      <img alt='関連商品はこちら' border='0' src='http://image.rakuten.co.jp/biccamera/cabinet/ns/common/kanren.gif' />  </div><div id='sp15'><table bgcolor='#FFFFFF' border='0' cellpadding='0' cellspacing='2'><tr><td class='subtitle' colspan='2'>機能項目</td></tr><tr><td class='stitle'>仕様</td><td class='sdata'>■炊飯容量： 1.0L 0.5～5.5合<BR>■消費電力： 炊飯時 約1200W<BR>■仕様<BR>　・外形寸法 （幅×奥行×高さ）： 28.3×35.1×23.4cm<BR>　・ふたを開けた時の高さ： 47.6cm<BR>　・質量： 約6.2kg<BR>■炊飯<BR>　・加熱方式： 5段全面IH<BR>　・可変圧力： ○<BR>■内釜<BR>　・内釜： ダイヤモンド竃（かまど）釜<BR>　・内面コート： ダイヤモンドハードコート（3年保証※1）<BR>　・厚さ： 1.8mm<BR>■美味しさ<BR>　・炊き分け： 銀シャリ炊き分け（ふつう、もちもち）<BR>　・メニュー数： ［8メニュー］白米・無洗米・玄米・雑穀米・炊き込み専用・炊きおこわ・すし/カレー・おかゆ<BR>　・白米<BR>　　・エコ炊飯： ○<BR>　　・高速炊飯： ○<BR>　　・少量炊飯： ○<BR>　　・炊込み： ○<BR>　　・すし・カレー： ○<BR>　　・おかゆ： ○<BR>　・玄米<BR>　　・ごはん： ○<BR>　・雑穀米<BR>　　・ごはん： ○<BR>　・銀シャリコース： ○<BR>　・エコ炊飯コース： ○<BR>　・冷凍用ごはんコース： ○<BR>　・蒸しコース： ○<BR>　・少量炊飯コース： ○<BR>　・無洗米（専用）コース： ○<BR>　・浸し米炊飯： ○<BR>　・うまみ循環： うまみ循環タンク<BR>　・酵素活性浸水： ○<BR>■保温・再加熱<BR>　・エコナビ保温： ○<BR>　・いきいき保温： ○<BR>　・保温経過時間表示： ○<BR>　・あつあつ再加熱： ○<BR>■炊飯時間<BR>　・エコ炊飯： 44分<BR>　・エコ炊飯： 浸し米炊飯 35～38分（無洗米は31～35分）<BR>　・銀シャリ<BR>　　・ふつう： 52分<BR>　　・ふつう 浸し米炊飯： 32～40分<BR>　　・もちもち： 54分<BR>　・高速炊飯： 20～34分<BR>■清潔<BR>　・ワンタッチふた加熱版： ○<BR>　・フラット天面パネル： ○<BR>　・ステンレスクリアフレーム： ○<BR>　・お手入れ（クリーニング）機能： ○<BR>　・ふた加熱板丸洗い： ○<BR>■使いやすさ<BR>　・液晶： グレー液晶<BR>　・メモリータイマー： 2メモリー<BR>　・電気代目安表示： ○<BR>　・炊飯時間表示： ○<BR>■付属品： しゃもじ、しゃもじホルダー、計量カップ<BR><BR>※1 保証期間： 本体お買い上げ日から ■本体1年間 ■内釜内面被膜（ダイヤモンドハードコート）3年間<BR>　※ただし次の場合には保証期間内でも「有料」とさせていただきます。<BR>　　・一般家庭用以外に使用したとき<BR>　　・取扱説明書に記載した用途以外に使用したとき<BR>　　・取扱説明書の記載事項を守らなかったとき</td></tr></table></div>,【送料無料】 パナソニック 可変圧力IH炊飯ジャー 「可変圧力おどり炊き」（5.5合）　SR-PB106-W ホワイト[SRPB106]：ビックカメラ楽天市場店,【送料無料】 パナソニック 可変圧力IH炊飯ジャー 「可変圧力おどり炊き」（5.5合）　SR-PB106-W ホワイト[SRPB106],【送料無料】 パナソニック 可変圧力IH炊飯ジャー 「可変圧力おどり炊き」（5.5合）　SR-PB106-W ホワイト[SRPB106][rn]
