19-109401,http://tshop.r10s.jp/yminfo/cabinet/wakasaya/7015.jpg?fitin=700:700,1680.0000,,花・ガーデン・DIY > ガーデニング・農業 > 剪定用具 > 園芸用はさみ,OLPUR　ミディーロング植木鋏 　190mm　7015,女性や手の小さい人にも扱い易いです,"【ここがポイント！】 
OLPUR GARDEN TOOL（オルパ・ガーデンツール）は、鋏を手に持った時に、手にフィット感のある丸みを帯びたハンドルに設計してあります。  
 刃部はサビにくく磨耗に強いハードクロームメッキ　刃物鋼（SK－5）材を仕様　心地好い切れ味が持続。  
 お使いいただく方の目的により、華道、園芸、農作業、
事務作業などあらゆる場面でお使いいただけます。  
 
 
　【商品詳細】 
全長 190mm 
切断枝径 5mm以下",OLPUR　ミディーロング植木鋏 　190mm　7015：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリングOLPUR　ミディーロング植木鋏 　190mm　7015,女性や手の小さい人にも扱い易いです。OLPUR　ミディーロング植木鋏 　190mm　7015[rn]
19-109402,http://tshop.r10s.jp/yminfo/cabinet/gardening/10381823866.jpg?fitin=700:700,5733.6000,,花・ガーデン・DIY > ガーデニング・農業 > 剪定用具 > 園芸用はさみ,アルス　伸縮式高枝鋏　ズームチョキチルトアール刈込みタイプロング,切れ味するどいアルスの高枝鋏,"刃が長い刈込タイプ。<BR>首振りカットのチルト機構・かんたんズームのシングルレバー・強力カットの大型グリップで、グーンと使いやすくなりました。<BR>●全長/ 1,891～3,141mm<BR>●刃長/ 123 mm<BR>●質量/ 1,360 g<BR>◆商品仕様 ◆<BR>●高炭素刃物鋼<BR>  ●打合いクッション<BR>  ●ハードクローム仕上げ <BR> 
●アルミダイカスト＋エラストマーグリップ <BR>",アルス　伸縮式高枝鋏　ズームチョキチルトアール刈込みタイプロング：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリングアルス　伸縮式高枝鋏　ズームチョキチルトアール刈込みタイプロング,切れ味するどいアルスの高枝鋏。アルス　伸縮式高枝鋏　ズームチョキチルトアール刈込みタイプロング[rn]
19-109403,http://tshop.r10s.jp/yminfo/cabinet/gardening/10381823727.jpg?fitin=700:700,5733.6000,,花・ガーデン・DIY > ガーデニング・農業 > 剪定用具 > 園芸用はさみ,アルス　伸縮式高枝鋏　ズームチョキチルトアール採収タイプロング　160ZTR-3.0-5D,切れ味するどいアルスの高枝鋏,"切れ味２０％アップ!!<BR>首振りカットのチルト機構・かんたんズームのシングルレバー・強力カットの大型グリップで、グーンと使いやすくなりました。 <BR>●全長/ 1,832～3,082mm <BR>●刃長/60 mm <BR>●質量/1,310 g <BR>商品仕様 <BR>●高炭素刃物鋼 <BR> ●打合いクッション  <BR>●ハードクローム仕上げ<BR>  
●鍛造刃 <BR> ●アルミダイカスト＋エラストマーグリップ",アルス　伸縮式高枝鋏　ズームチョキチルトアール採収タイプロング　160ZTR-3.0-5D：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリングアルス　伸縮式高枝鋏　ズームチョキチルトアール採収タイプロング　160ZTR-3.0-5D,切れ味するどいアルスの高枝鋏。アルス　伸縮式高枝鋏　ズームチョキチルトアール採収タイプロング　160ZTR-3.0-5D[rn]
19-109404,http://tshop.r10s.jp/yminfo/cabinet/wakasaya/t-2.jpg?fitin=700:700,4000.0000,,花・ガーデン・DIY > ガーデニング・農業 > 剪定用具 > 園芸用はさみ,秀久作　大久保鋏９０mm刃 T-2,良い鋼を使用した持続する切れ味と美しい音を堪能下さい,"【ここがポイント！】 
 本物の職人が造り上げる創業文久年間 宗家四代目　若狭屋秀久作 
 素材に日立YCS３仕様、表面加工はヤスリ目仕立てです
本職用植木屋鋏としてプロの方々から多くの評価を頂いております。 
 メーカー保証として刃研ぎ２回無料券が付いております。
良い鋼を使用した持続する切れ味と美しい音を堪能下さい。 
 
 
　【商品詳細】 
全長 210mm 
重量 214g 
材質 日立YCS３ 
切断枝径 8",秀久作　大久保鋏９０mm刃 T-2：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリング秀久作　大久保鋏９０mm刃 T-2,良い鋼を使用した持続する切れ味と美しい音を堪能下さい。秀久作　大久保鋏９０mm刃 T-2[rn]
19-109405,http://tshop.r10s.jp/yminfo/cabinet/00121755/160ze-3-3d.jpg?fitin=700:700,2271.2000,,花・ガーデン・DIY > ガーデニング・農業 > 剪定用具 > 園芸用はさみ,アルス　軽量伸縮式高枝鋏ズームチョキＥタイプ160ZE-3.0-3D1.8-3mで伸縮！標準機能だけなので使いやすい,標準機能に絞ったシンプル設計なので女性・お年寄りも楽,"<P><FONT size=""-1""><BR>
【ここがポイント！】 <BR>
●標準機能に絞ったシンプル設計の伸縮式高枝鋏！<BR>
●軽量で操作が簡単 <BR>
●刃先は最大200度回転 <BR>
●プッシュボタン式ストッパー操作で簡単伸縮 <BR>
●切ってつかめる、つかみ刃付き <BR>
●太い枝も切れる、鋸付き <BR>
※つかみ機構あり、伸縮あり、最長3.0m、生木切断目安12mm(つかみ刃取外時)<BR>
※鋸付き <BR>
<BR>
<BR>
【商品仕様】 <BR>
全長(mm)／刃長(mm)／質量(g)<BR>
1800-3000／50／1200 <BR>
<BR>
●高炭素刃物鋼<BR>
●ニッケルメッキ<BR>
●刃カバー付<BR>
●打合クッション<BR>
●替刃式<BR>
●グリップ開き角度2段切替式<BR>
●鋸付き<BR>
<BR>
<BR>
関連商品<BR>
高枝切鋏<BR>
</FONT></P>",アルス　軽量伸縮式高枝鋏ズームチョキＥタイプ160ZE-3.0-3D1.8-3mで伸縮！標準機能だけなので使いやすい：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリングアルス　軽量伸縮式高枝鋏ズームチョキＥタイプ160ZE-3.0-3D1.8-3mで伸縮！標準機能だけなので使いやすい,標準機能に絞ったシンプル設計なので女性・お年寄りも楽。アルス　軽量伸縮式高枝鋏ズームチョキＥタイプ160ZE-3.0-3D1.8-3mで伸縮！標準機能だけなので使いやすい[rn]
19-109406,http://tshop.r10s.jp/yminfo/cabinet/gardening/1038830946.jpg?fitin=700:700,1638.4000,,花・ガーデン・DIY > ガーデニング・農業 > 剪定用具 > 園芸用はさみ,源造刃物　ミディー大久保　150ｍｍ（黒染）,切れ味するどい源造の鋏,●軽くて使いやすいコンパクトサイズ。<BR>●形状を小さくし、女性や手の小さい方でも使いやすい様にした鋏です。<BR>●慣れた方には使いやすく、力も入れやすい形です。<BR>●全長：150ｍｍ <BR>●用途 ：  定評ある万能盆栽園芸用鋏（太い枝の切断可能）。,源造刃物　ミディー大久保　150ｍｍ（黒染）：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリング源造刃物　ミディー大久保　150ｍｍ（黒染）,切れ味するどい源造の鋏。源造刃物　ミディー大久保　150ｍｍ（黒染）[rn]
19-109407,http://tshop.r10s.jp/yminfo/cabinet/gardening/1038830962.jpg?fitin=700:700,2834.4000,,花・ガーデン・DIY > ガーデニング・農業 > 剪定用具 > 園芸用はさみ,源造刃物　ミディー又枝切　150ｍｍ（黒染）,切れ味するどい源造の鋏,●軽くて使いやすいコンパクトサイズ。<BR>●形状を小さくし、女性や手の小さい方でも使いやすい様にした鋏です。<BR>●初心者者にも使いやすい形です。<BR>●全長：150ｍｍ <BR>●用途 ： 幹から枝を切り落とす時に使用します。切り口が深く、幹の切り口が自然に早く仕上がります。,源造刃物　ミディー又枝切　150ｍｍ（黒染）：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリング源造刃物　ミディー又枝切　150ｍｍ（黒染）,切れ味するどい源造の鋏。源造刃物　ミディー又枝切　150ｍｍ（黒染）[rn]
19-109408,http://tshop.r10s.jp/yminfo/cabinet/gardening/1038830956.jpg?fitin=700:700,1638.4000,,花・ガーデン・DIY > ガーデニング・農業 > 剪定用具 > 園芸用はさみ,源造刃物　ミディー足長盆栽　170ｍｍ（黒染）,切れ味するどい源造の鋏,●軽くて使いやすいコンパクトサイズ。<BR>●形状を小さくし、女性や手の小さい方でも使いやすい様にした鋏です。<BR>●慣れた方には使いやすく、力も入れやすい形です。<BR>●全長：170ｍｍ <BR>●用途 ： 足の曲尻が小さく、枝振の多いところに入りやすく造られた盆栽鋏の細型。鉢物等の小枝（割箸大）の剪定に,源造刃物　ミディー足長盆栽　170ｍｍ（黒染）：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリング源造刃物　ミディー足長盆栽　170ｍｍ（黒染）,切れ味するどい源造の鋏。源造刃物　ミディー足長盆栽　170ｍｍ（黒染）[rn]
19-109409,http://tshop.r10s.jp/yminfo/cabinet/gardening/1038830940.jpg?fitin=700:700,1638.4000,,花・ガーデン・DIY > ガーデニング・農業 > 剪定用具 > 園芸用はさみ,源造刃物　ミディー古流　150ｍｍ（黒染）,切れ味するどい源造の鋏,"●軽くて使いやすいコンパクトサイズ。<BR>●形状を小さくし、女性や手の小さい方でも使いやすい様にした鋏です。<BR>●初心者者にも使いやすい形です。<BR>●全長：150ｍｍ <BR>●用途 ： 各流生花用（華道用）花木類の切花用鋏としてお使い下さい。<BR>
　　　　　（針金・ブリキ等の金属は切断できません。）",源造刃物　ミディー古流　150ｍｍ（黒染）：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリング源造刃物　ミディー古流　150ｍｍ（黒染）,切れ味するどい源造の鋏。源造刃物　ミディー古流　150ｍｍ（黒染）[rn]
19-109410,http://tshop.r10s.jp/yminfo/cabinet/gardening/1038830953.jpg?fitin=700:700,1638.4000,,花・ガーデン・DIY > ガーデニング・農業 > 剪定用具 > 園芸用はさみ,源造刃物　ミディー盆栽　150ｍｍ（黒染）,切れ味するどい源造の鋏,●軽くて使いやすいコンパクトサイズ。<BR>●形状を小さくし、女性や手の小さい方でも使いやすい様にした鋏です。<BR>●慣れた方には使いやすく、力も入れやすい形です。<BR>●全長：150ｍｍ <BR>●用途 ： 一般の鉢植え、盆栽の枝や葉や新芽のお手入れに最適。,源造刃物　ミディー盆栽　150ｍｍ（黒染）：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリング源造刃物　ミディー盆栽　150ｍｍ（黒染）,切れ味するどい源造の鋏。源造刃物　ミディー盆栽　150ｍｍ（黒染）[rn]
19-109411,http://tshop.r10s.jp/yminfo/cabinet/gardening/1038830937.jpg?fitin=700:700,1508.8000,,花・ガーデン・DIY > ガーデニング・農業 > 剪定用具 > 園芸用はさみ,源造刃物　ミディー池ノ坊　150ｍｍ（黒染）,切れ味するどい源造の鋏,●軽くて使いやすいコンパクトサイズ。<BR>●形状を小さくし、女性や手の小さい方でも使いやすい様にした鋏です。<BR>●慣れた方には使いやすく、力も入れやすい形です。<BR>●全長：150ｍｍ <BR>●用途 ： 主に生花の花木類の切花用として使用します。,源造刃物　ミディー池ノ坊　150ｍｍ（黒染）：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリング源造刃物　ミディー池ノ坊　150ｍｍ（黒染）,切れ味するどい源造の鋏。源造刃物　ミディー池ノ坊　150ｍｍ（黒染）[rn]
