19-26301,,3380.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒天馬（株）/ＴＥＮＭＡ【ROX-740-3L】(4477057)ロックス７４０－３Ｌ クリア ４４０×７４０×４３０ 受注単位1,物流保管用品\収納用品\収納ケース,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●フタのくぼみを利用して、バンド・紐掛けができます。<br>●丈夫な作りで積み重ねても安心して使用できます。<br>●フタをしっかり固定するアップロック式です。<br>●フタなしでも積み重ねができます。<br>●色:クリア<br>●外形寸法(mm)間口×奥行×高さ:740×440×430<br>●有効内寸(mm)間口×奥行×高さ:337×611×406<br>●容量(L):100<br>●質量(kg):3.9<br>●本体:フタ:バックル:ポリプロピレン(PP)<br>",『カード対応OK！』■〒天馬（株）/ＴＥＮＭＡ【ROX-740-3L】(4477057)ロックス７４０&minus;３Ｌ クリア ４４０&times;７４０&times;４３０ 受注単位1：クローバー資材館,『カード対応OK！』■〒天馬（株）/ＴＥＮＭＡ【ROX-740-3L】(4477057)ロックス７４０&minus;３Ｌ クリア ４４０&times;７４０&times;４３０ 受注単位1,物流保管用品\収納用品\収納ケース。『カード対応OK！』■〒天馬（株）/ＴＥＮＭＡ【ROX-740-3L】(4477057)ロックス７４０&minus;３Ｌ クリア ４４０&times;７４０&times;４３０ 受注単位1[rn]
19-26302,,1330.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒天馬/ＴＥＮＭＡ【KBK-M-AG】(7547145) カバコ　Ｍ　アッシュグリーン　４５０×４２０×３１０ 受注単位1,物流保管用品\収納用品\収納ボックス,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●フラップ式スライド扉で開口部が広いため、物の出し入れが非常にスムーズに行えます。<br>●別売りのキャスターを使えば移動も楽に行えます。<br>●他のサイズと組み合わせて自分好みの収納スペースが作れます。<br>スプレー缶、軍手、作業服などの在庫ストック<br><br>●色：アッシュグリーン<br>●外形寸法(mm)間口×奥行×高さ：450×420×310<br>●質量(kg)：10.8<br>●開口部寸法(mm)縦×横：210×380<br><br><br>●本体、フタ：ポリプロピレン<br>",『カード対応OK！』■〒天馬/ＴＥＮＭＡ【KBK-M-AG】(7547145) カバコ　Ｍ　アッシュグリーン　４５０&times;４２０&times;３１０ 受注単位1：クローバー資材館,『カード対応OK！』■〒天馬/ＴＥＮＭＡ【KBK-M-AG】(7547145) カバコ　Ｍ　アッシュグリーン　４５０&times;４２０&times;３１０ 受注単位1,物流保管用品\収納用品\収納ボックス。『カード対応OK！』■〒天馬/ＴＥＮＭＡ【KBK-M-AG】(7547145) カバコ　Ｍ　アッシュグリーン　４５０&times;４２０&times;３１０ 受注単位1[rn]
19-26303,,1632.8000,,花・ガーデン・DIY > DIY・工具 > その他,■〒アイリスオーヤマ/ＩＲＩＳ 道具箱【WY-540-BE】(8184149) ＩＲＩＳ ワイドストッカー ＷＹ－540 ベージュ 発注単位1,物流保管用品\収納用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●ベランダや軒下での多目的収納に便利なストッカーです。<br>
●フタの天面がフラットなので、積み重ねた時の安定感があります。<br>
●容量(L):74<br>
●色:ベージュ<br>
●外寸(mm)間口:545<br>
●外寸(mm)奥行:440<br>
●外寸(mm)高さ:455<br>
●有効内寸(mm)間口:450<br>
●有効内寸(mm)奥行:355<br>
●有効内寸(mm)高さ:410<br>
●外寸(mm)間口×奥行×高さ:545×440×455<br>
●有効内寸(mm)間口×奥行×高さ:450×355×410<br>
●収納の目安:20Lのポリタンク2個<br>
●ポリプロピレン(PP)",■〒アイリスオーヤマ/ＩＲＩＳ 道具箱【WY-540-BE】(8184149) ＩＲＩＳ ワイドストッカー ＷＹ&minus;540 ベージュ 発注単位1：クローバー資材館,■〒アイリスオーヤマ/ＩＲＩＳ 道具箱【WY-540-BE】(8184149) ＩＲＩＳ ワイドストッカー ＷＹ&minus;540 ベージュ 発注単位1,物流保管用品\収納用品。■〒アイリスオーヤマ/ＩＲＩＳ 道具箱【WY-540-BE】(8184149) ＩＲＩＳ ワイドストッカー ＷＹ&minus;540 ベージュ 発注単位1[rn]
19-26304,,1773.6000,,花・ガーデン・DIY > DIY・工具 > その他,■〒天馬/ＴＥＮＭＡ 工具箱【KBK-WIDE-M-AG】(7991231) ＴＥＮＭＡ ＰＲＸカバコ ワイドＭ 発注単位1,物流保管用品\収納用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●開口部が広く使えてたたんだ衣類も楽に収納できます。<br>
●フタが中にしまえるから開口部を広く使えます。<br>
●容量(L):45<br>
●色:アッシュグリーン<br>
●有効内寸(mm)間口×奥行×高さ:510×270×250<br>
●外形寸法(mm)間口×奥行×高さ:600×420×310<br>
●耐荷重(kg):5<br>
●最大積載段数(段):3<br>
●開口部寸法(mm)縦×横:210×530<br>
●本体:ポリプロピレン(PP)",■〒天馬/ＴＥＮＭＡ 工具箱【KBK-WIDE-M-AG】(7991231) ＴＥＮＭＡ ＰＲＸカバコ ワイドＭ 発注単位1：クローバー資材館,■〒天馬/ＴＥＮＭＡ 工具箱【KBK-WIDE-M-AG】(7991231) ＴＥＮＭＡ ＰＲＸカバコ ワイドＭ 発注単位1,物流保管用品\収納用品。■〒天馬/ＴＥＮＭＡ 工具箱【KBK-WIDE-M-AG】(7991231) ＴＥＮＭＡ ＰＲＸカバコ ワイドＭ 発注単位1[rn]
19-26305,,1330.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒天馬/ＴＥＮＭＡ【KBK-M-CBR】(7547161) カバコ　Ｍ　クリアブラウン　４５０×４２０×３１０ 受注単位1,物流保管用品\収納用品\収納ボックス,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●フラップ式スライド扉で開口部が広いため、物の出し入れが非常にスムーズに行えます。<br>●別売りのキャスターを使えば移動も楽に行えます。<br>●他のサイズと組み合わせて自分好みの収納スペースが作れます。<br>スプレー缶、軍手、作業服などの在庫ストック<br><br>●色：クリアブラウン<br>●外形寸法(mm)間口×奥行×高さ：450×420×310<br>●質量(kg)：10.8<br>●開口部寸法(mm)縦×横：210×380<br><br><br>●本体、フタ：ポリプロピレン<br>",『カード対応OK！』■〒天馬/ＴＥＮＭＡ【KBK-M-CBR】(7547161) カバコ　Ｍ　クリアブラウン　４５０&times;４２０&times;３１０ 受注単位1：クローバー資材館,『カード対応OK！』■〒天馬/ＴＥＮＭＡ【KBK-M-CBR】(7547161) カバコ　Ｍ　クリアブラウン　４５０&times;４２０&times;３１０ 受注単位1,物流保管用品\収納用品\収納ボックス。『カード対応OK！』■〒天馬/ＴＥＮＭＡ【KBK-M-CBR】(7547161) カバコ　Ｍ　クリアブラウン　４５０&times;４２０&times;３１０ 受注単位1[rn]
19-26306,,1363.2000,,花・ガーデン・DIY > DIY・工具 > その他,■〒トラスコ中山/ＴＲＵＳＣＯ 雑貨品Ｇ 【TCR-01-BK】(7992416) ＴＲＵＳＣＯ クリアライトボックス 24Ｌ 黒半透明 発注単位1,物流保管用品\収納用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●バンドやひも掛けに便利な溝があるフタが付いています。<br>
●中身がわかりやすいクリアタイプです。<br>
●フタがロック付で、倒れても中身がこぼれ落ちません。<br>
●透明タイプですので外側からでも中身が確認できます。<br>
●バックヤードで予備在庫の保管や整理。<br>
●車庫や駐車場でのメンテナンス備品保管。<br>
●物置内の整理。<br>
●簡易工具箱として。<br>
●小規模事務所での備品整理。<br>
●容量(L):24<br>
●色:透明黒<br>
●外寸(mm)間口:530<br>
●外寸(mm)奥行:360<br>
●外寸(mm)高さ:185<br>
●有効内寸(mm)間口:442<br>
●有効内寸(mm)奥行:298<br>
●有効内寸(mm)高さ:170<br>
●有効内寸(mm)間口×奥行×高さ:442×298×170<br>
●適用カード差し(別売):-<br>
●外形寸法(mm)間口×奥行×高さ:530×360×185<br>
●TCR-01、02、02Dはフタをした状態で積み重ね可能<br>
●ポリプロピレン（PP）",■〒トラスコ中山/ＴＲＵＳＣＯ 雑貨品Ｇ 【TCR-01-BK】(7992416) ＴＲＵＳＣＯ クリアライトボックス 24Ｌ 黒半透明 発注単位1：クローバー資材館,■〒トラスコ中山/ＴＲＵＳＣＯ 雑貨品Ｇ 【TCR-01-BK】(7992416) ＴＲＵＳＣＯ クリアライトボックス 24Ｌ 黒半透明 発注単位1,物流保管用品\収納用品。■〒トラスコ中山/ＴＲＵＳＣＯ 雑貨品Ｇ 【TCR-01-BK】(7992416) ＴＲＵＳＣＯ クリアライトボックス 24Ｌ 黒半透明 発注単位1[rn]
19-26307,,20804.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##∀■〒天馬（株）/ＴＥＮＭＡ【FP7507-BR】(4531612)フィッツプラスプレミアム ＦＰ７５０７ シルキーブラウン 受注単位1,物流保管用品\収納用品\チェスト,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は配送地域によって送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font><br><br>●製品の美しさを際立たせる超光沢パネルです。<br>●移動時などの不意な飛び出しを防止する『あんぜんロック付』です。<br>●左右サイドローラー内蔵で、軽い操作の『スムーズ引出し』です。<br>●側面、背面は壁構造で、ホコリが入りにくく清潔です。<br>●間口(mm):750<br>●奥行(mm):410<br>●高さ(mm):1440<br>●引出し:7<br>●引出し内寸(mm)間口×奥行×高さ:670×345×150<br>●色:ホワイト(本体)シルキーブラウン(天板)<br>●質量(kg):23.9<br>●引出し容量(L):35.5<br>●天板耐荷重(kg):10<br>●専用脚付（すべり止め付）<br>●天板:木製(低ホルムアルデヒド仕様)<br>●本体・引出し・ロック・ローラー・脚:ポリプロピレン(PP)<br>●すべり止め:ポリエチレン(PE)<br>●前パネル:スチロール樹脂<br>●天板:MDF化粧板（中密度繊維板）<br>",『カード対応OK！』##&forall;■〒天馬（株）/ＴＥＮＭＡ【FP7507-BR】(4531612)フィッツプラスプレミアム ＦＰ７５０７ シルキーブラウン 受注単位1：クローバー資材館,『カード対応OK！』##&forall;■〒天馬（株）/ＴＥＮＭＡ【FP7507-BR】(4531612)フィッツプラスプレミアム ＦＰ７５０７ シルキーブラウン 受注単位1,物流保管用品\収納用品\チェスト。『カード対応OK！』##&forall;■〒天馬（株）/ＴＥＮＭＡ【FP7507-BR】(4531612)フィッツプラスプレミアム ＦＰ７５０７ シルキーブラウン 受注単位1[rn]
19-26308,,2350.4000,,花・ガーデン・DIY > DIY・工具 > その他,■〒天馬/ＴＥＮＭＡ 工具箱【BD-STOCK85】(7928271) ＴＥＮＭＡ ベランダストッカー ハーフ ブルーグレイ 590×485×510 発注単位1,物流保管用品\収納用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●耐久性に優れた頑丈なボディ設計です。<br>
●前後左右に移動できる、安全性の高いキャスター付きです。<br>
●盗難防止用鍵穴(楕円10×19mm)がついています。<br>
●容量(L):85<br>
●色:ブルー/グレー<br>
●外寸(mm)間口×奥行×高さ:590×485×510<br>
●有効内寸(mm)間口×奥行×高さ:500×370×402<br>
●フタ・本体・バックル:ポリプロピレン(PP)",■〒天馬/ＴＥＮＭＡ 工具箱【BD-STOCK85】(7928271) ＴＥＮＭＡ ベランダストッカー ハーフ ブルーグレイ 590&times;485&times;510 発注単位1：クローバー資材館,■〒天馬/ＴＥＮＭＡ 工具箱【BD-STOCK85】(7928271) ＴＥＮＭＡ ベランダストッカー ハーフ ブルーグレイ 590&times;485&times;510 発注単位1,物流保管用品\収納用品。■〒天馬/ＴＥＮＭＡ 工具箱【BD-STOCK85】(7928271) ＴＥＮＭＡ ベランダストッカー ハーフ ブルーグレイ 590&times;485&times;510 発注単位1[rn]
19-26309,,972.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒天馬/ＴＥＮＭＡ 工具箱【KBK-SLIM-M-AP】(7991193) ＴＥＮＭＡ ＰＲＸカバコ スリムＭ 発注単位1,物流保管用品\収納用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●開口部が広く使えてたたんだ衣類も楽に収納できます。<br>
●フタが中にしまえるから開口部を広く使えます。<br>
●容量(L):19<br>
●色:アッシュピンク<br>
●有効内寸(mm)間口×奥行×高さ:210×270×250<br>
●外形寸法(mm)間口×奥行×高さ:300×420×310<br>
●耐荷重(kg):15<br>
●最大積載段数(段):3<br>
●開口部寸法(mm)縦×横:210×220<br>
●本体:ポリプロピレン(PP)",■〒天馬/ＴＥＮＭＡ 工具箱【KBK-SLIM-M-AP】(7991193) ＴＥＮＭＡ ＰＲＸカバコ スリムＭ 発注単位1：クローバー資材館,■〒天馬/ＴＥＮＭＡ 工具箱【KBK-SLIM-M-AP】(7991193) ＴＥＮＭＡ ＰＲＸカバコ スリムＭ 発注単位1,物流保管用品\収納用品。■〒天馬/ＴＥＮＭＡ 工具箱【KBK-SLIM-M-AP】(7991193) ＴＥＮＭＡ ＰＲＸカバコ スリムＭ 発注単位1[rn]
19-26310,,182347.2000,,花・ガーデン・DIY > DIY・工具 > その他,■〒ニューウェル・ラバーメイド社 ツーリングラック【471607】(8194201) ヘビーデューティーユーティリティートラック ブラック 発注単位1,物流保管用品\運搬車輌機器,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●廃棄物の収集や材料の搬送に便利な大型トラックです。<br>
●樹脂ボディ＋金属フレームの構造は高い耐久性を発揮します。<br>
●容量(L):450<br>
●高さ(mm):940<br>
●色:ブラック<br>
●間口(mm):787<br>
●奥行(mm):1113<br>
●均等荷重(kg):454<br>
●本体:ポリエチレン<br>
●フレーム:スチール",■〒ニューウェル・ラバーメイド社 ツーリングラック【471607】(8194201) ヘビーデューティーユーティリティートラック ブラック 発注単位1：クローバー資材館,■〒ニューウェル・ラバーメイド社 ツーリングラック【471607】(8194201) ヘビーデューティーユーティリティートラック ブラック 発注単位1,物流保管用品\運搬車輌機器。■〒ニューウェル・ラバーメイド社 ツーリングラック【471607】(8194201) ヘビーデューティーユーティリティートラック ブラック 発注単位1[rn]
19-26311,,34776.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒ニューウェル・ラバーメイド社/エレクター 製品０１【461307】(8194191) エレクター ラバーメイド  キューブトラック フタ ブラック 発注単位1,物流保管用品\運搬車輌機器,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●高さ(mm):216<br>
●色:ブラック<br>
●間口(mm):699<br>
●奥行(mm):1095<br>
●対応容量(L):340<br>
●ポリエチレン（PE）",■〒ニューウェル・ラバーメイド社/エレクター 製品０１【461307】(8194191) エレクター ラバーメイド  キューブトラック フタ ブラック 発注単位1：クローバー資材館,■〒ニューウェル・ラバーメイド社/エレクター 製品０１【461307】(8194191) エレクター ラバーメイド  キューブトラック フタ ブラック 発注単位1,物流保管用品\運搬車輌機器。■〒ニューウェル・ラバーメイド社/エレクター 製品０１【461307】(8194191) エレクター ラバーメイド  キューブトラック フタ ブラック 発注単位1[rn]
