19-20901,http://tshop.r10s.jp/clover9608/cabinet/pb3-1/t010002961052.jpg?fitin=700:700,344.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ナベ頭組込ネジ　三価白Ｐ－４　サイズＭ３Ｘ２０　６６本入【B751-0320】(3002993) 受注単位：1,(3002993),"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●環境負荷の少ない三価クロメート品です。",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ナベ頭組込ネジ　三価白Ｐ&minus;４　サイズＭ３Ｘ２０　６６本入【B751-0320】(3002993) 受注単位：1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ナベ頭組込ネジ　三価白Ｐ&minus;４　サイズＭ３Ｘ２０　６６本入【B751-0320】(3002993) 受注単位：1,(3002993)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ナベ頭組込ネジ　三価白Ｐ&minus;４　サイズＭ３Ｘ２０　６６本入【B751-0320】(3002993) 受注単位：1[rn]
19-20902,,572.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　六角ナット１種　チタン強度Ｔｉ２　サイズＭ８Ｘ１．２５　４個入【TB94-0008】(2555760) 受注単位：1,(2555760),"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●チタンは軽い、強い、サビない、無害、磁気を帯びない耐薬品性に優れています。<br>●重さ当たりの強度は鉄の2倍、アルミの6倍、質量は鋼鉄の約1/2の軽さです。",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　六角ナット１種　チタン強度Ｔｉ２　サイズＭ８Ｘ１．２５　４個入【TB94-0008】(2555760) 受注単位：1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　六角ナット１種　チタン強度Ｔｉ２　サイズＭ８Ｘ１．２５　４個入【TB94-0008】(2555760) 受注単位：1,(2555760)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　六角ナット１種　チタン強度Ｔｉ２　サイズＭ８Ｘ１．２５　４個入【TB94-0008】(2555760) 受注単位：1[rn]
19-20903,http://tshop.r10s.jp/clover9608/cabinet/pb5-1/t010004419620.jpg?fitin=700:700,445.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　六角穴付ボルトユニクロ　半ネジ　サイズＭ３Ｘ２５　３９本入【B62-0325 (M3X25L39ｺｲﾘ)】(2123827) 受注単位1,(2123827),"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●全ねじタイプに比べ荷重のかかかる首下部の荷重が強くなっています。",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　六角穴付ボルトユニクロ　半ネジ　サイズＭ３Ｘ２５　３９本入【B62-0325 (M3X25L39ｺｲﾘ)】(2123827) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　六角穴付ボルトユニクロ　半ネジ　サイズＭ３Ｘ２５　３９本入【B62-0325 (M3X25L39ｺｲﾘ)】(2123827) 受注単位1,(2123827)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　六角穴付ボルトユニクロ　半ネジ　サイズＭ３Ｘ２５　３９本入【B62-0325 (M3X25L39ｺｲﾘ)】(2123827) 受注単位1[rn]
19-20904,http://tshop.r10s.jp/clover9608/cabinet/pb3-1/t010002969868.jpg?fitin=700:700,344.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　プレス蝶ボルト　ユニクロム　サイズＭ５Ｘ１２　２０個入【B36-0512】(2130483) 受注単位1,(2130483),,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　プレス蝶ボルト　ユニクロム　サイズＭ５Ｘ１２　２０個入【B36-0512】(2130483) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　プレス蝶ボルト　ユニクロム　サイズＭ５Ｘ１２　２０個入【B36-0512】(2130483) 受注単位1,(2130483)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　プレス蝶ボルト　ユニクロム　サイズＭ５Ｘ１２　２０個入【B36-0512】(2130483) 受注単位1[rn]
19-20905,,529.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【B103-0406】(7650353) ピン付六角穴ボタンボルト　ステンレス　Ｍ４Ｘ６　１５本入 受注単位1,生産加工用品\ねじ・ボルト・ナット\いたずら防止ねじ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●六角穴の中央にピンが立っている形状のため、通常の工具での取り外しができません。<br><br><br>●寸法(mm)d×L：M4×6<br><br>●強度区分：A2-50相当<br><br>●ステンレス(A2)<br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【B103-0406】(7650353) ピン付六角穴ボタンボルト　ステンレス　Ｍ４Ｘ６　１５本入 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【B103-0406】(7650353) ピン付六角穴ボタンボルト　ステンレス　Ｍ４Ｘ６　１５本入 受注単位1,生産加工用品\ねじ・ボルト・ナット\いたずら防止ねじ。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【B103-0406】(7650353) ピン付六角穴ボタンボルト　ステンレス　Ｍ４Ｘ６　１５本入 受注単位1[rn]
19-20906,http://tshop.r10s.jp/clover9608/cabinet/pb5-1/t010004419624.jpg?fitin=700:700,445.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　六角穴付ボルト　黒染め全ネジ　サイズＭ３Ｘ１４　６２本入【B30-0314】(2130696) 受注単位1,(2130696),"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●SCM材を使用し、高い強度があります。",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　六角穴付ボルト　黒染め全ネジ　サイズＭ３Ｘ１４　６２本入【B30-0314】(2130696) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　六角穴付ボルト　黒染め全ネジ　サイズＭ３Ｘ１４　６２本入【B30-0314】(2130696) 受注単位1,(2130696)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　六角穴付ボルト　黒染め全ネジ　サイズＭ３Ｘ１４　６２本入【B30-0314】(2130696) 受注単位1[rn]
19-20907,http://tshop.r10s.jp/clover9608/cabinet/pb3-1/t010002969852.jpg?fitin=700:700,344.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ナベ頭タッピングねじ　ユニクロ　Ｍ５Ｘ１０　１１０本入【B07-0510】(1595113) 受注単位：1,(1595113),"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●タップやナットを使用せず、下穴だけで締結ができる薄板鋼板用のねじです。",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ナベ頭タッピングねじ　ユニクロ　Ｍ５Ｘ１０　１１０本入【B07-0510】(1595113) 受注単位：1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ナベ頭タッピングねじ　ユニクロ　Ｍ５Ｘ１０　１１０本入【B07-0510】(1595113) 受注単位：1,(1595113)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ナベ頭タッピングねじ　ユニクロ　Ｍ５Ｘ１０　１１０本入【B07-0510】(1595113) 受注単位：1[rn]
19-20908,http://tshop.r10s.jp/clover9608/cabinet/pb5-1/t010004419641.jpg?fitin=700:700,503.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ナベ頭小ネジ　ステンレス　サイズＭ６Ｘ１５　３３本入【B05-0615】(1591142) 受注単位：1,(1591142),"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●十字穴付の一般的な小ねじです。",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ナベ頭小ネジ　ステンレス　サイズＭ６Ｘ１５　３３本入【B05-0615】(1591142) 受注単位：1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ナベ頭小ネジ　ステンレス　サイズＭ６Ｘ１５　３３本入【B05-0615】(1591142) 受注単位：1,(1591142)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ナベ頭小ネジ　ステンレス　サイズＭ６Ｘ１５　３３本入【B05-0615】(1591142) 受注単位：1[rn]
19-20909,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002660140.jpg?fitin=700:700,532.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒水本機械製作所/水本　ステンレス　Ｌ型フック【B-129】(2155427) 受注単位1,生産加工用品\建築金物・工場用間仕切り\荷役金具,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●荷重をかけた際、長辺に負荷がかかるため、フックに負担がかかりにくい構造になっています。",『カード対応OK！』■〒水本機械製作所/水本　ステンレス　Ｌ型フック【B-129】(2155427) 受注単位1：クローバー資材館,『カード対応OK！』■〒水本機械製作所/水本　ステンレス　Ｌ型フック【B-129】(2155427) 受注単位1,生産加工用品\建築金物・工場用間仕切り\荷役金具。『カード対応OK！』■〒水本機械製作所/水本　ステンレス　Ｌ型フック【B-129】(2155427) 受注単位1[rn]
19-20910,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004382390.jpg?fitin=700:700,1296.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ダイドーハント/ハント　ワンタッチプラフック　１００入り２３ｍｍ　ブロンズ【32477】(3813690) 受注単位1,生産加工用品\建築金物・工場用間仕切り\波板,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●波板取り付けをワンタッチで簡単に施工できます。",『カード対応OK！』■〒ダイドーハント/ハント　ワンタッチプラフック　１００入り２３ｍｍ　ブロンズ【32477】(3813690) 受注単位1：クローバー資材館,『カード対応OK！』■〒ダイドーハント/ハント　ワンタッチプラフック　１００入り２３ｍｍ　ブロンズ【32477】(3813690) 受注単位1,生産加工用品\建築金物・工場用間仕切り\波板。『カード対応OK！』■〒ダイドーハント/ハント　ワンタッチプラフック　１００入り２３ｍｍ　ブロンズ【32477】(3813690) 受注単位1[rn]
19-20911,,541.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒（株）ニチフ端子工業/ニチフ 【TMEV 1.25Y-4N-RED】(4732201)絶縁被覆付圧着端子 Ｙ形（１００Ｐ） 受注単位1,生産加工用品\電設配線部品\接続端子,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●端子筒部に絶縁被覆があらかじめセットされております。<br>●絶縁体形状:TME形は絶縁被覆部内側に電線挿入ガイド（じょうご状）を設けました。心線はよじらなくても被覆をストリップした状態でガイドに沿ってスムーズに筒部まで挿入できます。<br>●軟鋼のより線電線の接続に。<br>●電線抱合範囲より線mm[[の2乗]]:0.3～1.65<br>●電線抱合範囲AWG:22-16<br>●色:赤<br>●外寸(mm):6.4<br>●スタッド径(mm):4.3<br>●全長(mm):21.9<br>●内寸(mm):4.1<br>●JIS規格品:×<br>●質量（ｇ）:80<br>●丸形（単線非対応）<br>●端子:無酸素銅(電気すずメッキ）<br>●スリーブ:無酸素銅管（電気すずメッキ）<br>●絶縁体:ポリ塩化ビニール<br>●銅線専用です。<br>●電線抱合範囲内でご使用ください。<br>●当社指定の適用圧着工具をご使用ください。<br>",『カード対応OK！』■〒（株）ニチフ端子工業/ニチフ 【TMEV 1.25Y-4N-RED】(4732201)絶縁被覆付圧着端子 Ｙ形（１００Ｐ） 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）ニチフ端子工業/ニチフ 【TMEV 1.25Y-4N-RED】(4732201)絶縁被覆付圧着端子 Ｙ形（１００Ｐ） 受注単位1,生産加工用品\電設配線部品\接続端子。『カード対応OK！』■〒（株）ニチフ端子工業/ニチフ 【TMEV 1.25Y-4N-RED】(4732201)絶縁被覆付圧着端子 Ｙ形（１００Ｐ） 受注単位1[rn]
