19-4001,http://tshop.r10s.jp/akibamac/cabinet/05122502/4966307379996.jpg?fitin=700:700,3184.0000,,インテリア・寝具・収納 > ライト・照明 > シーリングライト（天井照明） > その他,ヤザワLEDペンダントライト Y07PDR05L01WH ホワイト,,オシャレでレトロなLED電球を使用した、インテリアペンダントライトです。<br><br>■本体重量： 約560g<br>■パッケージ寸法： W275mm×H270mm×D85mm<br>■本体寸法（セード）：約φ272×H35mm<br>■定格消費電力：100Wまで<br>■パッケージ重量： 約580g<br>■包装形態： PVCバック<br>■付属品 4W LED電球、1灯用ソケット<br>■コード長： 約0.8m<br>■口金： E26<br>■全光束： 約470lm<br>■色温度（K）： 2700<br>■定格消費電力： 100Wまで,ヤザワLEDペンダントライト Y07PDR05L01WH ホワイト：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンヤザワLEDペンダントライト Y07PDR05L01WH ホワイト,ヤザワLEDペンダントライト Y07PDR05L01WH ホワイト[rn]
19-4002,http://tshop.r10s.jp/akibamac/cabinet/05216987/4961238001435.jpg?fitin=700:700,11832.0000,,インテリア・寝具・収納 > ライト・照明 > シーリングライト（天井照明） > その他,【送料無料】瀧住LEDペンダントライト （810lm） GL1066P 電球色,,有田焼セードを使ったLEDペンダントライト<br>■有田焼セード<br><br>【製品仕様】<br>本体サイズ： 194×φ151mm<br>本体重量： 約0.8kg<br>ランプ色： 電球色<br>演色性： Ra80<br>器具光束： 810lm<br>消費電力： 7.8W<br>消費効率： 103.8lm/W,【送料無料】瀧住LEDペンダントライト （810lm） GL1066P 電球色：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】瀧住LEDペンダントライト （810lm） GL1066P 電球色,【送料無料】瀧住LEDペンダントライト （810lm） GL1066P 電球色[rn]
19-4003,http://tshop.r10s.jp/akibamac/cabinet/05122502/4966307380008.jpg?fitin=700:700,3184.0000,,インテリア・寝具・収納 > ライト・照明 > シーリングライト（天井照明） > その他,ヤザワLEDペンダントライト Y07PDR05L01RD レッド,,オシャレでレトロなLED電球を使用した、インテリアペンダントライトです。<br><br>■本体重量： 約560g<br>■パッケージ寸法： W275mm×H270mm×D85mm<br>■本体寸法（セード）：約φ272×H35mm<br>■定格消費電力：100Wまで<br>■パッケージ重量： 約580g<br>■包装形態： PVCバック<br>■付属品 4W LED電球、1灯用ソケット<br>■コード長： 約0.8m<br>■口金： E26<br>■全光束： 約470lm<br>■色温度（K）： 2700<br>■定格消費電力： 100Wまで,ヤザワLEDペンダントライト Y07PDR05L01RD レッド：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンヤザワLEDペンダントライト Y07PDR05L01RD レッド,ヤザワLEDペンダントライト Y07PDR05L01RD レッド[rn]
19-4004,http://tshop.r10s.jp/akibamac/cabinet/04946799/4974550580687.jpg?fitin=700:700,8304.0000,,インテリア・寝具・収納 > ライト・照明 > シーリングライト（天井照明） > その他,【送料無料】東芝 リモコン付LEDシーリングライト （～8畳） LEDH0801A-LC 調光・調色（昼光色～電球色） (LEDH0801ALC),,■畳数最大の明るさ、すっきり薄形タイプ。<br>■30分・60分ゆっくりおやすみタイマー。<br><br>【製品仕様】<br>器具径（mm）： Φ500<br>高さ（mm）： 98<br>質量： 1.8kg<br>付属品： （リモコン）FRC-204T<br>器具光束： 4299lm<br>消費電力： 42W<br>消費効率： 102.3lm<br>演色評価指数： Ra85<br>光色： 電球色3000K～昼光色6100K,【送料無料】東芝 リモコン付LEDシーリングライト （～8畳） LEDH0801A-LC 調光・調色（昼光色～電球色） (LEDH0801ALC)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】東芝 リモコン付LEDシーリングライト （～8畳） LEDH0801A-LC 調光・調色（昼光色～電球色） (LEDH0801ALC),【送料無料】東芝 リモコン付LEDシーリングライト （～8畳） LEDH0801A-LC 調光・調色（昼光色～電球色） (LEDH0801ALC)[rn]
19-4005,http://tshop.r10s.jp/akibamac/cabinet/04946799/4974550580779.jpg?fitin=700:700,16178.4000,,インテリア・寝具・収納 > ライト・照明 > シーリングライト（天井照明） > その他,【送料無料】東芝 リモコン付LEDシーリングライト （～12畳） LEDH1204A-LC 調光・調色（昼光色～電球色） (LEDH1204ALC),,■しっかりとしたボリューム感のある白木枠。シンプルなデザインのあかりです。<br><br>【製品仕様】<br>器具光束： 5200lm<br>消費電力47W<br>消費効率： 110.6lm<br>演色評価指数： Ra85<br>光色： 電球色3000K～昼光色6100K<br>器具径（mm）： □544<br>高さ（mm）： 109<br>質量（kg）： 2.9kg<br>付属品： （リモコン）FRC-204T,【送料無料】東芝 リモコン付LEDシーリングライト （～12畳） LEDH1204A-LC 調光・調色（昼光色～電球色） (LEDH1204ALC)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】東芝 リモコン付LEDシーリングライト （～12畳） LEDH1204A-LC 調光・調色（昼光色～電球色） (LEDH1204ALC),【送料無料】東芝 リモコン付LEDシーリングライト （～12畳） LEDH1204A-LC 調光・調色（昼光色～電球色） (LEDH1204ALC)[rn]
19-4006,http://tshop.r10s.jp/akibamac/cabinet/04946799/4974550580748.jpg?fitin=700:700,8740.8000,,インテリア・寝具・収納 > ライト・照明 > シーリングライト（天井照明） > その他,【送料無料】東芝 リモコン付LEDシーリングライト （～8畳） LEDH0803A-LC 調光・調色（昼光色～電球色） (LEDH0803ALC),,■畳数最大の明るさ、細かい糸巻模様が空間をしっとり落ち着いたものにします。<br><br>【製品仕様】<br>器具光束： 4299lm<br>消費電力42W<br>消費効率： 102.3lm<br>演色評価指数： Ra85<br>光色： 電球色3000K～昼光色6100K<br>器具径（mm）： φ520<br>高さ（mm）： 105<br>質量（kg）： 1.8kg<br>付属品： （リモコン）FRC-204T,【送料無料】東芝 リモコン付LEDシーリングライト （～8畳） LEDH0803A-LC 調光・調色（昼光色～電球色） (LEDH0803ALC)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】東芝 リモコン付LEDシーリングライト （～8畳） LEDH0803A-LC 調光・調色（昼光色～電球色） (LEDH0803ALC),【送料無料】東芝 リモコン付LEDシーリングライト （～8畳） LEDH0803A-LC 調光・調色（昼光色～電球色） (LEDH0803ALC)[rn]
19-4007,http://tshop.r10s.jp/akibamac/cabinet/04946799/4974550580816.jpg?fitin=700:700,16704.0000,,インテリア・寝具・収納 > ライト・照明 > シーリングライト（天井照明） > その他,【送料無料】 東芝 リモコン付LEDシーリングライト （～12畳） LEDH1205A-LC 調光・調色（昼光色～電球色） (LEDH1205ALC),,■セードのドット状の一部クリア部分からLEDのもれ光が美しくきらめき表情豊かなあかりです。<br><br>【製品仕様】<br>器具光束： 5300lm<br>消費電力47W<br>消費効率： 112.7lm<br>演色評価指数： Ra85<br>光色： 電球色3000K～昼光色6100K<br>器具径（mm）： φ580<br>高さ（mm）： 119<br>質量（kg）： 2.6kg<br>付属品： （リモコン）FRC-204T,【送料無料】 東芝 リモコン付LEDシーリングライト （～12畳） LEDH1205A-LC 調光・調色（昼光色～電球色） (LEDH1205ALC)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】 東芝 リモコン付LEDシーリングライト （～12畳） LEDH1205A-LC 調光・調色（昼光色～電球色） (LEDH1205ALC),【送料無料】 東芝 リモコン付LEDシーリングライト （～12畳） LEDH1205A-LC 調光・調色（昼光色～電球色） (LEDH1205ALC)[rn]
19-4008,http://tshop.r10s.jp/akibamac/cabinet/04946799/4974550580786.jpg?fitin=700:700,11104.0000,,インテリア・寝具・収納 > ライト・照明 > シーリングライト（天井照明） > その他,【送料無料】 東芝 リモコン付LEDシーリングライト （～6畳） LEDH0605A-LC 調光・調色（昼光色～電球色） (LEDH0605ALC),,■セードのドット状の一部クリア部分からLEDのもれ光が美しくきらめき表情豊かなあかりです。<br><br>【製品仕様】<br>器具光束： 3500lm<br>消費電力36W<br>消費効率： 97.2lm<br>演色評価指数： Ra85<br>光色： 電球色3000K～昼光色6100K<br>器具径（mm）： φ520<br>高さ（mm）： 105<br>質量（kg）： 1.8kg<br>付属品： （リモコン）FRC-204T,【送料無料】 東芝 リモコン付LEDシーリングライト （～6畳） LEDH0605A-LC 調光・調色（昼光色～電球色） (LEDH0605ALC)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】 東芝 リモコン付LEDシーリングライト （～6畳） LEDH0605A-LC 調光・調色（昼光色～電球色） (LEDH0605ALC),【送料無料】 東芝 リモコン付LEDシーリングライト （～6畳） LEDH0605A-LC 調光・調色（昼光色～電球色） (LEDH0605ALC)[rn]
19-4009,http://tshop.r10s.jp/akibamac/cabinet/05216987/4974550591065.jpg?fitin=700:700,5584.0000,,インテリア・寝具・収納 > ライト・照明 > シーリングライト（天井照明） > その他,【送料無料】東芝リモコン付LEDシーリングライト （～6畳） LEDH0680W-LD 昼白色 (LEDH0680WLD),,どんな空間にもおすすめのプレーン6畳タイプ<br><br>■薄形で美しいシルエットデザイン<br>■コンパクトなサイズ<br>■おやすみタイマー付きダイレクトリモコン<br>■自然なあかるさの昼白色タイプ<br>■LED常夜灯6段階調光<br><br>【製品仕様】<br>■本体サイズ： Φ500×98mm<br>■本体重量： 1.8kg<br>■器具光束： 3200lm<br>■消費電力： 32W<br>■消費効率： 100.0lm/W<br>■色温度： 5000K<br>■演色評価数Ra： 85<br>■光色： 昼白色<br>,【送料無料】東芝リモコン付LEDシーリングライト （～6畳） LEDH0680W-LD 昼白色 (LEDH0680WLD)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】東芝リモコン付LEDシーリングライト （～6畳） LEDH0680W-LD 昼白色 (LEDH0680WLD),【送料無料】東芝リモコン付LEDシーリングライト （～6畳） LEDH0680W-LD 昼白色 (LEDH0680WLD)[rn]
19-4010,http://tshop.r10s.jp/akibamac/cabinet/05216987/4961238001336.jpg?fitin=700:700,13432.0000,,インテリア・寝具・収納 > ライト・照明 > シーリングライト（天井照明） > その他,【送料無料】瀧住リモコン付LED和風ペンダントライト RVNR80038 調光,,リモコンが便利！和室に最適なLEDペンダントライト<br>■プラスチックセード<br>■リモコン付 （連続調光）<br>■調光範囲（100％～10％）<br><br>【製品仕様】<br>本体サイズ： 155×φ520mm<br>本体重量： 約3.1kg<br>演色性： Ra83<br>器具光束： 3869lm<br>消費電力： 32.1W<br>消費効率： 120.5lm/W,【送料無料】瀧住リモコン付LED和風ペンダントライト RVNR80038 調光：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】瀧住リモコン付LED和風ペンダントライト RVNR80038 調光,【送料無料】瀧住リモコン付LED和風ペンダントライト RVNR80038 調光[rn]
19-4011,http://tshop.r10s.jp/akibamac/cabinet/05438457/4580498571641.jpg?fitin=700:700,7040.0000,,インテリア・寝具・収納 > ライト・照明 > シーリングライト（天井照明） > その他,【送料無料】オリンピアLEDペンダントライト MPN04-GO ゴールド (MPN04GO),,細身の円筒形状のセードを用いた使いやすいシンプルペンダント、お部屋にちょっとグレード感の与えてくれます。,【送料無料】オリンピアLEDペンダントライト MPN04-GO ゴールド (MPN04GO)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】オリンピアLEDペンダントライト MPN04-GO ゴールド (MPN04GO),【送料無料】オリンピアLEDペンダントライト MPN04-GO ゴールド (MPN04GO)[rn]
