19-27501,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002863468.jpg?fitin=700:700,73134.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒マサダ製作所/マサダ　爪付ジャツキ　スプリングナシ【MHC-7.5T】(3378471) 受注単位1,物流保管用品\ジャッキ・ウインチ\爪付ジャッキ,,『カード対応OK！』■〒マサダ製作所/マサダ　爪付ジャツキ　スプリングナシ【MHC-7.5T】(3378471) 受注単位1：クローバー資材館,『カード対応OK！』■〒マサダ製作所/マサダ　爪付ジャツキ　スプリングナシ【MHC-7.5T】(3378471) 受注単位1,物流保管用品\ジャッキ・ウインチ\爪付ジャッキ。『カード対応OK！』■〒マサダ製作所/マサダ　爪付ジャツキ　スプリングナシ【MHC-7.5T】(3378471) 受注単位1[rn]
19-27502,,26742.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【BS-DS73Y-6】(4592476)複柱書架 単式 Ａ４横 Ｗ９００ＸＤ３２０ＸＨ２２４４ ６段 受注単位1,物流保管用品\物品棚\書架,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●ボルトを1本も使用していないボルトレス構造で、分解・組み立て作業を短縮できます。<br>●棚の段数変更が小刻みな25mmピッチで、自由に調整、変更ができます。<br>●高さ、奥行が同じであれば、増結することができます。また、支柱を兼用することにより、コストダウンが図れます。<br>●事務所の帳簿保管。<br>●現場の検査記録保管。<br>●小物の収納。<br>●有効段数(段):6<br>●高さ(mm):2244<br>●奥行(mm):350<br>●色:マイルドホワイト<br>●間口(mm):940<br>●有効間口(mm):897<br>●質量(kg):41.6<br>●均等積載量:60kg/段<br>●組立式<br>●均等積載量:60kg/段<br>●棚板調整ピッチ:25mm<br>●スチール<br>●集中荷重になりますと耐荷重能力は半減します。必ず均等に荷重を分布させてご使用ください。<br>●連結型のみではご使用できません。<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【BS-DS73Y-6】(4592476)複柱書架 単式 Ａ４横 Ｗ９００ＸＤ３２０ＸＨ２２４４ ６段 受注単位1：クローバー資材館,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【BS-DS73Y-6】(4592476)複柱書架 単式 Ａ４横 Ｗ９００ＸＤ３２０ＸＨ２２４４ ６段 受注単位1,物流保管用品\物品棚\書架。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【BS-DS73Y-6】(4592476)複柱書架 単式 Ａ４横 Ｗ９００ＸＤ３２０ＸＨ２２４４ ６段 受注単位1[rn]
19-27503,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004397339.jpg?fitin=700:700,27280.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒今野製作所/イーグル　ローラーバー【RB-10】(3030997) 受注単位1,物流保管用品\ジャッキ・ウインチ\爪付ジャッキ,,『カード対応OK！』■〒今野製作所/イーグル　ローラーバー【RB-10】(3030997) 受注単位1：クローバー資材館,『カード対応OK！』■〒今野製作所/イーグル　ローラーバー【RB-10】(3030997) 受注単位1,物流保管用品\ジャッキ・ウインチ\爪付ジャッキ。『カード対応OK！』■〒今野製作所/イーグル　ローラーバー【RB-10】(3030997) 受注単位1[rn]
19-27504,,29652.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【BS-DD63T-6B】(4592301)複柱書架 複式 Ｂ５縦 Ｗ９００ＸＤ２２０ＸＨ１９４４ ６段 連結 受注単位1,物流保管用品\物品棚\書架,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●ボルトを1本も使用していないボルトレス構造で、分解・組み立て作業を短縮できます。<br>●棚の段数変更が小刻みな25mmピッチで、自由に調整、変更ができます。<br>●高さ、奥行が同じであれば、増結することができます。また、支柱を兼用することにより、コストダウンが図れます。<br>●事務所の帳簿保管。<br>●現場の検査記録保管。<br>●小物の収納。<br>●有効段数(段):6<br>●高さ(mm):1944<br>●奥行(mm):470<br>●色:マイルドホワイト<br>●間口(mm):900<br>●有効間口(mm):857<br>●質量(kg):48.2<br>●均等積載量:40kg/段<br>●組立式<br>●均等積載量:40kg/段<br>●棚板調整ピッチ:25mm<br>●スチール<br>●集中荷重になりますと耐荷重能力は半減します。必ず均等に荷重を分布させてご使用ください。<br>●連結型のみではご使用できません。<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【BS-DD63T-6B】(4592301)複柱書架 複式 Ｂ５縦 Ｗ９００ＸＤ２２０ＸＨ１９４４ ６段 連結 受注単位1：クローバー資材館,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【BS-DD63T-6B】(4592301)複柱書架 複式 Ｂ５縦 Ｗ９００ＸＤ２２０ＸＨ１９４４ ６段 連結 受注単位1,物流保管用品\物品棚\書架。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【BS-DD63T-6B】(4592301)複柱書架 複式 Ｂ５縦 Ｗ９００ＸＤ２２０ＸＨ１９４４ ６段 連結 受注単位1[rn]
19-27505,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002820440.jpg?fitin=700:700,132644.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒今野製作所/イーグル　ローラー送り台タイプ爪つきジャッキ　ＦＲ－６０ＴＬ爪能力３ｔ【FR-60TL】(3346544) 受注単位1,物流保管用品\ジャッキ・ウインチ\爪付ジャッキ,,『カード対応OK！』■〒今野製作所/イーグル　ローラー送り台タイプ爪つきジャッキ　ＦＲ&minus;６０ＴＬ爪能力３ｔ【FR-60TL】(3346544) 受注単位1：クローバー資材館,『カード対応OK！』■〒今野製作所/イーグル　ローラー送り台タイプ爪つきジャッキ　ＦＲ&minus;６０ＴＬ爪能力３ｔ【FR-60TL】(3346544) 受注単位1,物流保管用品\ジャッキ・ウインチ\爪付ジャッキ。『カード対応OK！』■〒今野製作所/イーグル　ローラー送り台タイプ爪つきジャッキ　ＦＲ&minus;６０ＴＬ爪能力３ｔ【FR-60TL】(3346544) 受注単位1[rn]
19-27506,,25496.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【BS-SS73Y-6B】(4592727)単柱書架 単式 Ａ４横 Ｗ９００ＸＤ３２０ＸＨ２２７５ ６段 連結 受注単位1,物流保管用品\物品棚\書架,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●ボルトを1本も使用していないボルトレス構造で、分解・組み立て作業を短縮できます。<br>●棚の段数変更が小刻みな25mmピッチで、自由に調整、変更ができます。<br>●高さ、奥行が同じであれば、増結することができます。また、支柱を兼用することにより、コストダウンが図れます。<br>●事務所の帳簿保管。<br>●現場の検査記録保管。<br>●小物の収納。<br>●有効段数(段):6<br>●高さ(mm):2275<br>●奥行(mm):370<br>●色:マイルドホワイト<br>●間口(mm):900<br>●有効間口(mm):897<br>●質量(kg):37.8<br>●均等積載量:60kg/段<br>●組立式<br>●均等積載量:60kg/段<br>●棚板調整ピッチ:25mm<br>●スチール<br>●集中荷重になりますと耐荷重能力は半減します。必ず均等に荷重を分布させてご使用ください。<br>●連結型のみではご使用できません。<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【BS-SS73Y-6B】(4592727)単柱書架 単式 Ａ４横 Ｗ９００ＸＤ３２０ＸＨ２２７５ ６段 連結 受注単位1：クローバー資材館,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【BS-SS73Y-6B】(4592727)単柱書架 単式 Ａ４横 Ｗ９００ＸＤ３２０ＸＨ２２７５ ６段 連結 受注単位1,物流保管用品\物品棚\書架。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【BS-SS73Y-6B】(4592727)単柱書架 単式 Ａ４横 Ｗ９００ＸＤ３２０ＸＨ２２７５ ６段 連結 受注単位1[rn]
19-27507,,134400.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【VE9S-1201】(4791428)ＶＥ９Ｓ型キャビネット ８８０Ｘ５５０ＸＨ１２００ 引出９段 受注単位1,物流保管用品\工場用保管設備\キャビネット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●セーフティロック機構付のため引出しを1段開けていると安全機構が働き、他の引出しは全てロックされ開きません。<br>●オールロック式のため1度に全ての引出しがロックできます。<br>●ラッチ機構付のため振動があった場合でも、引出しが飛び出し転倒することを防ぎます。<br>●間口(mm):880<br>●奥行(mm):550<br>●高さ(mm):1200<br>●最大積載量(kg/台):900<br>●本体色:グリーン<br>●引出し:H80 4個、H120 2個、H160 2個、H200 1個<br>●質量(kg):126.5<br>●シリンダー錠付<br>●オールロック機構<br>●ラッチ機構<br>●セーフティーロック機構<br>●付属品(引出し1段につき):パーテーション3枚、デバイダー8枚<br>●スチール(メラミン焼付塗装)<br>●見出しカード:引出し1段につき1枚<br>●仕切板:引出し1段につきパーテーション3枚、デバイダー8枚<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【VE9S-1201】(4791428)ＶＥ９Ｓ型キャビネット ８８０Ｘ５５０ＸＨ１２００ 引出９段 受注単位1：クローバー資材館,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【VE9S-1201】(4791428)ＶＥ９Ｓ型キャビネット ８８０Ｘ５５０ＸＨ１２００ 引出９段 受注単位1,物流保管用品\工場用保管設備\キャビネット。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【VE9S-1201】(4791428)ＶＥ９Ｓ型キャビネット ８８０Ｘ５５０ＸＨ１２００ 引出９段 受注単位1[rn]
19-27508,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010003822828.jpg?fitin=700:700,67884.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒今野製作所/イーグル　レバー回転・安全弁付爪つきジャッキ　爪能力７ｔ爪ロングタイプ【G-160L】(3029361) 受注単位1,物流保管用品\ジャッキ・ウインチ\爪付ジャッキ,,『カード対応OK！』■〒今野製作所/イーグル　レバー回転・安全弁付爪つきジャッキ　爪能力７ｔ爪ロングタイプ【G-160L】(3029361) 受注単位1：クローバー資材館,『カード対応OK！』■〒今野製作所/イーグル　レバー回転・安全弁付爪つきジャッキ　爪能力７ｔ爪ロングタイプ【G-160L】(3029361) 受注単位1,物流保管用品\ジャッキ・ウインチ\爪付ジャッキ。『カード対応OK！』■〒今野製作所/イーグル　レバー回転・安全弁付爪つきジャッキ　爪能力７ｔ爪ロングタイプ【G-160L】(3029361) 受注単位1[rn]
19-27509,,49815.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【BS-SD83T-8】(4592611)単柱書架 複式 Ｂ５縦 Ｗ９００ＸＤ２２０ＸＨ２５７５ ８段 受注単位1,物流保管用品\物品棚\書架,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●ボルトを1本も使用していないボルトレス構造で、分解・組み立て作業を短縮できます。<br>●棚の段数変更が小刻みな25mmピッチで、自由に調整、変更ができます。<br>●高さ、奥行が同じであれば、増結することができます。また、支柱を兼用することにより、コストダウンが図れます。<br>●事務所の帳簿保管。<br>●現場の検査記録保管。<br>●小物の収納。<br>●有効段数(段):8<br>●高さ(mm):2575<br>●奥行(mm):490<br>●色:マイルドホワイト<br>●間口(mm):940<br>●有効間口(mm):857<br>●質量(kg):75.2<br>●均等積載量:40kg/段<br>●組立式<br>●均等積載量:40kg/段<br>●棚板調整ピッチ:25mm<br>●スチール<br>●集中荷重になりますと耐荷重能力は半減します。必ず均等に荷重を分布させてご使用ください。<br>●連結型のみではご使用できません。<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【BS-SD83T-8】(4592611)単柱書架 複式 Ｂ５縦 Ｗ９００ＸＤ２２０ＸＨ２５７５ ８段 受注単位1：クローバー資材館,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【BS-SD83T-8】(4592611)単柱書架 複式 Ｂ５縦 Ｗ９００ＸＤ２２０ＸＨ２５７５ ８段 受注単位1,物流保管用品\物品棚\書架。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【BS-SD83T-8】(4592611)単柱書架 複式 Ｂ５縦 Ｗ９００ＸＤ２２０ＸＨ２５７５ ８段 受注単位1[rn]
19-27510,,35297.6000,,花・ガーデン・DIY > DIY・工具 > その他,■〒トラスコ中山/ＴＲＵＳＣＯ ＡＲ引出しユニット【MK-66SN-W】(3937640) ＴＲＵＳＣＯ 引出しユニット本体 Ｗ854ＸＤ307ＸＨ890 Ｗ 発注単位1,物流保管用品\工場用保管設備,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●各段のフチが盛り上がっていて、揺れや衝撃を受けた際も引出しが飛び出しにくくなっています。<br>
●間口(mm):854<br>
●奥行(mm):307<br>
●高さ(mm):890<br>
●最大積載量(kg/台):240<br>
●引出し:６段タイプ<br>
●色:ホワイト<br>
●段数：6<br>
●１段あたりの引出し数　小型：6個<br>
●１段あたりの引出し数　大型：3個<br>
●色:ホワイト<br>
●スチール",■〒トラスコ中山/ＴＲＵＳＣＯ ＡＲ引出しユニット【MK-66SN-W】(3937640) ＴＲＵＳＣＯ 引出しユニット本体 Ｗ854ＸＤ307ＸＨ890 Ｗ 発注単位1：クローバー資材館,■〒トラスコ中山/ＴＲＵＳＣＯ ＡＲ引出しユニット【MK-66SN-W】(3937640) ＴＲＵＳＣＯ 引出しユニット本体 Ｗ854ＸＤ307ＸＨ890 Ｗ 発注単位1,物流保管用品\工場用保管設備。■〒トラスコ中山/ＴＲＵＳＣＯ ＡＲ引出しユニット【MK-66SN-W】(3937640) ＴＲＵＳＣＯ 引出しユニット本体 Ｗ854ＸＤ307ＸＨ890 Ｗ 発注単位1[rn]
19-27511,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010003803650.jpg?fitin=700:700,38988.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒今野製作所/イーグル　低床・レバー回転・安全弁付爪つきジャッキ　爪能力３ｔ【G-60T】(3029450) 受注単位1,物流保管用品\ジャッキ・ウインチ\爪付ジャッキ,,『カード対応OK！』■〒今野製作所/イーグル　低床・レバー回転・安全弁付爪つきジャッキ　爪能力３ｔ【G-60T】(3029450) 受注単位1：クローバー資材館,『カード対応OK！』■〒今野製作所/イーグル　低床・レバー回転・安全弁付爪つきジャッキ　爪能力３ｔ【G-60T】(3029450) 受注単位1,物流保管用品\ジャッキ・ウインチ\爪付ジャッキ。『カード対応OK！』■〒今野製作所/イーグル　低床・レバー回転・安全弁付爪つきジャッキ　爪能力３ｔ【G-60T】(3029450) 受注単位1[rn]
