10-25801,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002886239.jpg?fitin=700:700,1088.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒コニシ/コニシ　ボンドＧ９０００　４３０ｍｌ【64207 (G9000)】(3229564) 受注単位：1,生産加工用品\接着剤・補修剤\スプレーのり,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●両面塗布の場合貼り合わせは塗布面のタック（ベタつき）がなくなるまで可能です。<br>●貼り合わせ時間が長いです。<br>●スプレー吹き幅3段階調節可能です。<br>●日本接着剤工業会 JAIA 4VOC基準適合品です。<br>●強力接着剤スプレー型です。",『カード対応OK！』■〒コニシ/コニシ　ボンドＧ９０００　４３０ｍｌ【64207 (G9000)】(3229564) 受注単位：1：クローバー資材館,『カード対応OK！』■〒コニシ/コニシ　ボンドＧ９０００　４３０ｍｌ【64207 (G9000)】(3229564) 受注単位：1,生産加工用品\接着剤・補修剤\スプレーのり。『カード対応OK！』■〒コニシ/コニシ　ボンドＧ９０００　４３０ｍｌ【64207 (G9000)】(3229564) 受注単位：1[rn]
10-25802,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002904679.jpg?fitin=700:700,1305.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒コニシ/コニシ　ボンドスプレーのり　Ｚ２　４３０ｍｌ（エアゾール缶）【Z-2-2 (430ML) (#63527)】(3990851) 受注単位：1,生産加工用品\接着剤・補修剤\スプレーのり,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●発泡スチロールの接着も可能なスプレーのりです。<br>●JIS F☆☆☆☆規格品です。<br>●日本接着工業会 JAIA 4VOC基準適合品です。<br>●発泡スチロールの接着も可能なスプレーのりです。",『カード対応OK！』■〒コニシ/コニシ　ボンドスプレーのり　Ｚ２　４３０ｍｌ（エアゾール缶）【Z-2-2 (430ML) (#63527)】(3990851) 受注単位：1：クローバー資材館,『カード対応OK！』■〒コニシ/コニシ　ボンドスプレーのり　Ｚ２　４３０ｍｌ（エアゾール缶）【Z-2-2 (430ML) (#63527)】(3990851) 受注単位：1,生産加工用品\接着剤・補修剤\スプレーのり。『カード対応OK！』■〒コニシ/コニシ　ボンドスプレーのり　Ｚ２　４３０ｍｌ（エアゾール缶）【Z-2-2 (430ML) (#63527)】(3990851) 受注単位：1[rn]
10-25803,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010003837981.jpg?fitin=700:700,1174.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒コニシ/コニシ　ボンド　ダクト用スプレー　４３０ｍｌ【4941】(3664899) 受注単位：1,生産加工用品\接着剤・補修剤\スプレーのり,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●オープンタイムが長く広い面積に使用可能です。<br>●スプレーミストが細かく速乾タイプです。<br>●JIS F ☆☆☆☆規格品です。<br>●JAIA 4VOC基準適合品です。",『カード対応OK！』■〒コニシ/コニシ　ボンド　ダクト用スプレー　４３０ｍｌ【4941】(3664899) 受注単位：1：クローバー資材館,『カード対応OK！』■〒コニシ/コニシ　ボンド　ダクト用スプレー　４３０ｍｌ【4941】(3664899) 受注単位：1,生産加工用品\接着剤・補修剤\スプレーのり。『カード対応OK！』■〒コニシ/コニシ　ボンド　ダクト用スプレー　４３０ｍｌ【4941】(3664899) 受注単位：1[rn]
10-25804,,82944.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##■〒新コスモス電機/新コスモス【XP-702-3-B-H2】(7569823) 可燃性ガス探知機 受注単位1,生産加工用品\計測機器\ガス測定器・検知器,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br>
<br><br><font size=""4"" color=""""><b>※こちらの商品は送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font><br>
※追加送料は別途当店からのメールで訂正されます。<br><br>
<br><br><br>●配管、タンク、ボンベ等の漏れ箇所の探知に最適。<br><br>●幅(mm)：38<br>●奥行(mm)：32<br>●高さ(mm)：130<br>●最小検知濃度(ppm)：10<br>●質量(g)：190<br><br>●検知可能：水素（10ppm）<br>●検知方式：自動吸引式<br>●検知原理：熱線型半導体式<br>●連続使用時間：約12時間(単三アルカリ乾電池2本)<br><br>",『カード対応OK！』##■〒新コスモス電機/新コスモス【XP-702-3-B-H2】(7569823) 可燃性ガス探知機 受注単位1：クローバー資材館,『カード対応OK！』##■〒新コスモス電機/新コスモス【XP-702-3-B-H2】(7569823) 可燃性ガス探知機 受注単位1,生産加工用品\計測機器\ガス測定器・検知器。『カード対応OK！』##■〒新コスモス電機/新コスモス【XP-702-3-B-H2】(7569823) 可燃性ガス探知機 受注単位1[rn]
10-25805,,82080.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##■〒新コスモス電機/新コスモス【XP-3110-H2】(7569807) 可燃性ガス検知器水素用 受注単位1,生産加工用品\計測機器\ガス測定器・検知器,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br>
<br><br><font size=""4"" color=""""><b>※こちらの商品は送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font><br>
※追加送料は別途当店からのメールで訂正されます。<br><br>
<br><br>●爆発防止の管理に最適です。<br>●データログ機能付き（別売りオプションが必要）<br><br>●水素ステーション、燃料電池などの水素使用設備での安全確保に。<br><br>●幅(mm)：82<br>●奥行(mm)：36<br>●高さ(mm)：162<br>●測定範囲(%LEL)：0～100<br>●分解能(%LEL)：0.1<br>●連続使用時間：20時間<br>●質量(g)：450<br><br>●指示精度：±5%<br>●検知方式：接触燃焼式<br>●ガス採気方式：自動吸引式<br><br>",『カード対応OK！』##■〒新コスモス電機/新コスモス【XP-3110-H2】(7569807) 可燃性ガス検知器水素用 受注単位1：クローバー資材館,『カード対応OK！』##■〒新コスモス電機/新コスモス【XP-3110-H2】(7569807) 可燃性ガス検知器水素用 受注単位1,生産加工用品\計測機器\ガス測定器・検知器。『カード対応OK！』##■〒新コスモス電機/新コスモス【XP-3110-H2】(7569807) 可燃性ガス検知器水素用 受注単位1[rn]
10-25806,,35577.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒アサダ【LD316】(7597061) リークディテクタＬＤ３１６ 受注単位1,生産加工用品\計測機器\ガス測定器・検知器,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●赤外線式（NDIR方式）リークセンサー搭載で、正確に漏えいを検知します。<br>●漏えい量に応じ、自動的に三段階の感度切替えができます。<br>●プローブ先端にＬＥＤライトを装備しているので、暗所での冷媒漏えい探索が容易にできます。<br><br>●検知対象：フロンガス。<br>●大型冷凍冷蔵庫、大型空調機器、パッケージエアコン、ショーケースなどの冷媒漏えい検知に。<br><br>●幅(mm)：95<br>●奥行(mm)：48<br>●高さ(mm)：190<br>●対応冷媒：R410A、R407C、R404A、R507A、R134a、R12、R22、R500、R502、HFO1234yf、R32、R245faなどのフロン<br>●質量(g)：495<br><br>●電源：リチウムイオン充電池（内蔵式）<br>●Ｒ32、ＨＦＯ1234yf冷媒に対応<br>●赤外線センサ－式<br>●ガス吸引方式<br>●電源：充電式リチウム電池<br>●検出方法：ブザ－音と９段階ＬＥＤ表示<br>●使用温度：0～50℃/保管温度：-10～60℃<br><br>",『カード対応OK！』■〒アサダ【LD316】(7597061) リークディテクタＬＤ３１６ 受注単位1：クローバー資材館,『カード対応OK！』■〒アサダ【LD316】(7597061) リークディテクタＬＤ３１６ 受注単位1,生産加工用品\計測機器\ガス測定器・検知器。『カード対応OK！』■〒アサダ【LD316】(7597061) リークディテクタＬＤ３１６ 受注単位1[rn]
10-25807,http://tshop.r10s.jp/clover9608/cabinet/youki9/s-21.jpg?fitin=700:700,73872.0000,,花・ガーデン・DIY > DIY・工具 > その他,###■〒光明理化学/光明理化学工業【S-21】(5570123) エアーサンプラ（検知管式室内汚染物質測定用／作業環境測定用） 受注単位1 受注約2週,生産加工用品\計測機器\ガス測定器・検知器,"<font size=""4"">納期目安：</font><font size=""4"">受注生産品(納期約2週間)</font><br>
<font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><br>●室内汚染で問題となっているホルムアルデヒドの濃度測定が可能です。<br>
●検知管を変えることによりその他の室内汚染物質の測定ができます。<br>
●静音設計のエアーポンプを採用しました。<br>
●採取残量時間を表示し、設定採取時間後に自動的にエアーポンプを自動停止します。<br><br>


●高感度検知管用エアーサンプラ<br>
●静音ポンプかつ力強い吸引力<br>
●ＡＣ電源<br>
●電源:AC100V<br>
 ●寸法(mm):125（W）×146（H）×220（D）<br>
●エアーポンプ:ダイヤフラム方式　<br>
●最大吸引圧:４００ｈＰａ以上(全負荷時)<br>
●流量設定範囲５０～５００ｍＬ／ｍｉｎ<br>
●タイマー機能:１分～９９時間５９分デジタル設定(加算表示)<br>
●質量:2.5kg<br>
<br>
 ●大気環境、室内環境、ビル管理測定に。<br>
<br>",###■〒光明理化学/光明理化学工業【S-21】(5570123) エアーサンプラ（検知管式室内汚染物質測定用／作業環境測定用） 受注単位1 受注約2週：クローバー資材館,###■〒光明理化学/光明理化学工業【S-21】(5570123) エアーサンプラ（検知管式室内汚染物質測定用／作業環境測定用） 受注単位1 受注約2週,生産加工用品\計測機器\ガス測定器・検知器。###■〒光明理化学/光明理化学工業【S-21】(5570123) エアーサンプラ（検知管式室内汚染物質測定用／作業環境測定用） 受注単位1 受注約2週[rn]
10-25808,,168480.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##■〒新コスモス電機/新コスモス【XP-3160-H2】(7569815) 高感度可燃性ガス検知器　水素用 受注単位1,生産加工用品\計測機器\ガス測定器・検知器,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br>
<br><br><font size=""4"" color=""""><b>※こちらの商品は送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font><br>
※追加送料は別途当店からのメールで訂正されます。<br><br>
<br><br>●高感度センサー搭載なので微量漏れ検知が可能です。<br>●データログ機能付き（別売りオプションが必要）<br><br>●水素ステーション、燃料電池、配管、ボンベ等の漏れチェック、日常点検に。<br><br>●幅(mm)：82<br>●奥行(mm)：36<br>●高さ(mm)：162<br>●測定範囲(ppm)：0～5000/10000<br>●分解能(ppm)：5/10<br>●連続使用時間：20時間<br>●質量(g)：450<br><br>●指示精度：Hレンジ（±5%）、Lレンジ（±10%）<br>●検知方式：接触燃焼式<br>●ガス採気方式：自動吸引式<br><br>",『カード対応OK！』##■〒新コスモス電機/新コスモス【XP-3160-H2】(7569815) 高感度可燃性ガス検知器　水素用 受注単位1：クローバー資材館,『カード対応OK！』##■〒新コスモス電機/新コスモス【XP-3160-H2】(7569815) 高感度可燃性ガス検知器　水素用 受注単位1,生産加工用品\計測機器\ガス測定器・検知器。『カード対応OK！』##■〒新コスモス電機/新コスモス【XP-3160-H2】(7569815) 高感度可燃性ガス検知器　水素用 受注単位1[rn]
10-25809,,112320.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##■〒シシド静電気/シシド【DP】(4856325) ハンディタイプ　チャージドプレートモニター　スタチロンＤＰ 受注単位1,生産加工用品\計測機器\電気測定器,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br>
<br><br><font size=""4"" color=""""><b>※こちらの商品は送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font><br>
※追加送料は別途当店からのメールで訂正されます。<br><br>
<br><br>●現場でのイオナイザーの点検・チェックに最適です。<br>●金属プレートに印加して減衰時間を測定、ＣＰＭとして除電性能のチェックができます。<br>●減衰パターンが2種類測定できます。（±1000V→±100V、±1000V→±50V）<br>●小型・ハンディー型で現場でのイオナイザーのチェックに便利です。<br>●ロータリーヘッドを搭載、独自の首振り機能によりプレート部の向きを変えながら測定できるので、装置等に取り付けられたイオナイザーのチェックの際に非常に便利です。<br>●簡単操作：シンプルな操作ボタンで、素早く的確に計測できます。<br>●明るく大きな液晶表示：大きな液晶表示で作業現場でも見やすくなっています。<br><br>●イオナイザーの減衰測定。<br>●イオナイザーのイオンバランス測定。<br><br>●測定範囲(kV)：0～1.999<br>●幅(mm)：70<br>●奥行(mm)：30<br>●高さ(mm)：174<br>●質量(g))：240<br><br>●電源：単3乾電池×2本(付属）、ACアダプター（別売）<br>●測定時間範囲：0.0～99.9秒<br>●測定電圧精度：±１０％rdg±２digit<br>●プレート容量：12±1pF<br>●測定電位範囲(V)：0～±1999(分解能：1V)<br>●連続動作時間(時間)：約6(アルカリ電池使用IBﾓｰﾄﾞ時)<br>●ｾﾝｻｰﾍｯﾄﾞ部回転角度(°)：180(各45°で停止)<br>●表示部：LED表示<br>●極性表示：+極・-極性表示<br>●モード切替：SELECTボタンにて切替<br>●バッテリーチェック：表示部に残量表示<br>●ﾌﾟﾚｰﾄ寸法(mm)：70×32<br><br>",『カード対応OK！』##■〒シシド静電気/シシド【DP】(4856325) ハンディタイプ　チャージドプレートモニター　スタチロンＤＰ 受注単位1：クローバー資材館,『カード対応OK！』##■〒シシド静電気/シシド【DP】(4856325) ハンディタイプ　チャージドプレートモニター　スタチロンＤＰ 受注単位1,生産加工用品\計測機器\電気測定器。『カード対応OK！』##■〒シシド静電気/シシド【DP】(4856325) ハンディタイプ　チャージドプレートモニター　スタチロンＤＰ 受注単位1[rn]
10-25810,,53978.4000,,花・ガーデン・DIY > DIY・工具 > その他,↑#『カード対応OK！』■〒三菱樹脂/ヒシ　三菱樹脂　ウルトラネット【URTRA-NET】() 受注単位：1,生産加工用品\接着剤・補修剤\建築・内装用補修剤,"<font size=""4"" color=""#0033ff""><b>※こちらの商品はメーカー【お取り寄せ】品となります。ご入金確認後のお手配です。</b></font><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●簡単にコンクリートの収縮クラックの抑制、衝撃強度・靭性・疲労特性の向上が図れます。",&uarr;#『カード対応OK！』■〒三菱樹脂/ヒシ　三菱樹脂　ウルトラネット【URTRA-NET】() 受注単位：1：クローバー資材館,&uarr;#『カード対応OK！』■〒三菱樹脂/ヒシ　三菱樹脂　ウルトラネット【URTRA-NET】() 受注単位：1,生産加工用品\接着剤・補修剤\建築・内装用補修剤。&uarr;#『カード対応OK！』■〒三菱樹脂/ヒシ　三菱樹脂　ウルトラネット【URTRA-NET】() 受注単位：1[rn]
10-25811,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010003839605.jpg?fitin=700:700,1191.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒日本プラスター/日本プラスター　うま～くヌレール　こて【UK-220】(3612791) 受注単位：1,生産加工用品\接着剤・補修剤\建築・内装用補修剤,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●うま～くヌレールが一段と塗りやすくなります。",『カード対応OK！』■〒日本プラスター/日本プラスター　うま～くヌレール　こて【UK-220】(3612791) 受注単位：1：クローバー資材館,『カード対応OK！』■〒日本プラスター/日本プラスター　うま～くヌレール　こて【UK-220】(3612791) 受注単位：1,生産加工用品\接着剤・補修剤\建築・内装用補修剤。『カード対応OK！』■〒日本プラスター/日本プラスター　うま～くヌレール　こて【UK-220】(3612791) 受注単位：1[rn]
