10-189001,http://tshop.r10s.jp/worldcycle/cabinet/itiran46/pak-k-fr-5h.jpg?fitin=700:700,4281.6000,,スポーツ・アウトドア > 自転車・サイクリング > メンテナンス > その他,パークツール FR-5H フリーホイールリムーバー,,"<B>シマノやスラムなどのカセットスプロケット用ロックリングに対応したハンドル付ツールです。</B>  <BR>・クイックリリースレバーをつけたままでも作業が可能な内径を持ち、別途にレンチを用意しなくても、素早い作業が可能になりました。  <BR>・溝数：12  <BR>・先端外径：23.5mm   <BR>・全長：25cm  <BR>・※一部のクイックリリースレバーでハブから取り外さないと使用できないものもあります。<BR><BR><BR>  <B>商品のカラー・サイズについて</B>      <BR>・商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。  <BR>・掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。  <BR>・また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承ください。<BR><BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",パークツール FR-5H フリーホイールリムーバー：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理パークツール FR-5H フリーホイールリムーバー,パークツール FR-5H フリーホイールリムーバー[rn]
10-189002,http://tshop.r10s.jp/worldcycle/cabinet/itiran44/pak-j-dag-22.jpg?fitin=700:700,7232.0000,,スポーツ・アウトドア > 自転車・サイクリング > メンテナンス > その他,パークツール DAG-2.2 ディレーラー直付ゲージ,,"■リアアクスルハブ対応のため、従来のDAG-2よりマイナーチェンジしました。※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。色合いの相違による返品・交換はお受けできません。また、掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がある事をご了承ください。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",パークツール DAG-2.2 ディレーラー直付ゲージ：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理パークツール DAG-2.2 ディレーラー直付ゲージ,パークツール DAG-2.2 ディレーラー直付ゲージ[rn]
10-189003,http://tshop.r10s.jp/worldcycle/cabinet/itiran34/ped-i-115184.jpg?fitin=700:700,704.8000,,スポーツ・アウトドア > 自転車・サイクリング > メンテナンス > その他,ペドロス トゥットピン 2本入り,,"トゥットチェーンツール用スペアピン。2本入り。※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承くださいますようお願いいたします。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",ペドロス トゥットピン 2本入り：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理ペドロス トゥットピン 2本入り,ペドロス トゥットピン 2本入り[rn]
10-189004,http://tshop.r10s.jp/worldcycle/cabinet/itiran34/ped-i-115185.jpg?fitin=700:700,467.2000,,スポーツ・アウトドア > 自転車・サイクリング > メンテナンス > その他,ペドロス トゥット リトラクティング ピンガイド,,"トゥットチェーンツール用リトラクティブピンガイド。※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承くださいますようお願いいたします。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",ペドロス トゥット リトラクティング ピンガイド：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理ペドロス トゥット リトラクティング ピンガイド,ペドロス トゥット リトラクティング ピンガイド[rn]
10-189005,http://tshop.r10s.jp/worldcycle/cabinet/itiran44/pak-j-ptd-6.jpg?fitin=700:700,4364.8000,,スポーツ・アウトドア > 自転車・サイクリング > メンテナンス > その他,パークツール PTD-6 トルクドライバー,,"■設定トルク値 : 固定式(6Nm)■対応ビットサイズ: 6.35mm ■付属ビット: 六角 3/4/5mm、トルクス T25※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。色合いの相違による返品・交換はお受けできません。また、掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がある事をご了承ください。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",パークツール PTD-6 トルクドライバー：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理パークツール PTD-6 トルクドライバー,パークツール PTD-6 トルクドライバー[rn]
10-189006,http://tshop.r10s.jp/worldcycle/cabinet/itiran34/ped-i-115186.jpg?fitin=700:700,1584.0000,,スポーツ・アウトドア > 自転車・サイクリング > メンテナンス > その他,【M便】ペドロス トゥット リビルドキット,,"トゥットチェーンツール用リビルドキット。■リトラクティブピンガイド、ピン、フィットダイヤルのセット。※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承くださいますようお願いいたします。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",【M便】ペドロス トゥット リビルドキット：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理【M便】ペドロス トゥット リビルドキット,【M便】ペドロス トゥット リビルドキット[rn]
10-189007,http://tshop.r10s.jp/worldcycle/cabinet/itiran44/pak-j-ptd-5.jpg?fitin=700:700,4364.8000,,スポーツ・アウトドア > 自転車・サイクリング > メンテナンス > その他,パークツール PTD-5 トルクドライバー,,"■設定トルク値 : 固定式(5Nm)■対応ビットサイズ: 6.35mm ■付属ビット: 六角 3/4/5mm、トルクス T25※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。色合いの相違による返品・交換はお受けできません。また、掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がある事をご了承ください。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",パークツール PTD-5 トルクドライバー：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理パークツール PTD-5 トルクドライバー,パークツール PTD-5 トルクドライバー[rn]
10-189008,http://tshop.r10s.jp/worldcycle/cabinet/itiran34/ped-i-115183.jpg?fitin=700:700,1295.2000,,スポーツ・アウトドア > 自転車・サイクリング > メンテナンス > その他,【M便】ペドロス チェーンチェッカープラス,,"精度の高いレーザーカットされたチェーンチェッカー。■チェーンの摩耗の目安となる0.75%以上の伸びを正確に計測可能。■チェーンのコマの伸びとローラーの伸びの2つを計測することが可能。■チェーンをつなぐときのフック機能もついていて、チェーンツールでピンを圧入する時に便利です。※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承くださいますようお願いいたします。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",【M便】ペドロス チェーンチェッカープラス：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理【M便】ペドロス チェーンチェッカープラス,【M便】ペドロス チェーンチェッカープラス[rn]
10-189009,http://tshop.r10s.jp/worldcycle/cabinet/itiran44/pak-j-ptd-4.jpg?fitin=700:700,4364.8000,,スポーツ・アウトドア > 自転車・サイクリング > メンテナンス > その他,パークツール PTD-4 トルクドライバー,,"■設定トルク値 : 固定式(4Nm)■対応ビットサイズ: 6.35mm ■付属ビット: 六角 3/4/5mm、トルクス T25※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。色合いの相違による返品・交換はお受けできません。また、掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がある事をご了承ください。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",パークツール PTD-4 トルクドライバー：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理パークツール PTD-4 トルクドライバー,パークツール PTD-4 トルクドライバー[rn]
10-189010,http://tshop.r10s.jp/worldcycle/cabinet/itiran34/ped-i-115182.jpg?fitin=700:700,2592.0000,,スポーツ・アウトドア > 自転車・サイクリング > メンテナンス > その他,ペドロス トルクスレンチセット,,"非常に強度の高いSNCM-Vスチール素材のトルクスレンチセット。■セット内容:T10､T15､T20､T25､T27､T30､T40※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承くださいますようお願いいたします。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",ペドロス トルクスレンチセット：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理ペドロス トルクスレンチセット,ペドロス トルクスレンチセット[rn]
10-189011,http://tshop.r10s.jp/worldcycle/cabinet/itiran44/pak-j-atd-1.jpg?fitin=700:700,7167.2000,,スポーツ・アウトドア > 自転車・サイクリング > メンテナンス > その他,パークツール ATD-1 アジャスタブルトルクドライバー,,"■設定トルク値 : 可変式 4/4.5/5/5.5/6 Nm ■対応ビットサイズ: 6.35mm ■付属ビット: 六角 3/4/5mm、トルクス T25※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。色合いの相違による返品・交換はお受けできません。また、掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がある事をご了承ください。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",パークツール ATD-1 アジャスタブルトルクドライバー：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理パークツール ATD-1 アジャスタブルトルクドライバー,パークツール ATD-1 アジャスタブルトルクドライバー[rn]
