10-81701,http://tshop.r10s.jp/vehicle/cabinet/02555030/imgrc0069769729.jpg?fitin=700:700,57800.0000,,スポーツ・アウトドア > 自転車・サイクリング > ロードバイク,送料無料 特典付 クロスバイク 2017年モデル BASSO バッソ LESMO レスモ ホワイト,2017 BASSO LESMO,"■このモデルはペダルが標準装備です。<br />
■このモデルはスタンドが付いておりません。<br />

<table cellpadding=""0"" cellspacing=""0"" border=""1"">
<tr>
<td colspan=""2"">Data</td>
</tr>
<tr><th>FRAME</th><td>4130 Cr-Mo Special Tubing</td>
</tr>
<tr><th>FORK</th><td>Cr-Mo Fork</td>
</tr>
<tr><th>HEAD PARTS</th><td>PT-1202 1&quot;</td>
</tr>
<tr><th>HANDLE BAR</th><td>MICROTECH 540mm &phi;25.4</td>
</tr>
<tr><th>STEM</th><td>MICROTECH 90/100/110mm</td>
</tr>
<tr><th>B.B. PARTS</th><td>FSA 7420</td>
</tr>
<tr><th>BRAKE</th><td>TEKTRO R-340</td>
</tr>
<tr><th>CHAINWHEEL</th><td>SHIMANO FC-RS-200 50/34T</td>
</tr>
<tr><th>CHAIN</th><td>HG-71</td>
</tr>
<tr><th>F/DERAILLEUR</th><td>SHIMANO FD-2400F</td>
</tr>
<tr><th>R/DERAILLEUR</th><td>SHIMANO RD-2400SS</td>
</tr>
<tr><th>SHIFT LEVER</th><td>SHIMANO SL-2400</td>
</tr>
<tr><th>FREEWHEEL</th><td>SHIMANO CS-HG50-8 11-28T</td>
</tr>
<tr><th>COMPLETE WHEEL</th><td>SHIMANO WH-R501</td>
</tr>
<tr><th>TIRE</th><td>VITTORIA ZAFFIRO 700×25C</td>
</tr>
<tr><th>SADDLE</th><td>VELO VL-1125</td>
</tr>
<tr><th>SEAT POST</th><td>MICROTECH φ27.2</td>
</tr>
<tr><th>WEIGHT</th><td>10.3kg</td>
</tr>


</table>",送料無料 特典付 クロスバイク 2017年モデル BASSO バッソ LESMO レスモ ホワイト：自転車館びーくる,自転車ロードレーサーマウンテンバイクビアンキ折りたたみ自転車ジャイアントルイガノランドギアシュウインスコットＭＴＢＢＭＸＤＡＨＯＮダホンＢＤ１フェルトデローザＧＴクロスバイクブロンプトン送料無料 特典付 クロスバイク 2017年モデル BASSO バッソ LESMO レスモ ホワイト,2017 BASSO LESMO。送料無料 特典付 クロスバイク 2017年モデル BASSO バッソ LESMO レスモ ホワイト[rn]
10-81702,http://tshop.r10s.jp/vehicle/cabinet/06gotr/imgrc0067472340.jpg?fitin=700:700,130800.0000,,スポーツ・アウトドア > 自転車・サイクリング > ロードバイク,【即納】【特価セール】【送料無料】ロードレーサー 2015年モデル KUOTA クオータ KOBALT Tiagra コバルトティアグラ ホワイトブラック,KUOTA 2015 KOBALT Tiagra,"<img src=""http://image.rakuten.co.jp/vehicle/cabinet/deliveryfreebike.gif"" width=""300"" alt=""送料無料"" /><br /><br />
■このモデルはペダルが付いておりません。
<br />■このモデルは駐輪スタンドの取り付けができません。",【即納】【特価セール】【送料無料】ロードレーサー 2015年モデル KUOTA クオータ KOBALT Tiagra コバルトティアグラ ホワイトブラック：自転車館びーくる,自転車ロードレーサーマウンテンバイクビアンキ折りたたみ自転車ジャイアントルイガノランドギアシュウインスコットＭＴＢＢＭＸＤＡＨＯＮダホンＢＤ１フェルトデローザＧＴクロスバイクブロンプトン【即納】【特価セール】【送料無料】ロードレーサー 2015年モデル KUOTA クオータ KOBALT Tiagra コバルトティアグラ ホワイトブラック,KUOTA 2015 KOBALT Tiagra。【即納】【特価セール】【送料無料】ロードレーサー 2015年モデル KUOTA クオータ KOBALT Tiagra コバルトティアグラ ホワイトブラック[rn]
10-81703,http://tshop.r10s.jp/vehicle/cabinet/02633848/imgrc0069732263.jpg?fitin=700:700,176800.0000,,スポーツ・アウトドア > 自転車・サイクリング > ロードバイク,【送料無料】【特典付】ロードレーサ－ 2017年モデル ANCHOR アンカー RL8 EQUIPE エキップ レーシングガンメタリック,ANCHOR 2017 RL8 EQUIPE,"<img src=""http://image.rakuten.co.jp/vehicle/cabinet/imgrc0068490329.jpg"" width=""100%"" alt=""サービス特典２"" /><br />

<img src=""http://image.rakuten.co.jp/vehicle/cabinet/freedbike.gif"" width=""100%"" alt=""送料無料"" /><br /><br />

■このモデルはペダルが付いておりません。<br />
■このモデルは駐輪スタンドの取り付けができません。<br />
■LEDランプ、ベル、リフレクターが付属されています。<br />



<p><b>SELECT PARTS</b></p>

<table cellpadding=""0"" cellspacing=""0"" border=""1"">
<tr>
          <th>フレームサイズ</th>
          <td>390-420-450-480-510-540mm</td>
        </tr>

</table>

<p><b>BASE SPEC</b></p>

<table cellpadding=""0"" cellspacing=""0"" border=""1"">
<tr>
          <th>モデル</th>
          <td>RL8 EQUIPE</td>
        </tr>
        <tr>
          <th>フレームサイズ</th>
          <td>390-420-450-480-510-540mm</td>
        </tr>
        <tr>
          <th>フレーム</th>
          <td>3 Pieces HM-Carbon<br />インテグラルヘッド</td>
        </tr>
        <tr>
          <th>フロントフォーク</th>
          <td>HM-Carbon Monocoque<br />
            ストレート形状 <br />
            スーパーオーバーサイズ</td>
        </tr>
        <tr>
          <th>ヘッド小物</th>
          <td>TANGE IS47LT ダイレクトインタイプ<br />
            上1-1/8 下1-1/4</td>
        </tr>
        <tr>
          <th>シートピン</th>
          <td>φ34.9 バンド式</td>
        </tr>
        <tr>
          <th>ハンドルバー</th>
          <td>ANCHOR-NITTO M101Sφ31.8<br />
          390-420mm:380W / <br />450-510mm:400W /<br />
540mm:420W 注）芯幅</td>
        </tr>
        <tr>
          <th>ハンドルステム</th>
          <td>ANCHOR Aluminium<br />
          390mm:70L / 420mm:80L / <br />450-480mm:90L /
510mm:100L / 540mm:110L</td>
        </tr>
        <tr>
          <th>サドル</th>
          <td>ANCHOR RACING M-BLACK</td>
        </tr>
<tr>
          <th>シートポスト</th>
          <td>ANCHOR Aluminium φ31.6X300L</td>
        </tr>
        <tr>
          <th>タイヤ</th>
          <td>BRIDGESTONE EXTENZA RR-2X 700×23C</td>
        </tr>
        <tr>
          <th>ホイール</th>
          <td>SHIMANO WH-RS010</td>
        </tr>
        <tr>
          <th>フロントディレーラー</th>
          <td>SHIMANO 105 FD-5800 BLACK <br />
            直付けタイプ</td>
        </tr>
        <tr>
          <th>リアディレーラー</th>
          <td>SHIMANO 105 RD-5800-SS BLACK</td>
        </tr>
        <tr>
          <th>スプロケット</th>
          <td>SHIMANO 105 CS-5800<br />
            11S 12-25T</td>
        </tr>
        <tr>
          <th>ギアクランク</th>
          <td>SHIMANO 105 FC-5800 BLACK <br />
            50-34T BBシャフト一体構造<br />
            390-420mm:165L/<br />
            450-510mm:170L/<br />
            540mm:172.5L</td>
        </tr>
<tr>
          <th>ボトムブラケット</th>
          <td>SHIMANO SM-BBR60 68W</td>
        </tr>
        <tr>
          <th>チェーン</th>
          <td>SHIMANO CN-HG601-11</td>
        </tr>
        <tr>
          <th>ペダル</th>
          <td>なし</td>
        </tr>
        <tr>
          <th>ブレーキアーチ</th>
          <td>SHIMANO 105 BR-5800 BLACK</td>
        </tr>
        <tr>
          <th>ブレーキレバー</th>
          <td>SHIMANO 105 ST-5800 BLACK</td>
        </tr>
        <tr>
          <th>付属品</th>
          <td>LEDランプ、ベル、リフレクター、
            <br />マニュアルバック
            </td>
        </tr>
        <tr>
          <th>フレーム重量</th>
          <td>フレームセット 1,440g（480mm）</td>
        </tr>
        <tr>
          <th>完成車重量</th>
          <td>8.0kg（480mm）ペダルなし</td>
        </tr>
</table>",【送料無料】【特典付】ロードレーサ&minus; 2017年モデル ANCHOR アンカー RL8 EQUIPE エキップ レーシングガンメタリック：自転車館びーくる,自転車ロードレーサーマウンテンバイクビアンキ折りたたみ自転車ジャイアントルイガノランドギアシュウインスコットＭＴＢＢＭＸＤＡＨＯＮダホンＢＤ１フェルトデローザＧＴクロスバイクブロンプトン【送料無料】【特典付】ロードレーサ&minus; 2017年モデル ANCHOR アンカー RL8 EQUIPE エキップ レーシングガンメタリック,ANCHOR 2017 RL8 EQUIPE。【送料無料】【特典付】ロードレーサ&minus; 2017年モデル ANCHOR アンカー RL8 EQUIPE エキップ レーシングガンメタリック[rn]
10-81704,http://tshop.r10s.jp/vehicle/cabinet/02633848/imgrc0069743976.jpg?fitin=700:700,176800.0000,,スポーツ・アウトドア > 自転車・サイクリング > ロードバイク,送料無料 特典付 ロードレーサ－ 2017年モデル ANCHOR アンカー RL8W EQUIPE エキップ(女性モデル) レーシングブラック,ANCHOR 2017 RL8W EQUIPE,"■このモデルはペダルが付いておりません。<br />
<br />■このモデルは駐輪スタンドの取り付けができません。
<br />■LEDランプ、ベル、リフレクターが付属されています。


<p><b>SELECT PARTS</b></p>

<table cellpadding=""0"" cellspacing=""0"" border=""1"">
<tr>
          <th>フレームサイズ</th>
          <td>390-420-450mm</td>
        </tr>

</table>

<p><b>BASE SPEC</b></p>

<table cellpadding=""0"" cellspacing=""0"" border=""1"">
<tr>
          <th>モデル</th>
          <td>RL8W EQUIPE</td>
        </tr>
        <tr>
          <th>フレームサイズ</th>
          <td>390-420-450mm</td>
        </tr>
        <tr>
          <th>フレーム</th>
          <td>3Pieces HM-Carbon <br />
インテグラルヘッド</td>
        </tr>
        <tr>
          <th>フロントフォーク</th>
          <td>HM-Carbon Monocoque<br />
            ストレート形状 <br />
            スーパーオーバーサイズ</td>
        </tr>
        <tr>
          <th>ヘッド小物</th>
          <td>TANGE IS47LT ダイレクトインタイプ<br />
            上1-1 / 8 下1-1 / 4</td>
        </tr>
        <tr>
          <th>シートピン</th>
          <td>φ34.9 バンド式</td>
        </tr>
        <tr>
          <th>ハンドルバー</th>
          <td>ANCHOR-NITTO M102F φ31.8<br />
            380W</td>
        </tr>
        <tr>
          <th>ハンドルステム</th>
          <td>ANCHOR Aluminium<br />
            390-420mm:70L / 450mm:80L</td>
        </tr>
        <tr>
          <th>サドル</th>
          <td>ANCHOR LADY BLACK, WHITE</td>
        </tr>
<tr>
          <th>シートポスト</th>
          <td>ANCHOR Aluminium φ31.6X300L</td>
        </tr>
        <tr>
          <th>タイヤ</th>
          <td>BRIDGESTONE EXTENZA RR-2X 700×23C</td>
        </tr>
        <tr>
          <th>ホイール</th>
          <td>SHIMANO WH-RS010</td>
        </tr>
        <tr>
          <th>フロントディレーラー</th>
          <td>SHIMANO 105 FD-5800 BLACK <br />
            直付けタイプ</td>
        </tr>
        <tr>
          <th>リアディレーラー</th>
          <td>SHIMANO 105 RD-5800-SS BLACK</td>
        </tr>
        <tr>
          <th>スプロケット</th>
          <td>SHIMANO 105 CS-5800 11S 12-25T</td>
        </tr>
        <tr>
          <th>ギアクランク</th>
          <td>SHIMANO 105 FC-5800 BLACK 50-34T<br />
            BBシャフト一体構造 165L</td>
        </tr>
<tr>
          <th>ボトムブラケット</th>
          <td>SHIMANO SM-BBR60 68W</td>
        </tr>
        <tr>
          <th>チェーン</th>
          <td>SHIMANO CN-HG600-11</td>
        </tr>
        <tr>
          <th>ペダル</th>
          <td>なし</td>
        </tr>
        <tr>
          <th>ブレーキアーチ</th>
          <td>SHIMANO 105 BR-5800 BLACK</td>
        </tr>
        <tr>
          <th>ブレーキレバー</th>
          <td>SHIMANO 105 ST-5800 BLACK</td>
        </tr>
        <tr>
          <th>付属品</th>
          <td>LEDランプ、ベル、リフレクター、
            <br />
            マニュアルバック
            </td>
        </tr>
        <tr>
          <th>フレーム重量</th>
          <td>フレームセット 1,410g（420mm）</td>
        </tr>
        <tr>
          <th>完成車重量</th>
          <td>8.0kg（420mm）ペダルなし</td>
        </tr>

</table>",送料無料 特典付 ロードレーサ&minus; 2017年モデル ANCHOR アンカー RL8W EQUIPE エキップ(女性モデル) レーシングブラック：自転車館びーくる,自転車ロードレーサーマウンテンバイクビアンキ折りたたみ自転車ジャイアントルイガノランドギアシュウインスコットＭＴＢＢＭＸＤＡＨＯＮダホンＢＤ１フェルトデローザＧＴクロスバイクブロンプトン送料無料 特典付 ロードレーサ&minus; 2017年モデル ANCHOR アンカー RL8W EQUIPE エキップ(女性モデル) レーシングブラック,ANCHOR 2017 RL8W EQUIPE。送料無料 特典付 ロードレーサ&minus; 2017年モデル ANCHOR アンカー RL8W EQUIPE エキップ(女性モデル) レーシングブラック[rn]
10-81705,http://tshop.r10s.jp/vehicle/cabinet/02633848/imgrc0069743977.jpg?fitin=700:700,176800.0000,,スポーツ・アウトドア > 自転車・サイクリング > ロードバイク,送料無料 特典付 ロードレーサ－ 2017年モデル ANCHOR アンカー RL8W EQUIPE エキップ(女性モデル) レーシングライトブルー,ANCHOR 2017 RL8W EQUIPE,"■このモデルはペダルが付いておりません。<br />
<br />■このモデルは駐輪スタンドの取り付けができません。
<br />■LEDランプ、ベル、リフレクターが付属されています。


<p><b>SELECT PARTS</b></p>

<table cellpadding=""0"" cellspacing=""0"" border=""1"">
<tr>
          <th>フレームサイズ</th>
          <td>390-420-450mm</td>
        </tr>

</table>

<p><b>BASE SPEC</b></p>

<table cellpadding=""0"" cellspacing=""0"" border=""1"">
<tr>
          <th>モデル</th>
          <td>RL8W EQUIPE</td>
        </tr>
        <tr>
          <th>フレームサイズ</th>
          <td>390-420-450mm</td>
        </tr>
        <tr>
          <th>フレーム</th>
          <td>3Pieces HM-Carbon <br />
インテグラルヘッド</td>
        </tr>
        <tr>
          <th>フロントフォーク</th>
          <td>HM-Carbon Monocoque<br />
            ストレート形状 <br />
            スーパーオーバーサイズ</td>
        </tr>
        <tr>
          <th>ヘッド小物</th>
          <td>TANGE IS47LT ダイレクトインタイプ<br />
            上1-1 / 8 下1-1 / 4</td>
        </tr>
        <tr>
          <th>シートピン</th>
          <td>φ34.9 バンド式</td>
        </tr>
        <tr>
          <th>ハンドルバー</th>
          <td>ANCHOR-NITTO M102F φ31.8<br />
            380W</td>
        </tr>
        <tr>
          <th>ハンドルステム</th>
          <td>ANCHOR Aluminium<br />
            390-420mm:70L / 450mm:80L</td>
        </tr>
        <tr>
          <th>サドル</th>
          <td>ANCHOR LADY BLACK, WHITE</td>
        </tr>
<tr>
          <th>シートポスト</th>
          <td>ANCHOR Aluminium φ31.6X300L</td>
        </tr>
        <tr>
          <th>タイヤ</th>
          <td>BRIDGESTONE EXTENZA RR-2X 700×23C</td>
        </tr>
        <tr>
          <th>ホイール</th>
          <td>SHIMANO WH-RS010</td>
        </tr>
        <tr>
          <th>フロントディレーラー</th>
          <td>SHIMANO 105 FD-5800 BLACK <br />
            直付けタイプ</td>
        </tr>
        <tr>
          <th>リアディレーラー</th>
          <td>SHIMANO 105 RD-5800-SS BLACK</td>
        </tr>
        <tr>
          <th>スプロケット</th>
          <td>SHIMANO 105 CS-5800 11S 12-25T</td>
        </tr>
        <tr>
          <th>ギアクランク</th>
          <td>SHIMANO 105 FC-5800 BLACK 50-34T<br />
            BBシャフト一体構造 165L</td>
        </tr>
<tr>
          <th>ボトムブラケット</th>
          <td>SHIMANO SM-BBR60 68W</td>
        </tr>
        <tr>
          <th>チェーン</th>
          <td>SHIMANO CN-HG600-11</td>
        </tr>
        <tr>
          <th>ペダル</th>
          <td>なし</td>
        </tr>
        <tr>
          <th>ブレーキアーチ</th>
          <td>SHIMANO 105 BR-5800 BLACK</td>
        </tr>
        <tr>
          <th>ブレーキレバー</th>
          <td>SHIMANO 105 ST-5800 BLACK</td>
        </tr>
        <tr>
          <th>付属品</th>
          <td>LEDランプ、ベル、リフレクター、
            <br />
            マニュアルバック
            </td>
        </tr>
        <tr>
          <th>フレーム重量</th>
          <td>フレームセット 1,410g（420mm）</td>
        </tr>
        <tr>
          <th>完成車重量</th>
          <td>8.0kg（420mm）ペダルなし</td>
        </tr>

</table>",送料無料 特典付 ロードレーサ&minus; 2017年モデル ANCHOR アンカー RL8W EQUIPE エキップ(女性モデル) レーシングライトブルー：自転車館びーくる,自転車ロードレーサーマウンテンバイクビアンキ折りたたみ自転車ジャイアントルイガノランドギアシュウインスコットＭＴＢＢＭＸＤＡＨＯＮダホンＢＤ１フェルトデローザＧＴクロスバイクブロンプトン送料無料 特典付 ロードレーサ&minus; 2017年モデル ANCHOR アンカー RL8W EQUIPE エキップ(女性モデル) レーシングライトブルー,ANCHOR 2017 RL8W EQUIPE。送料無料 特典付 ロードレーサ&minus; 2017年モデル ANCHOR アンカー RL8W EQUIPE エキップ(女性モデル) レーシングライトブルー[rn]
10-81706,http://tshop.r10s.jp/vehicle/cabinet/02633848/imgrc0069743978.jpg?fitin=700:700,176800.0000,,スポーツ・アウトドア > 自転車・サイクリング > ロードバイク,送料無料 特典付 ロードレーサ－ 2017年モデル ANCHOR アンカー RL8W EQUIPE エキップ(女性モデル) レーシングミント,ANCHOR 2017 RL8W EQUIPE,"■このモデルはペダルが付いておりません。<br />
<br />■このモデルは駐輪スタンドの取り付けができません。
<br />■LEDランプ、ベル、リフレクターが付属されています。


<p><b>SELECT PARTS</b></p>

<table cellpadding=""0"" cellspacing=""0"" border=""1"">
<tr>
          <th>フレームサイズ</th>
          <td>390-420-450mm</td>
        </tr>

</table>

<p><b>BASE SPEC</b></p>

<table cellpadding=""0"" cellspacing=""0"" border=""1"">
<tr>
          <th>モデル</th>
          <td>RL8W EQUIPE</td>
        </tr>
        <tr>
          <th>フレームサイズ</th>
          <td>390-420-450mm</td>
        </tr>
        <tr>
          <th>フレーム</th>
          <td>3Pieces HM-Carbon <br />
インテグラルヘッド</td>
        </tr>
        <tr>
          <th>フロントフォーク</th>
          <td>HM-Carbon Monocoque<br />
            ストレート形状 <br />
            スーパーオーバーサイズ</td>
        </tr>
        <tr>
          <th>ヘッド小物</th>
          <td>TANGE IS47LT ダイレクトインタイプ<br />
            上1-1 / 8 下1-1 / 4</td>
        </tr>
        <tr>
          <th>シートピン</th>
          <td>φ34.9 バンド式</td>
        </tr>
        <tr>
          <th>ハンドルバー</th>
          <td>ANCHOR-NITTO M102F φ31.8<br />
            380W</td>
        </tr>
        <tr>
          <th>ハンドルステム</th>
          <td>ANCHOR Aluminium<br />
            390-420mm:70L / 450mm:80L</td>
        </tr>
        <tr>
          <th>サドル</th>
          <td>ANCHOR LADY BLACK, WHITE</td>
        </tr>
<tr>
          <th>シートポスト</th>
          <td>ANCHOR Aluminium φ31.6X300L</td>
        </tr>
        <tr>
          <th>タイヤ</th>
          <td>BRIDGESTONE EXTENZA RR-2X 700×23C</td>
        </tr>
        <tr>
          <th>ホイール</th>
          <td>SHIMANO WH-RS010</td>
        </tr>
        <tr>
          <th>フロントディレーラー</th>
          <td>SHIMANO 105 FD-5800 BLACK <br />
            直付けタイプ</td>
        </tr>
        <tr>
          <th>リアディレーラー</th>
          <td>SHIMANO 105 RD-5800-SS BLACK</td>
        </tr>
        <tr>
          <th>スプロケット</th>
          <td>SHIMANO 105 CS-5800 11S 12-25T</td>
        </tr>
        <tr>
          <th>ギアクランク</th>
          <td>SHIMANO 105 FC-5800 BLACK 50-34T<br />
            BBシャフト一体構造 165L</td>
        </tr>
<tr>
          <th>ボトムブラケット</th>
          <td>SHIMANO SM-BBR60 68W</td>
        </tr>
        <tr>
          <th>チェーン</th>
          <td>SHIMANO CN-HG600-11</td>
        </tr>
        <tr>
          <th>ペダル</th>
          <td>なし</td>
        </tr>
        <tr>
          <th>ブレーキアーチ</th>
          <td>SHIMANO 105 BR-5800 BLACK</td>
        </tr>
        <tr>
          <th>ブレーキレバー</th>
          <td>SHIMANO 105 ST-5800 BLACK</td>
        </tr>
        <tr>
          <th>付属品</th>
          <td>LEDランプ、ベル、リフレクター、
            <br />
            マニュアルバック
            </td>
        </tr>
        <tr>
          <th>フレーム重量</th>
          <td>フレームセット 1,410g（420mm）</td>
        </tr>
        <tr>
          <th>完成車重量</th>
          <td>8.0kg（420mm）ペダルなし</td>
        </tr>

</table>",送料無料 特典付 ロードレーサ&minus; 2017年モデル ANCHOR アンカー RL8W EQUIPE エキップ(女性モデル) レーシングミント：自転車館びーくる,自転車ロードレーサーマウンテンバイクビアンキ折りたたみ自転車ジャイアントルイガノランドギアシュウインスコットＭＴＢＢＭＸＤＡＨＯＮダホンＢＤ１フェルトデローザＧＴクロスバイクブロンプトン送料無料 特典付 ロードレーサ&minus; 2017年モデル ANCHOR アンカー RL8W EQUIPE エキップ(女性モデル) レーシングミント,ANCHOR 2017 RL8W EQUIPE。送料無料 特典付 ロードレーサ&minus; 2017年モデル ANCHOR アンカー RL8W EQUIPE エキップ(女性モデル) レーシングミント[rn]
10-81707,http://tshop.r10s.jp/vehicle/cabinet/02633848/imgrc0069744608.jpg?fitin=700:700,170000.0000,,スポーツ・アウトドア > 自転車・サイクリング > ロードバイク,送料無料 特典付 ロードレーサ－ 2017年モデル ANCHOR アンカー RNC7 EQUIPE エキップ レーシングイエロー,ANCHOR 2017 RNC7 EQUIPE,"■このモデルはペダルが付いておりません。<br />
■このモデルはスタンドが付いておりません。<br />
■LEDランプ、ベル、リフレクターが付属されています。<br />


<p><b>SELECT PARTS</b></p>

<table cellpadding=""0"" cellspacing=""0"" border=""1"">
<tr>
          <th>フレームサイズ</th>
          <td>490-510-520-530-540-550-570-590mm</td>
        </tr>
        <tr>
          <th>フロントフォーク</th>
          <td>◎Cr-Mo（フレーム同色）+ Cr-Moコラム ロー付け イタリアンサイズ<br />
            カーボン（カーボンブラック色）+Cr-Moコラム イタリアンサイズ +\5,000（税抜き）</td>
        </tr>
        <tr>
          <th>ハンドルバー</th>
          <td>380-400-420mm 注）芯幅</td>
        </tr>
        <tr>
          <th>ハンドルステム</th>
          <td>70-80-90-100-110mm</td>
        </tr>
        <tr>
          <th>バーテープ</th>
          <td>ブラック, ホワイト, ブラック&amp;レッド, ブラック&amp;ブルー, <br />
ブラック&amp;ライム</td>
        </tr>
        <tr>
          <th>ワイヤーカラー</th>
          <td>BLACK-WHITE-RED-BLUE-LIME
            </td>
        </tr>
        <tr>
          <th>ホイール</th>
          <td>
            ◎SHIMANO WH-RS010<br />
            FULCRUM RACING3 +\53,000（税抜き）<br />
            FULCRUM RACING QUATTRO LG +\33,000（税抜き）</td>
        </tr>
        <tr>
          <th>パーツカラー</th>
          <td>シルバー or ブラック</td>
        </tr>
        <tr>
          <th>ギアクランク</th>
          <td>
            ◎ノーマル FC-5800 SILVER（BLACK） 52-36T<br />
            コンパクト FC-5800 SILVER（BLACK）50-34T ±\0</td>
        </tr>
        <tr>
          <th>スプロケット</th>
          <td>
            ◎12-25T CS-5800<br />
            11-28T CS-5800 ±\0<br />
            14-28T CS-6800 +\3,000（税抜き）</td>
        </tr>
        <tr>
          <th>ペダル</th>
          <td>
            ◎なし<br />
            フラットタイプ +\2,000（税抜き）<br />
            SHIMANO PD-5800 SPD-SL +\11,000（税抜き）<br />
            SHIMANO PD-A530 SPD BLACK +\6,000（税抜き）</td>
        </tr>
        <tr>
          <th>サドル</th>
          <td>
            ◎ANCHOR RACING M-BLACK<br />
            ANCHOR RACING M-WHITE / RED ±\0<br />
            ANCHOR RACING M-WHITE / BLACK  ±\0 <br />
            SELLA ITALIA X1 LADY BLACK ±\0</td>
        </tr>
        <tr>
          <th>タイヤ</th>
          <td>◎BRIDGESTONE EXTENZA RR-2X 700×23C<br />
            BRIDGESTONE EXTENZA BICOLORE WHITE 700×23C ±\0<br />
            BRIDGESTONE EXTENZA BICOLORE RED 700×23C ±\0<br />
            BRIDGESTONE EXTENZA BICOLORE BLUE 700×23C ±\0</td>
        </tr>

</table>

<p><b>BASE SPEC</b></p>

<table cellpadding=""0"" cellspacing=""0"" border=""1"">
 <tr>
          <th>モデル</th>
          <td>RNC7 EQUIPE / RNC7 FRAME</td>
        </tr>
        <tr>
          <th>フレームサイズ</th>
          <td>490-510-520-530-540-550-570-590mm</td>
        </tr>
        <tr>
          <th>フレーム</th>
          <td>Neo-Cot Cr-Mo Professional<br />
            スピニングバテッド</td>
        </tr>
        <tr>
          <th>フロントフォーク</th>
          <td>Cr-Mo ロー付け イタリアンサイズ</td>
        </tr>
        <tr>
          <th>ヘッド小物</th>
          <td>TANGE RDC アヘッド <br />
            イタリアンサイズ</td>
        </tr>
        <tr>
          <th>シートピン</th>
          <td>5mmアーレンキー</td>
        </tr>
        <tr>
          <th>ハンドルバー</th>
          <td>ANCHOR-NITTO M101F φ31.8</td>
        </tr>
        <tr>
          <th>ハンドルステム</th>
          <td>ANCHOR Aluminium</td>
        </tr>
        <tr>
          <th>サドル</th>
          <td>ANCHOR RACING M-BLACK</td>
        </tr>
<tr>
          <th>シートポスト</th>
          <td>ANCHOR Aluminium φ27.2X300L</td>
        </tr>
        <tr>
          <th>タイヤ</th>
          <td>BRIDGESTONE EXTENZA RR-2X 700×23C</td>
        </tr>
        <tr>
          <th>ホイール</th>
          <td>SHIMANO WH-RS010</td>
        </tr>
        <tr>
          <th>フロントディレーラー</th>
          <td>SHIMANO 105 FD-5800 SILVER（BLACK） 直付け<br />
            SM-AD67（φ28.6 アダプター）</td>
        </tr>
        <tr>
          <th>リアディレーラー</th>
          <td>SHIMANO 105 RD-5800-SS SILVER（BLACK）</td>
        </tr>
        <tr>
          <th>スプロケット</th>
          <td>SHIMANO 105 CS-5800 11S 12-25T</td>
        </tr>
        <tr>
          <th>ギアクランク</th>
          <td>SHIMANO 105 FC-5800 SILVER（BLACK）<br />
            52-36T BBシャフト一体構造<br />
            490mm:165L / 510-550mm:170L /<br />
            570-590mm:172.5L</td>
        </tr>
<tr>
          <th>ボトムブラケット</th>
          <td>SHIMANO SM-BBR60 68W</td>
        </tr>
        <tr>
          <th>チェーン</th>
          <td>SHIMANO CN-HG600-11</td>
        </tr>
        <tr>
          <th>ペダル</th>
          <td>なし</td>
        </tr>
        <tr>
          <th>ブレーキアーチ</th>
          <td>SHIMANO 105 BR-5800 SILVER（BLACK）</td>
        </tr>
        <tr>
          <th>ブレーキレバー</th>
          <td>SHIMANO 105 ST-5800 SILVER（BLACK）</td>
        </tr>
        <tr>
          <th>付属品</th>
          <td>LEDランプ、ベル、リフレクター、
            <br />マニュアルバック
            </td>
        </tr>
        <tr>
          <th>フレーム重量</th>
          <td>フレームセット 2,670g（530mm）</td>
        </tr>
        <tr>
          <th>完成車重量</th>
          <td>9.6kg（530mm）ペダル付き<br />
            9.3kg（530mm）ペダルなし</td>
        </tr>

</table>",送料無料 特典付 ロードレーサ&minus; 2017年モデル ANCHOR アンカー RNC7 EQUIPE エキップ レーシングイエロー：自転車館びーくる,自転車ロードレーサーマウンテンバイクビアンキ折りたたみ自転車ジャイアントルイガノランドギアシュウインスコットＭＴＢＢＭＸＤＡＨＯＮダホンＢＤ１フェルトデローザＧＴクロスバイクブロンプトン送料無料 特典付 ロードレーサ&minus; 2017年モデル ANCHOR アンカー RNC7 EQUIPE エキップ レーシングイエロー,ANCHOR 2017 RNC7 EQUIPE。送料無料 特典付 ロードレーサ&minus; 2017年モデル ANCHOR アンカー RNC7 EQUIPE エキップ レーシングイエロー[rn]
