10-25501,,142560.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』###■〒友定建機/トモサダ【VS-3-1800】(4952561) マジックタンパーＶＳ－３－１８００ 受注単位1,工事用品\土木作業・大工用品\コンクリート施工機器,"<br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<font size=""4"" color=""""><b>※こちらの商品は代引きでのお取り扱いはできません。ご入金確認後のお手配です。</b></font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料がかかります。詳しくはお問い合わせください。</b></font><br>
※追加送料は別途当店からのメールで訂正されます。<br><br>
<br><br>●電動タイプなので従来の手作業タンパーに比べ3～4倍早く作業できます。<br>●均し作業とタンピング作業を同時に施工することができます。<br>●コンクリートのエアー抜き効果が発揮されますので表面クラック防止につながります。<br><br>●土間あら均し作業、タンピング作業に。<br><br>●幅×奥行×長さ(mm)：1800×80×1780<br>●質量(kg)：7<br>●作業幅(mm)：1800<br><br>●電源：リチウム電池（ＤＣ１８Ｖ）<br>●作業幅１８００mm<br><br>",『カード対応OK！』###■〒友定建機/トモサダ【VS-3-1800】(4952561) マジックタンパーＶＳ&minus;３&minus;１８００ 受注単位1：クローバー資材館,『カード対応OK！』###■〒友定建機/トモサダ【VS-3-1800】(4952561) マジックタンパーＶＳ&minus;３&minus;１８００ 受注単位1,工事用品\土木作業・大工用品\コンクリート施工機器。『カード対応OK！』###■〒友定建機/トモサダ【VS-3-1800】(4952561) マジックタンパーＶＳ&minus;３&minus;１８００ 受注単位1[rn]
10-25502,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010005422733.jpg?fitin=700:700,385787.2000,,花・ガーデン・DIY > DIY・工具 > その他,↑#『カード対応OK！』■〒丸善工業/丸善工業　油圧パワ－ユニット６１５×４８０×５９０青４０ｋｇ【U-070-1】() 受注単位1,工事用品\土木作業・大工用品\コンクリート施工機器,"<font size=""4"" color=""#0033ff""><b>※こちらの商品は問屋運送便となります。ご入金確認後のお手配です。</b></font><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●軽量コンパクトで移動も簡単です。<br>●数多くの油圧ハンドツールが使用可能です。<br>●オイルクーラー標準装備で夏場の連続運転も可能です。",&uarr;#『カード対応OK！』■〒丸善工業/丸善工業　油圧パワ&minus;ユニット６１５&times;４８０&times;５９０青４０ｋｇ【U-070-1】() 受注単位1：クローバー資材館,&uarr;#『カード対応OK！』■〒丸善工業/丸善工業　油圧パワ&minus;ユニット６１５&times;４８０&times;５９０青４０ｋｇ【U-070-1】() 受注単位1,工事用品\土木作業・大工用品\コンクリート施工機器。&uarr;#『カード対応OK！』■〒丸善工業/丸善工業　油圧パワ&minus;ユニット６１５&times;４８０&times;５９０青４０ｋｇ【U-070-1】() 受注単位1[rn]
10-25503,,7124.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』###■〒Ｒｉｄｇｅ　Ｔｏｏｌ　Ｃｏｍｐａｎ/ＲＩＤＧＥ【52310】(4956648) ショベル　１７２ 受注単位1,工事用品\土木作業・大工用品\ショベル・ツルハシ,"<br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<font size=""4"" color=""""><b>※こちらの商品は代引きでのお取り扱いはできません。ご入金確認後のお手配です。</b></font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料がかかります。詳しくはお問い合わせください。</b></font><br>
※追加送料は別途当店からのメールで訂正されます。<br><br>
<br><br>●ブレードとシャンクは一体型です。耐食性の14ゲージ鋼をテーパー成型した後、熱処理を施しています。<br><br><br>●刃先形：丸形<br>●刃先幅(mm)：219<br>●刃先長(mm)：292<br>●ハンドル：Dハンドル<br>●ハンドル長(mm)：686<br><br><br>●刃先：鋼<br>●柄：トネリコ<br>",『カード対応OK！』###■〒Ｒｉｄｇｅ　Ｔｏｏｌ　Ｃｏｍｐａｎ/ＲＩＤＧＥ【52310】(4956648) ショベル　１７２ 受注単位1：クローバー資材館,『カード対応OK！』###■〒Ｒｉｄｇｅ　Ｔｏｏｌ　Ｃｏｍｐａｎ/ＲＩＤＧＥ【52310】(4956648) ショベル　１７２ 受注単位1,工事用品\土木作業・大工用品\ショベル・ツルハシ。『カード対応OK！』###■〒Ｒｉｄｇｅ　Ｔｏｏｌ　Ｃｏｍｐａｎ/ＲＩＤＧＥ【52310】(4956648) ショベル　１７２ 受注単位1[rn]
10-25504,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010005450552.jpg?fitin=700:700,2596.0000,,花・ガーデン・DIY > DIY・工具 > その他,##『カード対応OK！』■〒浅香工業/金象　配管職人【895】(3820092) 受注単位1,工事用品\土木作業・大工用品\ショベル・ツルハシ,"<font size=""4"" color=""#0033ff""><b>※こちらの商品は問屋運送便となります。ご入金確認後のお手配です。</b></font><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●頭部は焼き入れ・焼き戻しの熱処理をしています。<br>●持ち手部は滑りにくい筋付け形状です。<br>●握り部は握りやすいタイコ型グリップです。<br>●水道管・ガス管などの埋設工事に最適です。",##『カード対応OK！』■〒浅香工業/金象　配管職人【895】(3820092) 受注単位1：クローバー資材館,##『カード対応OK！』■〒浅香工業/金象　配管職人【895】(3820092) 受注単位1,工事用品\土木作業・大工用品\ショベル・ツルハシ。##『カード対応OK！』■〒浅香工業/金象　配管職人【895】(3820092) 受注単位1[rn]
10-25505,,8482.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』###■〒Ｒｉｄｇｅ　Ｔｏｏｌ　Ｃｏｍｐａｎ/ＲＩＤＧＥ【50487】(4955030) １７１－ＦＧ　Ｄハンドルショベル 受注単位1,工事用品\土木作業・大工用品\ショベル・ツルハシ,"<br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<font size=""4"" color=""""><b>※こちらの商品は代引きでのお取り扱いはできません。ご入金確認後のお手配です。</b></font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料がかかります。詳しくはお問い合わせください。</b></font><br>
※追加送料は別途当店からのメールで訂正されます。<br><br>
<br><br>●ブレードとシャンクは一体型です。耐食性の14ゲージ鋼をテーパー成型した後、熱処理を施しています。<br>●グラスファイバー製ハンドル付きで、高強度・長寿命です。<br><br><br>●刃先形：角形<br>●刃先幅(mm)：248<br>●刃先長(mm)：305<br>●ハンドル：ロングハンドル<br>●ハンドル長(mm)：1200<br><br><br>●刃先：鋼<br>●柄：グラスファイバー<br>",『カード対応OK！』###■〒Ｒｉｄｇｅ　Ｔｏｏｌ　Ｃｏｍｐａｎ/ＲＩＤＧＥ【50487】(4955030) １７１&minus;ＦＧ　Ｄハンドルショベル 受注単位1：クローバー資材館,『カード対応OK！』###■〒Ｒｉｄｇｅ　Ｔｏｏｌ　Ｃｏｍｐａｎ/ＲＩＤＧＥ【50487】(4955030) １７１&minus;ＦＧ　Ｄハンドルショベル 受注単位1,工事用品\土木作業・大工用品\ショベル・ツルハシ。『カード対応OK！』###■〒Ｒｉｄｇｅ　Ｔｏｏｌ　Ｃｏｍｐａｎ/ＲＩＤＧＥ【50487】(4955030) １７１&minus;ＦＧ　Ｄハンドルショベル 受注単位1[rn]
10-25506,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002820792.jpg?fitin=700:700,2041.6000,,花・ガーデン・DIY > DIY・工具 > その他,##『カード対応OK！』■〒トンボ工業/トンボ　木製レーキ柄のみ【JWT】(3278301) 受注単位1,工事用品\土木作業・大工用品\ショベル・ツルハシ,"<font size=""4"" color=""#0033ff""><b>※こちらの商品は問屋運送便となります。ご入金確認後のお手配です。</b></font><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●軽くて丈夫な椎材を使用、金具は簡単なボルト止めで刃先の付け替えも楽にできます。",##『カード対応OK！』■〒トンボ工業/トンボ　木製レーキ柄のみ【JWT】(3278301) 受注単位1：クローバー資材館,##『カード対応OK！』■〒トンボ工業/トンボ　木製レーキ柄のみ【JWT】(3278301) 受注単位1,工事用品\土木作業・大工用品\ショベル・ツルハシ。##『カード対応OK！』■〒トンボ工業/トンボ　木製レーキ柄のみ【JWT】(3278301) 受注単位1[rn]
10-25507,,1393.6000,,花・ガーデン・DIY > DIY・工具 > その他,##『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　アルミショベル　角形　全長９７０ｍｍ【TAS-970K】(2549417) 受注単位1,(2549417),"<font size=""4"" color=""#0033ff""><b>※こちらの商品は問屋運送便となります。ご入金確認後のお手配です。</b></font><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●軽くてサビません。",##『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　アルミショベル　角形　全長９７０ｍｍ【TAS-970K】(2549417) 受注単位1：クローバー資材館,##『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　アルミショベル　角形　全長９７０ｍｍ【TAS-970K】(2549417) 受注単位1,(2549417)。##『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　アルミショベル　角形　全長９７０ｍｍ【TAS-970K】(2549417) 受注単位1[rn]
10-25508,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004394149.jpg?fitin=700:700,10400.0000,,花・ガーデン・DIY > DIY・工具 > その他,##『カード対応OK！』■〒トンボ工業/トンボ　深穴ポストホールディガー【PHDD】(3872602) 受注単位1,工事用品\土木作業・大工用品\ショベル・ツルハシ,"<font size=""4"" color=""#0033ff""><b>※こちらの商品は問屋運送便となります。ご入金確認後のお手配です。</b></font><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●柄が交差して曲がっているため、ハンドルの開き幅が小さくなり、1.5mm程度の真っ直ぐな深い穴を掘ることができます。",##『カード対応OK！』■〒トンボ工業/トンボ　深穴ポストホールディガー【PHDD】(3872602) 受注単位1：クローバー資材館,##『カード対応OK！』■〒トンボ工業/トンボ　深穴ポストホールディガー【PHDD】(3872602) 受注単位1,工事用品\土木作業・大工用品\ショベル・ツルハシ。##『カード対応OK！』■〒トンボ工業/トンボ　深穴ポストホールディガー【PHDD】(3872602) 受注単位1[rn]
10-25509,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010005450561.jpg?fitin=700:700,2887.2000,,花・ガーデン・DIY > DIY・工具 > その他,##『カード対応OK！』■〒浅香工業/金象　Ｗらせん穴掘ＳＤ－７５【71255】(3820181) 受注単位1,工事用品\土木作業・大工用品\ショベル・ツルハシ,"<font size=""4"" color=""#0033ff""><b>※こちらの商品は問屋運送便となります。ご入金確認後のお手配です。</b></font><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●２枚のらせん羽根、たて切り刃で作業能率がアップしました。<br>●押さえ板で土を圧縮してしっかり保持します。",##『カード対応OK！』■〒浅香工業/金象　Ｗらせん穴掘ＳＤ&minus;７５【71255】(3820181) 受注単位1：クローバー資材館,##『カード対応OK！』■〒浅香工業/金象　Ｗらせん穴掘ＳＤ&minus;７５【71255】(3820181) 受注単位1,工事用品\土木作業・大工用品\ショベル・ツルハシ。##『カード対応OK！』■〒浅香工業/金象　Ｗらせん穴掘ＳＤ&minus;７５【71255】(3820181) 受注単位1[rn]
10-25510,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010005422641.jpg?fitin=700:700,2583.2000,,花・ガーデン・DIY > DIY・工具 > その他,###『カード対応OK！』■〒アイリスオーヤマ/ＩＲＩＳ　ポリカブレードダンプ　Ｎ１３０【N130 (211406)】(4200578) 受注単位1,工事用品\土木作業・大工用品\ショベル・ツルハシ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>

<br><font size=""4"" color=""""><b>※こちらの商品は規定外の為個別送料\2500がかかります。</b><br></font>

<br><font size=""4"" color=""""><b>※こちらの商品は代引きでのお取り扱いはできません。ご入金確認後のお手配です。</b></font><br><br>


<br><br>●極太グリップで使いやすいスノーダンプです。<br>●本体先端部には耐久性に優れたポリカーボネート樹脂を採用しました。<br>●本体は割れにくいポリエチレン樹脂製です。<br>●鮮やかなレッドで雪の中でも目立ちます。<br>●パイプはエポキシ粉体塗装を施し、サビにくくなっています。<br>●小型タイプなので取り回しやすく、女性や高齢者に最適です。",###『カード対応OK！』■〒アイリスオーヤマ/ＩＲＩＳ　ポリカブレードダンプ　Ｎ１３０【N130 (211406)】(4200578) 受注単位1：クローバー資材館,###『カード対応OK！』■〒アイリスオーヤマ/ＩＲＩＳ　ポリカブレードダンプ　Ｎ１３０【N130 (211406)】(4200578) 受注単位1,工事用品\土木作業・大工用品\ショベル・ツルハシ。###『カード対応OK！』■〒アイリスオーヤマ/ＩＲＩＳ　ポリカブレードダンプ　Ｎ１３０【N130 (211406)】(4200578) 受注単位1[rn]
10-25511,,1602.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒浅香工業/金象【000498】(4850335) マイフィット　キューフォーショベル 受注単位1,工事用品\土木作業・大工用品\ショベル・ツルハシ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●頭部（すくい部）はショベル鋼板Ｓ50Ｃ相当を使用し、焼き入れ・焼き戻しの熱処理を行っています。<br>●足踏み部分を従来品と比較して約2.5倍に広げ、土の付着した長靴でも確実に踏み込むことができます。<br><br>●深耕、天地返し、堆肥、肥料のすき込み作業に適しています。<br><br>●刃先形：丸形<br>●刃先幅(mm)：210<br>●刃先長(mm)：270<br>●全長(mm)：935<br>●質量(kg)：1.29<br><br>●板厚：1.2mm<br><br>●刃先：ショベル鋼板<br>●柄：ハイテンション鋼<br>",『カード対応OK！』■〒浅香工業/金象【000498】(4850335) マイフィット　キューフォーショベル 受注単位1：クローバー資材館,『カード対応OK！』■〒浅香工業/金象【000498】(4850335) マイフィット　キューフォーショベル 受注単位1,工事用品\土木作業・大工用品\ショベル・ツルハシ。『カード対応OK！』■〒浅香工業/金象【000498】(4850335) マイフィット　キューフォーショベル 受注単位1[rn]
