10-27001,,2793.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒東レ・ダウコーニング/モリコート　乾性被膜　Ｄ－３２１Ｒ乾性被膜潤滑剤　２２３ｍｌ【D321R-02 (223ML)】(1229711) 受注単位：1,生産加工用品\化学製品\焼付防止潤滑剤,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●常温硬化タイプの乾性被膜です。<br>●ディップ・スプレーで処理します。<br>●耐久性、耐荷重性を発揮します。",『カード対応OK！』■〒東レ・ダウコーニング/モリコート　乾性被膜　Ｄ&minus;３２１Ｒ乾性被膜潤滑剤　２２３ｍｌ【D321R-02 (223ML)】(1229711) 受注単位：1：クローバー資材館,『カード対応OK！』■〒東レ・ダウコーニング/モリコート　乾性被膜　Ｄ&minus;３２１Ｒ乾性被膜潤滑剤　２２３ｍｌ【D321R-02 (223ML)】(1229711) 受注単位：1,生産加工用品\化学製品\焼付防止潤滑剤。『カード対応OK！』■〒東レ・ダウコーニング/モリコート　乾性被膜　Ｄ&minus;３２１Ｒ乾性被膜潤滑剤　２２３ｍｌ【D321R-02 (223ML)】(1229711) 受注単位：1[rn]
10-27002,,6898.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒東レ・ダウコーニング/モリコート　ペースト　Ｕペースト　５００ｇ【U-05】(1229770) 受注単位：1,生産加工用品\化学製品\焼付防止潤滑剤,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●二硫化モリブデンを主成分とした極圧万能ペーストで特に高温用です。<br>●高温時スラッジを残しません。",『カード対応OK！』■〒東レ・ダウコーニング/モリコート　ペースト　Ｕペースト　５００ｇ【U-05】(1229770) 受注単位：1：クローバー資材館,『カード対応OK！』■〒東レ・ダウコーニング/モリコート　ペースト　Ｕペースト　５００ｇ【U-05】(1229770) 受注単位：1,生産加工用品\化学製品\焼付防止潤滑剤。『カード対応OK！』■〒東レ・ダウコーニング/モリコート　ペースト　Ｕペースト　５００ｇ【U-05】(1229770) 受注単位：1[rn]
10-27003,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002894505.jpg?fitin=700:700,2521.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ヘンケルジャパン　ＡＧ事業部/ロックタイト　焼付防止潤滑剤　アンチシーズＨＤ　５１０ｇ【HD-454 (51606)】(3328911) 受注単位：1,生産加工用品\化学製品\焼付防止潤滑剤,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●グラファイト、フッ化カルシウムを含有する焼付防止剤です。<br>●高温部（1315℃）でも特に高い潤滑性と耐かじり性を有します。<br>●ステンレス、その他ニッケル合金に使用でき、鉛、銅、硫黄を含まず、またフリーメタル（金属イオン）を含みません。",『カード対応OK！』■〒ヘンケルジャパン　ＡＧ事業部/ロックタイト　焼付防止潤滑剤　アンチシーズＨＤ　５１０ｇ【HD-454 (51606)】(3328911) 受注単位：1：クローバー資材館,『カード対応OK！』■〒ヘンケルジャパン　ＡＧ事業部/ロックタイト　焼付防止潤滑剤　アンチシーズＨＤ　５１０ｇ【HD-454 (51606)】(3328911) 受注単位：1,生産加工用品\化学製品\焼付防止潤滑剤。『カード対応OK！』■〒ヘンケルジャパン　ＡＧ事業部/ロックタイト　焼付防止潤滑剤　アンチシーズＨＤ　５１０ｇ【HD-454 (51606)】(3328911) 受注単位：1[rn]
10-27004,,12367.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒東レ・ダウコーニング/モリコート　ペースト　Ｍ－７７ペースト　５００ｇ【M77-05 (ｸﾞﾚｰ)】(3974430) 受注単位：1,生産加工用品\化学製品\焼付防止潤滑剤,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●二硫化モリブデンを主成分としたシリコーン系ペーストです。<br>●ゴム・プラスチックに対する親和性に優れています。",『カード対応OK！』■〒東レ・ダウコーニング/モリコート　ペースト　Ｍ&minus;７７ペースト　５００ｇ【M77-05 (ｸﾞﾚｰ)】(3974430) 受注単位：1：クローバー資材館,『カード対応OK！』■〒東レ・ダウコーニング/モリコート　ペースト　Ｍ&minus;７７ペースト　５００ｇ【M77-05 (ｸﾞﾚｰ)】(3974430) 受注単位：1,生産加工用品\化学製品\焼付防止潤滑剤。『カード対応OK！』■〒東レ・ダウコーニング/モリコート　ペースト　Ｍ&minus;７７ペースト　５００ｇ【M77-05 (ｸﾞﾚｰ)】(3974430) 受注単位：1[rn]
10-27005,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002895738.jpg?fitin=700:700,2729.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒住鉱潤滑剤/住鉱　ペースト（組立用）　モリペースト３００　５００ｇ【MP-05 (012067)】(1219413) 受注単位：1,生産加工用品\化学製品\焼付防止潤滑剤,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●モリペースト500を運転用潤滑剤として使用可能にしたタイプです。<br>●高荷重で滑り速度が小さい箇所の潤滑にも最適です。",『カード対応OK！』■〒住鉱潤滑剤/住鉱　ペースト（組立用）　モリペースト３００　５００ｇ【MP-05 (012067)】(1219413) 受注単位：1：クローバー資材館,『カード対応OK！』■〒住鉱潤滑剤/住鉱　ペースト（組立用）　モリペースト３００　５００ｇ【MP-05 (012067)】(1219413) 受注単位：1,生産加工用品\化学製品\焼付防止潤滑剤。『カード対応OK！』■〒住鉱潤滑剤/住鉱　ペースト（組立用）　モリペースト３００　５００ｇ【MP-05 (012067)】(1219413) 受注単位：1[rn]
10-27006,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010005345630.jpg?fitin=700:700,1364.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒住鉱潤滑剤/住鉱　ペースト（焼き付き防止剤）　スミペーストＢＮ　１００ｇチューブ【33060】(4213513) 受注単位：1,生産加工用品\化学製品\焼付防止潤滑剤,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●腐食を助長する固体成分配合を嫌うステンレス系材質に適しています。<br>●チッ化ホウ素（ＢＮ）配合の耐熱焼き付き防止剤：ペーストです。<br>●耐熱性に優れています。",『カード対応OK！』■〒住鉱潤滑剤/住鉱　ペースト（焼き付き防止剤）　スミペーストＢＮ　１００ｇチューブ【33060】(4213513) 受注単位：1：クローバー資材館,『カード対応OK！』■〒住鉱潤滑剤/住鉱　ペースト（焼き付き防止剤）　スミペーストＢＮ　１００ｇチューブ【33060】(4213513) 受注単位：1,生産加工用品\化学製品\焼付防止潤滑剤。『カード対応OK！』■〒住鉱潤滑剤/住鉱　ペースト（焼き付き防止剤）　スミペーストＢＮ　１００ｇチューブ【33060】(4213513) 受注単位：1[rn]
10-27007,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004871336.jpg?fitin=700:700,1357.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ファインケミカルジャパン/ＦＣＪ　ノン・シーズ　４２０ｍｌ【FC162 (41254)】(3985130) 受注単位：1,生産加工用品\化学製品\焼付防止潤滑剤,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●金属粉末を含んだ耐熱性、耐荷重性、耐蝕性に優れた潤滑剤です。<br>●-60～1200℃までの広い温度範囲で金属面の溶着を防ぎます。",『カード対応OK！』■〒ファインケミカルジャパン/ＦＣＪ　ノン・シーズ　４２０ｍｌ【FC162 (41254)】(3985130) 受注単位：1：クローバー資材館,『カード対応OK！』■〒ファインケミカルジャパン/ＦＣＪ　ノン・シーズ　４２０ｍｌ【FC162 (41254)】(3985130) 受注単位：1,生産加工用品\化学製品\焼付防止潤滑剤。『カード対応OK！』■〒ファインケミカルジャパン/ＦＣＪ　ノン・シーズ　４２０ｍｌ【FC162 (41254)】(3985130) 受注単位：1[rn]
10-27008,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002895404.jpg?fitin=700:700,4622.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒住鉱潤滑剤/住鉱　ペースト（組立用）　モリペースト５００　５００ｇ【LP-05 (010067)】(1218891) 受注単位：1,生産加工用品\化学製品\焼付防止潤滑剤,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●摺動部に少量塗布するだけで組立時のかじりや、組立後の摩耗、焼付を防止します。",『カード対応OK！』■〒住鉱潤滑剤/住鉱　ペースト（組立用）　モリペースト５００　５００ｇ【LP-05 (010067)】(1218891) 受注単位：1：クローバー資材館,『カード対応OK！』■〒住鉱潤滑剤/住鉱　ペースト（組立用）　モリペースト５００　５００ｇ【LP-05 (010067)】(1218891) 受注単位：1,生産加工用品\化学製品\焼付防止潤滑剤。『カード対応OK！』■〒住鉱潤滑剤/住鉱　ペースト（組立用）　モリペースト５００　５００ｇ【LP-05 (010067)】(1218891) 受注単位：1[rn]
10-27009,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002895405.jpg?fitin=700:700,8584.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒住鉱潤滑剤/住鉱　ペースト（組立用）　モリペースト５００　１ｋｇ【LP-10 (010070)】(1218905) 受注単位：1,生産加工用品\化学製品\焼付防止潤滑剤,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●摺動部に少量塗布するだけで組立時のかじりや、組立後の摩耗、焼付を防止します。",『カード対応OK！』■〒住鉱潤滑剤/住鉱　ペースト（組立用）　モリペースト５００　１ｋｇ【LP-10 (010070)】(1218905) 受注単位：1：クローバー資材館,『カード対応OK！』■〒住鉱潤滑剤/住鉱　ペースト（組立用）　モリペースト５００　１ｋｇ【LP-10 (010070)】(1218905) 受注単位：1,生産加工用品\化学製品\焼付防止潤滑剤。『カード対応OK！』■〒住鉱潤滑剤/住鉱　ペースト（組立用）　モリペースト５００　１ｋｇ【LP-10 (010070)】(1218905) 受注単位：1[rn]
10-27010,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010005477381.jpg?fitin=700:700,1175.2000,,花・ガーデン・DIY > DIY・工具 > その他,###『カード対応OK！』■〒ヘンケルジャパン　ＡＧ事業部/ロックタイト　アンチシーズＨＤ　２０ｇ　スティック【HD-20】(4188179) 受注単位：1,生産加工用品\化学製品\焼付防止潤滑剤,"<font size=""4"">納期目安：</font><font size=""4"" color=""#ff00ff""><b>納期かかっております</b>(詳しくはお問い合わせください)</font><br><br><br>

<br><br>●メタルフリータイプです。<br>●金属成分を含まず、優れた潤滑性を持ちます。<br>●スティックタイプなので、手も汚れず簡単に使用できます。",###『カード対応OK！』■〒ヘンケルジャパン　ＡＧ事業部/ロックタイト　アンチシーズＨＤ　２０ｇ　スティック【HD-20】(4188179) 受注単位：1：クローバー資材館,###『カード対応OK！』■〒ヘンケルジャパン　ＡＧ事業部/ロックタイト　アンチシーズＨＤ　２０ｇ　スティック【HD-20】(4188179) 受注単位：1,生産加工用品\化学製品\焼付防止潤滑剤。###『カード対応OK！』■〒ヘンケルジャパン　ＡＧ事業部/ロックタイト　アンチシーズＨＤ　２０ｇ　スティック【HD-20】(4188179) 受注単位：1[rn]
10-27011,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010005477383.jpg?fitin=700:700,5465.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ボスティック/ネバーシーズ　ブルーグレード　４５４Ｇ【NBBT-16】(4042697) 受注単位：1,生産加工用品\化学製品\焼付防止潤滑剤,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●苛酷な腐食環境やグラファイト、亜鉛、鉛、銅の使用ができない箇所にも使用でき、特にステンレス製品に対して有効な焼付防止潤滑剤です。",『カード対応OK！』■〒ボスティック/ネバーシーズ　ブルーグレード　４５４Ｇ【NBBT-16】(4042697) 受注単位：1：クローバー資材館,『カード対応OK！』■〒ボスティック/ネバーシーズ　ブルーグレード　４５４Ｇ【NBBT-16】(4042697) 受注単位：1,生産加工用品\化学製品\焼付防止潤滑剤。『カード対応OK！』■〒ボスティック/ネバーシーズ　ブルーグレード　４５４Ｇ【NBBT-16】(4042697) 受注単位：1[rn]
