10-117101,http://tshop.r10s.jp/soukai/cabinet/37/4515061043737.jpg?fitin=700:700,960.0000,,美容・コスメ・香水 > ベースメイク・メイクアップ > アイブロウ・眉マスカラ,ブロウラッシュEX ウォーターストロング Wアイブロウ グレイッシュブラウン(1本入)【ブロウラッシュEX】[アイブロウ 眉マスカラ コスメ 化粧品],ブロウラッシュEX / アイブロウ 眉マスカラ コスメ 化粧品,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞化粧品・コスメ・ビューティー＞メイクアップ＞アイブロウ＞ブロウラッシュEX ウォーターストロング Wアイブロウ グレイッシュブラウン (1本入)<br><br>★税抜1900円以上で送料無料★<br><br>【ブロウラッシュEX ウォーターストロング Wアイブロウ グレイッシュブラウンの商品詳細】<br>●汗・水・皮脂をはね返す！ペンシル＆リキッドのウォータープルーフ・Wアイブロウ！<br>耐水ポリマー仕上げで、汗・水・皮脂に強いウォータープルーフ処方。美しい眉を長時間キープ！<br>●ペンシル<br>絶妙な硬さと太さの芯を独自開発。ぼかし・細・太ラインが自由自在に描けます。眉全体のラインを描く時に！<br>●リキッド<br>弾力のある極細毛筆タイプを採用。精密なラインが描けます。密着力が高く、自然に描ける薄づきタイプ。落ちやすい眉尻に！<br><br>【成分】<br>ペンシル・・・トリステアリン、タルク、ミツロウ、マイクロクリスタリンワックス、水添ヤシ油、トリ(カプリル酸／カプリン酸／ミリスチン酸／ステアリン酸)グリセリル、水添ヒマシ油、水添パーム核油、水添パーム油、コンジョウ、酸化チタン、酸化鉄、水酸化AL、硫酸Ba<br>リキッド・・・水、BG、アクリル酸アルキルコポリマー、アンモニウム、AMP、エタノール、スルホコハク酸ジエチルヘキシルNa、フェノキシエタノール、エチルパラベン、メチルパラベン、青1、赤227、黄4<br><br>【注意】<br>・ご使用後はきちんとキャップをしめてください。筆が乾燥して描けなくなることがあります。<br>・筆先の傷みの原因になりますので、キャップの開閉は筆先がキャップ側面に触れないように、水平に開閉してください。<br>・衣類につきますと落ちにくいのでご注意ください。<br>・筆を水や化粧水等につけないでください。色が異なったり、描けなくなることがあります。<br>・ファンデーション、汗、皮脂が筆につくと液が出にくくなり、目詰まりの原因になりますので、ティッシュペーパー等で拭き取ってください。<br>・「落下」や「振る」などの衝撃を与えると芯折れ、液漏れの原因となりますのでご注意ください。<br>・目に入らないように注意してください。入った場合はすぐに水かぬるま湯で洗い流して下さい。<br>・傷やはれもの、湿疹、かぶれ、ただれ、色素異常などの症状がある部位にはお使いにならないで下さい。<br>・使用中、赤み・はれ・かゆみ・しげきなどの異常があらわれた場合、又は、使用した肌に直射日光が当たり上記のような異常があらわれた場合は、そのまま使用を続けますと症状を悪化させることがありますので、ご使用を中止し、皮膚科専門医などにご相談ください。<br>・乳幼児の手の届かないところに保管してください。<br>・極端に高温、又は低温の場所、直射日光のあたる場所には保管しないで下さい。<br><br>【ブランド】<br>ブロウラッシュEX<br><br>【発売元、製造元、輸入元又は販売元】<br>スタイリングライフ・ホールディングス<br><br>(ダブルアイブロウ)<br><br>スタイリングライフ・ホールディングス<br>107-0061 東京都港区北青山2-12-2<br>0120-303-820<br><br>広告文責：株式会社爽快ドラッグ<br><br>[メイクアップ/ブランド：ブロウラッシュEX/],ブロウラッシュEX ウォーターストロング Wアイブロウ グレイッシュブラウン(1本入)【ブロウラッシュEX】[アイブロウ 眉マスカラ コスメ 化粧品]：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションブロウラッシュEX ウォーターストロング Wアイブロウ グレイッシュブラウン(1本入)【ブロウラッシュEX】[アイブロウ 眉マスカラ コスメ 化粧品],ブロウラッシュEX / アイブロウ 眉マスカラ コスメ 化粧品。ブロウラッシュEX ウォーターストロング Wアイブロウ グレイッシュブラウン(1本入)【ブロウラッシュEX】[アイブロウ 眉マスカラ コスメ 化粧品][rn]
10-117102,http://tshop.r10s.jp/soukai/cabinet/00/4515061048800.jpg?fitin=700:700,960.0000,,美容・コスメ・香水 > ベースメイク・メイクアップ > アイブロウ・眉マスカラ,ブロウラッシュEX ウォーターストロング Wアイブロウ ライトブラウン(1本入)【ブロウラッシュEX】,ブロウラッシュEX★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞化粧品・コスメ・ビューティー＞メイクアップ＞アイブロウ＞ブロウラッシュEX ウォーターストロング Wアイブロウ ライトブラウン (1本入)<br><br>★税抜1900円以上で送料無料★<br><br>【ブロウラッシュEX ウォーターストロング Wアイブロウ ライトブラウンの商品詳細】<br>●消えない自然眉！24時間※汗・水・皮脂をはね返す！ジェルペンシル＆パウダーが1本になった、ウォータープルーフのWアイブロウ<br>●ジェルペンシルは、時間が経つほどにピタッと密着する耐久型・揮発性シリコン処方で、メイクしたてのナチュラル眉を24時間までキープ。揮発成分が蒸発することにより、顔料がしっかり密着し、崩れやすい眉尻もキープ。ほどよい硬さと細さのなめらか芯で、眉毛がまばらな部分にも、力を入れずに自然に描けます。<br>●パウダーペンシルは微粒子パウダーでふんわり自然＆立体的な眉を作り上げることができます。ノーズシャドウとしても使えます。<br>※メーカー測定基準による耐久テストに基づく。個人差があります<br><br>【使用方法】<br>・眉全体を描くときはジェルタイプを、眉頭をふわっと描くときにはパウダータイプがおすすめです。<br>※パウダー側は、ねじ式キャップとなっていますので、まわしながら引き出してください。<br>※キャップ部分にパウダーが入っています。パウダーの色がつきにくい場合は、キャップを奥まで差し込み数回まわしてお使いください。ご使用後はキャップをきちんと閉めてください。<br><br>【成分】<br>ジェルペンシル・・・水添ココグリセリル、トリステアリン、マイクロクリスタリンワックス、シクロペンタシロキサン、カルナウバロウ、トリ(カプリル酸／カプリン酸／ミリスチン酸／ステアリン酸)グリセリル、ミツロウ、ポリエチレン、シメチコン、ジメチコン、ステアラルコニウムヘクトライト、パルミチン酸デキストリン、炭酸プロピレン、グンジョウ、マイカ、酸化チタン、酸化鉄<br>パウダー・・・タルク、リンゴ酸ジイソステアリル、ワセリン、スクワラン、ジメチコン、シリカ、セスキイソステアリン酸ソルビタン、メタクリル酸メチルクロスポリマー、エチルパラベン、メチルパラベン、マイカ、酸化鉄<br>【注意事項】<br>・目に入った場合はすぐに水かぬるま湯で洗い流してください。<br>・傷やはれもの・湿しん・かぶれ・ただれ・色素異常などの症状がある部位にはお使いにならないでください。<br>・使用中、赤み・はれ・かゆみ・しげきなどの異常があらわれた場合は、そのまま使用を続けますと症状を悪化させることがありますので、ご使用を中止し、皮フ科専門医等にご相談ください。<br>・乳幼児の手の届かないところに保管してください。<br>・極端に高温、又は低温の場所、直射日光のあたる場所には保管しないでください。<br>・強い衝撃をあたえないようにご注意ください。<br><br>【ブランド】<br>ブロウラッシュEX<br><br>【発売元、製造元、輸入元又は販売元】<br>スタイリングライフ・ホールディングス<br><br>(ブロウラッシュイーエックス ブローラッシュEX ダブルアイブロウ Wアイブロー ダブルアイブロー)<br><br>スタイリングライフ・ホールディングス<br>107-0061 東京都港区北青山2-12-2<br>0120-303-820<br><br>広告文責：株式会社爽快ドラッグ<br><br>[メイクアップ/ブランド：ブロウラッシュEX/],ブロウラッシュEX ウォーターストロング Wアイブロウ ライトブラウン(1本入)【ブロウラッシュEX】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションブロウラッシュEX ウォーターストロング Wアイブロウ ライトブラウン(1本入)【ブロウラッシュEX】,ブロウラッシュEX★税抜1900円以上で送料無料★。ブロウラッシュEX ウォーターストロング Wアイブロウ ライトブラウン(1本入)【ブロウラッシュEX】[rn]
10-117103,http://tshop.r10s.jp/soukai/cabinet/94/4515061048794.jpg?fitin=700:700,960.0000,,美容・コスメ・香水 > ベースメイク・メイクアップ > アイブロウ・眉マスカラ,ブロウラッシュEX ウォーターストロング Wアイブロウ ナチュラルブラウン(1本入)【ブロウラッシュEX】,ブロウラッシュEX★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞化粧品・コスメ・ビューティー＞メイクアップ＞アイブロウ＞ブロウラッシュEX ウォーターストロング Wアイブロウ ナチュラルブラウン (1本入)<br><br>★税抜1900円以上で送料無料★<br><br>【ブロウラッシュEX ウォーターストロング Wアイブロウ ナチュラルブラウンの商品詳細】<br>●消えない自然眉！24時間※汗・水・皮脂をはね返す！ジェルペンシル＆パウダーが1本になった、ウォータープルーフのWアイブロウ<br>●ジェルペンシルは、時間が経つほどにピタッと密着する耐久型・揮発性シリコン処方で、メイクしたてのナチュラル眉を24時間までキープ。揮発成分が蒸発することにより、顔料がしっかり密着し、崩れやすい眉尻もキープ。ほどよい硬さと細さのなめらか芯で、眉毛がまばらな部分にも、力を入れずに自然に描けます。<br>●パウダーペンシルは微粒子パウダーでふんわり自然＆立体的な眉を作り上げることができます。ノーズシャドウとしても使えます。<br>※メーカー測定基準による耐久テストに基づく。個人差があります<br><br>【使用方法】<br>・眉全体を描くときはジェルタイプを、眉頭をふわっと描くときにはパウダータイプがおすすめです。<br>※パウダー側は、ねじ式キャップとなっていますので、まわしながら引き出してください。<br>※キャップ部分にパウダーが入っています。パウダーの色がつきにくい場合は、キャップを奥まで差し込み数回まわしてお使いください。ご使用後はキャップをきちんと閉めてください。<br><br>【成分】<br>ジェルペンシル・・・水添ココグリセリル、トリステアリン、マイクロクリスタリンワックス、シクロペンタシロキサン、カルナウバロウ、トリ(カプリル酸／カプリン酸／ミリスチン酸／ステアリン酸)グリセリル、ミツロウ、ポリエチレン、シメチコン、ジメチコン、ステアラルコニウムヘクトライト、パルミチン酸デキストリン、炭酸プロピレン、マイカ、酸化チタン、酸化鉄<br>パウダー・・・タルク、スクワラン、ジメチコン、リンゴ酸ジイソステアリル、ワセリン、シリカ、セスキイソステアリン酸ソルビタン、メタクリル酸メチルクロスポリマー、エチルパラベン、メチルパラベン、マイカ、酸化鉄<br>【注意事項】<br>・目に入った場合はすぐに水かぬるま湯で洗い流してください。<br>・傷やはれもの・湿しん・かぶれ・ただれ・色素異常などの症状がある部位にはお使いにならないでください。<br>・使用中、赤み・はれ・かゆみ・しげきなどの異常があらわれた場合は、そのまま使用を続けますと症状を悪化させることがありますので、ご使用を中止し、皮フ科専門医等にご相談ください。<br>・乳幼児の手の届かないところに保管してください。<br>・極端に高温、又は低温の場所、直射日光のあたる場所には保管しないでください。<br>・強い衝撃をあたえないようにご注意ください。<br><br>【ブランド】<br>ブロウラッシュEX<br><br>【発売元、製造元、輸入元又は販売元】<br>スタイリングライフ・ホールディングス<br><br>(ブロウラッシュイーエックス ブローラッシュEX ダブルアイブロウ Wアイブロー ダブルアイブロー)<br><br>スタイリングライフ・ホールディングス<br>107-0061 東京都港区北青山2-12-2<br>0120-303-820<br><br>広告文責：株式会社爽快ドラッグ<br><br>[メイクアップ/ブランド：ブロウラッシュEX/],ブロウラッシュEX ウォーターストロング Wアイブロウ ナチュラルブラウン(1本入)【ブロウラッシュEX】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションブロウラッシュEX ウォーターストロング Wアイブロウ ナチュラルブラウン(1本入)【ブロウラッシュEX】,ブロウラッシュEX★税抜1900円以上で送料無料★。ブロウラッシュEX ウォーターストロング Wアイブロウ ナチュラルブラウン(1本入)【ブロウラッシュEX】[rn]
10-117104,http://tshop.r10s.jp/soukai/cabinet/89/4515061080589.jpg?fitin=700:700,960.0000,,美容・コスメ・香水 > ベースメイク・メイクアップ > アイブロウ・眉マスカラ,ブロウラッシュEX ウォーターストロング Wアイブロウ モカブラウン(1本入)【ブロウラッシュEX】,ブロウラッシュEX★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞化粧品・コスメ・ビューティー＞メイクアップ＞アイブロウ＞ブロウラッシュEX ウォーターストロング Wアイブロウ モカブラウン (1本入)<br><br>★税抜1900円以上で送料無料★<br><br>【ブロウラッシュEX ウォーターストロング Wアイブロウ モカブラウンの商品詳細】<br>●大人気のWアイブロウに赤みブラウンの新色登場<br>●ジェルペンシルとパウダーが一つになったウォータープルーフのWアイブロウです。これ1本で簡単に立体的な眉が描けます。<br>●赤みのある髪色にマッチした新色のモカブラウンです。<br>●揮発性シリコン配合のジェルペンシルで、眉全体を、微粒子パウダー配合のパウダーではふんわりとした眉頭を<br>●時間がたつほど密着する耐久性、揮発性シリコン処方なので、メイクしたてのナチュラル眉を一日中キープできます。(メーカー測定基準による耐久テストに基づく。個人差があります。)<br><br>【使用方法】<br>★ジェルペンシル<br>・芯は2mm程度出してご使用ください。芯がやわらかいので、出しすぎると折れることがあります。軽いタッチで少しずつ描くと、きれいに描けます。<br>・「化粧持ち」の実現のため、「密閉」が必要な処方を採用しました。ご使用後、キャップは「パチッ」というまでしっかり閉めてください。閉めずにおくと、芯が硬くなり、描きにくくなります。<br>★パウダー<br>・パウダー側は、ねじ式キャップとなっていますので、まわしながら引き出してください。<br>・キャップ部分にパウダーが入っています。パウダーの色がつきにくい場合は、キャップを奥まで差し込み数回回してお使いください。<br>・ご使用後はキャップをきちんと閉めてください。<br><br>【成分】<br>★ジェルペンシル<br>水添ココグリセリル、トリステアリン、マイクロクリスタリンワックス、シクロペンタシロキサン、カルナウバロウ、トリ(カプリル酸／カプリン酸／ミリスチン酸／ステアリン酸)グリセリル、ミツロウ、ポリエチレン、シメチコン、ジメチコン、シリカ、ステアラルコニウムヘクトライト、パルミチン酸デキストリン、炭酸プロピレン、グンジョウ、マイカ、酸化チタン、酸化鉄<br>★パウダー<br>タルク、スクワラン、ジメチコン、リンゴ酸ジイソステアリル、ワセリン、シリカ、セスキイソステアリン酸ソルビタン、メタクリル酸メチルクロスポリマー、エチルパラベン、メチルパラベン、マイカ、酸化鉄<br>【注意事項】<br>・目に入ったときは、すぐに洗い流してください。<br>・傷やはれもの、湿疹等、異常のある部分には使用しないでください。<br>・お肌に異常が生じていないかよく注意して使用してください。<br>・使用中、赤み・はれ・かゆみ・しげき・色抜け(白斑等)や黒ずみ等の異常があらわれた場合や直射日光があたり異常があらわれた場合は、ご使用を中止し、皮フ科専門医またはメーカーお客様相談室にご相談ください。そのまま使用を続けますと症状を悪化させることがあります。<br>・乳幼児の手の届かないところに保管してください。<br>・極端に高温又は低温の場所、直射日光のあたる場所には保管しないでください。<br><br>【ブランド】<br>ブロウラッシュEX<br><br>【発売元、製造元、輸入元又は販売元】<br>スタイリングライフ・ホールディングス<br><br>スタイリングライフ・ホールディングス<br>107-0061 東京都港区北青山2-12-2<br>0120-303-820<br><br>広告文責：株式会社爽快ドラッグ<br><br>[メイクアップ/ブランド：ブロウラッシュEX/],ブロウラッシュEX ウォーターストロング Wアイブロウ モカブラウン(1本入)【ブロウラッシュEX】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションブロウラッシュEX ウォーターストロング Wアイブロウ モカブラウン(1本入)【ブロウラッシュEX】,ブロウラッシュEX★税抜1900円以上で送料無料★。ブロウラッシュEX ウォーターストロング Wアイブロウ モカブラウン(1本入)【ブロウラッシュEX】[rn]
10-117105,http://tshop.r10s.jp/soukai/cabinet/75/4549660106975.jpg?fitin=700:700,1040.0000,,美容・コスメ・香水 > ベースメイク・メイクアップ > アイブロウ・眉マスカラ,ベルサイユのばら オスカル アイブロウペンシル＆カラー ダークブラウン(1本入)【ベルサイユのばら】,ベルサイユのばら★税抜1900円以上で送料無料★,お店TOP＞化粧品・コスメ・ビューティー＞メイクアップ＞アイブロウ＞ベルサイユのばら オスカル アイブロウペンシル＆カラー ダークブラウン (1本入)<br><br>★税抜1900円以上で送料無料★<br><br><img src='http://image.rakuten.co.jp/soukai/cabinet/z75/z4549660106975.jpg' width='100%'><br><br>【ベルサイユのばら オスカル アイブロウペンシル＆カラー ダークブラウンの商品詳細】<br>●ペンシルとアイブロウカラーがセットになった2WAYアイブロウです。<br>●1本で簡単に美眉が完成し、コスメポーチの中もスリムに持ち運べます。<br>●ペンシルは太い部分も細い部分も自由自在に描きやすい涙型芯、アイブロウカラーは地肌に色が付きづらく、小回りのきくソフトなブラシとなっております。<br><br>【使用方法】<br>・ペンシルの太面を使用し、眉頭から眉尻に向かって眉の全体ラインを軽く描きます。<br>・ペンシルの細い部分を使用し、眉尻を丁寧に描きます。<br>・マスカラのブラシを使い、眉頭から眉尻に向かってとかすように仕上げます。<br>・眉毛が長い部分は眉の上部から下向きになでおろし、その後再度上向きに整えると、根本からキレイに塗れます。<br><br>【成分】<br>★アイブロウペンシル(0.2g)<br>水添ココグリセリル、マイクロクリスタリンワックス、トリステアリン、シクロペンタシロキサン、カルナウバロウ、トリ(カプリル酸／カプリン酸／ミリスチン酸／ステアリン酸)グリセリル、ミツロウ、ポリエチレン、ジステアルジモニウムヘクトライト、炭酸プロピレン、ジメチコン、レシチン、パルミチン酸デキストリン、シメチコン、トリ(カプリル酸／カプリン酸)グリセリル、ブドウ種子油、マカデミア種子油、BG、トコフェロール、BHT、フランスラベンダーエキス、カミツレ花エキス、カニナバラ果実エキス、酸化鉄、合成金雲母、酸化チタン<br>★アイブロウカラー(4.5g)<br>水、アクリレーツコポリマー、ステアリン酸、ミツロウ、カルナウバロウ、BG、TEA、DPG、セタノール、ステアリルアルコール、パンテノール、コメ胚芽油、コメヌカ油、加水分解コラーゲン、ソメイヨシノ葉エキス、センチフォリアバラ花エキス、ヒアルロン酸Na、加水分解コンキオリン、ハトムギ種子エキス、水溶性コラーゲン、トコフェロール、ヒドロキシプロピルセルロース、ジメチコン、EDTA-2Na、フェノキシエタノール、メチルパラベン、アルミナ、マイカ、酸化鉄、酸化チタン<br><br>【ブランド】<br>ベルサイユのばら<br><br>【発売元、製造元、輸入元又は販売元】<br>バンダイ(クレアボーテ)<br><br>(ベルサイユの薔薇 ベルサイユのバラ アイブローペンシル)<br><br>バンダイ(クレアボーテ)<br>111-8081 東京都台東区駒形1-4-8<br>03-5925-7231<br><br>広告文責：株式会社爽快ドラッグ<br>0570-666-632<br><br>[メイクアップ/ブランド：ベルサイユのばら/],ベルサイユのばら オスカル アイブロウペンシル＆カラー ダークブラウン(1本入)【ベルサイユのばら】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションベルサイユのばら オスカル アイブロウペンシル＆カラー ダークブラウン(1本入)【ベルサイユのばら】,ベルサイユのばら★税抜1900円以上で送料無料★。ベルサイユのばら オスカル アイブロウペンシル＆カラー ダークブラウン(1本入)【ベルサイユのばら】[rn]
10-117106,http://tshop.r10s.jp/soukai/cabinet/82/4549660106982.jpg?fitin=700:700,1040.0000,,美容・コスメ・香水 > ベースメイク・メイクアップ > アイブロウ・眉マスカラ,ベルサイユのばら アントワネット アイブロウペンシル＆カラー ライトブラウン(1本入)【ベルサイユのばら】,ベルサイユのばら★税抜1900円以上で送料無料★,お店TOP＞化粧品・コスメ・ビューティー＞メイクアップ＞アイブロウ＞ベルサイユのばら アントワネット アイブロウペンシル＆カラー ライトブラウン (1本入)<br><br>★税抜1900円以上で送料無料★<br><br><img src='http://image.rakuten.co.jp/soukai/cabinet/z82/z4549660106982.jpg' width='100%'><br><br>【ベルサイユのばら アントワネット アイブロウペンシル＆カラー ライトブラウンの商品詳細】<br>●ペンシルとアイブロウカラーがセットになった2WAYアイブロウです。<br>●1本で簡単に美眉が完成し、コスメポーチの中もスリムに持ち運べます。<br>●ペンシルは太い部分も細い部分も自由自在に描きやすい涙型芯、アイブロウカラーは地肌に色が付きづらく、小回りのきくソフトなブラシとなっております。<br><br>【使用方法】<br>・ペンシルの太面を使用し、眉頭から眉尻に向かって眉の全体ラインを軽く描きます。<br>・ペンシルの細い部分を使用し、眉尻を丁寧に描きます。<br>・マスカラのブラシを使い、眉頭から眉尻に向かってとかすように仕上げます。<br>・眉毛が長い部分は眉の上部から下向きになでおろし、その後再度上向きに整えると、根本からキレイに塗れます。<br><br>【成分】<br>★アイブロウペンシル(0.2g)<br>水添ココグリセリル、マイクロクリスタリンワックス、トリステアリン、シクロペンタシロキサン、カルナウバロウ、トリ(カプリル酸／カプリン酸／ミリスチン酸／ステアリン酸)グリセリル、ミツロウ、ポリエチレン、ジステアルジモニウムヘクトライト、炭酸プロピレン、ジメチコン、レシチン、パルミチン酸デキストリン、シメチコン、トリ(カプリル酸／カプリン酸)グリセリル、ブドウ種子油、マカデミア種子油、BG、トコフェロール、BHT、フランスラベンダーエキス、カミツレ花エキス、カニナバラ果実エキス、酸化鉄、合成金雲母、酸化チタン、グンジョウ<br>★アイブロウカラー(4.5g)<br>水、アクリレーツコポリマー、ステアリン酸、ミツロウ、カルナウバロウ、BG、TEA、DPG、セタノール、ステアリルアルコール、パンテノール、コメ胚芽油、コメヌカ油、加水分解コラーゲン、ソメイヨシノ葉エキス、センチフォリアバラ花エキス、ヒアルロン酸Na、加水分解コンキオリン、ハトムギ種子エキス、水溶性コラーゲン、トコフェロール、ヒドロキシプロピルセルロース、ジメチコン、EDTA-2Na、フェノキシエタノール、メチルパラベン、アルミナ、マイカ、酸化鉄、酸化チタン<br><br>【ブランド】<br>ベルサイユのばら<br><br>【発売元、製造元、輸入元又は販売元】<br>バンダイ(クレアボーテ)<br><br>(ベルサイユの薔薇 ベルサイユのバラ アイブローペンシル)<br><br>バンダイ(クレアボーテ)<br>111-8081 東京都台東区駒形1-4-8<br>03-5925-7231<br><br>広告文責：株式会社爽快ドラッグ<br>0570-666-632<br><br>[メイクアップ/ブランド：ベルサイユのばら/],ベルサイユのばら アントワネット アイブロウペンシル＆カラー ライトブラウン(1本入)【ベルサイユのばら】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションベルサイユのばら アントワネット アイブロウペンシル＆カラー ライトブラウン(1本入)【ベルサイユのばら】,ベルサイユのばら★税抜1900円以上で送料無料★。ベルサイユのばら アントワネット アイブロウペンシル＆カラー ライトブラウン(1本入)【ベルサイユのばら】[rn]
10-117107,http://tshop.r10s.jp/soukai/cabinet/09/4939553005209.jpg?fitin=700:700,336.0000,,美容・コスメ・香水 > ベースメイク・メイクアップ > アイブロウ・眉マスカラ,セザンヌ 細芯 アイブロウ オリーブブラウン(1本入)【セザンヌ(CEZANNE)】[セザンヌ アイブロウ 眉マスカラ コスメ 化粧品],セザンヌ(CEZANNE)★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞化粧品・コスメ・ビューティー＞メイクアップ＞アイブロウ＞セザンヌ 細芯 アイブロウ オリーブブラウン (1本入)<br><br>★税抜1900円以上で送料無料★<br><br><img src='http://image.rakuten.co.jp/soukai/cabinet/z09/z4939553005209.jpg' width='100%'><br><br>【セザンヌ 細芯 アイブロウ オリーブブラウンの商品詳細】<br>●直径1.5mmの極細芯なので、眉尻1本1本まで繊細に描けます。<br>●眉毛にさりげなくなじむマットな質感で、落ちにくい自然な眉をキープします。<br>●繰り出しタイプで、削らずに使え携帯に便利です。<br><br>【ご使用方法】<br>・芯を2mmくらいだして、眉毛1本1本を描くようにやさしく眉全体を整えてください。非常に細い芯となっておりますので、やさしいタッチでお使いください。<br><br>【成分】<br>ラノリン脂肪酸オクチルドデシル、トリステアリン、ミツロウ、水添ヒマシ油、ポリエチレン、マイクロクリスタリンワックス、タルク、酸化チタン、酸化鉄、グンジョウ<br><br>【注意】<br>・高いところから落としたり、芯を出しすぎてのご使用は、芯折れの原因となりますのでご注意下さい。<br>・ご使用後は、芯を元に戻して下さい。<br>・キズ、はれもの、湿疹等、お肌に異常がある時は使用を中止して下さい。<br>・使用中または使用後、日光にあたって赤み、はれ、かゆみ、刺激等の異常があらわれたときは使用を中止し、皮膚科専門医などへのご相談をおすすめします。<br>・極端に高温または低温の場所、直射日光の当たる場所、湿度の高い場所は避け、お子様の手の届かない所に保管してください。<br><br>【ブランド】<br>セザンヌ(CEZANNE)<br><br>【発売元、製造元、輸入元又は販売元】<br>セザンヌ化粧品<br><br>(CEZANNE)<br><br>/セザンヌ/EYE/<br><br>セザンヌ化粧品<br>162-0845 東京都新宿区市谷本村町1-1<br>0120-55-8515<br><br>広告文責：株式会社爽快ドラッグ<br><br>[メイクアップ/ブランド：セザンヌ(CEZANNE)/],セザンヌ 細芯 アイブロウ オリーブブラウン(1本入)【セザンヌ(CEZANNE)】[セザンヌ アイブロウ 眉マスカラ コスメ 化粧品]：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションセザンヌ 細芯 アイブロウ オリーブブラウン(1本入)【セザンヌ(CEZANNE)】[セザンヌ アイブロウ 眉マスカラ コスメ 化粧品],セザンヌ(CEZANNE)★税抜1900円以上で送料無料★。セザンヌ 細芯 アイブロウ オリーブブラウン(1本入)【セザンヌ(CEZANNE)】[セザンヌ アイブロウ 眉マスカラ コスメ 化粧品][rn]
