10-151401,http://tshop.r10s.jp/aris/cabinet/04158333/hmt394x.jpg?fitin=700:700,2688.0000,,スポーツ・アウトドア > 自転車・サイクリング > ヘルメット,QQ ＬＡＺＥＲ  ヘルメット マックス プラス,レーザー(レイザー) Max+,"JAN/ブローフィッシュ：5420056618717、レース
カー：5420056618724、
バギー：5420056618731、レディ バグ：5420056618748、
タートル：5420056618755、レインボー プリンセス：5420056618779、
ファイヤーマン：5420056618816、ポリス：5420056618823、
クアック：5420056618830、シャーク：5420056618847、
フラワー ガール：5420056618861、ライオン：5420056618878


全13種類と豊富なデザインが魅力のベストセラー
キッズ ヘルメット
&quot;マックス プラス&quot;。
後頭部のダイヤルを回すとヘッドバスケット全体のサイズが調整される
&quot;アドバンスド ターンフィット&quot;、
後頭部を支えるバスケットの高さ調整が可能な&quot;アジャスタブル

ヘッドバスケット&quot;を採用し、バツグンのフィット感を実現。
シェルとライナーをインモールド成型で一体化させたことで、
シェルの剥がれや変形を防止しています。

●目安適用年齢 2～7歳
●アドバンスド ターンフィット
●1ピース インモールドシェル
●防虫ネット
●11個の通気孔
●Kids Unisize (49～56cm)
●256g",QQ ＬＡＺＥＲ  ヘルメット マックス プラス：アリス・サイクル,トピークパールイズミオーストリッチキャットアイＯＧＫシマノTOPEAKPEARL IZUMI 自転車パーツSHIMANOCATEYECAT EYEOSTRICHQQ ＬＡＺＥＲ  ヘルメット マックス プラス,レーザー(レイザー) Max+。QQ ＬＡＺＥＲ  ヘルメット マックス プラス[rn]
10-151402,http://tshop.r10s.jp/spoke-seya/cabinet/parts_and_accessory/b/bell1/7_crest-r_jr.jpg?fitin=700:700,3600.0000,,スポーツ・アウトドア > 自転車・サイクリング > ヘルメット,ベル クレストRジュニア 2017 アーバン向け子供用ヘルメット サイクルウェア【キッズモデル】BELL CREST-R Junior URBAN KIDS HELMET CYCLE WEAR 自転車【パーツ総額8640円(税込)以上送料無料】,ベル クレストRジュニア 2017 アーバン向け子供用ヘルメット,"◆好評のCREST Rに待望のジュニアサイズの登場だ。<br>機能、デザインはアダルト版から一切妥協をせずに継承。<br>サイズのみジュニアにダウンサイジング。<br>カラーバリエーションも豊富に4種ラインナップ。<br>ジュニアライダーのスタイルに叶うお気に入りが見つかるだろう。◆<br>■ベンチレーション<br>17<br>■サイズ/重量<br>UY(50-57cm)/240g<br>■規格<br>CE EN1078<br>■<font color=""FF0000"">FUSION IN-MOLD POLYCARBONATE SHELL</font><br>インモールディングとは、ヘルメットのマイクロシェルをそのEPSフォームレイヤーに接着する工程の事で、<br>より高剛性安全性の高いヘルメットを作ることができる。<br>このEPSフォームはモールド内にあるとき(これが名の由来である)、<br>個別に形成された後にテープで接着されるのではなく、薄いマイクロシェルキャップ射出形成される。<br>この工程はBELLが最初に手掛け、今やすべての高性能ヘルメットが用いる業界基準となっている。<br>一部のキッズ用ヘルメット以外はすべて、現在この製法が用いられる。<br>■<font color=""FF0000"">ERGO FIT</font><br>エルゴダイアルの進化系であるエルゴフィット。<br>ダイアル部分は大きく進化し 、従来の様に押しながら回す必要はもややない。<br>よりスムーズで煩わしさは解消された。<br>■<font color=""FF0000"">CAM-LOCK LEVERS</font><br>カムロック、ストラップレバーにより、耳周りのストラップ調節が用意となる。<br>ただカムを開き、快適な位置に調節し、レバーを閉じるだけで良い。<br><font color=""B43104"">AT bell, WE DON'T JUST MAKE HELMETS.<br>WE MAKE THINGS POSSIBLE.</font><br>ベルの歴史。<br>それは世間の常識を疑い挑戦し、常に超えてきたプロフェッショナル達に選ばれ続けてきた歴史でもあります。<br>1923年ロサンゼルス郊外の小さなガレージで生まれ、アメリカのモータースポーツ<br>サイクルカルチャーの中で磨かれてきたその歴史は、<br>他のヘルメットメーカーが持つことのない。ベル自信が持つルーツであり唯一無二の真実です<br>頭を守るヘルメットということにおいてその素材や形。機能やデザインに至るまで、常に時代をリードし切り開いていく。<br>いつも限界に挑むクレイジーで偉大なるヒーローたちにとって、それこそがベルを選び続ける理由でもあったのです。<br>ブランドが始まって90年以上経った今、その歴史は世界中に広がり、<br>あらゆる場所で愛され語り継がれ、また深まり続けています。<br>グランツールやワールドカップの勝者、ローカルトレイルを守り続けるビルダー。<br>ヒルクライムをアグレッシヴに攻めるウィークエンドウォーリアー、<br>都会の雑踏を切り分けるコミューター、初めての自転車にチャレンジするキッズまで。<br>その場所や時間がなんであろうとも、自分たちの限界に挑戦し超えていく。<br>その誰もがそれぞれのプロフェッショナルであり、同じ地平にいるのです。<br>ベルは、そんな人たちに選ばれ続けるために変わらず時代の先頭を走るヘルメットのオリジンであり。<br>そしてプロフェッショナルな存在であり続けます。<br>そのことが、今ももこれからも変わらない、ベルの進むべき道だと信じているからです。<br><font color=""FF0000""><br>※商品の仕様は予告無く変更される場合がございます。<br>また、掲載されています写真は実際の品と異なることがございます。</font>",ベル クレストRジュニア 2017 アーバン向け子供用ヘルメット サイクルウェア【キッズモデル】BELL CREST-R Junior URBAN KIDS HELMET CYCLE WEAR 自転車【パーツ総額8640円(税込)以上送料無料】：スポークネット店,ビアンキルイガノロードバイククロスバイクMTBBIANCHIマンハッタンDAHONオルトリーブTOPEAKセンチュリオンGTパールイズミSCHWINNブリヂストングラベルロードピストシクロクロス子供用ヘルメット横浜ベル クレストRジュニア 2017 アーバン向け子供用ヘルメット サイクルウェア【キッズモデル】BELL CREST-R Junior URBAN KIDS HELMET CYCLE WEAR 自転車【パーツ総額8640円(税込)以上送料無料】,ベル クレストRジュニア 2017 アーバン向け子供用ヘルメット。ベル クレストRジュニア 2017 アーバン向け子供用ヘルメット サイクルウェア【キッズモデル】BELL CREST-R Junior URBAN KIDS HELMET CYCLE WEAR 自転車【パーツ総額8640円(税込)以上送料無料】[rn]
10-151403,http://tshop.r10s.jp/spoke-seya/cabinet/parts_and_accessory/o/pa_ogk_ms-2_agr.jpg?fitin=700:700,14397.6000,,スポーツ・アウトドア > 自転車・サイクリング > ヘルメット,自転車 ヘルメット MS-2 アングルグリーン OGK KABUTO オージーケーカブト ヘルメット【送料無料】,　,"3年消臭はチンストラップ、A.I.ネットに採用。<br>
ノーマルインナーパッドセットは「5mm」と「10mm」の2種類の厚みを設定。<br>
JCF(財)日本自転車競技連盟公認<br>
<br>
<br>
サイズ表示<br>
S/M(205g)<br>
L(215g)<br>",自転車 ヘルメット MS-2 アングルグリーン OGK KABUTO オージーケーカブト ヘルメット【送料無料】：スポークネット店,ビアンキルイガノロードバイククロスバイクMTBBIANCHIマンハッタンDAHONオルトリーブTOPEAKセンチュリオンGTパールイズミSCHWINNブリヂストングラベルロードピストシクロクロス子供用ヘルメット横浜自転車 ヘルメット MS-2 アングルグリーン OGK KABUTO オージーケーカブト ヘルメット【送料無料】,　。自転車 ヘルメット MS-2 アングルグリーン OGK KABUTO オージーケーカブト ヘルメット【送料無料】[rn]
10-151404,http://tshop.r10s.jp/spoke-seya/cabinet/parts_and_accessory/o/pa_ogk_sp-3_wh.jpg?fitin=700:700,5597.6000,,スポーツ・アウトドア > 自転車・サイクリング > ヘルメット,自転車 ヘルメット SP-3 ホワイト OGK KABUTO オージーケーカブト ヘルメット【パーツ総額8640円(税込)以上送料無料】,　,"◆SG規格をクリアしたエクストリームスポーツヘッドギア◆<br>■サイズ<br>57-59cm<br><br>■規格<br>SG基準<br><br>★Safety Meets Style.<br>安全性能×スタイルの、独創的プロダクトへ。★<br>ヘルメットの商品開発に欠かせないもの、それは「安全設計」という基本性能です。<br>そのために、落下衝撃テストやサポートライダーによる実装走行テストなど、さまざまな条件下でデータを分析。<br>また、時代とともに変化が求められるスタイルやデザイン、スポーツ・健康志向の高まりなどのニーズに応えつつ、<br>プロ仕様から小さなお子様向けのシリーズ商品まで、幅広いラインナップを展開しています。<br>どこまでも人のいのちを守るために、そして、ひたすら個性的なスタイルを極めるために、私たちKabutoは、<br>常に「安全性」と「スタイル」を融合しながら、あらゆる人に親しまれる独創的な商品開発に取り組んでいます。<br><br>
<font color=""FF0000""><br>※商品の仕様は予告無く変更される場合がございます。<br>また、掲載されています写真は実際の品と異なることがございます。<br>届いてからのサイズ変更などは受け付けておりませんので、よくご確認のうえご購入下さい。</font>",自転車 ヘルメット SP-3 ホワイト OGK KABUTO オージーケーカブト ヘルメット【パーツ総額8640円(税込)以上送料無料】：スポークネット店,ビアンキルイガノロードバイククロスバイクMTBBIANCHIマンハッタンDAHONオルトリーブTOPEAKセンチュリオンGTパールイズミSCHWINNブリヂストングラベルロードピストシクロクロス子供用ヘルメット横浜自転車 ヘルメット SP-3 ホワイト OGK KABUTO オージーケーカブト ヘルメット【パーツ総額8640円(税込)以上送料無料】,　。自転車 ヘルメット SP-3 ホワイト OGK KABUTO オージーケーカブト ヘルメット【パーツ総額8640円(税込)以上送料無料】[rn]
10-151405,http://tshop.r10s.jp/spoke-seya/cabinet/parts_and_accessory/b/bell1/7_trav_af.jpg?fitin=700:700,5328.0000,,スポーツ・アウトドア > 自転車・サイクリング > ヘルメット,【全カラー在庫あり】ベル トラバース アジアンフィット 2017 アーバンヘルメット サイクルウェア【日本人向けの形状】BELL TRAVERSE ASIAN-FIT URBAN HELMET CYCLE WEAR 自転車【パーツ総額8640円(税込)以上送料無料】,ベル トラバース アジアンフィット 2017 アーバンヘルメット,"◆フィットネスライド、アドベンチャーライド、近隣をめぐる家族とのライド。◆<br>◆高品質のインモールド・ポリカーボネートシェル構造と<br>手にしやすいスタイルを持つ新しいトラバースは、使い方を限定しないオールラウンドなヘルメットだ。◆<br>◆ワンサイズですべての頭にフィットするエルゴダイアルシステムにより、<br>ボタンを押してダイヤルを回すだけのシンプルな片手調節が可能となる。◆<br>◆優れた快適性、スタイルをあなたのものに。◆<br>■ベンチレーション<br>22<br>■サイズ/重量<br>UA(54-61cm)/300g<br>UXL(56-63cm)/321g<br>■規格<br>CE EN1078<br>CPSC Bicycle<br>■<font color=""FF0000"">Extended In-Mold Polycarbonate Shell</font><br><br>■<font color=""FF0000"">ERGO Dial FIT</font><br><br>■<font color=""FF0000"">Removable Visor</font><br><br><font color=""B43104"">AT bell, WE DON'T JUST MAKE HELMETS.<br>WE MAKE THINGS POSSIBLE.</font><br>ベルの歴史。<br>それは世間の常識を疑い挑戦し、常に超えてきたプロフェッショナル達に選ばれ続けてきた歴史でもあります。<br>1923年ロサンゼルス郊外の小さなガレージで生まれ、アメリカのモータースポーツ<br>サイクルカルチャーの中で磨かれてきたその歴史は、<br>他のヘルメットメーカーが持つことのない。ベル自信が持つルーツであり唯一無二の真実です<br>頭を守るヘルメットということにおいてその素材や形。機能やデザインに至るまで、常に時代をリードし切り開いていく。<br>いつも限界に挑むクレイジーで偉大なるヒーローたちにとって、それこそがベルを選び続ける理由でもあったのです。<br>ブランドが始まって90年以上経った今、その歴史は世界中に広がり、<br>あらゆる場所で愛され語り継がれ、また深まり続けています。<br>グランツールやワールドカップの勝者、ローカルトレイルを守り続けるビルダー。<br>ヒルクライムをアグレッシヴに攻めるウィークエンドウォーリアー、<br>都会の雑踏を切り分けるコミューター、初めての自転車にチャレンジするキッズまで。<br>その場所や時間がなんであろうとも、自分たちの限界に挑戦し超えていく。<br>その誰もがそれぞれのプロフェッショナルであり、同じ地平にいるのです。<br>ベルは、そんな人たちに選ばれ続けるために変わらず時代の先頭を走るヘルメットのオリジンであり。<br>そしてプロフェッショナルな存在であり続けます。<br>そのことが、今ももこれからも変わらない、ベルの進むべき道だと信じているからです。<br><font color=""FF0000""><br>※商品の仕様は予告無く変更される場合がございます。<br>また、掲載されています写真は実際の品と異なることがございます。</font>",【全カラー在庫あり】ベル トラバース アジアンフィット 2017 アーバンヘルメット サイクルウェア【日本人向けの形状】BELL TRAVERSE ASIAN-FIT URBAN HELMET CYCLE WEAR 自転車【パーツ総額8640円(税込)以上送料無料】：スポークネット店,ビアンキルイガノロードバイククロスバイクMTBBIANCHIマンハッタンDAHONオルトリーブTOPEAKセンチュリオンGTパールイズミSCHWINNブリヂストングラベルロードピストシクロクロス子供用ヘルメット横浜【全カラー在庫あり】ベル トラバース アジアンフィット 2017 アーバンヘルメット サイクルウェア【日本人向けの形状】BELL TRAVERSE ASIAN-FIT URBAN HELMET CYCLE WEAR 自転車【パーツ総額8640円(税込)以上送料無料】,ベル トラバース アジアンフィット 2017 アーバンヘルメット。【全カラー在庫あり】ベル トラバース アジアンフィット 2017 アーバンヘルメット サイクルウェア【日本人向けの形状】BELL TRAVERSE ASIAN-FIT URBAN HELMET CYCLE WEAR 自転車【パーツ総額8640円(税込)以上送料無料】[rn]
10-151406,http://tshop.r10s.jp/spoke-seya/cabinet/parts_and_accessory/o/pa_ogk_cliff_bl.jpg?fitin=700:700,4680.0000,,スポーツ・アウトドア > 自転車・サイクリング > ヘルメット,自転車 ヘルメット CLIFF ブルー OGK KABUTO オージーケーカブト ヘルメット【パーツ総額8640円(税込)以上送料無料】,　,"・サイクルスポーツはもちろんスノーシーンまで幅広く使える<br>
・サイズ調整スポンジ<br><br>
・フリーサイズ(サイズ調整スポンジ付属)<br>付属<br>",自転車 ヘルメット CLIFF ブルー OGK KABUTO オージーケーカブト ヘルメット【パーツ総額8640円(税込)以上送料無料】：スポークネット店,ビアンキルイガノロードバイククロスバイクMTBBIANCHIマンハッタンDAHONオルトリーブTOPEAKセンチュリオンGTパールイズミSCHWINNブリヂストングラベルロードピストシクロクロス子供用ヘルメット横浜自転車 ヘルメット CLIFF ブルー OGK KABUTO オージーケーカブト ヘルメット【パーツ総額8640円(税込)以上送料無料】,　。自転車 ヘルメット CLIFF ブルー OGK KABUTO オージーケーカブト ヘルメット【パーツ総額8640円(税込)以上送料無料】[rn]
10-151407,http://tshop.r10s.jp/spoke-seya/cabinet/parts_and_accessory/o/pa_ogk_maxity_shine.jpg?fitin=700:700,7197.6000,,スポーツ・アウトドア > 自転車・サイクリング > ヘルメット,自転車 ヘルメット maxity シャイニーアイボリー OGK KABUTO オージーケーカブト ヘルメット【送料無料】,【パーツ8640円/自転車54000円以上送料無料】,"・新方式採用でさらにかぶりやすくなったあごひも設計<br>
・2ピース・インモールドシェル<br>
・A.I（Anti-Insect)ネット<br>
<br>
・JCF(財)日本自転車競技連盟推奨<br>
・S(225g) / M/L(240g)<br>",自転車 ヘルメット maxity シャイニーアイボリー OGK KABUTO オージーケーカブト ヘルメット【送料無料】：スポークネット店,ビアンキルイガノロードバイククロスバイクMTBBIANCHIマンハッタンDAHONオルトリーブTOPEAKセンチュリオンGTパールイズミSCHWINNブリヂストングラベルロードピストシクロクロス子供用ヘルメット横浜自転車 ヘルメット maxity シャイニーアイボリー OGK KABUTO オージーケーカブト ヘルメット【送料無料】,【パーツ8640円/自転車54000円以上送料無料】。自転車 ヘルメット maxity シャイニーアイボリー OGK KABUTO オージーケーカブト ヘルメット【送料無料】[rn]
10-151408,http://tshop.r10s.jp/spoke-seya/cabinet/parts_and_accessory/b/bell1/7_draft_af.jpg?fitin=700:700,4824.0000,,スポーツ・アウトドア > 自転車・サイクリング > ヘルメット,【全カラー在庫あり】ベル ドラフト アジアンフィット 2017 ロード向けヘルメット サイクルウェア【日本人向けの形状】BELL DRAFT ASIAN-FIT ROADBIKE HELMET CYCLE WEAR 自転車【パーツ総額8640円(税込)以上送料無料】,ベル ドラフト アジアンフィット 2017 ロード向けヘルメット,"◆大きなベンチレーションを持つ新形状のドラフトは、高度な機能とデザインを圧倒的なコストパフォーマンスで提供する。◆<br>◆その丸みを帯びたコンパクトな形状は、現代的なロードスタイルを体現している。◆<br>◆エルゴダイアルフィットシステムは操作がしやすく、優れた快適性とフィット感を提供。◆<br>◆プロテクション範囲を広げたインモールド・ポリカーボネイト製シェルが抜群の質と構造を保証する。◆<br>◆これら全てが積み重なり、様々なライダーに対応するスマートなヘルメットが出来上がった。◆<br>■ベンチレーション<br>25<br>■サイズ/重量<br>UA(54-61cm)/265g<br>■規格<br>CE EN1078<br>CPSC Bicycle<br>■<font color=""FF0000"">Extended In-Mold Polycarbonate Shell</font><br><br>■<font color=""FF0000"">ERGO Dail FIT</font><br><br><font color=""B43104"">AT bell, WE DON'T JUST MAKE HELMETS.<br>WE MAKE THINGS POSSIBLE.</font><br>ベルの歴史。<br>それは世間の常識を疑い挑戦し、常に超えてきたプロフェッショナル達に選ばれ続けてきた歴史でもあります。<br>1923年ロサンゼルス郊外の小さなガレージで生まれ、アメリカのモータースポーツ<br>サイクルカルチャーの中で磨かれてきたその歴史は、<br>他のヘルメットメーカーが持つことのない。ベル自信が持つルーツであり唯一無二の真実です<br>頭を守るヘルメットということにおいてその素材や形。機能やデザインに至るまで、常に時代をリードし切り開いていく。<br>いつも限界に挑むクレイジーで偉大なるヒーローたちにとって、それこそがベルを選び続ける理由でもあったのです。<br>ブランドが始まって90年以上経った今、その歴史は世界中に広がり、<br>あらゆる場所で愛され語り継がれ、また深まり続けています。<br>グランツールやワールドカップの勝者、ローカルトレイルを守り続けるビルダー。<br>ヒルクライムをアグレッシヴに攻めるウィークエンドウォーリアー、<br>都会の雑踏を切り分けるコミューター、初めての自転車にチャレンジするキッズまで。<br>その場所や時間がなんであろうとも、自分たちの限界に挑戦し超えていく。<br>その誰もがそれぞれのプロフェッショナルであり、同じ地平にいるのです。<br>ベルは、そんな人たちに選ばれ続けるために変わらず時代の先頭を走るヘルメットのオリジンであり。<br>そしてプロフェッショナルな存在であり続けます。<br>そのことが、今ももこれからも変わらない、ベルの進むべき道だと信じているからです。<br><font color=""FF0000""><br>※商品の仕様は予告無く変更される場合がございます。<br>また、掲載されています写真は実際の品と異なることがございます。</font>",【全カラー在庫あり】ベル ドラフト アジアンフィット 2017 ロード向けヘルメット サイクルウェア【日本人向けの形状】BELL DRAFT ASIAN-FIT ROADBIKE HELMET CYCLE WEAR 自転車【パーツ総額8640円(税込)以上送料無料】：スポークネット店,ビアンキルイガノロードバイククロスバイクMTBBIANCHIマンハッタンDAHONオルトリーブTOPEAKセンチュリオンGTパールイズミSCHWINNブリヂストングラベルロードピストシクロクロス子供用ヘルメット横浜【全カラー在庫あり】ベル ドラフト アジアンフィット 2017 ロード向けヘルメット サイクルウェア【日本人向けの形状】BELL DRAFT ASIAN-FIT ROADBIKE HELMET CYCLE WEAR 自転車【パーツ総額8640円(税込)以上送料無料】,ベル ドラフト アジアンフィット 2017 ロード向けヘルメット。【全カラー在庫あり】ベル ドラフト アジアンフィット 2017 ロード向けヘルメット サイクルウェア【日本人向けの形状】BELL DRAFT ASIAN-FIT ROADBIKE HELMET CYCLE WEAR 自転車【パーツ総額8640円(税込)以上送料無料】[rn]
10-151409,http://tshop.r10s.jp/spoke-seya/cabinet/parts_and_accessory/b/bell1/17super3r_1.jpg?fitin=700:700,23760.0000,,スポーツ・アウトドア > 自転車・サイクリング > ヘルメット,【あす楽】ベル スーパー3Rミップス 2017 MTB向けフルフェイスヘルメット【チンバー搭載モデル】サイクルウェア BELL SUPER3R Mips FULL FACE HELMET CYCLE WEAR 自転車【送料無料】,ベル スーパー3Rミップス 2017 MTB向けフルフェイスヘルメット,"◆マウンテンバイクシーンでトップを走るSuperシリーズがマイナーチェンジを経て再びデビュー、<br>機能デザインはそのままに、フィット感は大幅向上に成功。◆<br>◆真のオールマウンテンパフォーマンスに求められる機能がすべて備わったモデルがさらに進化を遂げた。◆<br>◆新型スーパー3Rの革新的なリムーバブルチンバーは、<br>長い登りでは外してバックパックやラックにしまい、<br>トレイルが激しくなった時に再び装着する。◆<br>◆それだけでははなく、オーバーブローベンチレーション、新型FLOAT FITシステム搭載、<br>そして新しいブレークアウェイカメラマウントも採用。◆<br>◆オールマウンテンの地形を征するために、必要なものすべてが手に入る。◆<br>■ベンチレーション<br>23＋4Brow Ports、6Chin Bar<br>■サイズ/重量<br>M(55-59cm)/765g<br>L(58-62cm)/781g<br>■規格<br>CPSC Bicycle<br>CE EN1078<br>■<font color=""FF0000"">OVERBROW VENTILATION</font><br>オーバーブローベンチレーションシステムは、ヘルメットの額部分にある取入口から<br>冷たい風を積極的に頭上へと積極的に送るシステム。<br>専用設計のブリッジは、ヘルメットのエアーチャンネルを滞らせることなく<br>頭全体のベンチレーションを最大限に高める<br>■<font color=""FF0000"">FUSION IN-MOLD POLYCARBONATE SHELL</font><br>インモールディングとは、ヘルメットのマイクロシェルをそのEPSフォームレイヤーに接着する工程の事で、<br>より高剛性安全性の高いヘルメットを作ることができる。<br>このEPSフォームはモールド内にあるとき(これが名の由来である)、<br>個別に形成された後にテープで接着されるのではなく、薄いマイクロシェルキャップ射出形成される。<br>この工程はBELLが最初に手掛け、今やすべての高性能ヘルメットが用いる業界基準となっている。<br>一部のキッズ用ヘルメット以外はすべて、現在この製法が用いられる。<br>■<font color=""FF0000"">FLOAT FIT</font><br>新しいフロートフィットは正にミニマリストなフィッティングシステム。<br>ラバー仕様のダイアルは簡単に調整操作でき、ライトウェイトフィットシステムを実現。<br>■<font color=""FF0000"">WRAPAROUND PROTECTION</font><br>スーパー3Rのロックオン式プロテクてぃぶチンバーは、<br>進化したトレイルランディング適応するための究極の解決法である。<br>長い登りや汗だくのXCライドでは簡単に折りたたんでハイドレーションバッグにいれて持ち運べる。<br>そして地形が激しくなると、チンバーをシンプルな3ステップで装着できる。<br>この作業には工具は不要だ。<br>はめ込み式のチークパッドは2種類の厚さが用意され、あなたに最適なフィット感と快適性が得られる。<br><br><font color=""FF0000"">※すべてのチンバーには限度があり、重大な怪我や死亡事故が起こる可能性が有ります。<br>ヘルメットをご使用にならせる歳は、取扱説明書を十分にお読むください。</font><br>■<font color=""FF0000"">GOGGLEGUIDE ADJUSTABLE VISOR SYSTEM</font><br>ゴーグルガイド アジャスタブルバイザーシステムにより、走行中のアイウェアによる妨げを最小限に留める。<br>このフレキシブルなシステムはゴーグルとサングラスの両方に対応し、<br>ゴーグル リテンションアームを使う事でバイザーの有無に関わらず効果が得られる。<br>シンプル、効果的、そしてクールなのだ。<br>■<font color=""FF0000"">INTEGRAETED BREAKAWAY CAMERA MOUNT</font><br>インテグレーテッド ブレークアウェイ カメラマウントは、見た目の悪い両面テープや結束バンドを使うことなく、<br>ウェアラブルカメラを最適な位置に装着できる。<br>デッキが衝撃を受けた際にカメラが「外れて取れ」ることで、あなたとカメラを守るよう設計された。<br>■<font color=""FF0000"">X-STATI＆XT-2 PADDING</font><br>銀製で編み込んだX-スタティックパッド及びXT-2パッドは、標準のパッドよりも冷たい肌触りで<br>臭いの元となるバクテリアや菌の発生を防ぐ速乾性素材を使用している。<br>■<font color=""FF0000"">BREAKAWAY SCREW</font><br>専用のブレークアウェイ スクリューは高速度の衝撃で折れてバイザーが破損するのを防ぐために設計された。<br>BELLのもう一つの予防デザインである。<br>■<font color=""FFFC00"">MIPS</font><br>MIPSとは、ヘルメット内部で動きながら、脳自体の自己組織システムを模倣した<br>スリッププレーン(滑り面)システムのこと。<br>ヘルメット内部に配置された1枚の低摩擦シートが頭の動きに応じて動くことにより、<br>衝撃から伝達されるエネルギーのスピードを緩め、またその強さを減少させることが目的。<br>最新の脳科学によれば、回転加速にまつわる負荷を減少させれれば、脳障害のリスクや衝撃を減少させることができると言われている。<br><font color=""B43104"">AT bell, WE DON'T JUST MAKE HELMETS.<br>WE MAKE THINGS POSSIBLE.</font><br>ベルの歴史。<br>それは世間の常識を疑い挑戦し、常に超えてきたプロフェッショナル達に選ばれ続けてきた歴史でもあります。<br>1923年ロサンゼルス郊外の小さなガレージで生まれ、アメリカのモータースポーツ<br>サイクルカルチャーの中で磨かれてきたその歴史は、<br>他のヘルメットメーカーが持つことのない。ベル自信が持つルーツであり唯一無二の真実です<br>頭を守るヘルメットということにおいてその素材や形。機能やデザインに至るまで、常に時代をリードし切り開いていく。<br>いつも限界に挑むクレイジーで偉大なるヒーローたちにとって、それこそがベルを選び続ける理由でもあったのです。<br>ブランドが始まって90年以上経った今、その歴史は世界中に広がり、<br>あらゆる場所で愛され語り継がれ、また深まり続けています。<br>グランツールやワールドカップの勝者、ローカルトレイルを守り続けるビルダー。<br>ヒルクライムをアグレッシヴに攻めるウィークエンドウォーリアー、<br>都会の雑踏を切り分けるコミューター、初めての自転車にチャレンジするキッズまで。<br>その場所や時間がなんであろうとも、自分たちの限界に挑戦し超えていく。<br>その誰もがそれぞれのプロフェッショナルであり、同じ地平にいるのです。<br>ベルは、そんな人たちに選ばれ続けるために変わらず時代の先頭を走るヘルメットのオリジンであり。<br>そしてプロフェッショナルな存在であり続けます。<br>そのことが、今ももこれからも変わらない、ベルの進むべき道だと信じているからです。<br><font color=""FF0000""><br>※商品の仕様は予告無く変更される場合がございます。<br>また、掲載されています写真は実際の品と異なることがございます。</font>",【あす楽】ベル スーパー3Rミップス 2017 MTB向けフルフェイスヘルメット【チンバー搭載モデル】サイクルウェア BELL SUPER3R Mips FULL FACE HELMET CYCLE WEAR 自転車【送料無料】：スポークネット店,ビアンキルイガノロードバイククロスバイクMTBBIANCHIマンハッタンDAHONオルトリーブTOPEAKセンチュリオンGTパールイズミSCHWINNブリヂストングラベルロードピストシクロクロス子供用ヘルメット横浜【あす楽】ベル スーパー3Rミップス 2017 MTB向けフルフェイスヘルメット【チンバー搭載モデル】サイクルウェア BELL SUPER3R Mips FULL FACE HELMET CYCLE WEAR 自転車【送料無料】,ベル スーパー3Rミップス 2017 MTB向けフルフェイスヘルメット。【あす楽】ベル スーパー3Rミップス 2017 MTB向けフルフェイスヘルメット【チンバー搭載モデル】サイクルウェア BELL SUPER3R Mips FULL FACE HELMET CYCLE WEAR 自転車【送料無料】[rn]
10-151410,http://tshop.r10s.jp/spoke-seya/cabinet/parts_and_accessory/o/pa_ogk_fr-kids_red.jpg?fitin=700:700,3037.6000,,スポーツ・アウトドア > 自転車・サイクリング > ヘルメット,自転車 ヘルメット fr-kids モンスターレッド OGK KABUTO オージーケーカブト ヘルメット【パーツ総額8640円(税込)以上送料無料】,自転車 ヘルメット fr-kids モンスターレッド OGK,"・FR-1インナーパッドセット<br>
・インナーパッドセットは「3mm」と「6mm」の2 種類の厚みを設定<br>
※オプションパーツ別売(9mmインナーパッドセット)<br>
・JCF(財)日本自転車競技連盟推奨<br>
・M/L<br>",自転車 ヘルメット fr-kids モンスターレッド OGK KABUTO オージーケーカブト ヘルメット【パーツ総額8640円(税込)以上送料無料】：スポークネット店,ビアンキルイガノロードバイククロスバイクMTBBIANCHIマンハッタンDAHONオルトリーブTOPEAKセンチュリオンGTパールイズミSCHWINNブリヂストングラベルロードピストシクロクロス子供用ヘルメット横浜自転車 ヘルメット fr-kids モンスターレッド OGK KABUTO オージーケーカブト ヘルメット【パーツ総額8640円(税込)以上送料無料】,自転車 ヘルメット fr-kids モンスターレッド OGK。自転車 ヘルメット fr-kids モンスターレッド OGK KABUTO オージーケーカブト ヘルメット【パーツ総額8640円(税込)以上送料無料】[rn]
