10-186901,http://tshop.r10s.jp/akibamac/cabinet/05286693/3760077120236.jpg?fitin=700:700,4272.0000,,スマートフォン・タブレット > スマートフォンアクセサリー > その他,【送料無料】WISTIKI 〔iOS／Androidアプリ〕 探しモノ発見 Wistiki voila！ ヴァイオレット WSTK16VV,,〔iOS／Androidアプリ［Bluetooth4.0］：忘れ物防止タグ〕<br>鍵や傘、どんな持ち物にも似合うすっきりとしたデザイン。「Wistiki（ウィスティキ）」<br><br>■ 探しモノ呼出「90dBでハッキリわかる」<br>スマホやタブレットからウィスティキにアクセス。オリジナル呼出ベルを鳴らしすぐに探しモノを見つけられます。<br>■ スマホ呼出「Wistikiから探せる」<br>スマホやタブレットが見当たらないときは、ウィスティキから鳴らすこともできます。<br>■ GPS表示「MAPで位置がわかる」<br>例えば大切なモノを置き忘れてしまった時には、アプリを通して最後に通信した位置を確認できます。<br>※ 製品にGPS機能は搭載しておりません。<br>■ 忘れ物防止アラート「離れすぎると教えてくれる」<br>WistikiとスマホやタブレットのBluetooth通信が途切れると、メッセージを表示します。<br>■ 近づきアラート「接近を教えてくれる」<br>空港のターンテーブルなどで、荷物につけておけば、近づいたときに知らせます。<br><br>【製品仕様】<br>サイズ：縦62mm×横23mm×厚さ6mm<br>重さ：11g<br>電池タイプ：CR2032(電池交換不可) 約2年間（※利用状況により変化します。）<br>耐荷重：リング等を通したぶら下げ時耐荷重：13kg、踏みつけ時の耐荷重：50kg<br>防水：防水仕様<br>通信有効距離：最大100m（理論値。接続機器・使用環境に依存します）<br>通信方法：Bluetooth4.0(Bluetooth Low Energy<br>対応OS：iOS8、Android4.4.2以上<br>ソフトウェア：WISTIKI BY STARCKアプリ<br>製品保証：購入後1年,【送料無料】WISTIKI 〔iOS／Androidアプリ〕 探しモノ発見 Wistiki voila！ ヴァイオレット WSTK16VV：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】WISTIKI 〔iOS／Androidアプリ〕 探しモノ発見 Wistiki voila！ ヴァイオレット WSTK16VV,【送料無料】WISTIKI 〔iOS／Androidアプリ〕 探しモノ発見 Wistiki voila！ ヴァイオレット WSTK16VV[rn]
10-186902,http://tshop.r10s.jp/akibamac/cabinet/05275152/4573191100089.jpg?fitin=700:700,2936.0000,,スマートフォン・タブレット > スマートフォンアクセサリー > その他,QRIOQrio Smart Tag (キュリオ・スマートタグ) Q-ST1-BP ベビーピンク 【日本製】,,■モノとスマホがつながる安心<br>「Qrio Smart Tag（キュリオスマートタグ）」は、モノとスマホをつなげるアクセサリーです。<br>専用アプリからスマートタグのブザーを鳴らしたり、地図上からスマートタグのありかを探したりして、探しものをすぐに見つけられます。<br>大切なモノやいつも探してばかりいるものにスマートタグをつけてみてください。<br><br>＊スマートタグはスマホのGPSを利用して位置情報を取得します。スマートタグ自体にはGPSユニットは含まれておりませんのでご注意ください。<br><br>■スマホからタグを、タグからスマホを探せます<br>出がけに家のカギが見つからず、あわてた経験ありませんか？<br>そんな時、Qrio Smart Tag をカギにつけておけば、アプリからスマートタグを鳴らして見つけることができます。<br>また、Qrio Smart Tag は、スマートタグからスマホを鳴らして探すこともできるので、「あれ？スマホがない」にも対応できるのが特徴です。<br><br>■最後に手元から離れた場所がわかります<br>最後にスマホとタグの通信が切れた場所が記録されます。<br>大切なモノを、家に置き忘れた？　学校やオフィスに置き忘れた？　それとも昨日のお店に？<br>探しモノの大きなヒントを得ることができます。<br><br>■Qrio Smart Tag は電池交換式。だから長く使っていただけます<br>大切なモノにつないで使っていただきたい Qrio Smart Tag 。大切なモノと一緒だから、長く使っていただきたい。<br>だからご自身で電池交換ができるようにしました。<br>簡単な手順でリボンの交換もできるようになっていますので、世界にひとつだけのオリジナルタグへカスタマイズもできます。<br><br>■ボタンひとつで簡単自撮り<br>Qrio Smart Tag のボタンは、スマホのカメラのシャッターにもなります。<br>ちょっと離れた場所からも、自然な体勢でシャッターが切れます。<br><br>■安心の日本製<br>Qrio Smart Tag のデザインは、ソニーのデザインチームが担当しました。<br>また日本国内で設計と製造も行っている、安心の日本製です。<br><br>【製品仕様】<br>サイズ：[ケース]長さ46mm 幅26mm 厚さ8.5mm、[リボン]長さ50mm 幅9mm<br>重さ：10g(CR2032リチウム電池(3g)含む)<br>素材：[ケース]ABS樹脂等、[リボン]アクリル<br>対応OS：iOS 9.3以上、Android 4.4以上<br>通信：Bluetooth 4.0 Low Energy (BLE)<br>付属品：本体、リボン、キーリング、電池(CR2032)、取扱説明書,QRIOQrio Smart Tag (キュリオ・スマートタグ) Q-ST1-BP ベビーピンク 【日本製】：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンQRIOQrio Smart Tag (キュリオ・スマートタグ) Q-ST1-BP ベビーピンク 【日本製】,QRIOQrio Smart Tag (キュリオ・スマートタグ) Q-ST1-BP ベビーピンク 【日本製】[rn]
10-186903,http://tshop.r10s.jp/akibamac/cabinet/05275152/4573191100072.jpg?fitin=700:700,2936.0000,,スマートフォン・タブレット > スマートフォンアクセサリー > その他,QRIOQrio Smart Tag (キュリオ・スマートタグ) Q-ST1-LB ライトブルー 【日本製】,,■モノとスマホがつながる安心<br>「Qrio Smart Tag（キュリオスマートタグ）」は、モノとスマホをつなげるアクセサリーです。<br>専用アプリからスマートタグのブザーを鳴らしたり、地図上からスマートタグのありかを探したりして、探しものをすぐに見つけられます。<br>大切なモノやいつも探してばかりいるものにスマートタグをつけてみてください。<br><br>＊スマートタグはスマホのGPSを利用して位置情報を取得します。スマートタグ自体にはGPSユニットは含まれておりませんのでご注意ください。<br><br>■スマホからタグを、タグからスマホを探せます<br>出がけに家のカギが見つからず、あわてた経験ありませんか？<br>そんな時、Qrio Smart Tag をカギにつけておけば、アプリからスマートタグを鳴らして見つけることができます。<br>また、Qrio Smart Tag は、スマートタグからスマホを鳴らして探すこともできるので、「あれ？スマホがない」にも対応できるのが特徴です。<br><br>■最後に手元から離れた場所がわかります<br>最後にスマホとタグの通信が切れた場所が記録されます。<br>大切なモノを、家に置き忘れた？　学校やオフィスに置き忘れた？　それとも昨日のお店に？<br>探しモノの大きなヒントを得ることができます。<br><br>■Qrio Smart Tag は電池交換式。だから長く使っていただけます<br>大切なモノにつないで使っていただきたい Qrio Smart Tag 。大切なモノと一緒だから、長く使っていただきたい。<br>だからご自身で電池交換ができるようにしました。<br>簡単な手順でリボンの交換もできるようになっていますので、世界にひとつだけのオリジナルタグへカスタマイズもできます。<br><br>■ボタンひとつで簡単自撮り<br>Qrio Smart Tag のボタンは、スマホのカメラのシャッターにもなります。<br>ちょっと離れた場所からも、自然な体勢でシャッターが切れます。<br><br>■安心の日本製<br>Qrio Smart Tag のデザインは、ソニーのデザインチームが担当しました。<br>また日本国内で設計と製造も行っている、安心の日本製です。<br><br>【製品仕様】<br>サイズ：[ケース]長さ46mm 幅26mm 厚さ8.5mm、[リボン]長さ50mm 幅9mm<br>重さ：10g(CR2032リチウム電池(3g)含む)<br>素材：[ケース]ABS樹脂等、[リボン]アクリル<br>対応OS：iOS 9.3以上、Android 4.4以上<br>通信：Bluetooth 4.0 Low Energy (BLE)<br>付属品：本体、リボン、キーリング、電池(CR2032)、取扱説明書,QRIOQrio Smart Tag (キュリオ・スマートタグ) Q-ST1-LB ライトブルー 【日本製】：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンQRIOQrio Smart Tag (キュリオ・スマートタグ) Q-ST1-LB ライトブルー 【日本製】,QRIOQrio Smart Tag (キュリオ・スマートタグ) Q-ST1-LB ライトブルー 【日本製】[rn]
10-186904,http://tshop.r10s.jp/akibamac/cabinet/05286693/3760077120229.jpg?fitin=700:700,4272.0000,,スマートフォン・タブレット > スマートフォンアクセサリー > その他,【送料無料】WISTIKI 〔iOS／Androidアプリ〕 探しモノ発見 Wistiki voila！ レモン WSTK16VY,,〔iOS／Androidアプリ［Bluetooth4.0］：忘れ物防止タグ〕<br>鍵や傘、どんな持ち物にも似合うすっきりとしたデザイン。「Wistiki（ウィスティキ）」<br><br>■ 探しモノ呼出「90dBでハッキリわかる」<br>スマホやタブレットからウィスティキにアクセス。オリジナル呼出ベルを鳴らしすぐに探しモノを見つけられます。<br>■ スマホ呼出「Wistikiから探せる」<br>スマホやタブレットが見当たらないときは、ウィスティキから鳴らすこともできます。<br>■ GPS表示「MAPで位置がわかる」<br>例えば大切なモノを置き忘れてしまった時には、アプリを通して最後に通信した位置を確認できます。<br>※ 製品にGPS機能は搭載しておりません。<br>■ 忘れ物防止アラート「離れすぎると教えてくれる」<br>WistikiとスマホやタブレットのBluetooth通信が途切れると、メッセージを表示します。<br>■ 近づきアラート「接近を教えてくれる」<br>空港のターンテーブルなどで、荷物につけておけば、近づいたときに知らせます。<br><br>【製品仕様】<br>サイズ：縦62mm×横23mm×厚さ6mm<br>重さ：11g<br>電池タイプ：CR2032(電池交換不可) 約2年間（※利用状況により変化します。）<br>耐荷重：リング等を通したぶら下げ時耐荷重：13kg、踏みつけ時の耐荷重：50kg<br>防水：防水仕様<br>通信有効距離：最大100m（理論値。接続機器・使用環境に依存します）<br>通信方法：Bluetooth4.0(Bluetooth Low Energy<br>対応OS：iOS8、Android4.4.2以上<br>ソフトウェア：WISTIKI BY STARCKアプリ<br>製品保証：購入後1年,【送料無料】WISTIKI 〔iOS／Androidアプリ〕 探しモノ発見 Wistiki voila！ レモン WSTK16VY：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】WISTIKI 〔iOS／Androidアプリ〕 探しモノ発見 Wistiki voila！ レモン WSTK16VY,【送料無料】WISTIKI 〔iOS／Androidアプリ〕 探しモノ発見 Wistiki voila！ レモン WSTK16VY[rn]
10-186905,http://tshop.r10s.jp/akibamac/cabinet/05275152/4573191100041.jpg?fitin=700:700,2920.0000,,スマートフォン・タブレット > スマートフォンアクセサリー > その他,QRIOQrio Smart Tag (キュリオ・スマートタグ) Q-ST1-BK ブラック 【日本製】,,■モノとスマホがつながる安心<br>「Qrio Smart Tag（キュリオスマートタグ）」は、モノとスマホをつなげるアクセサリーです。<br>専用アプリからスマートタグのブザーを鳴らしたり、地図上からスマートタグのありかを探したりして、探しものをすぐに見つけられます。<br>大切なモノやいつも探してばかりいるものにスマートタグをつけてみてください。<br><br>＊スマートタグはスマホのGPSを利用して位置情報を取得します。スマートタグ自体にはGPSユニットは含まれておりませんのでご注意ください。<br><br>■スマホからタグを、タグからスマホを探せます<br>出がけに家のカギが見つからず、あわてた経験ありませんか？<br>そんな時、Qrio Smart Tag をカギにつけておけば、アプリからスマートタグを鳴らして見つけることができます。<br>また、Qrio Smart Tag は、スマートタグからスマホを鳴らして探すこともできるので、「あれ？スマホがない」にも対応できるのが特徴です。<br><br>■最後に手元から離れた場所がわかります<br>最後にスマホとタグの通信が切れた場所が記録されます。<br>大切なモノを、家に置き忘れた？　学校やオフィスに置き忘れた？　それとも昨日のお店に？<br>探しモノの大きなヒントを得ることができます。<br><br>■Qrio Smart Tag は電池交換式。だから長く使っていただけます<br>大切なモノにつないで使っていただきたい Qrio Smart Tag 。大切なモノと一緒だから、長く使っていただきたい。<br>だからご自身で電池交換ができるようにしました。<br>簡単な手順でリボンの交換もできるようになっていますので、世界にひとつだけのオリジナルタグへカスタマイズもできます。<br><br>■ボタンひとつで簡単自撮り<br>Qrio Smart Tag のボタンは、スマホのカメラのシャッターにもなります。<br>ちょっと離れた場所からも、自然な体勢でシャッターが切れます。<br><br>■安心の日本製<br>Qrio Smart Tag のデザインは、ソニーのデザインチームが担当しました。<br>また日本国内で設計と製造も行っている、安心の日本製です。<br><br>【製品仕様】<br>サイズ：[ケース]長さ46mm 幅26mm 厚さ8.5mm、[リボン]長さ50mm 幅9mm<br>重さ：10g(CR2032リチウム電池(3g)含む)<br>素材：[ケース]ABS樹脂等、[リボン]アクリル<br>対応OS：iOS 9.3以上、Android 4.4以上<br>通信：Bluetooth 4.0 Low Energy (BLE)<br>付属品：本体、リボン、キーリング、電池(CR2032)、取扱説明書,QRIOQrio Smart Tag (キュリオ・スマートタグ) Q-ST1-BK ブラック 【日本製】：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンQRIOQrio Smart Tag (キュリオ・スマートタグ) Q-ST1-BK ブラック 【日本製】,QRIOQrio Smart Tag (キュリオ・スマートタグ) Q-ST1-BK ブラック 【日本製】[rn]
10-186906,http://tshop.r10s.jp/akibamac/cabinet/05286693/3760077120250.jpg?fitin=700:700,4272.0000,,スマートフォン・タブレット > スマートフォンアクセサリー > その他,【送料無料】WISTIKI 〔iOS／Androidアプリ〕 探しモノ発見 Wistiki voila！ ローズ WSTK16VP,,〔iOS／Androidアプリ［Bluetooth4.0］：忘れ物防止タグ〕<br>鍵や傘、どんな持ち物にも似合うすっきりとしたデザイン。「Wistiki（ウィスティキ）」<br><br>■ 探しモノ呼出「90dBでハッキリわかる」<br>スマホやタブレットからウィスティキにアクセス。オリジナル呼出ベルを鳴らしすぐに探しモノを見つけられます。<br>■ スマホ呼出「Wistikiから探せる」<br>スマホやタブレットが見当たらないときは、ウィスティキから鳴らすこともできます。<br>■ GPS表示「MAPで位置がわかる」<br>例えば大切なモノを置き忘れてしまった時には、アプリを通して最後に通信した位置を確認できます。<br>※ 製品にGPS機能は搭載しておりません。<br>■ 忘れ物防止アラート「離れすぎると教えてくれる」<br>WistikiとスマホやタブレットのBluetooth通信が途切れると、メッセージを表示します。<br>■ 近づきアラート「接近を教えてくれる」<br>空港のターンテーブルなどで、荷物につけておけば、近づいたときに知らせます。<br><br>【製品仕様】<br>サイズ：縦62mm×横23mm×厚さ6mm<br>重さ：11g<br>電池タイプ：CR2032(電池交換不可) 約2年間（※利用状況により変化します。）<br>耐荷重：リング等を通したぶら下げ時耐荷重：13kg、踏みつけ時の耐荷重：50kg<br>防水：防水仕様<br>通信有効距離：最大100m（理論値。接続機器・使用環境に依存します）<br>通信方法：Bluetooth4.0(Bluetooth Low Energy<br>対応OS：iOS8、Android4.4.2以上<br>ソフトウェア：WISTIKI BY STARCKアプリ<br>製品保証：購入後1年??,【送料無料】WISTIKI 〔iOS／Androidアプリ〕 探しモノ発見 Wistiki voila！ ローズ WSTK16VP：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】WISTIKI 〔iOS／Androidアプリ〕 探しモノ発見 Wistiki voila！ ローズ WSTK16VP,【送料無料】WISTIKI 〔iOS／Androidアプリ〕 探しモノ発見 Wistiki voila！ ローズ WSTK16VP[rn]
10-186907,http://tshop.r10s.jp/akibamac/cabinet/04766637/4580454071925.jpg?fitin=700:700,5584.0000,,スマートフォン・タブレット > スマートフォンアクセサリー > その他,【送料無料】FREETEL(フリーテル) FREETEL KIWAMI 延長保証パッケージ (Premium2年補償)　PW-FTJ152D-Y2,,あなたのKIWAMIに安心を。本体・同梱アクセサリーの交換を特別価格でご提供！,【送料無料】FREETEL(フリーテル) FREETEL KIWAMI 延長保証パッケージ (Premium2年補償)　PW-FTJ152D-Y2：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】FREETEL(フリーテル) FREETEL KIWAMI 延長保証パッケージ (Premium2年補償)　PW-FTJ152D-Y2,【送料無料】FREETEL(フリーテル) FREETEL KIWAMI 延長保証パッケージ (Premium2年補償)　PW-FTJ152D-Y2[rn]
10-186908,http://tshop.r10s.jp/akibamac/cabinet/04766637/4580454071918.jpg?fitin=700:700,3200.0000,,スマートフォン・タブレット > スマートフォンアクセサリー > その他,FREETEL(フリーテル) SAMURAI 雅用　FREETEL MIYABI PREMIUM 2年補償　PW-FTJ152E-Y2,,"〔SAMURAI 雅用：PREMIUM補償（良品交換価格：3960円（税別））〕
「もしも」のときにお応えする、携帯電話のための補償サービス。",FREETEL(フリーテル) SAMURAI 雅用　FREETEL MIYABI PREMIUM 2年補償　PW-FTJ152E-Y2：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンFREETEL(フリーテル) SAMURAI 雅用　FREETEL MIYABI PREMIUM 2年補償　PW-FTJ152E-Y2,FREETEL(フリーテル) SAMURAI 雅用　FREETEL MIYABI PREMIUM 2年補償　PW-FTJ152E-Y2[rn]
10-186909,http://tshop.r10s.jp/akibamac/cabinet/05264069/4580395359946.jpg?fitin=700:700,6384.0000,,スマートフォン・タブレット > スマートフォンアクセサリー > その他,【送料無料】au〔iOS／Androidアプリ〕 Umbrella stand アンブレラスタンド ホワイト,,傘立てが「今日傘を持っていく必要があるかどうか」をLEDの色でお知らせ。<br>専用のアプリをダウンロードしたスマートフォンを持って近づくと、降水確率に応じて晴れならオレンジ、曇りなら白、雨なら青に光る。<br>傘立てが光るタイミングと同時にアプリ側にも通知が届き、天気の詳細をアプリで確認が可能。<br>操作は専用アプリ、「Mono Manager」を使用。<br>（OS：Android 4.3以上、iOS 7.1～8.4）<br><br>【製品仕様】<br>■サイズ W160×D160×H190（mm） <br>■容量 8本 <br>■素材 プラスチック樹脂、ポリストーン <br>■通信方式 Bluetooth（約3m以内）,【送料無料】au〔iOS／Androidアプリ〕 Umbrella stand アンブレラスタンド ホワイト：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】au〔iOS／Androidアプリ〕 Umbrella stand アンブレラスタンド ホワイト,【送料無料】au〔iOS／Androidアプリ〕 Umbrella stand アンブレラスタンド ホワイト[rn]
10-186910,http://tshop.r10s.jp/akibamac/cabinet/05120806/4949090720671.jpg?fitin=700:700,11037.6000,,スマートフォン・タブレット > スマートフォンアクセサリー > その他,【送料無料】ラトックシステム〔iOS／Androidアプリ〕　PM2.5対応 Bluetooth ほこりセンサー　REX-BTPM25,,PM2.5/PM10飛散量など空気の状態を数値化！計測データをスマホに表示。<br><br>SHARP製PM2.5ダストセンサーを搭載したBluetoothほこりセンサー。大気中を浮遊している花粉、ハウスダスト、タバコの煙等の飛散量を計測します。<br><br>■温度・湿度・照度・気圧も測定<br>本製品には温度・湿度・照度・気圧センサーも搭載。空気のキレイ度だけではなく、室内・室外の環境も確認できます。また温度・湿度をもとに不快指数を表示。体調管理の目安に役立ちます。<br><br>■スマホの画面で計測値を確認<br>専用アプリ「RATOC PM2.5対応 ほこりセンサー（無償）」で、スマホの画面で計測値を確認できます。(iOS/Android対応）<br><br>■簡易防滴構造<br>雨粒の進入を防ぐ簡易防滴構造で、ベランダや軒下に設置できます。<br><br>■バッテリー駆動に対応<br>屋外など電源の無い環境でも充電して使用することができます。<br><br>■Bluetoothで簡単接続<br>本製品とスマホはBluetoothで簡単に接続できます。Bluetooth4.0+LEに対応した低消費電力設計です。<br><br>■計測データを本体に保存<br>計測データを本体に保存<br><br>■計測データをグラフで表示<br>各項目の測定値をグラフ表示できます。CSVデータにしてメールで送信し、パソコンで見たり編集することもできます。<br><br>【対応機種】<br>iPhone SE/6s/6s Plus/6/6 Plus、iPhone 5s/5c/5/4s、iPad Air、iPad Air 2、iPad（4th/3rd）、iPad mini 3/mini Retina/mini、iPod touch（6th/5th）、Android スマホ・タブレット<br><br>【製品仕様】<br>■本体サイズ：幅×高さ×奥行き（mm）：約110×95×50<br>■本体重量：225ｇ<br>■通信方式：Bluetooth4.0 Low Energy<br>■送信周波数範囲：2.4GHz帯<br>■センサー：PM2.5/PM10、温湿度、照度、気圧<br>■電源：DC+5V 1A（添付のUSB ACアダプター、もしくは内蔵リチウムイオン電池より供給）<br>■充電池：2600mAh リチウムイオン電池（充電所要時間：約3時間）<br>■使用可能時間：約100時間(1時間間隔で計測した場合）<br>■動作環境：温度：0～40度、湿度：20～80％（ただし結露しないこと）,【送料無料】ラトックシステム〔iOS／Androidアプリ〕　PM2.5対応 Bluetooth ほこりセンサー　REX-BTPM25：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】ラトックシステム〔iOS／Androidアプリ〕　PM2.5対応 Bluetooth ほこりセンサー　REX-BTPM25,【送料無料】ラトックシステム〔iOS／Androidアプリ〕　PM2.5対応 Bluetooth ほこりセンサー　REX-BTPM25[rn]
10-186911,http://tshop.r10s.jp/akibamac/cabinet/05264069/4571421910019.jpg?fitin=700:700,10240.0000,,スマートフォン・タブレット > スマートフォンアクセサリー > その他,【送料無料】パワーエレック〔iOS／Androidアプリ〕 見守りコンセントWiFi-Plug PTP141JPW,,スマートフォンアプリで設定して、１人暮らしの高齢者宅の不自然な電気使用パターン（長時間ON/OFF）を検知してプッシュ通知とメールでお知らせします。<br>※見守り通知メールの受信は最大6件まで追加可能。<br><br>消費電力のリアルタイム可視化とクラウドサーバーへ保存するため、より確実な安否確認を実現。（2年間を保存表示）<br>1人暮らしの老人宅で家電の長時間ON/OFFなど不自然な電気使用パターンを検知して、親族へプッシュ通知でお知らせします。<br>TVやシャワートイレ、スタンドライト、ポットなどいろんな家電でご利用できます。<br>経年劣化した家電など、異常電力を検知したとき内蔵ヒューズが電気を遮断します。また、大電力（1200w/h）を連続使用した場合、メールでお知らせし、アプリで家電を遠隔OFFすることもできます。一人暮らしの老人を電気事故から守ります。<br><br>※見守り通知サービスをご利用するには月額360円（税抜）のスマート会員登録が必要です。,【送料無料】パワーエレック〔iOS／Androidアプリ〕 見守りコンセントWiFi-Plug PTP141JPW：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】パワーエレック〔iOS／Androidアプリ〕 見守りコンセントWiFi-Plug PTP141JPW,【送料無料】パワーエレック〔iOS／Androidアプリ〕 見守りコンセントWiFi-Plug PTP141JPW[rn]
