10-21901,,7776.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒カンペハピオ/ＡＬＥＳＣＯ 塗料【109-001-3】(7807686) ＡＬＥＳＣＯ サビテクト 3Ｌ 白 発注単位1,工事用品\塗装・内装用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●耐候性、耐久性に優れたアクリルシリコン樹脂を配合しています。<br>
●特殊防せい剤が強力な防せい効果を発揮し、さび止めと上塗りが一度にできます。<br>
●たれにくく塗りやすい超速乾型(30分)塗料なので作業性が抜群です。<br>
●シャッター、門扉、雨戸などの鉄部およびアルミ・ステンレス。<br>
●色:白<br>
●容量(L):3<br>
●塗布面積([[平米]]):24～33（１回塗り）<br>
●塗り重ね可能時間:約2時間以上（20℃）、約6時間以上（冬）<br>
●乾燥時間:約30分（20℃）、約2時間（冬）<br>
●塗布面積:約２４～３３[[平米]]（１回塗り）<br>
●乾燥時間:約３０分（２０℃）、冬期約:２時間<br>
●塗り重ね可能時間:２時間以上（２０℃）、６時間以上（冬期）<br>
●合成樹脂（アクリルシリコン）",■〒カンペハピオ/ＡＬＥＳＣＯ 塗料【109-001-3】(7807686) ＡＬＥＳＣＯ サビテクト 3Ｌ 白 発注単位1：クローバー資材館,■〒カンペハピオ/ＡＬＥＳＣＯ 塗料【109-001-3】(7807686) ＡＬＥＳＣＯ サビテクト 3Ｌ 白 発注単位1,工事用品\塗装・内装用品。■〒カンペハピオ/ＡＬＥＳＣＯ 塗料【109-001-3】(7807686) ＡＬＥＳＣＯ サビテクト 3Ｌ 白 発注単位1[rn]
10-21902,,1329.6000,,花・ガーデン・DIY > DIY・工具 > その他,■〒アイマーク/ＩＭ プレート【AST-Z15095】(8186141) ＩＭ ステンシル Ｚ 文字サイズ150×95mm 発注単位1,工事用品\塗装・内装用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●吹付用のステンシルプレートです。<br>
●ポリプロピレンの薄い板のため曲面にそわせて使用することができます。<br>
●材質がポリプロピレンのため、使用後の処理も簡単です。<br>
●駐車場などの吹付用プレートに。<br>
●表示内容:Z<br>
●プレートサイズ(mm):300×350<br>
●文字サイズ(mm):150×95<br>
●厚み:1mm<br>
●ポリプロピレン(PP)",■〒アイマーク/ＩＭ プレート【AST-Z15095】(8186141) ＩＭ ステンシル Ｚ 文字サイズ150&times;95mm 発注単位1：クローバー資材館,■〒アイマーク/ＩＭ プレート【AST-Z15095】(8186141) ＩＭ ステンシル Ｚ 文字サイズ150&times;95mm 発注単位1,工事用品\塗装・内装用品。■〒アイマーク/ＩＭ プレート【AST-Z15095】(8186141) ＩＭ ステンシル Ｚ 文字サイズ150&times;95mm 発注単位1[rn]
10-21903,,1857.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』###■〒アイリスオーヤマ/ＩＲＩＳ【M-PS1-18200S】(7535708) 養生ポリシート　０．０１ｍｍＸ１．８ｍ×２００ｍ 受注単位1,工事用品\塗装・内装用品\塗装用養生シート,"<br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<font size=""4"" color=""""><b>※こちらの商品は代引きでのお取り扱いはできません。ご入金確認後のお手配です。</b></font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料がかかります。詳しくはお問い合わせください。</b></font><br>
※追加送料は別途当店からのメールで訂正されます。<br><br>
<br><br>●塗料の垂れ流しがしにくいポリシートです。<br><br>●内外装、塗装時の養生として。<br><br>●長さ(m)：200<br>●厚み(mm)：0.01<br>●色：クリア<br>●幅(mm)：1800<br><br>●片面コロナ処理<br><br>●ポリエチレン(PE)<br>",『カード対応OK！』###■〒アイリスオーヤマ/ＩＲＩＳ【M-PS1-18200S】(7535708) 養生ポリシート　０．０１ｍｍＸ１．８ｍ&times;２００ｍ 受注単位1：クローバー資材館,『カード対応OK！』###■〒アイリスオーヤマ/ＩＲＩＳ【M-PS1-18200S】(7535708) 養生ポリシート　０．０１ｍｍＸ１．８ｍ&times;２００ｍ 受注単位1,工事用品\塗装・内装用品\塗装用養生シート。『カード対応OK！』###■〒アイリスオーヤマ/ＩＲＩＳ【M-PS1-18200S】(7535708) 養生ポリシート　０．０１ｍｍＸ１．８ｍ&times;２００ｍ 受注単位1[rn]
10-21904,,784.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒ニッペホームプロダクツ/ニッぺ スプレー【HKU025】(7811349) ニッぺ カラースプレー ベーシック 400ｍｌ つやなしブラック 発注単位1,工事用品\塗装・内装用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●低臭で作業しやすく、幅広い用途に使える高光沢の水性塗料です。<br>
●乾燥前は水ぶきで落とすことができ、乾燥後は強い塗膜になります。<br>
●鉄部、木部、コンクリート、スレート、プラスチック。（スチロール樹脂、アクリル樹脂、硬質塩ビ樹脂、ＡＢＳ樹脂は可。ポリエチレン、ポリプロピレンは不可。）<br>
●日曜大工、ホビー工作、クラフト、マーキングに。<br>
●色:つやなしブラック<br>
●容量(L):0.4<br>
●塗布面積([[平米]]):<br>
●鉄部：0.9～1.4（2回塗り）<br>
●木部：0.5～1.0（2回塗り）<br>
●塗り重ね可能時間:2時間以上（20℃）<br>
●乾燥時間:<br>
●夏（30℃）：約30分<br>
●冬（10℃）：約50分<br>
●2回塗り<br>
●塗布面積:鉄部(0.9～1.4[[平米]])、木部(0.5～1.0[[平米]])<br>
●合成樹脂（アクリル）、水、有機溶剤、顔料<br>
●火気のある所では塗らないで下さい。<br>
●塗装中・乾燥中ともに換気を良くして下さい。<br>
●塗り面積は、色・塗り方・塗る面の種類や形、表面の状態によりかなり差があります。",■〒ニッペホームプロダクツ/ニッぺ スプレー【HKU025】(7811349) ニッぺ カラースプレー ベーシック 400ｍｌ つやなしブラック 発注単位1：クローバー資材館,■〒ニッペホームプロダクツ/ニッぺ スプレー【HKU025】(7811349) ニッぺ カラースプレー ベーシック 400ｍｌ つやなしブラック 発注単位1,工事用品\塗装・内装用品。■〒ニッペホームプロダクツ/ニッぺ スプレー【HKU025】(7811349) ニッぺ カラースプレー ベーシック 400ｍｌ つやなしブラック 発注単位1[rn]
10-21905,,269.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　スパチュラ　１００ｍｍ【TS-208】(3022765) 受注単位1,(3022765),"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br>●欠け・割れに強いPP樹脂ハンドルに滑り止めチェッカリング加工をしています。<br>●金属がハンドル末端まで貫通した頑強設計です。<br>●ペンキ塗り、調合に適しています。",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　スパチュラ　１００ｍｍ【TS-208】(3022765) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　スパチュラ　１００ｍｍ【TS-208】(3022765) 受注単位1,(3022765)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　スパチュラ　１００ｍｍ【TS-208】(3022765) 受注単位1[rn]
10-21906,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002863774.jpg?fitin=700:700,748.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒大田製作所/大田　ハガネ地ベラ【NO2078】(2520745) 受注単位1,工事用品\塗装・内装用品\へら・スクレーパー,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br>●ハガネ、ばね鋼使用で腰が強く力を入れても大丈夫です。",『カード対応OK！』■〒大田製作所/大田　ハガネ地ベラ【NO2078】(2520745) 受注単位1：クローバー資材館,『カード対応OK！』■〒大田製作所/大田　ハガネ地ベラ【NO2078】(2520745) 受注単位1,工事用品\塗装・内装用品\へら・スクレーパー。『カード対応OK！』■〒大田製作所/大田　ハガネ地ベラ【NO2078】(2520745) 受注単位1[rn]
10-21907,,2222.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒土牛産業/ＤＯＧＹＵ【02276】(4715535) 超硬ストロングスクレーパー５０ミリ 受注単位1,工事用品\塗装・内装用品\へら・スクレーパー,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●本体部は鍛造品を使用しており、強靭です。<br><br>●溶接のカス取り・塗装や錆落としに。<br><br>●全長(mm)：230<br>●刃幅(mm)：50<br>●質量(g)：290<br><br><br>●刃：超硬<br>●グリップ：エラストマゴム<br>",『カード対応OK！』■〒土牛産業/ＤＯＧＹＵ【02276】(4715535) 超硬ストロングスクレーパー５０ミリ 受注単位1：クローバー資材館,『カード対応OK！』■〒土牛産業/ＤＯＧＹＵ【02276】(4715535) 超硬ストロングスクレーパー５０ミリ 受注単位1,工事用品\塗装・内装用品\へら・スクレーパー。『カード対応OK！』■〒土牛産業/ＤＯＧＹＵ【02276】(4715535) 超硬ストロングスクレーパー５０ミリ 受注単位1[rn]
10-21908,,11567.2000,,花・ガーデン・DIY > DIY・工具 > その他,■〒アネスト岩田コーティング/アネスト岩田 塗装機【W-101-181S】(8052365) アネスト岩田 小形スプレーガン(吸上式) ノズル口径 Φ1．8 発注単位1,工事用品\塗装・内装用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●スプレーガン本体を軽量化しました。<br>
●本体重心バランスを変更することで操作性もアップしました。<br>
●空気キャップ形状を変更することにより霧化性能を安定し、塗りむらを軽減しました。<br>
●自動車、金属、木工、家具、プラスチック塗装用。<br>
●ノズル径(mm):1.8<br>
●所要圧縮機(kW):1.5<br>
●空気使用量(L/min):170<br>
●パターン開き(mm):170<br>
●霧化段階:汎用<br>
●吸上式<br>
●カップ取付口:G1/4<br>
●エア取入口:G1/4<br>
●本体:アルミダイカスト<br>
●接液部:ステンレス<br>
●塗料容器は別売りです。",■〒アネスト岩田コーティング/アネスト岩田 塗装機【W-101-181S】(8052365) アネスト岩田 小形スプレーガン(吸上式) ノズル口径 Φ1．8 発注単位1：クローバー資材館,■〒アネスト岩田コーティング/アネスト岩田 塗装機【W-101-181S】(8052365) アネスト岩田 小形スプレーガン(吸上式) ノズル口径 Φ1．8 発注単位1,工事用品\塗装・内装用品。■〒アネスト岩田コーティング/アネスト岩田 塗装機【W-101-181S】(8052365) アネスト岩田 小形スプレーガン(吸上式) ノズル口径 Φ1．8 発注単位1[rn]
10-21909,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002847825.jpg?fitin=700:700,15284.8000,,花・ガーデン・DIY > DIY・工具 > その他,∀『カード対応OK！』■〒扶桑精機/扶桑　ルミナ自動スプレーガン　ＳＴ－５－１．３型【ST-5-1.3  (21708)】() 受注単位1,工事用品\塗装・内装用品\自動スプレーガン,"<font size=""4"" color=""#0033ff""><b>※こちらの商品は配送地域によって送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●細かい霧をスプレーする微粒化型です。",&forall;『カード対応OK！』■〒扶桑精機/扶桑　ルミナ自動スプレーガン　ＳＴ&minus;５&minus;１．３型【ST-5-1.3  (21708)】() 受注単位1：クローバー資材館,&forall;『カード対応OK！』■〒扶桑精機/扶桑　ルミナ自動スプレーガン　ＳＴ&minus;５&minus;１．３型【ST-5-1.3  (21708)】() 受注単位1,工事用品\塗装・内装用品\自動スプレーガン。&forall;『カード対応OK！』■〒扶桑精機/扶桑　ルミナ自動スプレーガン　ＳＴ&minus;５&minus;１．３型【ST-5-1.3  (21708)】() 受注単位1[rn]
10-21910,http://tshop.r10s.jp/clover9608/cabinet/pb3-1/t010002803363.jpg?fitin=700:700,307.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　レギュラーローラー用ハンドル　９インチ【TRF-9R】(3372448) 受注単位1,(3372448),"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br>●業務用ローラーハンドルで耐久性があります。<br>●直進性がよく、作業性に優れています。<br>●5本スポーク仕様です。",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　レギュラーローラー用ハンドル　９インチ【TRF-9R】(3372448) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　レギュラーローラー用ハンドル　９インチ【TRF-9R】(3372448) 受注単位1,(3372448)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　レギュラーローラー用ハンドル　９インチ【TRF-9R】(3372448) 受注単位1[rn]
10-21911,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010005345103.jpg?fitin=700:700,792.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒大塚刷毛製造/大塚　ピーチ　外装用　ミドル２５ミリ　７Ｍ－ＰＨ２５　７インチ【7M-PH25】(4173783) 受注単位1,工事用品\塗装・内装用品\ペイントローラー,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br>●ナイロン繊維を混毛、抜群の耐久性を誇る外装用ローラーです。<br>●塗料含み、吐き出し性能が大幅に向上し、模様面の塗替えで安定した膜厚を確保できます。",『カード対応OK！』■〒大塚刷毛製造/大塚　ピーチ　外装用　ミドル２５ミリ　７Ｍ&minus;ＰＨ２５　７インチ【7M-PH25】(4173783) 受注単位1：クローバー資材館,『カード対応OK！』■〒大塚刷毛製造/大塚　ピーチ　外装用　ミドル２５ミリ　７Ｍ&minus;ＰＨ２５　７インチ【7M-PH25】(4173783) 受注単位1,工事用品\塗装・内装用品\ペイントローラー。『カード対応OK！』■〒大塚刷毛製造/大塚　ピーチ　外装用　ミドル２５ミリ　７Ｍ&minus;ＰＨ２５　７インチ【7M-PH25】(4173783) 受注単位1[rn]
