10-82601,http://tshop.r10s.jp/e-earphone/cabinet/00745608/imgrc0066217642.jpg?fitin=700:700,9400.0000,,TV・オーディオ・カメラ > オーディオ > スピーカー,【防水 Bluetooth ワイヤレス スピーカー】JBL FLIP3 ピンク 【送料無料】,JBLの重低音！防水仕様のBluetoothワイヤレススピーカー,"■パッシブラジエーター搭載により、迫力あるJBLサウンドを提供<BR>JBLの持ち味であるクリアな中高域に加え、<BR>低音の厚みを増強させるパッシブラジエーターを搭載。<BR>屋内外問わず、迫力のあるJBLサウンドをお届けします。<BR><BR>■連続約10時間以上のワイヤレス再生を実現<BR>約3.5時間の充電で連続約10時間*以上のワイヤレス再生が可能。<BR>アウトドアでも十分に、ワイヤレス音楽再生を楽しむ事ができます。<BR>*再生時間は、使用環境により異なります。<BR><BR><img src=""http://image.rakuten.co.jp/e-earphone/cabinet/00745608/imgrc0066094357.jpg"" width=""100%"" alt=""Bluetoothスピーカー JBL FLIP3""><BR><BR>■充実のワイヤレス機能により、さまざまなシーンで活躍<BR>「JBLコネクト」機能搭載により、JBL FLIP3を2台同時にワイヤレス接続が可能です。<BR>同時に再生することで、大音量かつパワフルなサウンドをお楽しみいただけます。<BR>また、スマートホン・タブレット用アプリ「JBL Connect」（英語版・無料）を使えば、<BR>同時に接続した2台のJBL FLIP3を左チャネル用・右チャネル用に設定し、<BR>ステレオ再生することができます。より臨場感があるサウンドをお楽しみいただくことができます。<BR>さらに、Bluetooth接続でデバイスを3台まで同時にペアリングし、<BR>交互に音楽再生することができる機能（ソーシャルモード）を搭載。<BR>接続した複数台のデバイスのうち、最後に再生ボタンを押したデバイスの音楽が再生され切り替えも簡単。<BR>アウトドアやホームパーティなど、さまざまなシーンで活躍します。<BR><BR>■アウトドアに最適な、スプラッシュプルーフ対応<BR>アウトドアや水回りで安心して使えるスラッシュプルーフ（IPX5防水機能）に対応*。<BR>BBQやビーチなど屋外でのアクティビティを盛り上げるアイテムとしてはもちろん、<BR>キッチンや浴室などの室内など、いつでもどこでも手軽にJBLサウンドをお楽しみいただけます。<BR>*水中での使用はできません。<BR><BR><img src=""http://image.rakuten.co.jp/e-earphone/cabinet/00745608/imgrc0066094355.jpg"" width=""100%"" alt=""Bluetoothスピーカー JBL FLIP3""><BR><BR>■VoiceLogic搭載で、高音質ハンズフリー通話を実現<BR>独自技術VoiceLogic（ボイスロジック）搭載により、高音質のハンズフリー通話を実現しました。<BR>周囲の騒音を排除する高性能ノイズキャンセリング機能と、<BR>音声をクリアに抽出するマイクを搭載しているので、電話会議などでの使用にも最適です。<BR>スマートホンをBluetooth接続することでハンズフリー通話が可能となり、<BR>音楽再生中の着信応答は通話ボタンひとつで簡単にハンズフリー通話に切り替わります。<BR><BR>■スタイリッシュなデザインと、豊富なカラーバリエーション<BR>「JBL FLIP3」は、ブラック、レッド、オレンジ、ピンク、グレー、ブルー、イエロー、ティール*の<BR>豊富なカラーバリエーションで全8色をご用意しました。<BR>また、質感のあるファブリック素材を採用したデザインとともに、<BR>ファッションやライフスタイルに合わせてお好みのカラーをお選びいただけます。<BR>*緑がかかったライトブルー<BR><BR>
<b>スペック</b><BR>
カラー：全8色（ブラック、レッド、オレンジ、ピンク、グレー、ブルー、イエロー、ティール*）　*緑がかかったライトブルー <BR>Bluetooth ：バージョン4.1<BR>対応プロファイル：A2DP V1.3、AVRCP V1.5、HFP V1.6、HSP V1.2<BR>オーディオ入力 ：Bluetooth、外部音声入力 <BR>最大出力：8W×2<BR>ユニット：40mm×2<BR>周波数特性：85Hz - 20kHz<BR>サイズ(H x W x D)：64×169×64（mm）<BR>重量：450g<BR>電池：リチウムイオン充電池 ＜充電：約3.5時間、再生：約10時間（ボリュームレベルや再生内容により異なります）＞ <BR>付属：AC電源アダプタ用USBケーブル（USB A→Micro USB）×1<BR>
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/review/review_head.jpg"" width=""100%"">
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/review/review_FLIP3_001.jpg"" width=""100%"">
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/sen.png"">
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/review/review_FLIP3_002.jpg"" width=""100%"">
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/sen.png"">
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/review/review_FLIP3_003.jpg"" width=""100%"">",【防水 Bluetooth ワイヤレス スピーカー】JBL FLIP3 ピンク 【送料無料】：ｅイヤホン楽天市場店,イヤホンBeats by Dr.DreスマートフォンLightningiPhone高音質Bluetoothヘッドホンおすすめヘッドフォンスタンドおしゃれスピーカー楽天デジタルオーディオプレーヤーヘッドフォンアンプイヤーパッドオーディオパーツワイヤレスBoseノイズキャンセル【防水 Bluetooth ワイヤレス スピーカー】JBL FLIP3 ピンク 【送料無料】,JBLの重低音！防水仕様のBluetoothワイヤレススピーカー。【防水 Bluetooth ワイヤレス スピーカー】JBL FLIP3 ピンク 【送料無料】[rn]
10-82602,http://tshop.r10s.jp/e-earphone/cabinet/00939751/03485238/imgrc0071437525.jpg?fitin=700:700,6856.0000,,TV・オーディオ・カメラ > オーディオ > スピーカー,Bluetoothワイヤレススピーカー DIVOOM TimeBox BLACK 【DIV-TMBX-BK】【送料無料】,LEDディスプレイを搭載。光るBluetoothワイヤレススピーカー,"<b>高いカスタマイズ性と豊富な機能でライフスタイルを彩る<BR>LEDディスプレイ搭載Bluetoothスピーカー</b><BR><BR>・スマートフォンのアプリケーションを使って121灯(11×11)のRGB LEDでオリジナルのデザイン・アニメーションが作成できます。(アプリはiOSとAndroidに対応)<BR>・デザイン作成時のカラーは78色から選択可能。アニメーションも最大12コマまで作成可能です。<BR>・高感度マイク搭載で、スピーカーフォンとしてハンズフリー通話が可能。<BR>　※LINEなどのアプリを使った通話はできません。 <BR>・時刻、温度表示、FMラジオ機能(76.0-91.0MHz)、スリープ、アラーム、ゲームなど豊富な機能が使用できます。<BR>・電話やメッセージの着信、FaceBookやLINEなどのソーシャルメディアの通知をアイコンで表示します。<BR>・携帯アプリとの連携が可能によりさまざまな可能性が広がります。<BR>

<BR><BR><b>--スペック--</b><BR>
・通信規格：Bluetooth Ver4.0<BR>・出力：5W <BR>・再生周波数：60-20,000Hz <BR>・SN比：75dB <BR>・再生時間：6時間 <BR>・充電時間：3時間（USB充電） <BR>・受信距離：最大10mまで（環境により異なります） <BR>・サイズ：116Hx114W x 55D mm <BR>・付属品：マイクロUSBケーブル（充電用）、ステレオケーブル<BR>・保証期間：6ヶ月",Bluetoothワイヤレススピーカー DIVOOM TimeBox BLACK 【DIV-TMBX-BK】【送料無料】：ｅイヤホン楽天市場店,イヤホンBeats by Dr.DreスマートフォンLightningiPhone高音質Bluetoothヘッドホンおすすめヘッドフォンスタンドおしゃれスピーカー楽天デジタルオーディオプレーヤーヘッドフォンアンプイヤーパッドオーディオパーツワイヤレスBoseノイズキャンセルBluetoothワイヤレススピーカー DIVOOM TimeBox BLACK 【DIV-TMBX-BK】【送料無料】,LEDディスプレイを搭載。光るBluetoothワイヤレススピーカー。Bluetoothワイヤレススピーカー DIVOOM TimeBox BLACK 【DIV-TMBX-BK】【送料無料】[rn]
10-82603,http://tshop.r10s.jp/e-earphone/cabinet/00745608/imgrc0066217639.jpg?fitin=700:700,9400.0000,,TV・オーディオ・カメラ > オーディオ > スピーカー,【防水 Bluetooth ワイヤレス スピーカー】JBL FLIP3 ブルー 【送料無料】,JBLの重低音！防水仕様のBluetoothワイヤレススピーカー,"■パッシブラジエーター搭載により、迫力あるJBLサウンドを提供<BR>JBLの持ち味であるクリアな中高域に加え、<BR>低音の厚みを増強させるパッシブラジエーターを搭載。<BR>屋内外問わず、迫力のあるJBLサウンドをお届けします。<BR><BR>■連続約10時間以上のワイヤレス再生を実現<BR>約3.5時間の充電で連続約10時間*以上のワイヤレス再生が可能。<BR>アウトドアでも十分に、ワイヤレス音楽再生を楽しむ事ができます。<BR>*再生時間は、使用環境により異なります。<BR><BR><img src=""http://image.rakuten.co.jp/e-earphone/cabinet/00745608/imgrc0066094357.jpg"" width=""100%"" alt=""Bluetoothスピーカー JBL FLIP3""><BR><BR>■充実のワイヤレス機能により、さまざまなシーンで活躍<BR>「JBLコネクト」機能搭載により、JBL FLIP3を2台同時にワイヤレス接続が可能です。<BR>同時に再生することで、大音量かつパワフルなサウンドをお楽しみいただけます。<BR>また、スマートホン・タブレット用アプリ「JBL Connect」（英語版・無料）を使えば、<BR>同時に接続した2台のJBL FLIP3を左チャネル用・右チャネル用に設定し、<BR>ステレオ再生することができます。より臨場感があるサウンドをお楽しみいただくことができます。<BR>さらに、Bluetooth接続でデバイスを3台まで同時にペアリングし、<BR>交互に音楽再生することができる機能（ソーシャルモード）を搭載。<BR>接続した複数台のデバイスのうち、最後に再生ボタンを押したデバイスの音楽が再生され切り替えも簡単。<BR>アウトドアやホームパーティなど、さまざまなシーンで活躍します。<BR><BR>■アウトドアに最適な、スプラッシュプルーフ対応<BR>アウトドアや水回りで安心して使えるスラッシュプルーフ（IPX5防水機能）に対応*。<BR>BBQやビーチなど屋外でのアクティビティを盛り上げるアイテムとしてはもちろん、<BR>キッチンや浴室などの室内など、いつでもどこでも手軽にJBLサウンドをお楽しみいただけます。<BR>*水中での使用はできません。<BR><BR><img src=""http://image.rakuten.co.jp/e-earphone/cabinet/00745608/imgrc0066094355.jpg"" width=""100%"" alt=""Bluetoothスピーカー JBL FLIP3""><BR><BR>■VoiceLogic搭載で、高音質ハンズフリー通話を実現<BR>独自技術VoiceLogic（ボイスロジック）搭載により、高音質のハンズフリー通話を実現しました。<BR>周囲の騒音を排除する高性能ノイズキャンセリング機能と、<BR>音声をクリアに抽出するマイクを搭載しているので、電話会議などでの使用にも最適です。<BR>スマートホンをBluetooth接続することでハンズフリー通話が可能となり、<BR>音楽再生中の着信応答は通話ボタンひとつで簡単にハンズフリー通話に切り替わります。<BR><BR>■スタイリッシュなデザインと、豊富なカラーバリエーション<BR>「JBL FLIP3」は、ブラック、レッド、オレンジ、ピンク、グレー、ブルー、イエロー、ティール*の<BR>豊富なカラーバリエーションで全8色をご用意しました。<BR>また、質感のあるファブリック素材を採用したデザインとともに、<BR>ファッションやライフスタイルに合わせてお好みのカラーをお選びいただけます。<BR>*緑がかかったライトブルー<BR><BR>
<b>スペック</b><BR>
カラー：全8色（ブラック、レッド、オレンジ、ピンク、グレー、ブルー、イエロー、ティール*）　*緑がかかったライトブルー <BR>Bluetooth ：バージョン4.1<BR>対応プロファイル：A2DP V1.3、AVRCP V1.5、HFP V1.6、HSP V1.2<BR>オーディオ入力 ：Bluetooth、外部音声入力 <BR>最大出力：8W×2<BR>ユニット：40mm×2<BR>周波数特性：85Hz - 20kHz<BR>サイズ(H x W x D)：64×169×64（mm）<BR>重量：450g<BR>電池：リチウムイオン充電池 ＜充電：約3.5時間、再生：約10時間（ボリュームレベルや再生内容により異なります）＞ <BR>付属：AC電源アダプタ用USBケーブル（USB A→Micro USB）×1<BR>
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/review/review_head.jpg"" width=""100%"">
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/review/review_FLIP3_001.jpg"" width=""100%"">
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/sen.png"">
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/review/review_FLIP3_002.jpg"" width=""100%"">
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/sen.png"">
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/review/review_FLIP3_003.jpg"" width=""100%"">",【防水 Bluetooth ワイヤレス スピーカー】JBL FLIP3 ブルー 【送料無料】：ｅイヤホン楽天市場店,イヤホンBeats by Dr.DreスマートフォンLightningiPhone高音質Bluetoothヘッドホンおすすめヘッドフォンスタンドおしゃれスピーカー楽天デジタルオーディオプレーヤーヘッドフォンアンプイヤーパッドオーディオパーツワイヤレスBoseノイズキャンセル【防水 Bluetooth ワイヤレス スピーカー】JBL FLIP3 ブルー 【送料無料】,JBLの重低音！防水仕様のBluetoothワイヤレススピーカー。【防水 Bluetooth ワイヤレス スピーカー】JBL FLIP3 ブルー 【送料無料】[rn]
10-82604,http://tshop.r10s.jp/e-earphone/cabinet/00745608/imgrc0065690926.jpg?fitin=700:700,3352.0000,,TV・オーディオ・カメラ > オーディオ > スピーカー,小型 Bluetooth ワイヤレス スピーカー JBL GO レッド 【送料無料】,持ち運び可能な設計&times;JBLの高音質Bluetoothワイヤレススピーカー,"<img src=""http://image.rakuten.co.jp/e-earphone/cabinet/00745608/imgrc0065671729.jpg"" width=""100%"">
■持ち運び可能なコンパクト設計ながら、JBLの高音質を実現<BR>手のひらサイズで130ｇと、インドア、アウトドア問わず<BR>あらゆるシーンに気軽に持ち運べるコンパクト設計ながら、<BR>JBL独自の40mm径フルレンジスピーカーを装備し、サイズを超えた広がりと奥行きのある高音質を実現しました。<BR>連続音楽再生最大約5時間*のバッテリーを内蔵し、Bluetoothで手軽にワイヤレス再生が可能です。<BR>さらに、お手持ちのBluetooth対応の携帯電話/スマートホンと接続して、ハンズフリー通話もご利用頂けます。<BR>*再生時間は、使用環境により異なります。<BR><BR>■カジュアルなデザインと豊富なカラーバリエーション<BR>なめらかな手触りとマットな質感に仕上げた存在感のあるデザインが特徴です。<BR>すべりにくく衝撃吸収性の高いシリコン素材を採用し、<BR>安心して持ち出していただけるよう耐久性にもこだわりました。<BR>ストラップホールが付いており、ネックストラップやリストストラップを<BR>カスタマイズすることでさらに簡単に持ち運びができます。<BR>カラーバリエーションはオレンジ、レッド、ティール*、イエロー、グレーの全5色。<BR>ファッションやライフスタイルに合わせてご自由にお選び頂頂けます。<BR>*緑がかかったライトブルー<BR><BR><b>スペック</b><BR>
カラー：全5色（オレンジ、レッド、ティール*、イエロー、グレー） ＊緑がかかったライトブルー<BR>Bluetooth：バージョン：Bluetooth4.1<BR>対応プロファイル：A2DP、AVRCP、HFP、HSP<BR>オーディオ入力：Bluetooth×1、外部入力×1<BR>最大出力：3.0W<BR>ユニット：40mm径フルレンジスピーカー<BR>周波数特性：180Hz &#8211; 20kHz<BR>サイズ：幅83×奥行31×高さ68mm<BR>重量：130ｇ<BR>電源：リチウムイオン充電池<BR>＜充電：約1.5時間、再生：約5時間（ボリュームレベルや再生内容により異なります）＞<BR>付属：充電用USBケーブル",小型 Bluetooth ワイヤレス スピーカー JBL GO レッド 【送料無料】：ｅイヤホン楽天市場店,イヤホンBeats by Dr.DreスマートフォンLightningiPhone高音質Bluetoothヘッドホンおすすめヘッドフォンスタンドおしゃれスピーカー楽天デジタルオーディオプレーヤーヘッドフォンアンプイヤーパッドオーディオパーツワイヤレスBoseノイズキャンセル小型 Bluetooth ワイヤレス スピーカー JBL GO レッド 【送料無料】,持ち運び可能な設計&times;JBLの高音質Bluetoothワイヤレススピーカー。小型 Bluetooth ワイヤレス スピーカー JBL GO レッド 【送料無料】[rn]
10-82605,http://tshop.r10s.jp/e-earphone/cabinet/00745608/imgrc0066695790.jpg?fitin=700:700,16960.0000,,TV・オーディオ・カメラ > オーディオ > スピーカー,【アウトレットセール品】harman/kardon OMNI 10 ホワイト(HKOMNI10WHTJN) Bluetoothスピーカー/ワイヤレススピーカー/Wi-Fiスピーカー【送料無料】,90mmウーファーと35mmツイーターを搭載のBluetoothスピーカー,小型なサイズながら、クリアで重厚なハーマンカードンサウンドを実現。<BR>コンパクトサイズでありながら、90mmウーファーと35mmツイーターを搭載し、最大出力25Wの迫力のあるパワフルなサウンドをお届けします。<BR>また、パッシブラジエーターと独自のDSP技術の搭載により、クリアで<BR>重厚な音質を実現しました。<BR><BR>Bluetoothに加え、Wi-Fi接続機能を搭載しているので、<BR>複数の部屋でワイヤレス接続が可能。<BR>Bluetoothに加え、Wi-Fiでもワイヤレス接続が可能なので、2台以上接続することができます。<BR>複数の部屋に設置したオムニで、同じ楽曲を同時に再生したり、別の楽曲をそれぞれに楽しむことができます。<BR><BR><BR>複数台接続を簡単に楽しめるストリームボタン。<BR>本体上部にレイアウトしたストリームボタンにより、1ボタンで他のオムニとWi-Fi接続をすることができます。<BR>Wi-Fi接続による高音質サウンドがお楽しみいただけます。<BR><BR>専用アプリの連携により、音源管理・再生操作のコントロールが可能。<BR>専用アプリ（Harman Kardon Controller/無料）との連携により、音源管理・再生操作がお手元のスマートホンやタブレットから簡単に行えます。,【アウトレットセール品】harman/kardon OMNI 10 ホワイト(HKOMNI10WHTJN) Bluetoothスピーカー/ワイヤレススピーカー/Wi-Fiスピーカー【送料無料】：ｅイヤホン楽天市場店,イヤホンBeats by Dr.DreスマートフォンLightningiPhone高音質Bluetoothヘッドホンおすすめヘッドフォンスタンドおしゃれスピーカー楽天デジタルオーディオプレーヤーヘッドフォンアンプイヤーパッドオーディオパーツワイヤレスBoseノイズキャンセル【アウトレットセール品】harman/kardon OMNI 10 ホワイト(HKOMNI10WHTJN) Bluetoothスピーカー/ワイヤレススピーカー/Wi-Fiスピーカー【送料無料】,90mmウーファーと35mmツイーターを搭載のBluetoothスピーカー。【アウトレットセール品】harman/kardon OMNI 10 ホワイト(HKOMNI10WHTJN) Bluetoothスピーカー/ワイヤレススピーカー/Wi-Fiスピーカー【送料無料】[rn]
10-82606,http://tshop.r10s.jp/e-earphone/cabinet/00939751/03485238/imgrc0071854787.jpg?fitin=700:700,3544.0000,,TV・オーディオ・カメラ > オーディオ > スピーカー,【セール対象品】SuperTooth DISCO 4 / Spectrum Blue【SUP-1387】 Bluetoothスピーカー / ワイヤレススピーカー【送料無料】,軽量で持ち運びやすいフランスの大迫力Bluetoothスピーカー,"<img src=""http://image.rakuten.co.jp/e-earphone/cabinet/00939751/03485238/imgrc0071854804.jpg"" width=""100%""><BR><b>DISCO 4</b><BR>軽量で持ち運びにも便利！<BR>Bluetoothのバージョンは4.0。プロファイルはA2DP/AVRCPに対応！<BR>NFC対応により、対応スマホ等とワンタッチペアリングが可能！<BR>音声の出力は最大8W、3.5mmステレオミニ端子も備え、<BR>プレーヤー等と接続しての使用可能！<BR><BR><img src=""http://image.rakuten.co.jp/e-earphone/cabinet/00939751/03485238/imgrc0071854805.jpg"" width=""100%""><BR><BR>リチウムイオンバッテリーを内蔵。<BR>2時間の充電で、最大約12時間の連続再生（通常ボリューム使用時）、<BR>最大約1,500時間の連続待ち受けが可能！<BR><img src=""http://image.rakuten.co.jp/e-earphone/cabinet/00939751/03485238/imgrc0071854806.jpg"" width=""100%"">


<BR><BR><b>--スペック--</b><BR>

外形寸法：159W×126H×120D(mm)<BR>質量：484g<BR><BR>付属品<BR>・Micro USB Cable<BR>・3.5mmステレオケーブル<BR>・ユーザーガイド",【セール対象品】SuperTooth DISCO 4 / Spectrum Blue【SUP-1387】 Bluetoothスピーカー / ワイヤレススピーカー【送料無料】：ｅイヤホン楽天市場店,イヤホンBeats by Dr.DreスマートフォンLightningiPhone高音質Bluetoothヘッドホンおすすめヘッドフォンスタンドおしゃれスピーカー楽天デジタルオーディオプレーヤーヘッドフォンアンプイヤーパッドオーディオパーツワイヤレスBoseノイズキャンセル【セール対象品】SuperTooth DISCO 4 / Spectrum Blue【SUP-1387】 Bluetoothスピーカー / ワイヤレススピーカー【送料無料】,軽量で持ち運びやすいフランスの大迫力Bluetoothスピーカー。【セール対象品】SuperTooth DISCO 4 / Spectrum Blue【SUP-1387】 Bluetoothスピーカー / ワイヤレススピーカー【送料無料】[rn]
10-82607,http://tshop.r10s.jp/e-earphone/cabinet/03205202/img63809066.jpg?fitin=700:700,17792.0000,,TV・オーディオ・カメラ > オーディオ > スピーカー,Beats by Dr.Dre(ビーツ) Pill 2.0 ブラック スマートフォンスピーカー/Bluetoothスピーカー/ワイヤレススピーカー【国内正規品】MONSTERからbeatsブランドへ【送料無料】,スマートフォンとワイヤレス接続！BeatsのBluetoothスピーカー,設計、機能、デザイン、そして音質のどれもが新しい水準を確立したワイヤレス・スピーカー。<BR>iPhone、iPad、iPod touchやBluetooth対応のその他デバイスでBeats by Dr.Dreのサウンドを再生できます。<BR>Beats Pill　2.0はドライバーの配置からメッシュの素材までこだわり、音質の最適化と音量を最大限に引き出すためのデザインを採用しました。<BR>とてもコンパクトなので、どこにでも持ち歩いていつもの音楽を楽しめます。<BR>2台のBeats Pill　2.0があれば、簡単なタップアクションで、よりパワフルなステレオサウンドをお楽しみ頂けます。<BR>ワイヤレス・スピーカーとしてNFCペアリングとapt-Xに対応しており、スピーディーなBluetooth接続を実現しました。<BR><BR><BR>主な特長<BR>●スマートフォンとのペアリングによりBeats Pill で通話可能（コントロール含む）<BR>●フル充電で最大７時間の連続再生<BR>●USB接続対応のAC電源アダプター<BR>●充電池をセーブする自動電源オフ機能<BR>（30分以上信号が検知されないと電源がオフになります）<BR>●3.5mmミニヘッドホン端子にて他機器への出力に対応<BR>●マイク内蔵によりハンズフリー通話が可能<BR>●エコー・キャンセレーション技術によりクリアーな通話音質を実現<BR>●USBポートを1つ搭載、iPhoneなどの充電が可能<BR>●2台のBeats Pill 2.0があれば、ステレオサウンドが再生可能,Beats by Dr.Dre(ビーツ) Pill 2.0 ブラック スマートフォンスピーカー/Bluetoothスピーカー/ワイヤレススピーカー【国内正規品】MONSTERからbeatsブランドへ【送料無料】：ｅイヤホン楽天市場店,イヤホンBeats by Dr.DreスマートフォンLightningiPhone高音質Bluetoothヘッドホンおすすめヘッドフォンスタンドおしゃれスピーカー楽天デジタルオーディオプレーヤーヘッドフォンアンプイヤーパッドオーディオパーツワイヤレスBoseノイズキャンセルBeats by Dr.Dre(ビーツ) Pill 2.0 ブラック スマートフォンスピーカー/Bluetoothスピーカー/ワイヤレススピーカー【国内正規品】MONSTERからbeatsブランドへ【送料無料】,スマートフォンとワイヤレス接続！BeatsのBluetoothスピーカー。Beats by Dr.Dre(ビーツ) Pill 2.0 ブラック スマートフォンスピーカー/Bluetoothスピーカー/ワイヤレススピーカー【国内正規品】MONSTERからbeatsブランドへ【送料無料】[rn]
10-82608,http://tshop.r10s.jp/e-earphone/cabinet/00745608/imgrc0066217643.jpg?fitin=700:700,9400.0000,,TV・オーディオ・カメラ > オーディオ > スピーカー,【防水 Bluetooth ワイヤレス スピーカー】JBL FLIP3 レッド 【送料無料】,JBLの重低音！防水仕様のBluetoothワイヤレススピーカー,"■パッシブラジエーター搭載により、迫力あるJBLサウンドを提供<BR>JBLの持ち味であるクリアな中高域に加え、<BR>低音の厚みを増強させるパッシブラジエーターを搭載。<BR>屋内外問わず、迫力のあるJBLサウンドをお届けします。<BR><BR>■連続約10時間以上のワイヤレス再生を実現<BR>約3.5時間の充電で連続約10時間*以上のワイヤレス再生が可能。<BR>アウトドアでも十分に、ワイヤレス音楽再生を楽しむ事ができます。<BR>*再生時間は、使用環境により異なります。<BR><BR><img src=""http://image.rakuten.co.jp/e-earphone/cabinet/00745608/imgrc0066094357.jpg"" width=""100%"" alt=""Bluetoothスピーカー JBL FLIP3""><BR><BR>■充実のワイヤレス機能により、さまざまなシーンで活躍<BR>「JBLコネクト」機能搭載により、JBL FLIP3を2台同時にワイヤレス接続が可能です。<BR>同時に再生することで、大音量かつパワフルなサウンドをお楽しみいただけます。<BR>また、スマートホン・タブレット用アプリ「JBL Connect」（英語版・無料）を使えば、<BR>同時に接続した2台のJBL FLIP3を左チャネル用・右チャネル用に設定し、<BR>ステレオ再生することができます。より臨場感があるサウンドをお楽しみいただくことができます。<BR>さらに、Bluetooth接続でデバイスを3台まで同時にペアリングし、<BR>交互に音楽再生することができる機能（ソーシャルモード）を搭載。<BR>接続した複数台のデバイスのうち、最後に再生ボタンを押したデバイスの音楽が再生され切り替えも簡単。<BR>アウトドアやホームパーティなど、さまざまなシーンで活躍します。<BR><BR>■アウトドアに最適な、スプラッシュプルーフ対応<BR>アウトドアや水回りで安心して使えるスラッシュプルーフ（IPX5防水機能）に対応*。<BR>BBQやビーチなど屋外でのアクティビティを盛り上げるアイテムとしてはもちろん、<BR>キッチンや浴室などの室内など、いつでもどこでも手軽にJBLサウンドをお楽しみいただけます。<BR>*水中での使用はできません。<BR><BR><img src=""http://image.rakuten.co.jp/e-earphone/cabinet/00745608/imgrc0066094355.jpg"" width=""100%"" alt=""Bluetoothスピーカー JBL FLIP3""><BR><BR>■VoiceLogic搭載で、高音質ハンズフリー通話を実現<BR>独自技術VoiceLogic（ボイスロジック）搭載により、高音質のハンズフリー通話を実現しました。<BR>周囲の騒音を排除する高性能ノイズキャンセリング機能と、<BR>音声をクリアに抽出するマイクを搭載しているので、電話会議などでの使用にも最適です。<BR>スマートホンをBluetooth接続することでハンズフリー通話が可能となり、<BR>音楽再生中の着信応答は通話ボタンひとつで簡単にハンズフリー通話に切り替わります。<BR><BR>■スタイリッシュなデザインと、豊富なカラーバリエーション<BR>「JBL FLIP3」は、ブラック、レッド、オレンジ、ピンク、グレー、ブルー、イエロー、ティール*の<BR>豊富なカラーバリエーションで全8色をご用意しました。<BR>また、質感のあるファブリック素材を採用したデザインとともに、<BR>ファッションやライフスタイルに合わせてお好みのカラーをお選びいただけます。<BR>*緑がかかったライトブルー<BR><BR>
<b>スペック</b><BR>
カラー：全8色（ブラック、レッド、オレンジ、ピンク、グレー、ブルー、イエロー、ティール*）　*緑がかかったライトブルー <BR>Bluetooth ：バージョン4.1<BR>対応プロファイル：A2DP V1.3、AVRCP V1.5、HFP V1.6、HSP V1.2<BR>オーディオ入力 ：Bluetooth、外部音声入力 <BR>最大出力：8W×2<BR>ユニット：40mm×2<BR>周波数特性：85Hz - 20kHz<BR>サイズ(H x W x D)：64×169×64（mm）<BR>重量：450g<BR>電池：リチウムイオン充電池 ＜充電：約3.5時間、再生：約10時間（ボリュームレベルや再生内容により異なります）＞ <BR>付属：AC電源アダプタ用USBケーブル（USB A→Micro USB）×1<BR>
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/review/review_head.jpg"" width=""100%"">
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/review/review_FLIP3_001.jpg"" width=""100%"">
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/sen.png"">
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/review/review_FLIP3_002.jpg"" width=""100%"">
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/sen.png"">
<img src=""http://www.rakuten.ne.jp/gold/e-earphone/img/review/review_FLIP3_003.jpg"" width=""100%"">",【防水 Bluetooth ワイヤレス スピーカー】JBL FLIP3 レッド 【送料無料】：ｅイヤホン楽天市場店,イヤホンBeats by Dr.DreスマートフォンLightningiPhone高音質Bluetoothヘッドホンおすすめヘッドフォンスタンドおしゃれスピーカー楽天デジタルオーディオプレーヤーヘッドフォンアンプイヤーパッドオーディオパーツワイヤレスBoseノイズキャンセル【防水 Bluetooth ワイヤレス スピーカー】JBL FLIP3 レッド 【送料無料】,JBLの重低音！防水仕様のBluetoothワイヤレススピーカー。【防水 Bluetooth ワイヤレス スピーカー】JBL FLIP3 レッド 【送料無料】[rn]
