10-134901,http://tshop.r10s.jp/ii-sakura/cabinet/ayaka8/lt03mgc.jpg?fitin=700:700,2320.8000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,■〒TONE　LEDライト【LT03MGC】,当店おすすめ商品\☆当店おすすめ商品,,■〒TONE　LEDライト【LT03MGC】：あいあいショップさくら,■〒TONE　LEDライト【LT03MGC】,当店おすすめ商品\☆当店おすすめ商品。■〒TONE　LEDライト【LT03MGC】[rn]
10-134902,,161864.0000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E1000W】(4541715)ハンドリフター １０００ｋｇ ９００Ｘ９００ 早送り付 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●荷物の重さによって上昇ピッチが自動的に切り替わる油圧式の早送り装置付です。<br>●自在車輪には安全ブレーキを装備しています。<br>●高耐久性の油圧ポンプに強靭なシリンダを装備し、安全で快適な昇降を実現します。<br>●高剛性のフレームに油圧ポンプ、シリンダをコンパクトにまとめた親切な設計です。<br>●レリーズハンドル（テーブル下降装置）にスプリングバック機構を付けました。緊急時に手を放すだけで下降が停止します。<br>●荷物の運搬・昇降など。<br>●均等荷重(kg):1000<br>●テーブル寸法(mm)幅×長さ:900×900<br>●テーブル高さ(mm):400～1000<br>●足踏み回数(回):早49/遅129<br>●車輪径D(mm):200（ウレタン）<br>●早送り装置:付<br>●色:オレンジ<br>●ストローク(mm):600<br>●質量(kg):155<br>●自在ストッパー付キャスター、固定キャスター各2個付<br>●昇降方式:足踏み油圧式(スピンドルオイル:ISO-VG22使用)<br>●取り替えキャスター:WJ200UB-WS、WJ200UB-WSL(自在ストッパー付)、WK200UB(固定)<br>●車上渡しになります。重量物ですのでご注意ください。<br>●ジャバラの後付けはできません。<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E1000W】(4541715)ハンドリフター １０００ｋｇ ９００Ｘ９００ 早送り付 受注単位1：クローバー資材館,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E1000W】(4541715)ハンドリフター １０００ｋｇ ９００Ｘ９００ 早送り付 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E1000W】(4541715)ハンドリフター １０００ｋｇ ９００Ｘ９００ 早送り付 受注単位1[rn]
10-134903,,113458.4000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E500MW】(4541944)ハンドリフター ５００ｋｇ ６００Ｘ９００ 高揚程型 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●高揚程タイプは高所での作業に適します。<br>●レリーズハンドルにスプリングバック機構を付けました。緊急時に手を放すだけで下降が停止します。<br>●荷物の重さによって上昇ピッチが自動的に切り替わる油圧式の早送り装置付です。<br>●高所への荷物の運搬・昇降など。<br>●均等荷重(kg):500<br>●テーブル寸法(mm)幅×長さ:600×900<br>●テーブル高さ(mm):475～1725<br>●足踏み回数(回):早49/遅129<br>●車輪径D(mm):200（ウレタン）<br>●早送り装置:付<br>●色:オレンジ<br>●ストローク(mm):1250<br>●質量(kg):170<br>●自在ストッパー付キャスター、固定キャスター各2個付<br>●昇降方式:足踏み油圧式(スピンドルオイル:ISO-VG22使用)<br>●取り替えキャスター:WJ200UB-WS、WJ200UB-WSL(自在ストッパー付)、WK200UB(固定)<br>●車上渡しになります。重量物ですのでご注意ください。<br>●ジャバラの後付けはできません。<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E500MW】(4541944)ハンドリフター ５００ｋｇ ６００Ｘ９００ 高揚程型 受注単位1：クローバー資材館,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E500MW】(4541944)ハンドリフター ５００ｋｇ ６００Ｘ９００ 高揚程型 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E500MW】(4541944)ハンドリフター ５００ｋｇ ６００Ｘ９００ 高揚程型 受注単位1[rn]
10-134904,,83238.4000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E750】(4541979)ハンドリフター ７５０ｋｇ ６００Ｘ９００ 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●荷物の重さによって上昇ピッチが自動的に切り替わる油圧式の早送り装置付です。<br>●レリーズハンドルにスプリングバック機構を付けました。緊急時に手を放すだけで下降が停止します。<br>●ゴム車輪の採用で滑らかな安定した走行を実現。自在車輪には安全ブレーキを装備しています。<br>●高耐久性の油圧ポンプに強靭なシリンダを装備し、安全で快適な昇降を実現します。<br>●高剛性のフレームに油圧ポンプ、シリンダをコンパクトにまとめた親切な設計です。<br>●荷物の運搬・昇降など。<br>●均等荷重(kg):750<br>●テーブル寸法(mm)幅×長さ:600×900<br>●テーブル高さ(mm):325～925<br>●足踏み回数(回):早25/遅66<br>●車輪径D(mm):150（ウレタン）<br>●早送り装置:付<br>●色:オレンジ<br>●ストローク(mm):600<br>●質量(kg):80<br>●自在ストッパー付キャスター、固定キャスター各2個付<br>●昇降方式:足踏み油圧式(スピンドルオイル:ISO-VG22使用)<br>●取り替えキャスター:WJ150UB-WS、WJ150UB-WSL(自在ストッパー付)、WK150UB(固定)<br>●車上渡しになります。重量物ですのでご注意ください。<br>●ジャバラの後付けはできません。<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E750】(4541979)ハンドリフター ７５０ｋｇ ６００Ｘ９００ 受注単位1：クローバー資材館,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E750】(4541979)ハンドリフター ７５０ｋｇ ６００Ｘ９００ 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E750】(4541979)ハンドリフター ７５０ｋｇ ６００Ｘ９００ 受注単位1[rn]
10-134905,,283116.8000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E250WW3】(4541782)ハンドリフター ２５０ｋｇ ９００Ｘ９００ 高揚程型 早送り付 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●高揚程タイプは高所での作業に適します。<br>●高所への荷物の運搬・昇降など。<br>●均等荷重(kg):250<br>●テーブル寸法(mm)幅×長さ:900×900<br>●テーブル高さ(mm):555～2400<br>●足踏み回数(回):早49/遅129<br>●車輪径D(mm):200（ウレタン）<br>●早送り装置:付<br>●色:オレンジ<br>●ストローク(mm):1845<br>●質量(kg):220<br>●自在ストッパー付キャスター、固定キャスター各2個付<br>●昇降方式:足踏み油圧式(スピンドルオイル:ISO-VG22使用)<br>●取り替えキャスター:TJB-100C、TJBL-100C(自在ストッパー付)、TK-100C(固定)<br>●車上渡しになります。重量物ですのでご注意ください。<br>●ジャバラの後付けはできません。<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E250WW3】(4541782)ハンドリフター ２５０ｋｇ ９００Ｘ９００ 高揚程型 早送り付 受注単位1：クローバー資材館,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E250WW3】(4541782)ハンドリフター ２５０ｋｇ ９００Ｘ９００ 高揚程型 早送り付 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E250WW3】(4541782)ハンドリフター ２５０ｋｇ ９００Ｘ９００ 高揚程型 早送り付 受注単位1[rn]
10-134906,,118760.0000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLL-E1000M】(4542479)作業台リフター １０００ｋｇ ６００Ｘ９００ ハンドルレス 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●手押しハンドルがないため、長尺物などの作業台として使用できます。<br>●テーブルの下降は、レリーズハンドル（テーブル下降装置）で簡単に操作できます。<br>●長尺物・大物の運搬・昇降や作業台として。<br>●均等荷重(kg):1000<br>●テーブル寸法(mm)幅×長さ:600×900<br>●テーブル高さ(mm):400～1000<br>●足踏み回数(回):早35/遅84<br>●車輪径D(mm):200（ウレタン）<br>●早送り装置:付<br>●色:オレンジ<br>●ストローク(mm):600<br>●質量(kg):127<br>●自在ストッパー付キャスター、固定キャスター各2個付<br>●昇降方式:足踏み油圧式(スピンドルオイル:ISO-VG22使用)<br>●取り替えキャスター:WJ200UB-WS、WJ200UB-WSL(自在ストッパー付)、WK200UB(固定)<br>●車上渡しになります。重量物ですのでご注意ください。<br>●ジャバラの後付けはできません。<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLL-E1000M】(4542479)作業台リフター １０００ｋｇ ６００Ｘ９００ ハンドルレス 受注単位1：クローバー資材館,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLL-E1000M】(4542479)作業台リフター １０００ｋｇ ６００Ｘ９００ ハンドルレス 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLL-E1000M】(4542479)作業台リフター １０００ｋｇ ６００Ｘ９００ ハンドルレス 受注単位1[rn]
10-134907,,175489.6000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E1000LLS】(4541642)ハンドリフター サイドハンドル型 １０００ｋｇ ６００Ｘ１２００ 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●荷物の重さによって上昇ピッチが自動的に切り替わる油圧式の早送り装置付です。<br>●自在車輪には安全ブレーキを装備しています。<br>●高耐久性の油圧ポンプに強靭なシリンダを装備し、安全で快適な昇降を実現します。<br>●高剛性のフレームに油圧ポンプ、シリンダをコンパクトにまとめた親切な設計です。<br>●レリーズハンドル（テーブル下降装置）にスプリングバック機構を付けました。緊急時に手を放すだけで下降が停止します。<br>●長尺物・大物の運搬・昇降や作業台として。<br>●無負荷・軽負荷時に上昇させる作業が多い場所。<br>●均等荷重(kg):1000<br>●テーブル寸法(mm)幅×長さ:600×1200<br>●テーブル高さ(mm):410～1250<br>●足踏み回数(回):早49/遅129<br>●車輪径D(mm):200（ウレタン）<br>●早送り装置:付<br>●色:オレンジ<br>●ストローク(mm):840<br>●質量(kg):170<br>●自在ストッパー付キャスター、固定キャスター各2個付<br>●昇降方式:足踏み油圧式(スピンドルオイル:ISO-VG22使用)<br>●取り替えキャスター:WJ200UB-WS、WJ200UB-WSL(自在ストッパー付)、WK200UB(固定)<br>●車上渡しになります。重量物ですのでご注意ください。<br>●ジャバラの後付けはできません。<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E1000LLS】(4541642)ハンドリフター サイドハンドル型 １０００ｋｇ ６００Ｘ１２００ 受注単位1：クローバー資材館,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E1000LLS】(4541642)ハンドリフター サイドハンドル型 １０００ｋｇ ６００Ｘ１２００ 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E1000LLS】(4541642)ハンドリフター サイドハンドル型 １０００ｋｇ ６００Ｘ１２００ 受注単位1[rn]
10-134908,,38172.8000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLL-S250】(4542541)作業台リフター ２５０ｋｇ ５００Ｘ８００ ハンドルレス 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●手押しハンドルがないため、長尺物などの作業台として使用できます。<br>●テーブルの下降は、レリーズハンドル（テーブル下降装置）で簡単に操作できます。<br>●長尺物・大物の運搬・昇降や作業台として。<br>●均等荷重(kg):250<br>●テーブル寸法(mm)幅×長さ:500×800<br>●テーブル高さ(mm):260～800<br>●足踏み回数(回):36<br>●車輪径D(mm):100（ゴム）<br>●早送り装置:無<br>●色:オレンジ<br>●ストローク(mm):540<br>●質量(kg):40<br>●自在ストッパー付キャスター、固定キャスター各2個付<br>●昇降方式:足踏み油圧式(スピンドルオイル:ISO-VG22使用)<br>●車上渡しになります。重量物ですのでご注意ください。<br>●ジャバラの後付けはできません。<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLL-S250】(4542541)作業台リフター ２５０ｋｇ ５００Ｘ８００ ハンドルレス 受注単位1：クローバー資材館,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLL-S250】(4542541)作業台リフター ２５０ｋｇ ５００Ｘ８００ ハンドルレス 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLL-S250】(4542541)作業台リフター ２５０ｋｇ ５００Ｘ８００ ハンドルレス 受注単位1[rn]
10-134909,,59910.4000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLL-E500】(4542487)作業台リフター ５００ｋｇ ６００Ｘ９００ ハンドルレス 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●手押しハンドルがないため、長尺物などの作業台として使用できます。<br>●テーブルの下降は、レリーズハンドル（テーブル下降装置）で簡単に操作できます。<br>●長尺物・大物の運搬・昇降や作業台として。<br>●均等荷重(kg):500<br>●テーブル寸法(mm)幅×長さ:600×900<br>●テーブル高さ(mm):330～930<br>●足踏み回数(回):早18/遅42<br>●車輪径D(mm):150（ゴム）<br>●早送り装置:付<br>●色:オレンジ<br>●ストローク(mm):600<br>●質量(kg):70<br>●自在ストッパー付キャスター、固定キャスター各2個付<br>●昇降方式:足踏み油圧式(スピンドルオイル:ISO-VG22使用)<br>●取り替えキャスター:TJB-150C、TJBL-150C(自在ストッパー付)、TK-150C(固定)<br>●車上渡しになります。重量物ですのでご注意ください。<br>●ジャバラの後付けはできません。<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLL-E500】(4542487)作業台リフター ５００ｋｇ ６００Ｘ９００ ハンドルレス 受注単位1：クローバー資材館,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLL-E500】(4542487)作業台リフター ５００ｋｇ ６００Ｘ９００ ハンドルレス 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLL-E500】(4542487)作業台リフター ５００ｋｇ ６００Ｘ９００ ハンドルレス 受注単位1[rn]
10-134910,,73376.8000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLH-S15-2507】(4542363)スリムリフト１５０ｋｇ 足踏式 ７００Ｘ２５０ 受注単位1,物流保管用品\リフター・ハンドパレット\テーブルリフト,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●台車がリフトをまたぐ積載方式ですので、手押し台車・平台車・ルートバンなどの昇降機として最適です。<br>●シャーシにはアンカーベースが設けてあり、施工が容易です。<br>●組み立て作業、部品の仕分け作業。<br>●均等荷重(kg):150<br>●テーブル寸法(mm)幅×長さ:250×700<br>●テーブル高さ(mm):65～570<br>●足踏み回数(回):28<br>●早送り装置:なし<br>●色:オレンジ<br>●ストローク(mm):505<br>●質量(kg):42<br>●昇降方式:足踏み油圧式（スピンドルオイル:ISO-VG22使用）<br>●アンカー穴（2-13mm）<br>●ホース長さ:2m<br>●ユニット:別置式<br>●足踏みポンプ:別置式<br>●最大ズレ量L(mm):22<br>●テーブルの高さによって、テーブルの位置が前に出ます。(機種・高さによって異なりますが最大27mm)<br>●若干の沈み込みは発生します。<br>●車上渡しになります。重量物ですのでご注意ください。<br>●ジャバラの後付けはできません。<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLH-S15-2507】(4542363)スリムリフト１５０ｋｇ 足踏式 ７００Ｘ２５０ 受注単位1：クローバー資材館,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLH-S15-2507】(4542363)スリムリフト１５０ｋｇ 足踏式 ７００Ｘ２５０ 受注単位1,物流保管用品\リフター・ハンドパレット\テーブルリフト。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLH-S15-2507】(4542363)スリムリフト１５０ｋｇ 足踏式 ７００Ｘ２５０ 受注単位1[rn]
10-134911,,182912.0000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E1000M1】(4541685)金型移動用ハンドリフター ９００ｋｇ ６００Ｘ１２００ 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●テーブル上面がローラーコンベヤになっているため、金型など重量物の移載に便利です。<br>●ストッパーが標準装備されているので、積載物の落下防止にもなります。<br>●レリーズハンドル（テーブル下降装置）にスプリングバック機構を付けました。緊急時に手を放すだけで下降が停止します。<br>●荷物の重さによって上昇ピッチが自動的に切り替わる油圧式の早送り装置付です。<br>●金型などの運搬・昇降など。<br>●均等荷重(kg):900<br>●テーブル寸法(mm)幅×長さ:600×1200<br>●テーブル高さ(mm):500～1340<br>●足踏み回数(回):早49/遅129<br>●車輪径D(mm):200（ウレタン）<br>●早送り装置:付<br>●色:オレンジ<br>●ストローク(mm):840<br>●質量(kg):200<br>●自在ストッパー付キャスター、固定キャスター各2個付<br>●ローラー径:38.1mm<br>●昇降方式:足踏み油圧式(スピンドルオイル:ISO-VG22使用)<br>●取り替えキャスター:WJ200UB-WS、WJ200UB-WSL(自在ストッパー付)、WK200UB(固定)<br>●車上渡しになります。重量物ですのでご注意ください。<br>●ジャバラの後付けはできません。<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E1000M1】(4541685)金型移動用ハンドリフター ９００ｋｇ ６００Ｘ１２００ 受注単位1：クローバー資材館,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E1000M1】(4541685)金型移動用ハンドリフター ９００ｋｇ ６００Ｘ１２００ 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E1000M1】(4541685)金型移動用ハンドリフター ９００ｋｇ ６００Ｘ１２００ 受注単位1[rn]
