8-11005,,508.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒（株）光/光 【KTHU-2030】(4739680)低反発ウレタンクッション 受注単位1,生産加工用品\機械部品\ゴム素材,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●防音・防振・クッション性が良く、包み込むように衝撃を吸収します。<br>●クッション材・保護材。<br>●厚み(mm):30<br>●幅(mm):200<br>●長さ(mm):200<br>●色:黒<br>●質量(g):58<br>●使用温度範囲:0～60℃<br>●発泡ウレタンフォーム<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）光/光 【KTHU-2030】(4739680)低反発ウレタンクッション 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）光/光 【KTHU-2030】(4739680)低反発ウレタンクッション 受注単位1,生産加工用品\機械部品\ゴム素材。『カード対応OK！』■〒（株）光/光 【KTHU-2030】(4739680)低反発ウレタンクッション 受注単位1[rn]
8-11006,,114.4000,,花・ガーデン・DIY > DIY・工具 > その他,■〒トラスコ中山/ＴＲＵＳＣＯ 機械部品Ｒ【T4PJ】(7915497) ＴＲＵＳＣＯ ボールプランジャー スチールボール Ｍ4 軽荷重用 発注単位1,生産加工用品\機械部品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●本体・ボールがスチール製のマイナス溝付ボールプランジャーです。<br>
●本体ねじ部を回すことにより、ボールの押付圧を調整可能。位置決め、固定用。<br>
●荷重(N):8.5～14.0<br>
●ねじ寸法:M4×0.70<br>
●ストローク(mm):0.8<br>
●全長(mm):9<br>
●ボール径(mm):2.5<br>
●耐熱温度:250度<br>
●本体:スチール<br>
●ボール:スチール、焼入れ<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒トラスコ中山/ＴＲＵＳＣＯ 機械部品Ｒ【T4PJ】(7915497) ＴＲＵＳＣＯ ボールプランジャー スチールボール Ｍ4 軽荷重用 発注単位1：クローバー資材館,■〒トラスコ中山/ＴＲＵＳＣＯ 機械部品Ｒ【T4PJ】(7915497) ＴＲＵＳＣＯ ボールプランジャー スチールボール Ｍ4 軽荷重用 発注単位1,生産加工用品\機械部品。■〒トラスコ中山/ＴＲＵＳＣＯ 機械部品Ｒ【T4PJ】(7915497) ＴＲＵＳＣＯ ボールプランジャー スチールボール Ｍ4 軽荷重用 発注単位1[rn]
8-11007,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004353586.jpg?fitin=700:700,15404.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒/ タイカ/Ｔａｉｃａ　防振材ゲルブッシュ【B-1】(3966429) 受注単位24,生産加工用品\機械部品\防振材,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●ボルトを貫通させ、横ぶれを最小限に抑えます。<br>●プリント基板のような軽量で壊れやすい物の防振・緩衝用に最適です。<br>●4点支持で0.2～32kgの機器に対応し、微振動をも除去します。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒/ タイカ/Ｔａｉｃａ　防振材ゲルブッシュ【B-1】(3966429) 受注単位24：クローバー資材館,『カード対応OK！』■〒/ タイカ/Ｔａｉｃａ　防振材ゲルブッシュ【B-1】(3966429) 受注単位24,生産加工用品\機械部品\防振材。『カード対応OK！』■〒/ タイカ/Ｔａｉｃａ　防振材ゲルブッシュ【B-1】(3966429) 受注単位24[rn]
8-11008,,11291.2000,,花・ガーデン・DIY > DIY・工具 > その他,【カード対応OK！】■〒光【GR3-1000-T】(4739345) ゴム長尺　３×１０００ｍｍ×５ｍ 受注単位1,生産加工用品\機械部品\合成ゴム素材,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●耐摩耗性に優れています。<br>●弾力性が良いです。<br>●機械的性質が良いです。<br><br>●パッキン材、滑り止め、防振マット。<br><br>●厚み(mm)：3<br>●幅(mm)：1000<br>●長さ(mm)：5000<br>●色：黒<br>●質量(kg)：23<br><br>●使用温度範囲：-30～70℃<br>●色：黒<br>●5ｍ１巻になります。<br><br>●天然ゴム(NR)<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",【カード対応OK！】■〒光【GR3-1000-T】(4739345) ゴム長尺　３&times;１０００ｍｍ&times;５ｍ 受注単位1：クローバー資材館,【カード対応OK！】■〒光【GR3-1000-T】(4739345) ゴム長尺　３&times;１０００ｍｍ&times;５ｍ 受注単位1,生産加工用品\機械部品\合成ゴム素材。【カード対応OK！】■〒光【GR3-1000-T】(4739345) ゴム長尺　３&times;１０００ｍｍ&times;５ｍ 受注単位1[rn]
8-11009,,1663.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ＮＯＫ/ＮＯＫ　オイルシール　ＳＣ型　ニトリルゴム（９０Ｘ１２０Ｘ１３）【SC-90-120-13】(3552179) 受注単位1,生産加工用品\機械部品\Ｏリング・オイルシール,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●シール対象物（油）が一方にあり、ダストがない場合のオイルシールです。<br>●ニトリルゴムは最も代表的な材料で優れた耐油、耐摩耗性と安定した耐熱性を有しています。<br>●回転軸動作対応の油のシール用として使用されています。<br>●汎用性がある、一般的な運転条件で使用可能なオイルシールです。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ＮＯＫ/ＮＯＫ　オイルシール　ＳＣ型　ニトリルゴム（９０Ｘ１２０Ｘ１３）【SC-90-120-13】(3552179) 受注単位1：クローバー資材館,『カード対応OK！』■〒ＮＯＫ/ＮＯＫ　オイルシール　ＳＣ型　ニトリルゴム（９０Ｘ１２０Ｘ１３）【SC-90-120-13】(3552179) 受注単位1,生産加工用品\機械部品\Ｏリング・オイルシール。『カード対応OK！』■〒ＮＯＫ/ＮＯＫ　オイルシール　ＳＣ型　ニトリルゴム（９０Ｘ１２０Ｘ１３）【SC-90-120-13】(3552179) 受注単位1[rn]
8-11010,,8262.4000,,花・ガーデン・DIY > DIY・工具 > その他,【カード対応OK！】■〒光【GR1-3001-T】(4739337) ゴム長尺　１×３００ｍｍ×１０ｍ 受注単位1,生産加工用品\機械部品\合成ゴム素材,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●耐摩耗性に優れています。<br>●弾力性が良いです。<br>●機械的性質が良いです。<br><br>●パッキン材、滑り止め、防振マット。<br><br>●厚み(mm)：1<br>●幅(mm)：300<br>●長さ(mm)：10000<br>●色：黒<br>●質量(kg)：5.34<br><br>●使用温度範囲：-30～70℃<br>●色：黒<br>●10ｍ１巻になります。<br><br>●天然ゴム(NR)<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",【カード対応OK！】■〒光【GR1-3001-T】(4739337) ゴム長尺　１&times;３００ｍｍ&times;１０ｍ 受注単位1：クローバー資材館,【カード対応OK！】■〒光【GR1-3001-T】(4739337) ゴム長尺　１&times;３００ｍｍ&times;１０ｍ 受注単位1,生産加工用品\機械部品\合成ゴム素材。【カード対応OK！】■〒光【GR1-3001-T】(4739337) ゴム長尺　１&times;３００ｍｍ&times;１０ｍ 受注単位1[rn]
8-11011,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002870170.jpg?fitin=700:700,803.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒イマオコーポレーション/ベンリック　回転グリップ　２３×６５【RG65】(1057421) 受注単位1,生産加工用品\機械部品\ハンドル・グリップ,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●取り付けは、ねじ部先端の六角穴をご利用ください。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒イマオコーポレーション/ベンリック　回転グリップ　２３&times;６５【RG65】(1057421) 受注単位1：クローバー資材館,『カード対応OK！』■〒イマオコーポレーション/ベンリック　回転グリップ　２３&times;６５【RG65】(1057421) 受注単位1,生産加工用品\機械部品\ハンドル・グリップ。『カード対応OK！』■〒イマオコーポレーション/ベンリック　回転グリップ　２３&times;６５【RG65】(1057421) 受注単位1[rn]
8-11012,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010005014332.jpg?fitin=700:700,3552.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒協和/協和　長型オイルゲージ【KL-120】(4082583) 受注単位1,生産加工用品\機械部品\オイルゲージ,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●取り付けボルト・セット部分に特殊合成樹脂を、オイル窓部分には耐衝撃性に強く荷重変形の少ない透明樹脂を使用しています。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒協和/協和　長型オイルゲージ【KL-120】(4082583) 受注単位1：クローバー資材館,『カード対応OK！』■〒協和/協和　長型オイルゲージ【KL-120】(4082583) 受注単位1,生産加工用品\機械部品\オイルゲージ。『カード対応OK！』■〒協和/協和　長型オイルゲージ【KL-120】(4082583) 受注単位1[rn]
8-11013,http://tshop.r10s.jp/clover9608/cabinet/pb3-1/t010003837582.jpg?fitin=700:700,6706.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　樹脂製握り玉　金具付黒　４０ＸＭ１２ｍｍ【TPC40-12BK】(3291961) 受注単位1,(3291961),"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●ABS樹脂製なので、色が安定しています。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　樹脂製握り玉　金具付黒　４０ＸＭ１２ｍｍ【TPC40-12BK】(3291961) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　樹脂製握り玉　金具付黒　４０ＸＭ１２ｍｍ【TPC40-12BK】(3291961) 受注単位1,(3291961)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　樹脂製握り玉　金具付黒　４０ＸＭ１２ｍｍ【TPC40-12BK】(3291961) 受注単位1[rn]
8-11014,,182.4000,,花・ガーデン・DIY > DIY・工具 > その他,■〒トラスコ中山/ＴＲＵＳＣＯ 機械部品Ｒ【T10ST】(7915292) ＴＲＵＳＣＯ ショートプランジャー Ｍ10 スチールピン 発注単位1,生産加工用品\機械部品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●本体・ピンがスチール製のマイナス溝付スプリングプランジャーです。<br>
●本体ねじ部を回すことにより、ピンの押付圧を調整可能。位置決め、固定用。<br>
●荷重(N):19～42<br>
●ねじ寸法:M10×1.50<br>
●ストローク(mm):2.5<br>
●全長(mm):19<br>
●センターピン径(mm):4.5<br>
●耐熱温度:250度<br>
●本体:スチール<br>
●センターピン:スチール、焼入れ<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒トラスコ中山/ＴＲＵＳＣＯ 機械部品Ｒ【T10ST】(7915292) ＴＲＵＳＣＯ ショートプランジャー Ｍ10 スチールピン 発注単位1：クローバー資材館,■〒トラスコ中山/ＴＲＵＳＣＯ 機械部品Ｒ【T10ST】(7915292) ＴＲＵＳＣＯ ショートプランジャー Ｍ10 スチールピン 発注単位1,生産加工用品\機械部品。■〒トラスコ中山/ＴＲＵＳＣＯ 機械部品Ｒ【T10ST】(7915292) ＴＲＵＳＣＯ ショートプランジャー Ｍ10 スチールピン 発注単位1[rn]
8-11015,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010003822967.jpg?fitin=700:700,1654.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒光宝興産/光宝　オイルポット窓【SP-2】(1028863) 受注単位1,生産加工用品\機械部品\オイルゲージ,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●取り付けようとする機械のハウジングの適当な場所に、上下あるいは左右の穴（取付ねじ穴中心）に合わせてねじ穴をあけてください。<br>●反射板は白色で、少々暗い場所でも“H”、“L”の赤文字や線がはっきりして油量が明瞭に表示されます。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒光宝興産/光宝　オイルポット窓【SP-2】(1028863) 受注単位1：クローバー資材館,『カード対応OK！』■〒光宝興産/光宝　オイルポット窓【SP-2】(1028863) 受注単位1,生産加工用品\機械部品\オイルゲージ。『カード対応OK！』■〒光宝興産/光宝　オイルポット窓【SP-2】(1028863) 受注単位1[rn]
