8-13205,,7344.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##■〒範多機械/ＨＡＮＴＡ【5247】(4867505) 爪レーキ 受注単位1,工事用品\土木作業・大工用品\レーキ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br>
<br><br><font size=""4"" color=""""><b>※こちらの商品は送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font><br>
※追加送料は別途当店からのメールで訂正されます。<br><br>
<br><br>●木柄レーキです。<br><br>●道路舗装用。<br><br>●全長(mm)：1700<br>●先幅(mm)：405<br>●爪長さ(mm)：80<br>●質量(kg)：2.0<br><br><br>●刃先：鉄<br>●柄：木<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒範多機械/ＨＡＮＴＡ【5247】(4867505) 爪レーキ 受注単位1：クローバー資材館,『カード対応OK！』##■〒範多機械/ＨＡＮＴＡ【5247】(4867505) 爪レーキ 受注単位1,工事用品\土木作業・大工用品\レーキ。『カード対応OK！』##■〒範多機械/ＨＡＮＴＡ【5247】(4867505) 爪レーキ 受注単位1[rn]
8-13216,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010005144683.jpg?fitin=700:700,5525.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒リス興業/リス　練り樽　７５【NT-75】(3569322) 受注単位1,工事用品\土木作業・大工用品\左官用品,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●材質に柔軟な樹脂を用い、肉厚に成型されているため、モルタルなどのかくはんに適しています。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒リス興業/リス　練り樽　７５【NT-75】(3569322) 受注単位1：クローバー資材館,『カード対応OK！』■〒リス興業/リス　練り樽　７５【NT-75】(3569322) 受注単位1,工事用品\土木作業・大工用品\左官用品。『カード対応OK！』■〒リス興業/リス　練り樽　７５【NT-75】(3569322) 受注単位1[rn]
8-13217,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002866809.jpg?fitin=700:700,1357.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ナルセ商工/カネ三　ステンレス仕上型万能鏝【SSB-180】(2494507) 受注単位1,工事用品\土木作業・大工用品\左官用品,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●ステンレス（SUS420J2）のためサビず、薄く、経済的で作業性に優れます。<br>●板厚0.3mmです。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ナルセ商工/カネ三　ステンレス仕上型万能鏝【SSB-180】(2494507) 受注単位1：クローバー資材館,『カード対応OK！』■〒ナルセ商工/カネ三　ステンレス仕上型万能鏝【SSB-180】(2494507) 受注単位1,工事用品\土木作業・大工用品\左官用品。『カード対応OK！』■〒ナルセ商工/カネ三　ステンレス仕上型万能鏝【SSB-180】(2494507) 受注単位1[rn]
8-13218,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010003805259.jpg?fitin=700:700,2642.4000,,花・ガーデン・DIY > DIY・工具 > その他,##『カード対応OK！』■〒トンボ工業/トンボ　ロイヤルショベル＃２差込型【RS2】(3604659) 受注単位1,工事用品\土木作業・大工用品\左官用品,"<p><font size=""4"" color=""#0033ff""><b>※こちらの商品は問屋運送便となります。ご入金確認後のお手配です。</b></font></p><br><font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●熱処理をしたショベル鋼板を使用しているので摩擦に強いです。<br>●ミニショベルより全長が長く、刃先が小さいので作業が楽です。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",##『カード対応OK！』■〒トンボ工業/トンボ　ロイヤルショベル＃２差込型【RS2】(3604659) 受注単位1：クローバー資材館,##『カード対応OK！』■〒トンボ工業/トンボ　ロイヤルショベル＃２差込型【RS2】(3604659) 受注単位1,工事用品\土木作業・大工用品\左官用品。##『カード対応OK！』■〒トンボ工業/トンボ　ロイヤルショベル＃２差込型【RS2】(3604659) 受注単位1[rn]
8-13219,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010005450551.jpg?fitin=700:700,1928.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒浅香工業/金象　磨きショベル丸Ａ【802】(3820084) 受注単位1,工事用品\土木作業・大工用品\左官用品,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●頭部は焼き入れ・焼き戻しの熱処理をしています。<br>●頭部は磨き仕上げで土離れが良いです。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒浅香工業/金象　磨きショベル丸Ａ【802】(3820084) 受注単位1：クローバー資材館,『カード対応OK！』■〒浅香工業/金象　磨きショベル丸Ａ【802】(3820084) 受注単位1,工事用品\土木作業・大工用品\左官用品。『カード対応OK！』■〒浅香工業/金象　磨きショベル丸Ａ【802】(3820084) 受注単位1[rn]
8-13220,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002838544.jpg?fitin=700:700,2726.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒リス興業/リス　ウルトラバケツ　ロープ付き　１４Ｌ【UT-B-R】(2549166) 受注単位1,工事用品\土木作業・大工用品\左官用品,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●使いやすさの追求と柔軟性材料を用い、プロユースにお応えできます。<br>●丈夫で持ちやすく、割れにくいです。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒リス興業/リス　ウルトラバケツ　ロープ付き　１４Ｌ【UT-B-R】(2549166) 受注単位1：クローバー資材館,『カード対応OK！』■〒リス興業/リス　ウルトラバケツ　ロープ付き　１４Ｌ【UT-B-R】(2549166) 受注単位1,工事用品\土木作業・大工用品\左官用品。『カード対応OK！』■〒リス興業/リス　ウルトラバケツ　ロープ付き　１４Ｌ【UT-B-R】(2549166) 受注単位1[rn]
8-13221,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002838543.jpg?fitin=700:700,2726.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒リス興業/リス　ウルトラバケツ　柄付き　１４Ｌ【UT-B】(2509148) 受注単位1,工事用品\土木作業・大工用品\左官用品,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●使いやすさの追求と柔軟性材料を用い、プロユースにお応えできます。<br>●丈夫で持ちやすく、割れにくいです。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒リス興業/リス　ウルトラバケツ　柄付き　１４Ｌ【UT-B】(2509148) 受注単位1：クローバー資材館,『カード対応OK！』■〒リス興業/リス　ウルトラバケツ　柄付き　１４Ｌ【UT-B】(2509148) 受注単位1,工事用品\土木作業・大工用品\左官用品。『カード対応OK！』■〒リス興業/リス　ウルトラバケツ　柄付き　１４Ｌ【UT-B】(2509148) 受注単位1[rn]
8-13222,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002833794.jpg?fitin=700:700,2154.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ナルセ商工/カネ三　油焼仕上鏝【ASK-210  (210MM)】(2334151) 受注単位1,工事用品\土木作業・大工用品\左官用品,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●特殊鋼を焼き入れ後、約350℃で焼き戻しするために本焼きほど硬くはありませんが、鋼に粘りがあります。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ナルセ商工/カネ三　油焼仕上鏝【ASK-210  (210MM)】(2334151) 受注単位1：クローバー資材館,『カード対応OK！』■〒ナルセ商工/カネ三　油焼仕上鏝【ASK-210  (210MM)】(2334151) 受注単位1,工事用品\土木作業・大工用品\左官用品。『カード対応OK！』■〒ナルセ商工/カネ三　油焼仕上鏝【ASK-210  (210MM)】(2334151) 受注単位1[rn]
8-13223,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002866805.jpg?fitin=700:700,2154.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ナルセ商工/カネ三　ハイモルタル鏝【HMK-330】(2494744) 受注単位1,工事用品\土木作業・大工用品\左官用品,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●柄とコテ板が一体成型のため、柄のがたつきがなく、柄が抜けにくくなっています。<br>●滑りがよく塗り面にコテむらがありません。<br>●コテ板面FRP。裏面の多数の切り込みで塗り面のむらを早く取ることができます。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ナルセ商工/カネ三　ハイモルタル鏝【HMK-330】(2494744) 受注単位1：クローバー資材館,『カード対応OK！』■〒ナルセ商工/カネ三　ハイモルタル鏝【HMK-330】(2494744) 受注単位1,工事用品\土木作業・大工用品\左官用品。『カード対応OK！』■〒ナルセ商工/カネ三　ハイモルタル鏝【HMK-330】(2494744) 受注単位1[rn]
8-13224,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002833798.jpg?fitin=700:700,2029.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ナルセ商工/カネ三　半焼中塗鏝【HNK-180  (180MM)】(2333996) 受注単位1,工事用品\土木作業・大工用品\左官用品,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●特殊鋼を焼き入れ後、約830℃で焼き戻し、その後空中冷却処理して仕上げました。<br>●軟らかくコテ伸びが良いです。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ナルセ商工/カネ三　半焼中塗鏝【HNK-180  (180MM)】(2333996) 受注単位1：クローバー資材館,『カード対応OK！』■〒ナルセ商工/カネ三　半焼中塗鏝【HNK-180  (180MM)】(2333996) 受注単位1,工事用品\土木作業・大工用品\左官用品。『カード対応OK！』■〒ナルセ商工/カネ三　半焼中塗鏝【HNK-180  (180MM)】(2333996) 受注単位1[rn]
8-13225,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010005156956.jpg?fitin=700:700,3083.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒友定建機/トモサダ　アルミスリッパ【AL-SLP】(3091457) 受注単位1,工事用品\土木作業・大工用品\左官用品,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●土間仕上げ作業時、コンクリートが固まっていない中で足跡を残しにくく、かつ沈みにくくするためのスリッパです。<br>●歩きやすさを追求してかかとの位置が後方になっています。<br>●履きやすさを追求して、靴止めの形状が幅広になっています。<br>●かかと部のセメント詰まりを防ぐため、メッシュ穴を大きくしています。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒友定建機/トモサダ　アルミスリッパ【AL-SLP】(3091457) 受注単位1：クローバー資材館,『カード対応OK！』■〒友定建機/トモサダ　アルミスリッパ【AL-SLP】(3091457) 受注単位1,工事用品\土木作業・大工用品\左官用品。『カード対応OK！』■〒友定建機/トモサダ　アルミスリッパ【AL-SLP】(3091457) 受注単位1[rn]
8-13226,http://tshop.r10s.jp/clover9608/cabinet/pb1/t010002606684.jpg?fitin=700:700,15375.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　プロパンバーナー　ホース５Ｍ付　火口径１０号【TB-L10-5M】(2735555) 受注単位1,(2735555),"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●ハイカロリーの大型バーナーで広範囲の作業などに最適です。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　プロパンバーナー　ホース５Ｍ付　火口径１０号【TB-L10-5M】(2735555) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　プロパンバーナー　ホース５Ｍ付　火口径１０号【TB-L10-5M】(2735555) 受注単位1,(2735555)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　プロパンバーナー　ホース５Ｍ付　火口径１０号【TB-L10-5M】(2735555) 受注単位1[rn]
