8-67681,,49836.8000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLFM-S250】(4542011)ハンドリフター ２５０ｋｇ ５４０Ｘ８４０ マット付 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●テーブルにプレス台車の荷台板を使用し、塩ビマット付のためワークに付く傷を防止できます。<br>●レリーズハンドル（テーブル下降装置）にスプリングバック機構をつけました。緊急時に手を放すだけで下降が停止します。<br>●高耐久性のポンプに強靱なシリンダを装備し、安全で快適な昇降を実現します。<br>●組み立て作業に。<br>●均等荷重(kg):250<br>●テーブル寸法(mm)幅×長さ:540×840<br>●テーブル高さ(mm):290～830<br>●足踏み回数(回):36<br>●車輪径D(mm):100（ゴム）<br>●早送り装置:無<br>●色:オレンジ<br>●ストローク(mm):540<br>●質量(kg):55<br>●自在ストッパー付キャスター、固定キャスター各2個付<br>●昇降方式:足踏み油圧式(スピンドルオイル:ISO-VG22使用)<br>●取り替えキャスター:TJB-100C、TJBL-100C(自在ストッパー付)、TK-100C(固定)<br>●車上渡しになります。重量物ですのでご注意ください。<br>●ジャバラの後付けはできません。<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLFM-S250】(4542011)ハンドリフター ２５０ｋｇ ５４０Ｘ８４０ マット付 受注単位1：クローバー資材館,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLFM-S250】(4542011)ハンドリフター ２５０ｋｇ ５４０Ｘ８４０ マット付 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLFM-S250】(4542011)ハンドリフター ２５０ｋｇ ５４０Ｘ８４０ マット付 受注単位1[rn]
8-67682,,102060.0000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLH-S25-2008】(4542401)スリムリフト２５０ｋｇ 足踏式 ８００Ｘ２００ 受注単位1,物流保管用品\リフター・ハンドパレット\テーブルリフト,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●台車がリフトをまたぐ積載方式ですので、手押し台車・平台車・ルートバンなどの昇降機として最適です。<br>●シャーシにはアンカーベースが設けてあり、施工が容易です。<br>●組み立て作業、部品の仕分け作業。<br>●均等荷重(kg):250<br>●テーブル寸法(mm)幅×長さ:200×800<br>●テーブル高さ(mm):80～580<br>●足踏み回数(回):37<br>●早送り装置:なし<br>●色:オレンジ<br>●ストローク(mm):500<br>●質量(kg):43<br>●昇降方式:足踏み油圧式（スピンドルオイル:ISO-VG22使用）<br>●アンカー穴（2-13mm）<br>●ホース長さ:2m<br>●ユニット:別置式<br>●足踏みポンプ:別置式<br>●最大ズレ量L(mm):20<br>●テーブルの高さによって、テーブルの位置が前に出ます。(機種・高さによって異なりますが最大27mm)<br>●若干の沈み込みは発生します。<br>●車上渡しになります。重量物ですのでご注意ください。<br>●ジャバラの後付けはできません。<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLH-S25-2008】(4542401)スリムリフト２５０ｋｇ 足踏式 ８００Ｘ２００ 受注単位1：クローバー資材館,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLH-S25-2008】(4542401)スリムリフト２５０ｋｇ 足踏式 ８００Ｘ２００ 受注単位1,物流保管用品\リフター・ハンドパレット\テーブルリフト。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLH-S25-2008】(4542401)スリムリフト２５０ｋｇ 足踏式 ８００Ｘ２００ 受注単位1[rn]
8-67683,,112928.0000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E500J】(4541847)ハンドリフター ５００ｋｇ ６００Ｘ１０５０ 蛇腹付 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●手などの挟み込みを未然に防ぐジャバラシートを標準で装備しています。<br>●レリーズハンドルにスプリングバック機構を付けました。緊急時に手を放すだけで下降が停止します。<br>●油圧部に、ホコリなどが入りにくい構造です。<br>●高所への荷物の運搬・昇降など。<br>●均等荷重(kg):500<br>●テーブル寸法(mm)幅×長さ:600×1050<br>●テーブル高さ(mm):325～925<br>●足踏み回数(回):早18/遅42<br>●車輪径D(mm):150（ゴム）<br>●早送り装置:付<br>●色:オレンジ<br>●ストローク(mm):600<br>●質量(kg):98<br>●自在ストッパー付キャスター、固定キャスター各2個付<br>●ジャバラ付<br>●昇降方式:足踏み油圧式(スピンドルオイル:ISO-VG22使用)<br>●ジャバラ:ポリエステル地にアクリル樹脂コーティング（防水仕様ではありません）<br>●車上渡しになります。重量物ですのでご注意ください。<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E500J】(4541847)ハンドリフター ５００ｋｇ ６００Ｘ１０５０ 蛇腹付 受注単位1：クローバー資材館,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E500J】(4541847)ハンドリフター ５００ｋｇ ６００Ｘ１０５０ 蛇腹付 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E500J】(4541847)ハンドリフター ５００ｋｇ ６００Ｘ１０５０ 蛇腹付 受注単位1[rn]
8-67684,,43050.4000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##∀■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-S150F】(4408641)ハンドリフター １５０ｋｇ 折りたたみ式４００Ｘ７２０ 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は配送地域によって送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font><br><br>●ハンドル折りたたみ式で、ライトバンにも簡単に収納できます。<br>●ゴム車輪の採用で滑らかで安定した走行を実現。自在車輪には安全ブレーキを装備しています。<br>●高耐久性の油圧ポンプに強靭なシリンダを装備し、安全で快適な昇降を実現します。<br>●高剛性のフレームに油圧ポンプ、シリンダをコンパクトにまとめた親切な設計です。<br>●荷物の運搬・昇降など。<br>●均等荷重(kg):150<br>●テーブル寸法(mm)幅×長さ:400×720<br>●テーブル高さ(mm):235～720<br>●足踏み回数(回):22<br>●車輪径D(mm):100（ゴム）<br>●早送り装置:無<br>●色:オレンジ<br>●ストローク(mm):485<br>●質量(kg):30<br>●自在ストッパー付キャスター、固定キャスター各2個付<br>●昇降方式:足踏み油圧式(スピンドルオイル:ISO-VG22使用)<br>●取り替えキャスター:TYSG-100RHS(自在ストッパー付)、TYSR-100RH(固定)<br>●車上渡しになります。重量物ですのでご注意ください。<br>●ジャバラの後付けはできません。<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##&forall;■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-S150F】(4408641)ハンドリフター １５０ｋｇ 折りたたみ式４００Ｘ７２０ 受注単位1：クローバー資材館,『カード対応OK！』##&forall;■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-S150F】(4408641)ハンドリフター １５０ｋｇ 折りたたみ式４００Ｘ７２０ 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター。『カード対応OK！』##&forall;■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-S150F】(4408641)ハンドリフター １５０ｋｇ 折りたたみ式４００Ｘ７２０ 受注単位1[rn]
8-67685,,113458.4000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLL-E500MW】(4542509)作業台リフター ５００ｋｇ ６００Ｘ９００ ハンドルレス 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●手押しハンドルがないため、長尺物などの作業台として使用できます。<br>●テーブルの下降は、レリーズハンドル（テーブル下降装置）で簡単に操作できます。<br>●長尺物・大物の運搬・昇降や作業台として。<br>●均等荷重(kg):500<br>●テーブル寸法(mm)幅×長さ:600×900<br>●テーブル高さ(mm):475～1725<br>●足踏み回数(回):早49/遅129<br>●車輪径D(mm):200（ウレタン）<br>●早送り装置:付<br>●色:オレンジ<br>●ストローク(mm):1250<br>●質量(kg):171<br>●自在ストッパー付キャスター、固定キャスター各2個付<br>●昇降方式:足踏み油圧式(スピンドルオイル:ISO-VG22使用)<br>●取り替えキャスター:WJ200UB-WS、WJ200UB-WSL(自在ストッパー付)、WK200UB(固定)<br>●車上渡しになります。重量物ですのでご注意ください。<br>●ジャバラの後付けはできません。<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLL-E500MW】(4542509)作業台リフター ５００ｋｇ ６００Ｘ９００ ハンドルレス 受注単位1：クローバー資材館,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLL-E500MW】(4542509)作業台リフター ５００ｋｇ ６００Ｘ９００ ハンドルレス 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLL-E500MW】(4542509)作業台リフター ５００ｋｇ ６００Ｘ９００ ハンドルレス 受注単位1[rn]
8-67686,,46284.8000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-S80W】(4846478)ハンドリフター８０ｋｇ ４００×７２０ 高揚程型 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●高揚程タイプは高所での作業に適します。<br>●レリーズハンドルにスプリングバック機構を付けました。緊急時に手を放すだけで下降が停止します。<br>●高所への荷物の運搬・昇降など。<br>●均等荷重(kg):80<br>●テーブル寸法(mm)幅×長さ:400×720<br>●テーブル高さ(mm):310～1280<br>●足踏み回数(回):18<br>●車輪径D(mm):100(ゴム)<br>●早送り装置:無<br>●色:オレンジ<br>●質量(kg):37<br>●自在ストッパー付キャスター、固定キャスター各2個付<br>●車上渡しになります。重量物ですのでご注意ください。<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-S80W】(4846478)ハンドリフター８０ｋｇ ４００&times;７２０ 高揚程型 受注単位1：クローバー資材館,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-S80W】(4846478)ハンドリフター８０ｋｇ ４００&times;７２０ 高揚程型 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-S80W】(4846478)ハンドリフター８０ｋｇ ４００&times;７２０ 高揚程型 受注単位1[rn]
8-67687,,161864.0000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E500L-16】(4541863)ハンドリフター ５００ｋｇ ６００Ｘ１６００ 早送り付 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●作業台として使用しやすいロングテーブルです。<br>●荷物の重さによって上昇ピッチが自動的に切り替わる油圧式の早送り装置付です。<br>●自在車輪には安全ブレーキを装備しています。<br>●高耐久性の油圧ポンプに強靭なシリンダを装備し、安全で快適な昇降を実現します。<br>●高剛性のフレームに油圧ポンプ、シリンダをコンパクトにまとめた親切な設計です。<br>●レリーズハンドル（テーブル下降装置）にスプリングバック機構を付けました。緊急時に手を放すだけで下降が停止します。<br>●長尺物・大物の運搬・昇降や作業台として。<br>●無負荷・軽負荷時に上昇させる作業が多い場所。<br>●均等荷重(kg):500<br>●テーブル寸法(mm)幅×長さ:600×1600<br>●テーブル高さ(mm):380～1360<br>●足踏み回数(回):早36/遅95<br>●車輪径D(mm):150（ゴム）<br>●早送り装置:付<br>●色:オレンジ<br>●ストローク(mm):980<br>●質量(kg):165<br>●自在ストッパー付キャスター、固定キャスター各2個付<br>●昇降方式:足踏み油圧式(スピンドルオイル:ISO-VG22使用)<br>●取り替えキャスター:TJB-150C、TJBL-150C(自在ストッパー付)、TK-150C(固定)<br>●車上渡しになります。重量物ですのでご注意ください。<br>●ジャバラの後付けはできません。<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E500L-16】(4541863)ハンドリフター ５００ｋｇ ６００Ｘ１６００ 早送り付 受注単位1：クローバー資材館,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E500L-16】(4541863)ハンドリフター ５００ｋｇ ６００Ｘ１６００ 早送り付 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E500L-16】(4541863)ハンドリフター ５００ｋｇ ６００Ｘ１６００ 早送り付 受注単位1[rn]
8-67688,,151632.0000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-S200WJ】(4542126)ハンドリフター ２００ｋｇ ６００Ｘ９５０ 蛇腹付 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●手などの挟み込みを未然に防ぐジャバラシートを標準で装備しています。<br>●レリーズハンドルにスプリングバック機構を付けました。緊急時に手を放すだけで下降が停止します。<br>●油圧部に、ホコリなどが入りにくい構造です。<br>●高所への荷物の運搬・昇降など。<br>●均等荷重(kg):200<br>●テーブル寸法(mm)幅×長さ:600×950<br>●テーブル高さ(mm):360～1460<br>●足踏み回数(回):62<br>●車輪径D(mm):100（ゴム）<br>●早送り装置:無<br>●色:オレンジ<br>●ストローク(mm):1100<br>●質量(kg):105<br>●自在ストッパー付キャスター、固定キャスター各2個付<br>●ジャバラ付<br>●昇降方式:足踏み油圧式(スピンドルオイル:ISO-VG22使用)<br>●ジャバラ:ポリエステル地にアクリル樹脂コーティング（防水仕様ではありません）<br>●車上渡しになります。重量物ですのでご注意ください。<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-S200WJ】(4542126)ハンドリフター ２００ｋｇ ６００Ｘ９５０ 蛇腹付 受注単位1：クローバー資材館,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-S200WJ】(4542126)ハンドリフター ２００ｋｇ ６００Ｘ９５０ 蛇腹付 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-S200WJ】(4542126)ハンドリフター ２００ｋｇ ６００Ｘ９５０ 蛇腹付 受注単位1[rn]
8-67689,,84298.4000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-S200W】(4542118)ハンドリフター ２００ｋｇ ５００Ｘ８００ 高揚程型 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●高揚程タイプは高所での作業に適します。<br>●レリーズハンドルにスプリングバック機構を付けました。緊急時に手を放すだけで下降が停止します。<br>●荷物の重さによって上昇ピッチが自動的に切り替わる油圧式の早送り装置付です。<br>●高所への荷物の運搬・昇降など。<br>●均等荷重(kg):200<br>●テーブル寸法(mm)幅×長さ:500×800<br>●テーブル高さ(mm):355～1460<br>●足踏み回数(回):62<br>●車輪径D(mm):100（ゴム）<br>●早送り装置:無<br>●色:オレンジ<br>●ストローク(mm):1105<br>●質量(kg):90<br>●自在ストッパー付キャスター、固定キャスター各2個付<br>●昇降方式:足踏み油圧式(スピンドルオイル:ISO-VG22使用)<br>●取り替えキャスター:TJB-100C、TJBL-100C(自在ストッパー付)、TK-100C(固定)<br>●車上渡しになります。重量物ですのでご注意ください。<br>●ジャバラの後付けはできません。<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-S200W】(4542118)ハンドリフター ２００ｋｇ ５００Ｘ８００ 高揚程型 受注単位1：クローバー資材館,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-S200W】(4542118)ハンドリフター ２００ｋｇ ５００Ｘ８００ 高揚程型 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-S200W】(4542118)ハンドリフター ２００ｋｇ ５００Ｘ８００ 高揚程型 受注単位1[rn]
8-67690,,29424.8000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##∀■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-S150】(4408632)ハンドリフター １５０ｋｇ ４００Ｘ７２０ オレンジ 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は配送地域によって送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font><br><br>●幅広い用途に使えるスタンダードタイプです。<br>●レリーズハンドルにスプリングバック機構を付けました。緊急時に手を放すだけで下降が停止します。<br>●高耐久性の油圧ポンプに強靭なシリンダを装備し、安全で快適な昇降を実現します。<br>●高剛性のフレームに油圧ポンプ、シリンダをコンパクトにまとめた親切な設計です。<br>●ゴム車輪の採用で滑らかな安定した走行を実現。自在車輪には安全ブレーキを装備しています。<br>●荷物の運搬・昇降など。<br>●均等荷重(kg):150<br>●テーブル寸法(mm)幅×長さ:400×720<br>●テーブル高さ(mm):235～720<br>●足踏み回数(回):22<br>●車輪径D(mm):100（ゴム）<br>●早送り装置:無<br>●色:オレンジ<br>●ストローク(mm):485<br>●質量(kg):30<br>●自在ストッパー付キャスター、固定キャスター各2個付<br>●昇降方式:足踏み油圧式(スピンドルオイル:ISO-VG22使用)<br>●取り替えキャスター:TYSG-100RHS(自在ストッパー付)、TYSR-100RH(固定)<br>●車上渡しになります。重量物ですのでご注意ください。<br>●ジャバラの後付けはできません。<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##&forall;■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-S150】(4408632)ハンドリフター １５０ｋｇ ４００Ｘ７２０ オレンジ 受注単位1：クローバー資材館,『カード対応OK！』##&forall;■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-S150】(4408632)ハンドリフター １５０ｋｇ ４００Ｘ７２０ オレンジ 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター。『カード対応OK！』##&forall;■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-S150】(4408632)ハンドリフター １５０ｋｇ ４００Ｘ７２０ オレンジ 受注単位1[rn]
8-67691,,107892.0000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E800SW】(4541995)ハンドリフター ８００ｋｇ ６００Ｘ７００ 高揚程型 早送り付 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●高揚程タイプは高所での作業に適します。<br>●高所への荷物の運搬・昇降など。<br>●均等荷重(kg):800<br>●テーブル寸法(mm)幅×長さ:600×700<br>●テーブル高さ(mm):380～1130<br>●足踏み回数(回):早35/遅84<br>●車輪径D(mm):130（ウレタン）<br>●早送り装置:付<br>●色:オレンジ<br>●ストローク(mm):750<br>●質量(kg):160<br>●自在ストッパー付キャスター、固定キャスター各2個付<br>●昇降方式:足踏み油圧式(スピンドルオイル:ISO-VG22使用)<br>●車上渡しになります。重量物ですのでご注意ください。<br>●ジャバラの後付けはできません。<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E800SW】(4541995)ハンドリフター ８００ｋｇ ６００Ｘ７００ 高揚程型 早送り付 受注単位1：クローバー資材館,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E800SW】(4541995)ハンドリフター ８００ｋｇ ６００Ｘ７００ 高揚程型 早送り付 受注単位1,物流保管用品\リフター・ハンドパレット\移動式リフター。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HLF-E800SW】(4541995)ハンドリフター ８００ｋｇ ６００Ｘ７００ 高揚程型 早送り付 受注単位1[rn]
