8-13105,,58219.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒パンドウイットコーポレーション/パンドウイット【R100X125X1J】(7311419) レーザープリンタ用回転ラベル　白 受注単位1,生産加工用品\電設配線部品\ラベル・銘板,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●レーザープリンタ用回転ラベルです。<br>●ケーブルへの取付後に、ラベルの回転及びスライドが可能です。<br>●見える方向に回したり、位置を移動して簡単にラベル表記を確認できます。<br>●巻き付けタイプの為、両端加工済みケーブルにも後から取付できます。<br><br>●ケーブルの表示<br><br>●色：白<br>●印字サイズ縦×横(mm)：9.7×25.4<br>●ラベルサイズ縦×横(mm)：44.5×25.4<br>●推奨ケーブルサイズ(Φmm)：4.1～5.6<br>●ラベル数(シート)：30<br>●シート数：84<br>●質量(g)：1043<br><br>●使用温度範囲：-54～107℃<br><br>●ポリマーフィルム<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒パンドウイットコーポレーション/パンドウイット【R100X125X1J】(7311419) レーザープリンタ用回転ラベル　白 受注単位1：クローバー資材館,『カード対応OK！』■〒パンドウイットコーポレーション/パンドウイット【R100X125X1J】(7311419) レーザープリンタ用回転ラベル　白 受注単位1,生産加工用品\電設配線部品\ラベル・銘板。『カード対応OK！』■〒パンドウイットコーポレーション/パンドウイット【R100X125X1J】(7311419) レーザープリンタ用回転ラベル　白 受注単位1[rn]
8-13106,,356.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒アイマーク/ＩＭ【P30-17】(7514018) 押ボタン／セレクトスイッチ（メガネ銘板）　正転　黒　φ３０．５ 受注単位1,生産加工用品\電設配線部品\ラベル・銘板,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●書体：丸ゴシック（JIS書体）です。<br><br>●配電盤・分電盤・制御盤・電気通信機器・工業機械などに取り付け、その名称・用途・機能を表示します。<br><br>●表示内容：正転<br>●文字色：黒<br>●縦(mm)：50<br>●横(mm)：40<br>●厚み(mm)：2<br>●穴径：φ３０．５<br>●穴径(mm)：30.5<br>●質量(g)：3<br><br><br>●透明アクリル（裏面白地塗装）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒アイマーク/ＩＭ【P30-17】(7514018) 押ボタン／セレクトスイッチ（メガネ銘板）　正転　黒　φ３０．５ 受注単位1：クローバー資材館,『カード対応OK！』■〒アイマーク/ＩＭ【P30-17】(7514018) 押ボタン／セレクトスイッチ（メガネ銘板）　正転　黒　φ３０．５ 受注単位1,生産加工用品\電設配線部品\ラベル・銘板。『カード対応OK！』■〒アイマーク/ＩＭ【P30-17】(7514018) 押ボタン／セレクトスイッチ（メガネ銘板）　正転　黒　φ３０．５ 受注単位1[rn]
8-13107,,356.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒アイマーク/ＩＭ【P25-20】(7513968) 押ボタン／セレクトスイッチ（メガネ銘板）　復帰　黒　φ２５．５ 受注単位1,生産加工用品\電設配線部品\ラベル・銘板,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●書体：丸ゴシック（JIS書体）です。<br><br>●配電盤・分電盤・制御盤・電気通信機器・工業機械などに取り付け、その名称・用途・機能を表示します。<br><br>●表示内容：復帰<br>●文字色：黒<br>●縦(mm)：45<br>●横(mm)：35<br>●厚み(mm)：2<br>●穴径：φ２５．５<br>●穴径(mm)：25.5<br>●質量(g)：3<br><br><br>●透明アクリル（裏面白地塗装）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒アイマーク/ＩＭ【P25-20】(7513968) 押ボタン／セレクトスイッチ（メガネ銘板）　復帰　黒　φ２５．５ 受注単位1：クローバー資材館,『カード対応OK！』■〒アイマーク/ＩＭ【P25-20】(7513968) 押ボタン／セレクトスイッチ（メガネ銘板）　復帰　黒　φ２５．５ 受注単位1,生産加工用品\電設配線部品\ラベル・銘板。『カード対応OK！』■〒アイマーク/ＩＭ【P25-20】(7513968) 押ボタン／セレクトスイッチ（メガネ銘板）　復帰　黒　φ２５．５ 受注単位1[rn]
8-13108,,74844.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒パンドウイットコーポレーション/パンドウイット【R050X125X1J】(4962648) レーザープリンタ用回転ラベル　白 受注単位1,生産加工用品\電設配線部品\ラベル・銘板,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●レーザープリンタ用回転ラベルです。<br>●ケーブルへの取付後に、ラベルの回転及びスライドが可能です。<br>●見える方向に回したり、位置を移動して簡単にラベル表記を確認できます。<br>●巻き付けタイプの為、両端加工済みケーブルにも後から取付できます。<br><br>●ケーブルの表示<br><br>●色：白<br>●印字サイズ縦×横(mm)：9.7×12.7<br>●ラベルサイズ縦×横(mm)：44.5×12.7<br>●推奨ケーブルサイズ(Φmm)：4.1～5.6<br>●ラベル数(シート)：60<br>●シート数：84<br>●質量(g)：1043<br><br>●使用温度範囲：-54～107℃<br><br>●ポリマーフィルム<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒パンドウイットコーポレーション/パンドウイット【R050X125X1J】(4962648) レーザープリンタ用回転ラベル　白 受注単位1：クローバー資材館,『カード対応OK！』■〒パンドウイットコーポレーション/パンドウイット【R050X125X1J】(4962648) レーザープリンタ用回転ラベル　白 受注単位1,生産加工用品\電設配線部品\ラベル・銘板。『カード対応OK！』■〒パンドウイットコーポレーション/パンドウイット【R050X125X1J】(4962648) レーザープリンタ用回転ラベル　白 受注単位1[rn]
8-13109,,356.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒アイマーク/ＩＭ【P30-20】(7514042) 押ボタン／セレクトスイッチ（メガネ銘板）　復帰　黒　φ３０．５ 受注単位1,生産加工用品\電設配線部品\ラベル・銘板,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●書体：丸ゴシック（JIS書体）です。<br><br>●配電盤・分電盤・制御盤・電気通信機器・工業機械などに取り付け、その名称・用途・機能を表示します。<br><br>●表示内容：復帰<br>●文字色：黒<br>●縦(mm)：50<br>●横(mm)：40<br>●厚み(mm)：2<br>●穴径：φ３０．５<br>●穴径(mm)：30.5<br>●質量(g)：3<br><br><br>●透明アクリル（裏面白地塗装）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒アイマーク/ＩＭ【P30-20】(7514042) 押ボタン／セレクトスイッチ（メガネ銘板）　復帰　黒　φ３０．５ 受注単位1：クローバー資材館,『カード対応OK！』■〒アイマーク/ＩＭ【P30-20】(7514042) 押ボタン／セレクトスイッチ（メガネ銘板）　復帰　黒　φ３０．５ 受注単位1,生産加工用品\電設配線部品\ラベル・銘板。『カード対応OK！』■〒アイマーク/ＩＭ【P30-20】(7514042) 押ボタン／セレクトスイッチ（メガネ銘板）　復帰　黒　φ３０．５ 受注単位1[rn]
8-13110,,356.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒アイマーク/ＩＭ【P22-9】(7513909) 押ボタン／セレクトスイッチ（メガネ銘板）　運転中　黒　φ２２．５ 受注単位1,生産加工用品\電設配線部品\ラベル・銘板,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●書体：丸ゴシック（JIS書体）です。<br><br>●配電盤・分電盤・制御盤・電気通信機器・工業機械などに取り付け、その名称・用途・機能を表示します。<br><br>●表示内容：運転中<br>●文字色：黒<br>●縦(mm)：40<br>●横(mm)：30<br>●厚み(mm)：2<br>●穴径：φ２２．５<br>●穴径(mm)：22.5<br>●質量(g)：2<br><br><br>●透明アクリル（裏面白地塗装）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒アイマーク/ＩＭ【P22-9】(7513909) 押ボタン／セレクトスイッチ（メガネ銘板）　運転中　黒　φ２２．５ 受注単位1：クローバー資材館,『カード対応OK！』■〒アイマーク/ＩＭ【P22-9】(7513909) 押ボタン／セレクトスイッチ（メガネ銘板）　運転中　黒　φ２２．５ 受注単位1,生産加工用品\電設配線部品\ラベル・銘板。『カード対応OK！』■〒アイマーク/ＩＭ【P22-9】(7513909) 押ボタン／セレクトスイッチ（メガネ銘板）　運転中　黒　φ２２．５ 受注単位1[rn]
8-13111,,41583.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒パンドウイットコーポレーション/パンドウイット【R050X150X1J】(4962656) レーザープリンタ用回転ラベル　白 受注単位1,生産加工用品\電設配線部品\ラベル・銘板,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●レーザープリンタ用回転ラベルです。<br>●ケーブルへの取付後に、ラベルの回転及びスライドが可能です。<br>●見える方向に回したり、位置を移動して簡単にラベル表記を確認できます。<br>●巻き付けタイプの為、両端加工済みケーブルにも後から取付できます。<br><br>●ケーブルの表示<br><br>●色：白<br>●印字サイズ縦×横(mm)：12.7×12.7<br>●ラベルサイズ縦×横(mm)：50.8×12.7<br>●推奨ケーブルサイズ(Φmm)：5.6～7.1<br>●ラベル数(シート)：48<br>●シート数：53<br>●質量(g)：737<br><br>●使用温度範囲：-54～107℃<br><br>●ポリマーフィルム<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒パンドウイットコーポレーション/パンドウイット【R050X150X1J】(4962656) レーザープリンタ用回転ラベル　白 受注単位1：クローバー資材館,『カード対応OK！』■〒パンドウイットコーポレーション/パンドウイット【R050X150X1J】(4962656) レーザープリンタ用回転ラベル　白 受注単位1,生産加工用品\電設配線部品\ラベル・銘板。『カード対応OK！』■〒パンドウイットコーポレーション/パンドウイット【R050X150X1J】(4962656) レーザープリンタ用回転ラベル　白 受注単位1[rn]
8-13112,,356.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒アイマーク/ＩＭ【P30-18】(7514026) 押ボタン／セレクトスイッチ（メガネ銘板）　逆転　黒　φ３０．５ 受注単位1,生産加工用品\電設配線部品\ラベル・銘板,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●書体：丸ゴシック（JIS書体）です。<br><br>●配電盤・分電盤・制御盤・電気通信機器・工業機械などに取り付け、その名称・用途・機能を表示します。<br><br>●表示内容：逆転<br>●文字色：黒<br>●縦(mm)：50<br>●横(mm)：40<br>●厚み(mm)：2<br>●穴径：φ３０．５<br>●穴径(mm)：30.5<br>●質量(g)：3<br><br><br>●透明アクリル（裏面白地塗装）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒アイマーク/ＩＭ【P30-18】(7514026) 押ボタン／セレクトスイッチ（メガネ銘板）　逆転　黒　φ３０．５ 受注単位1：クローバー資材館,『カード対応OK！』■〒アイマーク/ＩＭ【P30-18】(7514026) 押ボタン／セレクトスイッチ（メガネ銘板）　逆転　黒　φ３０．５ 受注単位1,生産加工用品\電設配線部品\ラベル・銘板。『カード対応OK！』■〒アイマーク/ＩＭ【P30-18】(7514026) 押ボタン／セレクトスイッチ（メガネ銘板）　逆転　黒　φ３０．５ 受注単位1[rn]
8-13113,,356.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒アイマーク/ＩＭ【P25-9】(7513984) 押ボタン／セレクトスイッチ（メガネ銘板）　運転中　黒　φ２５．５ 受注単位1,生産加工用品\電設配線部品\ラベル・銘板,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●書体：丸ゴシック（JIS書体）です。<br><br>●配電盤・分電盤・制御盤・電気通信機器・工業機械などに取り付け、その名称・用途・機能を表示します。<br><br>●表示内容：運転中<br>●文字色：黒<br>●縦(mm)：45<br>●横(mm)：35<br>●厚み(mm)：2<br>●穴径：φ２５．５<br>●穴径(mm)：25.5<br>●質量(g)：3<br><br><br>●透明アクリル（裏面白地塗装）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒アイマーク/ＩＭ【P25-9】(7513984) 押ボタン／セレクトスイッチ（メガネ銘板）　運転中　黒　φ２５．５ 受注単位1：クローバー資材館,『カード対応OK！』■〒アイマーク/ＩＭ【P25-9】(7513984) 押ボタン／セレクトスイッチ（メガネ銘板）　運転中　黒　φ２５．５ 受注単位1,生産加工用品\電設配線部品\ラベル・銘板。『カード対応OK！』■〒アイマーク/ＩＭ【P25-9】(7513984) 押ボタン／セレクトスイッチ（メガネ銘板）　運転中　黒　φ２５．５ 受注単位1[rn]
8-13114,,356.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒アイマーク/ＩＭ【P22-10】(7513836) 押ボタン／セレクトスイッチ（メガネ銘板）　起動　黒　φ２２．５ 受注単位1,生産加工用品\電設配線部品\ラベル・銘板,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●書体：丸ゴシック（JIS書体）です。<br><br>●配電盤・分電盤・制御盤・電気通信機器・工業機械などに取り付け、その名称・用途・機能を表示します。<br><br>●表示内容：起動<br>●文字色：黒<br>●縦(mm)：40<br>●横(mm)：30<br>●厚み(mm)：2<br>●穴径：φ２２．５<br>●穴径(mm)：22.5<br>●質量(g)：2<br><br><br>●透明アクリル（裏面白地塗装）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒アイマーク/ＩＭ【P22-10】(7513836) 押ボタン／セレクトスイッチ（メガネ銘板）　起動　黒　φ２２．５ 受注単位1：クローバー資材館,『カード対応OK！』■〒アイマーク/ＩＭ【P22-10】(7513836) 押ボタン／セレクトスイッチ（メガネ銘板）　起動　黒　φ２２．５ 受注単位1,生産加工用品\電設配線部品\ラベル・銘板。『カード対応OK！』■〒アイマーク/ＩＭ【P22-10】(7513836) 押ボタン／セレクトスイッチ（メガネ銘板）　起動　黒　φ２２．５ 受注単位1[rn]
8-13115,,356.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒アイマーク/ＩＭ【P30-19】(7514034) 押ボタン／セレクトスイッチ（メガネ銘板）　故障　黒　φ３０．５ 受注単位1,生産加工用品\電設配線部品\ラベル・銘板,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●書体：丸ゴシック（JIS書体）です。<br><br>●配電盤・分電盤・制御盤・電気通信機器・工業機械などに取り付け、その名称・用途・機能を表示します。<br><br>●表示内容：故障<br>●文字色：黒<br>●縦(mm)：50<br>●横(mm)：40<br>●厚み(mm)：2<br>●穴径：φ３０．５<br>●穴径(mm)：30.5<br>●質量(g)：3<br><br><br>●透明アクリル（裏面白地塗装）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒アイマーク/ＩＭ【P30-19】(7514034) 押ボタン／セレクトスイッチ（メガネ銘板）　故障　黒　φ３０．５ 受注単位1：クローバー資材館,『カード対応OK！』■〒アイマーク/ＩＭ【P30-19】(7514034) 押ボタン／セレクトスイッチ（メガネ銘板）　故障　黒　φ３０．５ 受注単位1,生産加工用品\電設配線部品\ラベル・銘板。『カード対応OK！』■〒アイマーク/ＩＭ【P30-19】(7514034) 押ボタン／セレクトスイッチ（メガネ銘板）　故障　黒　φ３０．５ 受注単位1[rn]
