8-13505,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004820845.jpg?fitin=700:700,1178.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒コニシ/コニシ　ボンドウルトラ多用途ＳＵプレミアムソフト　１２０ｍｌ　ホワイト　白【05149W】(3981274) 受注単位：1,生産加工用品\接着剤・補修剤\接着剤１液タイプ,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●今まで接着しづらかったポリエチレン、ポリプロピレンなどのプラスチックの接着を可能にしました。<br>●新ポリマー（シリル化ウレタン樹脂）を採用し、固着スピードと透明性を飛躍的に向上させました。<br>●超速硬化・強力・耐久性に優れています。<br>●無溶剤タイプです。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒コニシ/コニシ　ボンドウルトラ多用途ＳＵプレミアムソフト　１２０ｍｌ　ホワイト　白【05149W】(3981274) 受注単位：1：クローバー資材館,『カード対応OK！』■〒コニシ/コニシ　ボンドウルトラ多用途ＳＵプレミアムソフト　１２０ｍｌ　ホワイト　白【05149W】(3981274) 受注単位：1,生産加工用品\接着剤・補修剤\接着剤１液タイプ。『カード対応OK！』■〒コニシ/コニシ　ボンドウルトラ多用途ＳＵプレミアムソフト　１２０ｍｌ　ホワイト　白【05149W】(3981274) 受注単位：1[rn]
8-13506,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002894187.jpg?fitin=700:700,969.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒コニシ/コニシ　速乾ボンドＧ１０Ｚ　１ｋｇ（缶）【G10Z-1 (G10N-1) (1KG)】(1033981) 受注単位：1,生産加工用品\接着剤・補修剤\接着剤１液タイプ,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●速乾型ながら塗りやすく、貼り合わせ可能時間が長くとれます。<br>●JIS F☆☆☆☆規格品です。<br>●日本接着剤工業会 JAIA 4VOC基準適合品です。<br>●建築内装用速乾ボンドのベストセラーです。<br>●トルエン・キシレン・可塑材を使用していません。<br>●JIS A5538規格品<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒コニシ/コニシ　速乾ボンドＧ１０Ｚ　１ｋｇ（缶）【G10Z-1 (G10N-1) (1KG)】(1033981) 受注単位：1：クローバー資材館,『カード対応OK！』■〒コニシ/コニシ　速乾ボンドＧ１０Ｚ　１ｋｇ（缶）【G10Z-1 (G10N-1) (1KG)】(1033981) 受注単位：1,生産加工用品\接着剤・補修剤\接着剤１液タイプ。『カード対応OK！』■〒コニシ/コニシ　速乾ボンドＧ１０Ｚ　１ｋｇ（缶）【G10Z-1 (G10N-1) (1KG)】(1033981) 受注単位：1[rn]
8-13507,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010005202393.jpg?fitin=700:700,724.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒セメダイン/セメダイン　ボードロックＳＦ　３３３ｍｌ【RE-024】(3749070) 受注単位：1,生産加工用品\接着剤・補修剤\接着剤１液タイプ,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●無溶剤、住宅環境対策品。<br>●弾性型で対衝撃、耐はく離性に優れます。<br>●硬化時間が早いタイプです。<br>●部材の熱や、乾燥による膨張、収縮を緩和します。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒セメダイン/セメダイン　ボードロックＳＦ　３３３ｍｌ【RE-024】(3749070) 受注単位：1：クローバー資材館,『カード対応OK！』■〒セメダイン/セメダイン　ボードロックＳＦ　３３３ｍｌ【RE-024】(3749070) 受注単位：1,生産加工用品\接着剤・補修剤\接着剤１液タイプ。『カード対応OK！』■〒セメダイン/セメダイン　ボードロックＳＦ　３３３ｍｌ【RE-024】(3749070) 受注単位：1[rn]
8-13508,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004820856.jpg?fitin=700:700,447.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒コニシ/コニシ　ボンドウルトラ多用途ＳＵプレミアムハード　２５ｍｌ　ホワイト【5146】(3981240) 受注単位：1,生産加工用品\接着剤・補修剤\接着剤１液タイプ,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●金属、コンクリートなど、硬い素材の接着に最適です。<br>●新ポリマー（シリル化ウレタン樹脂）を採用し、固着スピードと透明性を飛躍的に向上させました。<br>●超速硬化・強力・耐久性に優れています。<br>●無溶剤タイプです。<br>●ポリエチレン、ポリプロピレンには、接着しません。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒コニシ/コニシ　ボンドウルトラ多用途ＳＵプレミアムハード　２５ｍｌ　ホワイト【5146】(3981240) 受注単位：1：クローバー資材館,『カード対応OK！』■〒コニシ/コニシ　ボンドウルトラ多用途ＳＵプレミアムハード　２５ｍｌ　ホワイト【5146】(3981240) 受注単位：1,生産加工用品\接着剤・補修剤\接着剤１液タイプ。『カード対応OK！』■〒コニシ/コニシ　ボンドウルトラ多用途ＳＵプレミアムハード　２５ｍｌ　ホワイト【5146】(3981240) 受注単位：1[rn]
8-13509,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002886391.jpg?fitin=700:700,1563.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ヘンケルジャパン　ＡＧ事業部/ロックタイト　硬化促進剤　７９２３　１００ｍｌ【7923-100】(3353532) 受注単位：1,生産加工用品\接着剤・補修剤\接着剤１液タイプ,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●1液性のノンCFC溶剤を使用しています。<br>●塩素系溶剤を使用しないN-ヘプタンベースのノン-CFCタイプです。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ヘンケルジャパン　ＡＧ事業部/ロックタイト　硬化促進剤　７９２３　１００ｍｌ【7923-100】(3353532) 受注単位：1：クローバー資材館,『カード対応OK！』■〒ヘンケルジャパン　ＡＧ事業部/ロックタイト　硬化促進剤　７９２３　１００ｍｌ【7923-100】(3353532) 受注単位：1,生産加工用品\接着剤・補修剤\接着剤１液タイプ。『カード対応OK！』■〒ヘンケルジャパン　ＡＧ事業部/ロックタイト　硬化促進剤　７９２３　１００ｍｌ【7923-100】(3353532) 受注単位：1[rn]
8-13510,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002887142.jpg?fitin=700:700,820.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒セメダイン/セメダイン　ＳＧ－１　１３５ｍｌ（５７６８４２４）【AX-049 (5768424)】(3274314) 受注単位：1,生産加工用品\接着剤・補修剤\接着剤１液タイプ,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●無溶剤、速乾タイプの弾性接着剤です。<br>●多用途・室内用接着剤です。<br>●JIS F☆☆☆☆規格品です。<br>●日本接着剤工業会 JAIA 4VOC基準適合品です。<br>●壁材・床材の接着、巾木や胴縁の接着、発泡スチレンの接着に最適です。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒セメダイン/セメダイン　ＳＧ&minus;１　１３５ｍｌ（５７６８４２４）【AX-049 (5768424)】(3274314) 受注単位：1：クローバー資材館,『カード対応OK！』■〒セメダイン/セメダイン　ＳＧ&minus;１　１３５ｍｌ（５７６８４２４）【AX-049 (5768424)】(3274314) 受注単位：1,生産加工用品\接着剤・補修剤\接着剤１液タイプ。『カード対応OK！』■〒セメダイン/セメダイン　ＳＧ&minus;１　１３５ｍｌ（５７６８４２４）【AX-049 (5768424)】(3274314) 受注単位：1[rn]
8-13511,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002980796.jpg?fitin=700:700,1501.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒コニシ/コニシ　ボンド木工用　ＣＨ１８フル　５ｋｇ（ポリ缶）【CH18-5 (CH18N-5)】(1033948) 受注単位：1,生産加工用品\接着剤・補修剤\接着剤１液タイプ,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●ホルムアルデヒド・フタル酸系可塑剤は使用していません。<br>●乾燥後はほぼ透明になり、刃物を傷めずに切削加工ができます。<br>●JIS F☆☆☆☆規格品です。<br>●日本接着剤工業会JAIA 4VOC基準適合品です。<br>●ノンホルムアルデヒド・ノントルエン商品。建築現場において使用制限がありません。<br>●溶剤・可塑剤を含みません。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒コニシ/コニシ　ボンド木工用　ＣＨ１８フル　５ｋｇ（ポリ缶）【CH18-5 (CH18N-5)】(1033948) 受注単位：1：クローバー資材館,『カード対応OK！』■〒コニシ/コニシ　ボンド木工用　ＣＨ１８フル　５ｋｇ（ポリ缶）【CH18-5 (CH18N-5)】(1033948) 受注単位：1,生産加工用品\接着剤・補修剤\接着剤１液タイプ。『カード対応OK！』■〒コニシ/コニシ　ボンド木工用　ＣＨ１８フル　５ｋｇ（ポリ缶）【CH18-5 (CH18N-5)】(1033948) 受注単位：1[rn]
8-13512,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004396412.jpg?fitin=700:700,714.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒コニシ/コニシ　ボンド冷媒管保温材用【4932】(3748227) 受注単位：1,生産加工用品\接着剤・補修剤\接着剤１液タイプ,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●透明性があり、速乾タイプです。<br>●アセトンを含まず、冷媒管（銅管）を腐食させません。<br>●ポリプロピレンにも接着できます。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒コニシ/コニシ　ボンド冷媒管保温材用【4932】(3748227) 受注単位：1：クローバー資材館,『カード対応OK！』■〒コニシ/コニシ　ボンド冷媒管保温材用【4932】(3748227) 受注単位：1,生産加工用品\接着剤・補修剤\接着剤１液タイプ。『カード対応OK！』■〒コニシ/コニシ　ボンド冷媒管保温材用【4932】(3748227) 受注単位：1[rn]
8-13513,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002887050.jpg?fitin=700:700,8898.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒セメダイン/セメダイン　プライマーＰＰ７Ｆ　３Ｌ【AR-107】(3368378) 受注単位：1,生産加工用品\接着剤・補修剤\接着剤１液タイプ,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●PP樹脂への接着性を改善する下地処理剤です。<br>●適用接着剤は、スーパーXなどです。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒セメダイン/セメダイン　プライマーＰＰ７Ｆ　３Ｌ【AR-107】(3368378) 受注単位：1：クローバー資材館,『カード対応OK！』■〒セメダイン/セメダイン　プライマーＰＰ７Ｆ　３Ｌ【AR-107】(3368378) 受注単位：1,生産加工用品\接着剤・補修剤\接着剤１液タイプ。『カード対応OK！』■〒セメダイン/セメダイン　プライマーＰＰ７Ｆ　３Ｌ【AR-107】(3368378) 受注単位：1[rn]
8-13514,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010005192199.jpg?fitin=700:700,990.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒セメダイン/セメダイン６１５内装ボード用　３ｋｇフクロ【AE-319】(3748871) 受注単位：1,生産加工用品\接着剤・補修剤\接着剤１液タイプ,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●石こうボード、けい酸カルシウム板、天井化粧吸収音板などの内装材の接着に最適です。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒セメダイン/セメダイン６１５内装ボード用　３ｋｇフクロ【AE-319】(3748871) 受注単位：1：クローバー資材館,『カード対応OK！』■〒セメダイン/セメダイン６１５内装ボード用　３ｋｇフクロ【AE-319】(3748871) 受注単位：1,生産加工用品\接着剤・補修剤\接着剤１液タイプ。『カード対応OK！』■〒セメダイン/セメダイン６１５内装ボード用　３ｋｇフクロ【AE-319】(3748871) 受注単位：1[rn]
8-13515,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004395378.jpg?fitin=700:700,1684.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒セメダイン/セメダイン　ＰＭ５２５　ＭＰ２ｋｇ【RE-232】(3749088) 受注単位：1,生産加工用品\接着剤・補修剤\接着剤１液タイプ,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●一液、常温硬化で使いやすい商品です。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒セメダイン/セメダイン　ＰＭ５２５　ＭＰ２ｋｇ【RE-232】(3749088) 受注単位：1：クローバー資材館,『カード対応OK！』■〒セメダイン/セメダイン　ＰＭ５２５　ＭＰ２ｋｇ【RE-232】(3749088) 受注単位：1,生産加工用品\接着剤・補修剤\接着剤１液タイプ。『カード対応OK！』■〒セメダイン/セメダイン　ＰＭ５２５　ＭＰ２ｋｇ【RE-232】(3749088) 受注単位：1[rn]
