8-10105,,2229.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ニトムズ【C3250】(3560597) オフィスコロコロＨＧ強接着伸縮シャフト 受注単位1,オフィス住設用品\清掃用品\粘着ローラークリーナー,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●太巻業務用仕様で、広いオフィスも容易にお掃除ができます。<br>●机・シュレッダー周りの紙くずもラクラクお掃除できます。<br><br><br>●幅(mm)：240<br>●長さ(mm)：560～1030<br>●テープサイズ：187mm幅×40周<br>●質量(ｇ)：1200<br><br><br>●グリップ・テープ受け・ケース：ポリプロピレン（PP）<br>●テープ：すじ塗り特殊粘着加工紙<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ニトムズ【C3250】(3560597) オフィスコロコロＨＧ強接着伸縮シャフト 受注単位1：クローバー資材館,『カード対応OK！』■〒ニトムズ【C3250】(3560597) オフィスコロコロＨＧ強接着伸縮シャフト 受注単位1,オフィス住設用品\清掃用品\粘着ローラークリーナー。『カード対応OK！』■〒ニトムズ【C3250】(3560597) オフィスコロコロＨＧ強接着伸縮シャフト 受注単位1[rn]
8-10106,,2113.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ニトムズ【C2860】(3035212) スペアテープオフィスコロコロ３巻 受注単位1,オフィス住設用品\清掃用品\粘着ローラークリーナー,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●太巻業務用仕様で、広いオフィスも容易にお掃除ができます。<br>●机・シュレッダー周りの紙くずもラクラクお掃除できます。<br><br><br>●テープサイズ：187mm幅×50周<br>●タイプ：標準<br>●質量(ｇ)：750<br><br>●3巻入り<br><br>●テープ：すじ塗り粘着加工紙<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ニトムズ【C2860】(3035212) スペアテープオフィスコロコロ３巻 受注単位1：クローバー資材館,『カード対応OK！』■〒ニトムズ【C2860】(3035212) スペアテープオフィスコロコロ３巻 受注単位1,オフィス住設用品\清掃用品\粘着ローラークリーナー。『カード対応OK！』■〒ニトムズ【C2860】(3035212) スペアテープオフィスコロコロ３巻 受注単位1[rn]
8-10107,,2113.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ニトムズ【C2850】(3035204) オフィスコロコロ伸縮本体 受注単位1,オフィス住設用品\清掃用品\粘着ローラークリーナー,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●太巻業務用仕様で、広いオフィスも容易にお掃除ができます。<br>●机・シュレッダー周りの紙くずもラクラクお掃除できます。<br><br><br>●幅(mm)：225<br>●長さ(mm)：560～1030<br>●テープサイズ：187mm幅×50周<br>●質量(ｇ)：800<br><br><br>●グリップ・テープ受け・ケース：ポリプロピレン（PP）<br>●テープ：すじ塗り粘着加工紙<br>●シャフト：防錆処理鉄線（クロムメッキ）、アルミ<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ニトムズ【C2850】(3035204) オフィスコロコロ伸縮本体 受注単位1：クローバー資材館,『カード対応OK！』■〒ニトムズ【C2850】(3035204) オフィスコロコロ伸縮本体 受注単位1,オフィス住設用品\清掃用品\粘着ローラークリーナー。『カード対応OK！』■〒ニトムズ【C2850】(3035204) オフィスコロコロ伸縮本体 受注単位1[rn]
8-10108,,2918.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ニトムズ【C3305】(4960998) スペアテープオフィスコロコロ多用途フロア用２４０ｍｍ　３巻入 受注単位1,オフィス住設用品\清掃用品\粘着ローラークリーナー,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●業務用向けにフロア用のワイドタイプのクッションスペアテープです。<br><br>●多用途フロア用のワイドタイプのスペアテープ。<br><br>●テープサイズ：240mm幅×30周<br><br><br>●ポリエチレン<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ニトムズ【C3305】(4960998) スペアテープオフィスコロコロ多用途フロア用２４０ｍｍ　３巻入 受注単位1：クローバー資材館,『カード対応OK！』■〒ニトムズ【C3305】(4960998) スペアテープオフィスコロコロ多用途フロア用２４０ｍｍ　３巻入 受注単位1,オフィス住設用品\清掃用品\粘着ローラークリーナー。『カード対応OK！』■〒ニトムズ【C3305】(4960998) スペアテープオフィスコロコロ多用途フロア用２４０ｍｍ　３巻入 受注単位1[rn]
8-10109,,436.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒アイリスオーヤマ/ＩＲＩＳ【DKC-K3P】(7633424) カーペットクリーナー用強粘着テープ３巻入り 受注単位1,オフィス住設用品\清掃用品\粘着ローラークリーナー,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●強粘着タイプなので、細かいちりもしっかりキャッチします。<br>●便利なななめカットを採用しています。<br>●各社標準タイプにご使用いただけます。<br><br><br>●テープサイズ：160mm幅×90周<br>●適合本体：DKC-K30R<br>●芯内径：38ｍｍ<br>●テープサイズ：160ｍｍ幅×90周<br><br><br>●紙<br>●合成ゴム系粘着剤<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒アイリスオーヤマ/ＩＲＩＳ【DKC-K3P】(7633424) カーペットクリーナー用強粘着テープ３巻入り 受注単位1：クローバー資材館,『カード対応OK！』■〒アイリスオーヤマ/ＩＲＩＳ【DKC-K3P】(7633424) カーペットクリーナー用強粘着テープ３巻入り 受注単位1,オフィス住設用品\清掃用品\粘着ローラークリーナー。『カード対応OK！』■〒アイリスオーヤマ/ＩＲＩＳ【DKC-K3P】(7633424) カーペットクリーナー用強粘着テープ３巻入り 受注単位1[rn]
8-10110,,2801.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒（株）テラモト/テラモト 【SU-267-200-0】(4720784)ステンすいがら収集缶 受注単位1,オフィス住設用品\清掃用品\灰皿,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●オフィスや駅などでタバコの吸がらを回収する専用の収集缶です。<br>●本体に掛けられるフック付のフタです。<br>●喫煙所に。<br>●色:シルバー<br>●幅(mm):265<br>●奥行(mm):265<br>●高さ(mm):296<br>●サイズ(mm):φ265×H296<br>●容量(L):8.2<br>●質量(g):725<br>●本体:ステンレス(0.3mm厚)<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）テラモト/テラモト 【SU-267-200-0】(4720784)ステンすいがら収集缶 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）テラモト/テラモト 【SU-267-200-0】(4720784)ステンすいがら収集缶 受注単位1,オフィス住設用品\清掃用品\灰皿。『カード対応OK！』■〒（株）テラモト/テラモト 【SU-267-200-0】(4720784)ステンすいがら収集缶 受注単位1[rn]
8-10111,,88.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TFT-450】(4311060) 火ばさみ　４５０ｍｍ 受注単位1,オフィス住設用品\清掃用品\ほうき・チリトリ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●トップＲ部の凹凸が、強いバネ力を保持し長時間使用しても、適度な反発力が維持されます。<br><br><br>●全長(mm)：450<br>●質量(g)：159<br><br><br>●スチール<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TFT-450】(4311060) 火ばさみ　４５０ｍｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TFT-450】(4311060) 火ばさみ　４５０ｍｍ 受注単位1,オフィス住設用品\清掃用品\ほうき・チリトリ。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TFT-450】(4311060) 火ばさみ　４５０ｍｍ 受注単位1[rn]
8-10112,,587.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』###■〒テラモト【CL-988-180-0】(7520808) ストークホーキ 受注単位1,オフィス住設用品\清掃用品\ほうき・チリトリ,"<br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<font size=""4"" color=""""><b>※こちらの商品は代引きでのお取り扱いはできません。ご入金確認後のお手配です。</b></font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料がかかります。詳しくはお問い合わせください。</b></font><br>
※追加送料は別途当店からのメールで訂正されます。<br><br>
<br><br>●穂先が固く工場の切粉なども清掃することができます。<br><br>●切粉の清掃に。<br><br>●幅(mm)：250<br>●長さ(mm)：1265<br><br><br>●柄：木<br>●毛：ストーク（やしの葉）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』###■〒テラモト【CL-988-180-0】(7520808) ストークホーキ 受注単位1：クローバー資材館,『カード対応OK！』###■〒テラモト【CL-988-180-0】(7520808) ストークホーキ 受注単位1,オフィス住設用品\清掃用品\ほうき・チリトリ。『カード対応OK！』###■〒テラモト【CL-988-180-0】(7520808) ストークホーキ 受注単位1[rn]
8-10113,,1141.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒積水テクノ成型/積水【NMS1X】(4351908) み　小 受注単位1,オフィス住設用品\清掃用品\ほうき・チリトリ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●大型チリトリとしてはもちろん、園芸造園作業や砂利すくいにもご使用いただけます｡<br><br><br>●幅(mm)：４２０<br>●奥行(mm)：４２０<br>●高さ(mm)：１６０<br>●質量(g)：546<br><br><br>●ポリエチレン(PE)<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒積水テクノ成型/積水【NMS1X】(4351908) み　小 受注単位1：クローバー資材館,『カード対応OK！』■〒積水テクノ成型/積水【NMS1X】(4351908) み　小 受注単位1,オフィス住設用品\清掃用品\ほうき・チリトリ。『カード対応OK！』■〒積水テクノ成型/積水【NMS1X】(4351908) み　小 受注単位1[rn]
8-10114,,1015.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』###■〒テラモト【CL-830-090-5】(7554451) ＦＦ床ホーキＬ 受注単位1,オフィス住設用品\清掃用品\ほうき・チリトリ,"<br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<font size=""4"" color=""""><b>※こちらの商品は代引きでのお取り扱いはできません。ご入金確認後のお手配です。</b></font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料がかかります。詳しくはお問い合わせください。</b></font><br>
※追加送料は別途当店からのメールで訂正されます。<br><br>
<br><br>●継柄タイプのコンパクトに収納可能な床ほうきです。（組み立て後、再度分解はできません）<br><br>●床清掃として。<br><br>●幅(mm)：300<br>●長さ(mm)：1410<br><br>●規格色：黄<br><br>●頭部：ＡＢＳ樹脂<br>●毛：ポリエステル60％、馬毛20％、パーム20％<br>●柄：スチールパイプに樹脂接着皮膜<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』###■〒テラモト【CL-830-090-5】(7554451) ＦＦ床ホーキＬ 受注単位1：クローバー資材館,『カード対応OK！』###■〒テラモト【CL-830-090-5】(7554451) ＦＦ床ホーキＬ 受注単位1,オフィス住設用品\清掃用品\ほうき・チリトリ。『カード対応OK！』###■〒テラモト【CL-830-090-5】(7554451) ＦＦ床ホーキＬ 受注単位1[rn]
8-10115,,1879.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒積水テクノ成型/積水【NML1X】(4351894) み　大 受注単位1,オフィス住設用品\清掃用品\ほうき・チリトリ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●大型チリトリとしてはもちろん、園芸造園作業や砂利すくいにもご使用いただけます｡<br><br><br>●幅(mm)：５２０<br>●奥行(mm)：５１５<br>●高さ(mm)：１７０<br>●質量(g)：910<br><br><br>●ポリエチレン(PE)<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒積水テクノ成型/積水【NML1X】(4351894) み　大 受注単位1：クローバー資材館,『カード対応OK！』■〒積水テクノ成型/積水【NML1X】(4351894) み　大 受注単位1,オフィス住設用品\清掃用品\ほうき・チリトリ。『カード対応OK！』■〒積水テクノ成型/積水【NML1X】(4351894) み　大 受注単位1[rn]
