8-10805,,3965.6000,,花・ガーデン・DIY > DIY・工具 > その他,■〒アルインコ アルミ型材センタ/アルインコ 建築資材【CG918-02】(7849851) アルインコ アルミ複合板 3Ｘ1820Ｘ910 ホワイト 発注単位1,生産加工用品\建築金物,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●ポリエチレン樹脂を表面塗装したアルミシートでサンドイッチしたものです。<br>
●軽量・剛性・加工性に優れ幅広い用途に使用可です。<br>
●看板、内壁、店舗装飾、間仕切り、框ドア、などに使用できます。<br>
●幅(mm):910<br>
●厚み(mm):3<br>
●長さ(mm):1820<br>
●色:ホワイト<br>
●厚み(mm)3<br>
●アルミシート<br>
●ポリエチレン樹脂<br>
●積層構造<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒アルインコ アルミ型材センタ/アルインコ 建築資材【CG918-02】(7849851) アルインコ アルミ複合板 3Ｘ1820Ｘ910 ホワイト 発注単位1：クローバー資材館,■〒アルインコ アルミ型材センタ/アルインコ 建築資材【CG918-02】(7849851) アルインコ アルミ複合板 3Ｘ1820Ｘ910 ホワイト 発注単位1,生産加工用品\建築金物。■〒アルインコ アルミ型材センタ/アルインコ 建築資材【CG918-02】(7849851) アルインコ アルミ複合板 3Ｘ1820Ｘ910 ホワイト 発注単位1[rn]
8-10806,,158.4000,,花・ガーデン・DIY > DIY・工具 > その他,■〒ＰＥＧＵＥＴ社/ＰＥＧＵＥＴ 荷役金具【MRNZ03.0】(8191930) ＰＥＧＵＥＴ ＭＲ クイックリンク スチール製 オーバル 3．0mm 発注単位1,生産加工用品\建築金物,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●スムーズなナットで、簡単に開閉でき、ロープなどとしっかり繋ぐことができます。<br>
●EN規格品なので、安心して作業できます。<br>
●チェーンなどの取り付け、ジョイント金具として。<br>
●D(mm):3<br>
●S(mm):4<br>
●L(mm):25<br>
●E(mm):4<br>
●使用荷重(kN):50<br>
●B1(mm):8.5<br>
●EN362<br>
●EN12275<br>
●タイプ:オーバルシェイプ型<br>
●スチール<br>
●表面処理:亜鉛メッキ仕上げ<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒ＰＥＧＵＥＴ社/ＰＥＧＵＥＴ 荷役金具【MRNZ03.0】(8191930) ＰＥＧＵＥＴ ＭＲ クイックリンク スチール製 オーバル 3．0mm 発注単位1：クローバー資材館,■〒ＰＥＧＵＥＴ社/ＰＥＧＵＥＴ 荷役金具【MRNZ03.0】(8191930) ＰＥＧＵＥＴ ＭＲ クイックリンク スチール製 オーバル 3．0mm 発注単位1,生産加工用品\建築金物。■〒ＰＥＧＵＥＴ社/ＰＥＧＵＥＴ 荷役金具【MRNZ03.0】(8191930) ＰＥＧＵＥＴ ＭＲ クイックリンク スチール製 オーバル 3．0mm 発注単位1[rn]
8-10807,,200.8000,,花・ガーデン・DIY > DIY・工具 > その他,■〒ダイドーハント/ハント 建築金物【00065824】(7893353) ハント ピッタリサポート ブラック Ｆ35 3×55×35mm 発注単位1,生産加工用品\建築金物,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●3つの形状(先端V字、T穴、I穴)でピッタリフィットします。<br>
●ジョイント及びあらゆる補強に。<br>
●梱包数(個):1<br>
●板厚(mm):3<br>
●幅W(mm):55<br>
●長さL(mm):35<br>
●ビス：ピッタリサポート専用　ツライチ仕上げ。<br>
●ボルト：ピッタリサポートをボルトでしっかり留め付ける。<br>
●スチール（SPHC）<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒ダイドーハント/ハント 建築金物【00065824】(7893353) ハント ピッタリサポート ブラック Ｆ35 3&times;55&times;35mm 発注単位1：クローバー資材館,■〒ダイドーハント/ハント 建築金物【00065824】(7893353) ハント ピッタリサポート ブラック Ｆ35 3&times;55&times;35mm 発注単位1,生産加工用品\建築金物。■〒ダイドーハント/ハント 建築金物【00065824】(7893353) ハント ピッタリサポート ブラック Ｆ35 3&times;55&times;35mm 発注単位1[rn]
8-10808,,2171.2000,,花・ガーデン・DIY > DIY・工具 > その他,■〒ＰＥＧＵＥＴ社/ＰＥＧＵＥＴ 荷役金具【MRDI10.0】(8192013) ＰＥＧＵＥＴ ＭＲ クイックリンク ステンレス製 デルタ 10．0mm 発注単位1,生産加工用品\建築金物,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●スムーズなナットで、簡単に開閉でき、ロープなどとしっかり繋ぐことができます。<br>
●EN規格品なので、安心して作業できます。<br>
●チェーンなどの取り付け、ジョイント金具として。<br>
●D(mm):10<br>
●S(mm):12<br>
●L(mm):67<br>
●E(mm):13<br>
●使用荷重(kN):1250<br>
●W(mm):66<br>
●EN362<br>
●EN12275<br>
●タイプ:デルタ型<br>
●ステンレス（ＡＩＳＩ316L）<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒ＰＥＧＵＥＴ社/ＰＥＧＵＥＴ 荷役金具【MRDI10.0】(8192013) ＰＥＧＵＥＴ ＭＲ クイックリンク ステンレス製 デルタ 10．0mm 発注単位1：クローバー資材館,■〒ＰＥＧＵＥＴ社/ＰＥＧＵＥＴ 荷役金具【MRDI10.0】(8192013) ＰＥＧＵＥＴ ＭＲ クイックリンク ステンレス製 デルタ 10．0mm 発注単位1,生産加工用品\建築金物。■〒ＰＥＧＵＥＴ社/ＰＥＧＵＥＴ 荷役金具【MRDI10.0】(8192013) ＰＥＧＵＥＴ ＭＲ クイックリンク ステンレス製 デルタ 10．0mm 発注単位1[rn]
8-10809,,2412.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒和気産業/ＷＡＫＩ 金物【271838】(8190072) ＷＡＫＩ スペアーＫＥＹＢＯＸ Ｍ 発注単位1,生産加工用品\建築金物,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●４桁の可変式ダイヤルです。<br>
●人がいないときの鍵の受け渡しに。<br>
●ダイヤル:4桁<br>
●ツル径(mm):8<br>
●BOX内サイズ(幅X奥行X高さ)：53X22X70<br>
●本体：炭素鋼<br>
●ツル：鋼鉄<br>
●水のかかる場所での使用はなるべく避けてください。<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒和気産業/ＷＡＫＩ 金物【271838】(8190072) ＷＡＫＩ スペアーＫＥＹＢＯＸ Ｍ 発注単位1：クローバー資材館,■〒和気産業/ＷＡＫＩ 金物【271838】(8190072) ＷＡＫＩ スペアーＫＥＹＢＯＸ Ｍ 発注単位1,生産加工用品\建築金物。■〒和気産業/ＷＡＫＩ 金物【271838】(8190072) ＷＡＫＩ スペアーＫＥＹＢＯＸ Ｍ 発注単位1[rn]
8-10810,,4561.6000,,花・ガーデン・DIY > DIY・工具 > その他,■〒ダイケン/ダイケン ドアハンガー用品【N10-4WS】(7870302) ダイケン ドアハンガー ニュートン10複車 発注単位1,生産加工用品\建築金物,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●ベアリングを内蔵し、車の外周に樹脂を使用しているため、静かに軽く走行します。<br>
●引戸用吊り車<br>
●適用レール:N10-HR<br>
●耐荷重(kg/個):50<br>
●品名:ドアハンガー用複車<br>
●耐荷重：50(kg/個)<br>
●スチール（SPHC）<br>
●樹脂<br>
●ニュートン10ハンガーレール専用です。<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒ダイケン/ダイケン ドアハンガー用品【N10-4WS】(7870302) ダイケン ドアハンガー ニュートン10複車 発注単位1：クローバー資材館,■〒ダイケン/ダイケン ドアハンガー用品【N10-4WS】(7870302) ダイケン ドアハンガー ニュートン10複車 発注単位1,生産加工用品\建築金物。■〒ダイケン/ダイケン ドアハンガー用品【N10-4WS】(7870302) ダイケン ドアハンガー ニュートン10複車 発注単位1[rn]
8-10811,,364.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒ダイドーハント/ハント 建築金物【00065825】(7893361) ハント ピッタリサポート ブラック ＴＨ65 3×25×65・30・30mm 発注単位1,生産加工用品\建築金物,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●3つの形状(先端V字、T穴、I穴)でピッタリフィットします。<br>
●ジョイント及びあらゆる補強に。<br>
●梱包数(個):1<br>
●板厚(mm):3<br>
●幅W(mm):25<br>
●長さL(mm):190<br>
●長さL1(mm):65<br>
●長さL2(mm):30<br>
●高さH(mm):30<br>
●ビス：ピッタリサポート専用　ツライチ仕上げ。<br>
●ボルト：ピッタリサポートをボルトでしっかり留め付ける。<br>
●スチール（SPHC）<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒ダイドーハント/ハント 建築金物【00065825】(7893361) ハント ピッタリサポート ブラック ＴＨ65 3&times;25&times;65・30・30mm 発注単位1：クローバー資材館,■〒ダイドーハント/ハント 建築金物【00065825】(7893361) ハント ピッタリサポート ブラック ＴＨ65 3&times;25&times;65・30・30mm 発注単位1,生産加工用品\建築金物。■〒ダイドーハント/ハント 建築金物【00065825】(7893361) ハント ピッタリサポート ブラック ＴＨ65 3&times;25&times;65・30・30mm 発注単位1[rn]
8-10812,,6696.0000,,花・ガーデン・DIY > DIY・工具 > その他,‡‡‡■〒アイリスオーヤマ/ＩＲＩＳ 資材【NIPC-307HE-BZ】(5135982) ＩＲＩＳ 波板 ＮＩＰＣ－307ＨＥ ブロンズ 発注単位10,生産加工用品\建築金物,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br>
<br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料がかかります。詳しくはお問い合わせください。</b></font>
<br>※追加送料は別途当店からのメールで訂正されます。<br><br><br>
●ヒートカット加工を施している熱線を約60％カットします。<br>
●エンボス加工を施しているので、光を通しません。<br>
●色:ブロンズ<br>
●幅(mm):655<br>
●長さ(mm):910<br>
●高さ(mm):9.7<br>
●板厚(mm):0.5<br>
●幅×奥行×高(mm):1220×655×10<br>
●厚み:0.7mm<br>
●ポリカーボネート<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",&Dagger;&Dagger;&Dagger;■〒アイリスオーヤマ/ＩＲＩＳ 資材【NIPC-307HE-BZ】(5135982) ＩＲＩＳ 波板 ＮＩＰＣ&minus;307ＨＥ ブロンズ 発注単位10：クローバー資材館,&Dagger;&Dagger;&Dagger;■〒アイリスオーヤマ/ＩＲＩＳ 資材【NIPC-307HE-BZ】(5135982) ＩＲＩＳ 波板 ＮＩＰＣ&minus;307ＨＥ ブロンズ 発注単位10,生産加工用品\建築金物。&Dagger;&Dagger;&Dagger;■〒アイリスオーヤマ/ＩＲＩＳ 資材【NIPC-307HE-BZ】(5135982) ＩＲＩＳ 波板 ＮＩＰＣ&minus;307ＨＥ ブロンズ 発注単位10[rn]
8-10813,,14584.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒丸喜金属本社/ＭＫ 建築金物【A-591-457】(8184060) ＭＫ アルミ天井ハッチ 450mm 発注単位10,生産加工用品\建築金物,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●天井材の厚みは2mm～25mmまで対応できます。<br>
●作業効率が向上する内枠着脱設計です。<br>
●屋内専用の天井点検口。<br>
●内装業社・軽天業社様。<br>
●色:シルバー<br>
●縦(mm):465<br>
●横(mm):465<br>
●天井施工開口寸法(mm):453×453<br>
●内枠ボード材切断寸法(mm):415×415<br>
●開閉はコインターン式<br>
●アルミニウム（Ａ６０６３Ｓ－Ｔ５）<br>
●スチール<br>
●ボード押さえ金具×4個<br>
●吊り金具×4個<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒丸喜金属本社/ＭＫ 建築金物【A-591-457】(8184060) ＭＫ アルミ天井ハッチ 450mm 発注単位10：クローバー資材館,■〒丸喜金属本社/ＭＫ 建築金物【A-591-457】(8184060) ＭＫ アルミ天井ハッチ 450mm 発注単位10,生産加工用品\建築金物。■〒丸喜金属本社/ＭＫ 建築金物【A-591-457】(8184060) ＭＫ アルミ天井ハッチ 450mm 発注単位10[rn]
8-10814,,781.6000,,花・ガーデン・DIY > DIY・工具 > その他,■〒アルインコ アルミ型材センタ/アルインコ 建築資材【CG460-02】(7849770) アルインコ アルミ複合板 3Ｘ600Ｘ450 ホワイト 発注単位1,生産加工用品\建築金物,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●ポリエチレン樹脂を表面塗装したアルミシートではさんだものです。<br>
●軽量、剛性、加工性に優れ幅広い用途に使用可です。<br>
●看板、内装、店舗装飾、間仕切り、框ドア、など。<br>
●幅(mm):450<br>
●厚み(mm):3<br>
●長さ(mm):600<br>
●色:ホワイト<br>
●アルミシート<br>
●ポリエチレン樹脂<br>
●積層構造<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒アルインコ アルミ型材センタ/アルインコ 建築資材【CG460-02】(7849770) アルインコ アルミ複合板 3Ｘ600Ｘ450 ホワイト 発注単位1：クローバー資材館,■〒アルインコ アルミ型材センタ/アルインコ 建築資材【CG460-02】(7849770) アルインコ アルミ複合板 3Ｘ600Ｘ450 ホワイト 発注単位1,生産加工用品\建築金物。■〒アルインコ アルミ型材センタ/アルインコ 建築資材【CG460-02】(7849770) アルインコ アルミ複合板 3Ｘ600Ｘ450 ホワイト 発注単位1[rn]
8-10815,,2395.2000,,花・ガーデン・DIY > DIY・工具 > その他,■〒トラスコ中山/ＴＲＵＳＣＯ 荷役金具Ｍ【TSCV-203】(7804121) ＴＲＵＳＣＯ チューブ保護ステンレスカットチェーン 2．0mmＸ3ｍ 発注単位1,生産加工用品\建築金物,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●チューブで保護されていますのでチェーンと接する対象物に傷がつきにくいです。<br>
●通常のチェーンより衝撃音や摩擦音が小さいので騒音が気になる際に適します。<br>
●指挟みによる事故の防止に役立ちます。<br>
●全長(m):3<br>
●線径d(mm):2<br>
●内長P(mm):12<br>
●内幅W(mm):3.5<br>
●使用荷重(kN):0.29<br>
●ステンレス(SUS304)<br>
●PVC樹脂<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒トラスコ中山/ＴＲＵＳＣＯ 荷役金具Ｍ【TSCV-203】(7804121) ＴＲＵＳＣＯ チューブ保護ステンレスカットチェーン 2．0mmＸ3ｍ 発注単位1：クローバー資材館,■〒トラスコ中山/ＴＲＵＳＣＯ 荷役金具Ｍ【TSCV-203】(7804121) ＴＲＵＳＣＯ チューブ保護ステンレスカットチェーン 2．0mmＸ3ｍ 発注単位1,生産加工用品\建築金物。■〒トラスコ中山/ＴＲＵＳＣＯ 荷役金具Ｍ【TSCV-203】(7804121) ＴＲＵＳＣＯ チューブ保護ステンレスカットチェーン 2．0mmＸ3ｍ 発注単位1[rn]
