8-21007,http://tshop.r10s.jp/viporte/cabinet/fragrance6/nrlip.jpg?fitin=700:700,4305.6000,,美容・コスメ・香水 > 香水・フレグランス,ニナ リッチ ラブ イン パリス EDP オードパルファム SP 50ml NINA RICCI LOVE IN PARIS EAU DE PARFUM SPRAY,ロマンチックでありながら勝気な佇まい。,"【商品紹介】<BR>
2004年発売。常に過去ではなく今を生きるポジティブな女性のためのフローラル・ムスキーは、ロマンチックでありながら勝気な佇まい。シンプルな調香が織り成すラヴィン・ブーケが、普遍的な女性らしさと貴女の人間としての魅力をさらに後押ししてくれることでしょう。ローズとピオニーのエレガントな香りをベースに、ジャスミン、バイオレットリーブス、スターアニス、アプリコット、ウッディノート、バニラ、ムスクなどが絡み合い、燐とした軽やかな足取りで人生を前向きに生きる女性の美しさを表します。男性にも女性にも愛される香りです。
<BR><P>

【使用上の注意】<BR>
●直射日光のあたるお肌に香水をつけますと、まれにかぶれたりシミになる場合がございます。<BR>
●可燃性製品は火気には十分ご注意ください。<BR>
●傷やはれもの・湿疹など、異常のある部位にはお使いにならないでください。<BR>
●フレグランス商品は、シルク・薄い布地や白または淡い色の衣服には、シミになることがありますので、直接おつけにならないでください。<BR>
●目に入ったときは、直ちに洗い流してください。<BR><P>

【その他の注意】<BR>
●乳幼児の手の届かないところに保管してください。<BR>
●極端に高温または低温の場所、直射日光の当たる場所には保管しないでください。<BR>
●使用後は必ずキャップをしっかりと閉めてください。
<BR>

<P>

※商品画像は、実際と異なる場合がございますので、店舗等でお確かめの上、ご購入ください。<BR><P>

<table width=350 border=0>
<TR>
<td bgcolor=#666600>
<table cellspacing=1 cellpadding=4 width=100% border=0>
<TR>
<td bgcolor=#ffccff align=center width=25%><B>広告文責</B></td>
<td bgcolor=#ffffff width=75%><!--ここに広告文責-->株式会社ネイチャー倶楽部<BR>　（0120－44－1408）<BR>
</td>
</TR>
<TR>
<td bgcolor=#ffccff align=center width=25%><B>メーカー</B></td>
<td bgcolor=#ffffff width=75%><!--ここにメーカー-->ニナリッチ</td>
</TR>
<TR>
<td bgcolor=#ffccff align=center width=25%><B>区分</B></td>
<td bgcolor=#ffffff width=75%><!--ここに区分-->海外製化粧品</td>
</TR>
</table></td>
</TR>
</table>",ニナ リッチ ラブ イン パリス EDP オードパルファム SP 50ml NINA RICCI LOVE IN PARIS EAU DE PARFUM SPRAY：ＶＩ・ＰＯＲＴＥ,ニナ リッチ ラブ イン パリス EDP オードパルファム SP 50ml NINA RICCI LOVE IN PARIS EAU DE PARFUM SPRAY,ロマンチックでありながら勝気な佇まい。。ニナ リッチ ラブ イン パリス EDP オードパルファム SP 50ml NINA RICCI LOVE IN PARIS EAU DE PARFUM SPRAY[rn]
8-21008,http://tshop.r10s.jp/viporte/cabinet/fragrancetester/yslbonb.jpg?fitin=700:700,7084.8000,,美容・コスメ・香水 > 香水・フレグランス,イヴサンローラン ブラック オピウム EDT オードトワレ SP 50ml イブサンローラン  YSL YVES SAINT LAURENT BLACK OPIUM EAU DE TOILETTE SPRAY,for women 妖しいほどの魅力 プラス フレッシュでフェミニン,"【商品紹介】<BR>
香調：コーヒーフローラル
<BR><P>センセーショナルな名香OPIUMから、現代のYSL WOMANのためのモダンなフレグランスが誕生。妖しいほどの魅力はそのまま、煌めくようにフレッシュでフェミニンな魅力が加わりました。
<BR><P>トップは、煌めくブラックカラントとジューシィ―なペアー、マンダリンピールのシトラスが、甘くフレッシュな光を。<BR><P>ミドルは、フローラルソーラー、ジャスミンティーペタルとオレンジブロッサムの柔らかなホワイトフローラルが包み込みます。<BR><P>センセーショナルなラストには、BLACK OPIUMのシグニチャーであるブラックコーヒーがふわりと香り立ちます。芳醇なコーヒーの香りは、虜になるほど魅惑的で刺激的。同時に豊かに包み込む、心やすらぐようなあたたかみ。それは、コーヒーがもたらす中毒性と幸福感そのもの。さらにクリーミィーなホワイトムスクとウッディアコードが、センシュアルで奥行きのある余韻を残します。
<BR><P>

【使用上の注意】<BR>
●直射日光のあたるお肌に香水をつけますと、まれにかぶれたりシミになる場合がございます。<BR>
●可燃性製品は火気には十分ご注意ください。<BR>
●傷やはれもの・湿疹など、異常のある部位にはお使いにならないでください。<BR>
●フレグランス商品は、シルク・薄い布地や白または淡い色の衣服には、シミになることがありますので、直接おつけにならないでください。<BR>
●目に入ったときは、直ちに洗い流してください。<BR>

【その他の注意】<BR>
●乳幼児の手の届かないところに保管してください。<BR>
●極端に高温または低温の場所、直射日光の当たる場所には保管しないでください。<BR>
●使用後は必ずキャップをしっかりと閉めてください。<BR><P>

※商品画像は、実際と異なる場合がございますので、店舗等でお確かめの上、ご購入ください。<BR><P>

<table width=350 border=0>
<TR>
<td bgcolor=#666600>
<table cellspacing=1 cellpadding=4 width=100% border=0>
<TR>
<td bgcolor=#ffccff align=center width=25%><B>広告文責</B></td>
<td bgcolor=#ffffff width=75%><!--ここに広告文責-->株式会社ネイチャー倶楽部<BR>　（0120－44－1408）<BR>
</td>
</TR>
<TR>
<td bgcolor=#ffccff align=center width=25%><B>メーカー</B></td>
<td bgcolor=#ffffff width=75%><!--ここにメーカー-->イヴサンローラン</td>
</TR>
<TR>
<td bgcolor=#ffccff align=center width=25%><B>区分</B></td>
<td bgcolor=#ffffff width=75%><!--ここに区分-->海外製化粧品</td>
</TR>
</table></td>
</TR>
</table>",イヴサンローラン ブラック オピウム EDT オードトワレ SP 50ml イブサンローラン  YSL YVES SAINT LAURENT BLACK OPIUM EAU DE TOILETTE SPRAY：ＶＩ・ＰＯＲＴＥ,イヴサンローラン ブラック オピウム EDT オードトワレ SP 50ml イブサンローラン  YSL YVES SAINT LAURENT BLACK OPIUM EAU DE TOILETTE SPRAY,for women 妖しいほどの魅力 プラス フレッシュでフェミニン。イヴサンローラン ブラック オピウム EDT オードトワレ SP 50ml イブサンローラン  YSL YVES SAINT LAURENT BLACK OPIUM EAU DE TOILETTE SPRAY[rn]
8-21009,http://tshop.r10s.jp/viporte/cabinet/coffretset/dgdcs.jpg?fitin=700:700,5320.0000,,美容・コスメ・香水 > 香水・フレグランス,ドルチェ&ガッバーナ ドルチェ コフレセット 16AW DOLCE & GABBANA DOLCE  Coffret set,【セット内容】EDT50ml/ボディーローション100ml,"ドルチェ＆ガッバーナドルチェフローラルドロップスの香調はホワイト、フローラル。これまでにないほどに爽やかなフローラルの美しい香り。ドルチェオードパルファムからインスピレーションを得たオードトワレは、ホワイトアマリリスを中心としたホワイトフラワーが奏でるハーモニーをそのまま引き継いでいます。これらの香りとネロリリーブスのイキイキとした清々しいグリーンの香りが混じり合い、トップノートから爽やかさを演出します。<BR><P>
トップ：ネロリリーブス、パパイヤフラワー<BR>
ミドル：ホワイトアマリリス、ホワイトダフォディル（ラッパスイセン）、ホワイトウォーターリリー<BR>
ラスト：カシュメラン、ムスクノート、サンダルウッド
 <BR><P>

【使用上の注意】<BR>
●直射日光のあたるお肌に香水をつけますと、まれにかぶれたりシミになる場合がございます。<BR>
●可燃性製品は火気には十分ご注意ください。<BR>
●傷やはれもの・湿疹など、異常のある部位にはお使いにならないでください。<BR>
●フレグランス商品は、シルク・薄い布地や白または淡い色の衣服には、シミになることがありますので、直接おつけにならないでください。<BR>
●目に入ったときは、直ちに洗い流してください。<BR><P>

【その他の注意】<BR>
●乳幼児の手の届かないところに保管してください。<BR>
●極端に高温または低温の場所、直射日光の当たる場所には保管しないでください。<BR>
●使用後は必ずキャップをしっかりと閉めてください。<BR><P>


※商品画像は、実際と異なる場合がございますので、店舗等でお確かめの上、ご購入ください。
<BR><P>

<table width=350 border=0>
<TR>
<td bgcolor=#666600>
<table cellspacing=1 cellpadding=4 width=100% border=0>
<TR>
<td bgcolor=#ffccff align=center width=25%><B>広告文責</B></td>
<td bgcolor=#ffffff width=75%><!--ここに広告文責-->株式会社ネイチャー倶楽部<BR>
　（0120－44－1408）<BR>
</td>
</TR>
<TR>
<td bgcolor=#ffccff align=center width=25%><B>メーカー</B></td>
<td bgcolor=#ffffff width=75%><!--ここにメーカー-->ドルチェ＆ガッバーナ</td>
</TR>
<TR>
<td bgcolor=#ffccff align=center width=25%><B>区分</B></td>
<td bgcolor=#ffffff width=75%><!--ここに区分-->海外製化粧品</td>
</TR>
</table></td>
</TR>
</table>",ドルチェ&amp;ガッバーナ ドルチェ コフレセット 16AW DOLCE &amp; GABBANA DOLCE  Coffret set：ＶＩ・ＰＯＲＴＥ,ドルチェ&amp;ガッバーナ ドルチェ コフレセット 16AW DOLCE &amp; GABBANA DOLCE  Coffret set,【セット内容】EDT50ml/ボディーローション100ml。ドルチェ&amp;ガッバーナ ドルチェ コフレセット 16AW DOLCE &amp; GABBANA DOLCE  Coffret set[rn]
8-21010,http://tshop.r10s.jp/viporte/cabinet/fragrance12/frrred75.jpg?fitin=700:700,2462.4000,,美容・コスメ・香水 > 香水・フレグランス,フェラーリ レーシング レッド EDT オードトワレ SP 75ml FERRARI RACING RED EAU DE TOILETTE SPRAY,for　men、スリリングで精悍なマスキュリン、ハート・ビート,"【商品紹介】<BR>メンズ香水です。現在でもスクーデリアのレース・チームの運営に社運をかけているこのブランドの信念がうかがえるネーミングで、香りはシトラス・フゼア・ウッディーの粋でモダンな香調がベース。スリリングで精悍なマスキュリンを描き出す、ハート・ビートな感覚に満ちた一品に仕上がっております。

<BR><P>カイピリーニャ・アコード、グレイ・ペッパー、アルテミシアなどが、コンテンポラリーでシャープなシトラス・ハーバル・フレッシュを香り立たせるトップから、
<BR><P>クラリセージ、ラベンダー、エレクトラム・アコードなどが、キレのあるクールなフゼア・アロマティックを広げるミドルへ。
<BR><P>ラストはシダーウッド、レザー・アコード、トンカビーンズなどが、スタイリッシュなレザリー・スウィートを浮かび上がらせて、ファッショナブルで大人なマンリー・センシュアリティーをアピールしてくれそうです。

<BR><P>プロデュースは、ドゥカティやアイスバーグなどの香水ラインも手がけている「PERFUME HOLDING」です。トップのカイピリーニャ・アコードは、サトウキビの蒸留酒とライムと砂糖で作るカクテルの香りで、ミドルのエレクトラム・アコードというのは、シルバー＆ゴールドをイメージした新しい合成香料とのことです。トップのカイピリーニャの独特のライムの香りが魅力的で、ミドルのクラリセージのハーブやラストのレザーなども際立って、全体的にハイセンスで完成度の高い逸品です。香水通に特に好まれそうな香りで、まとうシーンやシーズンもその人次第といったところでしょうか。

<BR><P>鮮やかなレッド・カラーのボトル＆ボックスもとても存在感がありますね。


<BR><P>

【使用上の注意】<BR>
●直射日光のあたるお肌に香水をつけますと、まれにかぶれたりシミになる場合がございます。<BR>
●可燃性製品は火気には十分ご注意ください。<BR>
●傷やはれもの・湿疹など、異常のある部位にはお使いにならないでください。<BR>
●フレグランス商品は、シルク・薄い布地や白または淡い色の衣服には、シミになることがありますので、直接おつけにならないでください。<BR>
●目に入ったときは、直ちに洗い流してください。<BR><P>

【その他の注意】<BR>
●乳幼児の手の届かないところに保管してください。<BR>
●極端に高温または低温の場所、直射日光の当たる場所には保管しないでください。<BR>
●使用後は必ずキャップをしっかりと閉めてください。<BR><P>


※商品画像は、実際と異なる場合がございますので、店舗等でお確かめの上、ご購入ください。<BR><P>



<table width=350 border=0>
<TR>
<td bgcolor=#666600>
<table cellspacing=1 cellpadding=4 width=100% border=0>
<TR>
<td bgcolor=#ffccff align=center width=25%><B>広告文責</B></td>
<td bgcolor=#ffffff width=75%><!--ここに広告文責-->株式会社ネイチャー倶楽部<BR>　（0120－44－1408）<BR>
</td>
</TR>
<TR>
<td bgcolor=#ffccff align=center width=25%><B>メーカー</B></td>
<td bgcolor=#ffffff width=75%><!--ここにメーカー-->フェラーリ</td>
</TR>
<TR>
<td bgcolor=#ffccff align=center width=25%><B>区分</B></td>
<td bgcolor=#ffffff width=75%><!--ここに区分-->海外製化粧品</td>
</TR>
</table></td>
</TR>
</table>",フェラーリ レーシング レッド EDT オードトワレ SP 75ml FERRARI RACING RED EAU DE TOILETTE SPRAY：ＶＩ・ＰＯＲＴＥ,フェラーリ レーシング レッド EDT オードトワレ SP 75ml FERRARI RACING RED EAU DE TOILETTE SPRAY,for　men、スリリングで精悍なマスキュリン、ハート・ビート。フェラーリ レーシング レッド EDT オードトワレ SP 75ml FERRARI RACING RED EAU DE TOILETTE SPRAY[rn]
8-21011,http://tshop.r10s.jp/viporte/cabinet/fragrance11/rltbpcfw350.jpg?fitin=700:700,3360.0000,,美容・コスメ・香水 > 香水・フレグランス,ラルフ ローレン ザ ビッグ ポニー コレクション フォーウーマン 3 EDT オードトワレ SP 50ml ラルフ・ローレン RALPH LAUREN THE BIG PONY COLLECTION FOR WOMEN 3 EAU DE TOILETTE NATURAL SPRAY,for women ジューシー＆クリーンなセダクションを光らせる,"【商品説明】<BR>
レディス香水です。「ビッグ・ポニー・ポロ」というカジュアル・ウェア・ラインの名前を取ったフレグランス・コレクションのうちのひとつです。4作品が同時発売されていて、それぞれにナンバリングがほどこされております。最小限の厳選されたマテリアルをブレンドした香りは、ボトルのカラーと同様にそれぞれ個性豊か。そのボトルも大きくナンバーがデザインされていて、4つ全部並べるとインテリアとしてとってもおしゃれだと思います。ナンバー「3」のこの作品は、陽気でハッピーなフルーティー・フローラルの香調をベースにしていて、ジューシー＆クリーンなセダクションを光らせるアイテムに仕上げられております。

マテリアルはペア(洋ナシ)とミモザのふたつ。ペアのテイスティな甘さと、ミモザのパウダリーな甘さがふんわりとミックスして、うららかでリュクスな情感のフェミニンをアピールしてくれそうです。
<BR><P>
【使用上の注意】<BR>
●直射日光のあたるお肌に香水をつけますと、まれにかぶれたりシミになる場合がございます。<BR>
●可燃性製品は火気には十分ご注意ください。<BR>
●傷やはれもの・湿疹など、異常のある部位にはお使いにならないでください。<BR>
●フレグランス商品は、シルク・薄い布地や白または淡い色の衣服には、シミになることがありますので、直接おつけにならないでください。<BR>
●目に入ったときは、直ちに洗い流してください。<BR><P>

【その他の注意】<BR>
●乳幼児の手の届かないところに保管してください。<BR>
●極端に高温または低温の場所、直射日光の当たる場所には保管しないでください。<BR>
●使用後は必ずキャップをしっかりと閉めてください。
<BR><P>
※商品画像は、実際と異なる場合がございますので、店舗等でお確かめの上、ご購入ください。
<BR><P>

<table width=350 border=0>
<TR>
<td bgcolor=#666600>
<table cellspacing=1 cellpadding=4 width=100% border=0>
<TR>
<td bgcolor=#ffccff align=center width=25%><B>広告文責</B></td>
<td bgcolor=#ffffff width=75%><!--ここに広告文責-->株式会社ネイチャー倶楽部<BR>　（0120－44－1408）<BR>
</td>
</TR>
<TR>
<td bgcolor=#ffccff align=center width=25%><B>メーカー</B></td>
<td bgcolor=#ffffff width=75%><!--ここにメーカー-->ラルフローレン</td>
</TR>
<TR>
<td bgcolor=#ffccff align=center width=25%><B>区分</B></td>
<td bgcolor=#ffffff width=75%><!--ここに区分-->アメリカ製化粧品</td>
</TR>
</table></td>
</TR>
</table>",ラルフ ローレン ザ ビッグ ポニー コレクション フォーウーマン 3 EDT オードトワレ SP 50ml ラルフ・ローレン RALPH LAUREN THE BIG PONY COLLECTION FOR WOMEN 3 EAU DE TOILETTE NATURAL SPRAY：ＶＩ・ＰＯＲＴＥ,ラルフ ローレン ザ ビッグ ポニー コレクション フォーウーマン 3 EDT オードトワレ SP 50ml ラルフ・ローレン RALPH LAUREN THE BIG PONY COLLECTION FOR WOMEN 3 EAU DE TOILETTE NATURAL SPRAY,for women ジューシー＆クリーンなセダクションを光らせる。ラルフ ローレン ザ ビッグ ポニー コレクション フォーウーマン 3 EDT オードトワレ SP 50ml ラルフ・ローレン RALPH LAUREN THE BIG PONY COLLECTION FOR WOMEN 3 EAU DE TOILETTE NATURAL SPRAY[rn]
8-21012,http://tshop.r10s.jp/viporte/cabinet/coffretset/bvaphmps.jpg?fitin=700:700,5913.6000,,美容・コスメ・香水 > 香水・フレグランス,ブルガリ アクアマリン ポーチセット 16AW BVLGARI AQVA POUR HOMME MARINE Pouch set,100ml/シェーブバーム/シャンプー＆シャワージェル/ポーチ,"世界的なハイ・ジュエラーとしてのステイタスを確固たるものとしている、イタリアの至宝「BVLGARI」。1800年代から続くジュエラーとしての格式と、モダンなセンスを散りばめたイノヴェイティブなデザインで、他の主だったハイ・ジュエラーよりも若い世代の支持を勝ち得ております。宝飾品のみならず、時計などの分野においても日本ではスタンダードです。<BR>

こちらはそんな宝飾ブランドのもう一つのスタンダード・ライン、ブルガリ・フレグランスから、2008年に発売された新作メンズ香水です。前作「アクア・プールオム」のヒットに伴って、いち早くニュー・ヴァージョンがお目見えいたしました。<BR>

アロマティック・アクアティックな香調をベースに、こちらも前作同様にクリアでありながら深みのある香りとなっておりますが、古くは海のお守りとされた、3月の誕生石「アクアマリン」をイメージしており、前作よりもスッキリとクリアなニュアンスが増したようなアイテムに仕上がっております。<BR>

ネロリ・ビガラードやグレープフルーツなどが、海に照りつける陽光を思わせるような明るくダイナミックなシトラスを香り立たせるトップから、
ポシドニア(地中海の海藻)やローズマリー・フラワーなどが、みずみずしくもアロマティックなマリナリー・フローラルを浮かび上がらせるミドルへ。<BR>
ラストはホワイト・シダーウッドなどが、ナチュラル・オープンなそれまでの香りを洗練されたウッディー・スウィートで滑らかにドライダウンさせ、海辺に佇む甘いひとときの、クリーンで神秘的なセンシュアリティーをアピールしてくれそうです。<BR>

調香のプロデュースはフェルメニッヒ社です。前作もそうですが、メンズながらも女性にお使いいただいても清々しく凛々しい印象で良いのではないかと思います。これからの春夏のデイタイムにデイリーユースできそうな、使い勝手のよさも魅力的ですね。オフィス・シーンでもプライヴェートなカジュアルシーンでもどちらでもOKだと思います。<BR>

今回はアクアマリン・ブルーに彩られている、あの独特の球形のボトルやパッケージも、夏を感じさせるくっきりとしたデザインで印象的です。


<BR><P>
【使用上の注意】<BR>
●直射日光のあたるお肌に香水をつけますと、まれにかぶれたりシミになる場合がございます。<BR>
●可燃性製品は火気には十分ご注意ください。<BR>
●傷やはれもの・湿疹など、異常のある部位にはお使いにならないでください。<BR>
●フレグランス商品は、シルク・薄い布地や白または淡い色の衣服には、シミになることがありますので、直接おつけにならないでください。<BR>
●目に入ったときは、直ちに洗い流してください。<BR><P>　

【その他の注意】<BR>
●乳幼児の手の届かないところに保管してください。<BR>
●極端に高温または低温の場所、直射日光の当たる場所には保管しないでください。<BR>
●使用後は必ずキャップをしっかりと閉めてください。 <BR>

※商品画像は、実際と異なる場合がございますので、店舗等でお確かめの上、ご購入ください。

<BR><P>



<table width=350 border=0>
<TR>
<td bgcolor=#666600>
<table cellspacing=1 cellpadding=4 width=100% border=0>
<TR>
<td bgcolor=#ffccff align=center width=25%><B>広告文責</B></td>
<td bgcolor=#ffffff width=75%><!--ここに広告文責-->株式会社ネイチャー倶楽部<BR>　（0120－44－1408）<BR>
</td>
</TR>
<TR>
<td bgcolor=#ffccff align=center width=25%><B>メーカー</B></td>
<td bgcolor=#ffffff width=75%><!--ここにメーカー-->ブルガリ</td>
</TR>
<TR>
<td bgcolor=#ffccff align=center width=25%><B>区分</B></td>
<td bgcolor=#ffffff width=75%><!--ここに区分-->海外製化粧品</td>
</TR>
</table></td>
</TR>
</table>",ブルガリ アクアマリン ポーチセット 16AW BVLGARI AQVA POUR HOMME MARINE Pouch set：ＶＩ・ＰＯＲＴＥ,ブルガリ アクアマリン ポーチセット 16AW BVLGARI AQVA POUR HOMME MARINE Pouch set,100ml/シェーブバーム/シャンプー＆シャワージェル/ポーチ。ブルガリ アクアマリン ポーチセット 16AW BVLGARI AQVA POUR HOMME MARINE Pouch set[rn]
8-21013,http://tshop.r10s.jp/viporte/cabinet/fragrance10/gaadgedt100.jpg?fitin=700:700,6496.0000,,美容・コスメ・香水 > 香水・フレグランス,ジョルジオアルマーニ アクア ディ ジョイア EDT オードトワレ SP 100ml GIORGIO ARMANI ACQUA DI GIOIA EAU DE TOILETTE SPRAY,for women  トップからラストまで一貫して爽やかな香り,"【商品説明】<BR>
トップからラストまで一貫して爽やかな香りのフレグランスです。<BR><P>

トップノート： レモン、梨、スミレの葉<BR>
ミドルノート：牡丹、 ジャスミンクリスタル、サンバックジャスミン<BR>
ベースノート： ヒマラヤスギ、カシミヤ、ブラウンシュガー
 <BR><P>

【使用上の注意】<BR>
●直射日光のあたるお肌に香水をつけますと、まれにかぶれたりシミになる場合がございます。<BR>
●可燃性製品は火気には十分ご注意ください。<BR>
●傷やはれもの・湿疹など、異常のある部位にはお使いにならないでください。<BR>
●フレグランス商品は、シルク・薄い布地や白または淡い色の衣服には、シミになることがありますので、直接おつけにならないでください。<BR>
●目に入ったときは、直ちに洗い流してください。<BR><P>

【その他の注意】<BR>
●乳幼児の手の届かないところに保管してください。<BR>
●極端に高温または低温の場所、直射日光の当たる場所には保管しないでください。<BR>
●使用後は必ずキャップをしっかりと閉めてください。
<BR><P>
※商品画像は、実際と異なる場合がございますので、店舗等でお確かめの上、ご購入ください。
<BR><P>

<table width=350 border=0>
<TR>
<td bgcolor=#666600>
<table cellspacing=1 cellpadding=4 width=100% border=0>
<TR>
<td bgcolor=#ffccff align=center width=25%><B>広告文責</B></td>
<td bgcolor=#ffffff width=75%><!--ここに広告文責-->株式会社ネイチャー倶楽部<BR>　（0120－44－1408）<BR>
</td>
</TR>
<TR>
<td bgcolor=#ffccff align=center width=25%><B>メーカー</B></td>
<td bgcolor=#ffffff width=75%><!--ここにメーカー-->ジョルジオアルマーニ</td>
</TR>
<TR>
<td bgcolor=#ffccff align=center width=25%><B>区分</B></td>
<td bgcolor=#ffffff width=75%><!--ここに区分-->海外製化粧品</td>
</TR>
</table></td>
</TR>
</table>",ジョルジオアルマーニ アクア ディ ジョイア EDT オードトワレ SP 100ml GIORGIO ARMANI ACQUA DI GIOIA EAU DE TOILETTE SPRAY：ＶＩ・ＰＯＲＴＥ,ジョルジオアルマーニ アクア ディ ジョイア EDT オードトワレ SP 100ml GIORGIO ARMANI ACQUA DI GIOIA EAU DE TOILETTE SPRAY,for women  トップからラストまで一貫して爽やかな香り。ジョルジオアルマーニ アクア ディ ジョイア EDT オードトワレ SP 100ml GIORGIO ARMANI ACQUA DI GIOIA EAU DE TOILETTE SPRAY[rn]
8-21014,http://tshop.r10s.jp/viporte/cabinet/fragrance10/kzlepkziedp.jpg?fitin=700:700,2464.0000,,美容・コスメ・香水 > 香水・フレグランス,ケンゾー ローパ ケンゾー インテンス EDP オードパルファム SP 50ml  KENZO L'EAU PAR KENZO INTENSE EAU DE PARFUM SPRAY,for women 官能的な表情、強烈な個性 グルマンフローラル,"【商品紹介】<BR>
官能的な表情と強烈な個性<BR>
フルーティなレッドアップルが、フェミニンなピオニーやロータスフラワーと絡み合い、やがてパチョリと溶け合うラストノートがセンシュアルで鮮烈な印象を残します。<BR><P>

香調：グルマン・フローラル<BR><P>
トップ：デリシャスなフルーティ（レッドアップル）<BR>
ミドル：フェミニンなフローラルブーケ（ロータスフラワー、ピオニー）<BR>
ラスト：強烈な個性（パチョリ）
<BR><P>

【使用上の注意】<BR>
●直射日光のあたるお肌に香水をつけますと、まれにかぶれたりシミになる場合がございます。<BR>
●可燃性製品は火気には十分ご注意ください。<BR>
●傷やはれもの・湿疹など、異常のある部位にはお使いにならないでください。<BR>
●フレグランス商品は、シルク・薄い布地や白または淡い色の衣服には、シミになることがありますので、直接おつけにならないでください。<BR>
●目に入ったときは、直ちに洗い流してください。<BR><P>

【その他の注意】<BR>
●乳幼児の手の届かないところに保管してください。<BR>
●極端に高温または低温の場所、直射日光の当たる場所には保管しないでください。<BR>
●使用後は必ずキャップをしっかりと閉めてください。

 <BR><P>
※商品画像は、実際と異なる場合がございますので、店舗等でお確かめの上、ご購入ください。
<BR><P>

<table width=350 border=0>
<TR>
<td bgcolor=#666600>
<table cellspacing=1 cellpadding=4 width=100% border=0>
<TR>
<td bgcolor=#ffccff align=center width=25%><B>広告文責</B></td>
<td bgcolor=#ffffff width=75%><!--ここに広告文責-->株式会社ネイチャー倶楽部<BR>　（0120－44－1408）<BR>
</td>
</TR>
<TR>
<td bgcolor=#ffccff align=center width=25%><B>メーカー</B></td>
<td bgcolor=#ffffff width=75%><!--ここにメーカー-->ケンゾー</td>
</TR>
<TR>
<td bgcolor=#ffccff align=center width=25%><B>区分</B></td>
<td bgcolor=#ffffff width=75%><!--ここに区分-->海外製化粧品</td>
</TR>
</table></td>
</TR>
</table>",ケンゾー ローパ ケンゾー インテンス EDP オードパルファム SP 50ml  KENZO L'EAU PAR KENZO INTENSE EAU DE PARFUM SPRAY：ＶＩ・ＰＯＲＴＥ,ケンゾー ローパ ケンゾー インテンス EDP オードパルファム SP 50ml  KENZO L'EAU PAR KENZO INTENSE EAU DE PARFUM SPRAY,for women 官能的な表情、強烈な個性 グルマンフローラル。ケンゾー ローパ ケンゾー インテンス EDP オードパルファム SP 50ml  KENZO L'EAU PAR KENZO INTENSE EAU DE PARFUM SPRAY[rn]
