17-18599,http://tshop.r10s.jp/jumbo/cabinet/ske01/br-10i.jpg?fitin=700:700,15092.0000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【直送品】サカエ SAKAE ボンベラック BR-10I,,"<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●ボンベを安心・安全に保管できます<br><br>【仕様】<br>●外寸:W350×D300×H1000mm<br>●質量:9kg<br>●適用:ボンベ220φ用<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【直送品】サカエ SAKAE ボンベラック BR-10I：JB Tool,工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【直送品】サカエ SAKAE ボンベラック BR-10I,【直送品】サカエ SAKAE ボンベラック BR-10I[rn]
17-18600,http://tshop.r10s.jp/jumbo/cabinet/ske02/rl-5r.jpg?fitin=700:700,31124.0000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE ラークラック RL-2725R,,"<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●簡単ボルトレス構造なので組立て、中板移動、解体が間単に出来ます。<br><br>【仕様】<br>●寸法:W1790×D450×H2100mm<br>●段数:5段<br>●耐荷重(棚1段当り):150kg<br>●耐荷重(棚1連当り):750kg<br>●本体色:グリーン<br>●50mmピッチ段替え可能<br>●注意事項:連結タイプのみでのご使用は出来ませんので必ず同機種の高さ・奥行きの同じ単体タイプをご購入ください。棚板段数は、天棚及び底棚を含みます。<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【運賃見積り】【直送品】サカエ SAKAE ラークラック RL-2725R：JB Tool,工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【運賃見積り】【直送品】サカエ SAKAE ラークラック RL-2725R,【運賃見積り】【直送品】サカエ SAKAE ラークラック RL-2725R[rn]
17-18601,http://tshop.r10s.jp/jumbo/cabinet/ske02/tana-4r.jpg?fitin=700:700,45713.6000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE 中軽量棚ML型 ML-8754R,,"<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●簡単ボルトレス構造なので組立て、中板移動、解体が間単に出来ます。<br><br>【仕様】<br>●寸法:W1800×D750×H1200mm<br>●段数:4段<br>●耐荷重(棚1段当り):250kg<br>●耐荷重(棚1連当り):1250kg<br>●本体色:グリーン<br>●50mmピッチ段替え可能<br>●注意事項:連結タイプのみでのご使用は出来ませんので必ず同機種の高さ・奥行きの同じ単体タイプをご購入ください。棚板段数は、天棚及び底棚を含みます。<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【運賃見積り】【直送品】サカエ SAKAE 中軽量棚ML型 ML-8754R：JB Tool,工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【運賃見積り】【直送品】サカエ SAKAE 中軽量棚ML型 ML-8754R,【運賃見積り】【直送品】サカエ SAKAE 中軽量棚ML型 ML-8754R[rn]
17-18602,http://tshop.r10s.jp/jumbo/cabinet/ske01/nkr-3.jpg?fitin=700:700,55487.2000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE 中量キャスターラック NKR-8543GUK,,"<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●レイアウト変更が簡単に出来る便利な中量キャスターラック。<br><br>【仕様】<br>●寸法:W1500×D600×H1380mm<br>●段数:3段<br>●耐荷重(棚1段当り):300kg<br>●耐荷重(1台当り):720kg<br>●本体色:グリーン<br>●キャスター:130φウレタン車(固定2、自在S付2)<br>●50mmピッチ段替え可能<br>●注意事項:棚板段数は、天棚及び底棚を含みます。<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【運賃見積り】【直送品】サカエ SAKAE 中量キャスターラック NKR-8543GUK：JB Tool,工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【運賃見積り】【直送品】サカエ SAKAE 中量キャスターラック NKR-8543GUK,【運賃見積り】【直送品】サカエ SAKAE 中量キャスターラック NKR-8543GUK[rn]
17-18603,http://tshop.r10s.jp/jumbo/cabinet/ske01/nb-5.jpg?fitin=700:700,21246.4000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE ボルトレスラック中軽量型 NB-5515W,,"<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●少ないパーツで組立・分解が短時間で行えます。<br><br>【仕様】<br>●寸法:W1500×D300×H1500mm<br>●段数:5段<br>●耐荷重(棚1段当り):150kg<br>●耐荷重(棚1連当り):1000kg<br>●本体色:ホワイトグレー<br>●注意事項:棚板段数は、天棚及び底棚を含みます。<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【運賃見積り】【直送品】サカエ SAKAE ボルトレスラック中軽量型 NB-5515W：JB Tool,工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【運賃見積り】【直送品】サカエ SAKAE ボルトレスラック中軽量型 NB-5515W,【運賃見積り】【直送品】サカエ SAKAE ボルトレスラック中軽量型 NB-5515W[rn]
17-18604,http://tshop.r10s.jp/jumbo/cabinet/ske01/pml-4r.jpg?fitin=700:700,52152.0000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE 中量棚PB型パネル付 PB-9554R,,"<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●三方パネル付により、背面からの収納物の落下を防ぎます。<br><br>【仕様】<br>●寸法:W1500×D750×H1500mm<br>●段数:4段<br>●耐荷重(棚1段当り):500kg<br>●耐荷重(棚1連当り):2000kg<br>●本体色:グリーン<br>●50mmピッチ段替え可能<br>●注意事項:連結タイプのみでのご使用は出来ませんので必ず同機種の高さ・奥行きの同じ単体タイプをご購入ください。棚板段数は、天棚及び底棚を含みます。<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【運賃見積り】【直送品】サカエ SAKAE 中量棚PB型パネル付 PB-9554R：JB Tool,工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【運賃見積り】【直送品】サカエ SAKAE 中量棚PB型パネル付 PB-9554R,【運賃見積り】【直送品】サカエ SAKAE 中量棚PB型パネル付 PB-9554R[rn]
17-18605,http://tshop.r10s.jp/plus1tools/cabinet/ske02/tana-6.jpg?fitin=700:700,18113.6000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE 軽中量棚 ND-3126,,"<p><img src=""http://image.rakuten.co.jp/plus1tools/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●簡単ボルトレス構造なので組立て、中板移動、解体が間単に出来ます。<br><br>【仕様】<br>●寸法:W900×D450×H2400mm<br>●段数:6段<br>●耐荷重(棚1段当り):150kg<br>●耐荷重(棚1連当り):600kg<br>●本体色:グリーン<br>●25mmピッチ段替え可能<br>●注意事項:棚板段数は、天棚及び底棚を含みます。<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【運賃見積り】【直送品】サカエ SAKAE 軽中量棚 ND-3126：プラスワンツールズ,【運賃見積り】【直送品】サカエ SAKAE 軽中量棚 ND-3126,【運賃見積り】【直送品】サカエ SAKAE 軽中量棚 ND-3126[rn]
17-18606,http://tshop.r10s.jp/plus1tools/cabinet/ske01/nb-5.jpg?fitin=700:700,30583.2000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE ボルトレスラック中軽量型 NB-6635,,"<p><img src=""http://image.rakuten.co.jp/plus1tools/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●少ないパーツで組立・分解が短時間で行えます。<br><br>【仕様】<br>●寸法:W1800×D600×H1800mm<br>●段数:5段<br>●耐荷重(棚1段当り):150kg<br>●耐荷重(棚1連当り):1000kg<br>●本体色:グリーン<br>●注意事項:棚板段数は、天棚及び底棚を含みます。<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【運賃見積り】【直送品】サカエ SAKAE ボルトレスラック中軽量型 NB-6635：プラスワンツールズ,【運賃見積り】【直送品】サカエ SAKAE ボルトレスラック中軽量型 NB-6635,【運賃見積り】【直送品】サカエ SAKAE ボルトレスラック中軽量型 NB-6635[rn]
17-18607,http://tshop.r10s.jp/plus1tools/cabinet/ske02/tana-4r.jpg?fitin=700:700,34339.2000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE 中軽量棚MLW型 MLW1554R,,"<p><img src=""http://image.rakuten.co.jp/plus1tools/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●簡単ボルトレス構造なので組立て、中板移動、解体が間単に出来ます。<br><br>【仕様】<br>●寸法:W1500×D750×H1800mm<br>●段数:4段<br>●耐荷重(棚1段当り):250kg<br>●耐荷重(棚1連当り):1250kg<br>●本体色:アイボリー<br>●50mmピッチ段替え可能<br>●注意事項:連結タイプのみでのご使用は出来ませんので必ず同機種の高さ・奥行きの同じ単体タイプをご購入ください。棚板段数は、天棚及び底棚を含みます。<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【運賃見積り】【直送品】サカエ SAKAE 中軽量棚MLW型 MLW1554R：プラスワンツールズ,【運賃見積り】【直送品】サカエ SAKAE 中軽量棚MLW型 MLW1554R,【運賃見積り】【直送品】サカエ SAKAE 中軽量棚MLW型 MLW1554R[rn]
17-18608,http://tshop.r10s.jp/plus1tools/cabinet/ts-70/t010007082765.jpg?fitin=700:700,16920.0000,,日用品雑貨・文房具・手芸 > バス用品 > その他,TRUSCO M1.5型軽中量棚 1760X595X1500 3段単体 ネオグレ M1.5-5663:NG,【代表画像 色/サイズ等注意】,"<p><img src=""http://image.rakuten.co.jp/plus1tools/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>●トラスコ中山（株）<br><br><br><br>【仕様】<br>●奥行(mm):595<br>●間口(mm):1760<br>●高さ(mm):1500<br>●有効間口(mm):1716<br>●棚段数(段):3<br>●色:ネオグレー<br>●組立目安:2人30分<br>●外寸間口(mm):1805<br>●外寸奥行(mm):605<br>●外寸高さ(mm):1508<br>●色:ネオグレー<br>●単体型<br><br>【注意】<br>●連結型のみではご使用できません。<br><br>【質量】<br>●46.9KG</p>",TRUSCO M1.5型軽中量棚 1760X595X1500 3段単体 ネオグレ M1.5-5663:NG：プラスワンツールズ,TRUSCO M1.5型軽中量棚 1760X595X1500 3段単体 ネオグレ M1.5-5663:NG,【代表画像 色/サイズ等注意】。TRUSCO M1.5型軽中量棚 1760X595X1500 3段単体 ネオグレ M1.5-5663:NG[rn]
17-18609,http://tshop.r10s.jp/plus1tools/cabinet/ts-70/t010007082777.jpg?fitin=700:700,17269.6000,,日用品雑貨・文房具・手芸 > バス用品 > その他,TRUSCO M2型軽中量棚 1160X450XH1800 6段 単体 ネオグレ M2-6446:NG,【代表画像 色/サイズ等注意】,"<p><img src=""http://image.rakuten.co.jp/plus1tools/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>●トラスコ中山（株）<br><br><br><br>【仕様】<br>●奥行(mm):450<br>●間口(mm):1160<br>●高さ(mm):1800<br>●有効間口(mm):1116<br>●棚段数(段):6<br>●色:ネオグレー<br>●組立目安:2人40分<br>●外寸間口(mm):1205<br>●外寸奥行(mm):455<br>●外寸高さ(mm):1808<br>●色:ネオグレー<br>●単体型<br><br>【注意】<br>●連結型のみではご使用できません。<br><br>【質量】<br>●48.8KG</p>",TRUSCO M2型軽中量棚 1160X450XH1800 6段 単体 ネオグレ M2-6446:NG：プラスワンツールズ,TRUSCO M2型軽中量棚 1160X450XH1800 6段 単体 ネオグレ M2-6446:NG,【代表画像 色/サイズ等注意】。TRUSCO M2型軽中量棚 1160X450XH1800 6段 単体 ネオグレ M2-6446:NG[rn]
