17-25999,http://tshop.r10s.jp/plus1tools/cabinet/ts-59/t010006465551.jpg?fitin=700:700,16667.2000,,花・ガーデン・DIY > DIY・工具 > その他,TRUSCO 全閉式工場扇ルフトハーフェン壁掛タイプ 樹脂ハネ ブラック TFLH-45W-BK,,"<p><img src=""http://image.rakuten.co.jp/plus1tools/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●トラスコ中山（株）<br>
<br>
【特長】<br>
●耐久性・安全性に優れた全閉式モーターを採用しました。<br>
●モーター焼き付け防止のサーマルプロテクターを内蔵しています。<br>
●壁取付金具のみを先に取り付けできるので設置が容易です。<br>
●本体金属部は汚れに強い粉体焼き付け塗装を施しています。<br>
<br>
【用途】<br>
●レストラン・食堂などの換気。<br>
●工場・倉庫などの換気。<br>
●ホコリ、粉じんなどの排風。<br>
●家畜舎内の換気や乾燥。<br>
<br>
【仕様】<br>
●色:ブラック<br>
●ハネ径(cm):45<br>
●電源(V):単相100<br>
●消費電力(W)(50/60Hz):102/139<br>
●標準消費電力料金:2.8円/h（50Hz）/3.8円/h（60Hz）<br>
●電源コード:1.7m(アース付）<br>
●ハネ:4枚（ABS樹脂製）<br>
<br>
【セット内容・付属品】<br>
●延長コード8m<br>
<br>
【注意】<br>
●「保証期間」はご購入日より1年です。ご購入日より1年以内に正常な使用状況で故障した場合には無償修理致します。「設計上の標準使用期間」は製造された時点からの期間であり、ご購入からの期間ではありません。また無償修理や無償交換の義務を負うものではありませんのでご注意ください。あくまで設計上の目安であり、製品の保証期間ではありません。<br>
<br>
【質量】<br>
●7.3KG</p>",TRUSCO 全閉式工場扇ルフトハーフェン壁掛タイプ 樹脂ハネ ブラック TFLH-45W-BK：プラスワンツールズ,TRUSCO 全閉式工場扇ルフトハーフェン壁掛タイプ 樹脂ハネ ブラック TFLH-45W-BK,TRUSCO 全閉式工場扇ルフトハーフェン壁掛タイプ 樹脂ハネ ブラック TFLH-45W-BK[rn]
17-26000,http://tshop.r10s.jp/plus1tools/cabinet/ts-56/t010006354275.jpg?fitin=700:700,799.2000,,花・ガーデン・DIY > DIY・工具 > その他,フマキラー 虫よけバリアブラック 250日 435900,,"<p><img src=""http://image.rakuten.co.jp/plus1tools/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●フマキラー（株）<br>
<br>
【特長】<br>
●黒色メッシュネットが光を吸収し、温度が上昇することで蒸散量がアップします。<br>
●Ｓ字形が風を受けて回転し、効き目がさらに広がる大型容器で薬剤を効率的に蒸散できます。<br>
<br>
【用途】<br>
●不快害虫の忌避。<br>
●飛翔害虫の忌避<br>
<br>
【仕様】<br>
●使用目安:250日<br>
●香り:天然ハーブの香り<br>
<br>
【材質・仕上げ】<br>
●殺虫成分:ピレスロイド系<br>
<br>
【質量】<br>
●162G</p>",フマキラー 虫よけバリアブラック 250日 435900：プラスワンツールズ,フマキラー 虫よけバリアブラック 250日 435900,フマキラー 虫よけバリアブラック 250日 435900[rn]
17-26001,http://tshop.r10s.jp/plus1tools/cabinet/ts-61/t010006484086.jpg?fitin=700:700,6341.6000,,花・ガーデン・DIY > DIY・工具 > その他,運賃見積り 直送品 小池 高級よしず 12尺×6尺 CK-RST12-6,【代表画像 色/サイズ等注意】,"<p><img src=""http://image.rakuten.co.jp/plus1tools/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●小池貿易（株）<br>
<br>
【特長】<br>
●昔ながらのよしずです。<br>
●工場入口や事務所の窓に立てかけることにより暑さを軽減、省エネに役立ちます。<br>
●目隠しやインテリアとしても使用できます。<br>
●極太・肉厚で割れにくく、つぶれにくいよしをシュロ縄で丁寧に仕上げています。<br>
<br>
【用途】<br>
●工場や事務所での遮光・遮熱に。<br>
<br>
【仕様】<br>
●厚み(mm):5<br>
●長さ(m):3.6<br>
●幅:1800ｍｍ<br>
●幅(m):1.8<br>
●長さ:3.6ｍ<br>
●厚み5mm<br>
●いぶし焼き加工<br>
<br>
【材質・仕上げ】<br>
●天然葦<br>
●竹<br>
<br>
【注意】<br>
●立簾（たてず）と呼ぶ場合もあります。<br>
●天然素材のためサイズなどに多少のバラつきがあります。<br>
<br>
【質量】<br>
●12KG</p>",運賃見積り 直送品 小池 高級よしず 12尺&times;6尺 CK-RST12-6：プラスワンツールズ,運賃見積り 直送品 小池 高級よしず 12尺&times;6尺 CK-RST12-6,【代表画像 色/サイズ等注意】。運賃見積り 直送品 小池 高級よしず 12尺&times;6尺 CK-RST12-6[rn]
17-26002,http://tshop.r10s.jp/plus1tools/cabinet/ts-26/t010005020223.jpg?fitin=700:700,3921.6000,,花・ガーデン・DIY > DIY・工具 > その他,TRUSCO 45CM全閉式工場扇“ゼフィール”スタンドアングル TFZP-S,,"<p><img src=""http://image.rakuten.co.jp/plus1tools/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●トラスコ中山（株）<br>
<br>
【特長】<br>
●TFZP45本体に取り付けることでスタンド式工場扇として使用できます。<br>
<br>
<br>
<br>
【仕様】<br>
●パーツ名:スタンドアングル<br>
<br>
【材質・仕上げ】<br>
●スチール<br>
<br>
【質量】<br>
●2.7KG</p>",TRUSCO 45CM全閉式工場扇&ldquo;ゼフィール&rdquo;スタンドアングル TFZP-S：プラスワンツールズ,TRUSCO 45CM全閉式工場扇&ldquo;ゼフィール&rdquo;スタンドアングル TFZP-S,TRUSCO 45CM全閉式工場扇&ldquo;ゼフィール&rdquo;スタンドアングル TFZP-S[rn]
17-26003,http://tshop.r10s.jp/plus1tools/cabinet/ts-32/t010005429589.jpg?fitin=700:700,998.4000,,花・ガーデン・DIY > DIY・工具 > その他,朝日 ムシポンカートリッジ5個入り 黄 S-6,,"<p><img src=""http://image.rakuten.co.jp/plus1tools/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●朝日産業（株）<br>
<br>
【特長】<br>
●未使用状態で5年、使用状態で2～3年粘着力が落ちません。<br>
●最大捕獲数2万匹の優れた捕獲力があります。<br>
●保持力が低下せず、液ダレしないムシポン専用強力のりを使用しています。<br>
<br>
【用途】<br>
●スーパー、外食産業。<br>
<br>
【仕様】<br>
●適合機種:MP-600<br>
<br>
【1注文あたり入数】<br>
●5個<br>
<br>
【質量】<br>
●100G</p>",朝日 ムシポンカートリッジ5個入り 黄 S-6：プラスワンツールズ,朝日 ムシポンカートリッジ5個入り 黄 S-6,朝日 ムシポンカートリッジ5個入り 黄 S-6[rn]
17-26004,http://tshop.r10s.jp/plus1tools/cabinet/ts-55/t010006340873.jpg?fitin=700:700,18210.4000,,花・ガーデン・DIY > DIY・工具 > その他,運賃見積り 直送品 3M ガラスフィルムナノ80S NANO80S-1016-1.8,【代表画像 色/サイズ等注意】,"<p><img src=""http://image.rakuten.co.jp/plus1tools/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●新和興業（株）<br>
<br>
【特長】<br>
●200超層の膜で赤外線を90%以上カットする、高透明なガラス用遮熱フィルムです。<br>
●紫外線カット（99%以上）、災害時のガラスの飛散防止効果もあります。<br>
<br>
【用途】<br>
●冷房効率のアップ、窓際の暑さ対策に。<br>
●ガラスの飛散防止に。<br>
<br>
【仕様】<br>
●厚み(mm):0.077<br>
●長さ(m):1.8<br>
●幅(m):1.02<br>
●色:透明<br>
●日射透過率:51%<br>
●紫外線透過率:1%以下<br>
●可視光線透過率:84%<br>
<br>
【材質・仕上げ】<br>
●ポリエステルフィルム<br>
<br>
【特記事項】<br>
●北海道・沖縄・離島は除く<br>
<br>
【質量】<br>
●1KG</p>",運賃見積り 直送品 3M ガラスフィルムナノ80S NANO80S-1016-1.8：プラスワンツールズ,運賃見積り 直送品 3M ガラスフィルムナノ80S NANO80S-1016-1.8,【代表画像 色/サイズ等注意】。運賃見積り 直送品 3M ガラスフィルムナノ80S NANO80S-1016-1.8[rn]
17-26005,http://tshop.r10s.jp/plus1tools/cabinet/ts-45/t010006099881.jpg?fitin=700:700,10997.6000,,花・ガーデン・DIY > DIY・工具 > その他,TRUSCO 全閉式工場扇ルフトハーフェン据え置きタイプ 樹脂ハネ ホワイト TFLH-45A-W,,"<p><img src=""http://image.rakuten.co.jp/plus1tools/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●トラスコ中山（株）<br>
<br>
【特長】<br>
●全閉式モーターを採用しています。<br>
●持ち運びに便利なキャリングハンドル付です。<br>
●モーター焼き付け防止のサーマルプロテクターを内蔵しています。<br>
●省スペース・ハイクオリティーです。<br>
<br>
【用途】<br>
●工場や作業現場の送風に。<br>
●机や作業台の上に置いて使えるコンパクト型。<br>
<br>
【仕様】<br>
●色:ホワイト<br>
●ハネ径(cm):45<br>
●電源(V):単相100<br>
●消費電力(W)(50/60Hz):102/139<br>
●標準消費電力料金:2.8円/h（50Hz）/3.8円/h（60Hz）<br>
●首振式<br>
●電源コード:1.6m（アース付）<br>
●ハネ:4枚（ABS樹脂製）<br>
●本体寸法(幅×奥行×高さ):512×314×618mm<br>
●風量調整:3段式(強・中・弱)<br>
●保証期間:1年<br>
●設計上の標準使用期間:2年<br>
<br>
【注意】<br>
●「保証期間」はご購入日より1年です。ご購入日より1年以内に正常な使用状況で故障した場合には無償修理致します。「設計上の標準使用期間」は製造された時点からの期間であり、ご購入からの期間ではありません。また無償修理や無償交換の義務を負うものではありませんのでご注意ください。あくまで設計上の目安であり、製品の保証期間ではありません。<br>
●高周波の発生する場所や油の浮遊する環境下で使用される場合は、アルミ製のハネ（TFLH-45-10A）をご使用下さい。高周波の干渉や、油の種類によって樹脂の化学反応を起こすなどでハネが割れる恐れがあります。<br>
<br>
【質量】<br>
●6.45KG</p>",TRUSCO 全閉式工場扇ルフトハーフェン据え置きタイプ 樹脂ハネ ホワイト TFLH-45A-W：プラスワンツールズ,TRUSCO 全閉式工場扇ルフトハーフェン据え置きタイプ 樹脂ハネ ホワイト TFLH-45A-W,TRUSCO 全閉式工場扇ルフトハーフェン据え置きタイプ 樹脂ハネ ホワイト TFLH-45A-W[rn]
17-26006,http://tshop.r10s.jp/plus1tools/cabinet/ts-58/t010006409494.jpg?fitin=700:700,464.0000,,花・ガーデン・DIY > DIY・工具 > その他,フマキラー ゴキブリ激取れ5枚入2個パック 422801,,"<p><img src=""http://image.rakuten.co.jp/plus1tools/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●フマキラー（株）<br>
<br>
【特長】<br>
●ダブルの鰹風味で、どんなゴキブリも強力に誘引します。<br>
●ゴキブリの好む幅・すき間の入口を多く設計しました。<br>
<br>
【用途】<br>
●ゴキブリの駆除。<br>
●ゴキブリの駆除<br>
<br>
【仕様】<br>
●箱入数(枚):5<br>
●捕獲シート5枚入りの2個パック<br>
<br>
【1注文あたり入数】<br>
●2箱<br>
<br>
【質量】<br>
●275G</p>",フマキラー ゴキブリ激取れ5枚入2個パック 422801：プラスワンツールズ,フマキラー ゴキブリ激取れ5枚入2個パック 422801,フマキラー ゴキブリ激取れ5枚入2個パック 422801[rn]
17-26007,http://tshop.r10s.jp/plus1tools/cabinet/ts-39/t010005838460.jpg?fitin=700:700,6286.4000,,花・ガーデン・DIY > DIY・工具 > その他,個別送料1000円 直送品 小池 高級よしず 10尺×6尺 CK-RST10-6,【代表画像 色/サイズ等注意】,"<p><img src=""http://image.rakuten.co.jp/plus1tools/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●小池貿易（株）<br>
<br>
【特長】<br>
●昔ながらのよしずです。<br>
●工場入口や事務所の窓に立てかけることにより暑さを軽減、省エネに役立ちます。<br>
●目隠しやインテリアとしても使用できます。<br>
●極太・肉厚で割れにくく、つぶれにくいよしをシュロ縄で丁寧に仕上げています。<br>
<br>
【用途】<br>
●工場や事務所での遮光・遮熱に。<br>
<br>
【仕様】<br>
●厚み(mm):5<br>
●長さ(m):3.0<br>
●幅:1800ｍｍ<br>
●幅(m):1.8<br>
●長さ:3ｍ<br>
●いぶし焼き加工<br>
<br>
【材質・仕上げ】<br>
●天然葦<br>
●竹<br>
<br>
【注意】<br>
●立簾（たてず）と呼ぶ場合もあります。<br>
●天然素材のためサイズなどに多少のバラつきがあります。<br>
<br>
【質量】<br>
●10KG</p>",個別送料1000円 直送品 小池 高級よしず 10尺&times;6尺 CK-RST10-6：プラスワンツールズ,個別送料1000円 直送品 小池 高級よしず 10尺&times;6尺 CK-RST10-6,【代表画像 色/サイズ等注意】。個別送料1000円 直送品 小池 高級よしず 10尺&times;6尺 CK-RST10-6[rn]
17-26008,http://tshop.r10s.jp/plus1tools/cabinet/ts-45/t010006099888.jpg?fitin=700:700,10997.6000,,花・ガーデン・DIY > DIY・工具 > その他,TRUSCO 全閉式工場扇ルフトハーフェン据え置きタイプ アルミハネ OD色 TFLHA-45A-OD,,"<p><img src=""http://image.rakuten.co.jp/plus1tools/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●トラスコ中山（株）<br>
<br>
【特長】<br>
●全閉式モーターを採用しています。<br>
●持ち運びに便利なキャリングハンドル付です。<br>
●モーター焼き付け防止のサーマルプロテクターを内蔵しています。<br>
●省スペース・ハイクオリティーです。<br>
<br>
【用途】<br>
●工場や作業現場の送風に。<br>
●机や作業台の上に置いて使えるコンパクト型。<br>
<br>
【仕様】<br>
●色:ODグリーン<br>
●ハネ径(cm):44<br>
●電源(V):単相100<br>
●消費電力(W)(50/60Hz):102/138<br>
●標準消費電力料金:2.8円/h（50Hz）/3.8円/h（60Hz）<br>
●首振式<br>
●電源コード:1.6m（アース付）<br>
●ハネ:4枚（アルミ製）<br>
●本体寸法(幅×奥行×高さ):512×314×618mm<br>
●風量調整:3段式(強・中・弱)<br>
●保証期間:1年<br>
●設計上の標準使用期間:2年<br>
<br>
【注意】<br>
●「保証期間」はご購入日より1年です。ご購入日より1年以内に正常な使用状況で故障した場合には無償修理致します。「設計上の標準使用期間」は製造された時点からの期間であり、ご購入からの期間ではありません。また無償修理や無償交換の義務を負うものではありませんのでご注意ください。あくまで設計上の目安であり、製品の保証期間ではありません。<br>
<br>
【質量】<br>
●6.45KG</p>",TRUSCO 全閉式工場扇ルフトハーフェン据え置きタイプ アルミハネ OD色 TFLHA-45A-OD：プラスワンツールズ,TRUSCO 全閉式工場扇ルフトハーフェン据え置きタイプ アルミハネ OD色 TFLHA-45A-OD,TRUSCO 全閉式工場扇ルフトハーフェン据え置きタイプ アルミハネ OD色 TFLHA-45A-OD[rn]
17-26009,http://tshop.r10s.jp/plus1tools/cabinet/ts-58/t010006416929.jpg?fitin=700:700,4078.4000,,花・ガーデン・DIY > DIY・工具 > その他,未来 ムシハイレンジャーGテープタイプ MMH-GT4010,,"<p><img src=""http://image.rakuten.co.jp/plus1tools/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●未来工業（株）<br>
<br>
【特長】<br>
●不快な害虫の通り道になりそうな場所、または棲み付いて欲しくない場所に簡単に切って貼ることができるテープタイプの忌避剤です。（殺虫効果なし） <br>
●プールボックス、ウオルボックス、配電盤内や、モールの中、壁裏などに貼り付けて使用します。<br>
<br>
【用途】<br>
●害虫に対する忌避効果。<br>
<br>
【仕様】<br>
●幅(mm):40<br>
●長さ(m):10<br>
●1ケース50個入りです。<br>
<br>
【注意】<br>
●経口毒性は食塩と同程度 <br>
●使用時はゴム手袋を着用すること <br>
●取扱い後はよく手を洗うこと <br>
●塗装面やプラスチック、漆喰、白木等に付着すると変色・変形の可能性あり<br>
<br>
【質量】<br>
●250G</p>",未来 ムシハイレンジャーGテープタイプ MMH-GT4010：プラスワンツールズ,未来 ムシハイレンジャーGテープタイプ MMH-GT4010,未来 ムシハイレンジャーGテープタイプ MMH-GT4010[rn]
