17-136099,,6216.8000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##∀■〒オーエム機器（株）/オーエム 【DLF-1046】(4527682)ドーリーＤＬＦ型 縦４００～５００Ｘ横６００～７００Ｘ１００φ 受注単位1,物流保管用品\運搬台車\コンテナ台車,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は配送地域によって送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font><br><br>●枠内は自由に寸法の調整ができます。<br>●積載面の範囲内でいろいろな大きさのコンテナに対応しています。<br>●均等荷重(kg):180<br>●枠内寸法(mm)長さ×幅:600～700×400～500<br>●高さ(mm):157<br>●キャスター径(mm):100<br>●質量(kg):4.26<br>●完成品<br>●自在キャスター4個<br>●キャスター金具:スチール<br>●車輪:ゴム<br>●コーナー:スチール<br>●連結バー:アルミ<br>",『カード対応OK！』##&forall;■〒オーエム機器（株）/オーエム 【DLF-1046】(4527682)ドーリーＤＬＦ型 縦４００～５００Ｘ横６００～７００Ｘ１００φ 受注単位1：クローバー資材館,『カード対応OK！』##&forall;■〒オーエム機器（株）/オーエム 【DLF-1046】(4527682)ドーリーＤＬＦ型 縦４００～５００Ｘ横６００～７００Ｘ１００φ 受注単位1,物流保管用品\運搬台車\コンテナ台車。『カード対応OK！』##&forall;■〒オーエム機器（株）/オーエム 【DLF-1046】(4527682)ドーリーＤＬＦ型 縦４００～５００Ｘ横６００～７００Ｘ１００φ 受注単位1[rn]
17-136100,,5725.6000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』■〒オーエム機器（株）/オーエム 【DLF-7546】(4342241)ドーリーＤＬＦ型 縦４００～５００Ｘ横６００～７００Ｘ７５φ 受注単位1,物流保管用品\運搬台車\コンテナ台車,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●枠内は自由に寸法の調整ができます。<br>●積載面の範囲内でいろいろな大きさのコンテナに対応しています。<br>●均等荷重(kg):180<br>●枠内寸法(mm)長さ×幅:600～700×400～500<br>●高さ(mm):128<br>●キャスター径(mm):75<br>●質量(kg):3.76<br>●完成品<br>●自在キャスター4個<br>●キャスター金具:スチール<br>●車輪:ゴム<br>●コーナー:スチール<br>●連結バー:アルミ<br>",『カード対応OK！』■〒オーエム機器（株）/オーエム 【DLF-7546】(4342241)ドーリーＤＬＦ型 縦４００～５００Ｘ横６００～７００Ｘ７５φ 受注単位1：クローバー資材館,『カード対応OK！』■〒オーエム機器（株）/オーエム 【DLF-7546】(4342241)ドーリーＤＬＦ型 縦４００～５００Ｘ横６００～７００Ｘ７５φ 受注単位1,物流保管用品\運搬台車\コンテナ台車。『カード対応OK！』■〒オーエム機器（株）/オーエム 【DLF-7546】(4342241)ドーリーＤＬＦ型 縦４００～５００Ｘ横６００～７００Ｘ７５φ 受注単位1[rn]
17-136101,,5429.6000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』■〒オーエム機器（株）/オーエム 【DLF-7534】(4342186)ドーリーＤＬＦ型 縦３００～４００Ｘ横４００～５００Ｘ７５φ 受注単位1,物流保管用品\運搬台車\コンテナ台車,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●枠内は自由に寸法の調整ができます。<br>●積載面の範囲内でいろいろな大きさのコンテナに対応しています。<br>●均等荷重(kg):180<br>●枠内寸法(mm)長さ×幅:400～500×300～400<br>●高さ(mm):128<br>●キャスター径(mm):75<br>●質量(kg):3.66<br>●完成品<br>●自在キャスター4個<br>●キャスター金具:スチール<br>●車輪:ゴム<br>●コーナー:スチール<br>●連結バー:アルミ<br>",『カード対応OK！』■〒オーエム機器（株）/オーエム 【DLF-7534】(4342186)ドーリーＤＬＦ型 縦３００～４００Ｘ横４００～５００Ｘ７５φ 受注単位1：クローバー資材館,『カード対応OK！』■〒オーエム機器（株）/オーエム 【DLF-7534】(4342186)ドーリーＤＬＦ型 縦３００～４００Ｘ横４００～５００Ｘ７５φ 受注単位1,物流保管用品\運搬台車\コンテナ台車。『カード対応OK！』■〒オーエム機器（株）/オーエム 【DLF-7534】(4342186)ドーリーＤＬＦ型 縦３００～４００Ｘ横４００～５００Ｘ７５φ 受注単位1[rn]
17-136102,,6165.6000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##∀■〒オーエム機器（株）/オーエム 【DLF-1037】(4527658)ドーリーＤＬＦ型 縦３００～４００Ｘ横６５０～７５０Ｘ１００φ 受注単位1,物流保管用品\運搬台車\コンテナ台車,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は配送地域によって送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font><br><br>●枠内は自由に寸法の調整ができます。<br>●積載面の範囲内でいろいろな大きさのコンテナに対応しています。<br>●均等荷重(kg):180<br>●枠内寸法(mm)長さ×幅:650～750×300～400<br>●高さ(mm):157<br>●キャスター径(mm):100<br>●質量(kg):4.24<br>●完成品<br>●自在キャスター4個<br>●キャスター金具:スチール<br>●車輪:ゴム<br>●コーナー:スチール<br>●連結バー:アルミ<br>",『カード対応OK！』##&forall;■〒オーエム機器（株）/オーエム 【DLF-1037】(4527658)ドーリーＤＬＦ型 縦３００～４００Ｘ横６５０～７５０Ｘ１００φ 受注単位1：クローバー資材館,『カード対応OK！』##&forall;■〒オーエム機器（株）/オーエム 【DLF-1037】(4527658)ドーリーＤＬＦ型 縦３００～４００Ｘ横６５０～７５０Ｘ１００φ 受注単位1,物流保管用品\運搬台車\コンテナ台車。『カード対応OK！』##&forall;■〒オーエム機器（株）/オーエム 【DLF-1037】(4527658)ドーリーＤＬＦ型 縦３００～４００Ｘ横６５０～７５０Ｘ１００φ 受注単位1[rn]
17-136103,,5142.4000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-1T-BK】(4540271)ハイテナー用中間棚板 ８００Ｘ６００ 黒 受注単位1,物流保管用品\運搬台車\カゴ車,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●小物関係の区分けに。<br>●幅(mm):720<br>●奥行(mm):560<br>●適合機種:THT-1（A・C）、THT-12（A・C）、THT-1L(A･C)<br>●色:黒<br>●質量(kg):9.0<br>●耐荷重100kg/段<br>●スチール<br>●表面処理:粉体塗装<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-1T-BK】(4540271)ハイテナー用中間棚板 ８００Ｘ６００ 黒 受注単位1：クローバー資材館,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-1T-BK】(4540271)ハイテナー用中間棚板 ８００Ｘ６００ 黒 受注単位1,物流保管用品\運搬台車\カゴ車。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【THT-1T-BK】(4540271)ハイテナー用中間棚板 ８００Ｘ６００ 黒 受注単位1[rn]
17-136104,,2533.6000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TYBPJ-125-G】(4895576)グランカート用 自在省音キャスターφ１２５ ゴム車 受注単位1,物流保管用品\運搬台車\合板製運搬車,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●自在車・固定車が同一の取付ピッチで、2種類の取付寸法で済みます。独自構造「ＤＲＳ」を採用し、ダブルベアリング仕様で旋回もスムーズで快適なハンドリングを実現します。<br>●質量(g):1550<br>●自在式<br>●材質：本体ナイロン<br>●グレーゴム車輪<br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TYBPJ-125-G】(4895576)グランカート用 自在省音キャスターφ１２５ ゴム車 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TYBPJ-125-G】(4895576)グランカート用 自在省音キャスターφ１２５ ゴム車 受注単位1,物流保管用品\運搬台車\合板製運搬車。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TYBPJ-125-G】(4895576)グランカート用 自在省音キャスターφ１２５ ゴム車 受注単位1[rn]
17-136105,,2942.4000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TR-130J】(4408608)プレス製運搬車用自在キャスター Φ１３０ 受注単位1,物流保管用品\運搬台車\合板製運搬車,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●質量(kg):1.6<br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TR-130J】(4408608)プレス製運搬車用自在キャスター Φ１３０ 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TR-130J】(4408608)プレス製運搬車用自在キャスター Φ１３０ 受注単位1,物流保管用品\運搬台車\合板製運搬車。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TR-130J】(4408608)プレス製運搬車用自在キャスター Φ１３０ 受注単位1[rn]
17-136106,,1484.0000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TYBPK-100-G】(4895584)グランカート用 固定省音キャスターφ１００ ゴム車 受注単位1,物流保管用品\運搬台車\合板製運搬車,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●自在車・固定車が同一の取付ピッチで、3種類の取付寸法で済みます。独自構造「ＤＲＳ」を採用し、ダブルベアリング仕様で旋回もスムーズで快適なハンドリングを実現します。<br>●質量(g):570<br>●固定式<br>●材質：本体ナイロン<br>●グレーゴム車輪<br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TYBPK-100-G】(4895584)グランカート用 固定省音キャスターφ１００ ゴム車 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TYBPK-100-G】(4895584)グランカート用 固定省音キャスターφ１００ ゴム車 受注単位1,物流保管用品\運搬台車\合板製運搬車。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TYBPK-100-G】(4895584)グランカート用 固定省音キャスターφ１００ ゴム車 受注単位1[rn]
17-136107,,1855.2000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TYPMR-130GU】(4895657)グランカート用 固定キャスターφ１３０ ウレタン車 受注単位1,物流保管用品\運搬台車\合板製運搬車,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●自在車・固定車が同一の取付ピッチで、1種類の取付寸法で済みます。<br>●許容荷重(kgf):163.2<br>●車輪径D(mm):130<br>●車輪幅(mm):40<br>●取付高H(mm):177<br>●取付ピッチX×Y(mm):100×56<br>●取付穴径P(mm):11<br>●タイプ:固定<br>●質量(g):1100<br>●固定式<br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TYPMR-130GU】(4895657)グランカート用 固定キャスターφ１３０ ウレタン車 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TYPMR-130GU】(4895657)グランカート用 固定キャスターφ１３０ ウレタン車 受注単位1,物流保管用品\運搬台車\合板製運搬車。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TYPMR-130GU】(4895657)グランカート用 固定キャスターφ１３０ ウレタン車 受注単位1[rn]
17-136108,,1288.0000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TYSK-100GU】(4895797)グランカート用 固定キャスターφ１００ ウレタン車 受注単位1,物流保管用品\運搬台車\合板製運搬車,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●自在車・固定車が同一の取付ピッチで、1種類の取付寸法で済みます。<br>●許容荷重(kgf):102<br>●車輪径D(mm):100<br>●車輪幅(mm):32<br>●取付高H(mm):132<br>●取付ピッチX×Y(mm):80×45<br>●取付穴径P(mm):9<br>●タイプ:固定<br>●質量(g):750<br>●固定式<br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TYSK-100GU】(4895797)グランカート用 固定キャスターφ１００ ウレタン車 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TYSK-100GU】(4895797)グランカート用 固定キャスターφ１００ ウレタン車 受注単位1,物流保管用品\運搬台車\合板製運搬車。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TYSK-100GU】(4895797)グランカート用 固定キャスターφ１００ ウレタン車 受注単位1[rn]
17-136109,,779.2000,,花・ガーデン・DIY > ガーデニング・農業 > 運搬器具 > 台車,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TYSFHG-100SEL-P80】(4897005)グランカート用 自在キャスターφ１００ エラストマー車 受注単位1,物流保管用品\運搬台車\合板製運搬車,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●質量(g):580<br>●自在式<br>●自在式<br>●車輪：:エラストマー<br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TYSFHG-100SEL-P80】(4897005)グランカート用 自在キャスターφ１００ エラストマー車 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TYSFHG-100SEL-P80】(4897005)グランカート用 自在キャスターφ１００ エラストマー車 受注単位1,物流保管用品\運搬台車\合板製運搬車。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TYSFHG-100SEL-P80】(4897005)グランカート用 自在キャスターφ１００ エラストマー車 受注単位1[rn]
