17-175099,http://tshop.r10s.jp/pc-good/cabinet/iosys_g/104000_105999/105282.jpg?fitin=700:700,23840.0000,,スマートフォン・タブレット > スマートフォン本体,SIMフリー 未使用 VAIO Phone Biz VPB0511S【当社６ヶ月保証】 スマホ 中古 本体 送料無料【中古】 【 パソコン＆白ロムのイオシス 】,【当社６ヶ月保証】,"<img src=""https://www.rakuten.ne.jp/gold/pc-good/assets/images/main/detail/05/vaiophonebiz/01.jpg"" width=""100%""><img src=""https://www.rakuten.ne.jp/gold/pc-good/assets/images/main/detail/05/vaiophonebiz/02.jpg"" width=""100%"">  <link 　　　　　　　　　　　　　="""" rel=""stylesheet"" href=""http://www.rakuten.ne.jp/gold/pc-good/assets/stylesheets/items/style.css"">  <table 　　　　　　　　　　　　　 class=""c__table c__table-bordered""><tr><th>OS</th><td>Windows 10 Mobile</td></tr><tr><th>CPU</th><td>Snapdragon 617 オクタコア(1.5 GHz(4コア)+1.2 GHz(4コア))</td></tr><tr><th>RAM</th><td>3GB</td></tr><tr><th>ストレージ</th><td>16GB</td></tr><tr><th>ディスプレイ</th><td>5.5インチ(1080x1920)</td></tr><tr><th>カメラ機能</th><td>リア約1300万画素<font size=""-1"">/</font>フロント約500万画素</td></tr><tr><th>外部メモリ</th><td>microSDXC(MAX64GB) 本体</td></tr><tr><th>重量</th><td>約167g</td></tr><tr><th>電波帯</th><td>LTE(1<font size=""-1"">/</font>3<font size=""-1"">/</font>8<font size=""-1"">/</font>19<font size=""-1"">/</font>21)<font size=""-1"">/</font>WCDMA(1<font size=""-1"">/</font>6<font size=""-1"">/</font>8<font size=""-1"">/</font>11<font size=""-1"">/</font>19)<font size=""-1"">/</font>GSM(850 900 1800 1900)</td></tr><tr><th>WiFi</th><td>a<font size=""-1"">/</font>b<font size=""-1"">/</font>g<font size=""-1"">/</font>n<font size=""-1"">/</font>ac</td></tr><tr><th>その他機能</th><td>Bluetooth4.0<font size=""-1"">/</font>GPS<font size=""-1"">/</font>Continuum(ワイヤレスのみ)</td></tr><tr><th>SIMカードサイズ</th><td>microSIM</td></tr><tr><th>発売日</th><td>2016年4月</td></tr></table 　　　　　　　　　　　　　 >  <table 　　　　　　　　　　　　　 class=""c__table c__table-bordered"">  <tr><th>付属品</th><td>箱/ACアダプタ/USBケーブル/クイックスタートガイド</td></tr>  <tr><th>保証期間</th><td>当社６ヶ月保証<br>保証の詳しい内容はこちらでご確認ください</td></tr>  <tr><th>その他特記事項</th><td></td></tr>  <tr><th>商品状態の説明</th><td>開封していますが、使用されていない物となります。ケータイ未使用品に関しましては、通電確認及び初期化の作業が行なわれております。</td></tr>  </table 　　　　　　　　　　　　　 >  <hr><table width='100%' cellspacing='5' cellpadding='5'><tr><th bgcolor='#D00808'><font color='#ffffff'>！ご注文前にご確認ください</font></th></tr><tr><td>実際の商品と異なるイメージ画像を利用している場合が御座います。<br>当店、実店舗と自社サイトを含む共有在庫となり、ご注文のタイミングによっては商品をご用意できない場合がございます。ご用意出来なかった場合につきましては、ご注文のキャンセルとさせて頂きます。その他、当店のご注文の流れをページ下部にて、予めご確認ください。</td></tr></table><br><img src=""http://www.rakuten.ne.jp/gold/pc-good/mobile/images/redrom.jpg"" width=""100%"">",SIMフリー 未使用 VAIO Phone Biz VPB0511S【当社６ヶ月保証】 スマホ 中古 本体 送料無料【中古】 【 パソコン＆白ロムのイオシス 】：中古パソコンと白ロムのイオシス,スマートフォンスマホSIMフリー白ロムiPhoneAndroidタブレットiPad携帯電話中古パソコンノートパソコンipoddocomosoftbankauデスクトップパソコンOffice中古PCアウトレットSIMフリー 未使用 VAIO Phone Biz VPB0511S【当社６ヶ月保証】 スマホ 中古 本体 送料無料【中古】 【 パソコン＆白ロムのイオシス 】,【当社６ヶ月保証】。SIMフリー 未使用 VAIO Phone Biz VPB0511S【当社６ヶ月保証】 スマホ 中古 本体 送料無料【中古】 【 パソコン＆白ロムのイオシス 】[rn]
17-175100,http://tshop.r10s.jp/pc-good/cabinet/iosys_g/116000_117999/116911.jpg?fitin=700:700,10240.0000,,スマートフォン・タブレット > スマートフォン本体,SIMフリー 【展示使用品】HUAWEI P8 lite (ALE-L02) Black【国内版 SIMフリー】[中古Aランク]【当社１ヶ月間保証】 スマホ 中古 本体 送料無料【中古】 【 パソコン＆白ロムのイオシス 】,【当社１ヶ月間保証】,"<link 　　　　　　　　　　　　　="""" rel=""stylesheet"" href=""http://www.rakuten.ne.jp/gold/pc-good/assets/stylesheets/items/style.css"">  <table 　　　　　　　　　　　　　 class=""c__table c__table-bordered""><tr><th>OS</th><td>Android 5.0(Lollipop)～</td></tr><tr><th>CPU</th><td>Hisilicon Kirin 620 オクタコア (A53<font size=""-1"">/</font>1.2GHz)</td></tr><tr><th>RAM</th><td>2GB</td></tr><tr><th>ディスプレイ</th><td>5インチ(720x1280)</td></tr><tr><th>ストレージ</th><td>16GB</td></tr><tr><th>外部メモリ</th><td>microSD(最大32GB)</td></tr><tr><th>カメラ</th><td>メイン1300万画素<font size=""-1"">/</font>サブ500万画素</td></tr><tr><th>電波帯</th><td>FDD-LTE:B1<font size=""-1"">/</font>B3<font size=""-1"">/</font>B5<font size=""-1"">/</font>B7<font size=""-1"">/</font>B8<font size=""-1"">/</font>B19<font size=""-1"">/</font>B28</td></tr><tr><th>TDD-LTE</th><td>B40</td></tr><tr><th>W-CDMA</th><td>B1<font size=""-1"">/</font>B5<font size=""-1"">/</font>B6<font size=""-1"">/</font>B8<font size=""-1"">/</font>B19</td></tr><tr><th>GSM</th><td>850<font size=""-1"">/</font>900<font size=""-1"">/</font>1800<font size=""-1"">/</font>1900</td></tr><tr><th>通信</th><td>Wi-Fi(b<font size=""-1"">/</font>g<font size=""-1"">/</font>n)<font size=""-1"">/</font>Bluetooth4.0+LE</td></tr><tr><th>重さ</th><td>131g</td></tr><tr><th>バッテリー</th><td>2200mAh 発売日2015<font size=""-1"">/</font>6<font size=""-1"">/</font>18</td></tr></table 　　　　　　　　　　　　　 >  <table 　　　　　　　　　　　　　 class=""c__table c__table-bordered"">  <tr><th>付属品</th><td>箱/ACアダプタ/USBケーブル/イヤホンマイク/SIMカードピン/クイックスタートガイド</td></tr>  <tr><th>保証期間</th><td>当社１ヶ月間保証<br>保証の詳しい内容はこちらでご確認ください</td></tr>  <tr><th>その他特記事項</th><td>厚さ7.7ミリという薄型ボディと、狭額縁設計5インチ・ディスプレイ。低価格ながらオクタコアCPU搭載でマルチに活躍する事間違いなし！！※SIM1/SIM2両方同時にLTE/3G対応はできません。</td></tr>  <tr><th>商品状態の説明</th><td>使用感の少ない中古品または、リフレッシュドPCやメーカー再生品、ケータイでは外装交換品等が含まれます。</td></tr>  </table 　　　　　　　　　　　　　 >  <hr><table width='100%' cellspacing='5' cellpadding='5'><tr><th bgcolor='#D00808'><font color='#ffffff'>！ご注文前にご確認ください</font></th></tr><tr><td>実際の商品と異なるイメージ画像を利用している場合が御座います。<br>当店、実店舗と自社サイトを含む共有在庫となり、ご注文のタイミングによっては商品をご用意できない場合がございます。ご用意出来なかった場合につきましては、ご注文のキャンセルとさせて頂きます。その他、当店のご注文の流れをページ下部にて、予めご確認ください。</td></tr></table><br><img src=""http://www.rakuten.ne.jp/gold/pc-good/mobile/images/redrom.jpg"" width=""100%"">",SIMフリー 【展示使用品】HUAWEI P8 lite (ALE-L02) Black【国内版 SIMフリー】[中古Aランク]【当社１ヶ月間保証】 スマホ 中古 本体 送料無料【中古】 【 パソコン＆白ロムのイオシス 】：中古パソコンと白ロムのイオシス,スマートフォンスマホSIMフリー白ロムiPhoneAndroidタブレットiPad携帯電話中古パソコンノートパソコンipoddocomosoftbankauデスクトップパソコンOffice中古PCアウトレットSIMフリー 【展示使用品】HUAWEI P8 lite (ALE-L02) Black【国内版 SIMフリー】[中古Aランク]【当社１ヶ月間保証】 スマホ 中古 本体 送料無料【中古】 【 パソコン＆白ロムのイオシス 】,【当社１ヶ月間保証】。SIMフリー 【展示使用品】HUAWEI P8 lite (ALE-L02) Black【国内版 SIMフリー】[中古Aランク]【当社１ヶ月間保証】 スマホ 中古 本体 送料無料【中古】 【 パソコン＆白ロムのイオシス 】[rn]
17-175101,http://tshop.r10s.jp/pc-good/cabinet/n05/79526_1.jpg?fitin=700:700,47840.0000,,スマートフォン・タブレット > スマートフォン本体,SIMフリー 未使用 iPhone6 A1586 (MG492J/A) 16GB ゴールド 【国内版 SIMフリー】【当社６ヶ月保証】 スマホ 中古 本体 送料無料【中古】 【 パソコン＆白ロムのイオシス 】,【当社６ヶ月保証】,"<table width='320' cellspacing='5'><tr><th>■主な性能、機能</th></tr><tr><td><font color='#dd19a6'>OS:</font>iOS8以上 <br><font color='#dd19a6'>CPU:</font>Apple A8+M8モーションコプロセッサ <br><font color='#dd19a6'>RAM:</font>1GB <br><font color='#dd19a6'>液晶サイズ:</font>4.7インチ Retina HD(1334 x 750) <br><font color='#dd19a6'>形状:</font>ストレート <br><font color='#dd19a6'>外部メモリ:</font>なし <br><font color='#dd19a6'>内部メモリ:</font>16GB <br><font color='#dd19a6'>カメラ機能:</font>800万画素 <br><font color='#dd19a6'>対応ネットワーク:</font>CDMA EV-DO Rev.AおよびRev.B(800 1700/2100 1900 2100MHz) UMTS/HSPA+/DC-HSDPA(850 900 1700/2100 1900 2100MHz) GSM/EDGE(850 900 1800 1900MHz) LTE(バンド1 2 3 4 5 8 13 17 18 19 20 25 26 28 29)TD-LTE(38 39 40 41) <br><font color='#dd19a6'>Wi-Fi:</font>802.11a/b/g/n/ac <br><font color='#dd19a6'>その他:</font>指紋認証センサー/GPS機能/フルブラウザ/iTunes/無線LAN/Bluetooth4.0/NFC <br><font color='#dd19a6'>本体重量:</font>129g <br><font color='#dd19a6'>発売日:</font>2014年9月 <br><font color='#dd19a6'>SIMカードサイズ:</font>nanoSIM</td></tr><tr><th>■付属品</th></tr><tr><td>工場出荷状態</td></tr><tr><th>■保証期間</th></tr><tr><td>当社６ヶ月保証<br>保証の詳しい内容はこちらでご確認ください</td></tr><tr><th>■その他特記事項</th></tr><tr><td></td></tr><tr><th>■商品状態の説明</th></tr><tr><td>開封していますが、使用されていない物となります。ケータイ未使用品に関しましては、通電確認及び初期化の作業が行なわれております。</td></tr></table><hr><table width='100%' cellspacing='5' cellpadding='5'><tr><th bgcolor='#D00808'><font color='#ffffff'>！ご注文前にご確認ください</font></th></tr><tr><td>実際の商品と異なるイメージ画像を利用している場合が御座います。<br>当店、実店舗と自社サイトを含む共有在庫となり、ご注文のタイミングによっては商品をご用意できない場合がございます。ご用意出来なかった場合につきましては、ご注文のキャンセルとさせて頂きます。その他、当店のご注文の流れをページ下部にて、予めご確認ください。</td></tr></table><br><img src=""http://www.rakuten.ne.jp/gold/pc-good/mobile/images/redrom.jpg"" width=""710"" height=""80"">",SIMフリー 未使用 iPhone6 A1586 (MG492J/A) 16GB ゴールド 【国内版 SIMフリー】【当社６ヶ月保証】 スマホ 中古 本体 送料無料【中古】 【 パソコン＆白ロムのイオシス 】：中古パソコンと白ロムのイオシス,スマートフォンスマホSIMフリー白ロムiPhoneAndroidタブレットiPad携帯電話中古パソコンノートパソコンipoddocomosoftbankauデスクトップパソコンOffice中古PCアウトレットSIMフリー 未使用 iPhone6 A1586 (MG492J/A) 16GB ゴールド 【国内版 SIMフリー】【当社６ヶ月保証】 スマホ 中古 本体 送料無料【中古】 【 パソコン＆白ロムのイオシス 】,【当社６ヶ月保証】。SIMフリー 未使用 iPhone6 A1586 (MG492J/A) 16GB ゴールド 【国内版 SIMフリー】【当社６ヶ月保証】 スマホ 中古 本体 送料無料【中古】 【 パソコン＆白ロムのイオシス 】[rn]
17-175102,http://tshop.r10s.jp/pc-good/cabinet/n05/92144_1.jpg?fitin=700:700,112640.0000,,スマートフォン・タブレット > スマートフォン本体,SIMフリー 未使用 iPhone6s Plus 64GB ゴールド A1687 (MKU82J/A) 【国内版 SIMフリー】 スマホ 中古 本体 送料無料 当社６ヶ月保証  【 パソコン＆白ロムのイオシス 】,【当社６ヶ月保証】,"<table width='320' cellspacing='5'><tr><th>■主な性能、機能</th></tr><tr><td><font color='#dd19a6'>OS:</font>iOS9以上 <br><font color='#dd19a6'>CPU:</font>Apple A9+M9モーションコプロセッサ <br><font color='#dd19a6'>RAM:</font>2GB <br><font color='#dd19a6'>ストレージ:</font>64GB <br><font color='#dd19a6'>液晶サイズ:</font>5.5インチ(1920x1080) <br><font color='#dd19a6'>外部メモリ:</font>非対応 <br><font color='#dd19a6'>カメラ機能:</font>1200万画素/500万画素 <br><font color='#dd19a6'>対応ネットワーク:</font>CDMA EV-DO Rev.A(800、1700/2100、1900、2100MHz) TD-SCDMA(1900(F)/2000(A)) UMTS/HSPA+/DC-HSDPA(850、900、1700/2100、1900、2100MHz) GSM/EDGE(850/900/1800/1900MHz) LTE(バンド1/2/3/4/5/7/8/12/13/17/18/19/20/25/26/27/28/29)TD-LTE(38/39/40/41) <br><font color='#dd19a6'>Wi-Fi:</font>a/b/g/n/ac <br><font color='#dd19a6'>その他:</font>3D Touch/4Kビデオ撮影/Retina Flash/Touch ID/GPS/iTunes/Bluetooth4.2/NFC<br><font color='#dd19a6'>本体重量:</font>192g <br><font color='#dd19a6'>発売日:</font>2015年9月 <br><font color='#dd19a6'>SIMカードサイズ:</font>nanoSIM</td></tr><tr><th>■付属品</th></tr><tr><td>箱/USB電源アダプタ/Lightningケーブル/イヤホン/SIMカードツール/クイックスタートガイド</td></tr><tr><th>■保証期間</th></tr><tr><td>当社６ヶ月保証<br>保証の詳しい内容はこちらでご確認ください</td></tr><tr><th>■その他特記事項</th></tr><tr><td></td></tr><tr><th>■商品状態の説明</th></tr><tr><td>開封していますが、使用されていない物となります。ケータイ未使用品に関しましては、通電確認及び初期化の作業が行なわれております。</td></tr></table><hr><table width='100%' cellspacing='5' cellpadding='5'><tr><th bgcolor='#D00808'><font color='#ffffff'>！ご注文前にご確認ください</font></th></tr><tr><td>実際の商品と異なるイメージ画像を利用している場合が御座います。<br>当店、実店舗と自社サイトを含む共有在庫となり、ご注文のタイミングによっては商品をご用意できない場合がございます。ご用意出来なかった場合につきましては、ご注文のキャンセルとさせて頂きます。その他、当店のご注文の流れをページ下部にて、予めご確認ください。</td></tr></table><br><img src=""http://www.rakuten.ne.jp/gold/pc-good/mobile/images/redrom.jpg"" width=""710"" height=""80"">",SIMフリー 未使用 iPhone6s Plus 64GB ゴールド A1687 (MKU82J/A) 【国内版 SIMフリー】 スマホ 中古 本体 送料無料 当社６ヶ月保証  【 パソコン＆白ロムのイオシス 】：中古パソコンと白ロムのイオシス,スマートフォンスマホSIMフリー白ロムiPhoneAndroidタブレットiPad携帯電話中古パソコンノートパソコンipoddocomosoftbankauデスクトップパソコンOffice中古PCアウトレットSIMフリー 未使用 iPhone6s Plus 64GB ゴールド A1687 (MKU82J/A) 【国内版 SIMフリー】 スマホ 中古 本体 送料無料 当社６ヶ月保証  【 パソコン＆白ロムのイオシス 】,【当社６ヶ月保証】。SIMフリー 未使用 iPhone6s Plus 64GB ゴールド A1687 (MKU82J/A) 【国内版 SIMフリー】 スマホ 中古 本体 送料無料 当社６ヶ月保証  【 パソコン＆白ロムのイオシス 】[rn]
17-175103,http://tshop.r10s.jp/pc-good/cabinet/n05/79520_1.jpg?fitin=700:700,100640.0000,,スマートフォン・タブレット > スマートフォン本体,SIMフリー 未使用 iPhone6 A1586 (MG4J2J/A) 64GB ゴールド【国内版 SIMフリー】 スマホ 中古 本体 送料無料 当社６ヶ月保証  【 パソコン＆白ロムのイオシス 】,【当社６ヶ月保証】,"<table width='320' cellspacing='5'><tr><th>■主な性能、機能</th></tr><tr><td><font color='#dd19a6'>OS:</font>iOS8 <br><font color='#dd19a6'>CPU:</font>Apple A8+M8モーションコプロセッサ <br><font color='#dd19a6'>RAM:</font>1GB <br><font color='#dd19a6'>液晶サイズ:</font>4.7インチ Retina HD(1334 x 750) <br><font color='#dd19a6'>形状:</font>ストレート <br><font color='#dd19a6'>外部メモリ:</font>なし <br><font color='#dd19a6'>内部メモリ:</font>64GB <br><font color='#dd19a6'>カメラ機能:</font>800万画素 <br><font color='#dd19a6'>対応ネットワーク:</font>CDMA EV-DO Rev.AおよびRev.B(800 1700/2100 1900 2100MHz) UMTS/HSPA+/DC-HSDPA(850 900 1700/2100 1900 2100MHz) GSM/EDGE(850 900 1800 1900MHz) LTE(バンド1 2 3 4 5 8 13 17 18 19 20 25 26 28 29)TD-LTE(38 39 40 41) <br><font color='#dd19a6'>Wi-Fi:</font>802.11a/b/g/n/ac <br><font color='#dd19a6'>その他:</font>指紋認証センサー/GPS機能/フルブラウザ/iTunes/無線LAN/Bluetooth4.0/NFC <br><font color='#dd19a6'>本体重量:</font>129g <br><font color='#dd19a6'>発売日:</font>2014年9月 <br><font color='#dd19a6'>SIMカードサイズ:</font>nanoSIM</td></tr><tr><th>■付属品</th></tr><tr><td>工場出荷状態</td></tr><tr><th>■保証期間</th></tr><tr><td>当社６ヶ月保証<br>保証の詳しい内容はこちらでご確認ください</td></tr><tr><th>■その他特記事項</th></tr><tr><td></td></tr><tr><th>■商品状態の説明</th></tr><tr><td>開封していますが、使用されていない物となります。ケータイ未使用品に関しましては、通電確認及び初期化の作業が行なわれております。</td></tr></table><hr><table width='100%' cellspacing='5' cellpadding='5'><tr><th bgcolor='#D00808'><font color='#ffffff'>！ご注文前にご確認ください</font></th></tr><tr><td>実際の商品と異なるイメージ画像を利用している場合が御座います。<br>当店、実店舗と自社サイトを含む共有在庫となり、ご注文のタイミングによっては商品をご用意できない場合がございます。ご用意出来なかった場合につきましては、ご注文のキャンセルとさせて頂きます。その他、当店のご注文の流れをページ下部にて、予めご確認ください。</td></tr></table><br><img src=""http://www.rakuten.ne.jp/gold/pc-good/mobile/images/redrom.jpg"" width=""710"" height=""80"">",SIMフリー 未使用 iPhone6 A1586 (MG4J2J/A) 64GB ゴールド【国内版 SIMフリー】 スマホ 中古 本体 送料無料 当社６ヶ月保証  【 パソコン＆白ロムのイオシス 】：中古パソコンと白ロムのイオシス,スマートフォンスマホSIMフリー白ロムiPhoneAndroidタブレットiPad携帯電話中古パソコンノートパソコンipoddocomosoftbankauデスクトップパソコンOffice中古PCアウトレットSIMフリー 未使用 iPhone6 A1586 (MG4J2J/A) 64GB ゴールド【国内版 SIMフリー】 スマホ 中古 本体 送料無料 当社６ヶ月保証  【 パソコン＆白ロムのイオシス 】,【当社６ヶ月保証】。SIMフリー 未使用 iPhone6 A1586 (MG4J2J/A) 64GB ゴールド【国内版 SIMフリー】 スマホ 中古 本体 送料無料 当社６ヶ月保証  【 パソコン＆白ロムのイオシス 】[rn]
17-175104,http://tshop.r10s.jp/pc-good/cabinet/n05/85777_1.jpg?fitin=700:700,66240.0000,,スマートフォン・タブレット > スマートフォン本体,SIMフリー 未使用 【開封品】 iPhone6 A1586 (MG492J/A) 16GB ゴールド 【国内版 SIMフリー】【当社６ヶ月保証】 スマホ 中古 本体 送料無料 【 パソコン＆白ロムのイオシス 】,【当社６ヶ月保証】,"<table width='320' cellspacing='5'><tr><th>■主な性能、機能</th></tr><tr><td><font color='#dd19a6'>OS:</font>iOS8以上 <br><font color='#dd19a6'>CPU:</font>Apple A8+M8モーションコプロセッサ <br><font color='#dd19a6'>RAM:</font>1GB <br><font color='#dd19a6'>液晶サイズ:</font>4.7インチ Retina HD(1334 x 750) <br><font color='#dd19a6'>形状:</font>ストレート <br><font color='#dd19a6'>外部メモリ:</font>なし <br><font color='#dd19a6'>内部メモリ:</font>16GB <br><font color='#dd19a6'>カメラ機能:</font>800万画素 <br><font color='#dd19a6'>対応ネットワーク:</font>CDMA EV-DO Rev.AおよびRev.B(800 1700/2100 1900 2100MHz) UMTS/HSPA+/DC-HSDPA(850 900 1700/2100 1900 2100MHz) GSM/EDGE(850 900 1800 1900MHz) LTE(バンド1 2 3 4 5 8 13 17 18 19 20 25 26 28 29)TD-LTE(38 39 40 41) <br><font color='#dd19a6'>Wi-Fi:</font>802.11a/b/g/n/ac <br><font color='#dd19a6'>その他:</font>指紋認証センサー/GPS機能/フルブラウザ/iTunes/無線LAN/Bluetooth4.0/NFC <br><font color='#dd19a6'>本体重量:</font>129g <br><font color='#dd19a6'>発売日:</font>2014年9月 <br><font color='#dd19a6'>SIMカードサイズ:</font>nanoSIM</td></tr><tr><th>■付属品</th></tr><tr><td>工場出荷状態</td></tr><tr><th>■保証期間</th></tr><tr><td>当社６ヶ月保証<br>保証の詳しい内容はこちらでご確認ください</td></tr><tr><th>■その他特記事項</th></tr><tr><td></td></tr><tr><th>■商品状態の説明</th></tr><tr><td>開封していますが、使用されていない物となります。ケータイ未使用品に関しましては、通電確認及び初期化の作業が行なわれております。</td></tr></table><hr><table width='100%' cellspacing='5' cellpadding='5'><tr><th bgcolor='#D00808'><font color='#ffffff'>！ご注文前にご確認ください</font></th></tr><tr><td>実際の商品と異なるイメージ画像を利用している場合が御座います。<br>当店、実店舗と自社サイトを含む共有在庫となり、ご注文のタイミングによっては商品をご用意できない場合がございます。ご用意出来なかった場合につきましては、ご注文のキャンセルとさせて頂きます。その他、当店のご注文の流れをページ下部にて、予めご確認ください。</td></tr></table><br><img src=""http://www.rakuten.ne.jp/gold/pc-good/mobile/images/redrom.jpg"" width=""710"" height=""80"">",SIMフリー 未使用 【開封品】 iPhone6 A1586 (MG492J/A) 16GB ゴールド 【国内版 SIMフリー】【当社６ヶ月保証】 スマホ 中古 本体 送料無料 【 パソコン＆白ロムのイオシス 】：中古パソコンと白ロムのイオシス,スマートフォンスマホSIMフリー白ロムiPhoneAndroidタブレットiPad携帯電話中古パソコンノートパソコンipoddocomosoftbankauデスクトップパソコンOffice中古PCアウトレットSIMフリー 未使用 【開封品】 iPhone6 A1586 (MG492J/A) 16GB ゴールド 【国内版 SIMフリー】【当社６ヶ月保証】 スマホ 中古 本体 送料無料 【 パソコン＆白ロムのイオシス 】,【当社６ヶ月保証】。SIMフリー 未使用 【開封品】 iPhone6 A1586 (MG492J/A) 16GB ゴールド 【国内版 SIMフリー】【当社６ヶ月保証】 スマホ 中古 本体 送料無料 【 パソコン＆白ロムのイオシス 】[rn]
17-175105,http://tshop.r10s.jp/pc-good/cabinet/n05/94964_1.jpg?fitin=700:700,11840.0000,,スマートフォン・タブレット > スマートフォン本体,SIMフリー 未使用 ZTE Blade Vec 4G Black【国内版 SIMフリー】【当社１ヶ月間保証】 スマホ 中古 本体 送料無料【中古】 【 パソコン＆白ロムのイオシス 】,【当社１ヶ月間保証】,"<table width='320' cellspacing='5'><tr><th>■主な性能、機能</th></tr><tr><td><font color='#dd19a6'>OS:</font>Android4.4 <br><font color='#dd19a6'>CPU:</font>Snapdragon 400 1.2GHz(クアッドコア) <br><font color='#dd19a6'>RAM:</font>1GB <br><font color='#dd19a6'>ストレージ:</font>16GB <br><font color='#dd19a6'>ディスプレイ:</font>5.0インチ(1280x720)<br><font color='#dd19a6'> カメラ:</font>800万画素/100万画素 <br><font color='#dd19a6'>外部メモリ:</font>なし 本体重量132g<br><font color='#dd19a6'> サイズ:</font>142.3x70.4x7.8mm <br><font color='#dd19a6'>電波帯:</font>W-CDMA(2100/800MHz) GSM(900/1800/1900MHz) LTE(2100/1700/800MHz)  <br><font color='#dd19a6'>Wi-Fi:</font>b/g/n <br><font color='#dd19a6'>発売日:</font>2014年8月 バッテリー:2300mAh <br><font color='#dd19a6'>その他:</font>GPS/bluetooth4.0 SIMサイズ:MicroSIM</td></tr><tr><th>■付属品</th></tr><tr><td>箱/ACアダプタ/microUSBケーブル/SIMカードツール/クイックスタートガイド</td></tr><tr><th>■保証期間</th></tr><tr><td>当社１ヶ月間保証<br>保証の詳しい内容はこちらでご確認ください</td></tr><tr><th>■その他特記事項</th></tr><tr><td></td></tr><tr><th>■商品状態の説明</th></tr><tr><td>開封していますが、使用されていない物となります。ケータイ未使用品に関しましては、通電確認及び初期化の作業が行なわれております。</td></tr></table><hr><table width='100%' cellspacing='5' cellpadding='5'><tr><th bgcolor='#D00808'><font color='#ffffff'>！ご注文前にご確認ください</font></th></tr><tr><td>実際の商品と異なるイメージ画像を利用している場合が御座います。<br>当店、実店舗と自社サイトを含む共有在庫となり、ご注文のタイミングによっては商品をご用意できない場合がございます。ご用意出来なかった場合につきましては、ご注文のキャンセルとさせて頂きます。その他、当店のご注文の流れをページ下部にて、予めご確認ください。</td></tr></table><br><img src=""http://www.rakuten.ne.jp/gold/pc-good/mobile/images/redrom.jpg"" width=""710"" height=""80"">",SIMフリー 未使用 ZTE Blade Vec 4G Black【国内版 SIMフリー】【当社１ヶ月間保証】 スマホ 中古 本体 送料無料【中古】 【 パソコン＆白ロムのイオシス 】：中古パソコンと白ロムのイオシス,スマートフォンスマホSIMフリー白ロムiPhoneAndroidタブレットiPad携帯電話中古パソコンノートパソコンipoddocomosoftbankauデスクトップパソコンOffice中古PCアウトレットSIMフリー 未使用 ZTE Blade Vec 4G Black【国内版 SIMフリー】【当社１ヶ月間保証】 スマホ 中古 本体 送料無料【中古】 【 パソコン＆白ロムのイオシス 】,【当社１ヶ月間保証】。SIMフリー 未使用 ZTE Blade Vec 4G Black【国内版 SIMフリー】【当社１ヶ月間保証】 スマホ 中古 本体 送料無料【中古】 【 パソコン＆白ロムのイオシス 】[rn]
