17-24799,http://tshop.r10s.jp/kougubako/cabinet/default/orangebook.jpg?fitin=700:700,1391.2000,,花・ガーデン・DIY > DIY・工具 > その他,ＳＵＲＥ　ＮＬ－２０２ＪＲーＷ用ヒーター　NPH202R,【業務用】 オレンジブック2017掲載,<b>メーカー／（株）石崎電機製作所</b><br><br>【仕様】<br>●品名:替ヒーター●適用シーラー:NL-202JR-W<br><br>【質量】　18<br><br>【原産国】　台湾<br><br>【2017　オレンジブック掲載】　4 1448　ページ,ＳＵＲＥ　ＮＬ&minus;２０２ＪＲーＷ用ヒーター　NPH202R：工具箱　楽天市場店,ＳＵＲＥ　ＮＬ&minus;２０２ＪＲーＷ用ヒーター　NPH202R,【業務用】 オレンジブック2017掲載。ＳＵＲＥ　ＮＬ&minus;２０２ＪＲーＷ用ヒーター　NPH202R[rn]
17-24800,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs05/trs2237300.jpg?fitin=700:700,539.2000,,花・ガーデン・DIY > DIY・工具 > その他,白光　テフロンテープ　５枚入　3062,【業務用】 オレンジブック2017掲載,<b>メーカー／白光（株）</b><br><br>【仕様】<br>●品名:替テフロン●適用シーラー:FV802-01<br><br>【原産国】　日本<br><br>【質量】　3G<br><br>【2017　オレンジブック掲載】　4 1447ページ,白光　テフロンテープ　５枚入　3062：工具箱　楽天市場店,白光　テフロンテープ　５枚入　3062,【業務用】 オレンジブック2017掲載。白光　テフロンテープ　５枚入　3062[rn]
17-24801,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs09/trs2939215.jpg?fitin=700:700,12581.6000,,花・ガーデン・DIY > DIY・工具 > その他,白光　ハッコーＦＶ－８０２　１００Ｖ　平型プラグ　FV80201,【業務用】 オレンジブック2017掲載,<b>メーカー／白光（株）</b><br><br>【特長】<br>●用途によって溶着・溶断の使い分けができます。<br><br>【仕様】<br>●シール寸法(mm)幅×長さ:1.6×200●本体寸法(mm)幅×奥行×高さ:80×330×200●適合材質:ポリエチレン(PE)・ポリプロピレン(PP)・エアキャップ・不織布●溶着・溶断可能●シール最大厚み:0.2mm●電源:100V●消費電力:溶着時:260W、溶断時:240W<br><br>【セット内容／付属品】<br>●溶着用ヒーター（2本）、溶断用ヒーター（2本）、テフロンテープ（2本）、粘着テープ（2枚）<br><br>【質量】　2.7KG<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 1447　ページ,白光　ハッコーＦＶ&minus;８０２　１００Ｖ　平型プラグ　FV80201：工具箱　楽天市場店,白光　ハッコーＦＶ&minus;８０２　１００Ｖ　平型プラグ　FV80201,【業務用】 オレンジブック2017掲載。白光　ハッコーＦＶ&minus;８０２　１００Ｖ　平型プラグ　FV80201[rn]
17-24802,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs17/trs3749991.jpg?fitin=700:700,35372.0000,,花・ガーデン・DIY > DIY・工具 > その他,ＳＰＯＴ　無限引締機　Ｎｏ．２００　SPOTNO200,【業務用】 オレンジブック2017掲載,<b>メーカー／昌弘機工（株）</b><br><br>【特長】<br>●無限引締機構の採用により、エンドレスに締め込みが可能です。●ＰＰバンド、ＰＥＴバンド、帯鉄までこれ１台で引締作業ができます。<br><br>【仕様】<br>●適合バンド幅(mm):9～19●バンド厚み(mm):0.4～0.7●全長(mm):300●適合バンド:PP・PETバンド●カッター付<br><br><font color=red>【注意】<br>●封かんには別途封かん機が必要です。</font><br><br>【質量】　2.8KG<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 1397　ページ,ＳＰＯＴ　無限引締機　Ｎｏ．２００　SPOTNO200：工具箱　楽天市場店,ＳＰＯＴ　無限引締機　Ｎｏ．２００　SPOTNO200,【業務用】 オレンジブック2017掲載。ＳＰＯＴ　無限引締機　Ｎｏ．２００　SPOTNO200[rn]
17-24803,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs14/trs3619508.jpg?fitin=700:700,7887.2000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　マジックテープ　縫製用Ａ側　幅５０ｍｍＸ長さ２５ｍ　白　TMAH5025W,【業務用】 オレンジブック2017掲載,<b>メーカー／トラスコ中山（株）</b><br><br>【特長】<br>●繊維製品なので軽く、お好みのサイズにカットでき、縫製取付や加工が容易にできます。●縫製取付の可能なものやA・B側を加工して結束バンドにも利用できます。<br><br>【用途】<br>●さまざまな商品の固定に。●一般的なマジックテープ25m巻です。<br><br>【仕様】<br>●色:白●幅(mm):50●長さ(m):25●厚み(mm):1.9●縫製取付タイプ<br><br>【材質／仕上】<br>●ポリエステル<br><br><font color=red>【注意】<br>●途中継ぎ目が入ることがあります。ご了承ください。(使用上問題ありません)</font><br><br>【質量】　420G<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 1462　ページ,ＴＲＵＳＣＯ　マジックテープ　縫製用Ａ側　幅５０ｍｍＸ長さ２５ｍ　白　TMAH5025W：工具箱　楽天市場店,ＴＲＵＳＣＯ　マジックテープ　縫製用Ａ側　幅５０ｍｍＸ長さ２５ｍ　白　TMAH5025W,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　マジックテープ　縫製用Ａ側　幅５０ｍｍＸ長さ２５ｍ　白　TMAH5025W[rn]
17-24804,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs31/trs4628454.jpg?fitin=700:700,125591.2000,,花・ガーデン・DIY > DIY・工具 > その他,富士インパルス　電動シーラー　FA300　【代引き不可・配送時間指定不可】,【業務用】 オレンジブック2017掲載,<b>メーカー／富士インパルス（株）</b><br><br>【特長】<br>●テーブルスイッチ板（又はフットスイッチ）を軽く押すだけで強力なシーリングができます。●マニュアル運転の他に自動連続運転モードにも切り替えられます。<br><br>【仕様】<br>●シール寸法(mm)幅×長さ:2・5×300●消費電力(W):470/1100●本体寸法(mm)幅×奥行×高さ:360×580×360●電源(V):100●溶着専用●シール最大厚み:0.3mm●電源:100V<br><br>【セット内容／付属品】<br>●ヒーター2mm　5本●ヒーター5mm 5本●プラスドライバー●シールゲージ●テーブルスイッチ板（エアペダル付）●標準テーブル<br><br><font color=red>【注意】<br>●水物・粉物の使用は不可</font><br><br>【質量】　16KG<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 1449　ページ,富士インパルス　電動シーラー　FA300　【代引き不可・配送時間指定不可】：工具箱　楽天市場店,富士インパルス　電動シーラー　FA300　【代引き不可・配送時間指定不可】,【業務用】 オレンジブック2017掲載。富士インパルス　電動シーラー　FA300　【代引き不可・配送時間指定不可】[rn]
17-24805,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs02/trs1198122.jpg?fitin=700:700,1768.8000,,花・ガーデン・DIY > DIY・工具 > その他,ＳＰＯＴ　ＰＰ・紙バンド兼用シール　１９ｍｍ　SPOTPPS19,【業務用】 オレンジブック2017掲載,<b>メーカー／昌弘機工（株）</b><br><br>【特長】<br>●PPバンド・紙バンド用シールです。<br><br>【仕様】<br>●適合バンド幅(mm):19.0●バンド厚み(mm):手締用0.63●1箱 1000個入<br><br>【質量】　3.3KG<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 1398　ページ,ＳＰＯＴ　ＰＰ・紙バンド兼用シール　１９ｍｍ　SPOTPPS19：工具箱　楽天市場店,ＳＰＯＴ　ＰＰ・紙バンド兼用シール　１９ｍｍ　SPOTPPS19,【業務用】 オレンジブック2017掲載。ＳＰＯＴ　ＰＰ・紙バンド兼用シール　１９ｍｍ　SPOTPPS19[rn]
17-24806,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs15/trs3666336.jpg?fitin=700:700,3924.8000,,花・ガーデン・DIY > DIY・工具 > その他,Ｓｈｉｎｗａ　マジクロボンド　メス　強粘着付　５０ｍｍ×５ｍ　黒　2W3L5UC505BK,【業務用】 オレンジブック2017掲載,<b>メーカー／伸和（株）</b><br><br>【特長】<br>●ナイロン素材で繰り返しの脱着にも耐久性があります。●片面のみでのご使用に最適な使い切りサイズです。<br><br>【用途】<br>●産業資材や建材の固定。●梱包材の留め。●工具・機具の留め。<br><br>【仕様】<br>●色:黒●幅(mm):50●長さ(m):5●厚み(mm):2●強粘着のりつきタイプ<br><br>【材質／仕上】<br>●ナイロン●粘着剤:ゴム系<br><br><font color=red>【注意】<br>●軟質塩ビ製品への使用は避けてください。</font><br><br>【原産国】　日本<br><br>【質量】　215G<br><br>【2017　オレンジブック掲載】　4 1468ページ,Ｓｈｉｎｗａ　マジクロボンド　メス　強粘着付　５０ｍｍ&times;５ｍ　黒　2W3L5UC505BK：工具箱　楽天市場店,Ｓｈｉｎｗａ　マジクロボンド　メス　強粘着付　５０ｍｍ&times;５ｍ　黒　2W3L5UC505BK,【業務用】 オレンジブック2017掲載。Ｓｈｉｎｗａ　マジクロボンド　メス　強粘着付　５０ｍｍ&times;５ｍ　黒　2W3L5UC505BK[rn]
17-24807,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs31/trs4600223.jpg?fitin=700:700,236993.6000,,花・ガーデン・DIY > DIY・工具 > その他,ＳＰＯＴ　コードレス結束機　　Ｎｏ．３５Ｖｉ　本体セット　NO35VI,【業務用】 オレンジブック2017掲載,<b>メーカー／昌弘機工（株）</b><br><br>【特長】<br>●リチウムイオンバッテリーを採用したコードレスタイプで、持ち運びが容易です。●溶着機能とは独立したカッターでバンドを切断するため、安定した作業が可能です。<br><br>【仕様】<br>●適合バンド幅(mm):15～19●バンド厚み(mm):0.5～1.05●電源:充電式●手動引締めタイプ●本体寸法（幅×奥行×高さ）:125×260×186～245mm●適合バンド:ポリプロピレン（PP）、ポリエステル、ヘビーバンド<br><br>【セット内容／付属品】<br>●充電器、バッテリー(14.4V)各1個<br><br>【質量】　5.2<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 1394　ページ,ＳＰＯＴ　コードレス結束機　　Ｎｏ．３５Ｖｉ　本体セット　NO35VI：工具箱　楽天市場店,ＳＰＯＴ　コードレス結束機　　Ｎｏ．３５Ｖｉ　本体セット　NO35VI,【業務用】 オレンジブック2017掲載。ＳＰＯＴ　コードレス結束機　　Ｎｏ．３５Ｖｉ　本体セット　NO35VI[rn]
17-24808,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs18/trs3830055.jpg?fitin=700:700,476.0000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　簡易結束ベルト「くくり帯」　２０ｍｍＸ３ｍ　黒　KR203BK,【業務用】 オレンジブック2017掲載,<b>メーカー／トラスコ中山（株）</b><br><br>【特長】<br>●ベルトは強靭なポリプロピレン製のベルトで、焼却廃棄の際もダイオキシンなどを出さず、環境に優しい商品です。●止め金具付です。<br><br>【用途】<br>●棚などの荷物の落下防止。●パイプなどの結束。<br><br>【仕様】<br>●色:黒●幅(mm):20●最大使用荷重(kg):50●長さ(m):3●厚み(mm):1.7●止め金具付●最大結束長さ（m）:2.9<br><br>【材質／仕上】<br>●ベルト:ポリプロピレン（PP）●金具:スチール●表面処理:ニッケルメッキ仕上げ<br><br><font color=red>【注意】<br>●一時的な仮固定を目的としています。輸送時等大きな荷重がかかる用途には不向きです。</font><br><br>【質量】　60<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 1456　ページ,ＴＲＵＳＣＯ　簡易結束ベルト「くくり帯」　２０ｍｍＸ３ｍ　黒　KR203BK：工具箱　楽天市場店,ＴＲＵＳＣＯ　簡易結束ベルト「くくり帯」　２０ｍｍＸ３ｍ　黒　KR203BK,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　簡易結束ベルト「くくり帯」　２０ｍｍＸ３ｍ　黒　KR203BK[rn]
17-24809,http://tshop.r10s.jp/kougubako/cabinet/default/orangebook.jpg?fitin=700:700,100.0000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　荷造機　帯鉄用　ＮＯ．１６バネ　TSBP29016,【業務用】 オレンジブック2017掲載,<b>メーカー／トラスコ中山（株）</b><br><br>【仕様】<br>●品名:バネ<br><br><font color=red>【注意】<br>●封かんには別途封かん機が必要です。</font><br><br>【質量】　1G<br><br>【原産国】　台湾<br><br>【2017　オレンジブック掲載】　4 1395　ページ,ＴＲＵＳＣＯ　荷造機　帯鉄用　ＮＯ．１６バネ　TSBP29016：工具箱　楽天市場店,ＴＲＵＳＣＯ　荷造機　帯鉄用　ＮＯ．１６バネ　TSBP29016,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　荷造機　帯鉄用　ＮＯ．１６バネ　TSBP29016[rn]
