17-143499,http://tshop.r10s.jp/aris/cabinet/10ogk/wpg2_r.jpg?fitin=700:700,5633.6000,,スポーツ・アウトドア > 自転車・サイクリング > グローブ,OGK WPG-2 【レッド：S】 ウィンターグラブ,オージーケー　グローブ　,"■カイロが入るポケット装備
手の甲に市販のカイロが入れられる専用ポケット付
※カイロ使用時の推奨温度は-5℃～0℃
※使用状況によって感じ方には個人差があります。

■アルミ箔フィルム生地採用
手の甲部分にアルミ箔フィルム生地を採用し、カイロで発生した熱を指先まで効率よく伝導

■「ホットカプセル&reg;」採用
手の甲内側部分に熱が奪われにくく保温・蓄熱性能の高い「ホットカプセル&reg;」を採用。カイロの熱を逃さず指先までしっかり保温。また、抗菌防臭機能/抜群の肌触りで快適な使用感を実現。

■高いグリップ力
細やかなハンドル＆ブレーキコントロールをアシストする、高いグリップ力と摩擦耐久性が非常に高い合成皮革を採用

■大型スウェットパッド
汗などを素早く拭き取れる大型のスウェットパッドエリアを確保

■手の甲部分のつっぱり感を緩和する伸縮自在のギャザー採用
カイロを入れた際に生じる手の甲部分のつっぱり感をギャザーで緩和",OGK WPG-2 【レッド：S】 ウィンターグラブ：アリス・サイクル,トピークパールイズミオーストリッチキャットアイＯＧＫシマノTOPEAKPEARL IZUMI 自転車パーツSHIMANOCATEYECAT EYEOSTRICHOGK WPG-2 【レッド：S】 ウィンターグラブ,オージーケー　グローブ　。OGK WPG-2 【レッド：S】 ウィンターグラブ[rn]
17-143500,http://tshop.r10s.jp/aris/cabinet/09ogk/imgrc0069282939.jpg?fitin=700:700,3000.0000,,スポーツ・アウトドア > 自転車・サイクリング > グローブ,OGK  グラブ （指付き） SFG-1 ブラックレッド,,"春秋のライドに最適！
エアロ設計・プロスペックグローブ",OGK  グラブ （指付き） SFG-1 ブラックレッド：アリス・サイクル,トピークパールイズミオーストリッチキャットアイＯＧＫシマノTOPEAKPEARL IZUMI 自転車パーツSHIMANOCATEYECAT EYEOSTRICHOGK  グラブ （指付き） SFG-1 ブラックレッド,OGK  グラブ （指付き） SFG-1 ブラックレッド[rn]
17-143501,http://tshop.r10s.jp/aris/cabinet/10ogk/kg11w.jpg?fitin=700:700,2860.0000,,スポーツ・アウトドア > 自転車・サイクリング > グローブ,OGK  ウィンターグローブ  KG-11W,,薄手で好評のＫａｂｕｔｏのウィンターグローブシリーズにスマートフォン対応モデルがデビュー,OGK  ウィンターグローブ  KG-11W：アリス・サイクル,トピークパールイズミオーストリッチキャットアイＯＧＫシマノTOPEAKPEARL IZUMI 自転車パーツSHIMANOCATEYECAT EYEOSTRICHOGK  ウィンターグローブ  KG-11W,OGK  ウィンターグローブ  KG-11W[rn]
17-143502,http://tshop.r10s.jp/aris/cabinet/10ogk/wpg2_bk.jpg?fitin=700:700,5633.6000,,スポーツ・アウトドア > 自転車・サイクリング > グローブ,OGK WPG-2 【ブラック：S】 ウィンターグラブ,オージーケー　グローブ　,"■カイロが入るポケット装備
手の甲に市販のカイロが入れられる専用ポケット付
※カイロ使用時の推奨温度は-5℃～0℃
※使用状況によって感じ方には個人差があります。

■アルミ箔フィルム生地採用
手の甲部分にアルミ箔フィルム生地を採用し、カイロで発生した熱を指先まで効率よく伝導

■「ホットカプセル&reg;」採用
手の甲内側部分に熱が奪われにくく保温・蓄熱性能の高い「ホットカプセル&reg;」を採用。カイロの熱を逃さず指先までしっかり保温。また、抗菌防臭機能/抜群の肌触りで快適な使用感を実現。

■高いグリップ力
細やかなハンドル＆ブレーキコントロールをアシストする、高いグリップ力と摩擦耐久性が非常に高い合成皮革を採用

■大型スウェットパッド
汗などを素早く拭き取れる大型のスウェットパッドエリアを確保

■手の甲部分のつっぱり感を緩和する伸縮自在のギャザー採用
カイロを入れた際に生じる手の甲部分のつっぱり感をギャザーで緩和",OGK WPG-2 【ブラック：S】 ウィンターグラブ：アリス・サイクル,トピークパールイズミオーストリッチキャットアイＯＧＫシマノTOPEAKPEARL IZUMI 自転車パーツSHIMANOCATEYECAT EYEOSTRICHOGK WPG-2 【ブラック：S】 ウィンターグラブ,オージーケー　グローブ　。OGK WPG-2 【ブラック：S】 ウィンターグラブ[rn]
17-143503,http://tshop.r10s.jp/aris/cabinet/09ogk/spg-4.jpg?fitin=700:700,3015.2000,,スポーツ・アウトドア > 自転車・サイクリング > グローブ,OGK  グローブ  SPG-4 グラブ （メッシュ指切り）,,"■ＯＧＫ ＫＡＢＵＴＯのグローブは全モデル、手の平で発生するシワを解消するために、握ったままの状態で立体的に断裁・縫製を行う３Ｄ・立体縫製加工を採用しています。
●「クラリーノTM」を採用。
●「BezantR」採用。
●「クールマックスRファブリック」を採用。
●「クイックリリースリング」を採用。
※取り寄せ商品となります。
メーカー在庫があれば、ご注文から１週間程で入荷いたします。",OGK  グローブ  SPG-4 グラブ （メッシュ指切り）：アリス・サイクル,トピークパールイズミオーストリッチキャットアイＯＧＫシマノTOPEAKPEARL IZUMI 自転車パーツSHIMANOCATEYECAT EYEOSTRICHOGK  グローブ  SPG-4 グラブ （メッシュ指切り）,OGK  グローブ  SPG-4 グラブ （メッシュ指切り）[rn]
17-143504,http://tshop.r10s.jp/aris/cabinet/10ogk/prg3.jpg?fitin=700:700,2640.0000,,スポーツ・アウトドア > 自転車・サイクリング > グローブ,OGK  グラブ （指付き） PRG-3,,"■ＯＧＫ ＫＡＢＵＴＯのグローブは全モデル、手の平で発生するシワを解消するために、握ったままの状態で立体的に断裁・縫製を行う３Ｄ・立体縫製加工を採用しています。
■「クラリーノTM」は、天然皮革の精緻な構造と独特の性能を再現した（株）クラレが開発した丈夫で軽く、手入れが簡単な人口皮革素材で、特殊な繊維に多孔質ウレタンを充填し強度と通気性、ソフト感を保っています。",OGK  グラブ （指付き） PRG-3：アリス・サイクル,トピークパールイズミオーストリッチキャットアイＯＧＫシマノTOPEAKPEARL IZUMI 自転車パーツSHIMANOCATEYECAT EYEOSTRICHOGK  グラブ （指付き） PRG-3,OGK  グラブ （指付き） PRG-3[rn]
17-143505,http://tshop.r10s.jp/aris/cabinet/10ogk/wpg2_r.jpg?fitin=700:700,5633.6000,,スポーツ・アウトドア > 自転車・サイクリング > グローブ,OGK WPG-2 【レッド：XL】 ウィンターグラブ,オージーケー　グローブ　,"■カイロが入るポケット装備
手の甲に市販のカイロが入れられる専用ポケット付
※カイロ使用時の推奨温度は-5℃～0℃
※使用状況によって感じ方には個人差があります。

■アルミ箔フィルム生地採用
手の甲部分にアルミ箔フィルム生地を採用し、カイロで発生した熱を指先まで効率よく伝導

■「ホットカプセル&reg;」採用
手の甲内側部分に熱が奪われにくく保温・蓄熱性能の高い「ホットカプセル&reg;」を採用。カイロの熱を逃さず指先までしっかり保温。また、抗菌防臭機能/抜群の肌触りで快適な使用感を実現。

■高いグリップ力
細やかなハンドル＆ブレーキコントロールをアシストする、高いグリップ力と摩擦耐久性が非常に高い合成皮革を採用

■大型スウェットパッド
汗などを素早く拭き取れる大型のスウェットパッドエリアを確保

■手の甲部分のつっぱり感を緩和する伸縮自在のギャザー採用
カイロを入れた際に生じる手の甲部分のつっぱり感をギャザーで緩和",OGK WPG-2 【レッド：XL】 ウィンターグラブ：アリス・サイクル,トピークパールイズミオーストリッチキャットアイＯＧＫシマノTOPEAKPEARL IZUMI 自転車パーツSHIMANOCATEYECAT EYEOSTRICHOGK WPG-2 【レッド：XL】 ウィンターグラブ,オージーケー　グローブ　。OGK WPG-2 【レッド：XL】 ウィンターグラブ[rn]
17-143506,http://tshop.r10s.jp/aris/cabinet/10ogk/prg4.jpg?fitin=700:700,2148.8000,,スポーツ・アウトドア > 自転車・サイクリング > グローブ,OGK  グラブ （指切り） PRG-4,,"■ＯＧＫ ＫＡＢＵＴＯのグローブは全モデル、手の平で発生するシワを解消するために、握ったままの状態で立体的に断裁・縫製を行う３Ｄ・立体縫製加工を採用しています。
■「クラリーノTM」は、天然皮革の精緻な構造と独特の性能を再現した（株）クラレが開発した丈夫で軽く、手入れが簡単な人口皮革素材で、特殊な繊維に多孔質ウレタンを充填し強度と通気性、ソフト感を保っています。",OGK  グラブ （指切り） PRG-4：アリス・サイクル,トピークパールイズミオーストリッチキャットアイＯＧＫシマノTOPEAKPEARL IZUMI 自転車パーツSHIMANOCATEYECAT EYEOSTRICHOGK  グラブ （指切り） PRG-4,OGK  グラブ （指切り） PRG-4[rn]
17-143507,http://tshop.r10s.jp/aris/cabinet/10ogk/9kg9w-new.jpg?fitin=700:700,3074.4000,,スポーツ・アウトドア > 自転車・サイクリング > グローブ,OGK  ウィンターグラブ  KG-9W ニットタイプ,,"ニットタイプのウィンターグローブ誕生！
自転車での使用はもちろん、お出かけなどで普段着のように使える！。
■当社防寒シリーズ初のニットを採用したカジュアルデザインモデル。
■当社グローブシリーズ初のレディースサイズも設定。
■ニットなのに風を通さない理由、それは高性能・防風・防水・浸透素材「サイトスR」を使用しているから。
■高いフィット感とグリップ力が特徴の合成皮革「ＢｅｚａｎｔＲ」使用。
■快適なグリップ感を実現する、２種類の異なるパッドを採用。
■あらがじめ握った状態で縫製する「３D立体縫製加工」採用。
■手首への冷気侵入を防ぎ、グローブ内の温度を保つ「ラバーリスト」採用。",OGK  ウィンターグラブ  KG-9W ニットタイプ：アリス・サイクル,トピークパールイズミオーストリッチキャットアイＯＧＫシマノTOPEAKPEARL IZUMI 自転車パーツSHIMANOCATEYECAT EYEOSTRICHOGK  ウィンターグラブ  KG-9W ニットタイプ,OGK  ウィンターグラブ  KG-9W ニットタイプ[rn]
17-143508,http://tshop.r10s.jp/aris/cabinet/10ogk/spg6w.jpg?fitin=700:700,1837.6000,,スポーツ・アウトドア > 自転車・サイクリング > グローブ,OGK  グラブ （指切り） SPG-6  【女性用】,,"「クイックリリースリング」採用。ソフトクッション装備の万能スポーツタイプ
・大きなスウェットパッドエリアで夏場も安心
・新デザインのベルクロ・ハンド採用で、手首の動きがスムーズに
・柔らかいパッドを多用しロングライドにも対応
　特に気になる手のひらにはゲルパッドを採用
・グローブが素早く脱げる「クイックリリースリング」採用
・通気性の向上と軽量化を実現したパンチング加工
・あらかじめ握ったままの状態で縫製を行うことにより、手のひら部分のシワを軽減
●カラー：ライトブルー、パープル
●サイズ：ＸＳ、Ｓ、Ｍ、Ｌ、ＸＬ",OGK  グラブ （指切り） SPG-6  【女性用】：アリス・サイクル,トピークパールイズミオーストリッチキャットアイＯＧＫシマノTOPEAKPEARL IZUMI 自転車パーツSHIMANOCATEYECAT EYEOSTRICHOGK  グラブ （指切り） SPG-6  【女性用】,OGK  グラブ （指切り） SPG-6  【女性用】[rn]
17-143509,http://tshop.r10s.jp/aris/cabinet/10ogk/wpg2_bk.jpg?fitin=700:700,5633.6000,,スポーツ・アウトドア > 自転車・サイクリング > グローブ,OGK WPG-2 【ブラック：M】 ウィンターグラブ,オージーケー　グローブ　,"■カイロが入るポケット装備
手の甲に市販のカイロが入れられる専用ポケット付
※カイロ使用時の推奨温度は-5℃～0℃
※使用状況によって感じ方には個人差があります。

■アルミ箔フィルム生地採用
手の甲部分にアルミ箔フィルム生地を採用し、カイロで発生した熱を指先まで効率よく伝導

■「ホットカプセル&reg;」採用
手の甲内側部分に熱が奪われにくく保温・蓄熱性能の高い「ホットカプセル&reg;」を採用。カイロの熱を逃さず指先までしっかり保温。また、抗菌防臭機能/抜群の肌触りで快適な使用感を実現。

■高いグリップ力
細やかなハンドル＆ブレーキコントロールをアシストする、高いグリップ力と摩擦耐久性が非常に高い合成皮革を採用

■大型スウェットパッド
汗などを素早く拭き取れる大型のスウェットパッドエリアを確保

■手の甲部分のつっぱり感を緩和する伸縮自在のギャザー採用
カイロを入れた際に生じる手の甲部分のつっぱり感をギャザーで緩和",OGK WPG-2 【ブラック：M】 ウィンターグラブ：アリス・サイクル,トピークパールイズミオーストリッチキャットアイＯＧＫシマノTOPEAKPEARL IZUMI 自転車パーツSHIMANOCATEYECAT EYEOSTRICHOGK WPG-2 【ブラック：M】 ウィンターグラブ,オージーケー　グローブ　。OGK WPG-2 【ブラック：M】 ウィンターグラブ[rn]
