17-103499,http://tshop.r10s.jp/soukai/cabinet/18/4901417720818.jpg?fitin=700:700,280.8000,,美容・コスメ・香水 > ヘアケア・スタイリング > シャンプー,いち髪 なめらかスムースケア シャンプー レギュラー(200mL)【いち髪】,いち髪★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞バス・洗面＞シャンプー＞シャンプー その他＞いち髪 なめらかスムースケア シャンプー レギュラー (200mL)<br><br>★税抜1900円以上で送料無料★<br><br>【いち髪 なめらかスムースケア シャンプー レギュラーの商品詳細】<br>●指通りUP成分「赤米エキス」配合<br>●うるおいなめらかキューティクルスムース処方<br>●みずみずしく可憐に咲く山桜の香り<br>●いち髪なめらかスムースケアシリーズでお使いになることをおすすめします。<br><br>【使用方法】<br>・髪をぬらし、適量を髪全体につけ、充分に泡立てて洗い、その後よくすすいでください。<br><br>【成分】<br>水、ラウロイルサルコシンTEA、パーム核脂肪酸アミドプロピルベタイン、コミドメチルMEA、コカミドMEA、ジステアリン酸グリコール、ココイルグルタミン酸TEA、ヤシ油脂肪酸PEG-7グリセリル、コメヌカエキス、コメエキス、サッカロミセス／コメヌカ発酵エキス、コメ胚芽油、イノシトール、ムクロジエキス、ツバキエキス、サクラ葉エキス、ヒオウギエキス、塩化Na、クエン酸、グアーヒドロキシプロピルトリモニウムクロリド、ポリクオタニウム-10、ポリクオタニウム-7、BG、エタノール、デキストリン、EDTA-2Na、安息香酸Na、香料、カラメル<br>【注意事項】<br>・頭皮にあわない時、また傷、湿疹など、異常のある時は使用しないでください。<br>・ご使用中、赤み、かゆみ、刺激等の異常が現れた時は使用を中止し、皮膚科専門医等へのご相談をおすすめします。<br>・目に入らないよう注意し、目に入った時はすぐ洗い流してください。<br>・乳幼児の手の届かないところに置いてください。<br>・直射日光を避けて保管してください。<br><br>【ブランド】<br>いち髪<br><br>【発売元、製造元、輸入元又は販売元】<br>クラシエホームプロダクツ<br><br><font color='red'>本品はメーカー製造中止のため、在庫限りで販売終了となります。</font><br><br>(いちかみ 滑らかスムースケア)<br><br>クラシエホームプロダクツ<br>108-8080 東京都港区海岸3-20-20<br>03-5446-3210<br><br>広告文責：株式会社爽快ドラッグ<br><br>[シャンプー/ブランド：いち髪/],いち髪 なめらかスムースケア シャンプー レギュラー(200mL)【いち髪】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションいち髪 なめらかスムースケア シャンプー レギュラー(200mL)【いち髪】,いち髪★税抜1900円以上で送料無料★。いち髪 なめらかスムースケア シャンプー レギュラー(200mL)【いち髪】[rn]
17-103500,http://tshop.r10s.jp/soukai/cabinet/33/4901417721433.jpg?fitin=700:700,302.4000,,美容・コスメ・香水 > ヘアケア・スタイリング > シャンプー,【在庫限り】いち髪 なめらかスムースケア シャンプー 詰替 10％増量(374mL)【いち髪】,いち髪★税抜1900円以上で送料無料★,お店TOP＞バス・洗面＞シャンプー＞詰め替えシャンプー＞【在庫限り】いち髪 なめらかスムースケア シャンプー 詰替 10％増量 (374mL)<br><br>★税抜1900円以上で送料無料★<br><br>【【在庫限り】いち髪 なめらかスムースケア シャンプー 詰替 10％増量の商品詳細】<br>●いち髪の予防美髪がさらに進化。生まれたての髪(根元付近の髪)の美しさを守って、芯から健やかな絹髪へ。<br>●傷んだ髪の補修にくわえて、根元から2cmの健康毛を守り、ダメージを予防します。<br>●和草プレミアムエキスに紫玄米ぬかエキス新配合。髪のしなやかさをアップさせ芯から美しい健康的な髪へ導きます。<br>●絡まりやゴワつきがちな髪も、指どおりなめらかに<br>●キューティクルスムース処方<br>●植物由来アミノ酸系洗浄成分使用<br>●ノンシリコン・サルフェートフリー処方<br>●みずみずしく可憐な山桜、三分咲きの香り<br>●数量限定、お得な詰め替え10％増量タイプ<br><br>【使用方法】<br>・髪をぬらし地肌をやさしくマッサージするように充分に泡立てて洗い、よくすすいでください。<br><br>【成分】<br>水、ラウロイルサルコシンTEA、パーム核脂肪酸アミドプロピルベタイン、コカミドメチルMEA、コカミドMEA、ジステアリン酸グリコール、ココイルグルタミン酸TEA、ヤシ油脂肪酸PEG-7グリセリル、コメヌカエキス、コメエキス、ボタンエキス、ラカンセア／加水分解コメ発酵液、コメ胚芽油、サクラ葉エキス、ツバキ種子エキス、ヒオウギエキス、ムクロジエキス、塩化Na、クエン酸、グアーヒドロキシプロピルトリモニウムクロリド、ポリクオタニウム-10、ポリクオタニウム-7、BG、エタノール、EDTA-2Na、香料、カラメル<br>【注意事項】<br>・頭皮に異常のあるときは使用しないでください。<br>・刺激等の異常が現れたときは使用を中止し皮膚科専門医等へのご相談をお勧めします。<br>・目に入ったときはすぐに洗い流してください。<br>・乳幼児の手の届かないところにおいてください。<br><br>【ブランド】<br>いち髪<br><br>【発売元、製造元、輸入元又は販売元】<br>クラシエホームプロダクツ<br><br>クラシエホームプロダクツ<br>108-8080 東京都港区海岸3-20-20<br>03-5446-3210<br><br>広告文責：株式会社爽快ドラッグ<br>0570-666-632<br><br>[シャンプー/ブランド：いち髪/],【在庫限り】いち髪 なめらかスムースケア シャンプー 詰替 10％増量(374mL)【いち髪】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーション【在庫限り】いち髪 なめらかスムースケア シャンプー 詰替 10％増量(374mL)【いち髪】,いち髪★税抜1900円以上で送料無料★。【在庫限り】いち髪 なめらかスムースケア シャンプー 詰替 10％増量(374mL)【いち髪】[rn]
17-103501,http://tshop.r10s.jp/soukai/cabinet/58/4901417784858.jpg?fitin=700:700,664.0000,,美容・コスメ・香水 > ヘアケア・スタイリング > シャンプー,【在庫限り】いち髪 なめらかスムースケア シャンプー+コンディショナーペアセット(1セット)【いち髪】,いち髪★税抜1900円以上で送料無料★,お店TOP＞バス・洗面＞シャンプー＞ダメージケアシャンプー＞【在庫限り】いち髪 なめらかスムースケア シャンプー+コンディショナーペアセット (1セット)<br><br>★税抜1900円以上で送料無料★<br><br>【【在庫限り】いち髪 なめらかスムースケア シャンプー+コンディショナーペアセットの商品詳細】<br>●数量限定、いち髪 シャンプー ポンプとコンディショナー ポンプ(なめらかスムースタイプ)のペアセット<br>●いち髪の予防美髪がさらに進化。生まれたての髪(根元付近の髪)の美しさを守って、芯から健やかな絹髪へ<br>●傷んだ髪の補修にくわえて、根元から2cmの健康毛を守り、ダメージを予防します。<br>●和草プレミアムエキスに紫玄米ぬかエキス新配合。髪のしなやかさをアップさせ芯から美しい健康的な髪へ導きます。<br>●絡まりやゴワつきがちな髪も、指どおりなめらかに<br>●キューティクルスムース処方<br>●植物由来アミノ酸系洗浄成分使用・ノンリシコン(シャンプー)<br>●サルフェートフリー処方(シャンプー・コンディショナー)<br>●みずみずしく可憐な山桜の香り<br><br>【使用方法】<br>★シャンプー<br>・髪をぬらし地肌をやさしくマッサージするように充分に泡立てて洗い、よくすすいでください。<br>★コンディショナー<br>・シャンプー後適量を髪になじませてからすすいでください。<br><br>【セット詳細】<br>いち髪 シャンプー ポンプ なめらかスムース・・・480mL*1<br>いち髪 コンディショナー ポンプ なめらかスムース・・・480mL*1<br>【成分】<br>★シャンプー<br>水、ラウロイルサルコシンTEA、パーム核脂肪酸アミドプロピルベタイン、コカミドメチルMEA、コカミドMEA、ジステアリン酸グリコール、ココイルグルタミン酸TEA、ヤシ油脂肪酸PEG-7グリセリル、コメヌカエキス、コメエキス、ボタンエキス、ラカンセア／加水分解コメ発酵液、コメ胚芽油、サクラ葉エキス、ツバキ種子エキス、ヒオウギエキス、ムクロジエキス、塩化Na、クエン酸、グアーヒドロキシプロピルトリモニウムクロリド、ポリクオタニウム-10、ポリクオタニウム-7、BG、エタノール、EDTA-2Na、香料、カラメル<br>★コンディショナー<br>水、ステアリルアルコール、ベヘナミドプロピルジメチルアミン、ソルビトール、コメヌカエキス、コメエキス、ボタンエキス、ラカンセア／加水分解醗酵液、コメ胚芽油、サクラ葉エキス、ツバキ種子エキス、ヒオウギエキス、アモジメチコン、グリコシルトレハロース、ジメチコン、ベヘニルPGトリモニウムクロリド、乳酸、パラフィン、ビスジグリセリルポリアシルアジベート-2、加水分解水添デンプン、ベヘニルアルコール、(C12-14)パレス-7、ヒドロキシエチルセルロース、フェニルトリメチコン、エタノール、(ビスイソブチルPEG-14／アモジメチコン)コポリマー、(C12-14)パレス-5、BG、(C12-14)パレス-12、ラウレス-9、酢酸、PG、ステアルトリモニウムクロリド、トコフェロール、フェノキシエタノール、サリチル酸Na、メチルパラベン、香料、カラメル<br>【注意事項】<br>・頭皮に異常のあるときは使用しないでください。<br>・刺激等の異常が現れたときは使用を中止し皮膚科専門医等へのご相談をお勧めします。<br>・目に入ったときはすぐに洗い流してください。<br>・乳幼児の手の届かないところにおいてください。<br><br>【ブランド】<br>いち髪<br><br>【発売元、製造元、輸入元又は販売元】<br>クラシエホームプロダクツ<br><br>クラシエホームプロダクツ<br>108-8080 東京都港区海岸3-20-20<br>03-5446-3210<br><br>広告文責：株式会社爽快ドラッグ<br>0570-666-632<br><br>[シャンプー/ブランド：いち髪/],【在庫限り】いち髪 なめらかスムースケア シャンプー+コンディショナーペアセット(1セット)【いち髪】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーション【在庫限り】いち髪 なめらかスムースケア シャンプー+コンディショナーペアセット(1セット)【いち髪】,いち髪★税抜1900円以上で送料無料★。【在庫限り】いち髪 なめらかスムースケア シャンプー+コンディショナーペアセット(1セット)【いち髪】[rn]
17-103502,http://tshop.r10s.jp/soukai/cabinet/32/4901417721532.jpg?fitin=700:700,559.2000,,美容・コスメ・香水 > ヘアケア・スタイリング > シャンプー,いち髪 濃密W保湿ケア シャンプー ポンプ(480mL)【いち髪】,いち髪★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞バス・洗面＞シャンプー＞ダメージケアシャンプー＞いち髪 濃密W保湿ケア シャンプー ポンプ (480mL)<br><br>★税抜1900円以上で送料無料★<br><br>【いち髪 濃密W保湿ケア シャンプー ポンプの商品詳細】<br>●いち髪の予防美髪がさらに進化。生まれたての髪(根元付近の髪)の美しさを守って、芯から健やかな絹髪へ<br>●傷んだ髪の補修にくわえて、根元から2cmの健康毛を守り、ダメージを予防します。<br>●和草プレミアムエキスに紫玄米ぬかエキス新配合。髪をしなやかにし、芯から美しい健康的な髪へ導きます。<br>●ダメージで失われたうるおいや艶を補給、髪と地肌をW保湿、乾燥によるダメージを予防。ぱさつき広がる髪もしっとりまとまる<br>●モイストチャージ処方<br>●植物由来アミノ酸系洗浄成分使用<br>●ノンリシコン・サルフェートフリー処方<br>●ほろ甘いあんずと上品な桜の香り<br><br>【使用方法】<br>・髪をぬらし地肌をやさしくマッサージするように充分に泡立てて洗い、よくすすいでください。<br><br>【成分】<br>水、ラウロイルサルコシンTEA、パーム核脂肪酸アミドプロピルベタイン、コカミドメチルMEA、コカミドMEA、ココイルグルタミン酸TEA、ジステアリン酸グリコール、ココイルメチルタウリンNa、コメヌカエキス、アンズ核油、チャ花エキス、ボタンエキス、ラカンセア／加水分解コメ発酵液、コメ胚芽油、サクラ葉エキス、ツバキ種子エキス、ヒオウギエキス、ムクロジエキス、塩化Na、クエン酸、グアーヒドロキシプロピルトリモニウムクロリド、ポリクオタニウム-7、ポリクオタニウム-49、ポリクオタニウム-10、エタノール、BG、EDTA-2Na、安息香酸酸Na、香料、カラメル<br>【注意事項】<br>・頭皮に異常のあるときは使用しないでください。<br>・刺激等の異常が現れたときは使用を中止し皮膚科専門医等へのご相談をお勧めします。<br>・目に入ったときはすぐに洗い流してください。<br>・乳幼児の手の届かないところにおいてください。<br><br>【ブランド】<br>いち髪<br><br>【発売元、製造元、輸入元又は販売元】<br>クラシエホームプロダクツ<br><br>(いちかみ ICHIKAMI イチカミ 濃密ダブル保湿ケア)<br><br>クラシエホームプロダクツ<br>108-8080 東京都港区海岸3-20-20<br>03-5446-3210<br><br>広告文責：株式会社爽快ドラッグ<br><br>[シャンプー/ブランド：いち髪/],いち髪 濃密W保湿ケア シャンプー ポンプ(480mL)【いち髪】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションいち髪 濃密W保湿ケア シャンプー ポンプ(480mL)【いち髪】,いち髪★税抜1900円以上で送料無料★。いち髪 濃密W保湿ケア シャンプー ポンプ(480mL)【いち髪】[rn]
17-103503,http://tshop.r10s.jp/soukai/cabinet/07/4901417785107.jpg?fitin=700:700,610.4000,,美容・コスメ・香水 > ヘアケア・スタイリング > シャンプー,【在庫限り】いち髪 シャンプー+コンディショナーペアセット 濃密W保湿(1セット)【いち髪】,いち髪★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/sd/sale/saleitem_20170420.gif' border='0' width='100%'><br><br>お店TOP＞バス・洗面＞シャンプー＞ダメージケアシャンプー＞【在庫限り】いち髪 シャンプー+コンディショナーペアセット 濃密W保湿 (1セット)<br><br>★税抜1900円以上で送料無料★<br><br>【【在庫限り】いち髪 シャンプー+コンディショナーペアセット 濃密W保湿の商品詳細】<br>●数量限定、いち髪シャンプーポンプとコンディショナーポンプ(濃密W保湿)のペアセット<br>●いち髪の予防美髪がさらに進化。生まれたての髪(根元付近の髪)の美しさを守って、芯から健やかな絹髪へ<br>・傷んだ髪の補修にくわえて、根元から2cmの健康毛を守り、ダメージを予防します。<br>●和草プレミアムエキスに紫玄米ぬかエキス新配合。髪のしなやかさをアップさせ芯から美しい健康的な髪へ導きます。<br>●ダメージで失われたうるおいや艶を補給、髪と地肌をW保湿、乾燥によるダメージを予防。ぱさつき広がる髪もしっとりまとまる<br>●モイストチャージ処方<br>●植物由来アミノ酸系洗浄成分使用・ノンリシコン(シャンプー)<br>●サルフェートフリー処方(シャンプー・コンディショナー)<br>●ほろ甘いあんずと上品な桜の香り<br><br>【使用方法】<br>★シャンプー<br>・髪をぬらし地肌をやさしくマッサージするように充分に泡立てて洗い、よくすすいでください。<br>★コンディショナー<br>・シャンプー後適量を髪になじませてからすすいでください。<br><br>【セット詳細】<br>いち髪 シャンプー ポンプ(濃密W保湿)・・・480mL*1<br>いち髪 コンディショナー ポンプ(濃密W保湿)・・・480mL*1<br>【成分】<br>★シャンプー<br>水、ラウロイルサルコシンTEA、パーム核脂肪酸アミドプロピルベタイン、コカミドメチルMEA、コカミドMEA、ココイルグルタミン酸TEA、ジステアリン酸グリコール、ココイルメチルタウリンNa、コメヌカエキス、アンズ核油、チャ花エキス、ボタンエキス、ラカンセア／加水分解コメ発酵液、コメ胚芽油、サクラ葉エキス、ツバキ種子エキス、ヒオウギエキス、ムクロジエキス、塩化Na、クエン酸、グアーヒドロキシプロピルトリモニウムクロリド、ポリクオタニウム-7、ポリクオタニウム-49、ポリクオタニウム-10、エタノール、BG、EDTA-2Na、安息香酸酸Na、香料、カラメル<br>★コンディショナー<br>水、セテアリルアルコール、ジメチコン、PPG-1／PEG-1ステアラミン、コメヌカエキス、アンズ核油、チャ葉エキス、ボタンエキス、ラカンセア／加水分解コメ発酵液、コメ胚芽油、サクラ葉エキス、ツバキ種子エキス、ヒオウギエキス、乳酸、パラフィン、ベヘナミドプロピルジメチルアミン、フェニルトリメチコン、グリコシルトレハロース、アモジメチコン、ベヘニルPGトリモニウムクロリド、加水分解水添デンプン、ヒドロキシエチルセルロース、(ビスイソブチルPEG-14／アモジメチコン)コポリマー、ベヘニルアルコール、エタノール、DPG、ラウレス-4、ラウレス-23、BG、ステアリン酸PEG-55、クエン酸、トコフェロール、安息香酸酸Naメチルパラベン、香料、カラメル<br>【注意事項】<br>・頭皮に異常のあるときは使用しないでください。<br>・刺激等の異常が現れたときは使用を中止し皮膚科専門医等へのご相談をお勧めします。<br>・目に入ったときはすぐに洗い流してください。<br>・乳幼児の手の届かないところにおいてください。<br><br>【ブランド】<br>いち髪<br><br>【発売元、製造元、輸入元又は販売元】<br>クラシエホームプロダクツ<br><br>/(/F217601/)/<br><br>クラシエホームプロダクツ<br>108-8080 東京都港区海岸3-20-20<br>03-5446-3210<br><br>広告文責：株式会社爽快ドラッグ<br>0570-666-632<br><br>[シャンプー/ブランド：いち髪/],【在庫限り】いち髪 シャンプー+コンディショナーペアセット 濃密W保湿(1セット)【いち髪】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーション【在庫限り】いち髪 シャンプー+コンディショナーペアセット 濃密W保湿(1セット)【いち髪】,いち髪★税抜1900円以上で送料無料★。【在庫限り】いち髪 シャンプー+コンディショナーペアセット 濃密W保湿(1セット)【いち髪】[rn]
17-103504,http://tshop.r10s.jp/soukai/cabinet/58/4901417721358.jpg?fitin=700:700,304.0000,,美容・コスメ・香水 > ヘアケア・スタイリング > シャンプー,いち髪 なめらかスムースケア シャンプー 詰替用(340mL)【いち髪】,いち髪★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/sd/sale/saleitem_20170420.gif' border='0' width='100%'><br><br>お店TOP＞バス・洗面＞シャンプー＞ダメージケアシャンプー＞いち髪 なめらかスムースケア シャンプー 詰替用 (340mL)<br><br>★税抜1900円以上で送料無料★<br><br>【いち髪 なめらかスムースケア シャンプー 詰替用の商品詳細】<br>●いち髪の予防美髪がさらに進化。生まれたての髪(根元付近の髪)の美しさを守って、芯から健やかな絹髪へ<br>●傷んだ髪の補修にくわえて、根元から2cmの健康毛を守り、ダメージを予防します。<br>●和草プレミアムエキスに紫玄米ぬかエキス新配合。髪をしなやかにし、芯から美しい健康的な髪へ導きます。<br>●絡まりやゴワつきがちな髪も、指どおりなめらかに<br>●キューティクルスムース処方<br>●植物由来アミノ酸系洗浄成分使用<br>●ノンシリコン・サルフェートフリー処方<br>●みずみずしく可憐な山桜、三分咲きの香り<br>●詰め替え用<br><br>【使用方法】<br>・髪をぬらし地肌をやさしくマッサージするように充分に泡立てて洗い、よくすすいでください。<br><br>【成分】<br>水、ラウロイルサルコシンTEA、パーム核脂肪酸アミドプロピルベタイン、コカミドメチルMEA、コカミドMEA、ジステアリン酸グリコール、ココイルグルタミン酸TEA、ヤシ油脂肪酸PEG-7グリセリル、コメヌカエキス、コメエキス、ボタンエキス、ラカンセア／加水分解コメ発酵液、コメ胚芽油、サクラ葉エキス、ツバキ種子エキス、ヒオウギエキス、ムクロジエキス、塩化Na、クエン酸、グアーヒドロキシプロピルトリモニウムクロリド、ポリクオタニウム-10、ポリクオタニウム-7、BG、エタノール、EDTA-2Na、香料、カラメル<br>【注意事項】<br>・頭皮に異常のあるときは使用しないでください。<br>・刺激等の異常が現れたときは使用を中止し皮膚科専門医等へのご相談をお勧めします。<br>・目に入ったときはすぐに洗い流してください。<br>・乳幼児の手の届かないところにおいてください。<br><br>【ブランド】<br>いち髪<br><br>【発売元、製造元、輸入元又は販売元】<br>クラシエホームプロダクツ<br><br>(いちかみ ICHIKAMI イチカミ 滑らかスムースケア)<br><br>/(/F217602/)/<br><br>クラシエホームプロダクツ<br>108-8080 東京都港区海岸3-20-20<br>03-5446-3210<br><br>広告文責：株式会社爽快ドラッグ<br>0570-666-632<br><br>[シャンプー/ブランド：いち髪/],いち髪 なめらかスムースケア シャンプー 詰替用(340mL)【いち髪】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションいち髪 なめらかスムースケア シャンプー 詰替用(340mL)【いち髪】,いち髪★税抜1900円以上で送料無料★。いち髪 なめらかスムースケア シャンプー 詰替用(340mL)【いち髪】[rn]
17-103505,http://tshop.r10s.jp/soukai/cabinet/20/4901417784520.jpg?fitin=700:700,665.6000,,美容・コスメ・香水 > ヘアケア・スタイリング > シャンプー,【在庫限り】いち髪 濃密W保湿ケア シャンプー+コンディショナー ポンプペアセット(1セット)【いち髪】,いち髪★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞バス・洗面＞シャンプー＞ダメージケアシャンプー＞【在庫限り】いち髪 濃密W保湿ケア シャンプー+コンディショナー ポンプペアセット (1セット)<br><br>★税抜1900円以上で送料無料★<br><br>【【在庫限り】いち髪 濃密W保湿ケア シャンプー+コンディショナー ポンプペアセットの商品詳細】<br>●数量限定、いち髪 濃密W保湿ケア シャンプーとコンディショナーポンプのペアセット<br>＜いち髪濃密W保湿ケア シャンプー＞<br>●もっちり濃密な泡で、髪のうるおいを守りながらやさしく洗うので、しっとりまとまりのある髪に仕上げます。<br>●髪と地肌のW保湿成分「あんず油＆茶花エキス」配合<br>●しっとりまとまるモイストチャージ処方<br>●ほろ甘いあんずと上品な桜の香り<br>＜いち髪濃密W保湿ケア コンディショナー＞<br>●ダメージで失われた髪内部を補修し、髪と地肌の両方にうるおいを与え、枝毛などの原因となる乾燥を予防するので、芯までしっとりまとまる髪に仕上げます。<br>●髪と地肌のW保湿成分「あんず油＆茶花エキス」配合<br>●しっとりまとまるモイストチャージ処方<br>●ほろ甘いあんずと上品な桜の香り<br><br>【セット詳細】<br>いち髪 濃密W保湿ケア シャンプー・・・530mL*1コ<br>いち髪 濃密W保湿ケア コンディショナー・・・530g*1コ<br>【成分】<br>濃密W保湿ケア シャンプー・・・水、ラウロイルサルコシンTEA、パーム核脂肪酸アミドプロピルベタイン、コカミドメチルMEA、コカミドMEA、ココイルグルタミン酸TEA、ジステアリン酸グリコール、アンズ核油、チャ花エキス、イノシトール、コメヌカエキス、コメエキス、コメ胚芽油、サッカロミセス／コメヌカ発酵エキス、サクラ葉エキス、ツバキエキス、ヒオウギエキス、ムクロジエキス、塩化Na、ミリスチン酸、クエン酸、グアーヒドロキシプロピルトリモニウムクロリド、ポリクオタニウム-49、ポリクオタニウム-10、ポリクオタニウム-7、エタノール、BG、デキストリン、EDTA-2Na、安息香酸Na、香料、カラメル<br>濃密W保湿ケア コンディショナー・・・水、セテアリルアルコール、ジメチコン、PPG-1／PEG-1ステアラミン、ベヘナミドプロピルジメチルアミン、アモジメチコン、グリコシルトレハロース、加水分解水添デンプン、アンズ核油、チャ花エキス、サッカロミセス／コメヌカ発酵エキス、イノシトール、コメヌカエキス、コメ胚芽油、サクラ葉エキス、ツバキエキス、ヒオウギエキス、コメエキス、乳酸、パラフィン、ヒドロキシエチルセルロース、フェニルトリメチコン、(ビスイソブチルPEG-14／アモジメチコン)コポリマー、ステアリルトリモニウムクロリド、エタノール、BG、デキストリン、DPG、トコフェロール、フェノキシエタノール、メチルパラベン、香料、カラメル<br>【注意事項】<br>・頭皮にあわない時、また傷、湿疹など、異常のある時は使用しないでください。<br>・ご使用中、赤み、かゆみ、刺激等の異常が現れた時は使用を中止し、皮膚科専門医等へのご相談をおすすめします。<br>・目に入らないよう注意し、目に入った時はすぐ洗い流してください。<br>・乳幼児の手の届かないところに置いてください。<br>・直射日光を避けて保管してください。<br><br>【ブランド】<br>いち髪<br><br>【発売元、製造元、輸入元又は販売元】<br>クラシエホームプロダクツ<br><br>(いちかみ 濃密ダブル保湿ケア)<br><br>クラシエホームプロダクツ<br>108-8080 東京都港区海岸3-20-20<br>03-5446-3210<br><br>広告文責：株式会社爽快ドラッグ<br><br>[シャンプー/ブランド：いち髪/],【在庫限り】いち髪 濃密W保湿ケア シャンプー+コンディショナー ポンプペアセット(1セット)【いち髪】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーション【在庫限り】いち髪 濃密W保湿ケア シャンプー+コンディショナー ポンプペアセット(1セット)【いち髪】,いち髪★税抜1900円以上で送料無料★。【在庫限り】いち髪 濃密W保湿ケア シャンプー+コンディショナー ポンプペアセット(1セット)【いち髪】[rn]
17-103506,http://tshop.r10s.jp/soukai/cabinet/31/4901417721631.jpg?fitin=700:700,559.2000,,美容・コスメ・香水 > ヘアケア・スタイリング > シャンプー,いち髪 ふんわりボリュームケア シャンプー ポンプ(480mL)【いち髪】,いち髪★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞バス・洗面＞シャンプー＞ダメージケアシャンプー＞いち髪 ふんわりボリュームケア シャンプー ポンプ (480mL)<br><br>★税抜1900円以上で送料無料★<br><br>【いち髪 ふんわりボリュームケア シャンプー ポンプの商品詳細】<br>●いち髪の予防美髪がさらに進化。生まれたての髪(根元付近の髪)の美しさを守って、芯から健やかな絹髪へ<br>●傷んだ髪の補修にくわえて、根元から2cmの健康毛を守り、ダメージを予防します。<br>●和草プレミアムエキスに紫玄米ぬかエキス新配合。髪をしなやかにし、芯から美しい健康的な髪へ導きます。<br>●ダメージで失われたうるおいや艶を補給し、髪やせによるキューティクルダメージを予防。ボリュームのない髪もふんわり艶やかに。<br>●ボリュームケア処方<br>●植物由来アミノ酸系洗浄成分使用<br>●ノンシリコン・サルフェートフリー処方<br>●爽やかなザクロと心和む桜の香り<br><br>【使用方法】<br>・髪をぬらし地肌をやさしくマッサージするように充分に泡立てて洗い、よくすすいでください。<br><br>【成分】<br>水、ラウロイルサルコシンTEA、パーム核脂肪酸アミドプロピルベタイン、コカミドメチルMEA、ラウロイルメチルアラニンNa、コカミドMEA、ジステアリン酸グリコール、エタノール、ココイルメチルタウリンNa、ヤシ油脂肪酸PEG-7グリセリル、コメヌカエキス、ザクロ果皮エキス、ダイズ種子エキス、ボタンエキス、ラカンセア／加水分解コメ発酵液、コメ胚芽油、サクラ葉エキス、ツバキ種子エキス、ヒオウギエキス、ムクロジエキス、塩化Na、クエン酸、グアーヒドロキシプロピルトリモニウムクロリド、ポリクオタニウム-10、ポリクオタニウム-7、BG、EDTA-2Na、安息香酸酸Na、香料、カラメル<br>【注意事項】<br>・頭皮に異常のあるときは使用しないでください。<br>・刺激等の異常が現れたときは使用を中止し皮膚科専門医等へのご相談をお勧めします。<br>・目に入ったときはすぐに洗い流してください。<br>・乳幼児の手の届かないところにおいてください。<br><br>【ブランド】<br>いち髪<br><br>【発売元、製造元、輸入元又は販売元】<br>クラシエホームプロダクツ<br><br>(いちかみ ICHIKAMI イチカミ)<br><br>クラシエホームプロダクツ<br>108-8080 東京都港区海岸3-20-20<br>03-5446-3210<br><br>広告文責：株式会社爽快ドラッグ<br><br>[シャンプー/ブランド：いち髪/],いち髪 ふんわりボリュームケア シャンプー ポンプ(480mL)【いち髪】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションいち髪 ふんわりボリュームケア シャンプー ポンプ(480mL)【いち髪】,いち髪★税抜1900円以上で送料無料★。いち髪 ふんわりボリュームケア シャンプー ポンプ(480mL)【いち髪】[rn]
