9-12903,http://tshop.r10s.jp/clover9608/cabinet/pb6/t010004531631.jpg?fitin=700:700,4856.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ソフトパワーディスクα　非金属用　Φ１００　５個入　２４０＃【TSPA100-P#240 (5ｺｲﾘ)】(2612640) 受注単位1,(2612640),"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●弾力性に優れたポリビニールアルコール（PVA）を原料とするスポンジ状研磨砥石で、適度な弾性により美しい仕上げ面が得られます。<br>●GC（グリーンカーボランダム）砥粒を使用、従来のPVAに比べ、樹脂を厳選しました。<br>●耐久性がアップし美しく安定した研磨面が得られます。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ソフトパワーディスクα　非金属用　Φ１００　５個入　２４０＃【TSPA100-P#240 (5ｺｲﾘ)】(2612640) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ソフトパワーディスクα　非金属用　Φ１００　５個入　２４０＃【TSPA100-P#240 (5ｺｲﾘ)】(2612640) 受注単位1,(2612640)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ソフトパワーディスクα　非金属用　Φ１００　５個入　２４０＃【TSPA100-P#240 (5ｺｲﾘ)】(2612640) 受注単位1[rn]
9-12904,http://tshop.r10s.jp/clover9608/cabinet/pb6/t010004531600.jpg?fitin=700:700,4856.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ソフトパワーディスクα　金属用　Φ１００　５個入　４６＃【TSPA100-B#46 (5ｺｲﾘ)】(2612526) 受注単位1,(2612526),"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●弾力性に優れたポリビニールアルコール（PVA）を原料とするブルースポンジ状研磨砥石で、適度な弾性により美しい仕上げ面が得られます。<br>●GC（グリーンカーボンランダム）+WA（ホワイトアランダム）砥粒を使用、従来品に比べ、樹脂を厳選しました。<br>●耐久性がアップし美しく安定した研磨面が得られます。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ソフトパワーディスクα　金属用　Φ１００　５個入　４６＃【TSPA100-B#46 (5ｺｲﾘ)】(2612526) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ソフトパワーディスクα　金属用　Φ１００　５個入　４６＃【TSPA100-B#46 (5ｺｲﾘ)】(2612526) 受注単位1,(2612526)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ソフトパワーディスクα　金属用　Φ１００　５個入　４６＃【TSPA100-B#46 (5ｺｲﾘ)】(2612526) 受注単位1[rn]
9-12905,http://tshop.r10s.jp/clover9608/cabinet/pb6/t010004531621.jpg?fitin=700:700,4856.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ソフトパワーディスクα　非金属用　Φ１００　５個入　１２０＃【TSPA100-P#120 (5ｺｲﾘ)】(2612631) 受注単位1,(2612631),"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●弾力性に優れたポリビニールアルコール（PVA）を原料とするスポンジ状研磨砥石で、適度な弾性により美しい仕上げ面が得られます。<br>●GC（グリーンカーボランダム）砥粒を使用、従来のPVAに比べ、樹脂を厳選しました。<br>●耐久性がアップし美しく安定した研磨面が得られます。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ソフトパワーディスクα　非金属用　Φ１００　５個入　１２０＃【TSPA100-P#120 (5ｺｲﾘ)】(2612631) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ソフトパワーディスクα　非金属用　Φ１００　５個入　１２０＃【TSPA100-P#120 (5ｺｲﾘ)】(2612631) 受注単位1,(2612631)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ソフトパワーディスクα　非金属用　Φ１００　５個入　１２０＃【TSPA100-P#120 (5ｺｲﾘ)】(2612631) 受注単位1[rn]
9-12906,,1735.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒柳瀬/ヤナセ　ＳＧサイザルディスクオレンジ【SG-SD100R】(3599043) 受注単位1,作業用品\研削研磨用品\ウレタンディスク,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●通常のサイザルディスクに比べ、オレンジ処理によりバフにコシが出て研磨力に優れています。<br>●研磨剤（青棒・白棒など）の保持力もよくなり耐久性も抜群です。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒柳瀬/ヤナセ　ＳＧサイザルディスクオレンジ【SG-SD100R】(3599043) 受注単位1：クローバー資材館,『カード対応OK！』■〒柳瀬/ヤナセ　ＳＧサイザルディスクオレンジ【SG-SD100R】(3599043) 受注単位1,作業用品\研削研磨用品\ウレタンディスク。『カード対応OK！』■〒柳瀬/ヤナセ　ＳＧサイザルディスクオレンジ【SG-SD100R】(3599043) 受注単位1[rn]
9-12907,,5253.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　サイザルディスク　ねじ込み式　Φ１００　中仕上げ用　５個入【TSD-100AL (ﾈｼﾞｺﾐﾀｲﾌﾟ5ｺｲﾘ)】(2616289) 受注単位1,(2616289),"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●シャープな切れ味、美しい研磨ができます。<br>●油脂研磨剤（白棒）を使用して鉄鋼、ステンレス、アルミ、その他の中間研磨に使用します。<br>●サイザル（麻）と綿布の組み合わせです。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　サイザルディスク　ねじ込み式　Φ１００　中仕上げ用　５個入【TSD-100AL (ﾈｼﾞｺﾐﾀｲﾌﾟ5ｺｲﾘ)】(2616289) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　サイザルディスク　ねじ込み式　Φ１００　中仕上げ用　５個入【TSD-100AL (ﾈｼﾞｺﾐﾀｲﾌﾟ5ｺｲﾘ)】(2616289) 受注単位1,(2616289)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　サイザルディスク　ねじ込み式　Φ１００　中仕上げ用　５個入【TSD-100AL (ﾈｼﾞｺﾐﾀｲﾌﾟ5ｺｲﾘ)】(2616289) 受注単位1[rn]
9-12908,,8827.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ソフトパワーディスク　Φ１００　ウレタン樹脂製仕上げ研磨用　５個入【SP100C8 (5ｺｲﾘ)】(1758314) 受注単位1,(1758314),"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●鏡面仕上げの手間が半分です。<br>●ペーパーで実現できなかった細番手で、鏡面作業の最終下地研磨が可能になりました。<br>●粒度#600（仕上がり面#2000相当）です。<br>●ウレタン樹脂製仕上げ研磨用です。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ソフトパワーディスク　Φ１００　ウレタン樹脂製仕上げ研磨用　５個入【SP100C8 (5ｺｲﾘ)】(1758314) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ソフトパワーディスク　Φ１００　ウレタン樹脂製仕上げ研磨用　５個入【SP100C8 (5ｺｲﾘ)】(1758314) 受注単位1,(1758314)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ソフトパワーディスク　Φ１００　ウレタン樹脂製仕上げ研磨用　５個入【SP100C8 (5ｺｲﾘ)】(1758314) 受注単位1[rn]
9-12909,http://tshop.r10s.jp/clover9608/cabinet/pb6/t010004531662.jpg?fitin=700:700,4856.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ソフトパワーディスクα　非金属用　Φ１００　５個入　８００＃【TSPA100-P#800 (5ｺｲﾘ)】(2612666) 受注単位1,(2612666),"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●弾力性に優れたポリビニールアルコール（PVA）を原料とするスポンジ状研磨砥石で、適度な弾性により美しい仕上げ面が得られます。<br>●GC（グリーンカーボランダム）砥粒を使用、従来のPVAに比べ、樹脂を厳選しました。<br>●耐久性がアップし美しく安定した研磨面が得られます。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ソフトパワーディスクα　非金属用　Φ１００　５個入　８００＃【TSPA100-P#800 (5ｺｲﾘ)】(2612666) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ソフトパワーディスクα　非金属用　Φ１００　５個入　８００＃【TSPA100-P#800 (5ｺｲﾘ)】(2612666) 受注単位1,(2612666)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ソフトパワーディスクα　非金属用　Φ１００　５個入　８００＃【TSPA100-P#800 (5ｺｲﾘ)】(2612666) 受注単位1[rn]
9-12910,,36438.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ハイオス/ハイオス　トランスレスドライバー／ブラシレスＶＢシリーズ【VB-1820PS】(3103749) 受注単位1,作業用品\電動工具・油圧工具\電動ドライバー,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●ブラシレスモーターの採用で電子部品に影響を与える物質の排気がありません。<br>●ロングライフを実現しました。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ハイオス/ハイオス　トランスレスドライバー／ブラシレスＶＢシリーズ【VB-1820PS】(3103749) 受注単位1：クローバー資材館,『カード対応OK！』■〒ハイオス/ハイオス　トランスレスドライバー／ブラシレスＶＢシリーズ【VB-1820PS】(3103749) 受注単位1,作業用品\電動工具・油圧工具\電動ドライバー。『カード対応OK！』■〒ハイオス/ハイオス　トランスレスドライバー／ブラシレスＶＢシリーズ【VB-1820PS】(3103749) 受注単位1[rn]
9-12911,,28120.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ハイオス/ハイオス　トランスレス電動ドライバー【VZ-3012PS】(2901773) 受注単位1,作業用品\電動工具・油圧工具\電動ドライバー,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●入力はAC100Vにダイレクトに接続できます。<br>●トルク調整は無段階調整です。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ハイオス/ハイオス　トランスレス電動ドライバー【VZ-3012PS】(2901773) 受注単位1：クローバー資材館,『カード対応OK！』■〒ハイオス/ハイオス　トランスレス電動ドライバー【VZ-3012PS】(2901773) 受注単位1,作業用品\電動工具・油圧工具\電動ドライバー。『カード対応OK！』■〒ハイオス/ハイオス　トランスレス電動ドライバー【VZ-3012PS】(2901773) 受注単位1[rn]
9-12912,,31530.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒中村製作所/カノン　トランスレスプッシュスタート式電動ドライバー９Ｋー１４０Ｐ【9K-140P】(2502844) 受注単位1,作業用品\電動工具・油圧工具\電動ドライバー,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●ハイパワータイプです。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒中村製作所/カノン　トランスレスプッシュスタート式電動ドライバー９Ｋー１４０Ｐ【9K-140P】(2502844) 受注単位1：クローバー資材館,『カード対応OK！』■〒中村製作所/カノン　トランスレスプッシュスタート式電動ドライバー９Ｋー１４０Ｐ【9K-140P】(2502844) 受注単位1,作業用品\電動工具・油圧工具\電動ドライバー。『カード対応OK！』■〒中村製作所/カノン　トランスレスプッシュスタート式電動ドライバー９Ｋー１４０Ｐ【9K-140P】(2502844) 受注単位1[rn]
9-12913,,30384.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒中村製作所/カノン　トランス接続タイプレバースタート式電動ドライバー２ＫＤー１００【2KD-100】(2503093) 受注単位1,作業用品\電動工具・油圧工具\電動ドライバー,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●小型でグリップ径29.5mmと握りやすい仕様となっています。（2KDシリーズ）<br>●高性能モーターの採用と独自のドライバー内部の空調により連続使用しても発熱しません。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒中村製作所/カノン　トランス接続タイプレバースタート式電動ドライバー２ＫＤー１００【2KD-100】(2503093) 受注単位1：クローバー資材館,『カード対応OK！』■〒中村製作所/カノン　トランス接続タイプレバースタート式電動ドライバー２ＫＤー１００【2KD-100】(2503093) 受注単位1,作業用品\電動工具・油圧工具\電動ドライバー。『カード対応OK！』■〒中村製作所/カノン　トランス接続タイプレバースタート式電動ドライバー２ＫＤー１００【2KD-100】(2503093) 受注単位1[rn]
