9-48912,http://tshop.r10s.jp/akibamac/cabinet/05039503/4960202912203.jpg?fitin=700:700,1230.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,東亜合成アクセレレーター（硬化促剤） 420ml AAAC420,,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">■接着後の硬化を促進し、接着時間を短縮します。<br><br>■すき間の多い箇所の接着や充填盛り上げ接着を可能にします。<br><br>■白化現象（接着箇所の周囲が白くなる）を低減します。<br><br>【用途】<br>・木、皮などの多孔質材料の接着。<br><br>【仕様】<br>色：淡黄色、容量(ml)：420、質量(g)：392<br>適合製品：ボンド瞬間接着剤シリーズAA201・101・M・2000・4000・GEL10シリーズ、ボトルタイプ<br><br>【材質/仕上】<br>■主成分：アセトン<br><br>【原産国】<br>日本<br><br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",東亜合成アクセレレーター（硬化促剤） 420ml AAAC420：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン東亜合成アクセレレーター（硬化促剤） 420ml AAAC420,東亜合成アクセレレーター（硬化促剤） 420ml AAAC420[rn]
9-48913,http://tshop.r10s.jp/akibamac/cabinet/05014328/4901490047826.jpg?fitin=700:700,646.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,コニシ変成シリコンコークNB ライトグレー 333ml 04782,,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">■ノンブリードタイプです。<br><br>■塗装汚染が少ない非汚染型シーリング剤です。<br><br>■耐水性に優れ、耐寒・耐熱性も併せ持っています。<br><br>■日本シーリング工業会JSIA F☆☆☆☆規格品です。<br><br>【用途】<br>・モルタル・コンクリートの亀裂補修。<br>・塩ビ鋼板・カラー鉄板の接着部、トタン、ブリキ、折板などの継ぎ目。<br><br>【仕様】<br>色：ライトグレー、容量(ml)：333、質量(g)：525<br>使用温度範囲：-40～90℃<br><br>【材質/仕上】<br>■主成分：変成シリコーン樹脂系<br><br>【原産国】<br>日本<br><br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",コニシ変成シリコンコークNB ライトグレー 333ml 04782：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンコニシ変成シリコンコークNB ライトグレー 333ml 04782,コニシ変成シリコンコークNB ライトグレー 333ml 04782[rn]
9-48914,http://tshop.r10s.jp/akibamac/cabinet/05014328/4901761510417.jpg?fitin=700:700,1424.0000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,セメダイン通商BBX909 135ml NA006,,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">■様々な材料によくつく液状の粘着剤です。<br><br>■糊残りが少なく貼り直しが可能です。<br><br>【用途】<br>・シート・フィルム・薄いゴムなどの貼り合わせ。<br>・PE・PP・シリコーンゴムなどの難接着材の貼りあわせ。<br>・仮止め・貼り直しが必要な場合。<br><br>【仕様】<br>色：淡黄色透明、容量(ml)：135、質量(g)：135<br>粘着発現時間：40℃60％…3分、23℃50％…7分、5℃40％…30分<br><br>【材質/仕上】<br>■主成分：変成シリコーン樹脂<br><br>【原産国】<br>日本<br><br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",セメダイン通商BBX909 135ml NA006：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンセメダイン通商BBX909 135ml NA006,セメダイン通商BBX909 135ml NA006[rn]
9-48915,http://tshop.r10s.jp/akibamac/cabinet/04999998/0078143127502.jpg?fitin=700:700,118776.0000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,【送料無料】ＩＴＷパフォーマンス耐薬品性ライニング材 EC7000AR 2ガロン 12750,,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">■二液混合タイプの耐硫酸・耐塩酸・耐硝酸に優れた耐薬品性防蝕ライニング材です。<br><br>■コンクリート床、防油堤、タンク・排水ピットなどの表面保護が可能です。<br><br>■濃硫酸・塩酸にも優れた効果を発揮します。<br><br>■酸以外にアルカリや油に強い耐性があります。<br><br>■低粘度なのでスクィージーや刷毛、ローラー塗りで簡単に施工できます。<br><br>■コンクリート、金属、FRPとの密着性も良好です。<br><br>【用途】<br>・コンクリート床、防油堤、排水ピットなどの耐薬品性を必要とする防蝕に。<br><br>【仕様】<br>色：灰色、容量(kg)：7.57、質量(kg)：9<br>硬化時間(25℃)：24時間、液状、液状、混合比率(重量比)：主剤：硬化剤=1.7：1、耐熱温度：93℃、<br>可使時間(25℃)：36分、硬化時間(25℃)：24時間、塗布可能面積([[平米]]/ｾｯﾄ、1mm厚み)：7.57<br><br>【材質/仕上】<br>■主成分：エポキシ樹脂<br><br>【原産国】<br>アメリカ<br><br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",【送料無料】ＩＴＷパフォーマンス耐薬品性ライニング材 EC7000AR 2ガロン 12750：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】ＩＴＷパフォーマンス耐薬品性ライニング材 EC7000AR 2ガロン 12750,【送料無料】ＩＴＷパフォーマンス耐薬品性ライニング材 EC7000AR 2ガロン 12750[rn]
9-48916,http://tshop.r10s.jp/akibamac/cabinet/05010337/4560248750595.jpg?fitin=700:700,3584.0000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,岩下エンジニアリングPTFEニードルTN0．3－25 20本入り 6304001,,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">■金属製のニードルが使えない材料の場合に使用します。<br><br>■サイズによって色分けをしています。<br><br>【用途】<br>・S型バレル、ニードルアダプターに取り付けて使用します。<br><br>【仕様】<br>内径(mm)：0.3、針長(mm)：25、名称：TN-0.3-25、質量(g)：6<br><br>【材質/仕上】<br>■針：PTFE■針基：ポリプロピレン（PP）<br><br>【原産国】<br>日本<br><br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",岩下エンジニアリングPTFEニードルTN0．3&minus;25 20本入り 6304001：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン岩下エンジニアリングPTFEニードルTN0．3&minus;25 20本入り 6304001,岩下エンジニアリングPTFEニードルTN0．3&minus;25 20本入り 6304001[rn]
9-48917,http://tshop.r10s.jp/akibamac/cabinet/05066154/6902545234084.jpg?fitin=700:700,7424.0000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,【送料無料】ヘンケルジャパン嫌気性フランジシール剤 515 300ml 515300,,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">■硬化後も柔軟性を有しています。<br><br>■ギアケース、ポンプ、コンプレッサーのフランジシールに適しています。<br><br>【用途】<br>・一般フランジシールに。<br><br>【仕様】<br>色：紫、容量(ml)：300、質量(g)：392<br>使用温度範囲：-55～150℃、嫌気性、粘度：ペースト（チキソ）、推奨硬化促進剤：7649<br><br>【材質/仕上】<br>■主成分：合成樹脂<br><br>【原産国】<br>中国<br><br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",【送料無料】ヘンケルジャパン嫌気性フランジシール剤 515 300ml 515300：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】ヘンケルジャパン嫌気性フランジシール剤 515 300ml 515300,【送料無料】ヘンケルジャパン嫌気性フランジシール剤 515 300ml 515300[rn]
9-48918,http://tshop.r10s.jp/akibamac/cabinet/05014328/4901490116416.jpg?fitin=700:700,350.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,コニシボンドK120 170ml（箱） ＃11641 K120170,,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">■衝撃や、はく離荷重に優れた耐性を発揮します。<br><br>■JIS F☆☆☆☆規格品です。<br><br>■日本接着剤工業会JAIA 4VOC基準適合品です。<br><br>【用途】<br>・コンクリート・モルタルと金属・木材・吸音テックスなどの接着。<br>・床下地大型木レンガ、床根太間仕切パッキング、内装用下地木工事用。<br><br>【仕様】<br>色：灰色、容量(kg)：0.17、質量(kg)：0.26<br>硬化時間：(20℃)：2時間、溶剤型、無溶剤型、使用温度範囲：-10～80℃<br><br>【材質/仕上】<br>■主成分：酢酸ビニール樹脂系溶剤形<br><br>【原産国】<br>日本<br><br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",コニシボンドK120 170ml（箱） ＃11641 K120170：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンコニシボンドK120 170ml（箱） ＃11641 K120170,コニシボンドK120 170ml（箱） ＃11641 K120170[rn]
9-48919,http://tshop.r10s.jp/akibamac/cabinet/05014328/4901761332675.jpg?fitin=700:700,422.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,セメダインHC-116 セメダイン エポキシパテ金属用 P60g (ｴﾎﾟｷｼﾊﾟﾃｷﾝｿﾞｸﾖｳ),,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">●主剤と硬化剤が一体となっているので、必要量だけを切り、手で混ぜ合わせるだけで使用できます。<br>●塗装、ヤスリ掛け、穴あけなど、仕上げや造形に必要な作業も楽にできます。<br>●金属の穴埋め・成形。<br>●色:灰白色<br>●容量(g):60<br>●可使時間:3分<br>●質量(g):89<br>●硬化時間（23℃）:10分<br>●可使時間(23℃):3～4分<br>●耐熱温度:100℃<br>●材質／仕上：○主成分:エポキシ樹脂<br><br><br><br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",セメダインHC-116 セメダイン エポキシパテ金属用 P60g (ｴﾎﾟｷｼﾊﾟﾃｷﾝｿﾞｸﾖｳ)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンセメダインHC-116 セメダイン エポキシパテ金属用 P60g (ｴﾎﾟｷｼﾊﾟﾃｷﾝｿﾞｸﾖｳ),セメダインHC-116 セメダイン エポキシパテ金属用 P60g (ｴﾎﾟｷｼﾊﾟﾃｷﾝｿﾞｸﾖｳ)[rn]
9-48920,http://tshop.r10s.jp/akibamac/cabinet/05014328/4901490240425.jpg?fitin=700:700,478.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,コニシ金属材シール灰180ml ＃24042 HS03,,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">■塗装不可です。<br><br>■耐水・耐候性に優れています。<br><br>■気密性に優れています。<br><br>【用途】<br>・トタン屋根・ステンレス屋根のすき間に。<br>・金属雨樋・排気管のすき間に。<br><br>【仕様】<br>色：グレー、容量(ml)：180、質量(g)：275<br>使用温度範囲：-20～50℃<br><br>【材質/仕上】<br>■主成分：ブチルゴム系溶剤形<br><br>【原産国】<br>日本<br><br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",コニシ金属材シール灰180ml ＃24042 HS03：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンコニシ金属材シール灰180ml ＃24042 HS03,コニシ金属材シール灰180ml ＃24042 HS03[rn]
9-48921,http://tshop.r10s.jp/akibamac/cabinet/05010257/4547452982950.jpg?fitin=700:700,366.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,住友３Ｍスコッチ はがせる両面テープ（超透明／薄手） KRS-15 (KRS15),,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">■ガラス面へのポスター・メモなどの貼りつけに！<br>■目立たず貼れて、変色しにくく、きれいにはがせます。<br><br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",住友３Ｍスコッチ はがせる両面テープ（超透明／薄手） KRS-15 (KRS15)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン住友３Ｍスコッチ はがせる両面テープ（超透明／薄手） KRS-15 (KRS15),住友３Ｍスコッチ はがせる両面テープ（超透明／薄手） KRS-15 (KRS15)[rn]
9-48922,http://tshop.r10s.jp/akibamac/cabinet/04992409/4904140273712.jpg?fitin=700:700,166.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,ニトムズ強力固定用両面テープ（白） 15×2 T0371,,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">■白は屋内の小物の固定に。<br>■プレートやフックなどの固定にピッタリです。<br><br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",ニトムズ強力固定用両面テープ（白） 15&times;2 T0371：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンニトムズ強力固定用両面テープ（白） 15&times;2 T0371,ニトムズ強力固定用両面テープ（白） 15&times;2 T0371[rn]
