9-11303,,5929.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒山崎産業（株）/コンドル 【F-195-7】(4384211)粘着マットＤＰ－２ ＃７ 受注単位1,オフィス住設用品\床材用品\ノンスリップマット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●粘着力で細かいチリやホコリを除去。抗菌効果のある使い捨て靴拭きマットです。<br>●枚数表示付で汚れたらはがせ、30枚はがせます。<br>●衛生面のクリーンさが要求される医療施設をはじめ、製薬工場、製菓工場などにおすすめです。<br>●色:グリーン<br>●幅(mm):694<br>●長さ(mm):840<br>●厚み(mm):2.5<br>●質量(kg):1.4<br>●1シート：フィルム30枚<br>●フィルム厚み：2.5μm<br>●フィルム：低密度ポリエチレン(LDPE)<br>●粘着剤：アクリル系<br>●PE・抗菌剤入り<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒山崎産業（株）/コンドル 【F-195-7】(4384211)粘着マットＤＰ&minus;２ ＃７ 受注単位1：クローバー資材館,『カード対応OK！』■〒山崎産業（株）/コンドル 【F-195-7】(4384211)粘着マットＤＰ&minus;２ ＃７ 受注単位1,オフィス住設用品\床材用品\ノンスリップマット。『カード対応OK！』■〒山崎産業（株）/コンドル 【F-195-7】(4384211)粘着マットＤＰ&minus;２ ＃７ 受注単位1[rn]
9-11304,,880.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒（株）リングスター/リングスター【TM-1-BK】(4842278)すべりま専用ＴＭ－１ブラック 受注単位1,オフィス住設用品\床材用品\ノンスリップマット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●敷くだけでずれ落ち、滑りを防ぐ効果を発揮します。<br>●プロ仕様でピタッと吸着します。<br>●車の荷台に。<br>●工具箱の下敷きに。<br>●色:ブラック<br>●幅(mm):300<br>●厚み(mm):3<br>●長さ(m):1.8<br>●質量（ｋｇ）：0.3<br>●PVC（ポリ塩化ビニール）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）リングスター/リングスター【TM-1-BK】(4842278)すべりま専用ＴＭ&minus;１ブラック 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）リングスター/リングスター【TM-1-BK】(4842278)すべりま専用ＴＭ&minus;１ブラック 受注単位1,オフィス住設用品\床材用品\ノンスリップマット。『カード対応OK！』■〒（株）リングスター/リングスター【TM-1-BK】(4842278)すべりま専用ＴＭ&minus;１ブラック 受注単位1[rn]
9-11305,,994.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒（株）カーボーイ/カーボーイ【TM-04】(4403436)止まるんです ６００ｍｍ×１２５０ｍｍ ブラック 受注単位1,オフィス住設用品\床材用品\ノンスリップマット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●敷くだけですべり止め効果を発揮します。<br>●好きなサイズにハサミでカットして使用できます。<br>●トランクルーム、荷台のすべり止めに。<br>●色:ブラック<br>●幅(mm):600<br>●厚み(mm):3<br>●長さ(m):1.25<br>●質量(kg):0.42<br>●ポリ塩化ビニール（PVC）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）カーボーイ/カーボーイ【TM-04】(4403436)止まるんです ６００ｍｍ&times;１２５０ｍｍ ブラック 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）カーボーイ/カーボーイ【TM-04】(4403436)止まるんです ６００ｍｍ&times;１２５０ｍｍ ブラック 受注単位1,オフィス住設用品\床材用品\ノンスリップマット。『カード対応OK！』■〒（株）カーボーイ/カーボーイ【TM-04】(4403436)止まるんです ６００ｍｍ&times;１２５０ｍｍ ブラック 受注単位1[rn]
9-11306,,324.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒（株）リングスター/リングスター【S-300-B】(4873742)すべりま専用２Ｓ－３００ブルー 受注単位1,オフィス住設用品\床材用品\ノンスリップマット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●敷くだけでずれ落ち、滑りを防ぐ効果を発揮します。<br>●車の荷台に。<br>●工具箱の下敷きに。<br>●色:ブルー<br>●幅(mm):300<br>●厚み(mm):2<br>●長さ(m):1.25<br>●質量（ｋｇ）：0.2<br>●無臭<br>●水洗い可<br>●防カビ<br>●PVC（ポリ塩化ビニール）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）リングスター/リングスター【S-300-B】(4873742)すべりま専用２Ｓ&minus;３００ブルー 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）リングスター/リングスター【S-300-B】(4873742)すべりま専用２Ｓ&minus;３００ブルー 受注単位1,オフィス住設用品\床材用品\ノンスリップマット。『カード対応OK！』■〒（株）リングスター/リングスター【S-300-B】(4873742)すべりま専用２Ｓ&minus;３００ブルー 受注単位1[rn]
9-11307,,460.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒（株）リングスター/リングスター【S-450-LN】(4873793)すべりま専用２Ｓ－４５０レモン 受注単位1,オフィス住設用品\床材用品\ノンスリップマット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●敷くだけでずれ落ち、滑りを防ぐ効果を発揮します。<br>●車の荷台に。<br>●工具箱の下敷きに。<br>●色:レモン<br>●幅(mm):450<br>●厚み(mm):2<br>●長さ(m):1.25<br>●質量（ｋｇ）：0.3<br>●PVC（ポリ塩化ビニール）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）リングスター/リングスター【S-450-LN】(4873793)すべりま専用２Ｓ&minus;４５０レモン 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）リングスター/リングスター【S-450-LN】(4873793)すべりま専用２Ｓ&minus;４５０レモン 受注単位1,オフィス住設用品\床材用品\ノンスリップマット。『カード対応OK！』■〒（株）リングスター/リングスター【S-450-LN】(4873793)すべりま専用２Ｓ&minus;４５０レモン 受注単位1[rn]
9-11308,,918.4000,,花・ガーデン・DIY > DIY・工具 > その他,■〒大進/ＤＡＩＳＨＩＮ 緑化用品【700945】(8184416) ＤＡＩＳＨＩＮ ステンレスマルチ鎌 発注単位1,オフィス住設用品\緑化用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●平刃と波刃2種類の刃が雑草処理に最適です。<br>
●平刃と波刃2種類の刃が雑草処理に最適です。<br>
●握りやすい形状のグリップが長時間の作業の疲れを軽減します。<br>
●雑草処理、縄切り。<br>
●雑草処理、縄切り。<br>
●刃長(mm):80<br>
●刃幅(mm):54<br>
●全長(mm):235<br>
●全長(mm)235<br>
●刃長(mm)80<br>
●刃幅(mm)54<br>
●刃先：ステンレス刃物鋼<br>
●柄：ポリプロピレン(PP)＋TPR樹脂<br>
●使用後は、汚れや水気をよく拭き取り保管して下さい。<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒大進/ＤＡＩＳＨＩＮ 緑化用品【700945】(8184416) ＤＡＩＳＨＩＮ ステンレスマルチ鎌 発注単位1：クローバー資材館,■〒大進/ＤＡＩＳＨＩＮ 緑化用品【700945】(8184416) ＤＡＩＳＨＩＮ ステンレスマルチ鎌 発注単位1,オフィス住設用品\緑化用品。■〒大進/ＤＡＩＳＨＩＮ 緑化用品【700945】(8184416) ＤＡＩＳＨＩＮ ステンレスマルチ鎌 発注単位1[rn]
9-11309,,4050.4000,,花・ガーデン・DIY > DIY・工具 > その他,■〒五十嵐刃物工業/鋼典 農機具【A-4】(8188017) 鋼典 芝生刈鋏 鋼付 ムク柄入 発注単位1,オフィス住設用品\緑化用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●火造り鍛造による鍛えられた刃物です。<br>
●日立安来鋼を貼り合せてあり、刃研ぎが楽にできます。<br>
●地面に刺さらないように、反り刃になっています。<br>
●芝刈、草刈りに。<br>
●切断能力(mm):8<br>
●刃長(mm):165<br>
●全長(mm):655<br>
●刃：日立安来鋼付<br>
●柄：ムク<br>
●木以外の使用はしないでください。<br>
●けが防止のため手袋等をはめて作業を行ってください.。<br>
●無理な使用は刃欠け、刃折れの原因となります。<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒五十嵐刃物工業/鋼典 農機具【A-4】(8188017) 鋼典 芝生刈鋏 鋼付 ムク柄入 発注単位1：クローバー資材館,■〒五十嵐刃物工業/鋼典 農機具【A-4】(8188017) 鋼典 芝生刈鋏 鋼付 ムク柄入 発注単位1,オフィス住設用品\緑化用品。■〒五十嵐刃物工業/鋼典 農機具【A-4】(8188017) 鋼典 芝生刈鋏 鋼付 ムク柄入 発注単位1[rn]
9-11310,,1986.4000,,花・ガーデン・DIY > DIY・工具 > その他,■〒浅香工業/金象 土木用品【073891】(7807589) 金象 ステン 窓ホー210 1350Ｐ柄 発注単位1,オフィス住設用品\緑化用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●柄部にアルミパイプを採用し軽量化を実現し、リブ入り（筋入り）形状にすることですべり止め機能とフィット感が得られます。<br>
●畑、畦等の除草作業。<br>
●全長(mm):1400<br>
●先幅(mm):210<br>
●刃幅(mm):※<br>
●高さ(mm):125<br>
●頭部：ステンレス<br>
●柄部：アルミ合金<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒浅香工業/金象 土木用品【073891】(7807589) 金象 ステン 窓ホー210 1350Ｐ柄 発注単位1：クローバー資材館,■〒浅香工業/金象 土木用品【073891】(7807589) 金象 ステン 窓ホー210 1350Ｐ柄 発注単位1,オフィス住設用品\緑化用品。■〒浅香工業/金象 土木用品【073891】(7807589) 金象 ステン 窓ホー210 1350Ｐ柄 発注単位1[rn]
9-11311,,8845.6000,,花・ガーデン・DIY > DIY・工具 > その他,■〒日立工機/日立 電動工具【UC18YFSL】(7785950) 日立 充電器 発注単位1,オフィス住設用品\緑化用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●充電器です。<br>
●電圧(V):14.4～18<br>
●種類:充電器<br>
●容量(Ah):-<br>
●電源(V):100<br>
●消費電力(VA):150<br>
●電池パックの有無:*<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒日立工機/日立 電動工具【UC18YFSL】(7785950) 日立 充電器 発注単位1：クローバー資材館,■〒日立工機/日立 電動工具【UC18YFSL】(7785950) 日立 充電器 発注単位1,オフィス住設用品\緑化用品。■〒日立工機/日立 電動工具【UC18YFSL】(7785950) 日立 充電器 発注単位1[rn]
9-11312,,567.2000,,花・ガーデン・DIY > DIY・工具 > その他,■〒工進/工進 パーツ【PA-169】(7760337) 工進 ＨＳ1段1頭口ノズルクミ 発注単位1,オフィス住設用品\緑化用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●石灰硫黄合剤・マシン油対応<br>
●一段一頭口ノズル組です。<br>
●加圧式噴霧器の補修用に。<br>
●適合機種:HS-402B・401A・401X(T)・401C・401CT・401B・401BT<br>
●品名:HS1段1頭口ノズルクミ<br>
●サイズ(mm):110×470×30<br>
●アルミ<br>
●噴口プラ<br>
●パック入<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒工進/工進 パーツ【PA-169】(7760337) 工進 ＨＳ1段1頭口ノズルクミ 発注単位1：クローバー資材館,■〒工進/工進 パーツ【PA-169】(7760337) 工進 ＨＳ1段1頭口ノズルクミ 発注単位1,オフィス住設用品\緑化用品。■〒工進/工進 パーツ【PA-169】(7760337) 工進 ＨＳ1段1頭口ノズルクミ 発注単位1[rn]
9-11313,,1744.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒(有）加藤伝蔵商店/伝蔵 清掃品【F042】(8195487) 伝蔵 メカイ Ｊ1000(大) 発注単位1,オフィス住設用品\緑化用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●除草作業に最適です。<br>
●腰ひも付で持ち運びが便利です。<br>
●除草や収穫などに。<br>
●直径×深さ(mm):320×290<br>
●本体:竹<br>
●紐:化繊<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒(有）加藤伝蔵商店/伝蔵 清掃品【F042】(8195487) 伝蔵 メカイ Ｊ1000(大) 発注単位1：クローバー資材館,■〒(有）加藤伝蔵商店/伝蔵 清掃品【F042】(8195487) 伝蔵 メカイ Ｊ1000(大) 発注単位1,オフィス住設用品\緑化用品。■〒(有）加藤伝蔵商店/伝蔵 清掃品【F042】(8195487) 伝蔵 メカイ Ｊ1000(大) 発注単位1[rn]
