36-28341,http://tshop.r10s.jp/dtc/cabinet/201605_09/4541096105270.jpg?fitin=700:700,185600.0000,,TV・オーディオ・カメラ > プロジェクター,【送料無料】NEC 3200ルーメン/フルHD DLPプロジェクター ViewLight NP-U321HJD 超短焦点モデル,　,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">■フルHD対応による高精細投写<br>超短焦点モデルでありながら、フルHD映像をそのままの高解像度で投写できるため、細かな文字や画像などをより鮮明に映し出すことが可能です。企業においては、高精細なCADや設計図の画像表示、教育現場においては、フルHDの教材、コンテンツの投写にも適しています。<br><br>■わずか約31cmの距離から100型の大画面投写を実現<br>最大100型スクリーンへの投写を約31cmの距離から設置できるので、わずかなスペースでも大画面投写が可能です。投写距離を確保するために教室の机などを移動する必要がなく、ショーウィンドウなどの狭小空間でも用途が広がります。<br><br>■画面に影ができにくく、投写光による眩しさも軽減<br>光源とスクリーンの距離がきわめて短い超短焦点のため、スクリーン近くに人が立っても影ができにくいのが特長です。また、投写光が直接目に入りにくいため、眩しさを感じる場面が少ないというメリットも備えます。<br><br>■投写画面に文字や絵を自在に描き込める、電子黒板機能<br>オプションの電子黒板キット（2015年8月発売予定）を本体に取り付ければ、ホワイトボードや壁を電子黒板として使用することができます。専用電子ペンを使い、投写画面に文字や図などをフリーハンドで描き込むことができ、より効果的な授業やプレゼンを可能にします。<br><br>■スマートフォンやタブレットの画面を投写<br>MHL（Mobile High-definition Link）規格に対応しています。スマートフォンやタブレット端末などと市販のMHLケーブルで接続すると、映像や写真を投写したり、スピーカから音声を出すことができます。<br><br>■スクリーンがなくても壁や黒板に美しく映像を投写できる壁色補正機能<br>映像を投写する面がスクリーンではなく、部屋の壁などの場合、メニューから壁の色に近い項目を選択すると、壁の色に適応した色合いに補正して投写できます。<br><br></font></td></tr></table><!--
<div style=""width:710px; height:180px;  margin:0; overflow:hidden;"">

</div>
-->

<div style=""width: 700px; margin: 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei5.gif"" width=""700"" height=""30"">
</div>

<div style=""width:710px; height:100px; margin:0 5px; overflow:hidden;"">

</div>


<!--
<div style=""width: 700px; margin: 0 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei2.gif"" width=""700"" height=""30"">
</div>
<div style=""width:710px; height:220px;  margin:0 0 20px; overflow:hidden;"">

</div>
-->",【送料無料】NEC 3200ルーメン/フルHD DLPプロジェクター ViewLight NP-U321HJD 超短焦点モデル：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone【送料無料】NEC 3200ルーメン/フルHD DLPプロジェクター ViewLight NP-U321HJD 超短焦点モデル,　。【送料無料】NEC 3200ルーメン/フルHD DLPプロジェクター ViewLight NP-U321HJD 超短焦点モデル[rn]
36-28342,http://tshop.r10s.jp/dtc/cabinet/20170207n22/4988617237100.jpg?fitin=700:700,267363.2000,,TV・オーディオ・カメラ > プロジェクター,【送料無料】エプソン ビジネスプロジェクター 超短焦点壁掛け対応モデル EB-1460UT,,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">◆電源オンで、すぐにホワイトボードとして活用可能<br>・PCと接続することなく、電子ペンを使って板書が可能。書き込みスペースを50枚まで増やしたり、書き込んだ内容を再編集でき、会議が活発に進みます。<br><br>◆投写画面をPC画面のように操作できる<br>・ケーブル1本でPC接続でき、書き込みだけでなく電子ペンを使って投写画面でPC操作が可能。投写画面とPCの間を行き来する必要がありません。<br><br>◆さまざまな機器と連携して多様な会議やセミナーに対応<br>・さまざまな機器と連携し、投写画面の共有やホワイトボードの相互書き込みが可能です。投写画面をタブレットなどに配信でき、場所を問わず情報共有ができます。<br><br>【製品仕様】<br>■解像度：WUXGA<br>■有効光束(白の明るさ：lm)：4,400lm<br>■カラー光束(カラーの明るさ：lm)：4,400lm<br>■コントラスト比　16,000：1<br>■液晶パネル画素数(横×縦×枚数)：1920×1200×3<br>■色再現性：フルカラー（10億7000万色）<br>■映像入力端子　ミニD-Sub15pin、RCA、HDMI/MHL<br>■映像出力端子　ミニD-Sub15pin、DVI-D（HDCPコンテンツの出力は除く）<br>■本体サイズ 幅×高さ×奥行き（mm）：約474×447×130<br>■本体重量：約8.5kg<br>■付属品：コントロールパッド、ペンスタンド、ステレオミニケーブル（約5m）(注2)、端子保護シール、無線LANユニット、赤外線ディフレクター(約28.5cm)(8本)、目印ラベル、マーカー固定用テープ(6cm)、ネジ止め用スペーサー(3個)、マーカー(2個)、ACケーブル（100V日本国内専用）(4.5m)、リモコン/リモコン用電池、USBケーブル(3本)(5m x 2、1.8m x 1)、タッチユニット取り付け全具、タッチユニット/タッチユニット接続ケーブル(2.8m)、取扱説明書/セットアップガイド（注4）、Easy Interactive Pen(2本)/ペン用電池(2本)、交換用電子ペン先(ソフト4個/ハード2個)、ソフトウェアCD-ROM（EasyMP Multi PC Projection・Easy Interactive Function）<br>(注2) コントロールパッド接続用。<br>(注4) 取扱説明書はCD-ROMでの同梱となります。<br><br></font></td></tr></table><!--
<div style=""width:710px; height:180px;  margin:0; overflow:hidden;"">

</div>
-->

<div style=""width: 700px; margin: 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei5.gif"" width=""700"" height=""30"">
</div>

<div style=""width:710px; height:100px; margin:0 5px; overflow:hidden;"">

</div>


<!--
<div style=""width: 700px; margin: 0 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei2.gif"" width=""700"" height=""30"">
</div>
<div style=""width:710px; height:220px;  margin:0 0 20px; overflow:hidden;"">

</div>
-->",【送料無料】エプソン ビジネスプロジェクター 超短焦点壁掛け対応モデル EB-1460UT：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone【送料無料】エプソン ビジネスプロジェクター 超短焦点壁掛け対応モデル EB-1460UT,【送料無料】エプソン ビジネスプロジェクター 超短焦点壁掛け対応モデル EB-1460UT[rn]
36-28343,http://tshop.r10s.jp/dtc/cabinet/20170207n23/4988617275201.jpg?fitin=700:700,314888.0000,,TV・オーディオ・カメラ > プロジェクター,【送料無料】エプソン ビジネスプロジェクター 多機能パワーモデル EB-2165W,,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2""><br>◆大会議室まで対応する明るさと可搬性を両立<br>・5,500lmの明るさを備えながら、重さは約4.6kgで持ち運びが可能です。普段は中規模の会議室などで使いながら、時には大会議室で大画面投写するなど、幅広いニーズに対応します。<br>◆カラーを明るくきれいに映し出す[3LCD方式]<br>・プロジェクターを画質で選ぶ際に重要なのは、明るさと解像度。たとえば野菜などのみずみずしい赤や抜けるような青空、ひと肌などカラーコンテンツを忠実に再現するためには、カラーの明るさが大切になってきます。比較写真をご覧ください。<br>【製品仕様】<br>■解像度：WXGA<br>■有効光束(白の明るさ：lm)：5,500lm<br>■カラー光束(カラーの明るさ：lm)：5,500lm<br>■コントラスト比　15,000：1<br>■液晶パネル画素数(横×縦×枚数)：1280×800×3<br>■色再現性：フルカラー（10億7000万色）<br>■映像入力端子　ミニD-Sub15pin×2、RCA、HDMI/MHL、<br>■映像出力端子　ミニD-Sub15pin<br>■本体サイズ 幅×高さ×奥行き（mm）：約377×291×110<br>■本体重量：約4.6kg<br>■付属品：ACケーブル(100V日本国内専用)(3m)、ミニD-Sub15pinRGBケーブル(1.8m)、リモコン/リモコン用電池、USBケーブル(3m)、ソフトキャリングケース、取扱説明書/セットアップガイド(注1)、ソフトウェアCD-ROM（EasyMP Monitor、Message Broadcasting、EasyMP Multi PC Projection(注2)）<br>(注1) 取扱説明書はCD-ROMでの同梱となります。<br>(注2) 無線LANはオプション対応。<br></font></td></tr></table><!--
<div style=""width:710px; height:180px;  margin:0; overflow:hidden;"">

</div>
-->

<div style=""width: 700px; margin: 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei5.gif"" width=""700"" height=""30"">
</div>

<div style=""width:710px; height:100px; margin:0 5px; overflow:hidden;"">

</div>


<!--
<div style=""width: 700px; margin: 0 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei2.gif"" width=""700"" height=""30"">
</div>
<div style=""width:710px; height:220px;  margin:0 0 20px; overflow:hidden;"">

</div>
-->",【送料無料】エプソン ビジネスプロジェクター 多機能パワーモデル EB-2165W：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone【送料無料】エプソン ビジネスプロジェクター 多機能パワーモデル EB-2165W,【送料無料】エプソン ビジネスプロジェクター 多機能パワーモデル EB-2165W[rn]
36-28344,http://tshop.r10s.jp/dtc/cabinet/20170207n23/4988617275218.jpg?fitin=700:700,213681.6000,,TV・オーディオ・カメラ > プロジェクター,【送料無料】エプソン ビジネスプロジェクター 多機能パワーモデル EB-2155W,,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2""><br>◆大会議室まで対応する明るさと可搬性を両立<br>・5,000lmの明るさを備えながら、重さは約4.3kgで持ち運びが可能です。普段は中規模の会議室などで使いながら、時には大会議室で大画面投写するなど、幅広いニーズに対応します。<br>◆カラーを明るくきれいに映し出す[3LCD方式]<br>・プロジェクターを画質で選ぶ際に重要なのは、明るさと解像度。たとえば野菜などのみずみずしい赤や抜けるような青空、ひと肌などカラーコンテンツを忠実に再現するためには、カラーの明るさが大切になってきます。比較写真をご覧ください。<br>【製品仕様】<br>■解像度：WXGA<br>■有効光束(白の明るさ：lm)：5,000lm<br>■カラー光束(カラーの明るさ：lm)：5,000lm<br>■コントラスト比　15,000：1<br>■液晶パネル画素数(横×縦×枚数)：1280×800×3<br>■色再現性：フルカラー（10億7000万色）<br>■映像入力端子　ミニD-Sub15pin×2、RCA、HDMI/MHL、<br>■映像出力端子　ミニD-Sub15pin<br>■本体サイズ 幅×高さ×奥行き（mm）：約377×291×101<br>■本体重量：約4.3kg<br>■付属品：ACケーブル(100V日本国内専用)(3m)、ミニD-Sub15pinRGBケーブル(1.8m)、リモコン/リモコン用電池、USBケーブル(3m)、ソフトキャリングケース、取扱説明書/セットアップガイド(注1)、ソフトウェアCD-ROM（EasyMP Monitor、Message Broadcasting、EasyMP Multi PC Projection(注2)）<br>(注1) 取扱説明書はCD-ROMでの同梱となります。<br>(注2) 無線LANはオプション対応。<br></font></td></tr></table><!--
<div style=""width:710px; height:180px;  margin:0; overflow:hidden;"">

</div>
-->

<div style=""width: 700px; margin: 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei5.gif"" width=""700"" height=""30"">
</div>

<div style=""width:710px; height:100px; margin:0 5px; overflow:hidden;"">

</div>


<!--
<div style=""width: 700px; margin: 0 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei2.gif"" width=""700"" height=""30"">
</div>
<div style=""width:710px; height:220px;  margin:0 0 20px; overflow:hidden;"">

</div>
-->",【送料無料】エプソン ビジネスプロジェクター 多機能パワーモデル EB-2155W：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone【送料無料】エプソン ビジネスプロジェクター 多機能パワーモデル EB-2155W,【送料無料】エプソン ビジネスプロジェクター 多機能パワーモデル EB-2155W[rn]
36-28345,http://tshop.r10s.jp/dtc/cabinet/20151205r/4988617249417.jpg?fitin=700:700,358832.0000,,TV・オーディオ・カメラ > プロジェクター,【送料無料】エプソン EB-G7800(データプロジェクター)(EBG7800),　,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">◆クラス最高光束を実現<br>◆3年、20000時間保証（どちらか早いほう）<br>◆4Kエンハンスメントによる高画質（WUXGAモデルのみ）<br>◆豊富なレンズラインナップ。<br>・ゼロオフセット超短焦点レンズもラインナップ<br>◆電動フォーカス、レンズシフト<br>◆360度設置対応<br><br></font></td></tr></table><table cellspacing=""0"" cellpadding=""4"" border=""1"" width=""710"" bordercolor=""#cccccc""><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">型番</font></td><td width=""530""><font size=""2"">EB-G7800</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">明るさ（lm）</font></td><td width=""530""><font size=""2"">8000</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">解像度</font></td><td width=""530""><font size=""2"">XGA</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">コントラスト</font></td><td width=""530""><font size=""2"">50000:1</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">レンズ</font></td><td width=""530""><font size=""2"">レンズ付き(ELPLM08）</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">無線</font></td><td width=""530""><font size=""2"">オプション</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">質量（kg）</font></td><td width=""530""><font size=""2"">12.9</font></td></tr></table><!--
<div style=""width:710px; height:180px;  margin:0; overflow:hidden;"">

</div>
-->

<div style=""width: 700px; margin: 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei5.gif"" width=""700"" height=""30"">
</div>

<div style=""width:710px; height:100px; margin:0 5px; overflow:hidden;"">

</div>


<!--
<div style=""width: 700px; margin: 0 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei2.gif"" width=""700"" height=""30"">
</div>
<div style=""width:710px; height:220px;  margin:0 0 20px; overflow:hidden;"">

</div>
-->",【送料無料】エプソン EB-G7800(データプロジェクター)(EBG7800)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone【送料無料】エプソン EB-G7800(データプロジェクター)(EBG7800),　。【送料無料】エプソン EB-G7800(データプロジェクター)(EBG7800)[rn]
36-28346,http://tshop.r10s.jp/dtc/cabinet/20141214n/4988617205246.jpg?fitin=700:700,123926.4000,,TV・オーディオ・カメラ > プロジェクター,【送料無料】エプソン EB-950WHV(データプロジェクター/書画カメラセット) (EB950WHV),　,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">■「わかる授業を即実現！」書画カメラ（実物投映機）付きプロジェクター<br>「教科書や先生の手元を大きく映して見せる。」それだけで児童生徒の興味・関心を高めます。書画カメラ（実物投映機）付きプロジェクターなら、PCなしでも実物投映が簡単にできるので、機器の操作に不慣れな方にも安心してお使いいただけます。<br><br>■「ピタッと補正」で簡単設置<br>歪みを自動的に検知する「タテ自動台形歪み補正機能」に加え、レバーをスライドするだけで歪みを補正できる「スライド式ヨコ台形補正機能」を搭載。さらに1.6倍ズームレンズを搭載して設置場所の自由度を確保。さまざまな条件下でセッティングの手間を減らし、素早い投写を実現します。<br><br>■プロジェクターにセットして使える電子黒板ユニット（ELPIU02)<br>オプションの電子黒板ユニット「ELPIU02」をプロジェクターにセットし、付属のソフトウェアを追加するだけで、電子ペンで投写面に文字や図形などを書き込むことが可能になります。<br><br>■さまざまな用途に対応する充実の機能を搭載<br>手早く確実に映像を写せる「USBディスプレイ」、スクリーンの映像を一時的に消すことができる「A/Vミュート」、片付けに時間がかからない「ダイレクトシャットダウン」など、便利な機能を搭載。さまざまな機能で教育やビジネスの現場を支援します。<br>また、PCを使わずにUSBストレージから画像や動画を投写する「PCフリー」など、さまざまな用途に充実の機能で応えます。<br><br>■最大50台のタブレット端末やPCから投写画面を選択できる<br>付属ソフトウェア「EasyMP Multi PC Projection（Ver1.22 以上）」を使えば、プロジェクターにネットワーク接続している最大50台（注1）のタブレット端末やPC（注2）から投写画面を選択して、1面～4面分割で表示でき、比較学習に活用できます。また、画面切替などの操作を1台のPCで行えるモデレーター機能（注3）も搭載しています。<br>（注1）:1台のPCが必要となります。<br>（注2）:Windows?、Mac OSは、付属ソフトウェア「EasyMP Multi PC Projection」での接続が必要です。また、Android?、iOSは「Epson iProjection」での接続が必要です。<br>（注3）:モデレーター機能は、サムネイル表示による映像の事前確認はできません。<br><br><br></font></td></tr></table><table cellspacing=""0"" cellpadding=""4"" border=""1"" width=""710"" bordercolor=""#cccccc""><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">本体サイズ(H×W×D) mm</font></td><td width=""530""><font size=""2"">プロジェクター(W×D×H)297×244×87(mm)</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">本体重量</font></td><td width=""530""><font size=""2"">プロジェクター：約2.7kg、書画カメラ：約0.9kg</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">消費電力</font></td><td width=""530""><font size=""2"">プロジェクター：ノーマル：299W/エコ：221W/ネットワーク監視時：2.3W/待機時：0.2W</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">付属品</font></td><td width=""530""><font size=""2"">ACケーブル（100V日本国内専用）（3m）、ミニD-Sub 15pinRGBケーブル（1.8m）、リモコン/リモコン電池、USBケーブル（3m）、ソフトキャリングケース、取扱説明書（CD-ROM）/セットアップガイド、ソフトウェアCD-ROM（EasyMP Network Projection（注14）、EasyMP Multi PC Projection（注14））※（注14）：無線LANはオプション対応</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">総画素数</font></td><td width=""530""><font size=""2"">WXGA(1280×800)</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">コントラスト比</font></td><td width=""530""><font size=""2"">10000：1</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">明るさ</font></td><td width=""530""><font size=""2"">3000lm</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">接続端子</font></td><td width=""530""><font size=""2"">【映像入力】ミニD-Sub15pin(×2)、RCA、S端子、HDMI/MHL、HDMI【映像出力】ミニD-Sub15pin、【音声入力】RCA[R/L]、ステレオミニ(×2)、【音声出力】ステレオミニ、【マイク】ステレオミニ、【制御入出力】RS-232C端子(プロジェクター制御用)、USB端子タイプB(USBディスプレイ用、プロジェクター制御用)</font></td></tr></table><!--
<div style=""width:710px; height:180px;  margin:0; overflow:hidden;"">

</div>
-->

<div style=""width: 700px; margin: 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei5.gif"" width=""700"" height=""30"">
</div>

<div style=""width:710px; height:100px; margin:0 5px; overflow:hidden;"">

</div>


<!--
<div style=""width: 700px; margin: 0 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei2.gif"" width=""700"" height=""30"">
</div>
<div style=""width:710px; height:220px;  margin:0 0 20px; overflow:hidden;"">

</div>
-->",【送料無料】エプソン EB-950WHV(データプロジェクター/書画カメラセット) (EB950WHV)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone【送料無料】エプソン EB-950WHV(データプロジェクター/書画カメラセット) (EB950WHV),　。【送料無料】エプソン EB-950WHV(データプロジェクター/書画カメラセット) (EB950WHV)[rn]
36-28347,http://tshop.r10s.jp/dtc/cabinet/20170207n22/4988617237179.jpg?fitin=700:700,119408.0000,,TV・オーディオ・カメラ > プロジェクター,【送料無料】エプソン ビジネスプロジェクター 超短焦点壁掛け対応モデル EB-685W,,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">◆設置スペースがいらない壁掛け対応<br>・都度設置する手間がないだけでなく、真上から投写するので人による影ができにくいなど、画像が見やすく授業がしやすくなります。<br><br>◆優れた性能で授業をサポート<br>・最高WXGA対応の高解像度と3,500lmの明るさで日中の明るい教室でも鮮明に投写します。湾曲した黒板にも歪みのない投写が可能です。<br><br>◆黒板投写がキレイ<br>・湾曲した黒板に投写した際に発生する歪みを四角く補正。さまざまな教室で活躍します。<br><br>◆書画カメラで実物投影が可能<br>・オプションの書画カメラ(実物投映機)とケーブルで接続。立体物や教材などの投写も簡単に投写できます。<br><br>【製品仕様】<br>■解像度：WXGA<br>■有効光束(白の明るさ：lm)：3,500lm<br>■カラー光束(カラーの明るさ：lm)：3,500lm<br>■コントラスト比　14,000：1<br>■液晶パネル画素数(横×縦×枚数)：1280×800×3<br>■色再現性：フルカラー（10億7000万色）<br>■映像入力端子　ミニD-Sub15pin×2、RCA、HDMI/MHL、HDMI×3<br>■映像出力端子　ミニD-Sub15pin<br>■本体サイズ 幅×高さ×奥行き（mm）：約367×400×149<br>■本体重量：約5.7kg<br>■付属品：ACケーブル(100V日本国内専用)(4.5m)、リモコン/リモコン用電池、取扱説明書/セットアップガイド（注1）、ソフトウェアCD-ROM（EasyMP Multi PC Projection(注2)）<br>(注1) 取扱説明書はCD-ROMでの同梱となります。<br>(注2) 無線LANはオプション対応。<br><br></font></td></tr></table><!--
<div style=""width:710px; height:180px;  margin:0; overflow:hidden;"">

</div>
-->

<div style=""width: 700px; margin: 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei5.gif"" width=""700"" height=""30"">
</div>

<div style=""width:710px; height:100px; margin:0 5px; overflow:hidden;"">

</div>


<!--
<div style=""width: 700px; margin: 0 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei2.gif"" width=""700"" height=""30"">
</div>
<div style=""width:710px; height:220px;  margin:0 0 20px; overflow:hidden;"">

</div>
-->",【送料無料】エプソン ビジネスプロジェクター 超短焦点壁掛け対応モデル EB-685W：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone【送料無料】エプソン ビジネスプロジェクター 超短焦点壁掛け対応モデル EB-685W,【送料無料】エプソン ビジネスプロジェクター 超短焦点壁掛け対応モデル EB-685W[rn]
36-28348,http://tshop.r10s.jp/dtc/cabinet/201605_09/4548736013414.jpg?fitin=700:700,211792.8000,,TV・オーディオ・カメラ > プロジェクター,【送料無料】ソニー フルHD用パネル『SXRD』搭載ビデオプロジェクター(ブラック) VPL-HW60 B (VPLHW60B),　,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">◆ソニー独自のフルHD用パネル『SXRD』採用<br><br>◆4Kプロジェクターと同じ「データベース型超解像処理LSI【リアリティークリエーション】搭載」<br><br>◆プロジェクターでもゲームを楽しむ。ゲーム用遅延低減モード<br><br></font></td></tr></table><table cellspacing=""0"" cellpadding=""4"" border=""1"" width=""710"" bordercolor=""#cccccc""><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">本体サイズ(H×W×D) mm</font></td><td width=""530""><font size=""2"">幅×高さ×奥行：407.4×179.2×463.9mm（突起部含まず）</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">本体重量</font></td><td width=""530""><font size=""2"">約9kg</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">消費電力</font></td><td width=""530""><font size=""2"">最大：310W（待機時：0.4W/リモートスタート（入）時：1W）</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">付属品</font></td><td width=""530""><font size=""2"">ワイヤレスリモートコマンダー RM-PJ28、単3形乾電池×2、プロジェクター用電源コード、レンズキャップ、簡易説明書、取扱説明書（CD-ROM）、保証書</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">レンズ</font></td><td width=""530""><font size=""2"">1.6倍ズームレンズ（手動）、f18.7-29.7mm/F2.52-3.02</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">投影サイズ・投影距離</font></td><td width=""530""><font size=""2"">40-300型</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">コントラスト比</font></td><td width=""530""><font size=""2"">120000:1</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">ランプ</font></td><td width=""530""><font size=""2"">215W/高圧水銀ランプ</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">明るさ</font></td><td width=""530""><font size=""2"">1800ルーメン</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">接続端子</font></td><td width=""530""><font size=""2"">【入力】HDMI×2【コントロール】RS-232C、トリガー（ミニジャック：DC 12V、最大100mA）、LAN、IR IN、USB</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">騒音レベル</font></td><td width=""530""><font size=""2"">約22db</font></td></tr></table><!--
<div style=""width:710px; height:180px;  margin:0; overflow:hidden;"">

</div>
-->

<div style=""width: 700px; margin: 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei5.gif"" width=""700"" height=""30"">
</div>

<div style=""width:710px; height:100px; margin:0 5px; overflow:hidden;"">

</div>


<!--
<div style=""width: 700px; margin: 0 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei2.gif"" width=""700"" height=""30"">
</div>
<div style=""width:710px; height:220px;  margin:0 0 20px; overflow:hidden;"">

</div>
-->",【送料無料】ソニー フルHD用パネル『SXRD』搭載ビデオプロジェクター(ブラック) VPL-HW60 B (VPLHW60B)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone【送料無料】ソニー フルHD用パネル『SXRD』搭載ビデオプロジェクター(ブラック) VPL-HW60 B (VPLHW60B),　。【送料無料】ソニー フルHD用パネル『SXRD』搭載ビデオプロジェクター(ブラック) VPL-HW60 B (VPLHW60B)[rn]
