36-58441,http://tshop.r10s.jp/brico/cabinet/76/01135619-456376_1.jpg?fitin=700:700,2232.8000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > セロハンテープ・のり・接着剤 > 瞬間接着剤,コニシ ボンド 水中ボンド E380エポキシ樹脂系充てん接着剤 #45637 900gセット 業務用 4901490456376,水中・湿潤面充てん接着用,"【用途】<br>
●金属製排水管・下水管のひび割れ、カケ補修<br>
●洗面所・浴室・流し台用タイルの接着、目地うめ<br>
●金属・コンクリート・レンガ・タイル・木の欠損部補修<br>
<br>
【特長】<br>
●湿潤面、水中でも硬化するため、完全に乾燥できない箇所でも補修可能<br>
●パテ状のため、壁面でもタレにくい<br>
●耐水・耐熱・耐薬品性および機械的強度に優れる<br><br>
【混合比（質量比）】主剤：硬化剤＝1：1<br>
【可使時間（混合量500g）】<br>
<table border=""0"" cellspacing=""1"" cellpadding=""3"" bgcolor=""#000000"">
<tr bgcolor=""#ffffff"" align=""center""><td>温度</td><td>10℃</td><td>20℃</td><td>30℃</td></tr>
<tr bgcolor=""#ffffff"" align=""center""><td>時間</td><td>約70分</td><td>約30分</td><td>約15分</td></tr></table>
<br>
【色調】アイボリー（混合物）<br>
【成分】主剤/エポキシ樹脂　硬化剤/ポリアミドアミン<br>
【正味量】900gセット（主剤/450g　硬化剤/450g）<br>
<br>
※生き物（魚など）に影響があるので飼育用の池や水槽の補修には使用しないでください。<br>
※飲料水関連の補修には使用しないでください。<br>
※硬化するまで時間がかかるため、水のわき出している箇所には使用しないでください。",コニシ ボンド 水中ボンド E380エポキシ樹脂系充てん接着剤 #45637 900gセット 業務用 4901490456376：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼントコニシ ボンド 水中ボンド E380エポキシ樹脂系充てん接着剤 #45637 900gセット 業務用 4901490456376,水中・湿潤面充てん接着用。コニシ ボンド 水中ボンド E380エポキシ樹脂系充てん接着剤 #45637 900gセット 業務用 4901490456376[rn]
36-58442,http://tshop.r10s.jp/brico/cabinet/61/01135626-164561_1.jpg?fitin=700:700,504.0000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > セロハンテープ・のり・接着剤 > 瞬間接着剤,コニシ ボンド 水中ボンドエポキシ樹脂系・化学反応形接着剤 #16456 100gセット 4901490164561,湿潤面の充てん接着・補修に,"【用途】<br>
●金属製排水管の水もれ補修<br>
●洗面所・浴室・流し台用タイルの接着、目地うめ<br>
●金属・コンクリート・レンガ・タイル・木の充てん接着<br>
<br>
【種類】化学反応形接着剤<br>
【色調】白色パテ状（硬化後）<br>
【成分】A剤/エポキシ樹脂（100％）　B剤/ポリアミドアミン（100％）<br>
【正味量】100gセット（A剤/50g　B剤/50g）<br>
<br>
※生き物（魚など）に影響があるので、飼育用の池や水槽には使用しないでください。<br>
※飲料水関連の補修には使用しないでください。<br>
※硬化するまで時間がかかるため、水のわき出している箇所には使用しないでください。<br>
※軟質塩化ビニル、ポリエチレン、ポリプロピレン、ナイロン、シリコーン樹脂、フッ素樹脂、ゴムには接着しません。",コニシ ボンド 水中ボンドエポキシ樹脂系・化学反応形接着剤 #16456 100gセット 4901490164561：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼントコニシ ボンド 水中ボンドエポキシ樹脂系・化学反応形接着剤 #16456 100gセット 4901490164561,湿潤面の充てん接着・補修に。コニシ ボンド 水中ボンドエポキシ樹脂系・化学反応形接着剤 #16456 100gセット 4901490164561[rn]
36-58443,http://tshop.r10s.jp/brico/cabinet/32/4901761249171_1.jpg?fitin=700:700,120.8000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > セロハンテープ・のり・接着剤 > 瞬間接着剤,【メール便可】セメダイン セメダインC 一般工作用強力接着剤 20ml CA-114 4901761249171,,"接着剤の歴史を作ったパイオニアブランド。透明で乾きが早く、仕上がりがきれいな工作用接着剤です。紙や木などの接着に適しています。模型工作などで幅広く使用されています。<br>
<br>
●木製ヒコーキの政策・修理<br>
●モザイクの製作・修理<br>
●マッチ棒工作<br>
<br>
用途：木、紙、布などの接着。学校工作・模型工作・手芸などの製作・補修<br>
<br>
※ポリエチレン・ポリプロピレン・ナイロン・軟質ビニール・フッ素樹脂、シリコーンゴム・発砲スチロールなどは接着できません。",【メール便可】セメダイン セメダインC 一般工作用強力接着剤 20ml CA-114 4901761249171：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可】セメダイン セメダインC 一般工作用強力接着剤 20ml CA-114 4901761249171,【メール便可】セメダイン セメダインC 一般工作用強力接着剤 20ml CA-114 4901761249171[rn]
36-58444,http://tshop.r10s.jp/brico/cabinet/32/4901761510608_1.jpg?fitin=700:700,450.4000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > セロハンテープ・のり・接着剤 > 瞬間接着剤,【メール便可〒】貼ってはがせる強粘着剤 セメダイン 強粘着剤 BBX NA-007 淡黄色透明 20ml,つきにくいプラスチックにも使える！,"<img src=""http://image.rakuten.co.jp/brico/cabinet/32/img59042309.jpg""><br>
<img src=""http://image.rakuten.co.jp/brico/cabinet/32/img59042310.jpg""><br><br>
<img src=""http://image.rakuten.co.jp/brico/cabinet/32/img59042311.jpg""><br>
<img src=""http://image.rakuten.co.jp/brico/cabinet/32/img59042312.jpg"">■接着剤の様に固まらず、長期間に渡りテープのりの様な粘着性をもち幅広い材料にくっつく、新感覚の湿気反応型弾性粘着剤です。<br>
■接着剤の様にがっちり接着は出来ませんが、強い粘着性でいろんな材料に貼ってはがせるまったく新しい液体の接着剤です。<br><br>
●通常の接着剤ではつける事がむずかしいフィルムやシート、ゴムなどの固定に。<br>
●接着剤の使えないポリエチレン、ポリプロピレンなどのプラスチックも固定できます。<br>
●またはこれらの素材と皮革、木材、金属などの固定に。<br>
●各種プラスチック（ポリカーポネート・硬質塩化ビニル・ABS・FRPなど）／合成ゴム／天然ゴム<br><br>
【使用できないもの】<br>
貴金属類/食器類/高価格品/重量物/接着面積の取れないもの/反発の強い材料/ザラザラした材料/フッ素樹脂/ポリアセタール/シリコーン表面処理<br><br>
※接着剤のように完全に硬化しないタイプの接着剤ですので、完全に固着しません。ご注意ください。<br><br>
成分：特殊変成シリコーンポリマー（35％）/炭化水素樹脂（65％）
<br><br>
<font color=""#FF0000"">※こちらの商品は2個まで1メール便での発送が可能です。<br>

メール便の詳細はこちら</font>",【メール便可〒】貼ってはがせる強粘着剤 セメダイン 強粘着剤 BBX NA-007 淡黄色透明 20ml：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可〒】貼ってはがせる強粘着剤 セメダイン 強粘着剤 BBX NA-007 淡黄色透明 20ml,つきにくいプラスチックにも使える！。【メール便可〒】貼ってはがせる強粘着剤 セメダイン 強粘着剤 BBX NA-007 淡黄色透明 20ml[rn]
36-58445,http://tshop.r10s.jp/brico/cabinet/32/4901761100113_1.jpg?fitin=700:700,193.6000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > セロハンテープ・のり・接着剤 > 瞬間接着剤,【メール便可〒】セメダイン セメダインC 一般工作用強力接着剤 50ml CA-115 4901761100113,,"■接着剤の歴史を作ったパイオニアブランド。透明で乾きが早く、仕上がりがきれいな工作用接着剤です。紙や木などの接着に適しています。模型工作などで幅広く使用されています。<br>
■木製ヒコーキの政策・修理<br>
■モザイクの製作・修理<br>
■マッチ棒工作用途：木、紙、布などの接着。学校工作・模型工作・手芸などの製作・補修<br>
<br>
※ポリエチレン・ポリプロピレン・ナイロン・軟質ビニール・フッ素樹脂、シリコーンゴム・発砲スチロールなどは接着できません。",【メール便可〒】セメダイン セメダインC 一般工作用強力接着剤 50ml CA-115 4901761100113：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可〒】セメダイン セメダインC 一般工作用強力接着剤 50ml CA-115 4901761100113,【メール便可〒】セメダイン セメダインC 一般工作用強力接着剤 50ml CA-115 4901761100113[rn]
36-58446,http://tshop.r10s.jp/brico/cabinet/94/01906042-367394_1.jpg?fitin=700:700,326.4000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > セロハンテープ・のり・接着剤 > 瞬間接着剤,【メール便可】セメダイン 3000ゼリー状速硬化 強力型瞬間接着剤 3g CA-154 ゼリー状 スタンド付き 4901761367394,,"接着時に位置合わせ、修正がしやすい！<br>
〔ゼリー状〕〔多用途〕〔ピンなし開封〕〔スタンドボトル〕〔垂直面OK〕<br><br>
【用途】<br>
■木材、陶磁器、硬質プラスチック、金属、合成ゴムなどの接着に<br>
●模型工作、おもちゃ　●アクセサリー　●陶磁器の置物　●家具、建具<br>
※ポリエチレン、ポリプロピレン、ナイロン、フッ素樹脂、シリコーンゴム、ガラス、発泡スチロールなどは接着しません。<br><br>
★皮革や布は接着面が硬くなり、柔軟性を損なうことがあります。<br>
★アクリル系、ポリカーボネート系、ポリスチレン系のプラスチックに使用した場合、プラスチックがヒビ割れたり、表面が溶けることがあります。<br>
★接着面が小さい場合（眼鏡のフレームなど）やメッキ部分は十分な接着力が得られません。<br>
★貴金属、高価格品、飲食用食器には使用しないでください。<br><br>
【品質表示】<br>
種類／化学反応形接着剤<br>
成分／シアノアクリレート（85％）",【メール便可】セメダイン 3000ゼリー状速硬化 強力型瞬間接着剤 3g CA-154 ゼリー状 スタンド付き 4901761367394：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可】セメダイン 3000ゼリー状速硬化 強力型瞬間接着剤 3g CA-154 ゼリー状 スタンド付き 4901761367394,【メール便可】セメダイン 3000ゼリー状速硬化 強力型瞬間接着剤 3g CA-154 ゼリー状 スタンド付き 4901761367394[rn]
36-58447,http://tshop.r10s.jp/brico/cabinet/37/01845563-364737_1.jpg?fitin=700:700,326.4000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > セロハンテープ・のり・接着剤 > 瞬間接着剤,【メール便可】セメダイン 3000ハイスピード 強力型瞬間接着剤 3g 低粘度 CA-155 4901761364737,,"使いやすくて、開けても長もちの特殊容器<br>
〔液状〕〔超速〕〔ピンなし開封〕〔長持ちボトル構造〕〔液量コントロール〕<br><br>
【用途】<br>
■硬質プラスチック、合成ゴム、金属の接着に<br>
●プラモデル、金属模型　●おもちゃ　●釣り具　●手芸のビーズなどに<br>
※ポリエチレン、ポリプロピレン、ナイロン、フッ素樹脂、シリコーンゴム、ガラス、発泡スチロールなどは接着しません。<br><br>
★皮革や布は接着面が硬くなり、柔軟性を損なうことがあります。<br>
★アクリル系、ポリカーボネート系、ポリスチレン系のプラスチックに使用した場合、プラスチックがヒビ割れたり、表面が溶けることがあります。<br>
★接着面が小さい場合（眼鏡のフレームなど）やメッキ部分は十分な接着力が得られません。<br>
★貴金属、高価格品、飲食用食器には使用しないでください。<br><br>
【品質表示】<br>
種類／化学反応形接着剤<br>
成分／シアノアクリレート（97％）",【メール便可】セメダイン 3000ハイスピード 強力型瞬間接着剤 3g 低粘度 CA-155 4901761364737：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可】セメダイン 3000ハイスピード 強力型瞬間接着剤 3g 低粘度 CA-155 4901761364737,【メール便可】セメダイン 3000ハイスピード 強力型瞬間接着剤 3g 低粘度 CA-155 4901761364737[rn]
36-58448,http://tshop.r10s.jp/unoonline/cabinet/item1-1b/t010002894188.jpg?fitin=700:700,2776.0000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > セロハンテープ・のり・接着剤 > ボンド,コニシ 速乾ボンドＧ１０Ｚ ３ｋｇ(缶) 【 1033999 】 G10Z3 【 接着剤１液タイプ ボンド 補修剤 】 【 ゴム系接着剤１液タイプ 】,《コニシ ゴム系接着剤１液タイプ》がお買得！,"【特長】<br>●速乾型ながら塗りやすく、貼り合わせ可能時間が長くとれます。<br>●JIS F☆☆☆☆規格品です。<br>●日本接着剤工業会 JAIA 4VOC基準適合品です。<br>●建築内装用速乾ボンドのベストセラーです。<br>●トルエン・キシレン・可塑材を使用していません。<br>●JIS A5538規格品<br><br>【用途】<br>●メラミン化粧板・プリント合板・石こうボードなどの接着。<br><br>【仕様】<br>●色:淡黄色<br>●容量(kg):3<br><br>【材質／仕上】<br>●主成分:クロロプレンゴム系<br><br>【ＪＡＮコード】<br>4901490430482<br><br>【メーカ－名】<br>コニシ（株）<br><br>【原産国】<br>日本<br><br>【質量】<br>●3.4kg<br><br><hr><font size='1'>【検索用キーワード】/ 接着剤 / ぼんど / ボンド  / 粘着 / 強力 / 接着 / くっつける / こにし /</font>
<br><font size='1'>【販促用キーワード】/ 通販 / お買い得商品 / 人気商品 /</font><br><br><hr><font size='1'>【検索用キーワード】/ 接着剤 / ぼんど / ボンド  / 粘着 / 強力 / 接着 / 補修 / 修理 / ほしゅう / 業務用 / プロ用 / ＤＩＹ / 工作 / 補強 / 組立 /</font>
<br><font size='1'>【販促用キーワード】/ 通販 / お買い得商品 / 人気商品 / 業務用・プロ用 / 楽天市場 / ポイント消化 / 送料無料 特典あり※一部商品地域除く / 楽天プレミアム・学割 対象 /</font><style type=""text/css"">
/*買い物かごに入れるボタン*/
#rakutenLimitedId_aroundCart input[value=""買い物かごに入れる""]{
background: url(""http://image.rakuten.co.jp/unoonline/cabinet/sparts/imgrc0063268325.gif"") left top no-repeat;
width:270px;
height:60px;
text-indent:100%;
white-space:nowrap;
overflow:hidden;
border: none;
padding:0;
margin-top:5px 0;
cursor:pointer;
}
#rakutenLimitedId_aroundCart tbody tr td input:hover{
alpha(opacity=8);
-moz-opacity:0.8;
opacity:0.8;
cursor:pointer;
}
</style>",コニシ 速乾ボンドＧ１０Ｚ ３ｋｇ(缶) 【 1033999 】 G10Z3 【 接着剤１液タイプ ボンド 補修剤 】 【 ゴム系接着剤１液タイプ 】：うのオンライン　楽天市場店,うのオンライン宇野酸素道具箱コンテナボックス電工ドラム工具箱KTC大工道具台車収納ツールボックス作業手袋工具コンテナ送料無料業務用電動工具プロ用キャスター・車輪安全靴コニシ 速乾ボンドＧ１０Ｚ ３ｋｇ(缶) 【 1033999 】 G10Z3 【 接着剤１液タイプ ボンド 補修剤 】 【 ゴム系接着剤１液タイプ 】,《コニシ ゴム系接着剤１液タイプ》がお買得！。コニシ 速乾ボンドＧ１０Ｚ ３ｋｇ(缶) 【 1033999 】 G10Z3 【 接着剤１液タイプ ボンド 補修剤 】 【 ゴム系接着剤１液タイプ 】[rn]
36-58449,http://tshop.r10s.jp/unoonline/cabinet/detail/img60401037.jpg?fitin=700:700,113.6000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > セロハンテープ・のり・接着剤 > ボンド,コニシ ボンド木工用 速乾 ５０ｇ(ハンディパック) 【 1325 】 BMS50B 【 接着剤１液タイプ ボンド 補修剤 木工用接着剤 】,《コニシ 木工用接着剤》がお買得◆ﾌﾟﾚﾐｱﾑ･学割対象◆,"【特長】<br>●ホルムアルデヒド・フタル酸系可塑剤は使用していません。<br>●乾燥後はほぼ透明になり、刃物を傷めずに切削加工ができます。<br>●JIS F☆☆☆☆規格品です。<br>●日本接着剤工業会JAIA 4VOC基準適合品です。<br>●環境に優しい接着剤です。<br><br>【用途】<br>●木、布、紙の接着。<br>●木工から、工作、手芸など幅広く使えます。<br><br>【仕様】<br>●色:乳白色<br>●容量(g):50<br>●JIS S6040規格品<br>●ブリスターパック入<br>●無溶剤型<br>●使用温度範囲:-20～80℃<br><br>【材質／仕上】<br>●主成分:酢酸ビニール樹脂系エマルジョン形<br><br>【ＪＡＮコード】<br>4901490108244<br><br>【メーカ－名】<br>コニシ（株）<br><br>【原産国】<br>日本<br><br>【質量】<br>●72g<br><br><hr><font size='1'>【検索用キーワード】/ 接着剤 / ぼんど / ボンド  / 粘着 / 強力 / 接着 / くっつける / 図工 / 組立 / こにし / 補修 / 修理 / ほしゅう /</font>
<br><font size='1'>【販促用キーワード】/ 通販 / お買い得商品 / 人気商品 /</font><br><br><hr><font size='1'>【検索用キーワード】/ 接着剤 / ぼんど / ボンド  / 粘着 / 強力 / 接着 / 補修 / 修理 / ほしゅう / 業務用 / プロ用 / ＤＩＹ / 工作 / 補強 / 組立 /</font>
<br><font size='1'>【販促用キーワード】/ 通販 / お買い得商品 / 人気商品 / 業務用・プロ用 / 楽天市場 / ポイント消化 / 送料無料 特典あり※一部商品地域除く / 楽天プレミアム・学割 対象 /</font><style type=""text/css"">
/*買い物かごに入れるボタン*/
#rakutenLimitedId_aroundCart input[value=""買い物かごに入れる""]{
background: url(""http://image.rakuten.co.jp/unoonline/cabinet/sparts/imgrc0063268325.gif"") left top no-repeat;
width:270px;
height:60px;
text-indent:100%;
white-space:nowrap;
overflow:hidden;
border: none;
padding:0;
margin-top:5px 0;
cursor:pointer;
}
#rakutenLimitedId_aroundCart tbody tr td input:hover{
alpha(opacity=8);
-moz-opacity:0.8;
opacity:0.8;
cursor:pointer;
}
</style>",コニシ ボンド木工用 速乾 ５０ｇ(ハンディパック) 【 1325 】 BMS50B 【 接着剤１液タイプ ボンド 補修剤 木工用接着剤 】：うのオンライン　楽天市場店,うのオンライン宇野酸素道具箱コンテナボックス電工ドラム工具箱KTC大工道具台車収納ツールボックス作業手袋工具コンテナ送料無料業務用電動工具プロ用キャスター・車輪安全靴コニシ ボンド木工用 速乾 ５０ｇ(ハンディパック) 【 1325 】 BMS50B 【 接着剤１液タイプ ボンド 補修剤 木工用接着剤 】,《コニシ 木工用接着剤》がお買得◆ﾌﾟﾚﾐｱﾑ･学割対象◆。コニシ ボンド木工用 速乾 ５０ｇ(ハンディパック) 【 1325 】 BMS50B 【 接着剤１液タイプ ボンド 補修剤 木工用接着剤 】[rn]
36-58450,http://tshop.r10s.jp/unoonline/cabinet/item1-1b/t010002887823.jpg?fitin=700:700,414.4000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > セロハンテープ・のり・接着剤 > ボンド,コニシ ボンド木工用 らくらくパック １ｋｇ(ポリ袋) 【 1033956 】 CH18LLP1 【 接着剤１液タイプ ボンド 補修剤 木工用接着剤 】,《コニシ 木工用接着剤》がお買得◆ﾌﾟﾚﾐｱﾑ･学割対象◆,"【特長】<br>●ホルムアルデヒド・フタル酸系可塑剤は使用していません。<br>●乾燥後はほぼ透明になり、刃物を傷めずに切削加工ができます。<br>●JIS F☆☆☆☆規格品です。<br>●日本接着剤工業会JAIA 4VOC基準適合品です。<br>●ノンホルムアルデヒド・ノントルエン商品。建築現場において使用制限がありません。<br>●溶剤・可塑剤を含みません。<br><br>【用途】<br>●木工作業全般。<br>●建築内装木工事・建具製作。<br>●木・竹・布・石こう類の接着。<br>●木工内部造作用。<br>●化粧合板用。（仮釘併用）<br><br>【仕様】<br>●色:乳白色<br>●容量(kg):1.00<br>●無溶剤型<br>●使用温度範囲:-20～80℃<br>●容器:らくらくパック<br><br>【材質／仕上】<br>●主成分:酢酸ビニール樹脂系エマルジョン形<br><br>【ＪＡＮコード】<br>4901490401680<br><br>【メーカ－名】<br>コニシ（株）<br><br>【原産国】<br>日本<br><br>【質量】<br>●1.1kg<br><br><hr><font size='1'>【検索用キーワード】/ 接着剤 / ぼんど / ボンド  / 粘着 / 強力 / 接着 / くっつける / 図工 / 組立 / こにし / 補修 / 修理 / ほしゅう /</font>
<br><font size='1'>【販促用キーワード】/ 通販 / お買い得商品 / 人気商品 /</font><br><br><hr><font size='1'>【検索用キーワード】/ 接着剤 / ぼんど / ボンド  / 粘着 / 強力 / 接着 / 補修 / 修理 / ほしゅう / 業務用 / プロ用 / ＤＩＹ / 工作 / 補強 / 組立 /</font>
<br><font size='1'>【販促用キーワード】/ 通販 / お買い得商品 / 人気商品 / 業務用・プロ用 / 楽天市場 / ポイント消化 / 送料無料 特典あり※一部商品地域除く / 楽天プレミアム・学割 対象 /</font><style type=""text/css"">
/*買い物かごに入れるボタン*/
#rakutenLimitedId_aroundCart input[value=""買い物かごに入れる""]{
background: url(""http://image.rakuten.co.jp/unoonline/cabinet/sparts/imgrc0063268325.gif"") left top no-repeat;
width:270px;
height:60px;
text-indent:100%;
white-space:nowrap;
overflow:hidden;
border: none;
padding:0;
margin-top:5px 0;
cursor:pointer;
}
#rakutenLimitedId_aroundCart tbody tr td input:hover{
alpha(opacity=8);
-moz-opacity:0.8;
opacity:0.8;
cursor:pointer;
}
</style>",コニシ ボンド木工用 らくらくパック １ｋｇ(ポリ袋) 【 1033956 】 CH18LLP1 【 接着剤１液タイプ ボンド 補修剤 木工用接着剤 】：うのオンライン　楽天市場店,うのオンライン宇野酸素道具箱コンテナボックス電工ドラム工具箱KTC大工道具台車収納ツールボックス作業手袋工具コンテナ送料無料業務用電動工具プロ用キャスター・車輪安全靴コニシ ボンド木工用 らくらくパック １ｋｇ(ポリ袋) 【 1033956 】 CH18LLP1 【 接着剤１液タイプ ボンド 補修剤 木工用接着剤 】,《コニシ 木工用接着剤》がお買得◆ﾌﾟﾚﾐｱﾑ･学割対象◆。コニシ ボンド木工用 らくらくパック １ｋｇ(ポリ袋) 【 1033956 】 CH18LLP1 【 接着剤１液タイプ ボンド 補修剤 木工用接着剤 】[rn]
36-58451,http://tshop.r10s.jp/unoonline/cabinet/item1-1b/t010002904679.jpg?fitin=700:700,1381.6000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > セロハンテープ・のり・接着剤 > ボンド,コニシ ボンドスプレーのり Ｚ２ ４３０ｍｌ （ エアゾール缶 ) 【 3990851 】 Z22 【 スプレーのり 】 【 スプレーのり 】,《コニシ スプレーのり》がお買得◆ﾌﾟﾚﾐｱﾑ･学割対象◆,"【特長】<br>●発泡スチロールの接着も可能なスプレーのりです。<br>●JIS F☆☆☆☆規格品です。<br>●日本接着工業会 JAIA 4VOC基準適合品です。<br>●発泡スチロールの接着も可能なスプレーのりです。<br><br>【用途】<br>●壁紙・金属箔・フェルトの接着。<br>●軽量パネルの固定。<br>●敷物のずれ止め。<br><br>【仕様】<br>●色:淡黄色<br>●容量(ml):430<br>●ガス抜きキャップ<br>●標準重ね塗り回数:1回<br>●標準塗布可能面積:10[[平米]]<br>●JIS A 5549適合品<br>●ガス抜きキャップ<br>●標準重ね塗り回数:1回<br>●標準塗布可能面積:10[[平米]]<br><br>【材質／仕上】<br>●主成分:スチレンブタジエンゴム（SBR）系溶剤形<br><br>【ＪＡＮコード】<br>4901490635276<br><br>【メーカ－名】<br>コニシ（株）<br><br>【原産国】<br>日本<br><br>【質量】<br>●425g<br><br><hr><font size='1'>【検索用キーワード】/ 接着剤 / ぼんど / ボンド  / 粘着 / 強力 / 接着 / 補修 / 修理 / ほしゅう / 業務用 / プロ用 / ＤＩＹ / 工作 / 補強 / 組立 /</font>
<br><font size='1'>【販促用キーワード】/ 通販 / 価格 / お買い得商品 / 人気商品 / 業務用・プロ用 / 楽天市場 / ポイント消化 / 送料無料 特典あり※一部商品地域除く / 楽天プレミアム・学割 対象 /</font><style type=""text/css"">
/*買い物かごに入れるボタン*/
#rakutenLimitedId_aroundCart input[value=""買い物かごに入れる""]{
background: url(""http://image.rakuten.co.jp/unoonline/cabinet/sparts/imgrc0063268325.gif"") left top no-repeat;
width:270px;
height:60px;
text-indent:100%;
white-space:nowrap;
overflow:hidden;
border: none;
padding:0;
margin-top:5px 0;
cursor:pointer;
}
#rakutenLimitedId_aroundCart tbody tr td input:hover{
alpha(opacity=8);
-moz-opacity:0.8;
opacity:0.8;
cursor:pointer;
}
</style>",コニシ ボンドスプレーのり Ｚ２ ４３０ｍｌ （ エアゾール缶 ) 【 3990851 】 Z22 【 スプレーのり 】 【 スプレーのり 】：うのオンライン　楽天市場店,うのオンライン宇野酸素道具箱コンテナボックス電工ドラム工具箱KTC大工道具台車収納ツールボックス作業手袋工具コンテナ送料無料業務用電動工具プロ用キャスター・車輪安全靴コニシ ボンドスプレーのり Ｚ２ ４３０ｍｌ （ エアゾール缶 ) 【 3990851 】 Z22 【 スプレーのり 】 【 スプレーのり 】,《コニシ スプレーのり》がお買得◆ﾌﾟﾚﾐｱﾑ･学割対象◆。コニシ ボンドスプレーのり Ｚ２ ４３０ｍｌ （ エアゾール缶 ) 【 3990851 】 Z22 【 スプレーのり 】 【 スプレーのり 】[rn]
