36-21986,http://tshop.r10s.jp/backlash/cabinet/edi027/4573338530243-1d.jpg?fitin=700:700,552.8000,,スポーツ・アウトドア > フィッシング > その他,バディーワークス FLAG SHAD5 GCB ゴルチャバイト,,"「強烈波動」アクションスリットが生み出す異次元の「ハイレスポンス」 ボディーはロール。スリットでアクションが変化。テールはウォブリング。ねじれが効く！！。ビックテールで強烈波動！！。形状・深さ・角度にこだわったアクションスリット。腹側に45HEAD装着目印スリット。背側にシングルフック用装着目印スリット。生っぽい質感のソフトマテリアル<hr>サイズ：5インチ<hr>5個入り<style>
/*IE対応*/


/*買い物カゴに入れるボタン上にバナー設置*/
span.unit { background: url(http://image.rakuten.co.jp/backlash/cabinet/00186092/imgrc0063041995.gif) no-repeat left top; text-indent:
-9999; display: block; width: 450; height: 162; margin:15px 0; }
/*ここまで*/


*html #rakutenLimitedId_aroundCart input{
background: #bf0000;
font-weight:bold;
border: none;
color:#fff;
margin-top: 5px;
padding: 10px 5px;
width: 214px;
height: 43px;
text-indent: 0px;
}
*html #rakutenLimitedId_aroundCart table table input{
background: #fff;
width: auto;
height: auto;
text-indent: 0px;
}
*html #rakutenLimitedId_aroundCart input#units {
  border:solid #ccc 1px;
  background:#fff!important;
  width:30px;
  height:30px;
  cursor:auto;
  color:#000;
  padding:7px 7px 7px 3px;
}
*html #rakutenLimitedId_aroundCart font input{
background: #999;
font-weight:bold;
border: none;
color:#fff;
margin-top: 5px;
padding: 10px 5px;
width: 285px;
height: 43px;
text-indent: 0px;
}
/*ロールオーバー*/
input:hover {
opacity:0.5;
}
*html input:hover {
opacity:0.5;
}
/*買い物カゴボタン*/
input[value=""買い物かごに入れる""] {
  text-indent:-9999px;
  width: 214px;
  height: 43px;
  background:url(http://image.rakuten.co.jp/backlash/cabinet/kago-b.gif) #fff no-repeat;
  cursor:pointer;
  border:none;
  margin: 5px 0;
}

 
/*個数入力*/
input#units {
  border:solid #ccc 1px;
  background:#fff!important;
  width:30px;
  height:30px;
  cursor:auto;
  padding:7px 7px 7px 3px;
}
 
/*お問い合わせボタン*/
font input[value=""商品についての問い合わせ""] {
  text-indent:-9999px;
  width: 285px;
  height: 43px;
  background:url(http://image.rakuten.co.jp/backlash/cabinet/toiawase.gif) #fff no-repeat;
  border:none;
  cursor:pointer;
  margin: 0 0 10px;
}


/*再販ボタン*/
font input[value=""この商品の再販に「1票」""] {
  text-indent:-9999px;
  width: 285px;
  height: 43px;
  background:url(http://image.rakuten.co.jp/backlash/cabinet/saihan.gif) #fff no-repeat;
  border:none;
  cursor:pointer;
  margin: 0 0 5px;
}

</style>",バディーワークス FLAG SHAD5 GCB ゴルチャバイト：Lure＆Boats Back Lash,バスルアーブラックバス釣具通販釣り具ガンクラフトデプスボート中古バスロッドボートパーツジョンボートバスボートバス釣りサウザー大江川五三川琵琶湖オカッパリバディーワークス FLAG SHAD5 GCB ゴルチャバイト,バディーワークス FLAG SHAD5 GCB ゴルチャバイト[rn]
