13-601,http://tshop.r10s.jp/gold/nagamine/images/02/10000191-2_1.jpg?fitin=700:700,432.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,【メール便送料無料】昔ながらの浅蒸し茶50ｇ 静岡茶/本山茶 一番摘みのお茶,静岡茶/本山茶/浅蒸し茶,"<img src=""http://image.rakuten.co.jp/nagamine/cabinet/01381671/img57720399.jpg"">
<br>
<img src=""http://image.rakuten.co.jp/nagamine/cabinet/01381671/03583793/img60408146.jpg"" width=306>
<img src=""http://image.rakuten.co.jp/nagamine/cabinet/01381671/03583793/img60408221.jpg"" width=306>

<br><br>
厳選された静岡の一番摘み本山茶100%の煎茶です。
現在主流の深蒸し茶とは違い、形状のしっかりした浅蒸しで
山のお茶特有の清々しい香気が特徴です。<br><br>

繊細な香りを残すようやや弱めの火入れで仕上げました。
深蒸しと違い葉の形が残っているので急須の中で茶葉が
元に戻っていく様が新鮮です。<br><br>

深蒸し茶のような派手な甘みや鮮やかな湯色はありませんが、
持続力のある清涼な味と香りがあり、２煎目、３煎目、
茶葉を変えてもう２煎飲みたくなるようなそんなお茶です。

一本からメール便送料無料でお届けいたします。<br><br>


茶　種：煎茶<br>
産　地：静岡茶<br>
内容量：50g<br>
賞味期限：別途ラベルに記載<br>
保存方法：高温多湿を避け、移り香にご注意下さい<br>
製造者：長峰製茶株式会社　静岡県焼津市一色４５",【メール便送料無料】昔ながらの浅蒸し茶50ｇ 静岡茶/本山茶 一番摘みのお茶：お茶通販の長峰製茶,お茶鹿児島茶静岡茶新茶送料無料【メール便送料無料】昔ながらの浅蒸し茶50ｇ 静岡茶/本山茶 一番摘みのお茶,静岡茶/本山茶/浅蒸し茶。【メール便送料無料】昔ながらの浅蒸し茶50ｇ 静岡茶/本山茶 一番摘みのお茶[rn]
13-602,http://tshop.r10s.jp/gold/nagamine/images/02/10000202_1.jpg?fitin=700:700,432.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,2016年度産　お茶　牧之原茶100g 牧の原茶 煎茶 静岡の茶草場農法,世界農業遺産『静岡の茶草場農法』三つ葉実践者 村松直巳さん,"<br>
<br>
<!-- タイトル -->

<center>
<font size=""+3""><b>牧之原茶</b></font></center><br>
<!-- タイトルここまで -->
<img src=""http://image.rakuten.co.jp/nagamine/cabinet/03323736/imgrc0062886976.jpg"" width=""100%"">
<br>
<br>
<!-- 説明文１ -->
<table width=""100%"">
<tr>
<td align=""center"" bgcolor=""#ECF0F1"" height=""80"">
<font size=""+2"" color=""#2c3e50"">
静岡を代表する茶産地<br>
牧之原</font>
</td>
</tr>
<tr>
<td><br>
<font color=""red""><b>牧之原市は日本一の茶産地、静岡を代表する茶産地です。</b></font><br>
牧之原台地は水はけがよく、赤土の土壌は弱酸性で<br>
温暖な気候がでお茶の栽培に非常に適しています。<br>
<br>
</td>
</tr>
<tr>
<td align=""center"" bgcolor=""#ECF0F1"" height=""80"">
<font size=""+2"" color=""#2c3e50"">
牧之原市　村松さん親子の<br>
牧之原茶</font>
</td>
</tr>
<tr>
<td><br>
牧之原で9代目の茶農家となる村松直己さん。息子さんの剛志さんと力を合わせて茶づくりに取り組んでいます。<br>
<font color=""red""><b>村松さんはお茶作りの基本は土づくりと考え長年茶草場農法に取り組んできました。</b></font><br>
茶草場農法は2013年に世界農業遺産に登録され、村松直己さんは最高位の三つ葉生産者に認定されました。<br>
</td>
</tr>
</table>
<!-- 説明文１ここまで -->
<br>
<br>
<img src=""http://image.rakuten.co.jp/nagamine/cabinet/03323736/imgrc0062886978.jpg"" width=""100%"">
<br>
<!-- 説明文２ -->
<table width=""100%"">
<tr>
<td align=""center"" bgcolor=""#ECF0F1"" height=""80"">
<font size=""+2"" color=""#2c3e50"">世界農業遺産<br>静岡の茶草場農法とは</font>
</td>
</tr>
<tr>
<td><br>
「茶草場農法」は2013年に<font color=""red""><b>世界農業遺産に登録された静岡の伝統的な農法です。</b></font><br>
茶草場とは茶園の周囲の草を刈る場で、刈ってから<font color=""red""><b>乾燥させた草を畝に敷き詰め有機肥料にします。</b></font><br>土を柔らかくし保水力を高め、茶樹の健やかな生育を促します。同時に茶草場に生息する希少な昆虫物や植物を保全し生物の多様性を守っています。<br>
<br>
</td>
</tr>
<tr>
<td align=""center"" bgcolor=""#ECF0F1"" height=""80"">
<font size=""+2"" color=""#2c3e50"">村松直己さんは<br>茶草場農法三つ葉認定者</font>
</td>
</tr>
<tr>
<td><br>
茶草場農法は、暑い時期に茶草を刈ってから干しておき、秋に短くカットしてから 農園全体へ敷き詰めるという大変な重労働です。<font color=""red""><b> 村松さんは茶草場農法という言葉がなかった60年ほど前からずっとこの農法を絶やさず続けてきました。</b></font>おいしいお茶ができるのはもちろん、<font color=""red""><b>周辺の生物が守られていることや 農山村の景観が保たれていることも大きな誇りです。</b></font><br>
<br>
</td>
</tr>
</table>
<!-- 説明文２ここまで -->
<img src=""http://image.rakuten.co.jp/nagamine/cabinet/03323736/imgrc0062886977.jpg"" width=""100%"">
<br>
<br>
<!-- 価格 -->
<center>
<font size=""+3""><b>村松さん親子の<br>牧之原茶100g</b></font><br><font size=""+2"">1袋からメール便送料無料</font>
<br>
<font size=""+5"" color=""red""><b>540</b></font><font size=""+3"" color=""red"">円(税込)</font>
</center>
<!-- 価格ここまで -->
<br>
<br>",2016年度産　お茶　牧之原茶100g 牧の原茶 煎茶 静岡の茶草場農法：お茶通販の長峰製茶,お茶鹿児島茶静岡茶新茶送料無料2016年度産　お茶　牧之原茶100g 牧の原茶 煎茶 静岡の茶草場農法,世界農業遺産『静岡の茶草場農法』三つ葉実践者 村松直巳さん。2016年度産　お茶　牧之原茶100g 牧の原茶 煎茶 静岡の茶草場農法[rn]
13-603,http://tshop.r10s.jp/nagamine/cabinet/01381671/04505360/imgrc0066076109.jpg?fitin=700:700,1296.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,【メール便送料無料】牧之原茶100g×3本セット 静岡茶　煎茶　日本茶　湯色が美しいお茶,村松親子のつくるこだわりの牧之原茶,"<!-- タイトル -->


<!-- タイトルここまで -->
<img src=""http://image.rakuten.co.jp/nagamine/cabinet/03323736/imgrc0062886976.jpg"" width=""100%"">
<br>
<br>
<!-- 説明文１ -->
<table width=""100%"">
<tr>
<td align=""center"" bgcolor=""#ECF0F1"" height=""80"">
<font size=""+2"" color=""#2c3e50"">
牧之原市 村松直己さんの<br>
単一茶園 牧之原茶</font>
</td>
</tr>
<tr>
<td><br>
日本屈指の茶処・牧之原市で世界農業遺産に
登録された<font color=""red""><b>「静岡の茶草場農法」に取り組む
村松直己さん親子がつくる単一農園物の牧之
原茶です。</b></font><br><br>
牧之原で9代目の茶農家となる村松直己さん。息子さんの剛志さんと力を合わせて茶づくりに取り組んでいます。<br><br>
<font color=""red""><b>村松さんはお茶作りの基本は土づくりと考え長年茶草場農法に取り組んできました。</b></font><br><br>
茶草場農法は2013年に世界農業遺産に登録され、村松直己さんは最高位の三つ葉生産者に認定されました。<br><br>
</td>
</tr>
</table>
<!-- 説明文１ここまで -->
<br>
<br>
<img src=""http://image.rakuten.co.jp/nagamine/cabinet/03323736/imgrc0062886978.jpg"" width=""100%"">
<br>
<!-- 説明文２ -->
<table width=""100%"">
<tr>
<td align=""center"" bgcolor=""#ECF0F1"" height=""80"">
<font size=""+2"" color=""#2c3e50"">世界農業遺産<br>静岡の茶草場農法とは</font>
</td>
</tr>
<tr>
<td><br>
「茶草場農法」は2013年に<font color=""red""><b>世界農業遺産に登録された静岡の伝統的な農法です。</b></font><br>
茶草場とは茶園の周囲の草を刈る場で、刈ってから<font color=""red""><b>乾燥させた草を畝に敷き詰め有機肥料にします。</b></font><br>土を柔らかくし保水力を高め、茶樹の健やかな生育を促します。同時に茶草場に生息する希少な昆虫物や植物を保全し生物の多様性を守っています。<br>
<br>
</td>
</tr>
<tr>
<td align=""center"" bgcolor=""#ECF0F1"" height=""80"">
<font size=""+2"" color=""#2c3e50"">村松直己さんは<br>茶草場農法三つ葉認定者</font>
</td>
</tr>
<tr>
<td><br>
茶草場農法は、暑い時期に茶草を刈ってから干しておき、秋に短くカットしてから 農園全体へ敷き詰めるという大変な重労働です。<font color=""red""><b> 村松さんは茶草場農法という言葉がなかった60年ほど前からずっとこの農法を絶やさず続けてきました。</b></font>おいしいお茶ができるのはもちろん、<font color=""red""><b>周辺の生物が守られていることや 農山村の景観が保たれていることも大きな誇りです。</b></font><br>
<br>
</td>
</tr>
</table>
<!-- 説明文２ここまで -->
<img src=""http://image.rakuten.co.jp/nagamine/cabinet/01381545/imgrc0062899557.jpg"" width=""100%"">
<br>
<br>
<!-- 価格 -->
<center><font size=""+3""><b>静岡 牧之原茶3本セット</b></font><br>
<br>
<font size=""+3"">送料無料</font><br>
<br>
<font size=""+5"" color=""red""><b>1,620</b></font><font size=""+3"" color=""red"">円(税込)</font>
</center>
<!-- 価格ここまで -->
<br>
<br>


【配送方法】
<BR>◆2セットまでメール便またはゆうパケット送料無料です。<b>（代引不可）</b><BR>◆3セット以上は宅配便送料無料です。<BR>

<BR><BR>メール便送料無料 　静岡茶/牧の原茶100g×3本セットの詳細<BR>
茶　種：煎茶<BR>
産　地：静岡県牧之原市<BR>
内容量：100g×3本<BR>
賞味期限：別途ラベルに記載<br>
保存方法：高温多湿を避け、移り香にご注意下さい<br>
製造者：長峰製茶株式会社　静岡県焼津市一色４５",【メール便送料無料】牧之原茶100g&times;3本セット 静岡茶　煎茶　日本茶　湯色が美しいお茶：お茶通販の長峰製茶,お茶鹿児島茶静岡茶新茶送料無料【メール便送料無料】牧之原茶100g&times;3本セット 静岡茶　煎茶　日本茶　湯色が美しいお茶,村松親子のつくるこだわりの牧之原茶。【メール便送料無料】牧之原茶100g&times;3本セット 静岡茶　煎茶　日本茶　湯色が美しいお茶[rn]
13-604,http://tshop.r10s.jp/nagamine/cabinet/01381671/04505360/imgrc0063100124.jpg?fitin=700:700,864.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,2016年度産　静岡茶　牧之原茶「望」300g　大容量でお得なお茶　緑茶の名産地・牧の原台地の美味しい煎茶　まろやかおいしいお茶　日本茶・緑茶　業務用　徳用,茶産地静岡の中でも有名な牧の原茶です,"<!-- タイトル -->

<center>
<font size=""+3""><b>牧之原茶”望”</b></font></center><br>
<br>
<img src=""http://image.rakuten.co.jp/nagamine/cabinet/01381671/04505360/imgrc0063082134.jpg"" width=""100%"">
<br>
<br>



<!-- 説明文１ -->
<table width=""100%"">
<tr>
<!--見出し１-１-->
<td align=""center"" bgcolor=""#ECF0F1"" height=""80"">
<font size=""+2"" color=""#2c3e50"">静岡産　牧の原茶<br>
    「望」</font></td>
</tr>
<tr>
<td><br>
    日本一の茶産地、静岡の中でも特に有名な<b>大茶園・牧の原台地。</b> そこで作られる牧の原茶の中でも<b>厳しい審査を通過したお茶が「望」ブランドとして認定</b>されます。 <b>甘みと渋みのバランスがよく美しい湯色</b>の牧の原茶「望」。たっぷり300ｇ入りのお得なお茶です。 宅配便限定商品。4本以上またはほか商品とあわせて3500円以上お買い上げで全国一律宅配便送料無料でお送りします。
    <br>
    <br>
    <br>


<img src=""http://image.rakuten.co.jp/nagamine/cabinet/01381671/04505360/imgrc0063106625.jpg"" width=""100%"">

</td>
</tr>

<tr>
    <!--見出し１-２-->
<td align=""center"" bgcolor=""#ECF0F1"" height=""80"">
<font size=""+2"" color=""#2c3e50"">望3つのこだわり<br>
「望」ブランドとして認定

</font>
</td>
</tr>
<tr>
<td><br>
    <br>
    上記のようにJAハイナンの審査があり、それをクリアしたものだけが<b>「望」ブランド</b>として 認定されます。今回の「望」の生産者、茶夢茶夢ランド菅山園は<b>「大地の恵み」を最大限に生かし</b>茶作りに夢を託して<b>お客様の「うまい」に答える茶作り</b>に専念 しています。茶葉は<b>かぶせ</b>の工程を入れてあり、そのため<b>湯色が緑濃く美しく渋みを抑えた甘みと旨みが引き立つお茶</b>です。 <br>
    <br>
    <br>
    <br>

<img src=""http://image.rakuten.co.jp/nagamine/cabinet/01381671/04505360/imgrc0063099827.jpg"" width=""100%"">


    </td>
</tr>

</table>
<!-- 説明文１ここまで -->

<br>
<br><br>
<br>

<!-- 価格 -->
<center>
<font size=""+3""><b>牧之原茶「望」</b></font>
<br>
<font size=""+5"" color=""red""><b>1,080</b></font><font size=""+3"" color=""red"">
円(税込)</font>
</center><p><br>
<br>
<br>
静岡茶　牧の原茶「望」300ｇの詳細 <br>
</p><p>茶　種：煎茶 <br>
産　地：静岡県牧之原市<br>
内容量：内容量：300ｇ<br>
賞味期限：別途ラベルに記載 <br>
保存方法：高温多湿を避け、移り香にご注意下さい <br>
製造者：長峰製茶株式会社　静岡県焼津市一色４５ <br>
</p>",2016年度産　静岡茶　牧之原茶「望」300g　大容量でお得なお茶　緑茶の名産地・牧の原台地の美味しい煎茶　まろやかおいしいお茶　日本茶・緑茶　業務用　徳用：お茶通販の長峰製茶,お茶鹿児島茶静岡茶新茶送料無料2016年度産　静岡茶　牧之原茶「望」300g　大容量でお得なお茶　緑茶の名産地・牧の原台地の美味しい煎茶　まろやかおいしいお茶　日本茶・緑茶　業務用　徳用,茶産地静岡の中でも有名な牧の原茶です。2016年度産　静岡茶　牧之原茶「望」300g　大容量でお得なお茶　緑茶の名産地・牧の原台地の美味しい煎茶　まろやかおいしいお茶　日本茶・緑茶　業務用　徳用[rn]
13-605,http://tshop.r10s.jp/nagamine/cabinet/01381671/04505360/imgrc0064306232.jpg?fitin=700:700,432.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,新茶予約【メール便送料無料】特撰ゆたかみどり40g 鹿児島茶 高級茶,4月中旬ごろ入荷予定　南国鹿児島の新茶,"【この商品はご予約商品となります】ご一緒に注文された商品は、新茶入荷後にまとめて発送いたします。別発送は致しませんのでご了承ください。
<br>
【メール便送料無料】 お手頃価格新茶　特撰ゆたかみどり40ｇの解説<br>
新茶　<br>
高級品種茶「ゆたかみどり」<BR>
南国鹿児島より届きます。<BR>
仕上げたてをお届け致します。<br>
旬の香りをお楽しみ下さい。
<br><br>

茶　種：煎茶<br>
品　種：ゆたかみどり<br>
産　地：鹿児島県（鹿児島茶）<br>
内容量：40g<br>
賞味期限　別途ラベルに記載<br>
保存方法：高温多湿を避け、移り香にご注意下さい<br>
製造者：長峰製茶株式会社　静岡県焼津市一色４５
カテゴリー：お茶・日本茶・緑茶・煎茶・新茶",新茶予約【メール便送料無料】特撰ゆたかみどり40g 鹿児島茶 高級茶：お茶通販の長峰製茶,お茶鹿児島茶静岡茶新茶送料無料新茶予約【メール便送料無料】特撰ゆたかみどり40g 鹿児島茶 高級茶,4月中旬ごろ入荷予定　南国鹿児島の新茶 。新茶予約【メール便送料無料】特撰ゆたかみどり40g 鹿児島茶 高級茶[rn]
13-606,http://tshop.r10s.jp/nagamine/cabinet/01381671/05315359/imgrc0070833419.jpg?fitin=700:700,864.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,新茶予約 【メール便送料無料】 本生ゆたかみどり100g 新茶　鹿児島茶 鮮度抜群　本生仕上げ　限定茶,4月下旬ごろ入荷予定　摘みたての味,,新茶予約 【メール便送料無料】 本生ゆたかみどり100g 新茶　鹿児島茶 鮮度抜群　本生仕上げ　限定茶：お茶通販の長峰製茶,お茶鹿児島茶静岡茶新茶送料無料新茶予約 【メール便送料無料】 本生ゆたかみどり100g 新茶　鹿児島茶 鮮度抜群　本生仕上げ　限定茶,4月下旬ごろ入荷予定　摘みたての味。新茶予約 【メール便送料無料】 本生ゆたかみどり100g 新茶　鹿児島茶 鮮度抜群　本生仕上げ　限定茶[rn]
13-607,http://tshop.r10s.jp/nagamine/cabinet/01381671/04505360/imgrc0064306147.jpg?fitin=700:700,864.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,新茶予約【メール便送料無料】静岡生新茶100g　新茶　静岡茶 鮮度抜群　本生仕上げ　限定茶,5月上旬ごろ入荷予定　摘みたての味,"<p>
<img src=""http://image.rakuten.co.jp/nagamine/cabinet/01381671/04505360/imgrc0064132103.jpg"">
<br>

</p><br><br><br>静岡新茶のフレッシュな香りを楽しむなら「静岡生新茶」 火入れを極限まで抑えたお茶だから茶葉をそのまま楽しめます。 ”本生仕上げ”は新茶の時期限定のお味です。
茶園に囲まれて育った（島田市初倉）店長多々良の一番のおすすめです。 新茶シーズンの贈り物にも最適。 <BR><BR>
◎3袋まではメール便送料無料です。代金引換・日時指定はできません。
代金引換をご希望の場合は宅配便送料が別途かかります。<BR>
◎4袋以上で宅配便送料無料です。

<br><br><br>【メール便送料無料】静岡生新茶100g の詳細 <br><br>
茶　種：煎茶<br>
産　地：静岡県産100％<br>
内容量：100g <br>
賞味期限：別途ラベルに記載<br>
保存方法：高温多湿を避け、移り香にご注意下さい<br>
製造者：長峰製茶株式会社　静岡県焼津市一色４５ <br>
カテゴリー：新茶・お茶・日本茶・緑茶・静岡茶・煎茶<br>
※新茶のパッケージデザインは一部変更となる場合がございます。どうかご了承下さいませ。",新茶予約【メール便送料無料】静岡生新茶100g　新茶　静岡茶 鮮度抜群　本生仕上げ　限定茶：お茶通販の長峰製茶,お茶鹿児島茶静岡茶新茶送料無料新茶予約【メール便送料無料】静岡生新茶100g　新茶　静岡茶 鮮度抜群　本生仕上げ　限定茶,5月上旬ごろ入荷予定　摘みたての味。新茶予約【メール便送料無料】静岡生新茶100g　新茶　静岡茶 鮮度抜群　本生仕上げ　限定茶[rn]
13-608,http://tshop.r10s.jp/nagamine/cabinet/01381671/04505360/imgrc0064306574.jpg?fitin=700:700,2672.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,新茶予約【宅配便送料無料】本生新茶3本セット　新茶ギフト　本生あさつゆ本生ゆたかみどり静岡生新茶　鹿児島茶・静岡茶贈り物,5月上旬ごろ入荷予定　新茶の季節しか手に入らない,"<b>
【この商品はご予約商品となります】<br>
</b><p>
<img src=""http://image.rakuten.co.jp/nagamine/cabinet/01381671/04505360/imgrc0064132103.jpg"">
<br>

</p><br><br>※新茶のパッケージデザインは一部変更となる場合がございます。どうかご了承下さいませ。<br>本生仕上げの3本をセットしたギフト商品です。
新茶の時期限定、茶葉のフレッシュな香りと味を楽しめるのは
本生だけです。
静岡産の本生静岡、鹿児島産の本生あさつゆと本生ゆたかみどりを詰め合わせました。
包装済み商品…新茶の包装紙でギフト用にお包み致します。<br><br><br>

茶　種：煎茶<br>
産　地：本生あさつゆ、本生ゆたかみどりは鹿児島産、静岡生は静岡茶<br>
内容量：100g×3本　化粧箱入り<br>
賞味期限　別途ラベルに記載<br>
保存方法：高温多湿を避け、移り香にご注意下さい<br>
製造者：長峰製茶株式会社　静岡県焼津市一色４５",新茶予約【宅配便送料無料】本生新茶3本セット　新茶ギフト　本生あさつゆ本生ゆたかみどり静岡生新茶　鹿児島茶・静岡茶贈り物：お茶通販の長峰製茶,お茶鹿児島茶静岡茶新茶送料無料新茶予約【宅配便送料無料】本生新茶3本セット　新茶ギフト　本生あさつゆ本生ゆたかみどり静岡生新茶　鹿児島茶・静岡茶贈り物,5月上旬ごろ入荷予定　新茶の季節しか手に入らない。新茶予約【宅配便送料無料】本生新茶3本セット　新茶ギフト　本生あさつゆ本生ゆたかみどり静岡生新茶　鹿児島茶・静岡茶贈り物[rn]
13-609,http://tshop.r10s.jp/nagamine/cabinet/01381671/04505360/imgrc0064306575.jpg?fitin=700:700,2672.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,新茶予約【宅配便送料無料】静岡生新茶 3本セット 《新茶ギフト》静岡茶  お茶  贈答品,5月上旬ごろ入荷予定　新茶の季節しか手に入らない,"《2016年新茶入荷しました》<br><font COLOR=""#ff0000"" SIZE=""+2""><b>
</b></font><p>
<img src=""http://image.rakuten.co.jp/nagamine/cabinet/01381671/04505360/imgrc0064132103.jpg"">
<br>

</p>
<br><br>送料無料 【新茶】静岡生新茶100g×3本セットの解説 <br><br>
静岡新茶のフレッシュな香りを楽しむなら「静岡生新茶」
茶園に囲まれて育った（島田市初倉）店長多々良の一番のおすすめです
ギフトに最適。
3本セットをお箱に入れて、新茶の包装紙で包装いたします。
（箱代込み）宅配便送料無料です。
<br><br>

送料無料 【新茶】静岡生新茶100ｇ×3本セットの詳細 <br><br>

 

茶　種：煎茶<br>
産　地：静岡県産100％<br>
内容量：100g×3袋　化粧箱入り<br>
保存方法：高温多湿を避け、移り香にご注意下さい<br>
賞味期限　別途ラベルに記載<br>
製造者：長峰製茶株式会社　静岡県焼津市一色４５ <br>
カテゴリー：新茶・お茶・日本茶・緑茶・静岡茶・煎茶<br>


※新茶のパッケージデザインは一部変更となる場合がございます。どうかご了承下さいませ。",新茶予約【宅配便送料無料】静岡生新茶 3本セット 《新茶ギフト》静岡茶  お茶  贈答品：お茶通販の長峰製茶,お茶鹿児島茶静岡茶新茶送料無料新茶予約【宅配便送料無料】静岡生新茶 3本セット 《新茶ギフト》静岡茶  お茶  贈答品,5月上旬ごろ入荷予定　新茶の季節しか手に入らない。新茶予約【宅配便送料無料】静岡生新茶 3本セット 《新茶ギフト》静岡茶  お茶  贈答品[rn]
13-610,http://tshop.r10s.jp/nagamine/cabinet/01381671/05315359/imgrc0070881502.jpg?fitin=700:700,2880.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,新茶予約【宅配便送料無料】AST-43　桐箱入りあさつゆ2缶セット　鹿児島茶　新茶ギフト　お茶ギフト　贈答品,4月下旬ごろ入荷予定　内祝　お返し　御礼,"色よくまろやかな鹿児島茶「あさつゆ」の桐箱入り贈答品です。
あさつゆは特に女性に人気の商品です。
桐箱を新茶の包装紙で包装致します。
<br>
上品な桐箱をあけると、華やかな花柄のお茶缶。
贈り先の方にも安心の鹿児島茶の詳細が書かれたしおり付きです。
<BR><BR>
【宅配便送料無料】桐箱入りあさつゆ（110g×2缶）お茶ギフトの詳細<BR>
茶　種：煎茶<br>
品　種：あさつゆ<br>
産　地：鹿児島県（鹿児島茶）<br>
内容量：110g×2<br>
賞味期限　別途ラベルに記載<br>
保存方法：高温多湿を避け、移り香にご注意下さい<br>
製造者：長峰製茶株式会社　静岡県焼津市一色４５
<br><br>

<BR>■宅配便送料無料■<BR>
◇宅配便発送のため日時指定・代金引換可能<BR>
◇日時指定は備考欄にご記入ください。<BR>",新茶予約【宅配便送料無料】AST-43　桐箱入りあさつゆ2缶セット　鹿児島茶　新茶ギフト　お茶ギフト　贈答品：お茶通販の長峰製茶,お茶鹿児島茶静岡茶新茶送料無料新茶予約【宅配便送料無料】AST-43　桐箱入りあさつゆ2缶セット　鹿児島茶　新茶ギフト　お茶ギフト　贈答品,4月下旬ごろ入荷予定　内祝　お返し　御礼。新茶予約【宅配便送料無料】AST-43　桐箱入りあさつゆ2缶セット　鹿児島茶　新茶ギフト　お茶ギフト　贈答品[rn]
13-611,http://tshop.r10s.jp/nagamine/cabinet/01381671/05315359/imgrc0070771954.jpg?fitin=700:700,1296.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,新茶予約【メール便送料無料】極上あさつゆ100g　新茶　鹿児島産高級茶　煎茶　お茶,4月下旬ごろ入荷予定 極上の甘みと湯色,,新茶予約【メール便送料無料】極上あさつゆ100g　新茶　鹿児島産高級茶　煎茶　お茶：お茶通販の長峰製茶,お茶鹿児島茶静岡茶新茶送料無料新茶予約【メール便送料無料】極上あさつゆ100g　新茶　鹿児島産高級茶　煎茶　お茶,4月下旬ごろ入荷予定 極上の甘みと湯色。新茶予約【メール便送料無料】極上あさつゆ100g　新茶　鹿児島産高級茶　煎茶　お茶[rn]
