13-19201,http://tshop.r10s.jp/kilims/cabinet/00hal_a/hal1041.jpg?fitin=700:700,144000.0000,,インテリア・寝具・収納 > カーペット・ラグ・マット > キリム,Morroco Berber Rug Beni Ouraine モロッコラグ・ベニワレン172×145cm毛足の長いふかふか白い手織りラグ,,"<font color=""brown"" size=""1"">Morroco Berber Rug Beni Ouraine モロッコラグ・ベニワレン172×145cm<br>毛足の長いふかふか白い手織りラグ</font><br><br>■サイズ：約172x145cm<br><br>■産　地：モロッコ Beni Ourain<br><br>■年　代：1970-<br><br>■素　材：ウール×ウール（手織り）<br><br>ベースは染めていない羊毛のナチュラルアイボリー。水の流れをあらわすジグザグモチーフが織り込まれています。<br><br><br><br>毛足の長さ：5～7cm　厚み：約3.5cm<br>織り地はやわらかく、分厚いブランケットのような質感。全体のカタチに少しゆがみがあります。オールドですが、輸出前にしっかりクリーニングされていて、きれいな状態です。（近年モロッコでも、クリーニング技術がかなり向上しているようで、モロッコラグ独特の匂いもほとんど気にならない程度です）そのほか、水洗いでは取り切れなかった小さなゴミが残っている場合があります。（藁のような乾燥した植物のかけらなど）<br><font color=""cc0033"">送料無料でお届けします!</font><br><br>⇒新着キリム一覧へ<br>⇒サイズからキリムを探す<br><br>▼▲ガラタバザールTOPへ▲▼<br><br>Morroco Berber Rug Beni Ouraine モロッコラグ・ベニワレン172×145cm<br>毛足の長いふかふか白い手織りラグ<br><br>",Morroco Berber Rug Beni Ouraine モロッコラグ・ベニワレン172&times;145cm毛足の長いふかふか白い手織りラグ：ガラタバザール（キリム＆雑貨）,キリムキリムバッグキリムクッショントルコタイルトルコ陶器イランキリムギャッベカレンシルバーMorroco Berber Rug Beni Ouraine モロッコラグ・ベニワレン172&times;145cm毛足の長いふかふか白い手織りラグ,Morroco Berber Rug Beni Ouraine モロッコラグ・ベニワレン172&times;145cm毛足の長いふかふか白い手織りラグ[rn]
13-19202,http://tshop.r10s.jp/kilims/cabinet/00hal_a/hal1043.jpg?fitin=700:700,128000.0000,,インテリア・寝具・収納 > カーペット・ラグ・マット > キリム,Morroco Berber Rug モロッコ　ベルベル族の手織りラグ193×117cmアズィラル Azilal ナチュラルアイボリー,,"<font color=""brown"" size=""1"">Morroco Berber Rug モロッコ　ベルベル族の手織りラグ193×117cm<br>アズィラル Azilal ナチュラルアイボリー</font><br><br>■サイズ：約193x117cm<br><br>■産　地：モロッコ Azilal<br><br>■年　代：1970-<br><br>■素　材：ウール×コットン（手織り）<br><br>ベースは染めていない羊毛のナチュラルアイボリー。同じく染めていないナチュラルなダークブラウンで、格子状の模様が一面に織り込まれています。<br><br>Azilalアズィラルはモロッコ・アトラス山脈の北側麓にある村の名前。アイボリーをベースにカラフルなデザインがはいっていたり、鮮やかな色を使ったりしたデザインのラグが多く出てきています。<br><br>毛足の長さ：1.3～2cm　厚み：約2.5cm<br>織り地はやわらかく、ベニワレンと呼ばれるグループと比較すると、やや薄手でやわらか。カバーやスローとしても使えそうな、ブランケットのような質感です。全体のカタチに少しゆがみがあります。このラグは、サイズはオリジナルではなく、細長い大型のラグを２枚に切り分けて使いやすいサイズにしたものです。<br><font color=""cc0033"">送料無料でお届けします!</font><br><br>⇒新着キリム一覧へ<br>⇒サイズからキリムを探す<br><br>▼▲ガラタバザールTOPへ▲▼<br><br>Morroco Berber Rug モロッコ　ベルベル族の手織りラグ193×117cm<br>アズィラル Azilal ナチュラルアイボリー<br><br>",Morroco Berber Rug モロッコ　ベルベル族の手織りラグ193&times;117cmアズィラル Azilal ナチュラルアイボリー：ガラタバザール（キリム＆雑貨）,キリムキリムバッグキリムクッショントルコタイルトルコ陶器イランキリムギャッベカレンシルバーMorroco Berber Rug モロッコ　ベルベル族の手織りラグ193&times;117cmアズィラル Azilal ナチュラルアイボリー,Morroco Berber Rug モロッコ　ベルベル族の手織りラグ193&times;117cmアズィラル Azilal ナチュラルアイボリー[rn]
13-19203,http://tshop.r10s.jp/kilims/cabinet/00hal/hal728.jpg?fitin=700:700,224000.0000,,インテリア・寝具・収納 > カーペット・ラグ・マット > キリム,モロッコ　Morocco オールドカーペット・エリアラグ266×167cmZemmour　ゼモール・十字のあるトレリス,,■サイズ：約266x167cm<br><br>■産　地：モロッコ・Zemmour<br><br>■年　代：1950-60<br><br>■素　材：ウール×ウール（手織り）<br><br>太めのやわらかな毛糸が使われた、毛足の長いやわらかなラグです。パイル（毛足）は、機械でシャーリング（表面を刈り取ってそろえる加工）などしていないため、長さが不揃いです。そのため、デザインもくっきりとは見えず、ラフなイメージになっています。<br>グリーン、パープルなどは日焼けしてグレーっぽく褪色しているものの、実際にラグとしてはほとんど使われていなかったようで、織りにはダメージがなく、コンディションは良好です。<br>【送料無料】,モロッコ　Morocco オールドカーペット・エリアラグ266&times;167cmZemmour　ゼモール・十字のあるトレリス：ガラタバザール（キリム＆雑貨）,キリムキリムバッグキリムクッショントルコタイルトルコ陶器イランキリムギャッベカレンシルバーモロッコ　Morocco オールドカーペット・エリアラグ266&times;167cmZemmour　ゼモール・十字のあるトレリス,モロッコ　Morocco オールドカーペット・エリアラグ266&times;167cmZemmour　ゼモール・十字のあるトレリス[rn]
13-19204,http://tshop.r10s.jp/kilims/cabinet/00hal/hal738.jpg?fitin=700:700,192000.0000,,インテリア・寝具・収納 > カーペット・ラグ・マット > キリム,モロッコ　Morocco オールドカーペット・エリアラグ266×158cm色褪せた赤・オレンジ＆グリーンのモチーフ,,"<font color=""brown"" size=""1"">モロッコ　Morocco オールドカーペット・エリアラグ<br>色褪せた赤・オレンジ＆グリーンのモチーフ</font><br><br><img src=""http://image.rakuten.co.jp/kilims/cabinet/00hal/hal738.jpg"" width=""100%""><br><br>■サイズ：約266x158cm<br><br>■産　地：モロッコ・マラケシュ<br><br>■年　代：1970-<br><br>■素　材：ウール×ウール（手織り）<br><br><img src=""http://image.rakuten.co.jp/kilims/cabinet/00hal/hal738img.jpg"" width=""100%""><br><br>モロッコの中央部、古都フェズからマラケシュにかけての都市部エリアで織られたラグです。赤やオレンジなど鮮やかな色を使い、幾何学モチーフを織り込んだモロッコの伝統的なデザイン。太めの糸を使って、やわらかな織り地に仕上げられています。<br><br>全体のカタチにゆがみがあって、写真右下の端が長くのびて、フロアに敷いてもわかる程度です。毛足がながく、ふかふかで厚みがあります。<br><font color=""cc0033"">送料無料でお届けします!</font><br><br>⇒モロッコラグへ<br>⇒サイズからキリムを探す<br><br>▼▲ガラタバザールTOPへ▲▼<!--dealリンク--><br><br><table width=""350"" cellpadding=""3"" cellspacing=""1"" border=""0"" align=""center"" bgcolor=""432611""><tr><td colspan=""8"" bgcolor=""ffffff"" align=""center""><img src=""http://image.rakuten.co.jp/kilims/cabinet/top/deal-pcca.jpg"" width=""100%""></td></tr><tr><td bgcolor=""ffffff"" align=""center"">キリム-Kilim-</td><td bgcolor=""ffffff"" align=""center"">ギャッベ-GABBEH-</td></tr><tr><td bgcolor=""ffffff"" align=""center"">エリアラグ(部族絨毯)</td><td bgcolor=""ffffff"" align=""center"">キリムクッション<br>キリム雑貨</td></tr><tr><td bgcolor=""ffffff"" align=""center"">ファブリック<br>インテリア雑貨<br>ランプ</td><td bgcolor=""ffffff"" align=""center"">アクセサリー<br>スカーフ<br>香水瓶</td></tr></table><!--dealリンク終わり-->",モロッコ　Morocco オールドカーペット・エリアラグ266&times;158cm色褪せた赤・オレンジ＆グリーンのモチーフ：ガラタバザール（キリム＆雑貨）,キリムキリムバッグキリムクッショントルコタイルトルコ陶器イランキリムギャッベカレンシルバーモロッコ　Morocco オールドカーペット・エリアラグ266&times;158cm色褪せた赤・オレンジ＆グリーンのモチーフ,モロッコ　Morocco オールドカーペット・エリアラグ266&times;158cm色褪せた赤・オレンジ＆グリーンのモチーフ[rn]
13-19205,http://tshop.r10s.jp/kilims/cabinet/00hal_a/hal1045.jpg?fitin=700:700,176000.0000,,インテリア・寝具・収納 > カーペット・ラグ・マット > キリム,モロッコラグ・オールドカーペット 細長リビングサイズ249×113cmMorroco Berber Rug  Azilal アズィラル ナチュラルアイボリー,,"<font color=""brown"" size=""1"">モロッコラグ・オールドカーペット 細長リビングサイズ249×113cm<br>Morroco Berber Rug  Azilal アズィラル ナチュラルアイボリー</font><br><br>■サイズ：約249x113cm<br><br>■産　地：モロッコ Azilal<br><br>■年　代：1970-<br><br>■素　材：ウール×ウール（手織り）<br><br>抽象画のように、ランダムにジグザグ模様が織り込まれたユニークピース。手織りならではの、アーティスティックな世界で一枚のラグです！<br><br>毛足の長さ：3～6cm　厚み：約2.3cm<br>織り地はやわらかく、分厚いブランケットのような質感。全体のカタチに少しゆがみがあります。オールドですが、輸出前にしっかりクリーニングされていて、きれいな状態です。（近年モロッコでも、クリーニング技術がかなり向上しているようで、モロッコラグ独特の匂いもほとんど気にならない程度です）<br><font color=""cc0033"">送料無料でお届けします!</font><br><br>⇒新着キリム一覧へ<br>⇒サイズからキリムを探す<br><br>▼▲ガラタバザールTOPへ▲▼<br><br>モロッコラグ・オールドカーペット 細長リビングサイズ249×113cm<br>Morroco Berber Rug  Azilal アズィラル ナチュラルアイボリー<br><br>",モロッコラグ・オールドカーペット 細長リビングサイズ249&times;113cmMorroco Berber Rug  Azilal アズィラル ナチュラルアイボリー：ガラタバザール（キリム＆雑貨）,キリムキリムバッグキリムクッショントルコタイルトルコ陶器イランキリムギャッベカレンシルバーモロッコラグ・オールドカーペット 細長リビングサイズ249&times;113cmMorroco Berber Rug  Azilal アズィラル ナチュラルアイボリー,モロッコラグ・オールドカーペット 細長リビングサイズ249&times;113cmMorroco Berber Rug  Azilal アズィラル ナチュラルアイボリー[rn]
13-19206,http://tshop.r10s.jp/kilims/cabinet/00hal_a/hal1046.jpg?fitin=700:700,304000.0000,,インテリア・寝具・収納 > カーペット・ラグ・マット > キリム,Morroco Berber Rug  Azilal アズィラル モロッコ・ベルベル族の手織りラグ335×121cmロングリビングサイズ・ユニークなダイヤモチーフ,,"<font color=""brown"" size=""1"">Morroco Berber Rug  Azilal アズィラル モロッコ・ベルベル族の手織りラグ335×121cm<br>ロングリビングサイズ・ユニークなダイヤモチーフ</font><br><br>■サイズ：約335x121cm<br><br>■産　地：モロッコ Azilal<br><br>■年　代：1960-70<br><br>■素　材：ウール×コットン・ウール（手織り）<br><br>ナチュラルな羊毛のアイボリーをベースに、自由気ままにらくがきしたような、ユニークなデザイン。世界中に同じものは２つとない、アーティスティックなトライバルラグです。<br>サイズが大きく細長ですが、モロッコの邸宅のお部屋のカタチに合わせて織られたもので、アズィラルラグでは一般的な大きさです。吹き抜けにタペストリーのように飾ったりしても素敵です。<br><br>毛足の長さ：1.5～2cm　厚み：約1.3cm<br>織り地はやわらかく、ベニワレンと呼ばれるグループと比較すると、やや薄手でやわらか。経糸には３分の２ぐらいに青いコットン糸が、残りはウールの糸が使われています。（家庭で用意できるものを使って織ったためです）オールドですが、輸出前にしっかりクリーニングされていて、きれいな状態です。（近年モロッコでも、クリーニング技術がかなり向上しているようで、モロッコラグ独特の匂いもほとんど気にならない程度です）<br><font color=""cc0033"">送料無料でお届けします!</font><br><br>⇒新着キリム一覧へ<br>⇒サイズからキリムを探す<br><br>▼▲ガラタバザールTOPへ▲▼<br><br>Morroco Berber Rug  Azilal アズィラル モロッコ・ベルベル族の手織りラグ335×121cm<br>ロングリビングサイズ・ユニークなダイヤモチーフ<br><br>",Morroco Berber Rug  Azilal アズィラル モロッコ・ベルベル族の手織りラグ335&times;121cmロングリビングサイズ・ユニークなダイヤモチーフ：ガラタバザール（キリム＆雑貨）,キリムキリムバッグキリムクッショントルコタイルトルコ陶器イランキリムギャッベカレンシルバーMorroco Berber Rug  Azilal アズィラル モロッコ・ベルベル族の手織りラグ335&times;121cmロングリビングサイズ・ユニークなダイヤモチーフ,Morroco Berber Rug  Azilal アズィラル モロッコ・ベルベル族の手織りラグ335&times;121cmロングリビングサイズ・ユニークなダイヤモチーフ[rn]
13-19207,http://tshop.r10s.jp/kilims/cabinet/00g/18564.jpg?fitin=700:700,44800.0000,,インテリア・寝具・収納 > カーペット・ラグ・マット > キリム,オールドキリム・マナストゥル/148×89cmシンプルボーダー,,"<font color=""brown"" size=""1"">オールドキリム・マナストゥル/148×89cm<br>シンプルボーダー</font><br><br><img src=""http://image.rakuten.co.jp/kilims/cabinet/00g/18564.jpg"" width=""100%""><br><br>■サイズ：約148x89cm<br><br>■産　地：マナストゥル<br><br>■年　代：1950-60<br><br>■素　材：ウール×ウール（手織り）<br><br><img src=""http://image.rakuten.co.jp/kilims/cabinet/00g/18564img.jpg"" width=""100%""><br><br>シンプルなボーダー柄のキリム。このピースは左右別々に織って中央ではぎ合わせる、アナトリア（トルコ）地方の伝統的な「チフカナット」と呼ばれるスタイルのキリムからカットされたものです。端に縫い合わせていたなごりがあります。<br><br>織り地はやや厚手です。かたちは台形ですが、他に目立つダメージ等はありません。<br><font color=""cc0033"">送料無料でお届けします!</font><br><br>⇒新着キリム一覧へ<br>⇒サイズからキリムを探す<br><br>▼▲ガラタバザールTOPへ▲▼",オールドキリム・マナストゥル/148&times;89cmシンプルボーダー：ガラタバザール（キリム＆雑貨）,キリムキリムバッグキリムクッショントルコタイルトルコ陶器イランキリムギャッベカレンシルバーオールドキリム・マナストゥル/148&times;89cmシンプルボーダー,オールドキリム・マナストゥル/148&times;89cmシンプルボーダー[rn]
13-19208,http://tshop.r10s.jp/kilims/cabinet/00e/17874.jpg?fitin=700:700,68800.0000,,インテリア・寝具・収納 > カーペット・ラグ・マット > キリム,オールドキリム・ミラス194×114cm連続する六角形と櫛とシマシマストライプ,,"<font color=""brown"" size=""1"">オールドキリム・ミラス194×114cm<br>連続する六角形と櫛とシマシマストライプ</font><br><br><img src=""http://image.rakuten.co.jp/kilims/cabinet/00e/17874.jpg"" width=""100%""><br><br>■サイズ：約194x114cm<br><br>■産　地：ミラス<br><br>■年　代：1970-<br><br>■素　材：ウール×ウール（手織り）<br><br><img src=""http://image.rakuten.co.jp/kilims/cabinet/00e/17874img.jpg"" width=""100%""><br><br>トルコらしい明るい色合いと大胆なモチーフ使い。おおらかな雰囲気があります。緻密なものもよいですが、こういった抜け感のあるキリムも魅力的です。<br><br>やわらかな織り地で、厚手です。修理あともなく、あまり日焼けしていないきれいな状態。<br><font color=""cc0033"">送料無料でお届けします!</font><br><br>⇒新着キリム一覧へ<br>⇒サイズからキリムを探す<br><br>▼▲ガラタバザールTOPへ▲▼",オールドキリム・ミラス194&times;114cm連続する六角形と櫛とシマシマストライプ：ガラタバザール（キリム＆雑貨）,キリムキリムバッグキリムクッショントルコタイルトルコ陶器イランキリムギャッベカレンシルバーオールドキリム・ミラス194&times;114cm連続する六角形と櫛とシマシマストライプ,オールドキリム・ミラス194&times;114cm連続する六角形と櫛とシマシマストライプ[rn]
13-19209,http://tshop.r10s.jp/kilims/cabinet/00i/18454.jpg?fitin=700:700,22400.0000,,インテリア・寝具・収納 > カーペット・ラグ・マット > キリム,オールドキリム・ペルデ・ウルファ498×29cmダークブラウンの細長ランナー,,"<font color=""brown"" size=""1"">オールドキリム・ペルデ・ウルファ498×29cm<br>ダークブラウンの細長ランナー</font><br><br><img src=""http://image.rakuten.co.jp/kilims/cabinet/00i/18454.jpg"" width=""100%""><br><br>■サイズ：約498x29cm<br><br>■産　地：ウルファ<br><br>■年　代：1950-60<br><br>■素　材：ウール×ウール（手織り）<br><br><img src=""http://image.rakuten.co.jp/kilims/cabinet/00i/18454img.jpg"" width=""100%""><br><br>もともとは、何枚かのパネルがあわさって、一枚の大きなピースになっていたものです。ペルデはトルコ語で「カーテン」の意味。遊牧民のテントの中で間仕切りのように、また、あるときにはテントの外で日差しを遮るパラソル（タープ）のような使い方もされていたようです。<br><br>目の詰まった織り地でやわらかく薄手です。色ムラがあります。<br><font color=""cc0033"">送料無料でお届けします!</font><br><br>⇒新着キリム一覧へ<br>⇒サイズからキリムを探す<br><br>▼▲ガラタバザールTOPへ▲▼",オールドキリム・ペルデ・ウルファ498&times;29cmダークブラウンの細長ランナー：ガラタバザール（キリム＆雑貨）,キリムキリムバッグキリムクッショントルコタイルトルコ陶器イランキリムギャッベカレンシルバーオールドキリム・ペルデ・ウルファ498&times;29cmダークブラウンの細長ランナー,オールドキリム・ペルデ・ウルファ498&times;29cmダークブラウンの細長ランナー[rn]
13-19210,http://tshop.r10s.jp/kilims/cabinet/00c/17754.jpg?fitin=700:700,70400.0000,,インテリア・寝具・収納 > カーペット・ラグ・マット > キリム,オールドジジム（キリム）・コンヤチフカナット218×135cmカラフルなジジム,,"<hr size=""1"" noshade color=""#696969"">■品　番：17754<br>■サイズ：約218x135cm<br>■年　代：1950-60<br>■素　材：ウール×ウール（手織り）<br>■産　地：コンヤ<br><img src=http://www.rakuten.ne.jp/gold/kilims/00/maps/mapKONYA.JPG><hr size=""1"" noshade color=""#696969"">このキリムは、1950-60年頃にコンヤ地方で織られたキリムです。<br><br>ベースは染めていないナチュラル・アイボリーです。左右２枚を別々に織って、中央ではぎ合わせるチフカナットの技法で織られたものです。一般的には左右のデザインがぴったり合うように織るのですが、このジジムはデザインが複雑すぎるためか、中央のはぎ合せのところがうまく噛み合わずに、中央に白い部分が残ってしまったようです。織り手の苦心のあとがみえるようで楽しいですね。<br><br>薄手でとても柔らかな織り地です。多少の色にじみがあります。向かって左側のピースが少し長かったようで、全体のカタチにも少しゆがみが出ています。<br><br><font color=""cc0033""><br><font color=cc0033>送料無料でお届けします!</font></font><hr size=""1"" noshade color=""#696969"">*在庫について<br>キリムは全て手織りの一点ものです。同じものは二つとありません。<br>在庫管理には十分気をつけておりますが、実店舗でも販売しているため、タイミングにより売り切れで商品がご用意できない場合がございます。あらかじめご了承ください。<hr size=""1"" noshade color=""#696969"">■キリムを探す■<br>⇒新着キリム一覧へ<br>⇒サイズからキリムを探す<br>■新しく織られたキリムから探す<br>■オールドキリムから探す<br>■キリムデコレーションから探す<br><center><br><br>▼▲ガラタバザールTOPへ▲▼<hr size=""1"" noshade color=""#696969""><font color=""brown"">オールドジジム（キリム）・コンヤチフカナット218×135cm<br>カラフルなジジム（17754）</font></center>",オールドジジム（キリム）・コンヤチフカナット218&times;135cmカラフルなジジム：ガラタバザール（キリム＆雑貨）,キリムキリムバッグキリムクッショントルコタイルトルコ陶器イランキリムギャッベカレンシルバーオールドジジム（キリム）・コンヤチフカナット218&times;135cmカラフルなジジム,オールドジジム（キリム）・コンヤチフカナット218&times;135cmカラフルなジジム[rn]
13-19211,http://tshop.r10s.jp/kilims/cabinet/00h/15894.jpg?fitin=700:700,50400.0000,,インテリア・寝具・収納 > カーペット・ラグ・マット > キリム,オールドキリム・コンヤ183×131cmナチュラルブラウン＆レッドのストライプ,,■サイズ：約183x131cm<br><br>■産　地：コンヤ<br><br>■年　代：1970-<br><br>■素　材：ウール×コットン（手織り）<br><br>ハリがありますがやわらかく、やや厚手です。表面に多少のなみうちがあります。<br>【送料無料】,オールドキリム・コンヤ183&times;131cmナチュラルブラウン＆レッドのストライプ：ガラタバザール（キリム＆雑貨）,キリムキリムバッグキリムクッショントルコタイルトルコ陶器イランキリムギャッベカレンシルバーオールドキリム・コンヤ183&times;131cmナチュラルブラウン＆レッドのストライプ,オールドキリム・コンヤ183&times;131cmナチュラルブラウン＆レッドのストライプ[rn]
