11-14201,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_146/4969887871768_ll.jpg?fitin=700:700,1278.4000,,パソコン・周辺機器 > PCアクセサリー > その他,サンワサプライ マルチカバー(Mサイズ) ホワイト DCV-MLT2W [DCVMLT2W],,□商品説明<br>●風呂敷状のカバーなので、プリンタ・FAXなどを簡単にすっぽりカバーできます。<br>●シレー加工を施しており、ホコリはもちろん、花粉などの粉塵を通しません。<br>●撥水加工済みで、万一水分をこぼしても安心です。<br>●耐久度が高い日本製の東レ「エレペレ(R)」を使用しています。静電気をシャットアウトして故障の原因となる細かいゴミや汚れから機器を守ります。<br>●滑りにくい加工がしてあるため、掛けたときにズレにくくなっています。<br>●汚れたら洗濯できるので、いつでも清潔に保てます。<br>●長期使用に優れ、破れにくく丈夫です。<br>□商品仕様<br>●対応機種:サイズ範囲内の機器<br>＜対応確認済みプリンタ＞ エプソン EP-30VA、EP-709A、PX-049A<br>●材質:ポリエステル100%、東レ「エレペレ(R)」使用、アンチポラン加工<br>●寸法:W72.0×H0.05×D67.0cm,サンワサプライ マルチカバー(Mサイズ) ホワイト DCV-MLT2W [DCVMLT2W]：エディオン　楽天市場店,サンワサプライ マルチカバー(Mサイズ) ホワイト DCV-MLT2W [DCVMLT2W],サンワサプライ マルチカバー(Mサイズ) ホワイト DCV-MLT2W [DCVMLT2W][rn]
11-14212,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_018/4547853000895_ll.jpg?fitin=700:700,561.6000,,パソコン・周辺機器 > PCアクセサリー > その他,アオテック キーパッド AOKT19B [AOKT19B],フルサイズのキーパッド。,□商品説明<br>●使いやすい19mmキーピッチ、巻USBケーブル。<br>●便利の独立非連動キーパッド。<br>●USB インターフェース。<br>□商品仕様<br>●対応機種:USB インターフェース搭載対応パソコン<br>●対応OS:Windows 7/Vista/XP/2000<br>●インターフェース:USB<br>●キー数:本体19キー<br>●キーピッチ:19mm<br>●キー仕様:メンブレン方式<br>●キーストローク:3.0±0.5mm<br>●動作力:65±10g<br>●消費電流:30mA以下<br>●ケーブル長:約80cm<br>●寸法:W8.6×H1.2×D12.9cm<br>●質量:約87g<br>●付属品:取扱説明書 / 保証書,アオテック キーパッド AOKT19B [AOKT19B]：エディオン　楽天市場店,アオテック キーパッド AOKT19B [AOKT19B],フルサイズのキーパッド。。アオテック キーパッド AOKT19B [AOKT19B][rn]
11-14213,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_126/4969887528938_ll.jpg?fitin=700:700,1200.0000,,パソコン・周辺機器 > PCアクセサリー > その他,サンワサプライ USBマイクロホン ブラック MM-MCU01BK [MMMCU01BK],,□商品説明<br>●USBコネクタを差し込むだけの簡単接続です。<br>●幅広く音を拾える無（全）指向性です。<br>●滑り止め＋おもり入りスタンドでしっかり自立します。<br>●好みの角度に設定できるフレキシブルアームを採用しています。<br>●Skypeなどのインターネット通話にも対応しています。<br>□商品仕様<br>●カラー：ブラック<br>●プラグ形状：USBAコネクタオス<br>●形式：コンデンサータイプ<br>●指向性：無（全）指向性<br>●周波数特性：80～20000Hz<br>●入力感度：-32dB±3dB<br>●インピーダンス：2.2KΩ<br>●サイズ：W60×D65×H137mm<br>●重量：100g（コードプラグ含む）<br>●ケーブル：約1.6m<br>●動作電圧：DC5V<br>●対応機種：Windows搭載（DOS/V）パソコン<br>AppleMacシリーズ<br>※標準でUSBポートを持つ機種<br>●対応OS：Windows8.1・8・7・Vista・XP、MacOSX（10.0以降）、MacOS（9.2～9.2.2）,サンワサプライ USBマイクロホン ブラック MM-MCU01BK [MMMCU01BK]：エディオン　楽天市場店,サンワサプライ USBマイクロホン ブラック MM-MCU01BK [MMMCU01BK],サンワサプライ USBマイクロホン ブラック MM-MCU01BK [MMMCU01BK][rn]
11-14214,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_147/4950190358138_ll.jpg?fitin=700:700,1344.0000,,パソコン・周辺機器 > PCアクセサリー > その他,BUFFALO 片耳ヘッドバンド式ヘッドセット USB接続 ブラック BSHSHUM100BK [BSHSHUM100BK],,□商品説明<br>●パソコンに挿すだけで使えるUSB接続のヘッドセット。<br>●電磁波ノイズを低減するEMディフェンスケーブルを採用。<br>●しっかり聞こえる30mmドライバーユニット搭載。<br>□商品仕様<br>●対応機種:USB端子を搭載した、Windowsパソコン、Mac、PlayStation4、PlayStation3<br>●対応OS:Windows 10(64/32)/8.1(64/32)/7(64/32)、Mac OS X 10.11/10.10/10.9<br>●接続方式:USB Type-A<br>[ヘッドフォン部]<br>●ドライバーユニット:φ30mm<br>●周波数帯域:20Hz～20kHz<br>●感度:115±3dB<br>●インピーダンス:32Ω<br>●最大入力:100mW<br>[マイクロフォン部]<br>●指向性:全指向性<br>●周波数帯域:100Hz～10kHz<br>●感度:-42dB±3dB<br>●インピーダンス:2.2kΩ<br>●ケーブル長:2.0m<br>●寸法:W12.5×H16.5×D5.3cm(マイクアーム、ケーブル含まず)<br>●質量:63g(ケーブル含む),BUFFALO 片耳ヘッドバンド式ヘッドセット USB接続 ブラック BSHSHUM100BK [BSHSHUM100BK]：エディオン　楽天市場店,BUFFALO 片耳ヘッドバンド式ヘッドセット USB接続 ブラック BSHSHUM100BK [BSHSHUM100BK],BUFFALO 片耳ヘッドバンド式ヘッドセット USB接続 ブラック BSHSHUM100BK [BSHSHUM100BK][rn]
11-14215,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_147/4969887529201_ll.jpg?fitin=700:700,2920.0000,,パソコン・周辺機器 > PCアクセサリー > その他,サンワサプライ USBマイクロホン ブラック MM-MCU02BK [MMMCU02BK],,□商品説明<br>●パソコンのノイズの影響を受けにくいUSBデジタルマイクです。<br>●周囲の雑音を拾いにくい単一指向性マイクです。<br>●タッチ式センサーで簡単にマイクMUTEが行えます。<br>●LED付きでマイクの動作状況が一目で把握できます。<br>●好みの角度に設定できるフレキシブルアームを採用しています。<br>●Skypeなどのインターネット通話にも対応しています。<br>□商品仕様<br>●対応OS:Windows 10・8.1・8(64bit/32bit)・7(64bit/32bit)・Vista・XP、Mac OS X(10.0以降)・Mac OS(9.2～9.2.2)<br>●形式:コンデンサータイプ<br>●指向性:単一指向性<br>●周波数特性:70～15000Hz<br>●入力感度:-35dB±3dB(0dB=1V/Pa1KHz)、-55dB±3dB(0dB=1V/ubar1KHz)<br>●インピーダンス:2.2KΩ<br>●コネクタ形状:USB Aコネクタ オス(USB2.0/1.1両対応)<br>●寸法:W2.3×H19.6×D2.3cm<br>●質量:25g,サンワサプライ USBマイクロホン ブラック MM-MCU02BK [MMMCU02BK]：エディオン　楽天市場店,サンワサプライ USBマイクロホン ブラック MM-MCU02BK [MMMCU02BK],サンワサプライ USBマイクロホン ブラック MM-MCU02BK [MMMCU02BK][rn]
11-14216,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_126/4969887527955_ll.jpg?fitin=700:700,950.4000,,パソコン・周辺機器 > PCアクセサリー > その他,サンワサプライ 4極用ヘッドセットアダプタ MM-AD23 [MMAD23]【KK9N0D18P】,,□商品説明<br>●4極対応のタブレットやパソコンで3.5mmステレオミニタイプ（3極）のパソコン用ヘッドセットが使用できます。<br>□商品仕様<br>●プラグ形状：直径3.5mm4極ミニプラグ（CTIA規格準拠）<br>●ジャック形状：直径3.5mmステレオミニ×2（音声出力×1、マイク入力×1）<br>●サイズ：W24×D10×H49mm<br>●重量：6g<br>●対応機種：4極ミニプラグに対応したタブレット、スマートフォン、パソコン<br>※4極ミニ仕様の全ての機器の動作を保証するものではありません。,サンワサプライ 4極用ヘッドセットアダプタ MM-AD23 [MMAD23]【KK9N0D18P】：エディオン　楽天市場店,サンワサプライ 4極用ヘッドセットアダプタ MM-AD23 [MMAD23]【KK9N0D18P】,サンワサプライ 4極用ヘッドセットアダプタ MM-AD23 [MMAD23]【KK9N0D18P】[rn]
11-14217,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_079/4969887526453_ll.jpg?fitin=700:700,896.0000,,パソコン・周辺機器 > PCアクセサリー > その他,サンワサプライ フラット型PCマイク MM-MC23 [MMMC23],,□商品説明<br>●場所をとらないコンパクトタイプです。<br>●フラット型なので倒れる心配がありません。<br>●裏面全体に滑り止めラバー付きです。<br>●幅広く音を拾える無（全）指向性でWEB会議などに最適です。<br>●SkypeやWindows Liveメッセンジャーなどに対応しています。<br>□商品仕様<br>●形式：コンデンサータイプ<br>●指向性：無（全）指向性<br>●周波数特性：40Hz～16KHz<br>●入力感度：-40±3dB<br>●インピーダンス：1.5kΩ<br>●動作電圧：3V<br>●サイズ：W60×D60×H14mm<br>●プラグ形状：3.5mmステレオミニプラグ<br>●ケーブル長：約1.5m<br>●重量：約58g（ケーブル含む）<br>●対応機種：※Apple Macシリーズには対応しません。,サンワサプライ フラット型PCマイク MM-MC23 [MMMC23]：エディオン　楽天市場店,サンワサプライ フラット型PCマイク MM-MC23 [MMMC23],サンワサプライ フラット型PCマイク MM-MC23 [MMMC23][rn]
11-14218,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_144/4969887522264_ll.jpg?fitin=700:700,3092.8000,,パソコン・周辺機器 > PCアクセサリー > その他,サンワサプライ USBオーディオ変換アダプタ(4極ヘッドセット用) MM-ADUSB4 [MMADUSB4],,□商品説明<br>●スマートフォンやタブレット用の4極のヘッドセットをUSBに接続できる変換アダプタです。<br>●サウンドカードやドライバは不要で、USBポートに差し込むだけの簡単接続です。<br>●パソコン内部のノイズの影響を受けにくくクリアな高音質を実現します。<br>●マイク端子がないパソコンでも、すでにヘッドホン端子が埋まっているパソコンでも使用できます。<br>●マイクミュートや音量調整スイッチ付きです。<br>□商品仕様<br>●対応機種:Windows搭載(DOS/V)パソコン、Apple Macシリーズ<br>●対応OS:Windows 10・8.1・8・7・Vista・XP<br>Mac OS X(10.0以降)<br>●材質:ABS樹脂<br>●インターフェース:USB Aコネクタ(USB 2.0/1.1両対応)<br>●音声入出力端子:3.5mm4極ミニジャック×1<br>●周波数特性:20Hz～20kHz<br>●ビット深度:16Bit<br>●サンプリングレート:44.1kHz/48kHz<br>●ケーブル長:38cm<br>●寸法:W2.9×H7.0×D1.2cm<br>●質量:18g,サンワサプライ USBオーディオ変換アダプタ(4極ヘッドセット用) MM-ADUSB4 [MMADUSB4]：エディオン　楽天市場店,サンワサプライ USBオーディオ変換アダプタ(4極ヘッドセット用) MM-ADUSB4 [MMADUSB4],サンワサプライ USBオーディオ変換アダプタ(4極ヘッドセット用) MM-ADUSB4 [MMADUSB4][rn]
11-14219,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_147/4969887529485_ll.jpg?fitin=700:700,2920.0000,,パソコン・周辺機器 > PCアクセサリー > その他,サンワサプライ USBマイクロホン ブラック MM-MCU03BK [MMMCU03BK],,□商品説明<br>●パソコンのノイズの影響を受けにくいUSBデジタルマイクです。<br>●周囲の雑音を拾いにくい単一指向性マイクです。<br>●マイク入力を一時停止できるMUTEボタン付きです。<br>●LED付きでマイクの動作状況が一目で把握できます。<br>●好みの角度に設定できるフレキシブルアームを採用しています。<br>●滑り止め+おもり入りスタンドでしっかり自立します。<br>●Skypeなどのインターネット通話にも対応しています。<br>□商品仕様<br>●対応OS:Windows 10・8.1・8(64bit/32bit)・7(64bit/32bit)・Vista・XP、Mac OS X(10.0以降)・Mac OS(9.2～9.2.2)<br>●形式:コンデンサータイプ<br>●指向性:単一指向性<br>●周波数特性:70～15000Hz<br>●入力感度:-35dB±3dB(0dB=1V/Pa1KHz)、-55dB±3dB(0dB=1V/ubar1KHz)<br>●インピーダンス:2.2KΩ<br>●コネクタ形状:USB Aコネクタ オス(USB2.0/1.1両対応)<br>●ケーブル長:1.6m<br>●寸法:W6.0×H14.0×D6.5cm<br>●質量:100g,サンワサプライ USBマイクロホン ブラック MM-MCU03BK [MMMCU03BK]：エディオン　楽天市場店,サンワサプライ USBマイクロホン ブラック MM-MCU03BK [MMMCU03BK],サンワサプライ USBマイクロホン ブラック MM-MCU03BK [MMMCU03BK][rn]
11-14220,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_149/4969887529188_ll.jpg?fitin=700:700,2142.4000,,パソコン・周辺機器 > PCアクセサリー > その他,サンワサプライ USB電源サウンドバースピーカー ブラック MM-SPL11UBK [MMSPL11UBK]【KK9N0D18P】,,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>□商品説明<br>●ノートパソコンやタブレットの画面上部に固定でき、USBケーブルで電源供給できるUSB電源方式のサウンドバースピーカーです。<br>●様々な厚みのノートパソコンに装着できるクリップ付き、最大25mm幅まで装着可能です。<br>●電源をUSBポートから供給するUSB給電方式のスピーカーです。AC電源を必要としないので接続が綺麗にでき、簡単に設置できます。<br>●製品単体でも自立するため、ノートパソコンの横やデスクトップパソコンでのディスプレイ下などレイアウトは自由にできます。<br>●音源出力は3.5mmステレオミニジャック接続でパソコンの音声端子につなぐだけで音楽を楽しめます。<br>●ボリュームコントロールとパワーON・OFFスイッチが分かれているので、スイッチを入れればいつもの音量ですぐに音楽を楽しめます。<br>●実用最大出力6W(3W+3W)でコンパクトなサイズながら迫力のある高音質を再生します。<br>□商品仕様<br>●実用最大出力:6W(3W+3W)<br>●周波数特性:80Hz～18kHz<br>●スピーカー形式:密閉型フルレンジスピーカーシステム(非防磁設計)<br>●スピーカーサイズ:40mm×40mm<br>●インピーダンス:4Ω <br>●入力端子:ステレオミニプラグ(3.5mm)<br>●筐体材質:ABS樹脂<br>●電源:USBポートより供給(DC5V 500mA)<br>●ケーブル長:PC接続ケーブル/1.2m、USB電源ケーブル/1.2m<br>●寸法:W20.5×H6.8×D3.5cm(スピーカー本体)<br>●質量:290g(スピーカー本体のみ)<br>●付属品:取扱説明書・保証書,サンワサプライ USB電源サウンドバースピーカー ブラック MM-SPL11UBK [MMSPL11UBK]【KK9N0D18P】：エディオン　楽天市場店,サンワサプライ USB電源サウンドバースピーカー ブラック MM-SPL11UBK [MMSPL11UBK]【KK9N0D18P】,サンワサプライ USB電源サウンドバースピーカー ブラック MM-SPL11UBK [MMSPL11UBK]【KK9N0D18P】[rn]
11-14221,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_117/4992072011496_ll.jpg?fitin=700:700,3592.0000,,パソコン・周辺機器 > PCアクセサリー > その他,ロジテック Bluetooth対応オーディオトランスミッター ブラック LBT-AT100C2 [LBTAT100C2]【KK9N0D18P】,,□商品説明<br>●Bluetoothの音楽転送機能A2DPに対応し、Bluetooth ver 2.1 +EDRに準拠したワイヤレスオーディオトランスミッターです。<br>●ご使用の携帯型音楽プレーヤーの3.5型ステレオミニジャックに接続することでワイヤレスにBluetoothオーディオ対応のヘッドフォンやAVコンポのスピーカーなどで音楽をお楽しみいただけます。<br>●受信機側との接続が途切れると5分後に自動的に電源がOFFになるオートパワーオフ機能を搭載。<br>●連続転送時間6時間、省電力時のスタンバイタイムは200時間の安定したバッテリー機能を備えております。<br>●コンパクトサイズですので、お手持ちの携帯型音楽プレーヤーと一緒に楽々とお持ち運びできます。<br>□商品仕様<br>●キャリア周波数:2.400 - 2.4835 GHz<br>●Bluetooth性能:Bluetooth2.1 + EDR、Class II最大半径10m(障害物がない場合) ※距離は、通信を行うBluetooth機器の性能やそれぞれの電源存量、周囲の環境に依存します<br>●周波数拡散:FHSS(Frequency Hopping Spread Spectrum)<br>●対応プロファイル:A2DP<br>●マルチペアリング:不可<br>●アンテナ:チップアンテナ<br>●電力仕様:4.0V/15mAh<br>●バッテリー:リチウムイオン充電池<br>●連続転送時間:6時間 ※通信を行うBluetooth機器との距離が長い場合は、それぞれの消費電力が増加する為、時間が短くなる場合があります<br>●寸法:W4.1×H1.1×D2.6cm<br>●質量:約10g<br>●付属品:USB ACアダプタ1個、USBケーブル1個、延長用3.5型オーディオケーブル1枚、ユーザーズマニュアル(保証書付き)1式,ロジテック Bluetooth対応オーディオトランスミッター ブラック LBT-AT100C2 [LBTAT100C2]【KK9N0D18P】：エディオン　楽天市場店,ロジテック Bluetooth対応オーディオトランスミッター ブラック LBT-AT100C2 [LBTAT100C2]【KK9N0D18P】,ロジテック Bluetooth対応オーディオトランスミッター ブラック LBT-AT100C2 [LBTAT100C2]【KK9N0D18P】[rn]
11-14222,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_134/4981254035047_ll.jpg?fitin=700:700,2056.0000,,パソコン・周辺機器 > PCアクセサリー > その他,BUFFALO おもいでばこ マウントキット PD-OP-MTK [PDOPMTK]【KK9N0D18P】,,●専用のマウントキットで「おもいでばこ」をテレビの背面に設置可能。設置済みのテレビ周りに設置スペースがなくても、「おもいでばこ」を設置できます。<br>●ラックボードに固定して盗難対策としてもご利用いただけます。<br>●材質:ポリカーボネイト<br>●外形寸法:W15.5×H3.5×D1.5cm ※最薄部は5mm<br>●質量:約19g(マウントパーツ1枚分)<br>●セット内容:取り付け/固定用マウントパーツ(2枚)、固定用ネジ(なべネジ 大(20mm)×1、なべネジ 中(16mm)×2、なべネジ 小(16mm)×2、タッピングネジ(3.5×16mm)×4 ※()内はネジ長)、回転防止ゴム×1、マウントパーツの利用方法&サイネージの設定説明書,BUFFALO おもいでばこ マウントキット PD-OP-MTK [PDOPMTK]【KK9N0D18P】：エディオン　楽天市場店,BUFFALO おもいでばこ マウントキット PD-OP-MTK [PDOPMTK]【KK9N0D18P】,BUFFALO おもいでばこ マウントキット PD-OP-MTK [PDOPMTK]【KK9N0D18P】[rn]
11-14223,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_101/4988481738468_ll.jpg?fitin=700:700,3480.0000,,パソコン・周辺機器 > PCアクセサリー > その他,プリンストン USBオーディオキャプチャーユニット PCA-ACUP3 [PCAACUP3]【KK9N0D18P】,,□商品説明<br>●家で眠っているカセットテープやレコードがクリアによみがえる!<br>●パソコン初心者にもかんたんセットアップ。<br>●RCA端子での接続と3.5mmステレオミニプラグの2種類の接続方法に対応。<br>●高度なデータ編集が可能なオーディオ録音/編集ソフト 「Sound it! 7 Basic for Princeton」付属。<br>●簡単操作でノイズ除去。「Sonnox社製」ノイズ除去プラグイン搭載。<br>●VSTプラグインに対応。<br>●無音部分を検出する「サウンド分割(無音検出)機能」。<br>●オリジナルCD作製もかんたん。<br>●録音したサウンドはWMA、WAV、AAC、AIFF、Ogg Vorbis、FLACなどで出力可能。<br>●USB2.0採用でデスクトップでも、ノートパソコンでも使用可能。<br>□商品仕様<br>【動作環境】<br>●CPU:各OSに対応したIntel(推奨)および互換プロセッサ 800MHz以上(Windows 8は、1GHz以上)<br>●メモリー:Windows 8=2GB 以上、Windows 7/Vista=1GB 以上<br>●HDD:70MB以上の空き容量(インストールのみ)<br>●モニター:1024×768ドット以上、HighColor(16ビット)以上<br>●その他:CDメディアの読み込みに対応したドライブ、Windows互換サウンドデバイス、インターネット接続環境<br>【基本仕様】<br>●対応OS:Windows 8.1 (32/64bit)/Windows 8 (32/64bit)/Windows 7 SP1 (32/64bit)/Windows Vista SP2 (32/64bit)<br>●インターフェース:USB2.0<br>●対応フォーマット:WAV / WMA / AAC / AIFF / Ogg / FLAC<br>●サンプリングレート:～48kHz<br>●入力端子:ステレオRCA端子(メス)、3.5mmステレオミニプラグ(オス)<br>●対応機種:USBポート(USB2.0推奨)を標準搭載するDOS/V(OADG仕様)対応パソコンおよびNEC PC98-NXシリーズ<br>●保証期間:1年間<br>●電源:USBバスパワー<br>●消費電力:最大 0.45W<br>●外形寸法:W9.0×H1.7×D3.3cm(ケーブル部は除く)<br>●付属品:PCA-ACUP3本体、3.5mmステレオミニメス⇔メス変換アダプター、CD-ROM、設定ガイド/保証書、活用ガイド,プリンストン USBオーディオキャプチャーユニット PCA-ACUP3 [PCAACUP3]【KK9N0D18P】：エディオン　楽天市場店,プリンストン USBオーディオキャプチャーユニット PCA-ACUP3 [PCAACUP3]【KK9N0D18P】,プリンストン USBオーディオキャプチャーユニット PCA-ACUP3 [PCAACUP3]【KK9N0D18P】[rn]
11-14224,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_033/4580127695700_ll.jpg?fitin=700:700,3956.8000,,パソコン・周辺機器 > PCアクセサリー > その他,【送料無料】エアリア ダウンスキャンコンバーター DOWN KING SDDSCV [SDDSCV]【KK9N0D18P】,パソコンの画面をTVやプロジェクターに表示する為の機器。,□商品説明<br>●プロジェクターやTVにパソコンの画面を表示。<br>●ビデオデッキやレコーダーでPC画面の作業を録画。<br>●古いTVの活用方法に。<br>●HDMI接続だとうまく表示出来ない。など、デジタルではなくアナログのシンプル接続を行いたい方にお勧め。<br>□商品仕様<br>●対応モニターコネクタ(入力端子):VGAコネクタ搭載のモニター(アナログRGB D-Sub15ピン )<br>●入力対応解像度:640×480(60/72/75/85Hz)、800×600(56/60/72/75/80Hz)、1024×768(60/70/75/85Hz)<br>●出力端子:アナログRGB(D-Sub 15pin)、コンポジットビデオ端子(黄色)、Sビデオ端子(黒色)<br>●電力:パソコンのUSBから給電(専用ケーブル付属)<br>●最大消費電力:450mA(最大時)<br>●寸法:W9.1×H6.6×D2.4mm(突起部分を含まず)<br>●質量:約100g (本体のみ)<br>●商品内容:本体、VGAケーブル(ケーブル長/約100cm)、Sビデオケーブル(約150cm)、コンポジットケーブル(黄色)(ケーブル長/約150cm)、DC-USBケーブル(ケーブル長/約100cm),【送料無料】エアリア ダウンスキャンコンバーター DOWN KING SDDSCV [SDDSCV]【KK9N0D18P】：エディオン　楽天市場店,【送料無料】エアリア ダウンスキャンコンバーター DOWN KING SDDSCV [SDDSCV]【KK9N0D18P】,パソコンの画面をTVやプロジェクターに表示する為の機器。。【送料無料】エアリア ダウンスキャンコンバーター DOWN KING SDDSCV [SDDSCV]【KK9N0D18P】[rn]
11-14225,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_036/4582260731529_ll.jpg?fitin=700:700,4854.4000,,パソコン・周辺機器 > PCアクセサリー > その他,【送料無料】ドーフィールドジャパン ノートPCスタンド ブルー EGNB-100B [EGNB100B],,□商品説明<br>●A4サイズのノートPCに対応。<br>●軽量で折りたたむこともでき、持ち運びに便利。<br>●スタンド両サイドが収縮し調整が可能。<br>●6段階の角度調整が可能。<br>●ベース部分に滑りにくいゴムパットを採用。<br>●マウスパットとしても使えるソフトケース付属。<br>●5色のカラーバリエーションをご用意。<br>□商品仕様<br>●対応サイズ(目安):A4サイ ズ(3kgまで) <br>●材質:アルミニウム、ABS、ゴム<br>●対応角度:6段階(52度、50度、48度、45度、40度、35度)<br>●寸法:W18.2(拡張時/W27.5)×H1.3×D25.2cm <br>●質量:550g<br>●付属品:ソフトケース,【送料無料】ドーフィールドジャパン ノートPCスタンド ブルー EGNB-100B [EGNB100B]：エディオン　楽天市場店,【送料無料】ドーフィールドジャパン ノートPCスタンド ブルー EGNB-100B [EGNB100B],【送料無料】ドーフィールドジャパン ノートPCスタンド ブルー EGNB-100B [EGNB100B][rn]
11-14226,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_093/4981254548813_ll.jpg?fitin=700:700,1547.2000,,パソコン・周辺機器 > PCアクセサリー > その他,BUFFALO USBバスパワー機器用ACアダプター AC-DC5PSC [ACDC5PSC]【KK9N0D18P】,,□商品説明<br>●USB HDDに録画できるテレビでバスパワー駆動のポータブルHDDを安定動作できるようにするACアダプターです。<br>●ACアダプターとUSBケーブルが一体にできるので、DCジャックのないバスパワーUSB機器でも接続できます。<br>●長めの80cm長のUSBケーブルが付属。取り回しに余裕があるので、テレビラックの中などでもHDDをラクラク設置できます。<br>●バスパワー駆動時に電源供給不足が発生し使用できないなどの問題も解決。電力供給が安定するため、USBバスパワー機器の動作も安定します。<br>□商品仕様<br>●対応製品:(2010年10月26現在)弊社製ポータブルHDD HD-PCTU2シリーズ<br>●使用電源:AC100V 50/60Hz<br>●定格出力:DC 5V2A<br>●寸法:W6.6×H4.4×D2.7cm(ACアダプター、突起物含まず)<br>●質量:約139g(ACアダプタ、USB給電ケーブルの総重量)<br>●付属品:取扱説明書、保証書,BUFFALO USBバスパワー機器用ACアダプター AC-DC5PSC [ACDC5PSC]【KK9N0D18P】：エディオン　楽天市場店,BUFFALO USBバスパワー機器用ACアダプター AC-DC5PSC [ACDC5PSC]【KK9N0D18P】,BUFFALO USBバスパワー機器用ACアダプター AC-DC5PSC [ACDC5PSC]【KK9N0D18P】[rn]
11-14227,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_036/4582260731543_ll.jpg?fitin=700:700,4854.4000,,パソコン・周辺機器 > PCアクセサリー > その他,【送料無料】ドーフィールドジャパン ノートPCスタンド オレンジ EGNB-100/O [EGNB100O],,□商品説明<br>●A4サイズのノートPCに対応。<br>●軽量で折りたたむこともでき、持ち運びに便利。<br>●スタンド両サイドが収縮し調整が可能。<br>●6段階の角度調整が可能。<br>●ベース部分に滑りにくいゴムパットを採用。<br>●マウスパットとしても使えるソフトケース付属。<br>●5色のカラーバリエーションをご用意。<br>□商品仕様<br>●対応サイズ(目安):A4サイ ズ(3kgまで) <br>●材質:アルミニウム、ABS、ゴム<br>●対応角度:6段階(52度、50度、48度、45度、40度、35度)<br>●寸法:W18.2(拡張時/W27.5)×H1.3×D25.2cm <br>●質量:550g<br>●付属品:ソフトケース,【送料無料】ドーフィールドジャパン ノートPCスタンド オレンジ EGNB-100/O [EGNB100O]：エディオン　楽天市場店,【送料無料】ドーフィールドジャパン ノートPCスタンド オレンジ EGNB-100/O [EGNB100O],【送料無料】ドーフィールドジャパン ノートPCスタンド オレンジ EGNB-100/O [EGNB100O][rn]
11-14228,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_148/4549032012323_ll.jpg?fitin=700:700,3438.4000,,パソコン・周辺機器 > PCアクセサリー > その他,センチュリー モニターアーム鉄腕 3軸1面用 CMA3A-SM [CMA3ASM],,□商品説明<br>●モニターの向きが自由自在なフリーアングルアジャスター搭載。可動域に優れ、微調整も可能。<br>●モニターを支えるダブル調節レバーでズリ落ちを防止。<br>●ダブルクランプでしっかり固定。耐荷重は最大12kg (※推奨 8kg)。<br>●ラインアップは3軸と4軸の2種類。<br>●※画像はイメージです。<br>□商品仕様<br>●対応および推奨モニター:[サイズ]10～27インチ [耐荷重]8kg(最大12kg) [VESA規格]75×75mmまたは、100×100mm に対応。<br>●材質:スチール、アルミ<br>●傾斜角度:[パン(左右)]±15° [チルト(上下)]±15° [関節可動角度]±180° [ローテーション角度]360°<br>●取り付け推奨天板厚:3.0～9.5cm<br>●本体質量:約3kg<br>●製品内容:CMA3A-SM本体・ケーブルフック×1・ナットレンチ、六角レンチ各種・M4、M5、M6ネジセット各種・取扱説明書/保証書 ※モニターの取り付けには、+ドライバーが必要となります。,センチュリー モニターアーム鉄腕 3軸1面用 CMA3A-SM [CMA3ASM]：エディオン　楽天市場店,センチュリー モニターアーム鉄腕 3軸1面用 CMA3A-SM [CMA3ASM],センチュリー モニターアーム鉄腕 3軸1面用 CMA3A-SM [CMA3ASM][rn]
