11-28811,,180.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TSD-638】(7607130) スタビードライバー　－６．３×３８ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●スペースの限定された狭い場所での作業に最適です。<br><br><br>●刃先：[[（-）]]6.3<br>●軸長(mm)：38<br>●全長(mm)：87<br><br>●全身焼入<br>●刃先：マグネット入り<br><br>●軸部：工具鋼　<br>●ハンドル部：アクリル樹脂<br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TSD-638】(7607130) スタビードライバー　&minus;６．３&times;３８ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TSD-638】(7607130) スタビードライバー　&minus;６．３&times;３８ 受注単位1,作業用品\ドライバー・六角棒レンチ\樹脂柄ドライバー。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TSD-638】(7607130) スタビードライバー　&minus;６．３&times;３８ 受注単位1[rn]
11-28812,,2054.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDR-30】(7554052) スクリュードライバー　マイナス　１０インチ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●プレミアムコンフォートグリップで手が痛くならず、またサムストップで親指が滑らないのでしっかり回転力を伝えることができます。<br>●ブレード部は錆びや汚れに強いクロームメッキを施しています。<br>●先端チップは噴射加工でボルト・ナットをしっかり捉え、また欠けを防止し、長寿命を実現しています。<br>●ブレードは特殊鋼製です。<br><br>●技術者向け。<br>●メンテナンス業者。<br><br>●刃先：[[(-)]]11.11<br>●軸長(mm)：254<br>●全長(mm)：375<br>●質量(ｇ)：298<br><br><br>●特殊工具鋼<br>",『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDR-30】(7554052) スクリュードライバー　マイナス　１０インチ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDR-30】(7554052) スクリュードライバー　マイナス　１０インチ 受注単位1,作業用品\ドライバー・六角棒レンチ\樹脂柄ドライバー。『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDR-30】(7554052) スクリュードライバー　マイナス　１０インチ 受注単位1[rn]
11-28813,,959.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDE-50】(7553927) スクリュードライバー　電工用　１０インチ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●プレミアムコンフォートグリップで手が痛くならず、またサムストップで親指が滑らないのでしっかり回転力を伝えることができます。<br>●ブレード部は錆びや汚れに強いクロームメッキを施しています。<br>●先端チップは噴射加工でボルト・ナットをしっかり捉え、また欠けを防止し、長寿命を実現しています。<br>●ブレードは特殊鋼製です。<br><br>●技術者向け。<br>●メンテナンス業者。<br><br>●刃先：[[(-)]]4.76<br>●軸長(mm)：254<br>●全長(mm)：349<br>●質量(ｇ)：66<br><br><br>●特殊工具鋼<br>",『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDE-50】(7553927) スクリュードライバー　電工用　１０インチ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDE-50】(7553927) スクリュードライバー　電工用　１０インチ 受注単位1,作業用品\ドライバー・六角棒レンチ\樹脂柄ドライバー。『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDE-50】(7553927) スクリュードライバー　電工用　１０インチ 受注単位1[rn]
11-28814,,1488.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ＰＢスイスツールズ社/ＰＢ【100-5】(4850734) マイナスドライバー１００－５ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●先端は平行に加工されていますので、カムアウトを防ぎ、ネジ溝を損傷させることなく、高トルクを伝えることができます。<br>●グリップは木やコットンから生まれた自然素材を含むＣＡＢ（セルロース・アセト・ブチレイト）で作られています。<br>●ブレードはＰＢ独自の特殊合金でできており、優れた硬度と靭性を兼ね備えています。<br>●ブレード部には５桁の生産番号が記されており、この番号で原料段階の製造過程まで遡ることができます。<br>●グリップは肌に優しく、握るのに理想的で、耐衝撃性に優れまた、手入れも簡単です。<br>●何十年にも渡って支持されている、溝を設けたグリップは握るのに最適な形状で、高いトルクを確実に伝えることができます。<br><br><br>●刃先：[[（-）]]8×1.2<br>●軸長(mm)：160<br>●全長(mm)：270<br>●刃先幅(mm)：8<br>●刃先厚(mm)：1.2<br>●軸径(φmm)：7<br>●質量(g)：114<br>●適合ネジ：M4-5<br><br><br>",『カード対応OK！』■〒ＰＢスイスツールズ社/ＰＢ【100-5】(4850734) マイナスドライバー１００&minus;５ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ＰＢスイスツールズ社/ＰＢ【100-5】(4850734) マイナスドライバー１００&minus;５ 受注単位1,作業用品\ドライバー・六角棒レンチ\樹脂柄ドライバー。『カード対応OK！』■〒ＰＢスイスツールズ社/ＰＢ【100-5】(4850734) マイナスドライバー１００&minus;５ 受注単位1[rn]
11-28815,,598.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHW24103】(7551959) オフセット　マイナスドライバー　５／１６ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ブレードは特殊鋼製で非常に高い耐久性を実現しています。<br>●強度に優れた一体構造です。<br>●先端は作業しやすいように90°になっています。<br><br>●技術者向け。<br>●メンテナンス業者。<br><br>●刃先：[[(-)]]7.94×[[(+)]]3<br>●全長(mm)：150<br>●質量(ｇ)：76<br><br><br>●特殊工具鋼<br>",『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHW24103】(7551959) オフセット　マイナスドライバー　５／１６ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHW24103】(7551959) オフセット　マイナスドライバー　５／１６ 受注単位1,作業用品\ドライバー・六角棒レンチ\樹脂柄ドライバー。『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHW24103】(7551959) オフセット　マイナスドライバー　５／１６ 受注単位1[rn]
11-28816,,1074.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDP-1-3】(7553951) スクリュードライバー　プラス　＃１　３インチ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●プレミアムコンフォートグリップで手が痛くならず、またサムストップで親指が滑らないのでしっかり回転力を伝えることができます。<br>●ブレード部は錆びや汚れに強いクロームメッキを施しています。<br>●先端チップは噴射加工でボルト・ナットをしっかり捉え、また欠けを防止し、長寿命を実現しています。<br>●ブレードは特殊鋼製です。<br><br>●技術者向け。<br>●メンテナンス業者。<br><br>●刃先：[[(+)]]1<br>●軸長(mm)：76<br>●全長(mm)：158<br>●質量(ｇ)：70<br><br><br>●特殊工具鋼<br>",『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDP-1-3】(7553951) スクリュードライバー　プラス　＃１　３インチ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDP-1-3】(7553951) スクリュードライバー　プラス　＃１　３インチ 受注単位1,作業用品\ドライバー・六角棒レンチ\樹脂柄ドライバー。『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDP-1-3】(7553951) スクリュードライバー　プラス　＃１　３インチ 受注単位1[rn]
11-28817,,351.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ＴＯＮＥ【PGSD-M2】(7733585) パワーグリップスタビードライバー　（－）０．８Ｘ６．０ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●人間工学に基づき、握りやすさと回しやすさを追求しており、作業性が抜群です。<br>●ソフトグリップは手にフィットし、パワーを余すことなく先端に伝えます。<br>●先端は、強力マグネット付きです。<br><br><br>●刃先：[[(-)]]0.8×6.0<br>●軸長(mm)：25<br>●全長(mm)：82<br>●質量(g)：40<br><br>●刃先：マグネット入り<br><br>●本体：構造用鋼<br>●グリップ：樹脂<br>",『カード対応OK！』■〒ＴＯＮＥ【PGSD-M2】(7733585) パワーグリップスタビードライバー　（&minus;）０．８Ｘ６．０ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ＴＯＮＥ【PGSD-M2】(7733585) パワーグリップスタビードライバー　（&minus;）０．８Ｘ６．０ 受注単位1,作業用品\ドライバー・六角棒レンチ\樹脂柄ドライバー。『カード対応OK！』■〒ＴＯＮＥ【PGSD-M2】(7733585) パワーグリップスタビードライバー　（&minus;）０．８Ｘ６．０ 受注単位1[rn]
11-28818,,1580.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ツインズ/スイストゥール【SD2-CB03】(4966155) システムドライバー２　カラービット＃３ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ハンドルに6種類のカラービットを内蔵しています。<br>●6色カラー展開で先端サイズの見分けが簡単です。<br>●ビットを無くす心配がありません。<br><br><br>●軸長(mm)：78<br>●全長(mm)：197<br>●セット内容：ヘックスローブ10、15、20、25、27、30<br>●ビット全長(mm)：110<br>●質量(g)：200<br><br><br>●ビット：クロームバナジウム鋼<br>●グリップ：ガラス繊維入り強化ナイロン樹脂<br>",『カード対応OK！』■〒ツインズ/スイストゥール【SD2-CB03】(4966155) システムドライバー２　カラービット＃３ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ツインズ/スイストゥール【SD2-CB03】(4966155) システムドライバー２　カラービット＃３ 受注単位1,作業用品\ドライバー・六角棒レンチ\差替式ドライバー。『カード対応OK！』■〒ツインズ/スイストゥール【SD2-CB03】(4966155) システムドライバー２　カラービット＃３ 受注単位1[rn]
11-28819,,936.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ＰＢスイスツールズ社/ＰＢ【100-2】(4850700) マイナスドライバー１００－２ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●先端は平行に加工されていますので、カムアウトを防ぎ、ネジ溝を損傷させることなく、高トルクを伝えることができます。<br>●グリップは木やコットンから生まれた自然素材を含むＣＡＢ（セルロース・アセト・ブチレイト）で作られています。<br>●ブレードはＰＢ独自の特殊合金でできており、優れた硬度と靭性を兼ね備えています。<br>●ブレード部には５桁の生産番号が記されており、この番号で原料段階の製造過程まで遡ることができます。<br>●グリップは肌に優しく、握るのに理想的で、耐衝撃性に優れまた、手入れも簡単です。<br>●何十年にも渡って支持されている、溝を設けたグリップは握るのに最適な形状で、高いトルクを確実に伝えることができます。<br><br><br>●刃先：[[（-）]]4×0.6<br>●軸長(mm)：100<br>●全長(mm)：195<br>●刃先幅(mm)：4<br>●刃先厚(mm)：0.6<br>●軸径(φmm)：4<br>●質量(g)：39<br>●適合ネジ：M2.5<br><br><br>",『カード対応OK！』■〒ＰＢスイスツールズ社/ＰＢ【100-2】(4850700) マイナスドライバー１００&minus;２ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ＰＢスイスツールズ社/ＰＢ【100-2】(4850700) マイナスドライバー１００&minus;２ 受注単位1,作業用品\ドライバー・六角棒レンチ\樹脂柄ドライバー。『カード対応OK！』■〒ＰＢスイスツールズ社/ＰＢ【100-2】(4850700) マイナスドライバー１００&minus;２ 受注単位1[rn]
11-28820,,11886.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHW100P-6SD】(7550511) マイナスドライバーセット　６本 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●メッキ加工されたブレードは錆びにくく折れにくいです。<br>●コンフォートグリップは確実に締めたいトルクを伝えることができます。<br><br>●技術者向け。<br>●メンテナンス業者。<br><br>●縦×横×高さ(mm)：620×130×105<br>●質量(ｇ)：1900<br><br><br>●特殊工具鋼<br>",『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHW100P-6SD】(7550511) マイナスドライバーセット　６本 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHW100P-6SD】(7550511) マイナスドライバーセット　６本 受注単位1,作業用品\ドライバー・六角棒レンチ\樹脂柄ドライバー。『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHW100P-6SD】(7550511) マイナスドライバーセット　６本 受注単位1[rn]
11-28821,,943.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒兼古製作所/アネックス【3614】(4753941) 精密差替ドライバーセット４本組 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●電動ドライバー用ビット、6.35mm六角軸ビットなどに対応します。<br>●ビットの深い差し込みがガタツキを抑制し、安定したネジ回しができます。<br>●精密機器のネジ回しに最適です。<br><br><br>●軸長(mm)：65<br>●全長(mm)：114<br>●刃先：[[(+)]]00、0、1、2<br><br>●刃先：マグネットなし<br><br>",『カード対応OK！』■〒兼古製作所/アネックス【3614】(4753941) 精密差替ドライバーセット４本組 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒兼古製作所/アネックス【3614】(4753941) 精密差替ドライバーセット４本組 受注単位1,作業用品\ドライバー・六角棒レンチ\差替式ドライバー。『カード対応OK！』■〒兼古製作所/アネックス【3614】(4753941) 精密差替ドライバーセット４本組 受注単位1[rn]
11-28822,,3817.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ＰＢスイスツールズ社/ＰＢ【470CN】(7645813) ４７０ＣＮ　バイクツールセット　９本組　レッド 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●軽量、コンパクトで、サイクルスポーツの車載工具に最適です。<br><br>●サイクルスポーツの車載工具に最適です。<br><br>●セット内容：六角棒レンチ5mm、ビットアダプター、マイナスビット(5.5x0.8mm)、プラスビット#2、ヘクスローブビットT25、ヘックスビット2・2.5・3・4・6mm、タイヤレバー２本<br>●カラー：レッド<br>●質量（ｇ）：100<br>●幅X高さX厚さ（ｍｍ）：100X35X20<br><br><br>",『カード対応OK！』■〒ＰＢスイスツールズ社/ＰＢ【470CN】(7645813) ４７０ＣＮ　バイクツールセット　９本組　レッド 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ＰＢスイスツールズ社/ＰＢ【470CN】(7645813) ４７０ＣＮ　バイクツールセット　９本組　レッド 受注単位1,作業用品\ドライバー・六角棒レンチ\差替式ドライバー。『カード対応OK！』■〒ＰＢスイスツールズ社/ＰＢ【470CN】(7645813) ４７０ＣＮ　バイクツールセット　９本組　レッド 受注単位1[rn]
11-28823,,2180.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【051272】(7618379) ８１３Ｒ　ビットフォルダー 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●アダプターハンドルです。<br>●片手で簡単にビットを付け替えることができます。<br><br><br>●全長(mm)：90<br><br>●シャンク：6.35mm<br><br>",『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【051272】(7618379) ８１３Ｒ　ビットフォルダー 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【051272】(7618379) ８１３Ｒ　ビットフォルダー 受注単位1,作業用品\ドライバー・六角棒レンチ\差替式ドライバー。『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【051272】(7618379) ８１３Ｒ　ビットフォルダー 受注単位1[rn]
11-28824,,1625.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDE-8】(7553943) スクリュードライバー　電工用　８インチ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●プレミアムコンフォートグリップで手が痛くならず、またサムストップで親指が滑らないのでしっかり回転力を伝えることができます。<br>●ブレード部は錆びや汚れに強いクロームメッキを施しています。<br>●先端チップは噴射加工でボルト・ナットをしっかり捉え、また欠けを防止し、長寿命を実現しています。<br>●ブレードは特殊鋼製です。<br><br>●技術者向け。<br>●メンテナンス業者。<br><br>●刃先：[[(-)]]6.35<br>●軸長(mm)：305<br>●全長(mm)：303<br>●質量(ｇ)：98<br><br><br>●特殊工具鋼<br>",『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDE-8】(7553943) スクリュードライバー　電工用　８インチ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDE-8】(7553943) スクリュードライバー　電工用　８インチ 受注単位1,作業用品\ドライバー・六角棒レンチ\樹脂柄ドライバー。『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDE-8】(7553943) スクリュードライバー　電工用　８インチ 受注単位1[rn]
11-28825,,1332.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDE-4】(7553897) スクリュードライバー　電工用　４インチ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●プレミアムコンフォートグリップで手が痛くならず、またサムストップで親指が滑らないのでしっかり回転力を伝えることができます。<br>●ブレード部は錆びや汚れに強いクロームメッキを施しています。<br>●先端チップは噴射加工でボルト・ナットをしっかり捉え、また欠けを防止し、長寿命を実現しています。<br>●ブレードは特殊鋼製です。<br><br>●技術者向け。<br>●メンテナンス業者。<br><br>●刃先：[[(-)]]6.35<br>●軸長(mm)：102<br>●全長(mm)：200<br>●質量(ｇ)：72<br><br><br>●特殊工具鋼<br>",『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDE-4】(7553897) スクリュードライバー　電工用　４インチ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDE-4】(7553897) スクリュードライバー　電工用　４インチ 受注単位1,作業用品\ドライバー・六角棒レンチ\樹脂柄ドライバー。『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDE-4】(7553897) スクリュードライバー　電工用　４インチ 受注単位1[rn]
11-28826,,1504.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDP-3-6】(7553994) スクリュードライバー　プラス　＃３　６インチ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●プレミアムコンフォートグリップで手が痛くならず、またサムストップで親指が滑らないのでしっかり回転力を伝えることができます。<br>●ブレード部は錆びや汚れに強いクロームメッキを施しています。<br>●先端チップは噴射加工でボルト・ナットをしっかり捉え、また欠けを防止し、長寿命を実現しています。<br>●ブレードは特殊鋼製です。<br><br>●技術者向け。<br>●メンテナンス業者。<br><br>●刃先：[[(+)]]3<br>●軸長(mm)：152<br>●全長(mm)：267<br>●質量(ｇ)：176<br><br><br>●特殊工具鋼<br>",『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDP-3-6】(7553994) スクリュードライバー　プラス　＃３　６インチ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDP-3-6】(7553994) スクリュードライバー　プラス　＃３　６インチ 受注単位1,作業用品\ドライバー・六角棒レンチ\樹脂柄ドライバー。『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDP-3-6】(7553994) スクリュードライバー　プラス　＃３　６インチ 受注単位1[rn]
11-28827,,428.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHW24104】(7551967) オフセット　プラスドライバー　＃１×＃２ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ブレードは特殊鋼製で非常に高い耐久性を実現しています。<br>●強度に優れた一体構造です。<br>●先端は作業しやすいように90°になっています。<br><br>●技術者向け。<br>●メンテナンス業者。<br><br>●刃先：[[(+)]]1×[[(+)]]2<br>●全長(mm)：100<br>●質量(ｇ)：30<br><br><br>●特殊工具鋼<br>",『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHW24104】(7551967) オフセット　プラスドライバー　＃１&times;＃２ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHW24104】(7551967) オフセット　プラスドライバー　＃１&times;＃２ 受注単位1,作業用品\ドライバー・六角棒レンチ\樹脂柄ドライバー。『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHW24104】(7551967) オフセット　プラスドライバー　＃１&times;＃２ 受注単位1[rn]
11-28828,,428.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHW24102】(7551941) オフセット　マイナスドライバー　１／４ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ブレードは特殊鋼製で非常に高い耐久性を実現しています。<br>●強度に優れた一体構造です。<br>●先端は作業しやすいように90°になっています。<br><br>●技術者向け。<br>●メンテナンス業者。<br><br>●刃先：[[(-)]]6.35×[[(+)]]2<br>●全長(mm)：100<br>●質量(ｇ)：30<br><br><br>●特殊工具鋼<br>",『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHW24102】(7551941) オフセット　マイナスドライバー　１／４ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHW24102】(7551941) オフセット　マイナスドライバー　１／４ 受注単位1,作業用品\ドライバー・六角棒レンチ\樹脂柄ドライバー。『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHW24102】(7551941) オフセット　マイナスドライバー　１／４ 受注単位1[rn]
11-28829,,2721.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDS-33】(7580827) スクリュードライバー　マイナス　スクエアシャンク　１２‐３／８ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●プレミアムコンフォートグリップで手が痛くならず、またサムストップで親指が滑らないのでしっかり回転力を伝えることができます。<br>●ブレード部はサビや汚れに強いクロームメッキを施しています。<br>●先端チップは噴射加工でボルト・ナットをしっかり捉え、また欠けを防止し、長寿命を実現しています。<br>●ブレードは特殊鋼製です。<br><br><br>●刃先：[[(-)]]9.53<br>●軸長(mm)：305<br>●全長(mm)：452<br>●質量(ｇ)：408<br><br><br>●特殊工具鋼<br>",『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDS-33】(7580827) スクリュードライバー　マイナス　スクエアシャンク　１２‐３／８ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDS-33】(7580827) スクリュードライバー　マイナス　スクエアシャンク　１２‐３／８ 受注単位1,作業用品\ドライバー・六角棒レンチ\樹脂柄ドライバー。『カード対応OK！』■〒スナップオン・ツールズ/ＷＩＬＬＩＡＭＳ【JHWSDS-33】(7580827) スクリュードライバー　マイナス　スクエアシャンク　１２‐３／８ 受注単位1[rn]
