11-170601,http://tshop.r10s.jp/cotacota/cabinet/z-01/4902430318587.jpg?fitin=700:700,348.0000,,日用品雑貨・文房具・手芸 > 日用品・生活雑貨 > 洗剤・柔軟剤 > 洗濯用洗剤・柔軟剤 > 柔軟剤,【P&G】さらさ 柔軟剤　ボトル　６００ｍｌ【柔軟剤】【さらさ】,羽毛のような軽い肌ざわり,●さらさ柔軟剤新発売。 <br>●ノンオイリータッチ処方で繊維を油分でおおわず羽毛のように軽い肌ざわり。<br> ●着色料無添加 <br>●皮膚科医の肌テスト済み。 <br> ●赤ちゃんのお肌にも安心<br>※全ての人の皮膚に影響がないわけではありません<br><br>※商品リニューアル等によりパッケージ及び容量等は変更となる場合があります。ご了承ください<br>内容量：600ml,【P&amp;G】さらさ 柔軟剤　ボトル　６００ｍｌ【柔軟剤】【さらさ】：ＫＯＴＡＫＯＴＡ,【P&amp;G】さらさ 柔軟剤　ボトル　６００ｍｌ【柔軟剤】【さらさ】,羽毛のような軽い肌ざわり。【P&amp;G】さらさ 柔軟剤　ボトル　６００ｍｌ【柔軟剤】【さらさ】[rn]
11-170602,http://tshop.r10s.jp/cotacota/cabinet/cota2014/4902135325453.jpg?fitin=700:700,608.0000,,日用品雑貨・文房具・手芸 > 日用品・生活雑貨 > 洗剤・柔軟剤 > 洗濯用洗剤・柔軟剤 > 柔軟剤,【ファーファ】ファーファ ファインフレグランス グラース本体　600mlプロヴァンスブーケの香り【洗濯用濃縮柔軟剤】【fafa】,香水のように上質な香り,●幸福を引き寄せるプロヴァンスブーケの香り。 <br>●調香師ジャン・ポール・ポン氏が仕上げたグラース産ローズ精油配合 <br>●南フランスの町、グラースの辺り一面に咲き誇るローズの芳醇な香りを中心に、清々しいスミレや可憐なオレンジフラワーの花々が織りなる成す至福の香り <br>●花畑に佇むようなナチュラルで優雅な香りには、時間が経つにつれ奥行きのあるウッディが加わり、幸福なひとときへと誘います。 <br>●繊維を1本ずつなめらかにヴェールし、上質な肌心地に仕上げます。 <br>●抗菌成分配合 <br><br>※商品リニューアル等によりパッケージ及び容量等は変更となる場合があります。ご了承ください,【ファーファ】ファーファ ファインフレグランス グラース本体　600mlプロヴァンスブーケの香り【洗濯用濃縮柔軟剤】【fafa】：ＫＯＴＡＫＯＴＡ,【ファーファ】ファーファ ファインフレグランス グラース本体　600mlプロヴァンスブーケの香り【洗濯用濃縮柔軟剤】【fafa】,香水のように上質な香り。【ファーファ】ファーファ ファインフレグランス グラース本体　600mlプロヴァンスブーケの香り【洗濯用濃縮柔軟剤】【fafa】[rn]
11-170603,http://tshop.r10s.jp/mamababy/cabinet/nichiyou/9782916-e.jpg?fitin=700:700,608.0000,,日用品雑貨・文房具・手芸 > 日用品・生活雑貨 > 洗剤・柔軟剤 > 洗濯用洗剤・柔軟剤 > 柔軟剤,フェルチェアズーラ　ソフトピュアネス　ソフナー　濃縮（衣類用柔軟仕上げ剤）　750ML【D】,店内一部商品ポイントUP☆最大10倍！,"<!--▼カゴ下バナー--><center><font color=""#ff1493"" size=""6""><b>--人気急上昇アイテム--</b></center></font><iframe src=""http://www.rakuten.ne.jp/gold/mamababy/cart.html"" width=""100%"" height=""400"" scrolling=""no"" frameborder=""0"" =""""></iframe 　><br><!--▲カゴ下バナー-->
<font color=""#00ccff""><b>香りにこだわった洗濯物ケア用品☆</b></font><br>
手洗いや洗濯機で使用出来る衣料用液体柔軟剤♪<br>
フェルチェアズーラのタルクパウダーのエッセンスをプラス！<br>
繊細な柔らかさと光沢を感じるパウダリーな香りです☆


<br><br>

<font color=""#00ccff"">【FELCE　AZZURRA】</font><br>
イタリアで香水メーカーとして創業したパリエリが香りや手肌へのいたわりを考えて開発したブランド♪<br>
たくさんの花や植物由来の天然香料をベースにした洗練された香りが特徴です☆<br><br>●容量：750ml（2倍濃縮／約25回分）<br>
●品名：衣類用柔軟仕上剤<br>
●用途：衣類用（綿・毛・レーヨン・合成繊維）<br>
●成分：陽イオン界面活性剤（第4級アンモニウム塩系）、香料、防腐剤、抗菌剤<br>
●液性：弱酸性<br><br>

【使用上の注意】<br>
<font size=""-1"">
○洗濯後すすぎの際に使用し、衣類に直接付着しないように注意してください。<br>
○漂白剤、糊と一緒に使用しないでください。<br>
○幼児の手の届く所に置かないでください。<br>
○万一飲み込んだ場合は水を飲ませ、又、目に入った場合は流水ですすいでください。（いずれの場合も専門医師に相談してください）<br>
○横置きや転倒、落下などで液漏れする場合がありますので、大切な物の上や車の座席 等に置かないでください。<br>
○4℃以下の寒い場所や陽射しのあたる所（急激な温度変化が起こる所）、高温の場所での保管はしないでください。液が劣化したり固まる場合があります。
</font>

<br><br><table cellspacing=""3"" cellpadding=""5"" border=""0"" bgcolor=""#ffffff""><tr><td align=""center"" bgcolor=""#FFE4E1""><font color=""#696969"" size=""2"">広告文責</font></td><td bgcolor=""#ffffff""><font color=""#696969"" size=""2"">
e-net shop株式会社<br>0120-166-353</font></td></tr>
<tr><td align=""center"" bgcolor=""#FFE4E1""><font color=""#696969"" size=""2"">区分</font></td><td bgcolor=""#ffffff""><font color=""#696969"" size=""2"">衣類用柔軟仕上剤</font></td></tr></table><br><br><font color=""#00ccff"">◇◆フェルチェアズーラ　こちらもオススメです◆◇</font><br>
★パフューミング　デタージェント　3000ml<br>
★パフューミング　デタージェント　2000ml<br>
★センシティブスキン　デタージェント　3000ml<br>
★センシティブスキン　デタージェント　2000ml<br>
★デリケート　デタージェント　1000ml<br>
★パフューミングクラシック　ソフナー　濃縮　750ml<br>
★パフューミングクラシック　ソフナー　2000ml<br>
★パフューミングクラシック　ソフナー　3000ml<br>
★センシティブスキン　ソフナー　濃縮　750ml<br>
★センシティブスキン　ソフナー　2000ml<br>
★センシティブスキン　ソフナー　3000ml<br>
★フレッシュネス　ソフナー　濃縮　750ml<br>
★フレッシュネス　ソフナー　2000ml<br>
★フレッシュネス　ソフナー　3000ml<br>
★ロングラスティング　ソフナー　濃縮　750ml<br>
★ロングラスティング　ソフナー　2000ml<br>
★ロングラスティング　ソフナー　3000ml<br>
★エクストリームコンフォート　ソフナー　濃縮　750ml<br>
★エクストリームコンフォート　ソフナー　2000ml<br>
★エクストリームコンフォート　ソフナー　3000ml<br>
★ソフトピュアネス　ソフナー　濃縮　750ml<br>
★ソフトピュアネス　ソフナー　2000ml<br>
★ソフトピュアネス　ソフナー　3000ml<br>
★パフューミング　アイロニングウォーター　1000ml<br>
★ライトスターチ　750ml<br>",フェルチェアズーラ　ソフトピュアネス　ソフナー　濃縮（衣類用柔軟仕上げ剤）　750ML【D】：子育てママの店　ベビー・キッズ,キッズチェストベビー子供おもちゃ収納子供部屋収納おむつディズニーベビーカーチャイルドシート出産ベビーギフトキッズこどもベビーチェアベビートイレキッズルーム歩行器物干しミルクフェルチェアズーラ　ソフトピュアネス　ソフナー　濃縮（衣類用柔軟仕上げ剤）　750ML【D】,店内一部商品ポイントUP☆最大10倍！。フェルチェアズーラ　ソフトピュアネス　ソフナー　濃縮（衣類用柔軟仕上げ剤）　750ML【D】[rn]
11-170604,http://tshop.r10s.jp/mamababy/cabinet/nichiyou/9782921-e.jpg?fitin=700:700,747.2000,,日用品雑貨・文房具・手芸 > 日用品・生活雑貨 > 洗剤・柔軟剤 > 洗濯用洗剤・柔軟剤 > 柔軟剤,フェルチェアズーラ　エクストリームコンフォート　ソフナー（衣類用柔軟仕上げ剤）　2000ML【D】,店内一部商品ポイントUP☆最大10倍！,"<!--▼カゴ下バナー--><center><font color=""#ff1493"" size=""6""><b>--人気急上昇アイテム--</b></center></font><iframe src=""http://www.rakuten.ne.jp/gold/mamababy/cart.html"" width=""100%"" height=""400"" scrolling=""no"" frameborder=""0"" =""""></iframe 　><br><!--▲カゴ下バナー-->
<font color=""#00ccff""><b>フルーティな香りが特徴的☆</b></font><br>
手洗いや洗濯機で使用出来る衣料用液体柔軟剤♪<br>
ジャスミンやムスクの香りにストロベリーやオレンジの香りをプラス！<br>
衣類にフレッシュで心地よい香りを残します☆



<br><br>

<font color=""#00ccff"">【FELCE　AZZURRA】</font><br>
イタリアで香水メーカーとして創業したパリエリが香りや手肌へのいたわりを考えて開発したブランド♪<br>
たくさんの花や植物由来の天然香料をベースにした洗練された香りが特徴です☆<br><br>●容量：2000ml<br>
●品名：衣類用柔軟仕上剤<br>
●用途：衣類用（綿・毛・レーヨン・合成繊維）<br>
●成分：陽イオン界面活性剤（第4級アンモニウム塩系）、香料、防腐剤、抗菌剤<br>
●液性：弱酸性<br><br>
【使用上の目安】<br>
水60L（約4.5kg）に対し約60mlをご使用ください。<br>
（キャップ1杯は約100ml）<br><br>
【使用上の注意】<br>
<font size=""-1"">
●洗濯後すすぎの際に使用し、衣類に直接付着しないように注意してください。<br>
●漂白剤、糊と一緒に使用しないでください。<br>
●幼児の手の届く所に置かないでください。<br>
●万一飲み込んだ場合は水を飲ませ、又、目に入った場合は流水でよくすすいでください。<br>
●凍結しない場所に保管してください。
</font>

<br><br><table cellspacing=""3"" cellpadding=""5"" border=""0"" bgcolor=""#ffffff""><tr><td align=""center"" bgcolor=""#FFE4E1""><font color=""#696969"" size=""2"">広告文責</font></td><td bgcolor=""#ffffff""><font color=""#696969"" size=""2"">
e-net shop株式会社<br>0120-166-353</font></td></tr>
<tr><td align=""center"" bgcolor=""#FFE4E1""><font color=""#696969"" size=""2"">区分</font></td><td bgcolor=""#ffffff""><font color=""#696969"" size=""2"">衣類用柔軟仕上剤</font></td></tr></table>
<br><br><font color=""#00ccff"">◇◆フェルチェアズーラ　こちらもオススメです◆◇</font><br>
★パフューミング　デタージェント　3000ml<br>
★パフューミング　デタージェント　2000ml<br>
★センシティブスキン　デタージェント　3000ml<br>
★センシティブスキン　デタージェント　2000ml<br>
★デリケート　デタージェント　1000ml<br>
★パフューミングクラシック　ソフナー　濃縮　750ml<br>
★パフューミングクラシック　ソフナー　2000ml<br>
★パフューミングクラシック　ソフナー　3000ml<br>
★センシティブスキン　ソフナー　濃縮　750ml<br>
★センシティブスキン　ソフナー　2000ml<br>
★センシティブスキン　ソフナー　3000ml<br>
★フレッシュネス　ソフナー　濃縮　750ml<br>
★フレッシュネス　ソフナー　2000ml<br>
★フレッシュネス　ソフナー　3000ml<br>
★ロングラスティング　ソフナー　濃縮　750ml<br>
★ロングラスティング　ソフナー　2000ml<br>
★ロングラスティング　ソフナー　3000ml<br>
★エクストリームコンフォート　ソフナー　濃縮　750ml<br>
★エクストリームコンフォート　ソフナー　2000ml<br>
★エクストリームコンフォート　ソフナー　3000ml<br>
★ソフトピュアネス　ソフナー　濃縮　750ml<br>
★ソフトピュアネス　ソフナー　2000ml<br>
★ソフトピュアネス　ソフナー　3000ml<br>
★パフューミング　アイロニングウォーター　1000ml<br>
★ライトスターチ　750ml<br>",フェルチェアズーラ　エクストリームコンフォート　ソフナー（衣類用柔軟仕上げ剤）　2000ML【D】：子育てママの店　ベビー・キッズ,キッズチェストベビー子供おもちゃ収納子供部屋収納おむつディズニーベビーカーチャイルドシート出産ベビーギフトキッズこどもベビーチェアベビートイレキッズルーム歩行器物干しミルクフェルチェアズーラ　エクストリームコンフォート　ソフナー（衣類用柔軟仕上げ剤）　2000ML【D】,店内一部商品ポイントUP☆最大10倍！。フェルチェアズーラ　エクストリームコンフォート　ソフナー（衣類用柔軟仕上げ剤）　2000ML【D】[rn]
11-170605,http://tshop.r10s.jp/mamababy/cabinet/nichiyou/9782925-e.jpg?fitin=700:700,1204.0000,,日用品雑貨・文房具・手芸 > 日用品・生活雑貨 > 洗剤・柔軟剤 > 洗濯用洗剤・柔軟剤 > 柔軟剤,フェルチェアズーラ　フレッシュネス　ソフナー（衣類用柔軟仕上げ剤）　3000ML【D】,店内一部商品ポイントUP☆最大10倍！,"<!--▼カゴ下バナー--><center><font color=""#ff1493"" size=""6""><b>--人気急上昇アイテム--</b></center></font><iframe src=""http://www.rakuten.ne.jp/gold/mamababy/cart.html"" width=""100%"" height=""400"" scrolling=""no"" frameborder=""0"" =""""></iframe 　><br><!--▲カゴ下バナー-->
<font color=""#00ccff""><b>嫌な臭いが衣類に付着するのをブロック☆</b></font><br>
手洗いや洗濯機で使用出来る衣料用液体柔軟剤♪<br>
衣類の臭いに対して特に効果的！爽やかさを持続させます☆<br>
フェルチェアズーラのオリジナル香料をベースに、バラやアイリス、白ユリなどの花の香りをプラス♪<br>
汗やタバコの煙など嫌なニオイから衣類を守ります。

<br><br>

<font color=""#00ccff"">【FELCE　AZZURRA】</font><br>
イタリアで香水メーカーとして創業したパリエリが香りや手肌へのいたわりを考えて開発したブランド♪<br>
たくさんの花や植物由来の天然香料をベースにした洗練された香りが特徴です☆<br><br>●容量：3000ml<br>
●品名：衣類用柔軟仕上剤<br>
●用途：衣類用（綿・毛・レーヨン・合成繊維）<br>
●成分：陽イオン界面活性剤（第4級アンモニウム塩系）、香料、防腐剤、抗菌剤<br>
●液性：弱酸性<br><br>
【使用上の目安】<br>
水60L（約4.5kg）に対し約60mlをご使用ください。<br>
（キャップ1杯は約100ml）<br><br>
【使用上の注意】<br>
<font size=""-1"">
●洗濯後すすぎの際に使用し、衣類に直接付着しないように注意してください。<br>
●漂白剤、糊と一緒に使用しないでください。<br>
●幼児の手の届く所に置かないでください。<br>
●万一飲み込んだ場合は水を飲ませ、又、目に入った場合は流水でよくすすいでください。<br>
●凍結しない場所に保管してください。
</font>

<br><br><table cellspacing=""3"" cellpadding=""5"" border=""0"" bgcolor=""#ffffff""><tr><td align=""center"" bgcolor=""#FFE4E1""><font color=""#696969"" size=""2"">広告文責</font></td><td bgcolor=""#ffffff""><font color=""#696969"" size=""2"">
e-net shop株式会社<br>0120-166-353</font></td></tr>
<tr><td align=""center"" bgcolor=""#FFE4E1""><font color=""#696969"" size=""2"">区分</font></td><td bgcolor=""#ffffff""><font color=""#696969"" size=""2"">衣類用柔軟仕上剤</font></td></tr></table>
<br><br><font color=""#00ccff"">◇◆フェルチェアズーラ　こちらもオススメです◆◇</font><br>
★パフューミング　デタージェント　3000ml<br>
★パフューミング　デタージェント　2000ml<br>
★センシティブスキン　デタージェント　3000ml<br>
★センシティブスキン　デタージェント　2000ml<br>
★デリケート　デタージェント　1000ml<br>
★パフューミングクラシック　ソフナー　濃縮　750ml<br>
★パフューミングクラシック　ソフナー　2000ml<br>
★パフューミングクラシック　ソフナー　3000ml<br>
★センシティブスキン　ソフナー　濃縮　750ml<br>
★センシティブスキン　ソフナー　2000ml<br>
★センシティブスキン　ソフナー　3000ml<br>
★フレッシュネス　ソフナー　濃縮　750ml<br>
★フレッシュネス　ソフナー　2000ml<br>
★フレッシュネス　ソフナー　3000ml<br>
★ロングラスティング　ソフナー　濃縮　750ml<br>
★ロングラスティング　ソフナー　2000ml<br>
★ロングラスティング　ソフナー　3000ml<br>
★エクストリームコンフォート　ソフナー　濃縮　750ml<br>
★エクストリームコンフォート　ソフナー　2000ml<br>
★エクストリームコンフォート　ソフナー　3000ml<br>
★ソフトピュアネス　ソフナー　濃縮　750ml<br>
★ソフトピュアネス　ソフナー　2000ml<br>
★ソフトピュアネス　ソフナー　3000ml<br>
★パフューミング　アイロニングウォーター　1000ml<br>
★ライトスターチ　750ml<br>",フェルチェアズーラ　フレッシュネス　ソフナー（衣類用柔軟仕上げ剤）　3000ML【D】：子育てママの店　ベビー・キッズ,キッズチェストベビー子供おもちゃ収納子供部屋収納おむつディズニーベビーカーチャイルドシート出産ベビーギフトキッズこどもベビーチェアベビートイレキッズルーム歩行器物干しミルクフェルチェアズーラ　フレッシュネス　ソフナー（衣類用柔軟仕上げ剤）　3000ML【D】,店内一部商品ポイントUP☆最大10倍！。フェルチェアズーラ　フレッシュネス　ソフナー（衣類用柔軟仕上げ剤）　3000ML【D】[rn]
11-170606,http://tshop.r10s.jp/mamababy/cabinet/tasya16/imgrc0063372431.jpg?fitin=700:700,274.4000,,日用品雑貨・文房具・手芸 > 日用品・生活雑貨 > 洗剤・柔軟剤 > 洗濯用洗剤・柔軟剤 > 柔軟剤,スアビテル　フリスカプリマベーラ・モーニングサン・ブーケ・アクア　850ml【D】【柔軟剤/香り/洗濯】,店内一部商品ポイントUP☆最大10倍！,,スアビテル　フリスカプリマベーラ・モーニングサン・ブーケ・アクア　850ml【D】【柔軟剤/香り/洗濯】：子育てママの店　ベビー・キッズ,キッズチェストベビー子供おもちゃ収納子供部屋収納おむつディズニーベビーカーチャイルドシート出産ベビーギフトキッズこどもベビーチェアベビートイレキッズルーム歩行器物干しミルクスアビテル　フリスカプリマベーラ・モーニングサン・ブーケ・アクア　850ml【D】【柔軟剤/香り/洗濯】,店内一部商品ポイントUP☆最大10倍！。スアビテル　フリスカプリマベーラ・モーニングサン・ブーケ・アクア　850ml【D】【柔軟剤/香り/洗濯】[rn]
11-170607,http://tshop.r10s.jp/mamababy/cabinet/arata/4903301015987.jpg?fitin=700:700,2042.4000,,日用品雑貨・文房具・手芸 > 日用品・生活雑貨 > 洗剤・柔軟剤 > 洗濯用洗剤・柔軟剤 > 柔軟剤,【柔軟剤】ソフト&ドライ 4L 【ライオン LION】【D】【AR】【RCP】,店内一部商品ポイントUP☆最大10倍！,"<!--▼カゴ下バナー--><center><font color=""#ff1493"" size=""6""><b>--人気急上昇アイテム--</b></center></font><iframe src=""http://www.rakuten.ne.jp/gold/mamababy/cart.html"" width=""100%"" height=""400"" scrolling=""no"" frameborder=""0"" =""""></iframe 　><br><!--▲カゴ下バナー-->
●すぐれた吸水性と抗菌効果<br>
●従来の柔軟剤の5倍の吸水性(メーカー比)。<br>
●サラッとやわらかな肌ざわりで、静電気も抑えます。<br>
●雑菌の繁殖を抑えるので、室内に干してもニオイが気になりません。<br>
●内容量：4L<br><br><br><font color=""#FF1493"">美容・健康に良いと評判♪<br>☆とうもろこしのひげ茶☆</font>",【柔軟剤】ソフト&amp;ドライ 4L 【ライオン LION】【D】【AR】【RCP】：子育てママの店　ベビー・キッズ,キッズチェストベビー子供おもちゃ収納子供部屋収納おむつディズニーベビーカーチャイルドシート出産ベビーギフトキッズこどもベビーチェアベビートイレキッズルーム歩行器物干しミルク【柔軟剤】ソフト&amp;ドライ 4L 【ライオン LION】【D】【AR】【RCP】,店内一部商品ポイントUP☆最大10倍！。【柔軟剤】ソフト&amp;ドライ 4L 【ライオン LION】【D】【AR】【RCP】[rn]
11-170608,http://tshop.r10s.jp/mamababy/cabinet/tasya13/9783274-e.jpg?fitin=700:700,1397.6000,,日用品雑貨・文房具・手芸 > 日用品・生活雑貨 > 洗剤・柔軟剤 > 洗濯用洗剤・柔軟剤 > 柔軟剤,エコベビー ファブリックソフナー1050ml 【D】【ATTITUDE/洗濯用洗剤/洗濯洗剤/衣類用洗剤/柔軟剤/液体柔軟剤/エコ洗剤/ランドリーソフナー】,店内一部商品ポイントUP☆最大10倍！,"<!--▼カゴ下バナー--><center><font color=""#ff1493"" size=""6""><b>--人気急上昇アイテム--</b></center></font><iframe src=""http://www.rakuten.ne.jp/gold/mamababy/cart.html"" width=""100%"" height=""400"" scrolling=""no"" frameborder=""0"" =""""></iframe 　><br><!--▲カゴ下バナー-->
<font color=hotpink><b>
石油系成分や硫酸塩を含まない☆人と地球に優しい衣類用柔軟仕上剤☆エコロゴ認定製品です</b></font><br><br>
アティチュードシリーズは天然成分をベースとし、石油系成分や硫酸塩を含まない、 カーボンニュートラルの人と地球に優しいエコロゴ認定製品です！<br>
エコベビー製品は、野菜成分を使用しており、生分解性に優れ酵素や蛍光増白剤、LASを含まない無着色・無香料の、赤ちゃんの衣類にも使用できる製品です♪<br>
洗濯洗剤は、同じシリーズの 【アティチュード エコベビー ランドリーデタージェント（洗剤）】がオススメ☆<br><br>●容量：1050ml（衣類用柔軟仕上剤）<br>
●成分：陽イオン系界面活性剤（10％、ヤシ由来）<br>
●用途：衣類用（綿、麻、レーヨン、毛、合成繊維）<br>
●液性：弱酸性<br>
注意事項<br>
・衣類のラベルに従って、洗濯後すすぎの際にご使用ください。<br>
・衣類に直接付着しないよう注意してください。<br>
・漂白剤、糊と一緒に使用しないでください。<br>
・幼児の手の届く所に置かないで下さい。<br>
・万一、目に入った場合は流水で洗い流し、飲み込んだ場合は水を飲むなどの処置をしてください。（いずれの場合も専門医師に相談してください。）<br>
・他の容器に移して使用しないでください。<br>
・使用後はフタを閉め、立てて保管してください。<br>
・高温、直射日光の当たる場所、4℃以下の寒い場所および湿気差の激しい場所（電化製品の近くなど）での保管は避けてください。<br>
・横置きや転倒、落下などで液漏れする場合もあるので、大切な物の上や車の座席などには置かないでください。<br>
・他製品との併用や用途以外に使用しないでください。<br>
・防腐剤が含まれていないため、脱水後は時間をおかずに干してください。<br><br>
※画像のパッケージとは異なる場合がございます。<br>
※ボトルデザインや香りについては予告無くリニューアルされる場合がございます。<br>
※香りやボトルデザインによる返品交換は致しかねますのでご了承のうえお買い求め下さい。 <br><br>
・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・<br>
お好みに合わせて使用量を加減してください。<br>
なお、香りの強さの感じ方はおひとりおひとり<br>
お好みにより異なりますので、<br>
周囲の方にもご配慮いただきながらお使いください。<br>
・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・<br>
<br>
<b><font color=""hotpink"">関連商品はコチラ↓↓</font></b><br>
★アティチュード ハンドソープ ベルガモット＆タンジェリン・ライム＆ラベンダー 300ｍｌ 【D】<br>
★アティチュード ディッシュウォッシュ シトラスゼスト・ワイルドフラワー 700ｍｌ 【D】<br>
★エコベビー ランドリーデタージェント1050ｍｌ 【D】<br>
★エコベビー ファブリックソフナー1050ｍｌ 【D】<br>",エコベビー ファブリックソフナー1050ml 【D】【ATTITUDE/洗濯用洗剤/洗濯洗剤/衣類用洗剤/柔軟剤/液体柔軟剤/エコ洗剤/ランドリーソフナー】：子育てママの店　ベビー・キッズ,キッズチェストベビー子供おもちゃ収納子供部屋収納おむつディズニーベビーカーチャイルドシート出産ベビーギフトキッズこどもベビーチェアベビートイレキッズルーム歩行器物干しミルクエコベビー ファブリックソフナー1050ml 【D】【ATTITUDE/洗濯用洗剤/洗濯洗剤/衣類用洗剤/柔軟剤/液体柔軟剤/エコ洗剤/ランドリーソフナー】,店内一部商品ポイントUP☆最大10倍！。エコベビー ファブリックソフナー1050ml 【D】【ATTITUDE/洗濯用洗剤/洗濯洗剤/衣類用洗剤/柔軟剤/液体柔軟剤/エコ洗剤/ランドリーソフナー】[rn]
11-170609,http://tshop.r10s.jp/mamababy/cabinet/tasya9/9783183-e.jpg?fitin=700:700,398.4000,,日用品雑貨・文房具・手芸 > 日用品・生活雑貨 > 洗剤・柔軟剤 > 洗濯用洗剤・柔軟剤 > 柔軟剤,モナムール　ソフナー　レッドパッション・ブルーシーフレッシュネス・グリーンバランス・パープルリラックス　750ml【D】,店内一部商品ポイントUP☆最大10倍！,,モナムール　ソフナー　レッドパッション・ブルーシーフレッシュネス・グリーンバランス・パープルリラックス　750ml【D】：子育てママの店　ベビー・キッズ,キッズチェストベビー子供おもちゃ収納子供部屋収納おむつディズニーベビーカーチャイルドシート出産ベビーギフトキッズこどもベビーチェアベビートイレキッズルーム歩行器物干しミルクモナムール　ソフナー　レッドパッション・ブルーシーフレッシュネス・グリーンバランス・パープルリラックス　750ml【D】,店内一部商品ポイントUP☆最大10倍！。モナムール　ソフナー　レッドパッション・ブルーシーフレッシュネス・グリーンバランス・パープルリラックス　750ml【D】[rn]
