11-195201,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_047/4905009264896_ll.jpg?fitin=700:700,8000.0000,,家電 > 生活家電 > 掃除機・クリーナー > 掃除機,【送料無料】アイリスオーヤマ 充電式スティッククリーナー ブルー IC-S7L-A [ICS7LA],,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>●集塵方式:カプセル集じん方式<br>●標準ヘッドタイプ:ノーマルブラシ<br>●吸込仕事率:～18W<br>●集塵容積:0.5L<br>●運転音:61～69dB<br>●使用電池:リチウムイオン二次電池<br>●電池容量:2000mAh<br>●電池寿命:約500回(充電回数)<br>●定格電圧:DC14.4V<br>●充電電源(充電アダプター):入力/AC100V(50/60Hz)0.5A、出力/DC20V 1A<br>●充電時間:約3.5時間(25℃環境下)<br>●連続使用時間:弱モード/約40分、強モード/約20分<br>●コード長:1.4m<br>●寸法:本体(ボディーのみ)/約W11.5×H11.9×D51.6cm、延長パイプ・フロアヘッド装着時/約W21.0×H102.7×D16.2cm、スタンドセット時/約W24.3×H105.7×D23.5cm<br>●質量:約1.7kg<br>●セット内容:掃除機本体、充電スタンド、充電アダプター、電池カートリッジ(1個)、延長パイプ、フロアヘッド(1個)、すきまノズル(1個)、小型ブラシ(1個)、転倒防止具セット(固定金具、ネジ、ワイヤー、両面テープ)、使い捨てフィルター(25枚)、取扱説明書,【送料無料】アイリスオーヤマ 充電式スティッククリーナー ブルー IC-S7L-A [ICS7LA]：エディオン　楽天市場店,【送料無料】アイリスオーヤマ 充電式スティッククリーナー ブルー IC-S7L-A [ICS7LA],【送料無料】アイリスオーヤマ 充電式スティッククリーナー ブルー IC-S7L-A [ICS7LA][rn]
11-195202,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_142/7332543499359_ll.jpg?fitin=700:700,29042.4000,,家電 > 生活家電 > 掃除機・クリーナー > 掃除機,【送料無料】エレクトロラックス サイクロン式スティッククリーナー エルゴラピード・リチウム スタンダード ブロンズ ZB3105AK [ZB3105AK],,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>□商品説明<br>●6つのアクセサリー標準装備。使い勝手にこだわったスタンダードモデル。<br>●大小どんなゴミやホコリもお任せ、トライアングル・パワーノズル搭載。<br>●30分連続運転できるから、スタミナも十分。<br>●あなたの意のままに操作できる180° イージーステア・ヘッド&trade;。<br>●掃除中の体感重量はわずか500g。<br>●わずか5秒でブラシのからまりをケア、ブラシロールクリーン機能。<br>□商品仕様<br>●集塵方式:サイクロン式<br>●標準ヘッドタイプ:パワーブラシ<br>●集塵容量:0.5L<br>●充電池:リチウムイオン電池 14.4V<br>●運転時間:30分(通常モード)/13分(最大モード)<br>●充電時間:4時間<br>●寸法:W26.3×H107.0×D15.0cm<br>●質量:2.5kg,【送料無料】エレクトロラックス サイクロン式スティッククリーナー エルゴラピード・リチウム スタンダード ブロンズ ZB3105AK [ZB3105AK]：エディオン　楽天市場店,【送料無料】エレクトロラックス サイクロン式スティッククリーナー エルゴラピード・リチウム スタンダード ブロンズ ZB3105AK [ZB3105AK],【送料無料】エレクトロラックス サイクロン式スティッククリーナー エルゴラピード・リチウム スタンダード ブロンズ ZB3105AK [ZB3105AK][rn]
11-195203,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_020/4549077340542_ll.jpg?fitin=700:700,14580.0000,,家電 > 生活家電 > 掃除機・クリーナー > 掃除機,【送料無料】パナソニック コードレススティッククリーナー レッド MC-BU100J-R [MCBU100JR],コードレスのスティッククリーナーがついに登場!,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>●電源方式:コードレス式 <br>●集塵方式:サイクロン式<br>●標準ヘッドタイプ:パワーブラシ<br>●集塵容積:0.6L<br>●使用電池:ニッケル水素電池 <br>●連続使用時間:HIGH/約15分、LOW/約30分 <br>●充電時間:約5.5時間 <br>●運転音:HIGH/約64dB、LOW/約62dB<br>●寸法:スティック/W25.1×H114.8×D19.5cm、ハンディ/W11.1×H12.4×D48.7cm<br>●本体質量:スティック/2.7kg、ハンディ/1.4kg<br>●付属品:すきま用ノズル、たな用ブラシ,【送料無料】パナソニック コードレススティッククリーナー レッド MC-BU100J-R [MCBU100JR]：エディオン　楽天市場店,【送料無料】パナソニック コードレススティッククリーナー レッド MC-BU100J-R [MCBU100JR],コードレスのスティッククリーナーがついに登場!。【送料無料】パナソニック コードレススティッククリーナー レッド MC-BU100J-R [MCBU100JR][rn]
11-195204,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_045/4904550957479_ll.jpg?fitin=700:700,29861.6000,,家電 > 生活家電 > 掃除機・クリーナー > 掃除機,【送料無料】東芝 サイクロン式コードレススティッククリーナー トルネオV コードレス グランホワイト VC-CL1200(W) [VCCL1200W],,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>□商品説明<br>●目に見えない微細なゴミまで取り除く確かな吸引テクノロジー。<br>●さまざまな床のしつこいゴミを取り除く「トリプルファイバーヘッド」。<br>●標準質量1.9kgの軽量バランス設計。<br>●コンパクトな充電スタイル。<br>●さまざまな所をラクにお掃除できるアタッチメント。<br>□商品仕様<br>●集塵方式:サイクロン式<br>●標準ヘッドタイプ:パワーブラシ<br>●集塵容積:0.2L<br>●電源:充電式（電池：リチウムイオン電池18.5V 1.76Ah）<br>●充電時間:約5時間<br>●連続使用時間:強/約6分、自動/約6分～約20分、セーブ/約20分～25分<br>●寸法:W28.0×H86.0×D28.0cm、スティック状態/W22.4×H21.3×D106.0cm、収納状態/W33.0×H79.4×D28.0cm<br>●質量:1.9kg（本体・延長管・ヘッドの合計質量）<br>●付属品：すき間ノズル（1個）、丸ブラシ（1個）、ふとん用ブラシ（1個）、洋服布用ブラシ（1個）、付属品用ホース（1個）、応用付属品収納バッグ（1個）、お手入れブラシ（1個）,【送料無料】東芝 サイクロン式コードレススティッククリーナー トルネオV コードレス グランホワイト VC-CL1200(W) [VCCL1200W]：エディオン　楽天市場店,【送料無料】東芝 サイクロン式コードレススティッククリーナー トルネオV コードレス グランホワイト VC-CL1200(W) [VCCL1200W],【送料無料】東芝 サイクロン式コードレススティッククリーナー トルネオV コードレス グランホワイト VC-CL1200(W) [VCCL1200W][rn]
11-195205,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_143/4904550965733_ll.jpg?fitin=700:700,41428.8000,,家電 > 生活家電 > 掃除機・クリーナー > 掃除機,【送料無料】東芝 サイクロン式コードレススティッククリーナー TORNEO V コードレス グランブロンズ VC-CL1300(N) [VCCL1300N],,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>□商品説明<br>●軽くて使いやすい標準質量1.9kg。ラクな姿勢で握れるラウンド形状の”らくわざフリーグリップ”で前後にスムースに動かせます。<br>●サイクロン部に目詰まりするフィルターが無いので、吸引力が持続します。フローリング、カーペット、畳など様々な床に対応した”トリプルファイバーヘッド”と”ゴミ残しまセンサー”で見えないゴミもとり逃しません。<br>●コードレスだから付属品を付け替えてハンディークリーナーとしても使用できます。お部屋の中も!車の中も!お掃除ラクラク!<br>●サッシや玄関に溜まった砂ほこり、外の落ち葉などエアブローノズルから出る風で掃き出し掃除ができます。<br>□商品仕様<br>●集塵方式:サイクロン式<br>●標準ヘッドタイプ:パワーブラシ<br>●集塵容積:0.2L<br>●電源方式:充電式(電池:リチウムイオン電池)<br>●充電時間:約5時間(周囲の温度や使用時間などによって異なります)<br>●連続運転時間:自動/約8～20分間、強/約8分間、セーブ/約20～25分間 ※お使いの環境・条件などにより異なります。<br>●消費電力:本体充電時/約13W、充電完了後/約0.3W、本体を外した時/約0.3W<br>●寸法:スティック状態/W22.4×H22.4×長さ103.0cm、壁掛け用ホルダーに収納した状態/W22.4×H110.5×D23.4cm<br>●質量:本体質量/1.4kg、標準質量/1.9kg(本体・延長管・ヘッド含む)<br>●付属品:すき間ノズル(1個)、丸ブラシ(1個)、ふとん用ブラシ(1個)、エアブローノズル(1個)、付属品用ホース(1個)、壁掛け用ホルダー(1個)、お手入れブラシ(1個),【送料無料】東芝 サイクロン式コードレススティッククリーナー TORNEO V コードレス グランブロンズ VC-CL1300(N) [VCCL1300N]：エディオン　楽天市場店,【送料無料】東芝 サイクロン式コードレススティッククリーナー TORNEO V コードレス グランブロンズ VC-CL1300(N) [VCCL1300N],【送料無料】東芝 サイクロン式コードレススティッククリーナー TORNEO V コードレス グランブロンズ VC-CL1300(N) [VCCL1300N][rn]
11-195206,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_049/4906064267419_ll.jpg?fitin=700:700,3984.0000,,家電 > 生活家電 > 掃除機・クリーナー > 掃除機,【送料無料】シーシーピー サイクロン式スティッククリーナー SWEEPLUS ブラウン CT-AC55-BR [CTAC55BR],,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>□商品説明<br>●SWEEPLUSサイクロン式スリムスティッククリーナーカラーペンシルCT-AC55は2013年度グッドデザイン賞を受賞いたしました。<br>●スリムでコンパクトなボディでいつでも使いたい時にさっと取り出して使用できます。使い勝手の良さと、いままでのクリーナーには無いカラフルなカラーバリエーションで、毎日のお掃除が楽しくなるスティッククリーナーです。<br>●重さわずか1.56kg。片手ですいすいとお掃除ができ楽に持ち運びができます。<br>●本体カラーは6色展開。電源コードや車輪まで全て同系色に統一した事で、すっきりとシンプルなデザインは部屋に溶け込み、インテリアとして調和する佇まいを提供します。<br>●エアー回転ブラシでカーペットの床でも細かなゴミをキャッチし、スウィングノズル設計によりスムーズな操作性を実現。手元スイッチでかがまず立ったままでのお掃除ができます。<br>●紙パック不要のダストケースは、ワンタッチオープンなのでゴミ捨ても簡単です。<br>□商品仕様<br>●集塵方式:サイクロン式<br>●標準ヘッドタイプ:タービンブラシ<br>●吸込仕事率:80W<br>●集塵容積:0.16L<br>●運転音:約69dB<br>●消費電力:320W<br>●コード長:4m<br>●寸法:W23.0×H101.0×D15.0cm<br>●質量:1.56kg,【送料無料】シーシーピー サイクロン式スティッククリーナー SWEEPLUS ブラウン CT-AC55-BR [CTAC55BR]：エディオン　楽天市場店,【送料無料】シーシーピー サイクロン式スティッククリーナー SWEEPLUS ブラウン CT-AC55-BR [CTAC55BR],【送料無料】シーシーピー サイクロン式スティッククリーナー SWEEPLUS ブラウン CT-AC55-BR [CTAC55BR][rn]
11-195207,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_149/4562335444738_ll.jpg?fitin=700:700,17107.2000,,家電 > 生活家電 > 掃除機・クリーナー > 掃除機,【送料無料】AQUA サイクロン式コードレススティッククリーナー AXEL CLEAN ゴールド AQC-LX1E(N) [AQCLX1EN],,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>□商品説明<br>●コードレスでもパワフル「大容量リチウムイオン電池搭載」。<br>●すみずみまでお掃除できる「連続運転時間約50分(標準時)」。<br>●お手入れラクラク「ティッシュでブロック」。<br>●強い吸引力を実現｢サイクロン方式｣。<br>●ゴミをしっかりかきだす｢パワーブラシ｣。<br>□商品仕様<br>●集じん方式:サイクロン式<br>●標準ヘッドタイプ:パワーブラシ<br>●集塵容積:0.3L<br>●電源:充電式(バッテリー:リチウムイオン電池 25.2V 2050mAh)<br>●連続使用時間:強/約25分、標準/約50分 ※電池が初期状態・満充電で周辺温度20℃の場合。床面の種類・使用環境によって異なります。<br>●充電時間:約5時間 ※周辺温度・使用時間などの条件によって異なります。<br>●消費電力:約15W(本体充電時)<br>●寸法:スティッククリーナー/W25.8×H107.5×D15.0cm、ハンディユニット/W11.6×H42.2×D10.7cm、充電台/W26.3×H28.7×D19.4cm<br>●質量:2.7kg(ハンディユニット含む),【送料無料】AQUA サイクロン式コードレススティッククリーナー AXEL CLEAN ゴールド AQC-LX1E(N) [AQCLX1EN]：エディオン　楽天市場店,【送料無料】AQUA サイクロン式コードレススティッククリーナー AXEL CLEAN ゴールド AQC-LX1E(N) [AQCLX1EN],【送料無料】AQUA サイクロン式コードレススティッククリーナー AXEL CLEAN ゴールド AQC-LX1E(N) [AQCLX1EN][rn]
11-195208,http://tshop.r10s.jp/edion/cabinet/goods/l1/img_047/0088381601863_ll.jpg?fitin=700:700,6110.4000,,家電 > 生活家電 > 掃除機・クリーナー > 掃除機,【送料無料】マキタ カプセル式クリーナー(本体のみ) CL140FDZW [CL140FDZW],余裕の使用時間&amp;吸引力「パワフルクリーナ」。,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>□商品説明<br>●パワフルな吸引力。プロ用充電工具のハイパワーモータを搭載。<br>●高輝度LEDライト付です。<br>●1充電あたりの連続使用時間 約8分。小型・軽量タイプです。<br>●「奥の奥までしっかり届く」T型ノズル。ゴミづまり軽減&スムーズな動き!<br>●パイプが抜けにくく、グラグラしない斜めカットの吸込口。<br>●ゴミ捨て簡単!!ゴミはカプセル部をひねって捨てるだけ。<br>●ゴミストッパ・「すき間掃除に便利」サッシノズル付。<br>●※本体のみです。バッテリ・充電器別売です。<br>□商品仕様<br>●吸込仕事率:25W<br>●集じん容積:650ml<br>●連続使用時間:約20分<br>●充電時間:約22分<br>●電源:Li-ionバッテリ(3.0Ah-直流14.4V)<br>●寸法:W11.4×H98.1×D15.2cm<br>●質量:1.3kg(バッテリ含む/ノズル・パイプ除く)<br>●付属品:ノズル・ストレートパイプ・サッシ(すきま)用ノズル,【送料無料】マキタ カプセル式クリーナー(本体のみ) CL140FDZW [CL140FDZW]：エディオン　楽天市場店,【送料無料】マキタ カプセル式クリーナー(本体のみ) CL140FDZW [CL140FDZW],余裕の使用時間&amp;吸引力「パワフルクリーナ」。。【送料無料】マキタ カプセル式クリーナー(本体のみ) CL140FDZW [CL140FDZW][rn]
11-195209,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_085/4975058433611_ll.jpg?fitin=700:700,3389.6000,,家電 > 生活家電 > 掃除機・クリーナー > 掃除機,ツインバード サイクロン式スティッククリーナー パワージェットサイクロン スケルトンブラック TCD336SBK [TCD336SBK],,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>□商品説明<br>●吸込仕事率150Wの強力パワー。<br>●吸込力が持続するサイクロン集じん方式。<br>●ワンタッチ「楽ステ」でゴミ捨て簡単。<br>□商品仕様<br>●集塵方式:サイクロン式<br>●標準ヘッドタイプ:ノーマルブラシ<br>●吸込仕事率:150W<br>●集塵容積:約0.9L<br>●運転音:75dB以下<br>●電源方式:AC100V 50/60Hz<br>●消費電力:700W<br>●コード長:約5m<br>●寸法:W27.5×H112.0×D19.5cm<br>●質量:約2.8kg(付属品含む),ツインバード サイクロン式スティッククリーナー パワージェットサイクロン スケルトンブラック TCD336SBK [TCD336SBK]：エディオン　楽天市場店,ツインバード サイクロン式スティッククリーナー パワージェットサイクロン スケルトンブラック TCD336SBK [TCD336SBK],ツインバード サイクロン式スティッククリーナー パワージェットサイクロン スケルトンブラック TCD336SBK [TCD336SBK][rn]
11-195210,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_130/4549077629340_ll.jpg?fitin=700:700,14747.2000,,家電 > 生活家電 > 掃除機・クリーナー > 掃除機,【送料無料】パナソニック サイクロン式コードレススティッククリーナー keyword キーワードホワイト MC-BU1JE3-KW [MCBU1JE3KW],,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>□商品説明<br>●一般の市販モデル(型番:MC-BU100J)をベースに仕様変更したオリジナルモデル!<br>【オリジナル仕様】<br>●オリジナルカラー。<br>【その他おすすめ仕様】<br>●スティックとしてもハンディクリーナーとしても使える2in1タイプ。<br>●「ガバとりパワーノズル」採用でホコリのたまりやすい壁際もすっきりお掃除。<br>●自立式でサッと手軽に使える掃除機。<br>□商品仕様<br>●集塵方式:サイクロン式<br>●標準ヘッドタイプ:パワーブラシ<br>●集塵容積:0.6L<br>●運転音:約62～64dB<br>●電源方式:コードレス式<br>●使用時間の目安:HIGH/約15分、LOW/約30分<br>●充電時間:約5.5時間<br>●寸法:スティック/W25.1×H114.8×D19.5cm、ハンディ/W11.1×H12.4×D48.7cm<br>●質量:スティック/2.7kg、ハンディ/1.4kg<br>●付属ブラシ:すき間用ブラシ、たな用ブラシ,【送料無料】パナソニック サイクロン式コードレススティッククリーナー keyword キーワードホワイト MC-BU1JE3-KW [MCBU1JE3KW]：エディオン　楽天市場店,【送料無料】パナソニック サイクロン式コードレススティッククリーナー keyword キーワードホワイト MC-BU1JE3-KW [MCBU1JE3KW],【送料無料】パナソニック サイクロン式コードレススティッククリーナー keyword キーワードホワイト MC-BU1JE3-KW [MCBU1JE3KW][rn]
11-195211,http://tshop.r10s.jp/edion/cabinet/goods/l1/img_047/0088381613385_ll.jpg?fitin=700:700,14256.0000,,家電 > 生活家電 > 掃除機・クリーナー > 掃除機,【送料無料】マキタ 紙パック式クリーナ CL-102DW [CL102DW],,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>□商品説明<br>●ボタンを押せばフロントカバーがオープン。ゴミ捨てが更に手軽になりました。<br>●「連続運転」が可能。持ち方が自由になり、高い所や狭い所、階段などのお掃除が快適です。<br>●「バッテリ切れお知らせ表示」赤色LEDで表示。容量減で点滅、なくなると点灯でお知らせします。<br>●プロ用充電工具と同じ バッテリを採用。多種多彩な 充電工具との使い回しも可能です。<br>●奥の奥までしっかり届くT型ノズル。床面に密着して浮かないからソファーや棚の下もラクラクお掃除ができます。<br>□商品仕様<br>●集じん方式:紙パック式<br>●吸込仕事率:強/14W、標準/6W<br>●集じん容量:ダストバッグ/500mL、紙パック/330mL<br>●電源:Li-ionバッテリ(1.3Ah-直流10.8V)<br>●充電時間:約50分<br>●連続使用時間:強 約13分/標準 約21分 ※バッテリの充電状態や使用条件により、使用時間は異なります。<br>●寸法:W11.3×H15×D98.4cm(ノズル付)<br>●質量:1kg(バッテリ含む / ノズル・パイプ除く)<br>●付属品:ダストバッグ、抗菌紙パック10枚、ノズル、ストレートパイプ、サッシ(すきま)用ノズル,【送料無料】マキタ 紙パック式クリーナ CL-102DW [CL102DW]：エディオン　楽天市場店,【送料無料】マキタ 紙パック式クリーナ CL-102DW [CL102DW],【送料無料】マキタ 紙パック式クリーナ CL-102DW [CL102DW][rn]
