11-20101,http://tshop.r10s.jp/jumbo/cabinet/ske01/h1-ren.jpg?fitin=700:700,51830.4000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE パレットラック H2-7332R,,"<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【仕様】<br>●寸法:W2700×D900×H3000mm<br>●段数:2段<br>●耐荷重(棚1段当り):2000kg<br>●耐荷重(棚1連当り):7000kg<br>●本体色:グリーン<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【運賃見積り】【直送品】サカエ SAKAE パレットラック H2-7332R：JB Tool,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【運賃見積り】【直送品】サカエ SAKAE パレットラック H2-7332R,【運賃見積り】【直送品】サカエ SAKAE パレットラック H2-7332R[rn]
11-20102,http://tshop.r10s.jp/jumbo/cabinet/ske01/mr-50blr.jpg?fitin=700:700,45984.0000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【直送品】サカエ SAKAE マルチプルラック コンテナ収納タイプ(連結) MR-50BLR,,"<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●新構造・横揺れに強いマルチプルラック。新色「パールホワイト」を採用。<br><br>【仕様】<br>●外寸:W430×D570×H1950mm<br>●棚段数:5段<br>●質量:44kg<br>●本体カラー:ホワイト<br>●アジャスター:樹脂製 ネジ径:M12 P=1.75<br>●付属品・セット内容:コンテナー50BTM/5個付<br>●「6点支持方式」<br>●抜落防止ストッパー付(背面側)<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【直送品】サカエ SAKAE マルチプルラック コンテナ収納タイプ(連結) MR-50BLR：JB Tool,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【直送品】サカエ SAKAE マルチプルラック コンテナ収納タイプ(連結) MR-50BLR,【直送品】サカエ SAKAE マルチプルラック コンテナ収納タイプ(連結) MR-50BLR[rn]
11-20103,http://tshop.r10s.jp/jumbo/cabinet/noimg01.gif?fitin=700:700,45070.4000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【直送品】サカエ SAKAE ツーリングラック TLN-16ENT,,"<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●大切な刃物を安心・安全に保管!<br><br>【仕様】<br>●外寸:W670×D575×H1330mm<br>●カラー:グリーン<br>●質量:26kg<br>●アジャスター:樹脂製<br>●ホルダー収納数:UT-30  60個<br>●セット内容(付属品):仕切付トレー付付<br>●特許登録:特許出願中<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【直送品】サカエ SAKAE ツーリングラック TLN-16ENT：JB Tool,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【直送品】サカエ SAKAE ツーリングラック TLN-16ENT,【直送品】サカエ SAKAE ツーリングラック TLN-16ENT[rn]
11-20104,http://tshop.r10s.jp/jumbo/cabinet/ske01/cr-40bsrn.jpg?fitin=700:700,29823.2000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【直送品】サカエ SAKAE コンテナラックケース CR-40BSRN,,"<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●コンテナラックケースに各種コンテナを備えた、基本的なセットの組み合わせです。棚板1段につき均等耐荷重100kgと、スチール棚なみの強度です。<br><br>【仕様】<br>●外寸:W420×D570×H1500mm<br>●均等耐荷重(棚1連当り):200kg<br>●本体色:アイボリー<br>●セット内容・付属品:コンテナー40BTM/4個付<br>●注意事項:連結タイプのみでのご使用は出来ません。<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【直送品】サカエ SAKAE コンテナラックケース CR-40BSRN：JB Tool,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【直送品】サカエ SAKAE コンテナラックケース CR-40BSRN,【直送品】サカエ SAKAE コンテナラックケース CR-40BSRN[rn]
11-20105,http://tshop.r10s.jp/jumbo/cabinet/ske02/scr-95dre.jpg?fitin=700:700,48726.4000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【直送品】サカエ SAKAE コンテナラック スケルトンコンテナ付 SCR-95DRE,,"<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●透明カラーボックス付のコンテナラックが新登場<br><br>【仕様】<br>●外寸:W950×D450×H900mm<br>●質量:42kg<br>●本体カラー:ホワイトグレー<br>●ボックスカラー:レッド<br>●付属品・セット内容:コンテナ13TMレッド×12個付<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【直送品】サカエ SAKAE コンテナラック スケルトンコンテナ付 SCR-95DRE：JB Tool,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【直送品】サカエ SAKAE コンテナラック スケルトンコンテナ付 SCR-95DRE,【直送品】サカエ SAKAE コンテナラック スケルトンコンテナ付 SCR-95DRE[rn]
11-20106,http://tshop.r10s.jp/jumbo/cabinet/ske01/cr-30rn.jpg?fitin=700:700,24595.2000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【直送品】サカエ SAKAE コンテナラックケース CR-30RN,,"<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●コンテナラックケースに各種コンテナを備えた、基本的なセットの組み合わせです。棚板1段につき均等耐荷重100kgと、スチール棚なみの強度です。<br><br>【仕様】<br>●外寸:W420×D570×H1500mm<br>●均等耐荷重(棚1連当り):200kg<br>●本体色:アイボリー<br>●注意事項:コンテナーは付属していません。連結タイプのみでのご使用は出来ません。<br>●段数:5段<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【直送品】サカエ SAKAE コンテナラックケース CR-30RN：JB Tool,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【直送品】サカエ SAKAE コンテナラックケース CR-30RN,【直送品】サカエ SAKAE コンテナラックケース CR-30RN[rn]
11-20107,http://tshop.r10s.jp/jumbo/cabinet/ske02/scr-180abl.jpg?fitin=700:700,100892.0000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【直送品】サカエ SAKAE コンテナラック スケルトンコンテナ付 SCR-180ABL,,"<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●透明カラーボックス付のコンテナラックが新登場<br><br>【仕様】<br>●外寸:W900×D380×H1800mm<br>●質量:88kg<br>●本体カラー:ホワイトグレー<br>●ボックスカラー:ブルー<br>●付属品・セット内容:コンテナ6TMブルー×42個付<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【直送品】サカエ SAKAE コンテナラック スケルトンコンテナ付 SCR-180ABL：JB Tool,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【直送品】サカエ SAKAE コンテナラック スケルトンコンテナ付 SCR-180ABL,【直送品】サカエ SAKAE コンテナラック スケルトンコンテナ付 SCR-180ABL[rn]
11-20108,http://tshop.r10s.jp/jumbo/cabinet/ske01/mr-1950blc.jpg?fitin=700:700,116305.6000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【直送品】サカエ SAKAE マルチプルラック コンテナ収納タイプ(移動式) MR-1950BLC,,"<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●新構造・横揺れに強いマルチプルラック。新色「パールホワイト」を採用。<br><br>【仕様】<br>●外寸:W1250×D570×H2073mm<br>●段数:4段<br>●カラー:ホワイト<br>●質量:85kg<br>●キャスター:100φゴム車<br>●「6点支持方式」<br>●抜落防止ストッパー付(背面側)<br>●固定棚4段<br>●セット内容(付属品):コンテナー:50BTM/12個付<br>●特許登録:第4756156号<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【直送品】サカエ SAKAE マルチプルラック コンテナ収納タイプ(移動式) MR-1950BLC：JB Tool,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【直送品】サカエ SAKAE マルチプルラック コンテナ収納タイプ(移動式) MR-1950BLC,【直送品】サカエ SAKAE マルチプルラック コンテナ収納タイプ(移動式) MR-1950BLC[rn]
11-20109,http://tshop.r10s.jp/jumbo/cabinet/ske02/scr-18fdi.jpg?fitin=700:700,140000.0000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【直送品】サカエ SAKAE コンテナラックケース・扉付 SCR-18FDI,,"<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●工場内の部品、伝票、カード、テープなどの小物の整理に便利です。<br><br>【仕様】<br>●外寸:W852×D320×H1800mm<br>●カラー:アイボリー<br>●質量:65kg<br>●セット内容(付属品):ボックス=Z-1N:24ヶ、Z-2N:24ヶ<br>●セット内容(付属品):棚板:9枚<br>●完成品:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【直送品】サカエ SAKAE コンテナラックケース・扉付 SCR-18FDI：JB Tool,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【直送品】サカエ SAKAE コンテナラックケース・扉付 SCR-18FDI,【直送品】サカエ SAKAE コンテナラックケース・扉付 SCR-18FDI[rn]
11-20110,http://tshop.r10s.jp/jumbo/cabinet/ske01/mh-200h.jpg?fitin=700:700,1196.8000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【個別送料1000円】【直送品】サカエ SAKAE ラックシステム床置型用ハンガーフック MH-200H,,"<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【仕様】<br>●フックの長さ:200mm<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【個別送料1000円】【直送品】サカエ SAKAE ラックシステム床置型用ハンガーフック MH-200H：JB Tool,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【個別送料1000円】【直送品】サカエ SAKAE ラックシステム床置型用ハンガーフック MH-200H,【個別送料1000円】【直送品】サカエ SAKAE ラックシステム床置型用ハンガーフック MH-200H[rn]
11-20111,http://tshop.r10s.jp/jumbo/cabinet/ske02/scr-180cbl.jpg?fitin=700:700,84100.0000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【直送品】サカエ SAKAE コンテナラック スケルトンコンテナ付 SCR-180CBL,,"<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●透明カラーボックス付のコンテナラックが新登場<br><br>【仕様】<br>●外寸:W900×D380×H1800mm<br>●質量:77kg<br>●本体カラー:ホワイトグレー<br>●ボックスカラー:ブルー<br>●付属品・セット内容:コンテナ9TMブルー×30個付<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【直送品】サカエ SAKAE コンテナラック スケルトンコンテナ付 SCR-180CBL：JB Tool,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【直送品】サカエ SAKAE コンテナラック スケルトンコンテナ付 SCR-180CBL,【直送品】サカエ SAKAE コンテナラック スケルトンコンテナ付 SCR-180CBL[rn]
