11-142801,http://tshop.r10s.jp/card-museum/cabinet/yuugiou/sd/sd09-jp005-n.jpg?fitin=700:700,80.0000,,おもちゃ・ホビー・ゲーム > 趣味・コレクション > カード・トレーディングカード > トレーディングカードゲーム,遊戯王 俊足のギラザウルス / 恐竜の鼓動(SD09) / YuGiOh！【遊戯王カード】,,"★遊戯王 ストラクチャー デッキ－恐竜の鼓動－収録<br/>
【効果モンスター】ノーマル<br/>
■星３/地属性/恐竜族/攻：1400/守：400<br/>
■このモンスターの召喚を特殊召喚扱いにする事ができる。特殊召喚扱いにした場合、相手の墓地から相手はモンスター１体を特殊召喚する事ができる。<br/>
【ID：45894482】<br /><br /><img src=""http://www.rakuten.ne.jp/gold/card-museum/sp/img/top_yuudoubanar.jpg"" width=""100%;"">",遊戯王 俊足のギラザウルス / 恐竜の鼓動(SD09) / YuGiOh！【遊戯王カード】：カードミュージアム　楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得遊戯王ヴァイスシュヴァルツデュエルマスターズウィクロスシングルカードゼクスデュエマヴァンガードバトルスピリッツバトスピバディファイトDMトレカポケモンカードポケカシングルカードギャザプレシャスメモリーズプレメモカオス遊戯王 俊足のギラザウルス / 恐竜の鼓動(SD09) / YuGiOh！【遊戯王カード】,遊戯王 ストラクチャー デッキ 恐竜の鼓動(SD09)。遊戯王 俊足のギラザウルス / 恐竜の鼓動(SD09) / YuGiOh！【遊戯王カード】[rn]
11-142802,http://tshop.r10s.jp/card-museum/cabinet/yuugiou/sd/sd11-jp030-n.jpg?fitin=700:700,32.0000,,おもちゃ・ホビー・ゲーム > 趣味・コレクション > カード・トレーディングカード > トレーディングカードゲーム,遊戯王 万能地雷グレイモヤ / 閃光の波動(SD11) / YuGiOh！【遊戯王カード】,,"★遊戯王 ストラクチャー デッキ－閃光の波動－収録<br/>
【通常罠】ノーマル<br/>
■相手が攻撃を宣言した時に発動する事ができる。<br/>
相手攻撃表示モンスターの中から一番攻撃力が高いモンスター１体を破壊する。<br/>
【ID：77754944】<br /><br /><img src=""http://www.rakuten.ne.jp/gold/card-museum/sp/img/top_yuudoubanar.jpg"" width=""100%;"">",遊戯王 万能地雷グレイモヤ / 閃光の波動(SD11) / YuGiOh！【遊戯王カード】：カードミュージアム　楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得遊戯王ヴァイスシュヴァルツデュエルマスターズウィクロスシングルカードゼクスデュエマヴァンガードバトルスピリッツバトスピバディファイトDMトレカポケモンカードポケカシングルカードギャザプレシャスメモリーズプレメモカオス遊戯王 万能地雷グレイモヤ / 閃光の波動(SD11) / YuGiOh！【遊戯王カード】,遊戯王 ストラクチャー デッキ 閃光の波動(SD11)。遊戯王 万能地雷グレイモヤ / 閃光の波動(SD11) / YuGiOh！【遊戯王カード】[rn]
11-142803,http://tshop.r10s.jp/card-museum/cabinet/yuugiou/sd/sd11-jp034-n.jpg?fitin=700:700,32.0000,,おもちゃ・ホビー・ゲーム > 趣味・コレクション > カード・トレーディングカード > トレーディングカードゲーム,遊戯王 盗賊の七つ道具 / 閃光の波動(SD11) / YuGiOh！【遊戯王カード】,,"★遊戯王 ストラクチャー デッキ－閃光の波動－収録<br/>
【カウンター罠】ノーマル<br/>
■１０００ライフポイントを払って発動する。<br/>
罠カードの発動を無効にし破壊する。<br/>
【ID：03819470】<br /><br /><img src=""http://www.rakuten.ne.jp/gold/card-museum/sp/img/top_yuudoubanar.jpg"" width=""100%;"">",遊戯王 盗賊の七つ道具 / 閃光の波動(SD11) / YuGiOh！【遊戯王カード】：カードミュージアム　楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得遊戯王ヴァイスシュヴァルツデュエルマスターズウィクロスシングルカードゼクスデュエマヴァンガードバトルスピリッツバトスピバディファイトDMトレカポケモンカードポケカシングルカードギャザプレシャスメモリーズプレメモカオス遊戯王 盗賊の七つ道具 / 閃光の波動(SD11) / YuGiOh！【遊戯王カード】,遊戯王 ストラクチャー デッキ 閃光の波動(SD11)。遊戯王 盗賊の七つ道具 / 閃光の波動(SD11) / YuGiOh！【遊戯王カード】[rn]
11-142804,http://tshop.r10s.jp/card-museum/cabinet/yuugiou/sd/sd12-jp012-n.jpg?fitin=700:700,112.0000,,おもちゃ・ホビー・ゲーム > 趣味・コレクション > カード・トレーディングカード > トレーディングカードゲーム,遊戯王 ステルスバード / 暗闇の呪縛(SD12) / YuGiOh！【遊戯王カード】,,"★遊戯王 ストラクチャー デッキ－暗闇の呪縛－収録<br/>
【効果モンスター】ノーマル<br/>
■星３/闇属性/鳥獣族/攻：700/守：1700<br/>
■このカードは１ターンに１度だけ裏側守備表示にする事ができる。<br/>
このカードが反転召喚に成功した時、相手ライフに１０００ポイントダメージを与える。<br/>
【ID：03510565】<br /><br /><img src=""http://www.rakuten.ne.jp/gold/card-museum/sp/img/top_yuudoubanar.jpg"" width=""100%;"">",遊戯王 ステルスバード / 暗闇の呪縛(SD12) / YuGiOh！【遊戯王カード】：カードミュージアム　楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得遊戯王ヴァイスシュヴァルツデュエルマスターズウィクロスシングルカードゼクスデュエマヴァンガードバトルスピリッツバトスピバディファイトDMトレカポケモンカードポケカシングルカードギャザプレシャスメモリーズプレメモカオス遊戯王 ステルスバード / 暗闇の呪縛(SD12) / YuGiOh！【遊戯王カード】,遊戯王 ストラクチャー デッキ 暗闇の呪縛(SD12)。遊戯王 ステルスバード / 暗闇の呪縛(SD12) / YuGiOh！【遊戯王カード】[rn]
11-142805,http://tshop.r10s.jp/card-museum/cabinet/yuugiou/sd/sd12-jp009-n.jpg?fitin=700:700,32.0000,,おもちゃ・ホビー・ゲーム > 趣味・コレクション > カード・トレーディングカード > トレーディングカードゲーム,遊戯王 闇の仮面 / 暗闇の呪縛(SD12) / YuGiOh！【遊戯王カード】,,"★遊戯王 ストラクチャー デッキ－暗闇の呪縛－収録<br/>
【効果モンスター】ノーマル<br/>
■星２/闇属性/悪魔族/攻：900/守：400<br/>
■リバース：自分の墓地から罠カードを１枚選択する。<br/>
選択したカードを自分の手札に加える。<br/>
【ID：28933734】<br /><br /><img src=""http://www.rakuten.ne.jp/gold/card-museum/sp/img/top_yuudoubanar.jpg"" width=""100%;"">",遊戯王 闇の仮面 / 暗闇の呪縛(SD12) / YuGiOh！【遊戯王カード】：カードミュージアム　楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得遊戯王ヴァイスシュヴァルツデュエルマスターズウィクロスシングルカードゼクスデュエマヴァンガードバトルスピリッツバトスピバディファイトDMトレカポケモンカードポケカシングルカードギャザプレシャスメモリーズプレメモカオス遊戯王 闇の仮面 / 暗闇の呪縛(SD12) / YuGiOh！【遊戯王カード】,遊戯王 ストラクチャー デッキ 暗闇の呪縛(SD12)。遊戯王 闇の仮面 / 暗闇の呪縛(SD12) / YuGiOh！【遊戯王カード】[rn]
11-142806,http://tshop.r10s.jp/card-museum/cabinet/yuugiou/sd/sd11-jp018-n.jpg?fitin=700:700,96.0000,,おもちゃ・ホビー・ゲーム > 趣味・コレクション > カード・トレーディングカード > トレーディングカードゲーム,遊戯王 裁きを下す者－ボルテニス / 閃光の波動(SD11) / YuGiOh！【遊戯王カード】,,"★遊戯王 ストラクチャー デッキ－閃光の波動－収録<br/>
【効果モンスター】ノーマル<br/>
■星８/光属性/天使族/攻：2800/守：1400<br/>
■自分のカウンター罠が発動に成功した場合、自分フィールド上のモンスターを全て生け贄に捧げることで特殊召喚する事ができる。<br/>
この方法で特殊召喚に成功した場合、生け贄に捧げた天使族モンスターの数まで相手フィールド上のカードを破壊する事ができる。<br /><br /><img src=""http://www.rakuten.ne.jp/gold/card-museum/sp/img/top_yuudoubanar.jpg"" width=""100%;"">",遊戯王 裁きを下す者&minus;ボルテニス / 閃光の波動(SD11) / YuGiOh！【遊戯王カード】：カードミュージアム　楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得遊戯王ヴァイスシュヴァルツデュエルマスターズウィクロスシングルカードゼクスデュエマヴァンガードバトルスピリッツバトスピバディファイトDMトレカポケモンカードポケカシングルカードギャザプレシャスメモリーズプレメモカオス遊戯王 裁きを下す者&minus;ボルテニス / 閃光の波動(SD11) / YuGiOh！【遊戯王カード】,遊戯王 ストラクチャー デッキ 閃光の波動(SD11)。遊戯王 裁きを下す者&minus;ボルテニス / 閃光の波動(SD11) / YuGiOh！【遊戯王カード】[rn]
11-142807,http://tshop.r10s.jp/card-museum/cabinet/yuugiou/sd/sd12-jp010-n.jpg?fitin=700:700,80.0000,,おもちゃ・ホビー・ゲーム > 趣味・コレクション > カード・トレーディングカード > トレーディングカードゲーム,遊戯王 魂を削る死霊 / 暗闇の呪縛(SD12) / YuGiOh！【遊戯王カード】,,"★遊戯王 ストラクチャー デッキ－暗闇の呪縛－収録<br/>
【効果モンスター】ノーマル<br/>
■星３/闇属性/アンデット族/攻：300/守：200<br/>
■このカードは戦闘によっては破壊されない。<br/>
魔法・罠・効果モンスターの効果の対象になった時、このカードを破壊する。<br/>
このカードが相手プレイヤーへの直接攻撃に成功した場合、相手はランダムに手札を１枚捨てる。<br/>
★準制限カード（2012年9月1日第17回更新）<br/>
【ID：23205979】<br /><br /><img src=""http://www.rakuten.ne.jp/gold/card-museum/sp/img/top_yuudoubanar.jpg"" width=""100%;"">",遊戯王 魂を削る死霊 / 暗闇の呪縛(SD12) / YuGiOh！【遊戯王カード】：カードミュージアム　楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得遊戯王ヴァイスシュヴァルツデュエルマスターズウィクロスシングルカードゼクスデュエマヴァンガードバトルスピリッツバトスピバディファイトDMトレカポケモンカードポケカシングルカードギャザプレシャスメモリーズプレメモカオス遊戯王 魂を削る死霊 / 暗闇の呪縛(SD12) / YuGiOh！【遊戯王カード】,遊戯王 ストラクチャー デッキ 暗闇の呪縛(SD12)。遊戯王 魂を削る死霊 / 暗闇の呪縛(SD12) / YuGiOh！【遊戯王カード】[rn]
11-142808,http://tshop.r10s.jp/card-museum/cabinet/yuugiou/sd/sd10-jp028-n.jpg?fitin=700:700,32.0000,,おもちゃ・ホビー・ゲーム > 趣味・コレクション > カード・トレーディングカード > トレーディングカードゲーム,遊戯王 ウェポンチェンジ / 機械の叛乱(SD10) / YuGiOh！【遊戯王カード】,,"★遊戯王 ストラクチャー デッキ－機械の叛乱－収録<br/>
【永続魔法】ノーマル<br/>
■1ターンに1度だけ自分のスタンバイフェイズに700ライフポイント払って発動する事ができる。自分フィールド上に戦士族か機械族モンスター1体の攻撃力と守備力を次の相手のエンドフェイズ終了時まで入れ替える。このカードが破壊された時、その効果は無効になる。<br/>
【ID：10035717】<br /><br /><img src=""http://www.rakuten.ne.jp/gold/card-museum/sp/img/top_yuudoubanar.jpg"" width=""100%;"">",遊戯王 ウェポンチェンジ / 機械の叛乱(SD10) / YuGiOh！【遊戯王カード】：カードミュージアム　楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得遊戯王ヴァイスシュヴァルツデュエルマスターズウィクロスシングルカードゼクスデュエマヴァンガードバトルスピリッツバトスピバディファイトDMトレカポケモンカードポケカシングルカードギャザプレシャスメモリーズプレメモカオス遊戯王 ウェポンチェンジ / 機械の叛乱(SD10) / YuGiOh！【遊戯王カード】,遊戯王 ストラクチャー デッキ 機械の叛乱(SD10)。遊戯王 ウェポンチェンジ / 機械の叛乱(SD10) / YuGiOh！【遊戯王カード】[rn]
11-142809,http://tshop.r10s.jp/card-museum/cabinet/yuugiou/sd/sd09-jp025-n.jpg?fitin=700:700,272.0000,,おもちゃ・ホビー・ゲーム > 趣味・コレクション > カード・トレーディングカード > トレーディングカードゲーム,遊戯王 大嵐 / 恐竜の鼓動(SD09) / YuGiOh！【遊戯王カード】,,"★遊戯王「ストラクチャーデッキ－恐竜の鼓動－」収録<br />
【通常魔法】ノーマル(禁止カード)<br />
■フィールド上の魔法・罠カードを全て破壊する。<br />
★禁止カード（2017年4月1日適応）<br />
【ID：19613556】<br /><br /><br /><img src=""http://www.rakuten.ne.jp/gold/card-museum/sp/img/top_yuudoubanar.jpg"" width=""100%;"">",遊戯王 大嵐 / 恐竜の鼓動(SD09) / YuGiOh！【遊戯王カード】：カードミュージアム　楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得遊戯王ヴァイスシュヴァルツデュエルマスターズウィクロスシングルカードゼクスデュエマヴァンガードバトルスピリッツバトスピバディファイトDMトレカポケモンカードポケカシングルカードギャザプレシャスメモリーズプレメモカオス遊戯王 大嵐 / 恐竜の鼓動(SD09) / YuGiOh！【遊戯王カード】,遊戯王 ストラクチャー デッキ 恐竜の鼓動(SD09)。遊戯王 大嵐 / 恐竜の鼓動(SD09) / YuGiOh！【遊戯王カード】[rn]
11-142810,http://tshop.r10s.jp/card-museum/cabinet/yuugiou/sd/sd10-jp019-n.jpg?fitin=700:700,80.0000,,おもちゃ・ホビー・ゲーム > 趣味・コレクション > カード・トレーディングカード > トレーディングカードゲーム,遊戯王 古代の機械爆弾 / 機械の叛乱(SD10) / YuGiOh！【遊戯王カード】,,"★遊戯王 ストラクチャー デッキ－機械の叛乱－収録<br/>
【通常魔法】ノーマル<br/>
■自分フィールド上に表側表示で存在する「アンティーク・ギア」と名のついたモンスター１体を対象に発動することができる。<br/>
対象のモンスターを破壊し、そのモンスターの元々の攻撃力の半分のダメージを相手ライフに与える。<br/>
【ID：04446672】<br /><br /><img src=""http://www.rakuten.ne.jp/gold/card-museum/sp/img/top_yuudoubanar.jpg"" width=""100%;"">",遊戯王 古代の機械爆弾 / 機械の叛乱(SD10) / YuGiOh！【遊戯王カード】：カードミュージアム　楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得遊戯王ヴァイスシュヴァルツデュエルマスターズウィクロスシングルカードゼクスデュエマヴァンガードバトルスピリッツバトスピバディファイトDMトレカポケモンカードポケカシングルカードギャザプレシャスメモリーズプレメモカオス遊戯王 古代の機械爆弾 / 機械の叛乱(SD10) / YuGiOh！【遊戯王カード】,遊戯王 ストラクチャー デッキ 機械の叛乱(SD10)。遊戯王 古代の機械爆弾 / 機械の叛乱(SD10) / YuGiOh！【遊戯王カード】[rn]
11-142811,http://tshop.r10s.jp/card-museum/cabinet/yuugiou/sd/sd11-jp027-n.jpg?fitin=700:700,48.0000,,おもちゃ・ホビー・ゲーム > 趣味・コレクション > カード・トレーディングカード > トレーディングカードゲーム,遊戯王 ライトニング・ボルテックス / 閃光の波動(SD11) / YuGiOh！【遊戯王カード】,,"★遊戯王 ストラクチャー デッキ－閃光の波動－収録<br/>
【通常魔法】ノーマル<br/>
■手札を１枚捨てる。<br/>
相手フィールド上に表側表示で存在するモンスターを全て破壊する。<br/>
【ID：69162969】<br /><br /><img src=""http://www.rakuten.ne.jp/gold/card-museum/sp/img/top_yuudoubanar.jpg"" width=""100%;"">",遊戯王 ライトニング・ボルテックス / 閃光の波動(SD11) / YuGiOh！【遊戯王カード】：カードミュージアム　楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得遊戯王ヴァイスシュヴァルツデュエルマスターズウィクロスシングルカードゼクスデュエマヴァンガードバトルスピリッツバトスピバディファイトDMトレカポケモンカードポケカシングルカードギャザプレシャスメモリーズプレメモカオス遊戯王 ライトニング・ボルテックス / 閃光の波動(SD11) / YuGiOh！【遊戯王カード】,遊戯王 ストラクチャー デッキ 閃光の波動(SD11)。遊戯王 ライトニング・ボルテックス / 閃光の波動(SD11) / YuGiOh！【遊戯王カード】[rn]
