11-52601,http://tshop.r10s.jp/akibamac/cabinet/05065887/4989999268973.jpg?fitin=700:700,260.8000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,トラスコ中山ミニ六角棒レンチセット 7本組 TRRSM7S,,■ミリサイズの極小レンチセットです。<br><br>■表面は黒染め処理をしています。<br><br>■材質はクロムバナジウム鋼です。<br><br>■ホルダは流線形デザイン。<br><br>【用途】<br>・組み立て保守作業等に最適です。<br><br>【仕様】<br>セット内容(mm)：0.89、1.27、1.5、2.0、2.5、3.0、4.0、セット内容(本)：7<br>表面処理：黒染め<br><br>【材質／仕上】<br>■クロムバナジウム鋼（Cr-V）<br><br>【セット内容／付属品】<br>■ホルダ<br><br>【原産国】<br>台湾,トラスコ中山ミニ六角棒レンチセット 7本組 TRRSM7S：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコントラスコ中山ミニ六角棒レンチセット 7本組 TRRSM7S,トラスコ中山ミニ六角棒レンチセット 7本組 TRRSM7S[rn]
11-52612,http://tshop.r10s.jp/akibamac/cabinet/05011871/4562135121594.jpg?fitin=700:700,4704.0000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,【送料無料】東日製作所HH19DX10 トーニチ HH型ヘックスヘッド,,HH型ヘックスヘッドは六角穴ボルト用ヘッドです。六角レンチが差し込めます。HH8Dのみ、交換ビットが差し込めます（根本部は6.35HEXです）。,【送料無料】東日製作所HH19DX10 トーニチ HH型ヘックスヘッド：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】東日製作所HH19DX10 トーニチ HH型ヘックスヘッド,【送料無料】東日製作所HH19DX10 トーニチ HH型ヘックスヘッド[rn]
11-52613,http://tshop.r10s.jp/akibamac/cabinet/05056002/4963202059282.jpg?fitin=700:700,2384.0000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,ロブテックスハイブリットモンキスケルトン イエロー 245mm UM36Y,,■手にスッとなじみ、狭い場所での作業や薄型ボルトナットの使用もこなすすぐれものです。<br><br>■同口開き従来品より約60%も軽く、手の疲れを軽減する大胆なフォルムです。<br><br>■ワンサイズ上の実力でボルトナットをガッチリつかみ、作業はスピーディーです。<br><br>■職場ごとの管理に便利な6色のグリップがあります。<br><br>■6色のカラーよりお選びいただけます。<br><br>【仕様】<br>全長(mm)：245、最大口開き(mm)：36、色：イエロー、質量(g)：300<br><br>【注意】<br>・電気が流れているものには使用しないでください。グリップには絶縁機能はありません。<br><br>【原産国】<br>日本,ロブテックスハイブリットモンキスケルトン イエロー 245mm UM36Y：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンロブテックスハイブリットモンキスケルトン イエロー 245mm UM36Y,ロブテックスハイブリットモンキスケルトン イエロー 245mm UM36Y[rn]
11-52614,http://tshop.r10s.jp/akibamac/cabinet/05065173/4989433148304.jpg?fitin=700:700,816.0000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,ＫＴＣ9．5sq．T型トルクスビットソケットT27 BT3T27,,■ビット部は差込式で、交換が可能です。<br><br>■スタンダードタイプです。<br><br>■差込角側は応力の集中を防ぐパワーフィット形状を採用しています。<br><br>【仕様】<br>差込角(mm)：9.5、全長(mm)：66、対辺寸法(mm)：4.96、呼びNo.：T27、質量(g)：45<br><br>【原産国】<br>日本,ＫＴＣ9．5sq．T型トルクスビットソケットT27 BT3T27：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンＫＴＣ9．5sq．T型トルクスビットソケットT27 BT3T27,ＫＴＣ9．5sq．T型トルクスビットソケットT27 BT3T27[rn]
11-52615,http://tshop.r10s.jp/akibamac/cabinet/05000214/3165140693509.jpg?fitin=700:700,598.4000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,ボッシュMDB035150 ボッシュ 充電マルチドリルビット,,バッテリーインパクトドライバーでいろいろな材料に、簡単に穴あけができます。,ボッシュMDB035150 ボッシュ 充電マルチドリルビット：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンボッシュMDB035150 ボッシュ 充電マルチドリルビット,ボッシュMDB035150 ボッシュ 充電マルチドリルビット[rn]
11-52616,http://tshop.r10s.jp/akibamac/cabinet/05019456/4906842120462.jpg?fitin=700:700,474.4000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,新亀製作所ソケットアダプター2分角（6.35mm） SA2,,■角度を付けて回せます。<br><br>■ボルト・ナットの敏速な仮締めに。<br><br>■電動ドライバー及び差し替えドライバーでご使用ください<br><br>【用途】<br>・建築工事。<br>・内装工事。<br>・電気工事。<br><br>【仕様】<br>差込角(mm)：6.35、全長(mm)：65、質量(g)：28<br><br>【材質/仕上】<br>■特殊鋼■H級<br><br>【原産国】<br>日本,新亀製作所ソケットアダプター2分角（6.35mm） SA2：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン新亀製作所ソケットアダプター2分角（6.35mm） SA2,新亀製作所ソケットアダプター2分角（6.35mm） SA2[rn]
11-52617,http://tshop.r10s.jp/akibamac/cabinet/05065887/4989999283297.jpg?fitin=700:700,75.2000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,トラスコ中山P－3用ブッシングNO.11 P3011,,【仕様】<br>適合本体：P－3、品名：ブッシング、質量(g)：26,トラスコ中山P&minus;3用ブッシングNO.11 P3011：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコントラスコ中山P&minus;3用ブッシングNO.11 P3011,トラスコ中山P&minus;3用ブッシングNO.11 P3011[rn]
11-52618,http://tshop.r10s.jp/akibamac/cabinet/05065716/4989999132953.jpg?fitin=700:700,651.2000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,トラスコ中山ソケット 12角タイプ 差込角12.7 対辺30mm T430W,,■スタンダードタイプです。<br><br>■ノンクロムメッキ処理で、環境に優しいです。<br><br>■12角設計で、作業しやすいです。<br><br>■材質はクロムバナジウム鋼です。<br><br>【仕様】<br>対辺寸法(mm)：30、差込角(mm)：12.7、全長(mm)：46、質量(g)：182<br>表面処理：ノンクロムメッキ<br><br>【原産国】<br>台湾,トラスコ中山ソケット 12角タイプ 差込角12.7 対辺30mm T430W：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコントラスコ中山ソケット 12角タイプ 差込角12.7 対辺30mm T430W,トラスコ中山ソケット 12角タイプ 差込角12.7 対辺30mm T430W[rn]
11-52619,http://tshop.r10s.jp/akibamac/cabinet/05065886/4989999161137.jpg?fitin=700:700,2580.0000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,トラスコ中山UF8015 TRUSCO フラップホイール 外径80X幅15X軸径6 5個入 40♯,,●一般金属用です。研磨布と研磨布の間が多少開いているため、目づまりが少なく最後まで使用できます。<br>●内面・曲面・平面、あらゆる研磨に、また回転数の調節で軟らかいものから硬いものまで自由に研磨できます。<br>●サイドのみ使用可能です。軸付なので自由自在に使用でき、ヘアラインの方向も一定です。<br>●加工ワークの形状によくなじみます。<br>●常に新しい砥粒面で研磨できる自生作用があります。<br>●放熱効果が大きく加工物を変質させません。<br>●市販の電動グラインダー・電気ドリル・ボール盤など。<br>●バリ取り、サビ落とし、塗装前の研磨、内面曲面研磨、金属表面研磨。<br>●使用工具:ストレートグラインダー。（エア・電動)<br>●粒度(#):40<br>●外径(mm):80<br>●幅(mm):15<br>●軸径(mm):6<br>●軸長(mm):40<br>●羽根枚数(枚):約71<br>●質量(g):490<br>●最高使用回転数:15000rpm<br>●材質／仕上：○軸：スチール<br><br>●ご注意：※作業時は必ず安全帽、安全メガネなどの保護具をご着用ください。※最高使用回転数以下でご使用ください。,トラスコ中山UF8015 TRUSCO フラップホイール 外径80X幅15X軸径6 5個入 40♯：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコントラスコ中山UF8015 TRUSCO フラップホイール 外径80X幅15X軸径6 5個入 40♯,トラスコ中山UF8015 TRUSCO フラップホイール 外径80X幅15X軸径6 5個入 40♯[rn]
11-52620,http://tshop.r10s.jp/akibamac/cabinet/05065886/4989999161373.jpg?fitin=700:700,3060.0000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,トラスコ中山UF8030 TRUSCO フラップホイール 外径80X幅30X軸径6 5個入 100♯,,●一般金属用です。研磨布と研磨布の間が多少開いているため、目づまりが少なく最後まで使用できます。<br>●内面・曲面・平面、あらゆる研磨に、また回転数の調節で軟らかいものから硬いものまで自由に研磨できます。<br>●サイドのみ使用可能です。軸付なので自由自在に使用でき、ヘアラインの方向も一定です。<br>●加工ワークの形状によくなじみます。<br>●常に新しい砥粒面で研磨できる自生作用があります。<br>●放熱効果が大きく加工物を変質させません。<br>●市販の電動グラインダー・電気ドリル・ボール盤など。<br>●バリ取り、サビ落とし、塗装前の研磨、内面曲面研磨、金属表面研磨。<br>●使用工具:ストレートグラインダー。（エア・電動)<br>●粒度(#):100<br>●外径(mm):80<br>●幅(mm):30<br>●軸径(mm):6<br>●軸長(mm):40<br>●羽根枚数(枚):約136<br>●質量(g):790<br>●最高使用回転数:15000rpm<br>●材質／仕上：○軸：スチール<br><br>●ご注意：※作業時は必ず安全帽、安全メガネなどの保護具をご着用ください。※最高使用回転数以下でご使用ください。,トラスコ中山UF8030 TRUSCO フラップホイール 外径80X幅30X軸径6 5個入 100♯：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコントラスコ中山UF8030 TRUSCO フラップホイール 外径80X幅30X軸径6 5個入 100♯,トラスコ中山UF8030 TRUSCO フラップホイール 外径80X幅30X軸径6 5個入 100♯[rn]
11-52621,http://tshop.r10s.jp/akibamac/cabinet/05065119/4975364013194.jpg?fitin=700:700,844.8000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,ＴＪＭデザインPIT-50BL タジマ ピットメジャー5m/メートル目盛/ブリスター (PIT50BL),,●粘着テープ付なので、任意の場所に貼り付けできます。<br>●距離測定用スチールテープ。<br>●全長(mm):5000<br>●幅(mm):13<br>●厚み(mm):0.3<br>●質量(g):78<br>●目盛:1mmピッチ<br>●数字:10mmピッチ<br>●材質／仕上：○スチール<br><br>●ご注意：※本製品には通電性があります。感電に注意して下さい。※テープのエッジで手を切る恐れがありますので、手袋を着用して下さい。,ＴＪＭデザインPIT-50BL タジマ ピットメジャー5m/メートル目盛/ブリスター (PIT50BL)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンＴＪＭデザインPIT-50BL タジマ ピットメジャー5m/メートル目盛/ブリスター (PIT50BL),ＴＪＭデザインPIT-50BL タジマ ピットメジャー5m/メートル目盛/ブリスター (PIT50BL)[rn]
11-52622,http://tshop.r10s.jp/akibamac/cabinet/05065173/4989433740959.jpg?fitin=700:700,367.2000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,京都機械工具ZKF1-2R KTC ヤスリ 丸 (ZKF12R),,●柄部はすべり止めのビニールコーティングを施しています。<br>●整備用補助用具。<br>●タイプ:中目<br>●全長(mm):220<br>●刃長(mm):92<br>●形状:丸<br>●質量(g):40<br><br>●ご注意：※叩いたり、こじると破損して飛散することがあります。,京都機械工具ZKF1-2R KTC ヤスリ 丸 (ZKF12R)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン京都機械工具ZKF1-2R KTC ヤスリ 丸 (ZKF12R),京都機械工具ZKF1-2R KTC ヤスリ 丸 (ZKF12R)[rn]
11-52623,http://tshop.r10s.jp/akibamac/cabinet/05001795/4518007030020.jpg?fitin=700:700,574.4000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,ツボサンMA150-02 ツボサン 鉄工ヤスリ 150mm 丸 中目 (MA15002),,目立てが鋭く、耐久性に優れています。全面に刃が刻まれています。,ツボサンMA150-02 ツボサン 鉄工ヤスリ 150mm 丸 中目 (MA15002)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンツボサンMA150-02 ツボサン 鉄工ヤスリ 150mm 丸 中目 (MA15002),ツボサンMA150-02 ツボサン 鉄工ヤスリ 150mm 丸 中目 (MA15002)[rn]
