11-114601,http://tshop.r10s.jp/kiro/cabinet/products/1009/10091201.jpg?fitin=700:700,20736.0000,,花・ガーデン・DIY > ガーデニング・農業 > 植木鉢・プランター > プランター,トーシン　ウッディ　WM-600,,<img src='http://image.rakuten.co.jp/kiro/cabinet/img/caution_img.jpg'><br><table width='400px' border='1' cellspacing='0' cellpadding='0'> <tr><th>商品番号</th><td>10091201</td></tr><tr><th>メーカー</th><td>トーシン</td></tr><tr><th>通常納期</th><td>１４日後以降発送（要問合せ）</td></tr><tr><th>容量</th><td>107</td></tr><tr><th>用途</th><td>屋外</td></tr><tr><th>直径（mm）</th><td>600</td></tr><tr><th>重量（kg）</th><td>36</td></tr><tr><th>デザイン</th><td>ナチュラル</td></tr><tr><th>配送区分</th><td>5<br>※商品により配送可能エリアが異なります。<br>配送エリア表をご覧ください。</td></tr><tr><th>工事対応</th><td>この商品は工事を承っておりません。<br></td></tr></table><br><br>年月を重ねた木目の風合いを独自の技術で表現したプランター。広々とした空間に、自然の優しさを印象づけます。グリーンとの相性もよく、どのような景観にも調和します<br><br><b>備考</b>商品画像はWM-900です<br><br>,トーシン　ウッディ　WM-600：キロ楽天市場支店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得トーシン　ウッディ　WM-600,木が持つあたたかい質感を最大限に表現したプランター。。トーシン　ウッディ　WM-600[rn]
11-114602,http://tshop.r10s.jp/kiro/cabinet/products/2302/23020401.jpg?fitin=700:700,18900.0000,,花・ガーデン・DIY > ガーデニング・農業 > 植木鉢・プランター > プランター,スイコー　回転成形型耐候ポリエチレンプランター　アリエッタ　SL-101　10号鉢タイプ,,<img src='http://image.rakuten.co.jp/kiro/cabinet/img/caution_img.jpg'><br><table width='400px' border='1' cellspacing='0' cellpadding='0'> <tr><th>商品番号</th><td>23020401</td></tr><tr><th>メーカー</th><td>スイコー</td></tr><tr><th>サイズ</th><td>幅 480mm × 奥行き 480mm × 高さ 480mm</td></tr><tr><th>通常納期</th><td>３～７日後発送</td></tr><tr><th>用途</th><td>屋外</td></tr><tr><th>重量（kg）</th><td>6</td></tr><tr><th>配送区分</th><td>5<br>※商品により配送可能エリアが異なります。<br>配送エリア表をご覧ください。</td></tr><tr><th>工事対応</th><td>この商品は工事を承っておりません。<br></td></tr></table><br><br>欧米ではメジャーな成形方法である『回転成形』を用いたプランターです。また信頼の日本製なので安心です！店舗のディスプレイだけでなく、ベランダやリビング、デッキの上など、様々なシーンで活躍します！<br><br><b>備考</b>●鉢のサイズは一般的な懸崖鉢を目安としております<br>●耐候処方ポリエチレンなので、屋外での使用も可能です。<br>●プランターはすべて日本の工場で生産！仕上がりにも自信があります<br>●タンクや容器を生産している会社ですので、強度なども安心です。<br><br>,スイコー　回転成形型耐候ポリエチレンプランター　アリエッタ　SL-101　10号鉢タイプ：キロ楽天市場支店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得スイコー　回転成形型耐候ポリエチレンプランター　アリエッタ　SL-101　10号鉢タイプ,使う場所を選びません！様々なシーンに調和する商品です。スイコー　回転成形型耐候ポリエチレンプランター　アリエッタ　SL-101　10号鉢タイプ[rn]
11-114603,http://tshop.r10s.jp/kiro/cabinet/products/1008/10088901.jpg?fitin=700:700,16588.8000,,花・ガーデン・DIY > ガーデニング・農業 > 植木鉢・プランター > プランター,トーシン　石材調M型　TMG-460,,<img src='http://image.rakuten.co.jp/kiro/cabinet/img/caution_img.jpg'><br><table width='400px' border='1' cellspacing='0' cellpadding='0'> <tr><th>商品番号</th><td>10088901</td></tr><tr><th>メーカー</th><td>トーシン</td></tr><tr><th>通常納期</th><td>１４日後以降発送（要問合せ）</td></tr><tr><th>容量</th><td>67</td></tr><tr><th>用途</th><td>屋外</td></tr><tr><th>直径（mm）</th><td>470</td></tr><tr><th>重量（kg）</th><td>23</td></tr><tr><th>デザイン</th><td>シンプル</td></tr><tr><th>配送区分</th><td>5<br>※商品により配送可能エリアが異なります。<br>配送エリア表をご覧ください。</td></tr><tr><th>工事対応</th><td>この商品は工事を承っておりません。<br></td></tr></table><br><br>石材調シリーズやや濃いめのグレイッシュカラーが落ち着いた趣を演出します。住宅や店舗、ビルなど、様々な空間にフィットします。<br><br>,トーシン　石材調M型　TMG-460：キロ楽天市場支店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得トーシン　石材調M型　TMG-460,重厚感のある御影石の石肌を再現した割り肌仕上げ。。トーシン　石材調M型　TMG-460[rn]
11-114604,http://tshop.r10s.jp/kiro/cabinet/products/3124/31247801.jpg?fitin=700:700,11176.8000,,花・ガーデン・DIY > ガーデニング・農業 > 植木鉢・プランター > プランター,オンリーワン　ファイバープランターベータ ヘビーリム 42　YA3-16W4 ホワイト,,<img src='http://image.rakuten.co.jp/kiro/cabinet/img/caution_img.jpg'><br><table width='400px' border='1' cellspacing='0' cellpadding='0'> <tr><th>商品番号</th><td>31247801</td></tr><tr><th>メーカー</th><td>オンリーワン</td></tr><tr><th>サイズ</th><td>幅 420mm × 奥行き 420mm × 高さ 380mm</td></tr><tr><th>カラー</th><td>ホワイト</td></tr><tr><th>通常納期</th><td>５～１０日後発送</td></tr><tr><th>用途</th><td>屋外</td></tr><tr><th>重量（kg）</th><td>9</td></tr><tr><th>配送区分</th><td>5<br>※商品により配送可能エリアが異なります。<br>配送エリア表をご覧ください。</td></tr><tr><th>工事対応</th><td>この商品は工事を承っておりません。<br></td></tr></table><br><br>軽くて丈夫、地球に豊富に存在するマグネシアセメントを主成分としたエコロジカルなファイバークレイ製<br><br><b>備考</b>寒冷地使用可能　※底穴あり<br><br>,オンリーワン　ファイバープランターベータ ヘビーリム 42　YA3-16W4 ホワイト：キロ楽天市場支店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得オンリーワン　ファイバープランターベータ ヘビーリム 42　YA3-16W4 ホワイト,人気のファイバープランターです。オンリーワン　ファイバープランターベータ ヘビーリム 42　YA3-16W4 ホワイト[rn]
11-114605,http://tshop.r10s.jp/kiro/cabinet/products/1096/10960902.jpg?fitin=700:700,10377.6000,,花・ガーデン・DIY > ガーデニング・農業 > 植木鉢・プランター > プランター,オンリーワン　ファイバープランター　アウゴ　45　YA3-F011K45E ブラック,,<img src='http://image.rakuten.co.jp/kiro/cabinet/img/caution_img.jpg'><br><table width='400px' border='1' cellspacing='0' cellpadding='0'> <tr><th>商品番号</th><td>10960902</td></tr><tr><th>メーカー</th><td>オンリーワン</td></tr><tr><th>サイズ</th><td>高さ 450mm</td></tr><tr><th>カラー</th><td>ブラック</td></tr><tr><th>通常納期</th><td>５～１０日後発送</td></tr><tr><th>用途</th><td>屋外</td></tr><tr><th>直径（mm）</th><td>450</td></tr><tr><th>重量（kg）</th><td>8</td></tr><tr><th>デザイン</th><td>シンプル</td></tr><tr><th>配送区分</th><td>5<br>※商品により配送可能エリアが異なります。<br>配送エリア表をご覧ください。</td></tr><tr><th>工事対応</th><td>この商品は工事を承っておりません。<br></td></tr></table><br><br>セメント製品の_為、環境によりクラックや色あせが節制する場合がございます<br><br>,オンリーワン　ファイバープランター　アウゴ　45　YA3-F011K45E ブラック：キロ楽天市場支店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得オンリーワン　ファイバープランター　アウゴ　45　YA3-F011K45E ブラック,軽くて丈夫マグネシアセメント使用環境配慮モデル。オンリーワン　ファイバープランター　アウゴ　45　YA3-F011K45E ブラック[rn]
11-114606,http://tshop.r10s.jp/kiro/cabinet/products/1094/10947401.jpg?fitin=700:700,20736.0000,,花・ガーデン・DIY > ガーデニング・農業 > 植木鉢・プランター > プランター,トーシン　ブリティッシュPキューブ　TC-1656,,<img src='http://image.rakuten.co.jp/kiro/cabinet/img/caution_img.jpg'><br><table width='400px' border='1' cellspacing='0' cellpadding='0'> <tr><th>商品番号</th><td>10947401</td></tr><tr><th>メーカー</th><td>トーシン</td></tr><tr><th>サイズ</th><td>幅 560mm × 奥行き 560mm × 高さ 560mm</td></tr><tr><th>通常納期</th><td>１４日後以降発送（要問合せ）</td></tr><tr><th>容量</th><td>140</td></tr><tr><th>用途</th><td>屋外</td></tr><tr><th>直径（mm）</th><td>560</td></tr><tr><th>重量（kg）</th><td>16</td></tr><tr><th>デザイン</th><td>シンプル</td></tr><tr><th>配送区分</th><td>5<br>※商品により配送可能エリアが異なります。<br>配送エリア表をご覧ください。</td></tr><tr><th>工事対応</th><td>この商品は工事を承っておりません。<br></td></tr></table><br><br>ＦＲＰで表現した英国調デザイン<br><br>,トーシン　ブリティッシュPキューブ　TC-1656：キロ楽天市場支店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得トーシン　ブリティッシュPキューブ　TC-1656,英国庭園の上質なデザインを。トーシン　ブリティッシュPキューブ　TC-1656[rn]
11-114607,http://tshop.r10s.jp/kiro/cabinet/products/1009/10090601.jpg?fitin=700:700,30412.8000,,花・ガーデン・DIY > ガーデニング・農業 > 植木鉢・プランター > プランター,トーシン　グレンウッディ シリーズ　WK-1040　※荷受けをする人が必要です。,,<img src='http://image.rakuten.co.jp/kiro/cabinet/img/caution_img.jpg'><br><table width='400px' border='1' cellspacing='0' cellpadding='0'> <tr><th>商品番号</th><td>10090601</td></tr><tr><th>メーカー</th><td>トーシン</td></tr><tr><th>サイズ</th><td>幅 1006mm × 奥行き 406mm × 高さ 420mm</td></tr><tr><th>通常納期</th><td>１４日後以降発送（要問合せ）</td></tr><tr><th>容量</th><td>140</td></tr><tr><th>用途</th><td>屋外</td></tr><tr><th>重量（kg）</th><td>40</td></tr><tr><th>デザイン</th><td>ナチュラル</td></tr><tr><th>配送区分</th><td>5<br>※商品により配送可能エリアが異なります。<br>配送エリア表をご覧ください。</td></tr><tr><th>工事対応</th><td>この商品は工事を承っておりません。<br></td></tr></table><br><br>和洋どちらの空間も美しく引き立てます。草花の色彩とよくなじむプランターです。<br><br><b>備考</b>商品画像はWK-830です<br><br>,トーシン　グレンウッディ シリーズ　WK-1040　※荷受けをする人が必要です。：キロ楽天市場支店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得トーシン　グレンウッディ シリーズ　WK-1040　※荷受けをする人が必要です。,木目のもつあたたかな質感を独自の技術でそのまま表現。。トーシン　グレンウッディ シリーズ　WK-1040　※荷受けをする人が必要です。[rn]
11-114608,http://tshop.r10s.jp/kiro/cabinet/products/1625/16253501.jpg?fitin=700:700,20932.8000,,花・ガーデン・DIY > ガーデニング・農業 > 植木鉢・プランター > プランター,SIP　バリ島　玉石のプランター　PLK-400W　 玉石,,<img src='http://image.rakuten.co.jp/kiro/cabinet/img/caution_img.jpg'><br><table width='400px' border='1' cellspacing='0' cellpadding='0'> <tr><th>商品番号</th><td>16253501</td></tr><tr><th>メーカー</th><td>SIP</td></tr><tr><th>サイズ</th><td>高さ 500mm</td></tr><tr><th>カラー</th><td>玉石</td></tr><tr><th>通常納期</th><td>５～１０日後発送</td></tr><tr><th>容量</th><td>235</td></tr><tr><th>用途</th><td>屋外</td></tr><tr><th>直径（mm）</th><td>500</td></tr><tr><th>重量（kg）</th><td>10.5</td></tr><tr><th>デザイン</th><td>インドネシア</td></tr><tr><th>配送区分</th><td>1<br>※商品により配送可能エリアが異なります。<br>配送エリア表をご覧ください。</td></tr><tr><th>工事対応</th><td>この商品は工事を承っておりません。<br></td></tr></table><br><br>セメントに玉石を積み上げたプランターです。ご自宅のお庭・玄関・室内のほか、店舗様にもおすすめです。植栽を飾り、おしゃれな空間の演出に。<br><br><b>備考</b>・バリ島で1つ１つ手作りされている商品です。汚れ・ゆがみ・小傷・カケなどがある場合がございます。アジアン雑貨のアジとなりますので、返品・交換は行っておりません。予めご了承ください。<br>・輸入品のため、在庫がない場合もございます。<br>・画面、印刷の性質上、実物と多少色が違うことがございます。<br>また、石の性質上、経年により色が変化していく場合もございます。<br><br>,SIP　バリ島　玉石のプランター　PLK-400W　 玉石：キロ楽天市場支店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得SIP　バリ島　玉石のプランター　PLK-400W　 玉石,バリ島で1つ1つ手作りされたプランター。SIP　バリ島　玉石のプランター　PLK-400W　 玉石[rn]
11-114609,http://tshop.r10s.jp/brico/cabinet/30/4975149570430_1.jpg?fitin=700:700,4784.8000,,花・ガーデン・DIY > ガーデニング・農業 > 植木鉢・プランター > プランター,【送料無料】タカショー ベジトラグポピー フェルトプランター ライムグリーン VGT-P02,,"■ポップなカラーで暮らしに彩りを与えてくれるフェルトプランター。使わないときは折りたたんでコンパクトに収納できるスグレモノです。<br>
<br>
サイズ：シングル<br>
カラー：ライムグリーン<br>
型番:VGT-P02<br>
JANコード:4975149570430<br>
構造:組立品<br>
材質:バッグ／ポリエステル・ポリプロピレン、フレーム／スチール<br>
サイズ（約）：幅650mm×奥行420mm高さ815mm<br>
重量:約2.65kg<br>
土の容量：約30L※適量（八分目程度）の容量です。",【送料無料】タカショー ベジトラグポピー フェルトプランター ライムグリーン VGT-P02：ホームセンターブリコ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【送料無料】タカショー ベジトラグポピー フェルトプランター ライムグリーン VGT-P02,【送料無料】タカショー ベジトラグポピー フェルトプランター ライムグリーン VGT-P02[rn]
11-114610,http://tshop.r10s.jp/brico/cabinet/29/4975149566129_1.jpg?fitin=700:700,10160.0000,,花・ガーデン・DIY > ガーデニング・農業 > 植木鉢・プランター > プランター,【送料無料】タカショー ベジトラグポピー 2ステップス レッド VGT-P2H04,,"■利便性が良く排水性・保湿性に優れて清潔に管理、立ったまま楽に作業ができます。<br><br>
サイズ：2ステップス<br>
カラー：レッド<br>
型番：VGT-P2H04<br>
JANコード：4975149566129<br>
構造：組立品<br>
材質：バッグ／ポリエステル・ポリプロピレン、フレーム／スチール<br>
サイズ（約）：幅675mm×奥行465mm高さ850mm<br>
重量：約3.4kg<br>
土の容量：土の容量：1バックあたり約16L ※適量（八分目程度）の容量です。",【送料無料】タカショー ベジトラグポピー 2ステップス レッド VGT-P2H04：ホームセンターブリコ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【送料無料】タカショー ベジトラグポピー 2ステップス レッド VGT-P2H04,【送料無料】タカショー ベジトラグポピー 2ステップス レッド VGT-P2H04[rn]
11-114611,http://tshop.r10s.jp/brico/cabinet/59/4975149567959_1.jpg?fitin=700:700,638.4000,,花・ガーデン・DIY > ガーデニング・農業 > 植木鉢・プランター > プランター,タカショー 先割花壇フリー 焼磨 15cm EG-15Y,,"花壇に合わせて形を変えることができる。花壇づくりに最適。<br>
<br>
【材質】天然木<br>
【サイズ】約高さ15cm×厚さ2.6cm×長さ100cm<br>
【重量】約1.4kg",タカショー 先割花壇フリー 焼磨 15cm EG-15Y：ホームセンターブリコ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼントタカショー 先割花壇フリー 焼磨 15cm EG-15Y,タカショー 先割花壇フリー 焼磨 15cm EG-15Y[rn]
