16-188801,http://tshop.r10s.jp/worldcycle/cabinet/itiran32/tuf-d-valcore.jpg?fitin=700:700,192.0000,,スポーツ・アウトドア > 自転車・サイクリング > メンテナンス > その他,【M便】TUFO バルブコア,,"・仏式バルブの先端 コアのみ※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がある事をご了承ください。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",【M便】TUFO バルブコア：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理【M便】TUFO バルブコア,【M便】TUFO バルブコア[rn]
16-188802,http://tshop.r10s.jp/worldcycle/cabinet/itiran46/crn-k-0327390001.jpg?fitin=700:700,2112.8000,,スポーツ・アウトドア > 自転車・サイクリング > メンテナンス > その他,【特急】クランクブラザーズ ペダル リフレッシュキット,,"<B>ペダルリフレッシュキットです。</B>  <BR>・2016年のニューモデルにはベアリングに、アウターには Enduro カートリッジベアリング、インナーには igus LL-gride ブッシュと、高品質ベアリングが採用されています。   <BR>・ペダル リフレッシュキットは、ニューモデルの補修だけでなく、ノーマルベアリング採用モデルへも、高品質ベアリングへのアップグレードキットとしてお使いいただけます。<BR><BR><BR>  <B>商品のカラー・サイズについて</B>      <BR>・商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。  <BR>・掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。  <BR>・また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承ください。<BR><BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",【特急】クランクブラザーズ ペダル リフレッシュキット：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理【特急】クランクブラザーズ ペダル リフレッシュキット,【特急】クランクブラザーズ ペダル リフレッシュキット[rn]
16-188803,http://tshop.r10s.jp/worldcycle/cabinet/reitiran1/00044956_photo1.jpg?fitin=700:700,2736.0000,,スポーツ・アウトドア > 自転車・サイクリング > メンテナンス > その他,PMP MC02用 BBツール 【自転車】【ロードレーサーパーツ】【ボトムブラケット】【PMP】,,"■PMP純正 MC02 BB専用工具※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がある事をご了承ください。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",PMP MC02用 BBツール 【自転車】【ロードレーサーパーツ】【ボトムブラケット】【PMP】：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理PMP MC02用 BBツール 【自転車】【ロードレーサーパーツ】【ボトムブラケット】【PMP】,PMP MC02用 BBツール 【自転車】【ロードレーサーパーツ】【ボトムブラケット】【PMP】[rn]
16-188804,http://tshop.r10s.jp/worldcycle/cabinet/reitiran2/00050945_photo1.jpg?fitin=700:700,1600.0000,,スポーツ・アウトドア > 自転車・サイクリング > メンテナンス > その他,【M便】NoTubes Universal 44mm Tubeless Road Valve Stem 2本（AS0020）,,"ZTR ALPHAやその他多くのロード用チューブレスリムに適合します。マビック、カンパニョーロ、フルクラム、シマノなどの密封スポークベッドリムまたは、イエローテープを使用して700Cの非チューブレスリムをチューブレスとして使用することができます。8mmのバルブ穴まで適合。■バルブコア脱着可能■１ペア（２個入り） ※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がある事をご了承ください。 <BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",【M便】NoTubes Universal 44mm Tubeless Road Valve Stem 2本（AS0020）：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理【M便】NoTubes Universal 44mm Tubeless Road Valve Stem 2本（AS0020）,【M便】NoTubes Universal 44mm Tubeless Road Valve Stem 2本（AS0020）[rn]
16-188805,http://tshop.r10s.jp/worldcycle/cabinet/itiran21/bbb-g-bls-76.jpg?fitin=700:700,3024.0000,,スポーツ・アウトドア > 自転車・サイクリング > メンテナンス > その他,BBB エココンボ BLS-76 【自転車】【ヘッドライト】【BBB】,,"●ECOBEAM(BLS-75)とREDLASER REAR(BLS-52)のセット●電池 83×38×37mm ※カラーはディスプレイの種類等により、実物と異なって見える場合がございます。仕様、ロゴ等のデザインは変更される場合がございます。また、メーカーが発表していない寸法やサイズ等に関するお問い合わせにはお答えできません、あらかじめご了承ください。 <BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",BBB エココンボ BLS-76 【自転車】【ヘッドライト】【BBB】：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理BBB エココンボ BLS-76 【自転車】【ヘッドライト】【BBB】,BBB エココンボ BLS-76 【自転車】【ヘッドライト】【BBB】[rn]
16-188806,http://tshop.r10s.jp/worldcycle/cabinet/itiran21/bbb-g-bls-75.jpg?fitin=700:700,2015.2000,,スポーツ・アウトドア > 自転車・サイクリング > メンテナンス > その他,BBB エコビーム BLS-75 【自転車】【ヘッドライト】【BBB】,,"●軽量でコンパクトなヘッドライト。●明るい0.5ワットのLEDを使用。●シールドツイストロックヘッド構造の防水加工を施したボディ。●経済的な電力消費で電池の寿命が長持ち。●ゴムで覆われた防水加工スイッチはストラップと同じカラーに。●付属の調節可能なシリコン製ストラップマウントブラケットで簡単にスタンダードとオーバーサイズのハンドルバーに取り付け可能。●2つのモード:スタンダードビーム、フラッシュビーム。●単三電池×3本使用(含まれています)。◆ライト本体サイズ 83×38×37mm  ◆参考重量 74g ※カタログ値 ※カラーはディスプレイの種類等により、実物と異なって見える場合がございます。仕様、ロゴ等のデザインは変更される場合がございます。また、メーカーが発表していない寸法やサイズ等に関するお問い合わせにはお答えできません、あらかじめご了承ください。 <BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",BBB エコビーム BLS-75 【自転車】【ヘッドライト】【BBB】：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理BBB エコビーム BLS-75 【自転車】【ヘッドライト】【BBB】,BBB エコビーム BLS-75 【自転車】【ヘッドライト】【BBB】[rn]
16-188807,http://tshop.r10s.jp/worldcycle/cabinet/reitiran3/00079925_photo1.jpg?fitin=700:700,718.4000,,スポーツ・アウトドア > 自転車・サイクリング > メンテナンス > その他,BBB タイトフィックス BLS-94 【自転車】【ヘッドライト】【BBB】,,"●角度調節可能なストライクヘッドライト用組み付け用ブラケット。●スタンダードサイズとオーバーサイズのハンドルバーの内径に適用。(BLS-71、72用) ※カラーはディスプレイの種類等により、実物と異なって見える場合がございます。仕様、ロゴ等のデザインは変更される場合がございます。また、メーカーが発表していない寸法やサイズ等に関するお問い合わせにはお答えできません、あらかじめご了承ください。 <BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",BBB タイトフィックス BLS-94 【自転車】【ヘッドライト】【BBB】：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理BBB タイトフィックス BLS-94 【自転車】【ヘッドライト】【BBB】,BBB タイトフィックス BLS-94 【自転車】【ヘッドライト】【BBB】[rn]
16-188808,http://tshop.r10s.jp/worldcycle/cabinet/itiran21/bbb-g-028572.jpg?fitin=700:700,2735.2000,,スポーツ・アウトドア > 自転車・サイクリング > メンテナンス > その他,BBB エナジーバー バッテリー BLS-93 【自転車】【ヘッドライト】【BBB】,,"●高品質のリチウムイオンポリマー(2300mAh3.7V)電池パック。●BLS-71/72ストライクシリーズに適用。●システムはショートや過充放電等から保護されている。●電池パックは400回充放電可能。 ◆ライト本体サイズ 77×23×23mm  ◆参考重量 56g ※カタログ値 ※カラーはディスプレイの種類等により、実物と異なって見える場合がございます。仕様、ロゴ等のデザインは変更される場合がございます。また、メーカーが発表していない寸法やサイズ等に関するお問い合わせにはお答えできません、あらかじめご了承ください。 <BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",BBB エナジーバー バッテリー BLS-93 【自転車】【ヘッドライト】【BBB】：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理BBB エナジーバー バッテリー BLS-93 【自転車】【ヘッドライト】【BBB】,BBB エナジーバー バッテリー BLS-93 【自転車】【ヘッドライト】【BBB】[rn]
16-188809,http://tshop.r10s.jp/worldcycle/cabinet/itiran21/bbb-g-bls-71.jpg?fitin=700:700,11087.2000,,スポーツ・アウトドア > 自転車・サイクリング > メンテナンス > その他,BBB ストライク 300 BLS-71 ヘッドライト 【自転車】【ヘッドライト】【BBB】,,"●軽量かつコンパクトなヘッドライト。●強力な300ルーメン、2800カンデラのXPG-R5 Cree LED。●交換可能の内部エネルギーバー(BLS-93)電池パック。●4つのモード:スーパービーム、ハイビーム、スタンダードビーム、ロービーム、フラッシュビーム。●ゴムで覆われた防水加工スイッチはパワーインジケーターも兼用。●多機能電源インジケーターは電池残量がなくなると赤く光り、点灯すると青く光って、充電すると青のフラッシュライトが点滅。●通常4時間で充電完了し、システムはショートや過充電等から保護●高品質電池(2300mAh3.7V)は400回充放電可能 ◆ライト本体サイズ 112×35×40mm  ◆参考重量 127g ※カタログ値※カラーはディスプレイの種類等により、実物と異なって見える場合がございます。仕様、ロゴ等のデザインは変更される場合がございます。また、メーカーが発表していない寸法やサイズ等に関するお問い合わせにはお答えできません、あらかじめご了承ください。 <BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",BBB ストライク 300 BLS-71 ヘッドライト 【自転車】【ヘッドライト】【BBB】：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理BBB ストライク 300 BLS-71 ヘッドライト 【自転車】【ヘッドライト】【BBB】,BBB ストライク 300 BLS-71 ヘッドライト 【自転車】【ヘッドライト】【BBB】[rn]
16-188810,http://tshop.r10s.jp/worldcycle/cabinet/itiran21/bbb-g-bls-72.jpg?fitin=700:700,14255.2000,,スポーツ・アウトドア > 自転車・サイクリング > メンテナンス > その他,BBB ストライク 500 BLS-72 ヘッドライト 【自転車】【ヘッドライト】【BBB】,,"●軽量かつコンパクトなヘッドライト。 ●強力な500ルーメンのXM-L Cree LED。●交換可能の内部エネルギーバー(BLS-93)電池パック。 ●4つのモード:スーパービーム、ハイビーム、スタンダードビーム、ロービーム、フラッシュビーム。 ●ゴムで覆われた防水加工スイッチはパワーインジケーターも兼用。 ●多機能電源インジケーターは電池残量がなくなると赤く光り、点灯すると青く光って、充電すると青のフラッシュライトが点滅。●通常4時間で充電完了し、システムはショートや過充電等から保護。●高品質電池(2300mAh3.7V)は400回充放電可能。 ◆ライト本体サイズ 112×35×40mm  ◆参考重量 127g ※カタログ値 ※カラーはディスプレイの種類等により、実物と異なって見える場合がございます。仕様、ロゴ等のデザインは変更される場合がございます。また、メーカーが発表していない寸法やサイズ等に関するお問い合わせにはお答えできません、あらかじめご了承ください。 <BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",BBB ストライク 500 BLS-72 ヘッドライト 【自転車】【ヘッドライト】【BBB】：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理BBB ストライク 500 BLS-72 ヘッドライト 【自転車】【ヘッドライト】【BBB】,BBB ストライク 500 BLS-72 ヘッドライト 【自転車】【ヘッドライト】【BBB】[rn]
16-188811,http://tshop.r10s.jp/worldcycle/cabinet/itiran24/vlg-d-vg-1012.jpg?fitin=700:700,608.8000,,スポーツ・アウトドア > 自転車・サイクリング > メンテナンス > その他,【M便】ベロガレージ プロテクターシート,,"●容量:大1、小2※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がある事をご了承ください。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",【M便】ベロガレージ プロテクターシート：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理【M便】ベロガレージ プロテクターシート,【M便】ベロガレージ プロテクターシート[rn]
