16-111701,http://tshop.r10s.jp/akibamac/cabinet/05264069/4901087125081.jpg?fitin=700:700,457.6000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,ELPA（エルパ）配電盤球 5PG-135-5PH (G1355PH),,●まとめて買えるからお得。<br>●配電盤用電球。<br>●配電盤、開閉装置などの信号用や表示灯として使用する電球です。<br>●配電盤などに最適。<br>●1個入りのG-135Hもございます。<br><br>【製品仕様】<br>■定格：　・電圧　18V 0.11A　・消費電力 2W　・寿命：約2000時間<br>■本体サイズ：　・全長：33mm　・バルブ径：13mm　・口金：E12<br>■入数：5個<br>■カラー：クリア,ELPA（エルパ）配電盤球 5PG-135-5PH (G1355PH)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンELPA（エルパ）配電盤球 5PG-135-5PH (G1355PH),ELPA（エルパ）配電盤球 5PG-135-5PH (G1355PH)[rn]
16-111702,http://tshop.r10s.jp/akibamac/cabinet/05264069/4901087114566.jpg?fitin=700:700,136.8000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,ELPA（エルパ）火災報知機用電球G-1443H (G1443H),,●ビル、工場、劇場などの防火設備としての火災報知機に使用する電球です。<br><br>【製品仕様】<br>■定格：　・電圧　220V　・消費電力 5W　・寿命：約5000時間<br>■本体サイズ：　・全長：48mm　・バルブ径：20mm　・口金：E12<br>■入数：1個<br>■カラー：クリア,ELPA（エルパ）火災報知機用電球G-1443H (G1443H)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンELPA（エルパ）火災報知機用電球G-1443H (G1443H),ELPA（エルパ）火災報知機用電球G-1443H (G1443H)[rn]
16-111703,http://tshop.r10s.jp/akibamac/cabinet/05264069/4901087114269.jpg?fitin=700:700,110.4000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,ELPA（エルパ）ローソク球G-1107H(C) (G1107HC),,●ローソクの炎形をしており、ローソク灯、灯明用などに適しています。<br><br>【製品仕様】<br>■定格電圧：100V<br>■定格消費電力：7W<br>■寿命：約1000時間<br>■本体サイズ：全長53×バルブ径23(mm)<br>■口金：E12<br>■入数：1個<br>■カラー：クリア,ELPA（エルパ）ローソク球G-1107H(C) (G1107HC)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンELPA（エルパ）ローソク球G-1107H(C) (G1107HC),ELPA（エルパ）ローソク球G-1107H(C) (G1107HC)[rn]
16-111704,http://tshop.r10s.jp/akibamac/cabinet/05264069/4901087101740.jpg?fitin=700:700,67.2000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,ELPA（エルパ）節電ナツメ球G-5H(W) (G5HW),,●消費電力2.5Wでまぶしくなく、常夜灯に適しています。<br>●小形・低ワットで長寿命設計の電球。常夜灯、装飾用に適しています。<br><br>【製品仕様】<br>■定格電圧：100V<br>■定格消費電力：2.5W<br>■定格寿命：約3000時間<br>■本体サイズ：全長48×バルブ径20(mm)<br>■口金：E12<br>■入数：1個<br>■カラー：ホワイト,ELPA（エルパ）節電ナツメ球G-5H(W) (G5HW)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンELPA（エルパ）節電ナツメ球G-5H(W) (G5HW),ELPA（エルパ）節電ナツメ球G-5H(W) (G5HW)[rn]
16-111705,http://tshop.r10s.jp/akibamac/cabinet/05264069/4901087203468.jpg?fitin=700:700,166.4000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,ELPA（エルパ）ピリケン球 4.8V 0.5AGA-17NH (GA17NH),,●主に乾電池4本用の懐中電灯などに使用します。<br>●強力ライトなどに<br><br>【製品仕様】<br>■定格：4.8V 0.5A<br>■入数：2個,ELPA（エルパ）ピリケン球 4.8V 0.5AGA-17NH (GA17NH)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンELPA（エルパ）ピリケン球 4.8V 0.5AGA-17NH (GA17NH),ELPA（エルパ）ピリケン球 4.8V 0.5AGA-17NH (GA17NH)[rn]
16-111706,http://tshop.r10s.jp/akibamac/cabinet/04082709/4966307305520.jpg?fitin=700:700,107.2000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,ヤザワC321210W シャンデリア球 C32（E12口金/10W/ホワイト）,,●ガラス球の形状が炎型で、クリスタルシャンデリアなどの器具に最適です。,ヤザワC321210W シャンデリア球 C32（E12口金/10W/ホワイト）：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンヤザワC321210W シャンデリア球 C32（E12口金/10W/ホワイト）,ヤザワC321210W シャンデリア球 C32（E12口金/10W/ホワイト）[rn]
16-111707,http://tshop.r10s.jp/akibamac/cabinet/05264069/4901087006458.jpg?fitin=700:700,110.4000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,ELPA（エルパ）ローソク球白G-11H(W) (G11HW),,●ローソクの炎形をしており、ローソク灯、灯明用などに適しています。<br><br>【製品仕様】<br>■定格電圧：100V<br>■定格消費電力：5W<br>■寿命：約3000時間<br>■本体サイズ：全長53×バルブ径23(mm)<br>■口金：E12<br>■入数：2個<br>■カラー：ホワイト,ELPA（エルパ）ローソク球白G-11H(W) (G11HW)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンELPA（エルパ）ローソク球白G-11H(W) (G11HW),ELPA（エルパ）ローソク球白G-11H(W) (G11HW)[rn]
16-111708,http://tshop.r10s.jp/akibamac/cabinet/05264069/4901087183418.jpg?fitin=700:700,747.2000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,ELPA（エルパ）ライティングレールソケット E26B-LRN26H (BLRN26H),,●ライティングダクト用電球ソケット<br><br>【製品仕様】<br>■定格：250V 6A<br>■白熱電球：60Wまで<br>■口金：E26,ELPA（エルパ）ライティングレールソケット E26B-LRN26H (BLRN26H)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンELPA（エルパ）ライティングレールソケット E26B-LRN26H (BLRN26H),ELPA（エルパ）ライティングレールソケット E26B-LRN26H (BLRN26H)[rn]
16-111709,http://tshop.r10s.jp/akibamac/cabinet/05264069/4901087006717.jpg?fitin=700:700,128.8000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,ELPA（エルパ）シャンデリア E26G-60H(C) (G60HC),,●シャンデリアなどの装飾照明に適しています。<br>●ガラス球の形状がローソクの炎形の電球。シャンデリア器具にはもちろん、電球の形やフィラメントの輝きを見せるブラケット、ペンダントにも使用できます。<br><br>【製品仕様】<br>■定格：　・電圧　100/110V　・消費電力 25W　・寿命：約1500時間<br>■本体サイズ：　・全長：102mm　・バルブ径：37mm　・口金：E26<br>■入数：1個<br>■カラー：クリア,ELPA（エルパ）シャンデリア E26G-60H(C) (G60HC)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンELPA（エルパ）シャンデリア E26G-60H(C) (G60HC),ELPA（エルパ）シャンデリア E26G-60H(C) (G60HC)[rn]
16-111710,http://tshop.r10s.jp/akibamac/cabinet/04082709/4966307305506.jpg?fitin=700:700,228.8000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,ヤザワG602660C ベビーボール球（E26口金/クリア）,,透明なガラス球を通して豪華な光を演出します。,ヤザワG602660C ベビーボール球（E26口金/クリア）：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンヤザワG602660C ベビーボール球（E26口金/クリア）,ヤザワG602660C ベビーボール球（E26口金/クリア）[rn]
16-111711,http://tshop.r10s.jp/akibamac/cabinet/05264069/4901087098507.jpg?fitin=700:700,150.4000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,ELPA（エルパ）シャンデリア 40WG-701H(W) (G701HW),,●海外照明器具用(主にヨーロッパ)。<br>●E14ベースはヨーロッパの照明器具に多く使われています。<br>●ガラス球の形状がローソクの炎形の電球。シャンデリア器具にはもちろん、電球の形やフィラメントの輝きを見せるブラケット、ペンダントにも使用できます。<br><br>【製品仕様】<br>■定格：　・電圧　100/110V　・消費電力 40W　・寿命：約1500時間<br>■本体サイズ：　・全長：100mm　・バルブ径：32mm　・口金：E14<br>■入数：1個<br>■カラー：ホワイト,ELPA（エルパ）シャンデリア 40WG-701H(W) (G701HW)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンELPA（エルパ）シャンデリア 40WG-701H(W) (G701HW),ELPA（エルパ）シャンデリア 40WG-701H(W) (G701HW)[rn]
