16-159201,http://tshop.r10s.jp/monju/cabinet/olfa-2011/ltd-03.jpg?fitin=700:700,296.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > 手動切断工具 > カッター,OLFA(オルファ)リミテッドSAオートロック　LTD-03,,"切るために美しく、上質のグレードアップカッター 
<br>　 
<br>リミテッドの名にふさわしい、洗練されたデザインとフォルム。
<br>すべてにおいて使う人を満たす、ひとクラス上のカッターです 
<br>　 
<br>◆使いやすいスリムなデザインが、様々なシーンで活躍します",OLFA(オルファ)リミテッドSAオートロック　LTD-03：工具のお店　モンジュＳＨＯＰ,TONE（トネ）PROXXON(プロクソン)アーテック（ARTEC)夏休みの工作ホーザン　HOZANジェフコム圧着工具工具箱電気工事士ロブテックスMCCKTCOLFAはんだごて電気工事士技能試験ベッセル工具ANEX（兼古製作所）シリコンエンジニアOLFA(オルファ)リミテッドSAオートロック　LTD-03,OLFA(オルファ)リミテッドSAオートロック　LTD-03[rn]
16-159202,http://tshop.r10s.jp/monju/cabinet/olfa-2011/ltd-01.jpg?fitin=700:700,269.6000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > 手動切断工具 > カッター,OLFA(オルファ)リミテッドFAオートロック　LTD-01,,"切るために美しく、上質のグレードアップカッター 
<br>　 
<br>リミテッドの名にふさわしい、洗練されたデザインとフォルム。
<br>すべてにおいて使う人を満たす、ひとクラス上のカッターです 
<br>　 
<br>◆新方式オートロックは、使用時にはしっかりロックし、落としても刃がホルダー内に戻りやすい安心設計です",OLFA(オルファ)リミテッドFAオートロック　LTD-01：工具のお店　モンジュＳＨＯＰ,TONE（トネ）PROXXON(プロクソン)アーテック（ARTEC)夏休みの工作ホーザン　HOZANジェフコム圧着工具工具箱電気工事士ロブテックスMCCKTCOLFAはんだごて電気工事士技能試験ベッセル工具ANEX（兼古製作所）シリコンエンジニアOLFA(オルファ)リミテッドFAオートロック　LTD-01,OLFA(オルファ)リミテッドFAオートロック　LTD-01[rn]
16-159203,http://tshop.r10s.jp/monju/cabinet/olfa-2011/ltd-02.jpg?fitin=700:700,269.6000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > 手動切断工具 > カッター,OLFA(オルファ)リミテッドAAカッターナイフ オートロック　LTD-02,,"切るために美しく、上質のグレードアップカッター 
<br>　 
<br>リミテッドの名にふさわしい、洗練されたデザインとフォルム。
<br>すべてにおいて使う人を満たす、ひとクラス上のカッターです 
<br>　 
<br>◆独自のオートロック方式。鉛筆(六面)カットホルダーは、指にフィットします",OLFA(オルファ)リミテッドAAカッターナイフ オートロック　LTD-02：工具のお店　モンジュＳＨＯＰ,TONE（トネ）PROXXON(プロクソン)アーテック（ARTEC)夏休みの工作ホーザン　HOZANジェフコム圧着工具工具箱電気工事士ロブテックスMCCKTCOLFAはんだごて電気工事士技能試験ベッセル工具ANEX（兼古製作所）シリコンエンジニアOLFA(オルファ)リミテッドAAカッターナイフ オートロック　LTD-02,OLFA(オルファ)リミテッドAAカッターナイフ オートロック　LTD-02[rn]
16-159204,http://tshop.r10s.jp/monju/cabinet/olfa-2011/ltd-05.jpg?fitin=700:700,296.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > 手動切断工具 > カッター,OLFA(オルファ)リミテッドSKLTD-05,,"切るために美しく、上質のグレードアップカッター 
<br>　 
<br>リミテッドの名にふさわしい、洗練されたデザインとフォルム。
<br>すべてにおいて使う人を満たす、ひとクラス上のカッターです
<br>
　 
<br>◆切れ味がよく、刃先が30度の鋭角刃なので切り口がよく見え、細かな作業に適しています",OLFA(オルファ)リミテッドSKLTD-05：工具のお店　モンジュＳＨＯＰ,TONE（トネ）PROXXON(プロクソン)アーテック（ARTEC)夏休みの工作ホーザン　HOZANジェフコム圧着工具工具箱電気工事士ロブテックスMCCKTCOLFAはんだごて電気工事士技能試験ベッセル工具ANEX（兼古製作所）シリコンエンジニアOLFA(オルファ)リミテッドSKLTD-05,OLFA(オルファ)リミテッドSKLTD-05[rn]
16-159205,http://tshop.r10s.jp/monju/cabinet/olfa-2011/ltd-05.jpg?fitin=700:700,25544.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > 手動切断工具 > カッター,OLFA(オルファ)リミテッドSKLTD-05（100本入特価）,,,OLFA(オルファ)リミテッドSKLTD-05（100本入特価）：工具のお店　モンジュＳＨＯＰ,TONE（トネ）PROXXON(プロクソン)アーテック（ARTEC)夏休みの工作ホーザン　HOZANジェフコム圧着工具工具箱電気工事士ロブテックスMCCKTCOLFAはんだごて電気工事士技能試験ベッセル工具ANEX（兼古製作所）シリコンエンジニアOLFA(オルファ)リミテッドSKLTD-05（100本入特価）,OLFA(オルファ)リミテッドSKLTD-05（100本入特価）[rn]
16-159206,http://tshop.r10s.jp/monju/cabinet/olfa-2011/ltd-09.jpg?fitin=700:700,593.6000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > 手動切断工具 > カッター,OLFA(オルファ)リミテッドAKペンタイプナイフ　LTD-09,,,OLFA(オルファ)リミテッドAKペンタイプナイフ　LTD-09：工具のお店　モンジュＳＨＯＰ,TONE（トネ）PROXXON(プロクソン)アーテック（ARTEC)夏休みの工作ホーザン　HOZANジェフコム圧着工具工具箱電気工事士ロブテックスMCCKTCOLFAはんだごて電気工事士技能試験ベッセル工具ANEX（兼古製作所）シリコンエンジニアOLFA(オルファ)リミテッドAKペンタイプナイフ　LTD-09,OLFA(オルファ)リミテッドAKペンタイプナイフ　LTD-09[rn]
16-159207,http://tshop.r10s.jp/monju/cabinet/olfa-2011/ltd-04.jpg?fitin=700:700,377.6000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > 手動切断工具 > カッター,OLFA(オルファ)リミテッドMAオートロック　LTD-04,,,OLFA(オルファ)リミテッドMAオートロック　LTD-04：工具のお店　モンジュＳＨＯＰ,TONE（トネ）PROXXON(プロクソン)アーテック（ARTEC)夏休みの工作ホーザン　HOZANジェフコム圧着工具工具箱電気工事士ロブテックスMCCKTCOLFAはんだごて電気工事士技能試験ベッセル工具ANEX（兼古製作所）シリコンエンジニアOLFA(オルファ)リミテッドMAオートロック　LTD-04,OLFA(オルファ)リミテッドMAオートロック　LTD-04[rn]
16-159208,http://tshop.r10s.jp/monju/cabinet/olfa-2011/ltd-07.jpg?fitin=700:700,485.6000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > 手動切断工具 > カッター,OLFA(オルファ)リミテッドNLネジロック　LTD-07,,"切るために美しく、上質のグレードアップカッター 
<br>リミテッドの名にふさわしい、洗練されたデザインとフォルム。
<br>すべてにおいて使う人を満たす、ひとクラス上のカッターです 
<br>洗練されたデザインは、海外のお客さまからもご支持いただいております。
<br>◆力のかけやすい形状を追及した滑りにくいラバー付きグリップ。しっかりと固定できるネジ止め式です",OLFA(オルファ)リミテッドNLネジロック　LTD-07：工具のお店　モンジュＳＨＯＰ,TONE（トネ）PROXXON(プロクソン)アーテック（ARTEC)夏休みの工作ホーザン　HOZANジェフコム圧着工具工具箱電気工事士ロブテックスMCCKTCOLFAはんだごて電気工事士技能試験ベッセル工具ANEX（兼古製作所）シリコンエンジニアOLFA(オルファ)リミテッドNLネジロック　LTD-07,OLFA(オルファ)リミテッドNLネジロック　LTD-07[rn]
16-159209,http://tshop.r10s.jp/monju/cabinet/olfa-2011/ltd-08gc.jpg?fitin=700:700,666.4000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > 手動切断工具 > カッター,OLFA(オルファ)リミテッドALギガ LTD-08GC,,"切るために美しく、上質のグレードアップカッター 
<br>　 
<br>リミテッドの名にふさわしい、洗練されたデザインとフォルム(特別色)
<br>すべてにおいて使う人を満たす、ひとクラス上のカッターです 
<br>　 
<br>◆ワンタッチで刃が出せしっかりとロックするオートロック式(40kg) 
力のかけやすい形状を追及した滑りにくいラバー付きグリップ。",OLFA(オルファ)リミテッドALギガ LTD-08GC：工具のお店　モンジュＳＨＯＰ,TONE（トネ）PROXXON(プロクソン)アーテック（ARTEC)夏休みの工作ホーザン　HOZANジェフコム圧着工具工具箱電気工事士ロブテックスMCCKTCOLFAはんだごて電気工事士技能試験ベッセル工具ANEX（兼古製作所）シリコンエンジニアOLFA(オルファ)リミテッドALギガ LTD-08GC,OLFA(オルファ)リミテッドALギガ LTD-08GC[rn]
16-159210,http://tshop.r10s.jp/monju/cabinet/olfa-2011/204b.jpg?fitin=700:700,269.6000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > 手動切断工具 > カッター,OLFA(オルファ)PカッターS型ネジロック　204B,,"工作からアウトドアまで幅広く使用できるクラフトナイフ。
<br>アクリル・塩ビ板などをカットできるプラスチックカッター。
<br>安全性や携帯性を考えた開梱用カッター。
<br>専用用途に合わせて一般の方からプロの方まで
幅広くご愛用いただいています
<br>◆アクリル・塩ビ板などの硬質プラスチック板専用カッターです 
<br>◆刃はスライド式で、本体に収納でき安全に保管できます 
<br>◆付属品：替刃2枚内臓 
<br>◆本体に替刃を2枚内蔵",OLFA(オルファ)PカッターS型ネジロック　204B：工具のお店　モンジュＳＨＯＰ,TONE（トネ）PROXXON(プロクソン)アーテック（ARTEC)夏休みの工作ホーザン　HOZANジェフコム圧着工具工具箱電気工事士ロブテックスMCCKTCOLFAはんだごて電気工事士技能試験ベッセル工具ANEX（兼古製作所）シリコンエンジニアOLFA(オルファ)PカッターS型ネジロック　204B,OLFA(オルファ)PカッターS型ネジロック　204B[rn]
16-159211,http://tshop.r10s.jp/monju/cabinet/olfa-2011/108b.jpg?fitin=700:700,216.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > 手動切断工具 > カッター,OLFA(オルファ)新サブナイフL型　108B,,"工作からアウトドアまで幅広く使用できるクラフトナイフ。
<br>アクリル・塩ビ板などをカットできるプラスチックカッター。
<br>安全性や携帯性を考えた開梱用カッター。
<br>専用用途に合わせて一般の方からプロの方まで幅広くご愛用いただいています 
<br>◆携帯に便利なコンパクトサイズながら、幅広い用途に使える万能ナイフです。
<br>別売りのフックS刃の装着も可能。本体に替刃を1枚内蔵 
<br>◆付属品：替刃1枚内臓 
<br>◆左右両用",OLFA(オルファ)新サブナイフL型　108B：工具のお店　モンジュＳＨＯＰ,TONE（トネ）PROXXON(プロクソン)アーテック（ARTEC)夏休みの工作ホーザン　HOZANジェフコム圧着工具工具箱電気工事士ロブテックスMCCKTCOLFAはんだごて電気工事士技能試験ベッセル工具ANEX（兼古製作所）シリコンエンジニアOLFA(オルファ)新サブナイフL型　108B,OLFA(オルファ)新サブナイフL型　108B[rn]
