16-152101,http://tshop.r10s.jp/worldcycle/cabinet/itiran49/fab-k-fp3016u30os.jpg?fitin=700:700,7600.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > サドル,fabric(ファブリック) CELL GRNWHT サドル,,"<B>私たちは、このCellでサドルデザインに革命を起こしました。</B>  <BR>・これまで軽量ランニングシューズに使われたことのあるエアスプリング技術を初めて使用したサドルです。  <BR>・体重をサドル全体で均等に支えるために人間工学的にデザインされました。  <BR>・寛容で柔軟な上部構造が究極のクッション性をもたらし、衝撃と振動を低減します。  <BR>・独自の“Hex-air（六角形のエアセル）は長くその形状を保ち続けます。  <BR>・width 155mm  <BR>・length 282mm  <BR>・base Nylon flex  <BR>・rails cro-mo  <BR>・upper Water proof TPU rubber  <BR>・core Unique Hex-Air cells  <BR>・<IMG src=""http://image.rakuten.co.jp/worldcycle/cabinet/syousai20/fab-k-cell-1.jpg"" width=""400"" height=""206"" border=""0""><BR><BR><BR>  <B>商品のカラー・サイズについて</B>      <BR>・商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。  <BR>・掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。  <BR>・また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承ください。<BR><BR><B><FONT color=#ff0000>※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",fabric(ファブリック) CELL GRNWHT サドル：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理fabric(ファブリック) CELL GRNWHT サドル,fabric(ファブリック) CELL GRNWHT サドル[rn]
16-152102,http://tshop.r10s.jp/worldcycle/cabinet/itiran49/fab-k-fu4500se04.jpg?fitin=700:700,6800.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > サドル,fabric(ファブリック) Scoop Shallow Elite BLKGRN サドル,,<B>Scoopはモダンサイクリングのあらゆるジャンルで使える、柔軟性と人間工学を考えた多用途サドルです。</B>  <BR>・柔軟なベースに真空接着したアッパーと特別にデザインされたレールで構成することで、快適さ、性能、簡潔さの完璧なバランスを造り上げます。  <BR>・3種類のサドルプロファイル、さまざまな色の選択が可能です。fabric Scoop、サイクリストひとりひとりのために作られました。  <BR>・どのfabric Scoopサドルも、カバー、ベース、レールの3つのパーツを組み合わせては、これまでの伝統的なサドルに必要とされた鋲や余分な材料を排除しました。  <BR>・さらに軽量化、快適性の向上、クリーニングの簡単さという進歩をもたらしました。  <BR>・私たちの独特な、新しい構造は、フォームトッパーをより快適にし、ベースの弾性を向上させました。  <BR>・Scoop全モデルは、耐久性・耐水性に優れたマイクロファイバーに包まれており、グリップ性に優れながら、自由な動きを妨げません。    <BR>・266g（カタログ値）<BR>・base Nylon  <BR>・rail Hollow Cro-mo  <BR>・upper Lightweight PU foam  <BR>・cover Waterproof microfibre<BR><BR><BR>  <B>商品のカラー・サイズについて</B>      <BR>・商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。  <BR>・掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。  <BR>・また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承ください。<BR><BR><B><FONT color=#ff0000>※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。,fabric(ファブリック) Scoop Shallow Elite BLKGRN サドル：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理fabric(ファブリック) Scoop Shallow Elite BLKGRN サドル,fabric(ファブリック) Scoop Shallow Elite BLKGRN サドル[rn]
16-152103,http://tshop.r10s.jp/worldcycle/cabinet/itiran49/fab-k-fu4500re02.jpg?fitin=700:700,6800.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > サドル,fabric(ファブリック) Scoop Radius Elite BLKWHT サドル,,<B>Scoopはモダンサイクリングのあらゆるジャンルで使える、柔軟性と人間工学を考えた多用途サドルです。</B>  <BR>・柔軟なベースに真空接着したアッパーと特別にデザインされたレールで構成することで、快適さ、性能、簡潔さの完璧なバランスを造り上げます。  <BR>・3種類のサドルプロファイル、さまざまな色の選択が可能です。fabric Scoop、サイクリストひとりひとりのために作られました。  <BR>・どのfabric Scoopサドルも、カバー、ベース、レールの3つのパーツを組み合わせては、これまでの伝統的なサドルに必要とされた鋲や余分な材料を排除しました。  <BR>・さらに軽量化、快適性の向上、クリーニングの簡単さという進歩をもたらしました。  <BR>・私たちの独特な、新しい構造は、フォームトッパーをより快適にし、ベースの弾性を向上させました。  <BR>・Scoop全モデルは、耐久性・耐水性に優れたマイクロファイバーに包まれており、グリップ性に優れながら、自由な動きを妨げません。    <BR>・256g（カタログ値）<BR>・base Nylon  <BR>・rail Hollow Cro-mo  <BR>・upper Lightweight PU foam  <BR>・cover Waterproof microfibre<BR><BR><BR>  <B>商品のカラー・サイズについて</B>      <BR>・商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。  <BR>・掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。  <BR>・また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承ください。<BR><BR><B><FONT color=#ff0000>※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。,fabric(ファブリック) Scoop Radius Elite BLKWHT サドル：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理fabric(ファブリック) Scoop Radius Elite BLKWHT サドル,fabric(ファブリック) Scoop Radius Elite BLKWHT サドル[rn]
16-152104,http://tshop.r10s.jp/worldcycle/cabinet/itiran49/fab-k-fu4500fu01.jpg?fitin=700:700,28000.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > サドル,fabric(ファブリック) Scoop Flat Ultimate BLKBLK サドル,,<B>Scoopはモダンサイクリングのあらゆるジャンルで使える、柔軟性と人間工学を考えた多用途サドルです。</B>  <BR>・柔軟なベースに真空接着したアッパーと特別にデザインされたレールで構成することで、快適さ、性能、簡潔さの完璧なバランスを造り上げます。  <BR>・3種類のサドルプロファイル、さまざまな色の選択が可能です。fabric Scoop、サイクリストひとりひとりのために作られました。  <BR>・どのfabric Scoopサドルも、カバー、ベース、レールの3つのパーツを組み合わせては、これまでの伝統的なサドルに必要とされた鋲や余分な材料を排除しました。  <BR>・さらに軽量化、快適性の向上、クリーニングの簡単さという進歩をもたらしました。  <BR>・私たちの独特な、新しい構造は、フォームトッパーをより快適にし、ベースの弾性を向上させました。  <BR>・Scoop全モデルは、耐久性・耐水性に優れたマイクロファイバーに包まれており、グリップ性に優れながら、自由な動きを妨げません。  <BR>・162g（カタログ値） <BR>・width 142mm  <BR>・length 282mm  <BR>・base UD Carbon-fibre  <BR>・rail Carbon-fibre 7mm x 9mm  <BR>・upper Lightweight PU foam  <BR>・cover Waterproof microfibre  <BR>・Rider weight limit（カタログ値）100kg<BR><BR><BR>  <B>商品のカラー・サイズについて</B>      <BR>・商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。  <BR>・掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。  <BR>・また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承ください。<BR><BR><B><FONT color=#ff0000>※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。,fabric(ファブリック) Scoop Flat Ultimate BLKBLK サドル：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理fabric(ファブリック) Scoop Flat Ultimate BLKBLK サドル,fabric(ファブリック) Scoop Flat Ultimate BLKBLK サドル[rn]
16-152105,http://tshop.r10s.jp/worldcycle/cabinet/itiran49/fab-k-fu4500fe02.jpg?fitin=700:700,6800.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > サドル,fabric(ファブリック) Scoop Flat Elite BLKWHT サドル,,<B>Scoopはモダンサイクリングのあらゆるジャンルで使える、柔軟性と人間工学を考えた多用途サドルです。</B>  <BR>・柔軟なベースに真空接着したアッパーと特別にデザインされたレールで構成することで、快適さ、性能、簡潔さの完璧なバランスを造り上げます。  <BR>・3種類のサドルプロファイル、さまざまな色の選択が可能です。fabric Scoop、サイクリストひとりひとりのために作られました。  <BR>・どのfabric Scoopサドルも、カバー、ベース、レールの3つのパーツを組み合わせては、これまでの伝統的なサドルに必要とされた鋲や余分な材料を排除しました。  <BR>・さらに軽量化、快適性の向上、クリーニングの簡単さという進歩をもたらしました。  <BR>・私たちの独特な、新しい構造は、フォームトッパーをより快適にし、ベースの弾性を向上させました。  <BR>・Scoop全モデルは、耐久性・耐水性に優れたマイクロファイバーに包まれており、グリップ性に優れながら、自由な動きを妨げません。   <BR>・244g（カタログ値） <BR>・base Nylon  <BR>・rail Hollow Cro-mo  <BR>・upper Lightweight PU foam  <BR>・cover Waterproof microfibre<BR><BR><BR>  <B>商品のカラー・サイズについて</B>      <BR>・商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。  <BR>・掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。  <BR>・また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承ください。<BR><BR><B><FONT color=#ff0000>※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。,fabric(ファブリック) Scoop Flat Elite BLKWHT サドル：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理fabric(ファブリック) Scoop Flat Elite BLKWHT サドル,fabric(ファブリック) Scoop Flat Elite BLKWHT サドル[rn]
16-152106,http://tshop.r10s.jp/worldcycle/cabinet/itiran49/fab-k-fu4501ut01.jpg?fitin=700:700,36000.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > サドル,fabric(ファブリック) ALM ULTIMATE BLKBLK サドル,,"<B>当初から私たちは、最高レベルで美しい最先端の製品を提供するために、サドル・デザインの限界に挑戦してきました。</B>  <BR>・エアバスグループのエンジニアと密に話し合い、積層製造技術によって、以前にカーボンではできないと考えられたサドル・デザインを作成することができました。    <BR>・その結果、とても独特な有機的フォームの超軽量サドルとなりました。  <BR>・FLEXIBLE CARBON<BR>  レール後方のマウンティングポイントをベースの端へ移動させることで、サドル中央部を開放し、柔軟性を高めました。  <BR>・通常、サドルの外側は硬く、心地良さを感じませんでしたが、このデザインは振動を減衰し、ALMサドル全体の柔軟な板バネのような動きで快適さを提供します。  <BR>・140g（カタログ値）  <BR>・width 142mm  <BR>・length 282mm  <BR>・base Aerospace UD carbon fibre  <BR>・rails Leaf spring carbon fibre  <BR>・pad Ultra-light PU foam  <BR>・cover Vacuum bonded  <BR>・weight limit（カタログ値）100kg  <BR>・<IMG src=""http://image.rakuten.co.jp/worldcycle/cabinet/syousai20/fab-k-almb-1.jpg"" width=""400"" height=""351"" border=""0""><BR><BR><BR>  <B>商品のカラー・サイズについて</B>      <BR>・商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。  <BR>・掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。  <BR>・また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承ください。<BR><BR><B><FONT color=#ff0000>※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",fabric(ファブリック) ALM ULTIMATE BLKBLK サドル：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理fabric(ファブリック) ALM ULTIMATE BLKBLK サドル,fabric(ファブリック) ALM ULTIMATE BLKBLK サドル[rn]
16-152107,http://tshop.r10s.jp/worldcycle/cabinet/itiran49/fab-k-fu4500re01.jpg?fitin=700:700,6800.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > サドル,fabric(ファブリック) Scoop Radius Elite BLKBLK サドル,,<B>Scoopはモダンサイクリングのあらゆるジャンルで使える、柔軟性と人間工学を考えた多用途サドルです。</B>  <BR>・柔軟なベースに真空接着したアッパーと特別にデザインされたレールで構成することで、快適さ、性能、簡潔さの完璧なバランスを造り上げます。  <BR>・3種類のサドルプロファイル、さまざまな色の選択が可能です。fabric Scoop、サイクリストひとりひとりのために作られました。  <BR>・どのfabric Scoopサドルも、カバー、ベース、レールの3つのパーツを組み合わせては、これまでの伝統的なサドルに必要とされた鋲や余分な材料を排除しました。  <BR>・さらに軽量化、快適性の向上、クリーニングの簡単さという進歩をもたらしました。  <BR>・私たちの独特な、新しい構造は、フォームトッパーをより快適にし、ベースの弾性を向上させました。  <BR>・Scoop全モデルは、耐久性・耐水性に優れたマイクロファイバーに包まれており、グリップ性に優れながら、自由な動きを妨げません。    <BR>・256g（カタログ値）<BR>・base Nylon  <BR>・rail Hollow Cro-mo  <BR>・upper Lightweight PU foam  <BR>・cover Waterproof microfibre<BR><BR><BR>  <B>商品のカラー・サイズについて</B>      <BR>・商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。  <BR>・掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。  <BR>・また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承ください。<BR><BR><B><FONT color=#ff0000>※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。,fabric(ファブリック) Scoop Radius Elite BLKBLK サドル：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理fabric(ファブリック) Scoop Radius Elite BLKBLK サドル,fabric(ファブリック) Scoop Radius Elite BLKBLK サドル[rn]
16-152108,http://tshop.r10s.jp/worldcycle/cabinet/reitiran0/00007606_photo1.jpg?fitin=700:700,2990.4000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > サドル,プロロゴ U-バッグ21（Q-バッグ） 【自転車】【サドル】【プロロゴ】,,"<br>※このサドルバッグを取り付けるためには、別売りのプロロゴ チョイスシリーズサドルとプロロゴ U-クリップが必要です。その組み合わせ以外のサドルには一切取り付けできませんので、十分ご注意ください。<BR>※入荷時期により、製造メーカーのトピークロゴ付きモデルでのお届けとなる場合があります。■容量：220cc<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",プロロゴ U-バッグ21（Q-バッグ） 【自転車】【サドル】【プロロゴ】：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理プロロゴ U-バッグ21（Q-バッグ） 【自転車】【サドル】【プロロゴ】,プロロゴ U-バッグ21（Q-バッグ） 【自転車】【サドル】【プロロゴ】[rn]
16-152109,http://tshop.r10s.jp/worldcycle/cabinet/reitiran0/00007604_photo1.jpg?fitin=700:700,2990.4000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > サドル,プロロゴ U-バッグ41（O-バッグ） 【自転車】【サドル】【プロロゴ】,,"<br>※このサドルバッグを取り付けるためには、別売りのプロロゴ チョイスシリーズサドルとプロロゴ U-クリップが必要です。その組み合わせ以外のサドルには一切取り付けできませんので、十分ご注意ください。<BR>※入荷時期により、製造メーカーのトピークロゴ付きモデルでのお届けとなる場合があります。■容量：410cc<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",プロロゴ U-バッグ41（O-バッグ） 【自転車】【サドル】【プロロゴ】：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理プロロゴ U-バッグ41（O-バッグ） 【自転車】【サドル】【プロロゴ】,プロロゴ U-バッグ41（O-バッグ） 【自転車】【サドル】【プロロゴ】[rn]
16-152110,http://tshop.r10s.jp/worldcycle/cabinet/reitiran0/00007611_photo1.jpg?fitin=700:700,926.4000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > サドル,プロロゴ U-クリップ 【自転車】【サドル】【プロロゴ】,,"<br>■カラー：ホワイト、ブラック、レッド、ゴールド、チタン<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",プロロゴ U-クリップ 【自転車】【サドル】【プロロゴ】：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理プロロゴ U-クリップ 【自転車】【サドル】【プロロゴ】,プロロゴ U-クリップ 【自転車】【サドル】【プロロゴ】[rn]
16-152111,http://tshop.r10s.jp/worldcycle/cabinet/reitiran1/00032047_photo1.jpg?fitin=700:700,2834.4000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > サドル,プロロゴ U-LIGHT 【自転車】【サドル】【プロロゴ】,,"※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がある事をご了承ください。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",プロロゴ U-LIGHT 【自転車】【サドル】【プロロゴ】：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理プロロゴ U-LIGHT 【自転車】【サドル】【プロロゴ】,プロロゴ U-LIGHT 【自転車】【サドル】【プロロゴ】[rn]
